brocade.id,ResourceID,card,order,Comment,if.user,Legacy Comment Type
tg:lhaq:8846,3e857183-f4e5-53f8-9d86-f29ba3a7cc29,Users,1,ICONOGRAFIE/ 8846i,usystem,commentaar gebruiker
tg:lhaq:8903,e48ae270-9688-5cbd-8f08-7fe6e416ff5d,Users,1,ICONOGRAFIE/ 8903i,usystem,commentaar gebruiker
tg:lhaq:8850,0ee7e492-f38f-5d1c-911f-2bea86f0219a,Users,1,ICONOGRAFIE/ 8850i,usystem,commentaar gebruiker
tg:lhaq:8915,849bb1ac-a70e-5e7e-888f-d01bf56da95f,Users,1,ICONOGRAFIE/ 8915i,usystem,commentaar gebruiker
tg:lhaq:8738,f0a5e337-d986-5eab-99f9-294ad86b74b3,Users,1,ICONOGRAFIE/ 8738i,usystem,commentaar gebruiker
tg:lhaq:8692,e4a409ab-ada6-5a7e-b2de-f6ad3e0fb2e3,Users,1,ICONOGRAFIE/ 8692i  ,usystem,commentaar gebruiker
tg:lhaq:9017,24755bf4-3b7a-5da5-9824-b4de7ffa5264,Users,1,ICONOGRAFIE/ 9017i,usystem,commentaar gebruiker
tg:lhaq:8743,056713d6-f713-5353-b73e-90e115806a3b,Users,1,ICONOGRAFIE/ 8743i,usystem,commentaar gebruiker
tg:lhaq:7265,7fe47df2-b25c-57de-86ba-3eeeb1dc802f,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:9040,7e523bd0-3e26-5b79-99c7-a53ae1773935,Users,1,ICONOGRAFIE/ 9040i,usystem,commentaar gebruiker
tg:lhaq:9386,d76313d7-2822-551e-bd3b-bd2eb52d8f91,Users,1,ICONOGRAFIE/ 8849i,mhansenne,commentaar gebruiker
tg:lhaq:8981,e7858449-4aee-5a7d-a8e5-c74ce6be6213,Users,1,ICONOGRAFIE/ 8981i,usystem,commentaar gebruiker
tg:lhaq:9056,47c481ca-f61f-5261-8694-71437a1c175a,Users,1,ICONOGRAFIE/ 9056i,usystem,commentaar gebruiker
tg:lhaq:8702,250a083b-0501-568b-ba75-d10a9ecc254b,Users,1,ICONOGRAFIE/ 8702i ,usystem,commentaar gebruiker
tg:lhaq:8997,f2fb1039-ca12-5090-a905-57367b5eb444,Users,1,ICONOGRAFIE/ 8997i,usystem,commentaar gebruiker
tg:lhaq:9001,51827a5f-fa12-5f05-b709-5ad480ca03d3,Users,1,ICONOGRAFIE/ 9001i,usystem,commentaar gebruiker
tg:lhaq:8755,bd725bc4-04f3-583c-820c-474b514bd0cd,Users,1,ICONOGRAFIE/ 8755i,usystem,commentaar gebruiker
tg:lhaq:8885,5e644e9b-8c42-5a09-a11c-7398fcab3cf6,Users,1,ICONOGRAFIE/ 8885i,usystem,commentaar gebruiker
tg:lhaq:8884,568f3d0b-4704-536e-b444-6859685cef68,Users,1,ICONOGRAFIE/ 8884i,usystem,commentaar gebruiker
tg:lhaq:9000,c40e1612-6ab9-555a-9a9e-4e36572dfc08,Users,1,ICONOGRAFIE/ 9000i,usystem,commentaar gebruiker
tg:lhaq:8754,132c4bbc-5c0b-5e3c-95e6-1ec56cead60a,Users,1,ICONOGRAFIE/ 8754i,usystem,commentaar gebruiker
tg:lhaq:8996,007b7cdc-c690-5140-b589-d4ff9e354805,Users,1,ICONOGRAFIE/ 8996i,usystem,commentaar gebruiker
tg:lhaq:8646,4bc7e3d7-5841-57ca-98da-dee9181fa431,Users,1,ICONOGRAFIE\ 8646i.tif,usystem,commentaar gebruiker
tg:lhaq:9057,75a1abdb-1639-53d5-bb6a-c5c74a9e24b5,Users,1,ICONOGRAFIE: 9057i,jvhecke,commentaar gebruiker
tg:lhaq:8703,56df89b0-725e-5494-93c3-058f8bec99e2,Users,1,ICONOGRAFIE/ 8703i,usystem,commentaar gebruiker
tg:lhaq:8980,9afff349-6522-5a2c-82aa-1226e52fbf68,Users,1,ICONOGRAFIE/ 8980i,usystem,commentaar gebruiker
tg:lhaq:4018,60475ccc-04ee-5b3a-b323-7f314400376e,Users,1,ICONOGRAFIE\4018i.tif<br>Gefotografeerd voor beeldbank musea.,ivanongeval,commentaar gebruiker
tg:lhaq:7264,8b97c304-4c0e-5500-93f2-ad9ff4574784,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:8607,daa20835-817f-53b4-8e89-e2e74665579a,Users,1,ICONOGRAFIE/ 8607i,usystem,commentaar gebruiker
tg:lhaq:9016,627b6916-d114-5336-9386-194ba10730b9,Users,1,ICONOGRAFIE/ 9016i,usystem,commentaar gebruiker
tg:lhaq:8739,1bd81542-9cf4-5758-a665-09bce0f8be95,Users,1,ICONOGRAFIE/ 8739i,usystem,commentaar gebruiker
tg:lhaq:8851,a4d1b039-9547-59da-a319-20bf527b48cf,Users,1,ICONOGRAFIE/ 8851i,usystem,commentaar gebruiker
tg:lhaq:8914,2ade8736-f14f-5c80-b19f-111bfcd41e28,Users,1,ICONOGRAFIE/ 8914i,usystem,commentaar gebruiker
tg:lhaq:4608,eaca50e9-a2b1-5fb8-a0ee-01f5852b8d42,Users,1,Oningeschreven gevonden.,usystem,commentaar gebruiker
tg:lhaq:8781,bc87f8bc-ec6e-5916-8b52-9b4bf540188b,Users,1,ICONOGRAFIE/ 8781i ,usystem,commentaar gebruiker
tg:lhaq:8847,64bbc520-c97a-50bf-853b-393b9931e47c,Users,1,ICONOGRAFIE/ 8847i,usystem,commentaar gebruiker
tg:lhaq:8902,8c4b88a2-ca96-52f8-bd39-fafcc69bbb5e,Users,1,ICONOGRAFIE/ 8902i,usystem,commentaar gebruiker
tg:lhaq:8778,2b353e9d-043a-5c67-828b-4299b782a48e,Users,1,ICONOGRAFIE/ 8778i ,usystem,commentaar gebruiker
tg:lhaq:2660,68123689-8b5a-5acc-bb90-ae0cd0b4d7a7,Users,1,ICONOGRAFIE\2660i.tif,usystem,commentaar gebruiker
tg:lhaq:8955,47801a30-494f-5b97-b02d-697d1bb0bf8c,Users,1,ICONOGRAFIE/ 8955i,usystem,commentaar gebruiker
tg:lhaq:8685,334956c1-a4ae-5bdf-ad74-55271b46deb8,Users,1,ICONOGRAFIE/ 8685i  ,usystem,commentaar gebruiker
tg:lhaq:8758,05cff2be-6049-5bfc-87ec-bc1128f1d5e9,Users,1,ICONOGRAFIE/ 8758i,usystem,commentaar gebruiker
tg:lhaq:8922,d72a6e09-2d1a-58c2-9479-957afbdeca74,Users,1,ICONOGRAFIE/ 8922i,usystem,commentaar gebruiker
tg:lhaq:8888,c543149c-c60d-5b26-82ea-bbb50f923bfc,Users,1,ICONOGRAFIE/ 8888i,usystem,commentaar gebruiker
tg:lhaq:8867,3be74b7c-e734-5f65-a72b-d869eaca8dfb,Users,1,ICONOGRAFIE/ 8867i,usystem,commentaar gebruiker
tg:lhaq:8963,d6852c9e-2fcf-5c73-8359-c36a856124aa,Users,1,ICONOGRAFIE/ 8963i,usystem,commentaar gebruiker
tg:lhaq:7268,9efc5577-e9d2-5763-a51b-31b6cc395976,Users,1,Inventaris Karel Verlatschenking K.V. 046.,usystem,commentaar gebruiker
tg:lhaq:8934,703dd598-70db-5c68-a0ff-463a1e9b7b63,Users,1,ICONOGRAFIE/ 8934i,usystem,commentaar gebruiker
tg:lhaq:8871,22d78fa8-d8e3-5e35-9250-20da3441201b,Users,1,ICONOGRAFIE/ 8871i,usystem,commentaar gebruiker
tg:lhaq:8670,40251589-d63c-558e-becc-1ef216174bfd,Users,1,ICONOGRAFIE/ 8670i,usystem,commentaar gebruiker
tg:lhaq:2857,bdcd3f98-487c-56d6-b978-b1e585044f31,Users,1,HIRES030\ico\2857i.jpg,usystem,commentaar gebruiker
tg:lhaq:8762,3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,Users,1,ICONOGRAFIE/ 8762i,usystem,commentaar gebruiker
tg:lhaq:9036,c58ef041-9ed9-5d48-bfab-bac464afb985,Users,1,ICONOGRAFIE/ 9036i,usystem,commentaar gebruiker
tg:lhaq:8918,fdd9149a-7b0b-5487-a0c4-aaeaf725c88a,Users,1,ICONOGRAFIE/ 8918i,usystem,commentaar gebruiker
tg:lhaq:9020,41347576-53fe-56a4-be3b-14568fb64208,Users,1,ICONOGRAFIE/ 9020i,usystem,commentaar gebruiker
tg:lhaq:8631,389f205f-6b9b-53b0-9237-991b1d7fb01b,Users,1,ICONOGRAFIE\ 8631i.tif,usystem,commentaar gebruiker
tg:lhaq:8689,d283d99b-17cf-5062-aa2e-547b4ec18ad9,Users,1,ICONOGRAFIE/ 8689i  ,usystem,commentaar gebruiker
tg:lhaq:8666,74e91a10-0cf9-5f29-8b4e-b391bf6f20ba,Users,1,ICONOGRAFIE/ 8666i,usystem,commentaar gebruiker
tg:lhaq:3929,675d0d61-7545-54d2-bb7f-b368d2208be9,Users,1,gevonden in atelier,usystem,commentaar gebruiker
tg:lhaq:8959,c4e0f8cb-5530-59b7-9d96-c189b5844ba2,Users,1,ICONOGRAFIE/ 8959i,usystem,commentaar gebruiker
tg:lhaq:8682,56b51987-f101-560b-832a-942100f0430f,Users,1,ICONOGRAFIE/ 8682i ,usystem,commentaar gebruiker
tg:lhaq:8790,920005f9-77a4-5727-9179-89c6861194e6,Users,1,ICONOGRAFIE/ 8790i,usystem,commentaar gebruiker
tg:lhaq:7259,30b76391-6d6a-5ef0-9190-df02628afb33,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:8905,573aad13-28d3-5ae7-b56f-e5fc3694f72e,Users,1,ICONOGRAFIE/ 8905i,usystem,commentaar gebruiker
tg:lhaq:8769,8074251d-4328-5f9f-84e4-9d32611eeaf8,Users,1,ICONOGRAFIE/ 8769i,usystem,commentaar gebruiker
tg:lhaq:8856,e21d7750-6df2-5448-a023-630d895c816c,Users,1,ICONOGRAFIE/ 8856i,usystem,commentaar gebruiker
tg:lhaq:8913,d373c917-2c88-5f49-a28c-d10c258a3be9,Users,1,ICONOGRAFIE/ 8913i,usystem,commentaar gebruiker
tg:lhaq:8694,1bb35759-f04d-5457-b1ee-822fb0140dc4,Users,1,ICONOGRAFIE/ 8694i  ,usystem,commentaar gebruiker
tg:lhaq:9011,7afd1851-c078-502a-866c-7e0efce23d2c,Users,1,ICONOGRAFIE/ 9011i,usystem,commentaar gebruiker
tg:lhaq:8745,62290aac-7406-5010-8033-eb55770204f2,Users,1,ICONOGRAFIE/ 8745i,usystem,commentaar gebruiker
tg:lhaq:7263,f7b5e399-8be6-5994-bc22-7437005b4229,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:8895,705c2f61-4e81-571e-9cdd-5f3fe57b94ea,Users,1,ICONOGRAFIE/ 8895i,usystem,commentaar gebruiker
tg:lhaq:8968,6783521e-5bc3-5a9f-b8e1-3cc1fe1bb927,Users,1,ICONOGRAFIE/ 8968i,usystem,commentaar gebruiker
tg:lhaq:6976,c63bf385-e26d-556d-9968-5412a621b666,Users,1,ICONOGRAFIE/6976i.tif,ghassano,commentaar gebruiker
tg:lhaq:9050,e0460b3f-426a-5852-8554-bb993abf2f73,Users,1,ICONOGRAFIE/ 9050i,usystem,commentaar gebruiker
tg:lhaq:8641,850ec587-1fc7-55f0-8dfa-09475b8cb650,Users,1,ICONOGRAFIE\ 8641i.tif,jvhecke,commentaar gebruiker
tg:lhaq:8704,c3640162-bd88-5c50-90ec-49feccfd4870,Users,1,ICONOGRAFIE/ 8704i,usystem,commentaar gebruiker
tg:lhaq:510,b5183cbe-887e-5dde-8011-462f99852139,Users,1,HIRES016\Ost-A\ost01.tif,mhansenne,commentaar gebruiker
tg:lhaq:8991,64fb5afa-b17a-514b-a7a8-3f8843eef6c7,Users,1,ICONOGRAFIE/ 8991i,usystem,commentaar gebruiker
tg:lhaq:9007,429ca9fd-987d-5bb5-ba34-32f7a70dcf15,Users,1,ICONOGRAFIE/ 9007i,usystem,commentaar gebruiker
tg:lhaq:8753,55b3ddfc-a6a1-5146-a622-d00ba2d355f5,Users,1,ICONOGRAFIE/ 8753i,usystem,commentaar gebruiker
tg:lhaq:8883,785b8974-b683-59e6-a151-be31f7c475c8,Users,1,ICONOGRAFIE/ 8883i,usystem,commentaar gebruiker
tg:lhaq:8929,c92d07e3-b4b2-5503-92e2-d97e28bca65a,Users,1,ICONOGRAFIE/ 8929i,usystem,commentaar gebruiker
tg:lhaq:7347,f7a70639-885d-539a-b237-096c42edd951,Users,1,Inventaris Karel Verlatschenking K.V. 029A-B,usystem,commentaar gebruiker
tg:lhaq:8909,d8eea1b4-bd65-5d52-9d88-e0cdf4c128b3,Users,1,ICONOGRAFIE/ 8909i,usystem,commentaar gebruiker
tg:lhaq:9027,23c5a9c6-8c46-5c1d-b6b4-9a36df11f27d,Users,1,ICONOGRAFIE/ 9027i,usystem,commentaar gebruiker
tg:lhaq:8765,68874087-f5be-53d8-ab03-3a32c86a3055,Users,1,ICONOGRAFIE/ 8765i,usystem,commentaar gebruiker
tg:lhaq:9031,7ae22369-f131-5d3c-9242-91019ab47664,Users,1,ICONOGRAFIE/ 9031i,usystem,commentaar gebruiker
tg:lhaq:8698,157d4c7f-ec23-56fd-b09d-85ce72434e7e,Users,1,ICONOGRAFIE/ 8698i ,usystem,commentaar gebruiker
tg:lhaq:8677,b900bb29-22b5-5b25-91c3-c93a08b0630a,Users,1,ICONOGRAFIE/ 8677i,usystem,commentaar gebruiker
tg:lhaq:8899,aa3be9ff-6d80-522a-8484-36ad5283d917,Users,1,ICONOGRAFIE/ 8899i,usystem,commentaar gebruiker
tg:lhaq:8933,251fdbd9-6514-5de8-98fc-4eb223cd014e,Users,1,ICONOGRAFIE/ 8933i,usystem,commentaar gebruiker
tg:lhaq:8876,e6d33ccb-e03e-593c-b9aa-65ce73fb9b7a,Users,1,ICONOGRAFIE/ 8876i,usystem,commentaar gebruiker
tg:lhaq:8749,d0e31b00-6184-5f54-818f-2050313e40cd,Users,1,ICONOGRAFIE/ 8749i,usystem,commentaar gebruiker
tg:lhaq:8964,4c79870d-3162-5db0-8ae9-3ace54a8554d,Users,1,ICONOGRAFIE/ 8964i,usystem,commentaar gebruiker
tg:lhaq:8972,072ab442-1283-5a15-be6c-551daab57526,Users,1,ICONOGRAFIE/ 8972i,usystem,commentaar gebruiker
tg:lhaq:8837,18b725d6-d09e-5e10-b626-63bcf0110102,Users,1,ICONOGRAFIE/ 8837i,usystem,commentaar gebruiker
tg:lhaq:8925,5cefb186-2116-5264-9e29-1f0dfc334436,Users,1,ICONOGRAFIE/ 8925i,usystem,commentaar gebruiker
tg:lhaq:8860,8d814cfe-11f4-533e-b432-398ed79a9524,Users,1,ICONOGRAFIE/ 8860i,usystem,commentaar gebruiker
tg:lhaq:8924,316e6d09-d2e7-5ef5-b2d4-cc47d9d3473d,Users,1,ICONOGRAFIE/ 8924i,usystem,commentaar gebruiker
tg:lhaq:8861,1f778223-61d2-5325-9998-35169837004e,Users,1,ICONOGRAFIE/ 8861i,usystem,commentaar gebruiker
tg:lhaq:8973,976f8177-daf0-5700-86dd-bd5fd04fe743,Users,1,ICONOGRAFIE/ 8973i,usystem,commentaar gebruiker
tg:lhaq:8836,1162347d-940f-5294-99a6-9aae1eb51d87,Users,1,ICONOGRAFIE/ 8836i,usystem,commentaar gebruiker
tg:lhaq:8965,568c50e7-a8c5-585c-9c0d-4af430d53eca,Users,1,ICONOGRAFIE/ 8965i,usystem,commentaar gebruiker
tg:lhaq:8748,f4c942eb-3601-5356-b92a-75fa833850b0,Users,1,ICONOGRAFIE/ 8748i,usystem,commentaar gebruiker
tg:lhaq:8932,38f03624-8998-5ed8-a409-70a7ab783ae2,Users,1,ICONOGRAFIE/ 8932i,usystem,commentaar gebruiker
tg:lhaq:8877,04918ad4-fca5-50cf-aa44-74afefd4508c,Users,1,ICONOGRAFIE/ 8877i,usystem,commentaar gebruiker
tg:lhaq:8699,68b202e5-0dde-582e-bc33-c8a7b70cb52a,Users,1,ICONOGRAFIE/ 8699i ,usystem,commentaar gebruiker
tg:lhaq:8676,d6b22071-cdb1-57b0-982d-ec06acb5dca9,Users,1,ICONOGRAFIE/ 8676i,usystem,commentaar gebruiker
tg:lhaq:2369,3286d8d4-eb04-5c52-a779-211de6fbde19,Users,1,"ICONOGRAFIE/2369i.tif<br>In bruikleen n.a.v. de overzichtstentoonstelling van de 4 schilders: Pascal de Beucker, Leon Lommaert, Albert Van Dijck en Edmond Van Offel. In het Museum Albert Van Dijck, Brasschaatsebaan 30 te B- 2970 Schilde, van 6.10.2007 tot 18.11.2007. Afgehaald op 2.10.2007. Terug op 21.11.2007.<br>In bruikleen naar aanleiding van de tentoonstelling """"Vlaamse theateraffiches tijdens het interbellum"""" van 16 oktober tot 19 december 2010 In Museum Albert Van Dyck, Brasschaatsebaan 30 2970 Schilde. Terug op 20/12/2010.   ",usystem,commentaar gebruiker
tg:lhaq:8764,0d1e2d29-7197-5321-945c-018f2097087f,Users,1,ICONOGRAFIE/ 8764i,usystem,commentaar gebruiker
tg:lhaq:9030,ebe072c8-0b74-5980-979e-814241114bb9,Users,1,ICONOGRAFIE/ 9030i,usystem,commentaar gebruiker
tg:lhaq:7307,3bb75f52-3378-595a-a8fe-fc831cb0e25d,Users,1,Inventaris Karel Verlatschenking K.V. 029f,usystem,commentaar gebruiker
tg:lhaq:8908,b871627f-383d-53d3-a786-a9897e812826,Users,1,ICONOGRAFIE/ 8908i,usystem,commentaar gebruiker
tg:lhaq:8882,f593baba-0cad-5e73-a565-f0a9ceff64e1,Users,1,ICONOGRAFIE/ 8882i,usystem,commentaar gebruiker
tg:lhaq:8928,359eb4fb-2c96-55ed-bcbc-637bc4e17049,Users,1,ICONOGRAFIE/ 8928i,usystem,commentaar gebruiker
tg:lhaq:9006,1043788a-9bd4-5a6a-bce4-6708703af724,Users,1,ICONOGRAFIE/ 9006i,usystem,commentaar gebruiker
tg:lhaq:8752,5d29f6d1-79f2-5585-9609-9c26776c677f,Users,1,ICONOGRAFIE/ 8752i,usystem,commentaar gebruiker
tg:lhaq:7389,eafb6548-707d-54f2-8e89-fd36ce009b98,Users,1,Inventaris Karel Verlatschenking K.V. 111/a,usystem,commentaar gebruiker
tg:lhaq:8990,941ec20f-8349-5538-b187-1e366f4542fa,Users,1,ICONOGRAFIE/ 8990i,usystem,commentaar gebruiker
tg:lhaq:9051,22ee8826-ff80-52cc-aa8e-db89439de95a,Users,1,ICONOGRAFIE/ 9051i,usystem,commentaar gebruiker
tg:lhaq:8705,dd278f86-a71a-56e1-916d-4fa73cedce7f,Users,1,ICONOGRAFIE/ 8705i,usystem,commentaar gebruiker
tg:lhaq:511,cffdb34a-55ad-5386-8472-4bb5ddd5771c,Users,1,HIRES016\Ost-A\ost02.tif,jvhecke,commentaar gebruiker
tg:lhaq:8969,10419960-ffdd-57b5-a00f-93868c9ae28d,Users,1,ICONOGRAFIE/ 8969i,usystem,commentaar gebruiker
tg:lhaq:6977,a672e900-3637-5e29-94f4-dbabf55a30bf,Users,1,ICONOGRAFIE/6977i.tif,ghassano,commentaar gebruiker
tg:lhaq:7262,28629f89-b3c1-5e3e-8522-27aee1ce0edf,Users,1,Voormalig nummer (ander archief) K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:9010,175d3195-129d-547b-9569-5c4fc621c768,Users,1,ICONOGRAFIE/ 9010i,usystem,commentaar gebruiker
tg:lhaq:8744,59c82674-92dc-56f8-bfa0-d83a226450f2,Users,1,ICONOGRAFIE/ 8744i,usystem,commentaar gebruiker
tg:lhaq:8695,0ea6dab1-abcd-5a8a-a26e-4e3c724c772c,Users,1,ICONOGRAFIE/ 8695i,kdewaal,commentaar gebruiker
tg:lhaq:8857,8296064e-09eb-5f78-a242-308ab7b1b2ad,Users,1,ICONOGRAFIE/ 8857i,usystem,commentaar gebruiker
tg:lhaq:8912,f3232377-68d6-5683-9cf5-6396a20fb088,Users,1,ICONOGRAFIE/ 8912i,usystem,commentaar gebruiker
tg:lhaq:8768,34407599-55b7-5a9b-be96-3333e30c37db,Users,1,ICONOGRAFIE/ 8768i,usystem,commentaar gebruiker
tg:lhaq:8787,da23c7f0-8dc6-594b-a25e-0cd2428c7830,Users,1,ICONOGRAFIE/ 8787i ,usystem,commentaar gebruiker
tg:lhaq:8841,0178c95e-fa04-5399-b753-4c71e36df855,Users,1,ICONOGRAFIE/ 8841i,usystem,commentaar gebruiker
tg:lhaq:7258,adfaa211-c92c-58d7-8f8b-cd0a2283573a,Users,1,Inventaris Karel Verlatschenking K.V. 045.,usystem,commentaar gebruiker
tg:lhaq:8904,a91f2588-51b9-5a52-bbac-19b8e75dff8a,Users,1,ICONOGRAFIE/ 8904i,usystem,commentaar gebruiker
tg:lhaq:8791,c88b8417-4e4d-588e-8563-06cef387aedf,Users,1,ICONOGRAFIE/ 8791i,usystem,commentaar gebruiker
tg:lhaq:8683,f7d4daea-7676-5d9d-a9e7-931c8b75eff3,Users,1,ICONOGRAFIE/ 8683i ,usystem,commentaar gebruiker
tg:lhpa:2560,c2caaf00-ab40-5346-86b4-5a5ec02b6d96,Users,1,"In bruikleen bij v.z.w. Albert van Dijck n.a.v. de tentoonstelling """"Mane de Bom"""" in het gemeentehuis te Schilde, van 18/03/2004 t.e.m. 11 /04/2004. Terug op: 26/04/2004.",ftorfs,commentaar gebruiker
tg:lhpa:400,b84ae808-1332-5bc6-bcbe-775f41598b90,Users,1,In bruikleen vanaf 23/03/2004 n.a.v. de tentoonstelling: 500 jaar Vleeshuis in het Vleeshuis van 2 april tot 24 oktober 2004. Teruggebracht op 26/10/2004.,usystem,commentaar gebruiker
tg:lhpa:142,fac05dfe-60c4-50ba-8cdc-bf8bf056d4e6,Users,1,"In het inkomboek staat de datering 1870 aangegeven, maar noch in de briefwisseling van H. Dood met de conservator als op het schilderij is over een datering te vinden.",usystem,commentaar gebruiker
tg:lhpa:338,a318fa0d-6327-5391-9409-ee5b96eadfed,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:7373,1ffac3ee-5b69-5197-8a6e-1427a3379d08,Users,1,Inventaris Karel Verlatschenking K.V. 115,usystem,commentaar gebruiker
tg:lhpa:9802,e33d42c9-40fc-59f3-8a5b-82a0aa46620d,Users,1,ICONOGRAFIE\2562i.tif<br>Gefotografeerd voor beeldbank musea.,ftorfs,commentaar gebruiker
tg:lhpa:380,fe4e1877-1914-5f46-8deb-fe6208f7bf18,Users,1,HIRES028/Courtmans/380i.tif<br>Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:6923,b67562ab-1568-5b91-9c46-7484faf5e09b,Users,1,ICONOGRAFIE\6923i.tif,usystem,commentaar gebruiker
tg:lhpa:590,16142d6f-6255-5d76-b4ee-aef6e8dc8f4c,Users,1,ICONOGRAFIE\590i.tif<br>Gefotografeerd voor beeldbank musea.,ivanongeval,commentaar gebruiker
tg:lhpa:98,6d4fa3b4-8a0c-5b4c-8e56-99528b3f5c30,Users,1,Gefotografeerd voor beeldbank musea.,jvhecke,commentaar gebruiker
tg:lhpa:98,6d4fa3b4-8a0c-5b4c-8e56-99528b3f5c30,Users,2,"Aankoop veiling C.A.W., 7.12.1964, 10.000 BEF",jvhecke,commentaar gebruiker
tg:lhpa:210,a20cd3da-4907-5c85-a850-c7330405ebb8,Users,1,ICONOGRAFIE\210i.tif,usystem,commentaar gebruiker
tg:lhpa:375,5513fefe-9541-5398-9865-850bfa47d42e,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:7369,b381ef8b-c2ad-5ae4-bc9a-7d09fc7a7d6d,Users,1,Inventaris Karel Verlatschenking K.V. 113,usystem,commentaar gebruiker
tg:lhpa:2192,2558e195-0c14-5a53-87bc-0574d2f88030,Users,1,"Aanvraagformulier voor behandeling tegen houtworm is doorgestuurd, besproken met Marc Leenaerts, hij zou dit """"tussendoor"""" een keer behandelen. 15/12/2003. Het schilderij is ingepakt in bubbelplastic. 18/02/2008: Schilderij terug uitgepakt, na inspectie geen houtwormsporen (zaagsel, houtworm) gevonden. Vermoedelijk toch behandeld door vorige eigenaar. ",usystem,commentaar gebruiker
tg:lhpa:162,22b5a555-d0cc-57d8-b765-f8c7bde25afe,Users,1,"In bruikleen n.a.v. de overzichtstentoonstelling van de 4 schilders: Pascal de Beucker, Leon Lommaert, Albert Van Dijck en Edmond Van Offel. In het Museum Albert Van Dijck, Brasschaatsebaan 30 te B- 2970 Schilde, van 6.10.2007 tot 18.11.2007. Afgehaald op 2.10.2007. Terug op 21.11.2007.<br>Foto ook in beeldbank musea.   ",usystem,commentaar gebruiker
tg:lhpa:9834,31e49c88-6a71-52a6-85cf-557f434abfe0,Users,1,ICONOGRAFIE\2562i.tif<br>Gefotografeerd voor beeldbank musea.,ftorfs,commentaar gebruiker
tg:lhpa:533,36b6b10b-b741-53a7-8a12-0b0d3151b279,Users,1,In bruikleen n.a.v. de tentoonstelling: K.C. Peeters in de U.A. Bibliotheek Stadscampus Antwerpen. Van 17/11/2003. Terug op 26/01/2004.,usystem,commentaar gebruiker
tg:lhpa:163,d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,Users,1,Foto ook in beeldbank musea.,ftorfs,commentaar gebruiker
tg:lhpa:1382,1175425f-3107-530b-81fa-28f94d65593a,Users,1,"ICONOGRAFIE\1382i.tif<br>Gefotografeerd voor beeldbank musea.
",usystem,commentaar gebruiker
tg:lhpa:6902,cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,Users,1,ICONOGRAFIE\6902i.tif,ivanongeval,commentaar gebruiker
tg:lhpa:95,b2c13b7b-e069-5886-b2f3-3ac19dc8e723,Users,1,ICONOGRAFIE\95i.tif,usystem,commentaar gebruiker
tg:lhpa:4342,8e86b958-f324-5cb7-873f-65e4dfccf093,Users,1,HIRES\icono\4342i.tif,usystem,commentaar gebruiker
tg:lhpa:227,a8c25837-3272-5059-8fb9-f72cd3323341,Users,1,Gefotografeerd voor beeldbank musea.,ivanongeval,commentaar gebruiker
tg:lhpa:289,ea0d814d-9d9a-5fa5-9001-c332d7dfbe01,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:323,c9b5fdfb-7dff-5f12-9720-3abc80f1ca8a,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:636,248a799c-7112-550d-8bc0-13146f17b643,Users,1,"Werkkamer Marie Elisabeth Belpaire, 01-07-1965",usystem,commentaar gebruiker
tg:lhpa:266,ce7cc69a-aa25-5d0b-b05d-9c9f99915bc4,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:548,586d972d-128b-5fe6-afc1-d367967031e3,Users,1,ICONOGRAFIE\548i.tif,usystem,commentaar gebruiker
tg:lhpa:4533,c05db113-7d54-5fb7-8924-4c8419526567,Users,1,"Aankoop, 75O  (2004).<br>
ICONOGRAFIE\4533i.tif",mhansenne,commentaar gebruiker
tg:lhpa:591,47a0c7b9-7ea2-5c9c-8025-8801ebbb3b1a,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:99,cbcadd44-1a35-5a0d-80e7-d6cfbd45c247,Users,1,HIRES\Concience-H\hc.tif<br>Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
tg:lhpa:1377,f9df888a-5bca-5520-ba70-289079ef1f03,Users,1,"ICONOGRAFIE\1377i.tif
",usystem,commentaar gebruiker
tg:lhpa:342,68c02a5e-460e-5028-a534-ecc859445db6,Users,1,Gefotografeerd voor beeldbank musea.,usystem,commentaar gebruiker
