ResourceID,card,order,source_field,Description,Description Type,Description Language
c4fd0207-dfc8-5d90-985e-255fef340496,Descriptions,1,id.desc,Luisterspel van Frans Verbeek,descriptive note,Nederlands
7bfab9f4-5135-5a8c-bc9f-c702f0a0d945,Descriptions,1,id.desc,"Luisterspel van rainer Puchert. Nederlandse vertaling:  
Martin Hartkamp",descriptive note,Nederlands
f7cbd87a-e70a-5c97-abef-5f6a1786603a,Descriptions,1,id.desc,Een luisterspel door Novica Savic,descriptive note,Nederlands
ecd988f1-df95-53a9-b083-87e47fa96792,Descriptions,1,id.desc,Door Nady Hiroux,descriptive note,Nederlands
e15ad502-6040-5322-80e1-f42a09f494b6,Descriptions,1,id.desc,"Luisterspel door Antonia Ridge.   
Vertaald door Jos De Haes",descriptive note,Nederlands
bdbf39c5-3505-5ffd-b27f-43feb4bd7d24,Descriptions,1,id.desc,"Naar het Engels van Muriel Spark. The danger zone(Voices at play, London;  
Macmillan, 1961) vertaald door Em. Willekens",descriptive note,Nederlands
b416e6f3-4160-5f95-ac07-98be1333fa99,Descriptions,1,id.desc,"Een luisterspel door Herbert Tjadens uit het Duits vertaald door  
André Demedts",descriptive note,Nederlands
68f29f25-8ebf-55e4-9ee7-f8b28d441017,Descriptions,1,id.desc,Door Bernard Slade,descriptive note,Nederlands
5c3c62c3-3709-56cd-bb5f-88e0a3a0b5f7,Descriptions,1,id.desc,"Schets van Herman Heyermans   
voor de radio bewerkt door Flora De Lannoy",descriptive note,Nederlands
6a1e2823-986e-5377-912a-49bf4168c35e,Descriptions,1,id.desc,Luisterspel door Horst Monnich. Uit het Duits vertaald door Carlos Tindemans,descriptive note,Nederlands
a62acb00-690e-5b0b-be5f-bf8eddc449c3,Descriptions,1,id.desc,Luisterspel door Andries Poppe,descriptive note,Nederlands
d7fd844c-edc1-551f-8de3-f4266310e654,Descriptions,1,id.desc,Door G.L. Weisz,descriptive note,Nederlands
6ec30392-6a66-5d31-a6f6-673e0dfb8b65,Descriptions,1,id.desc,"'Diploma', Seizoen 1918-1919 (Plantage-Schouwburg)",descriptive note,Nederlands
33101acb-54ca-5e3c-bb0b-44a26737b00f,Descriptions,1,id.desc,Luisterspel voor de Jeugd geschreven in opdracht van de B.R.T.,descriptive note,Nederlands
e50586b2-b821-5c21-8b37-48ba1310d8f5,Descriptions,1,id.desc,"(The bun house wedding) Luisterspel door Leslie Collins, uit het  
Engels vertaald door Karel Jonckheere",descriptive note,Nederlands
1a01f892-1d20-5857-8606-7391544f8557,Descriptions,1,id.desc,Door Jac Ballings,descriptive note,Nederlands
d478c593-2637-50b5-ad5e-9ced366e50da,Descriptions,1,id.desc,Serie naar motieven van de roman van Herman Teirlinck,descriptive note,Nederlands
f1a6fb1d-737a-56c4-ad8b-e9d67cdf0cdb,Descriptions,1,id.desc,"Luisterspel van Günter Eich, uit het Duits vertaald door Chris Yperman",descriptive note,Nederlands
d15814f7-b7b5-56a1-9ead-468eb195c4aa,Descriptions,1,id.desc,Door R. Van Leuven,descriptive note,Nederlands
eff01229-4f06-5c55-8e3a-5f1237cb6930,Descriptions,1,id.desc,Door Herman Moers,descriptive note,Nederlands
11ebbcfd-16de-50fe-8804-77a19bbba5b5,Descriptions,1,id.desc,"Een luisterspel van Micheal OhAodha naar het gelijknamige verhaal van  
Seamus O'Kelly. uit het Engels vertaald door Willy Courteaux",descriptive note,Nederlands
aa28d13e-cb7e-50e3-a65a-8664b372f1d6,Descriptions,1,id.desc,Mini-luisterspel van Gerda Van Erkel,descriptive note,Nederlands
b518bc69-9e5e-5658-9ee8-70dcbfe7cc9e,Descriptions,1,id.desc,Door: Frans Verbeek,descriptive note,Nederlands
692235c2-8757-545f-a6af-bd5a04ac830a,Descriptions,1,id.desc,Een spel van Odon Von Horvath,descriptive note,Nederlands
5f777b2a-1f21-50f1-818e-7b4565ba7fb2,Descriptions,1,id.desc,Door Willis Hall,descriptive note,Nederlands
02c88ee3-c416-5ee6-a414-456326811f58,Descriptions,1,id.desc,Door Kees Borstlap,descriptive note,Nederlands
41b9b886-dba7-50ae-a0e4-1f28b4beed5f,Descriptions,1,id.desc,Door Pavel Kohout. Nederlands: Michel Oukhov,descriptive note,Nederlands
cbb83f43-b476-5c20-9d9b-ebe8cd163163,Descriptions,1,id.desc,Deel 2 luisterspel voor de jeugd door Mary Manco,descriptive note,Nederlands
67254ba3-5815-51dc-8c32-6b6fcb1b5633,Descriptions,1,id.desc,Door René Metzemaekers,descriptive note,Nederlands
41b0053b-3711-5f59-b374-bdd788414c91,Descriptions,1,id.desc,Serie naar motieven van de roman van Herman Teirlinck,descriptive note,Nederlands
f3e195cc-c75e-51d9-9e2c-27279a7725b8,Descriptions,1,id.desc,Door Fred de Craemer,descriptive note,Nederlands
abe4eb36-745b-5c16-ab9a-c95133586792,Descriptions,1,id.desc,IIIe deel door Ad. van seijen,descriptive note,Nederlands
e688d63d-665b-5693-a74c-25b6f9575035,Descriptions,1,id.desc,Door P.H. Fruythof,descriptive note,Nederlands
aa092b8c-49a6-5f5b-b61d-3a1fac5dacee,Descriptions,1,id.desc,Door Dieter Hirschberg,descriptive note,Nederlands
ecc83be3-1b86-51c5-818f-03e8ce9c6913,Descriptions,1,id.desc,Luisterspel door Rolf Schneider. Uit het Duits vertaald door Paul Hardy,descriptive note,Nederlands
4ea85a90-55e0-51b0-af91-e453fccd8b0f,Descriptions,1,id.desc,Luisterspel van Julio Cortazar,descriptive note,Nederlands
eefbc102-ebe4-59f8-ad84-36206a5fa99b,Descriptions,1,id.desc,"Auteurs: Maksim Jurjeviċ, Hrvoje Hegedusiċ, Vito Gospodnetic",descriptive note,Nederlands
995473d0-9bf1-5bee-9364-aebb0b0735f0,Descriptions,1,id.desc,Komedie in drie bedrijven van Luigi Pirandello,descriptive note,Nederlands
7fb8b524-1173-5dee-b7c9-c45a992395f6,Descriptions,1,id.desc,Door Modest Joseph,descriptive note,Nederlands
27b4a2a2-6386-5f4e-9b21-8d2a6091575c,Descriptions,1,id.desc,Sectie: Van Herreweghe,descriptive note,Nederlands
723a91ac-d1b4-5f62-8034-f867c6eee4d7,Descriptions,1,id.desc,"Als Abelspel bewerkt door Paul De Keyser voor de radio bewerkt  
door Robert Maes",descriptive note,Nederlands
37a69e33-e320-5b82-be28-4747479e3b57,Descriptions,1,id.desc,Luisterspel voor de jeugd door Mary Manco,descriptive note,Nederlands
c54de0b2-0ab7-54fb-96dd-52d2d6e962e6,Descriptions,1,id.desc,Oorspronkelijk TV-spel van Jiri Hubac,descriptive note,Nederlands
a004e09c-01c1-599e-b113-fc8813b9bcc6,Descriptions,1,id.desc,Gevariëerd luisterspel door Lia Lucassen,descriptive note,Nederlands
0959d3f2-97fb-5225-8e1d-80bc51e37c40,Descriptions,1,id.desc,"Luisterspel naar de Italiaanse film """"Probito Rubare""""  
Door Toon Rammelt",descriptive note,Nederlands
0c62a797-a3b2-519e-9849-ca1a5585b68e,Descriptions,1,id.desc,"Luisterspel door William Barrow. Uit het Engels vertaald door  
Karel Jonckheere",descriptive note,Nederlands
49399a3a-715f-5b8f-9d46-09bdbe8ff544,Descriptions,1,id.desc,Joegoslavisch luisterspel van Jara Ribnikar,descriptive note,Nederlands
8bbb6d52-a59d-5e5e-8b80-a976c2423246,Descriptions,1,id.desc,"Luisterspel door Bruce Stewart; uit het Engels vertaald door  
Christine D'Haen",descriptive note,Nederlands
49160705-2e13-50b2-9b32-287c4d9c5543,Descriptions,1,id.desc,Auteur: J.P. Wenzel,descriptive note,Nederlands
577953ad-dda9-555c-a361-b41733c1d4ed,Descriptions,1,id.desc,"Luisterspel door Miodnag Djurdjevic. Vertaling in het Duits: Milo Dor.  
Nederlandse vertaling: Jeanne Verstraete",descriptive note,Nederlands
7103a5cf-e0b1-55c3-86f2-4b1165ecb4db,Descriptions,1,id.desc,"Luisterspel door Karl Wittlinger
Uit het Duits vertaald door Jozef van Hoeck",descriptive note,Nederlands
3476b04c-89ac-528a-ba46-cf1fd3cc09c0,Descriptions,1,id.desc,"Madame la grande, echtgenote van Karel de Stoute (Margareta van York)",descriptive note,Nederlands
fdd7bf87-bf34-5b2e-9dac-242ece68cd38,Descriptions,1,id.desc,Schets door László Békeffi,descriptive note,Nederlands
c49f95f2-0760-5e18-aa84-f4713e9159a3,Descriptions,1,id.desc,Radiofonisch drama door Edoardo Anton. Nederlandse vertaling: Hubert Lampo,descriptive note,Nederlands
1410b404-c31a-5f23-9120-a1a425a8c650,Descriptions,1,id.desc,Luisterspel voor de jeugd door Erik Ryckaerts,descriptive note,Nederlands
399076e3-11e8-5954-80e0-91380c6fae95,Descriptions,1,id.desc,Hoorspel in 18 tafereelen door Frans Ungvary,descriptive note,Nederlands
a6f32613-0edb-5f4e-af31-a53ec5d5bb99,Descriptions,1,id.desc,Een luisterspel van Alfons Jan Van Nuffel; regie : Michel De Sutter,descriptive note,Nederlands
daf77a13-c5ee-58f1-bd08-f6ecd9d752b2,Descriptions,1,id.desc,"Luisterspel door Michael Kittermaster. Uit het Engels vertaald door  
Mark Staels",descriptive note,Nederlands
20274805-7ce0-5ac2-9133-75dd1890f6fb,Descriptions,1,id.desc,Luisterspel voor kinderen door Lucas Victor,descriptive note,Nederlands
52e35901-2419-55a9-a1b6-15a871ed57ac,Descriptions,1,id.desc,(Een poëties spel voor radiobewerking) door Guido Buys,descriptive note,Nederlands
bcb13d61-2742-5573-86d8-60f386c2610e,Descriptions,1,id.desc,Door Paul Lebeau. TV bewerking: Walter Merhottein,descriptive note,Nederlands
524eef13-0a2e-5fe2-91c6-64a4e2bdfaba,Descriptions,1,id.desc,Door P. Willaert,descriptive note,Nederlands
9d6f78f4-6234-5203-9584-06a45a477569,Descriptions,1,id.desc,Radioschetch door Walter Cornelis,descriptive note,Nederlands
54bcad23-60ad-5f5f-a40b-44fc652be24a,Descriptions,1,id.desc,Door Wolfgang Ecke. In het Nederlands vertaald door Lucie Nusselder,descriptive note,Nederlands
2c07f196-d3d8-55b9-8a5a-20497e27f589,Descriptions,1,id.desc,Aflevering 6,descriptive note,Nederlands
0b7834c1-6cff-5817-91f0-e5a9e563b401,Descriptions,1,id.desc,"Luisterspel door Daphne du Maurier. Uit het Engels vertaald door  
Lea Martel",descriptive note,Nederlands
9ef4e6da-8de9-5e90-8cf9-03874e856154,Descriptions,1,id.desc,Luisterspel van Peter Römer,descriptive note,Nederlands
425a4cc7-005a-5c5a-8609-b0b98245a031,Descriptions,1,id.desc,"Een luisterspel uit het oude Egypte, door FR. Cluytens",descriptive note,Nederlands
fd5a77c3-8980-5c1f-9f4a-37fdfac1f251,Descriptions,1,id.desc,"Door Alexei Arboezov. Geautoriseerde vertaling uit her Russisch en  
televisiebewerking door Cara Van Wersch",descriptive note,Nederlands
c61ede13-46ae-5414-9acb-c62f2959b623,Descriptions,1,id.desc,Naar het Dierenpark door Ad. van Haerlem,descriptive note,Nederlands
a140b3ed-abc3-5cb8-9531-c78f40e94ad8,Descriptions,1,id.desc,Door Tomy De Quinze,descriptive note,Nederlands
9e733dc4-14e5-5bcb-a661-a2df3f27d948,Descriptions,1,id.desc,Door henk Lokman,descriptive note,Nederlands
2845e865-ea37-5444-9529-1bdef4809c2a,Descriptions,1,id.desc,Door J. Tulkens,descriptive note,Nederlands
326fa05c-f561-574f-a816-93a5efc78df1,Descriptions,1,id.desc,"Klein notitieboekje met Rooses' boekhouding van de commissie (hij was schatbewaarder), geordend per jaar",descriptive note,Nederlands
aa56a342-b9bb-5c8a-bc88-b91217ecd7d9,Descriptions,1,id.desc,Een luisterspel van Jurry Kwant,descriptive note,Nederlands
d32e8812-2eab-5eb0-a9f4-18997f99ec40,Descriptions,1,id.desc,Een luisterspel van Jurrie Kwant,descriptive note,Nederlands
3b9ee359-4698-53eb-8313-6091f9897b43,Descriptions,1,id.desc,Door René Metzmaekers,descriptive note,Nederlands
be95c729-46f6-5e58-aadc-b2d26841aeee,Descriptions,1,id.desc,Luisterspel van Walter Teich; uit het Duits vertaald door J.L. De Belder,descriptive note,Nederlands
8fd44b6b-b0a8-59ef-9b8a-85a76b207449,Descriptions,1,id.desc,Ex-libris gemaakt voor Dr. H. Huizenga.,descriptive note,Nederlands
16cd4531-8233-552d-8aea-af3a56985fa3,Descriptions,1,id.desc,Luisterspel door Ernst Johannsen,descriptive note,Nederlands
35315132-6bbc-50fd-855b-24c7ab61e712,Descriptions,1,id.desc,"Luisterspel van Claude Ollier  
Uit het Frans vertaald door Cas Goossens",descriptive note,Nederlands
6046876d-8198-5358-882f-69edc476ff34,Descriptions,1,id.desc,(Tot de dag des oordeels) Een luisterspel door J. Van Ackere,descriptive note,Nederlands
56213849-96ca-5c6e-a2cc-67f918520b44,Descriptions,1,id.desc,Luisterspel door Giles Cooper. Uit het Engels vertaald door Libera Carlier,descriptive note,Nederlands
98950c5a-1e73-56f5-974d-6f32daf54584,Descriptions,1,id.desc,"Een Russisch radiosprookje door Samuel Marshak en Michael Whittock  
Nederlandse bewerking Jos De Haes",descriptive note,Nederlands
d20cffed-26da-54f1-9d8f-d1924e87aa3e,Descriptions,1,id.desc,"Een luisterspel in de twee bedrijven van ons bestaan: dat van de gedachte  
en dat van daad en droom, door Johan Daisne",descriptive note,Nederlands
63ae278e-e2ad-5f0b-872e-0f12e052f830,Descriptions,1,id.desc,Luisterspel van Christine Kraft,descriptive note,Nederlands
eeb4b371-4de3-501b-b6eb-75a45358e548,Descriptions,1,id.desc,"Luisterspel van Mikhail Velitchkov. Nederlandse vertaling: Josephine  
Soer",descriptive note,Nederlands
932a40fd-28e4-570d-abde-9afbff7b536e,Descriptions,1,id.desc,Door Donald Churchill,descriptive note,Nederlands
442283a3-f9d5-5c17-bba7-f3be662630f2,Descriptions,1,id.desc,Heinz Jenning,descriptive note,Nederlands
90695f8c-2e60-5403-8633-b5bbb84357ec,Descriptions,1,id.desc,Auteur: Marc De Bie,descriptive note,Nederlands
e1c5721c-97dc-5560-a056-0668c7d5ef07,Descriptions,1,id.desc,Het colofon vermeldt dat het gaat om een map met tien originele litho's van Verheyen en tien teksten van Ivo Michiels. De oplage bestaat uit 82 arabische en 10 romeins genummerde exemplaren. Dit exemplaar draagt het nummer 65 en is door beiden gesigneerd.,descriptive note,Nederlands
83ff848f-baef-5947-a164-bc4c40ca3b1c,Descriptions,1,id.desc,Hoorspel door Johan Kerkhof,descriptive note,Nederlands
f9e5d506-16e6-5300-b0ef-decd93ff7bcc,Descriptions,1,id.desc,11de deel van IIde reeks,descriptive note,Nederlands
96194842-00e2-529d-992b-d6a3f8fcd416,Descriptions,1,id.desc,Door Raymond Rostand,descriptive note,Nederlands
72521be5-8f4c-5b58-be13-a2d299d735f2,Descriptions,1,id.desc,Toneelstuk in drie bedrijven door Charles Dyer,descriptive note,Nederlands
b1e4ced1-ae0e-5b37-90ac-f5b3d7b8ba2f,Descriptions,1,id.desc,Hoorspel voor de jeugd in 2 vervolgen,descriptive note,Nederlands
25cd6aa5-8a72-588a-9959-ac09f9f84d74,Descriptions,1,id.desc,"(Oorspronkelijke titel: the banana split) fins mini-luisterspel door  
Jaana Lappo. Nederlandse vertaling: Michel De Sutter",descriptive note,Nederlands
87f1da4a-cb17-5cf3-9328-8d02ecfe9bbe,Descriptions,1,id.desc,Door Godelieve Verdoodt,descriptive note,Nederlands
0e081eb2-21d8-5ae9-9061-42ebf073d713,Descriptions,1,id.desc,Een poëtische fantasie in de vorm van een luisterspel door J. Van Ackere,descriptive note,Nederlands
18b83ebe-c3ff-5595-8ad9-9b0dfde668b0,Descriptions,1,id.desc,"Zuidafrikaans luisterspel door Chris Barnard  
Nederlandse bewerking door Jozef van Hoeck",descriptive note,Nederlands
d3fd1f3e-60c9-5cfc-a9c7-f7a21a786549,Descriptions,1,id.desc,Door Dick Dreux,descriptive note,Nederlands
fbb4ec42-fed2-5608-b7dd-b82b33148c20,Descriptions,1,id.desc,Door Jan Decorte,descriptive note,Nederlands
59ff46fb-9bd1-5e8d-b114-b82a9a382a9e,Descriptions,1,id.desc,"Luisterspel door Edmond Kinds, uit het Frans vertaald door Lea Martel",descriptive note,Nederlands
fea76f29-d328-546e-97bf-e8087cdf722a,Descriptions,1,id.desc,Door R. Metzemaekers en Jean Cambier,descriptive note,Nederlands
27ce7152-e5e9-5e02-bdc3-7fb8d06ed74d,Descriptions,1,id.desc,"Een radiofonische comedie door Claude Denys en Pierre Nivollet, uit  
het Frans vertaald door Georgette De Rijcke",descriptive note,Nederlands
dbdf3f70-e83a-5066-8b06-010566826523,Descriptions,1,id.desc,Luisterspel van Dick Walda,descriptive note,Nederlands
b6ea0571-0c52-5d9e-884a-5a585d5f3d50,Descriptions,1,id.desc,Door P.H. Fruithof,descriptive note,Nederlands
a8e2bc37-c4e7-587c-8884-461380a9d596,Descriptions,1,id.desc,Luisterspel van Harold Pinter. Uit her Engels vertaald door Hans Roduin,descriptive note,Nederlands
3337befb-a5e1-5860-ad7b-f4bf3d3a5b50,Descriptions,1,id.desc,Luisterspel naar aanleiding van de schooldag over de alcoholproblemen,descriptive note,Nederlands
70587379-f832-5bc6-be4c-9ff28f93ee9f,Descriptions,1,id.desc,"Een luisterspel van Dieter Waldmann. Uit het Duits vertaald door  
Jos Vandeloo",descriptive note,Nederlands
b3ae7215-1651-55ee-b3b1-9b8f23ff3148,Descriptions,1,id.desc,Luisterspel door Fritz Rosenfeld,descriptive note,Nederlands
d32808df-5e7e-5c13-a8b7-be90bcf26d83,Descriptions,1,id.desc,Door Mary O'Hara,descriptive note,Nederlands
2a78000e-a1b3-58e3-90de-6e15be1ee768,Descriptions,1,id.desc,De modeshow door Harold Pinter,descriptive note,Nederlands
dadff22f-59ee-5435-966d-e9f35f1f3f17,Descriptions,1,id.desc,Luisterspel door Frans Dirickx,descriptive note,Nederlands
6cebf6e5-17fe-5726-9c01-0411fee81d1c,Descriptions,1,id.desc,"Luisterspel door Herbert Reinecker vertaald door  
Hubert Van Herreweghen",descriptive note,Nederlands
60436d54-ae37-5111-92ca-8864ea5dbd7a,Descriptions,1,id.desc,"Mini-luisterspel voor drie stemmen en een autoradio door Jaklien  
Caenberghs",descriptive note,Nederlands
a64a687a-cda9-5e68-a18a-11015fa40359,Descriptions,1,id.desc,Door Antonia Ridge,descriptive note,Nederlands
35b8fc47-fa01-591a-8382-f44482b8618f,Descriptions,1,id.desc,Door Harald Mueller,descriptive note,Nederlands
207ffe1c-17a5-54ec-8c6a-0d261c85516e,Descriptions,1,id.desc,"Luisterspel door Hermann Rossmann uit het Duits vertaald door  
Staf Knop",descriptive note,Nederlands
e4547282-ce2f-5ca4-8043-9f4145e8df9c,Descriptions,1,id.desc,Tsjechisch luisterspel van Ludvik Askenazy,descriptive note,Nederlands
d3ac75aa-24bd-5fc4-886f-d7adf680c5ee,Descriptions,1,id.desc,"Israëlische documentaire over het gijzelingsdrama in Ma'alot, geschreven door Bella Baram.",descriptive note,Nederlands
04c13222-befd-5c99-80c5-e16692daf1b9,Descriptions,1,id.desc,door Maria van Dessel-Poot,descriptive note,Nederlands
47a2d79e-24dc-5e46-b4b5-0bbc403eb0dc,Descriptions,1,id.desc,"Een drama van Leo Tolstoi    
tot luisterspel bewerkt door Peter Flamm   
Uit het Duitsch vertaald door Marcel Coole",descriptive note,Nederlands
adfb5270-273c-516a-ae94-0ae3eb8426d2,Descriptions,1,id.desc,"Een luisterspel van Alexander Obrenovic. Nederlandse vertaling door  
Nicole Raman",descriptive note,Nederlands
c48ddc78-d018-53e2-8ff1-ecd5315cd2aa,Descriptions,1,id.desc,Gevariëerd luisterspel,descriptive note,Nederlands
15058dcd-bc7f-5a33-9f21-6931d8bb0e16,Descriptions,1,id.desc,naar Molière,descriptive note,Nederlands
584ee87a-1fa4-5f3a-8317-35cbdcc8bd08,Descriptions,1,id.desc,Luisterspel door Staff Mangelschott,descriptive note,Nederlands
ee3d7a59-3c1f-5bc1-9598-ac9e96b30ff0,Descriptions,1,id.desc,Luisterspel door Julia Tulkens,descriptive note,Nederlands
93523824-f115-53f1-a2ce-25d64f9a2abd,Descriptions,1,id.desc,"Luisterspel van Ludwig Harig  
Uit het Duits vertaald door Dries Janssen",descriptive note,Nederlands
e3d627a2-1377-5fbe-ba74-ffb0f312d3db,Descriptions,1,id.desc,Reglement van de Antwerse Estersclub,descriptive note,Nederlands
a5ae263c-48cc-5814-bfad-f2123beafec3,Descriptions,1,id.desc,Monoloog naar het boek Marz van Heinar Kipphardt. Bewerking: Jan Vanes,descriptive note,Nederlands
0fb14911-7647-5154-b801-4f6c63796240,Descriptions,1,id.desc,13de aflevering,descriptive note,Nederlands
5280887f-3077-5e94-b8b6-e17e0b172f52,Descriptions,1,id.desc,Vroolyk luisterspel door Jeppe van den Berg,descriptive note,Nederlands
f75f29b4-3ca0-5d73-b57c-80f553944fdc,Descriptions,1,id.desc,"Naar het Engels van John Gay  
In de bewerking van Bert Brecht  
op muziek van Karl Weil",descriptive note,Nederlands
c42cbe8e-b64e-5a21-a964-7e237867e108,Descriptions,1,id.desc,Radioschets door Richard Minne,descriptive note,Nederlands
5ff17402-e08b-53b8-8ca5-80659d6f479f,Descriptions,1,id.desc,"Naar een verhaal van Dostojefski voor de televisie bewerkt door  
Authur Adamov",descriptive note,Nederlands
716e7550-40d0-54d0-a2dc-f4325447da1e,Descriptions,1,id.desc,Een luisterspel voor kinderen door Friedrich Feld,descriptive note,Nederlands
ad489e38-dc66-5b8f-82de-0da45f6c3ca4,Descriptions,1,id.desc,"Een luisterspel van Aleksandar Obrenovic. Vertaling: Roel Richelieu  
Van Londersele",descriptive note,Nederlands
95897161-c1c9-5ea4-82bd-3383246fc6d0,Descriptions,1,id.desc,Door Theo Luysterburg,descriptive note,Nederlands
bc5f31e8-5f24-53a7-9096-153462911624,Descriptions,1,id.desc,Frans Gevels,descriptive note,Nederlands
9aaaf1f0-d174-50c3-9507-b5ae1eb10b90,Descriptions,1,id.desc,Luisterspel van hermann Moers. Uit hetb Duits vertaald door Jef Geeraerts,descriptive note,Nederlands
915d55f9-351e-5e51-92ca-1690465768da,Descriptions,1,id.desc,Door Schnitzler. Programma: Valeer Van Kerkhoven,descriptive note,Nederlands
d11a9cf0-ac19-520f-b14f-d4af821b9747,Descriptions,1,id.desc,Gevariëerd luisterspel door Lia Lucassen,descriptive note,Nederlands
ceb0a73f-f78a-5caa-87e6-e4d57b21b56b,Descriptions,1,id.desc,"Luisterspel van Jaroslaw Abramov. Nederlands vertaling: Julien  
Van Remoortere",descriptive note,Nederlands
aa8b6c30-983d-5cfe-8ff7-5a17db54a098,Descriptions,1,id.desc,Pools luisterspel van Michal Tonecki. Nederlandse vertaling: Coos Mulder,descriptive note,Nederlands
014e162a-422b-53a5-a7cc-b31145381672,Descriptions,1,id.desc,Programma van het Café-Concert Lisbonne in Parijs,descriptive note,Nederlands
c64c594a-55f8-57e5-8fea-5882e9dcb34b,Descriptions,1,id.desc,Triller voor radio door Michael Brett. Vertaling door Marc Galle,descriptive note,Nederlands
33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0,Descriptions,1,id.desc,Luisterspel voor de jeugd,descriptive note,Nederlands
3ebe6ef7-c874-55a1-a364-e23e8b417610,Descriptions,1,id.desc,Door Anton Tsjechov,descriptive note,Nederlands
88493e92-ec8a-5a15-88a8-7ed14c5aec2a,Descriptions,1,id.desc,Door Vittorio Minnucci,descriptive note,Nederlands
fc033825-2e30-5b8d-afa8-0049f5e6989e,Descriptions,1,id.desc,Door Jenny Smelik-kiggen,descriptive note,Nederlands
cd5bd650-0977-5968-be4f-9d465b3d92c5,Descriptions,1,id.desc,Luisterspel voor de kinderen door Julia Willems,descriptive note,Nederlands
219f548b-05ee-5c7a-b785-1e7ff45701b9,Descriptions,1,id.desc,Bert Leysen,descriptive note,Nederlands
fdbbd363-696d-5aff-a0de-944f9e649b2f,Descriptions,1,id.desc,"Luisterspel van Friedrich Durrenmatt. Uit het Duits vertaald door  
prof. J.Ph.A. Hoeck",descriptive note,Nederlands
d7a1ca20-b033-5ea7-a14e-3760429a7d72,Descriptions,1,id.desc,Luisterspel van gert Hofmann,descriptive note,Nederlands
351cb9e3-1d7a-5b73-a488-544996a67495,Descriptions,1,id.desc,Door Pedro Calderon De La Barca,descriptive note,Nederlands
24bc8d63-9348-52b4-b3f8-b3aee8da2be6,Descriptions,1,id.desc,Door Jef Pirreault,descriptive note,Nederlands
370b2460-e670-54f2-9ba6-f0c725fc9952,Descriptions,1,id.desc,9de aflevering van een feuilleton,descriptive note,Nederlands
495cd9df-fda7-5b04-ae3c-fafccbb2f1e5,Descriptions,1,id.desc,Door Peter Cheyney,descriptive note,Nederlands
1cc29a22-25fb-541e-8794-911e7ab6560d,Descriptions,1,id.desc,Door Theo Luysterburg,descriptive note,Nederlands
d731d4bb-d64b-5477-9239-ff16fc7e7f67,Descriptions,1,id.desc,"(The beauty operators). Een televisiespel door Janey Burroway. In het  
nederlandse bewerking van Walter Eysselinck.",descriptive note,Nederlands
1a16d4b8-5974-5488-ae8e-41c5c489e147,Descriptions,1,id.desc,Luisterspel door Gil Vander Heyden,descriptive note,Nederlands
b5bd19e9-171f-55b7-9c70-925b75122b2a,Descriptions,1,id.desc,Door Ad. van Seyen,descriptive note,Nederlands
5a35131b-91d6-5703-a9fe-12becced71da,Descriptions,1,id.desc,"Spaans luisterspel door Antonio G. Calderon  
Nederlandse vertaling door Lode Vandeput",descriptive note,Nederlands
4fc2ebbd-5d3f-54c3-8760-d83aae720e07,Descriptions,1,id.desc,Documentair luisterspel van Jacques Seraes en Werner Verstraeten,descriptive note,Nederlands
871d46f0-46d7-5776-9eb3-ca7d9bd0def5,Descriptions,1,id.desc,"Met randnota's van een ballpoint-auteur Friedrich Dürrenmatt.  
Vertaling: Valeer van Kerkhove",descriptive note,Nederlands
5320e350-6996-5641-8ddc-51f1cbfe03bb,Descriptions,1,id.desc,Luisterspel van Karoly Szakonyi. Nederlandse vertaling: Leo Persyn,descriptive note,Nederlands
118167f5-7f60-5330-ab9a-39324ce58d61,Descriptions,1,id.desc,"Luisterspel door Lydia Ragosin   
Uit het Engels vertaald door Piet van Aken
",descriptive note,Nederlands
b1536489-323a-5a50-8b76-6c5a8aeeabc9,Descriptions,1,id.desc,Een luisterspel door Julia Tulkens,descriptive note,Nederlands
21dc6cd6-0575-5da5-ad3c-1355e33cc386,Descriptions,1,id.desc,"Luisterspel door Paul Lincoln. Uit het Engels vertaald door  
Emmy Janssens",descriptive note,Nederlands
a0d6e1b0-fae3-5867-90b5-95ceab2d6ab6,Descriptions,1,id.desc,Een Stereopartituur voor 4 stemmen van Flor Stein,descriptive note,Nederlands
1148aa74-8845-5037-8314-54e4a72126f3,Descriptions,1,id.desc,Gevariëerd luisterspel door Lia Lucassen,descriptive note,Nederlands
5bd21b39-a5da-5a10-a62b-10b57300de86,Descriptions,1,id.desc,"Een luisterspel voor Driekoningen door Hermann Rossmann, uit het Duits  
vertaald door Hubert Van Herrenweghen",descriptive note,Nederlands
c7c0a476-1399-5e6f-a06b-d03f660895a2,Descriptions,1,id.desc,Uit bundel gedemonteerde stukken. Doc. Platen/prenten van Jordaens voor de catalogus. Geannoteerd door Rooses.,descriptive note,Nederlands
956d34a3-5e22-54ed-94ab-1e4f9a127519,Descriptions,1,id.desc,"Een hoorspelletje naar het gelijknamige verhaal van Godfried  
Bomans, voor de radio bewrkt door Jo Crab  
  
",descriptive note,Nederlands
d2ead183-ce49-5f0c-b664-377d4cba70bd,Descriptions,1,id.desc,Luisterspel door Jan Moraal,descriptive note,Nederlands
d4bce977-80d7-57c2-b3f0-b812d82e109a,Descriptions,1,id.desc,Door Mary Manco,descriptive note,Nederlands
