ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language
8827f94a-acde-526f-b038-d76c64ae24be,tg:lhdc:1341,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
adb5eacf-184f-5853-b2b7-0514ace59e8a,tg:lhdc:724,ProductionTimeSpans,1937,nan,nan,nan,nan,nan,nan,nan,nan,nan
8bfed621-23a1-58cf-af33-1788e468477b,tg:lhdc:4513,ProductionTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
f15ca1f5-8393-52bf-b7bf-b585c496c1f9,tg:lhdc:1711,ProductionTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
fab24324-baf2-54a6-a38d-b95f840f21ae,tg:lhdc:3239,ProductionTimeSpans,1957-11-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
7f24791a-0848-50ed-97cb-c24d5972dc09,tg:lhdc:1204,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan,nan,nan,nan
42e980da-5ba3-564d-bc42-c400d395da98,tg:lhdc:4006,ProductionTimeSpans,1969,nan,nan,nan,nan,nan,nan,nan,nan,nan
c809a7fe-fdbc-560d-995f-a52ba91b3edf,tg:lhdc:3669,ProductionTimeSpans,1969-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
86c0023a-a896-5bdf-a54c-28ca03f66706,tg:lhdc:1654,ProductionTimeSpans,1969,nan,nan,nan,nan,nan,nan,nan,nan,nan
91d3baaf-961b-550e-b365-2d899fa52689,tg:lhdc:661,ProductionTimeSpans,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan
dd28d98a-cf93-51cc-849e-dea3a049ff4c,tg:lhdc:3393,ProductionTimeSpans,1961-04-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
d919f6f5-c2d0-5f03-8936-d860c4a8de25,tg:lhdc:4456,ProductionTimeSpans,1973,nan,nan,nan,nan,nan,nan,nan,nan,nan
f899726b-702d-5d63-8dd4-a807d167ad17,tg:lhdc:2428,ProductionTimeSpans,1981,nan,nan,nan,nan,nan,nan,nan,nan,nan
b8f31952-768e-5f1f-ab79-798ff141276a,tg:lhdc:2078,ProductionTimeSpans,1987,nan,nan,nan,nan,nan,nan,nan,nan,nan
e14a5d0e-a536-5ab1-92c1-e78531abb8b6,tg:lhdc:2582,ProductionTimeSpans,1990,nan,nan,nan,nan,nan,nan,nan,nan,nan
6cb84aef-faa2-5c4f-8090-6ce8cc48eed3,tg:lhdc:3540,ProductionTimeSpans,1966-03-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
d5c13c74-5c32-59b3-a0f1-475ba6bbe2a9,tg:lhdc:4285,ProductionTimeSpans,1965,nan,nan,nan,nan,nan,nan,nan,nan,nan
a45cd1a2-057b-578e-a61d-5130b5b7c6e7,tg:lhdc:548,ProductionTimeSpans,1966,nan,1967,nan,nan,nan,nan,nan,nan,nan
bfc0bfad-c45d-5f77-9fc2-b06d675a4141,tg:lhdc:3110,ProductionTimeSpans,1955-03-17,nan,nan,nan,nan,nan,nan,nan,nan,nan
1f2e677f-8d27-5cb9-84b7-80a6bdb9884e,tg:lhdc:2351,ProductionTimeSpans,1983,nan,nan,nan,nan,nan,nan,nan,nan,nan
21f2c964-cca0-5333-9105-e2bef4bddb66,tg:lhdc:40,ProductionTimeSpans,1897,nan,nan,nan,nan,nan,nan,nan,nan,nan
080fa645-83db-59e6-9202-486458c43c46,tg:lhdc:1984,ProductionTimeSpans,1963,nan,nan,nan,nan,nan,nan,nan,nan,nan
143f8eeb-4df1-566c-b640-f5a3fb33b7aa,tg:lhdc:3813,ProductionTimeSpans,1973-02-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
5eee2ba1-3fbc-5ee2-b788-9420b1a26b16,tg:lhdc:2701,ProductionTimeSpans,1946-09-30,nan,nan,nan,nan,nan,nan,nan,nan,nan
bfcda2f8-ad20-5024-a882-ab3ee9aea347,tg:lhdc:2214,ProductionTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
e1ca181b-e453-5edf-a6f1-e0f5907d30ee,tg:lhdc:2644,ProductionTimeSpans,1945-07-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
e8082c8b-2767-5375-80ff-8a6a2b35dc4c,tg:lhdc:1438,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
6322c29b-eaae-577f-a170-413d7e350518,tg:lhdc:3405,ProductionTimeSpans,1961-09-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
38f168ad-e00e-5921-99a2-6c644cf173e7,tg:lhdc:1592,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
47e8ef38-75fa-5595-882c-ce817943ec37,tg:lhdc:1068,ProductionTimeSpans,1951,nan,nan,nan,nan,nan,nan,nan,nan,nan
dab3ca5c-a97a-5cf8-9ee8-248e1602dd84,tg:lhdc:3055,ProductionTimeSpans,1954-02-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
04532de2-cefc-51b3-88e5-4ca0b7f35fab,tg:lhdc:3022,ProductionTimeSpans,1953-06-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
2eced46a-e58c-5acc-9246-8dcf9b662098,tg:lhdc:180,ProductionTimeSpans,1992-06-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
30f8b72d-ad53-5b0b-92f7-cab6b4984d9c,tg:lhdc:3472,ProductionTimeSpans,1964-01-31,nan,nan,nan,nan,nan,nan,nan,nan,nan
ad0925a2-93e8-5ab9-887b-877717f91d4a,tg:lhdc:3188,ProductionTimeSpans,1956-10-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
ae6af054-16e3-5b2c-97bd-46197bbbbb7e,tg:lhdc:3921,ProductionTimeSpans,1975-09-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
c342cb15-8766-5d18-8ad0-5ae1e1604a4a,tg:lhdc:2633,ProductionTimeSpans,1945-04-30,nan,nan,nan,nan,nan,nan,nan,nan,nan
c7a932b7-4c58-5b51-a576-3ff626883e4a,tg:lhdc:929,ProductionTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
fa6dfd06-47d7-5aa1-9d71-86352a8c671b,tg:lhdc:883,ProductionTimeSpans,1945,nan,nan,nan,nan,nan,nan,nan,nan,nan
ef85288e-567f-5e0f-b9bf-520eebfada6b,tg:lhdc:2263,ProductionTimeSpans,1984,nan,nan,nan,nan,nan,nan,nan,nan,nan
6caf0f8e-0623-59ab-abdd-5751eccb335c,tg:lhdc:2799,ProductionTimeSpans,1948-12-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
87f20848-623f-51a7-94f2-84ac1396759e,tg:lhdc:3864,ProductionTimeSpans,1974-05-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
b9870cf8-45a1-5910-8e89-a72ffe7e6d8d,tg:lhdc:1859,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
5db43eac-5103-5a3a-af84-53353d414209,tg:lhdc:2776,ProductionTimeSpans,1948-05-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
bc257f21-4968-5f67-b57f-818236ea2fe4,tg:lhdc:2326,ProductionTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
03fc60eb-4479-57ad-b611-7b9acaa3e50e,tg:lhdc:37,ProductionTimeSpans,1894,nan,nan,nan,nan,nan,nan,nan,nan,nan
0788885d-8767-5d06-b4c0-62e3b0451349,tg:lhdc:4358,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
a1a52200-3f47-5a8a-936c-3d5da52ca650,tg:lhdc:495,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
333f1730-444c-56ab-b7e7-d3d681bb103e,tg:lhdc:3167,ProductionTimeSpans,1956-04-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
ed20da83-6cd9-5630-b91d-cfe83e3364ff,tg:lhdc:4708,ProductionTimeSpans,1960-10-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
8d716af9-49d1-5357-98c7-79f81209786d,tg:lhdc:3537,ProductionTimeSpans,1966-02-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
c91d6fc5-e19a-5626-b05a-2bd449be8d0c,tg:lhdc:616,ProductionTimeSpans,1966,nan,nan,nan,nan,nan,nan,nan,nan,nan
43417d03-53a2-5b60-a963-b0f64f1d3333,tg:lhdc:4421,ProductionTimeSpans,1969,nan,nan,nan,nan,nan,nan,nan,nan,nan
e5531332-e345-5b4f-ab01-49709aab3b01,tg:lhdc:1623,ProductionTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
6e9b95f1-e6d4-5a05-99b9-9a9c81fa6662,tg:lhdc:246,ProductionTimeSpans,1927-12-30,nan,1928-01-05,nan,nan,nan,nan,nan,nan,nan
2694e202-1546-51d4-81af-ba0fad4ee57b,tg:lhdc:4071,ProductionTimeSpans,1967,nan,nan,nan,nan,nan,nan,nan,nan,nan
e9bb637e-b126-55af-8a2f-012d46eb376d,tg:lhdc:1789,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
62636f58-45fd-5ec2-92cc-90a58ab67ba1,tg:lhdc:1273,ProductionTimeSpans,1937,nan,nan,nan,nan,nan,nan,nan,nan,nan
b084e10a-6d0a-56d9-8d18-f7ed1c996c24,tg:lhdc:1766,ProductionTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
841ecc29-996b-58c2-832c-bf9df5b490c6,tg:lhdc:2849,ProductionTimeSpans,1949-12-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
08a66c3d-edf6-50c4-87e0-ea1fdb0c35e6,tg:lhdc:753,ProductionTimeSpans,1934,nan,nan,nan,nan,nan,nan,nan,nan,nan
fe41c82e-7d4d-5d13-b554-960249b13d9c,tg:lhdc:4564,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
1a22de9e-9f29-5628-a331-901ce1e76956,tg:lhdc:1336,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
20d8f33d-376e-5988-a4d3-abf3eba4bbe0,tg:lhdc:303,ProductionTimeSpans,1828-06-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
18198af8-4b26-5b05-b5b7-58eac2c381de,tg:lhdc:4134,ProductionTimeSpans,1976,nan,nan,nan,nan,nan,nan,nan,nan,nan
16db6021-916c-58ff-a249-7c13d653cbb2,tg:lhdc:2234,ProductionTimeSpans,1989,nan,nan,nan,nan,nan,nan,nan,nan,nan
42e880cf-e077-5a81-89ff-5a2e194df411,tg:lhdc:3976,ProductionTimeSpans,1967,nan,nan,nan,nan,nan,nan,nan,nan,nan
ede4761f-ce07-598e-ac9b-0ef07247909a,tg:lhdc:2664,ProductionTimeSpans,1945-12-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
7923c1c6-9d8b-5859-a481-9143d6dcede5,tg:lhdc:3425,ProductionTimeSpans,1962-02-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
a9649206-37cc-501f-ae27-c590c7cda369,tg:lhdc:1418,ProductionTimeSpans,1972,nan,nan,nan,nan,nan,nan,nan,nan,nan
1eb38a36-677c-5589-b0f2-c9cccc57978d,tg:lhdc:587,ProductionTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
a08b060f-0d11-5624-98df-411b29d3f9ef,tg:lhdc:3075,ProductionTimeSpans,1954-07-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
4d635ee4-ca2e-53a7-ad13-307584d9f4ad,tg:lhdc:1048,ProductionTimeSpans,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan
50d7aa5c-17b5-5edd-b1f8-1d246c81c481,tg:lhdc:3560,ProductionTimeSpans,1966-10-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
94d6e26a-2587-5dfe-8e49-d11b427a8a25,tg:lhdc:568,ProductionTimeSpans,1966,nan,nan,nan,nan,nan,nan,nan,nan,nan
17618589-8ab4-5617-a0d5-fc1bfbbd0086,tg:lhdc:3130,ProductionTimeSpans,1955-08-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
780c889d-5759-5c47-a8a9-859ab60ffda5,tg:lhdc:991,ProductionTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
6baf1ebc-1580-5e0c-a22d-4ef281f8b478,tg:lhdc:2371,ProductionTimeSpans,1989,nan,nan,nan,nan,nan,nan,nan,nan,nan
57f19257-318a-5179-ae44-02084db219e6,tg:lhdc:60,ProductionTimeSpans,1896-10-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
fa68cf00-31f8-594e-b0eb-a1618c21dbcb,tg:lhdc:3999,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
279b6971-1d1f-5f4f-8c14-b14252b8432a,tg:lhdc:3833,ProductionTimeSpans,1973-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
613bb877-0d72-59d5-a7ea-b2bbd3fbe261,tg:lhdc:2721,ProductionTimeSpans,1947-02-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
b13bb8c3-3e02-5a5d-b89e-b83ac3b8e9da,tg:lhdc:1224,ProductionTimeSpans,1947,nan,nan,nan,nan,nan,nan,nan,nan,nan
6f3542b3-b1e4-546e-b7c7-a7eb168fe8a2,tg:lhdc:3219,ProductionTimeSpans,1957-06-13,nan,nan,nan,nan,nan,nan,nan,nan,nan
82aaaf57-6c01-5a0d-bb88-133558edbf96,tg:lhdc:4026,ProductionTimeSpans,1972,nan,nan,nan,nan,nan,nan,nan,nan,nan
5d0382ac-901f-52a6-8378-638bb2b02e87,tg:lhdc:1674,ProductionTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
c1c3f32d-4e21-5373-a27d-c19402cb9978,tg:lhdc:3649,ProductionTimeSpans,1968-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
609d2b8b-106c-543b-9629-20b0eede02c6,tg:lhdc:641,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
f5f8005c-e7d2-53eb-98b7-868c2a6c1e94,tg:lhdc:2408,ProductionTimeSpans,1987,nan,nan,nan,nan,nan,nan,nan,nan,nan
abf4a386-bae1-552b-9548-f838c18045bb,tg:lhdc:2058,ProductionTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
664d47a9-0621-5d45-9852-c92979c28a6f,tg:lhdc:354,ProductionTimeSpans,1848-11-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
0efbbbaf-058d-59c3-aeec-532bac11394c,tg:lhdc:4163,ProductionTimeSpans,1973,nan,nan,nan,nan,nan,nan,nan,nan,nan
78125872-bcaa-5694-aabc-bfe6740345c2,tg:lhdc:1731,ProductionTimeSpans,1976,nan,nan,nan,nan,nan,nan,nan,nan,nan
4a1cec3b-5e44-550f-baf0-9e3bdbb336ce,tg:lhdc:3063,ProductionTimeSpans,1954-04-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
1cf53c35-6acb-5971-b144-1c26dd80165a,tg:lhdc:591,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
731a75b7-d2fb-5c6e-bd6e-f424db07b515,tg:lhdc:3599,ProductionTimeSpans,1967-10-25,nan,nan,nan,nan,nan,nan,nan,nan,nan
e0a4424a-73ac-5f27-a5a5-2814deca3578,tg:lhdc:3433,ProductionTimeSpans,1962-04-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
3c29e35b-501d-50ca-bea6-25aa0d1c97a3,tg:lhdc:2672,ProductionTimeSpans,1946-02-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
fec0fa41-3fd8-52b3-9b30-09b2c9fa3d42,tg:lhdc:3960,ProductionTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
f1b0a574-b0be-5bbb-ac89-e354b76f5f34,tg:lhdc:99,ProductionTimeSpans,1919,nan,1939,nan,nan,nan,nan,nan,nan,nan
6ef53e97-697f-5d84-8f80-66a9c1f5bd87,tg:lhdc:2388,ProductionTimeSpans,1990,nan,nan,nan,nan,nan,nan,nan,nan,nan
df8851e9-cc20-5cc3-840a-af37488817c2,tg:lhdc:2222,ProductionTimeSpans,1986,nan,nan,nan,nan,nan,nan,nan,nan,nan
e858fc8e-f46f-5c85-add3-5850b9a4127c,tg:lhdc:2737,ProductionTimeSpans,1947-06-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
3abec121-2ddd-5ce4-82c6-2ec61aa5089a,tg:lhdc:1818,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
2efb9490-03c7-5989-9725-0af3ebb06130,tg:lhdc:3825,ProductionTimeSpans,1973-05-30,nan,nan,nan,nan,nan,nan,nan,nan,nan
26bf11cf-6023-52db-bd46-1a7d23cd21bd,tg:lhdc:76,ProductionTimeSpans,1894-11-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
ec61a3b4-36e5-5051-9067-2b6813d86787,tg:lhdc:2367,ProductionTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
6d177773-4864-58f0-99be-5a58281483b5,tg:lhdc:987,ProductionTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
c07911c4-f1c1-5e75-adbc-f6dba9bf592a,tg:lhdc:4319,ProductionTimeSpans,1963,nan,nan,nan,nan,nan,nan,nan,nan,nan
d54e250a-3cf1-53d6-8b33-30ada9d85304,tg:lhdc:3126,ProductionTimeSpans,1955-07-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
f9c5773f-2abb-5654-865c-f660ec370d3c,tg:lhdc:4749,ProductionTimeSpans,1957-12-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
f8c310ca-b854-5056-ad77-24ae43d5ca33,tg:lhdc:3576,ProductionTimeSpans,1967-03-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1113b72a-64c9-5afa-b425-e88af29d3c48,tg:lhdc:4460,ProductionTimeSpans,1973,nan,nan,nan,nan,nan,nan,nan,nan,nan
2734e3b5-0e30-5724-9eb1-7bdd11202a14,tg:lhdc:1398,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
b17c9313-6811-5d86-a189-fc00e1289841,tg:lhdc:657,ProductionTimeSpans,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan
ee432797-a163-5f95-a170-10c004f60f15,tg:lhdc:1662,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan,nan,nan,nan
cbb96d7a-f899-578d-8e9f-821e9783f672,tg:lhdc:4030,ProductionTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
5a2a8cb9-b0ae-557b-9382-527355539d3d,tg:lhdc:1232,ProductionTimeSpans,1945,nan,nan,nan,nan,nan,nan,nan,nan,nan
5322f388-c7ab-5093-b1c6-d234320b5378,tg:lhdc:2808,ProductionTimeSpans,1949-02-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
92c89467-4148-5816-9aa0-639749d441eb,tg:lhdc:1727,ProductionTimeSpans,1976,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac111497-279a-5574-a638-c24db8f62b35,tg:lhdc:712,ProductionTimeSpans,1937,nan,nan,nan,nan,nan,nan,nan,nan,nan
57ef1b41-d4c2-53cb-a23b-e913bfab297d,tg:lhdc:4175,ProductionTimeSpans,1958,nan,nan,nan,nan,nan,nan,nan,nan,nan
86af526e-aa73-5c08-9600-ca3ef25cb929,tg:lhdc:342,ProductionTimeSpans,1855-10-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
98e8871b-9c67-5628-b32f-07e7fcf8dda5,tg:lhdc:2275,ProductionTimeSpans,1985,nan,nan,nan,nan,nan,nan,nan,nan,nan
5a93983d-0f9b-560e-ad29-adde02101561,tg:lhdc:895,ProductionTimeSpans,1946,nan,nan,nan,nan,nan,nan,nan,nan,nan
fa5c64e2-be9f-560d-a55a-b0622a56d203,tg:lhdc:2625,ProductionTimeSpans,1945-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
275bc447-4997-5ec0-9e5d-b8008c650e1b,tg:lhdc:3937,ProductionTimeSpans,1976-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
e9ae0712-b5b6-522f-8e70-5bd52ead5dca,tg:lhdc:1459,ProductionTimeSpans,1961,nan,nan,nan,nan,nan,nan,nan,nan,nan
afdf6d56-16e4-5b62-bbb5-a4bb9fadbc2c,tg:lhdc:3464,ProductionTimeSpans,1963-12-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
f9b559a9-4e0c-52f1-ae64-34ee5dfc649d,tg:lhdc:196,ProductionTimeSpans,1880,datum voor,nan,nan,nan,nan,nan,nan,nan,nan
6189d5d4-6aea-507d-b38b-0caa5436c691,tg:lhdc:1009,ProductionTimeSpans,1935,nan,nan,nan,nan,nan,nan,nan,nan,nan
15fc6cfb-74cb-5dae-b2a5-cc20b6b2ec1a,tg:lhdc:3034,ProductionTimeSpans,1953-09-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
a043f200-080e-52f9-88a2-a934f5a48f99,tg:lhdc:3521,ProductionTimeSpans,1965-09-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
fcd34f3a-1fdd-53d6-9020-03e38b0bb4ed,tg:lhdc:3171,ProductionTimeSpans,1956-05-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
4cd1bda1-94ff-5218-8aa7-7ddd7b5505c2,tg:lhdc:483,ProductionTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
4c8e8bcd-76f2-5e09-8518-4d8a979bcb39,tg:lhdc:179,ProductionTimeSpans,1962-06-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
66eb60de-24a9-5936-ac97-848778181837,tg:lhdc:21,ProductionTimeSpans,1897-10-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
593bed26-d5d9-51af-82ca-9fa5d60aa4c3,tg:lhdc:2330,ProductionTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
f089bde3-91ae-57b7-8052-3890868eba31,tg:lhdc:2760,ProductionTimeSpans,1947-12-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
e8e2931b-72c8-53e8-a546-6b8a41249ef1,tg:lhdc:3872,ProductionTimeSpans,1974-08-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
bb5fb5de-24cc-5a50-9261-bc4375fe38b6,tg:lhdc:3258,ProductionTimeSpans,1958-04-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
f3a11ac7-328d-5b56-9898-0aca17ae84a3,tg:lhdc:1265,ProductionTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
4a5b0c57-a7be-507a-b91d-e6c1e88cbc33,tg:lhdc:4067,ProductionTimeSpans,1966,nan,nan,nan,nan,nan,nan,nan,nan,nan
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,ProductionTimeSpans,1846-12-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
5b0dbf03-1f1f-5b0b-adf2-d55b8ac168f9,tg:lhdc:3608,ProductionTimeSpans,1967-12-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
61388f3d-84eb-530f-9fd9-b5c6965c46a6,tg:lhdc:1635,ProductionTimeSpans,1935,nan,nan,nan,nan,nan,nan,nan,nan,nan
83ed5199-10a7-5cc7-aec9-4de0406f3397,tg:lhdc:4437,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
50b1b269-9a9d-5720-bcac-aee934ae0c3d,tg:lhdc:600,ProductionTimeSpans,1966,nan,1967,nan,nan,nan,nan,nan,nan,nan
1e755052-9926-545f-a25f-667474cf7ad8,tg:lhdc:2449,ProductionTimeSpans,1983,nan,nan,nan,nan,nan,nan,nan,nan,nan
1598f01e-1dab-58f3-98c1-c320c8c93fdc,tg:lhdc:2019,ProductionTimeSpans,1972,nan,nan,nan,nan,nan,nan,nan,nan,nan
e67b150c-2e82-5bfb-8bbd-a628f82edf9d,tg:lhdc:4122,ProductionTimeSpans,1974,nan,nan,nan,nan,nan,nan,nan,nan,nan
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,ProductionTimeSpans,1841-11-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
c2df4af1-5be8-5fa2-819c-6f9ca2e30bc8,tg:lhdc:4572,ProductionTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
648f786f-b838-5680-80df-fb65c39324a7,tg:lhdc:745,ProductionTimeSpans,1933,nan,nan,nan,nan,nan,nan,nan,nan,nan
76191c82-7b87-5ef7-bd60-88864d206a7b,tg:lhdc:1770,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
43f69912-dd09-5448-b554-dd02b848b6d0,tg:lhdc:4088,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
24c7d628-f50c-5c05-a2d5-9c6d857df038,tg:lhdc:1567,ProductionTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
7b5d5e4c-f16a-5aad-b6d2-94c9c41fe768,tg:lhdc:552,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
803d8599-2f24-5812-8509-0771db566c3a,tg:lhdc:1137,ProductionTimeSpans,1934,nan,nan,nan,nan,nan,nan,nan,nan,nan
30d3d3c3-9013-5bc1-8f1a-18c9167db493,tg:lhdc:4335,ProductionTimeSpans,1972,nan,nan,nan,nan,nan,nan,nan,nan,nan
0d52b588-9e7b-5729-a484-94e10c8ab6a0,tg:lhdc:102,ProductionTimeSpans,1941,nan,nan,nan,nan,nan,nan,nan,nan,nan
fecb2416-8689-5682-9684-bc96f7dc6135,tg:lhdc:1834,ProductionTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
5999ab97-5a96-5957-a73e-8e6cc30ffc1e,tg:lhdc:3809,ProductionTimeSpans,1973-01-31,nan,nan,nan,nan,nan,nan,nan,nan,nan
d490100b-568a-59e4-8e31-6f5673147b86,tg:lhdc:944,ProductionTimeSpans,1956,nan,nan,nan,nan,nan,nan,nan,nan,nan
958526bf-dffc-59f6-a170-0bee14ab0ace,tg:lhdc:1971,ProductionTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
6c31e299-99b3-5c57-ac28-f5a03082e065,tg:lhdc:417,ProductionTimeSpans,1855-03-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
d13c8c33-c882-54b3-9a9b-53c811cdbfb8,tg:lhdc:1422,ProductionTimeSpans,1973,nan,nan,nan,nan,nan,nan,nan,nan,nan
db0ff5af-c0a4-5038-8b74-89409f9403e1,tg:lhdc:4270,ProductionTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
d1fabb91-58eb-5411-9390-7222df3dbc18,tg:lhdc:1588,ProductionTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
ff260faa-2f22-5236-ae90-0bcb79f0f734,tg:lhdc:2577,ProductionTimeSpans,1990,nan,nan,nan,nan,nan,nan,nan,nan,nan
054a362a-582c-5481-82f1-0028e6da57fb,tg:lhdc:2127,ProductionTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
89d3eeaa-4810-52d3-b180-c32bda23b876,tg:lhdc:3366,ProductionTimeSpans,1960-10-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
2fd400a9-9b29-5f52-b0c1-d30b0e377ec0,tg:lhdc:4509,ProductionTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
