ResourceID,Record ID,Administrative Area ID,URL,Maintainer,Name Language,Public,Name,Name Type,Administrative Area Name,Administrative Area Type,Administrative Area,Object Identifier,Geospatial Coordinates
4b8d9e94-6f42-5eb5-988c-7fb4ba786d34,au::101908,,https://anet.be/record/isaarlh/au::101908/N,LH,Nederlands,False,Dominica,Land,,,,data.digipolis.be/ark:/NAAN/4b8d9e94-6f42-5eb5-988c-7fb4ba786d34,
2a421143-f688-5f66-80a8-2983e3ba04b2,au::105418,au::105405,https://anet.be/record/isaarlh/au::105418/N,LH,Nederlands,True,Peru: kust,Gemeente,Peru,Land,"[{""resourceId"": ""49162a2c-e81e-5067-88cf-0d0dd54c4912"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44036dff-69d1-4894-b988-97c3fe488189"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/2a421143-f688-5f66-80a8-2983e3ba04b2,GEOMETRYCOLLECTION (POINT (-9.189967 -75.015152))
77109f6b-b740-5826-8d7c-6900bf79bd61,au::102277,au::102195,https://anet.be/record/isaarlh/au::102277/N,LH,Nederlands,True,Paderborn,Gemeente,Noordrijn-Westfalen,Deelstaat,"[{""resourceId"": ""234e9379-c162-5c74-82d4-9a628fd774b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0dfde665-b3c4-4689-a717-04f65a2a3c69"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/77109f6b-b740-5826-8d7c-6900bf79bd61,GEOMETRYCOLLECTION (POINT (51.7189205 8.757509299999999))
3683406f-daca-552f-b94e-51089051d1ae,au::105048,au::105025,https://anet.be/record/isaarlh/au::105048/N,LH,Nederlands,True,Noord-Beveland,Gemeente,Zeeland,Provincie,"[{""resourceId"": ""adaf6f1f-1122-584c-ac25-e2dceecbb379"", ""ontologyProperty"": """", ""resourceXresourceId"": ""589ce81e-07f4-4bd5-8999-45b1f175ca4a"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/3683406f-daca-552f-b94e-51089051d1ae,GEOMETRYCOLLECTION (POINT (51.5702826 3.7714839))
4a89bf39-af73-5315-adf1-d0549338a626,au::104874,au::104804,https://anet.be/record/isaarlh/au::104874/N,LH,Nederlands,True,Schermer,Gemeente,Noord-Holland,Provincie,"[{""resourceId"": ""1e816e40-5116-5154-99ca-ec250ce2fce5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c2befc3-941b-4c99-abbc-e30257da34a1"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/4a89bf39-af73-5315-adf1-d0549338a626,GEOMETRYCOLLECTION (POINT (52.5944174 4.8146667))
785c15b0-37c6-5095-8ffa-39b0b14482cf,au::106849,au::106491,https://anet.be/record/isaarlh/au::106849/N,LH,Nederlands,False,Tomah,Gemeente,Wisconsin,Staat,"[{""resourceId"": ""ed87e758-d3bd-5370-a8ff-22811662cf0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d099f907-0b61-4045-a366-51d056ad74e8"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/785c15b0-37c6-5095-8ffa-39b0b14482cf,GEOMETRYCOLLECTION (POINT (43.9785759 -90.50402140000001))
7ffcfadf-74c6-5ca2-9fcd-95466b48f4e6,au::105766,au::105760,https://anet.be/record/isaarlh/au::105766/N,LH,Nederlands,True,Guadalajara,Gemeente,Castilië-La Mancha,Regio,"[{""resourceId"": ""1807c024-973f-5324-8812-29058b7fac3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3d19b1a0-d3f4-402a-b731-178c52d463b3"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7ffcfadf-74c6-5ca2-9fcd-95466b48f4e6,GEOMETRYCOLLECTION (POINT (40.632489 -3.16017))
90cd60ea-c0d8-50f7-939b-427ce382de69,au::102559,au::102553,https://anet.be/record/isaarlh/au::102559/N,LH,Nederlands,True,Lisieux,Gemeente,Calvados,Departement,"[{""resourceId"": ""34f6a9c5-8aa1-5640-91e3-b27f73413261"", ""ontologyProperty"": """", ""resourceXresourceId"": ""101774f7-a2b2-47a5-af9e-373c9f1dc89f"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/90cd60ea-c0d8-50f7-939b-427ce382de69,GEOMETRYCOLLECTION (POINT (49.145922 0.227849))
34aca7e8-74ce-58a7-a5f7-f369aeb143bc,au::100564,au::100558,https://anet.be/record/isaarlh/au::100564/N,LH,Nederlands,True,Neigem,Deelgemeente,Ninove,Gemeente,"[{""resourceId"": ""60ed2865-ed9f-5d68-95a5-06e7510711d5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88b68734-a175-4408-a6e4-9b08eceee5a5"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/34aca7e8-74ce-58a7-a5f7-f369aeb143bc,GEOMETRYCOLLECTION (POINT (50.8033904 4.0618153))
82c7e112-a8f1-5778-87e2-bcb53fc9c935,au::105336,au::105323,https://anet.be/record/isaarlh/au::105336/N,LH,Nederlands,True,Sint-Pölten,Gemeente,Neder-Oostenrijk,Deelstaat,"[{""resourceId"": ""601fd324-6f74-5d64-9f84-e4d90a23c0b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22b8aced-f528-40ff-869b-8725018085f4"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/82c7e112-a8f1-5778-87e2-bcb53fc9c935,GEOMETRYCOLLECTION (POINT (48.20353 15.63817))
acc76bf8-0df6-5eac-bf85-9b7950e71382,au::102109,au::102078,https://anet.be/record/isaarlh/au::102109/N,LH,Nederlands,True,Ober-Ramstadt,Gemeente,Hessen,Deelstaat,"[{""resourceId"": ""30cdd1aa-cae2-5227-90f9-f8d4c0485564"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a2e5044-c927-43b2-a773-2248562ab7e3"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/acc76bf8-0df6-5eac-bf85-9b7950e71382,GEOMETRYCOLLECTION (POINT (49.8312192 8.7450072))
189ddbf8-f0fc-51fb-a013-75877b60c495,au::100134,au::100126,https://anet.be/record/isaarlh/au::100134/N,LH,Nederlands,True,Lontzen,Gemeente,Duitstalige Gemeenschap,Gewest,"[{""resourceId"": ""f0dc42e9-2ad0-5845-9c49-da7fe3d3963a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""76d3823d-5e6b-48c9-90a3-41c895e54f0f"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/189ddbf8-f0fc-51fb-a013-75877b60c495,GEOMETRYCOLLECTION (POINT (50.68113 6.0071601))
66ca2855-b204-594d-9b71-8c6ea1a0d082,au::104177,au::104172,https://anet.be/record/isaarlh/au::104177/N,LH,Nederlands,True,Zempoala,Gemeente,Hidalgo,Deelstaat,"[{""resourceId"": ""c2e80863-9e09-576c-af5a-791246c59698"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53a350a2-282f-44a6-9fe6-c474b0da4554"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/66ca2855-b204-594d-9b71-8c6ea1a0d082,GEOMETRYCOLLECTION (POINT (19.9169605 -98.6696977))
77686a21-3099-5d20-a94b-43acc96286d3,au::101375,au::101373,https://anet.be/record/isaarlh/au::101375/N,LH,Nederlands,True,Mont-Sainte-Aldegonde,Deelgemeente,Morlanwelz,Gemeente,"[{""resourceId"": ""66b0919e-e176-5e6b-88f3-1d9ef85c5017"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f4ca07d-0a51-4509-9f82-492fe8171850"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/77686a21-3099-5d20-a94b-43acc96286d3,GEOMETRYCOLLECTION (POINT (50.44888 4.24026))
f9c984dd-247d-5259-a691-b4a85ad3b15e,au::103348,au::105981,https://anet.be/record/isaarlh/au::103348/N,LH,Nederlands,False,Gibraltar,Land,Verenigd Koninkrijk,Land,"[{""resourceId"": ""649d7f24-7510-5bc1-bc5d-8771b01dd149"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa312fda-3a1f-4dae-815f-e7cc7ab00f29"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/f9c984dd-247d-5259-a691-b4a85ad3b15e,GEOMETRYCOLLECTION (POINT (36.140751 -5.353585))
9640c7df-9c3b-5efb-bbd4-6bf9319337b5,au::104527,au::104395,https://anet.be/record/isaarlh/au::104527/N,LH,Nederlands,True,Zevenaar,Gemeente,Gelderland,Provincie,"[{""resourceId"": ""f77a050e-bed8-5ab3-bf8c-2436e872023e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16c7890f-8029-480c-a2ea-dfe32f29ead6"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/9640c7df-9c3b-5efb-bbd4-6bf9319337b5,GEOMETRYCOLLECTION (POINT (51.9294445 6.076959))
be11c731-2fc1-522b-99da-e36921b8df8e,au::110134,,https://anet.be/record/isaarlh/au::110134/N,AP-KC,Nederlands,False,Rossignol,Deelgemeente,,,,data.digipolis.be/ark:/NAAN/be11c731-2fc1-522b-99da-e36921b8df8e,
12eaeb28-0660-5c90-85c4-0a7cdd6d9342,au::100837,au::100785,https://anet.be/record/isaarlh/au::100837/N,LH,Nederlands,True,Lennik,Gemeente,Halle-Vilvoorde,Arrondissement,"[{""resourceId"": ""0f8760cc-d101-55ba-98b4-e0a0fa1a91ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46712cb8-7461-4ff1-8aaf-03a65fa5399d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/12eaeb28-0660-5c90-85c4-0a7cdd6d9342,GEOMETRYCOLLECTION (POINT (50.79987 4.18893))
8dff0264-ecc0-55a1-a041-69b012c576d8,au::101725,au::101708,https://anet.be/record/isaarlh/au::101725/N,LH,Nederlands,True,Madeira River,Gemeente,Brazilië,Land,"[{""resourceId"": ""a4b8728e-b4e5-5b00-a8bd-45e2da09b173"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25c98b2c-8d73-4b5c-b5f3-d7b41ae086ae"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/8dff0264-ecc0-55a1-a041-69b012c576d8,GEOMETRYCOLLECTION (POINT (-6.7549915 -62.36508800000001))
a46bc5c9-f15b-55f9-9792-5ee8d73963a1,au::103718,au::103713,https://anet.be/record/isaarlh/au::103718/N,LH,Nederlands,True,Cerro di Laveno,Gemeente,Lombardije,Regio,"[{""resourceId"": ""79446bfa-0600-5529-b4f4-540d100aa44d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1da9a007-0bb8-42ef-93cb-5a3b7cbe38fb"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/a46bc5c9-f15b-55f9-9792-5ee8d73963a1,GEOMETRYCOLLECTION (POINT (45.8960869 8.5985373))
7ccdf6ae-017f-5654-832f-ae5f5eae3ea5,au::101230,au::101227,https://anet.be/record/isaarlh/au::101230/N,LH,Nederlands,True,Schuiferskapelle,Deelgemeente,Tielt,Gemeente,"[{""resourceId"": ""93a75785-53cc-51f8-81ab-daf8f80610aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb9bfece-7b89-4e48-8064-c49516a9c725"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7ccdf6ae-017f-5654-832f-ae5f5eae3ea5,GEOMETRYCOLLECTION (POINT (51.03289969999999 3.33383))
a9ff7c50-ea35-5857-9233-e6956914b24a,au::104032,,https://anet.be/record/isaarlh/au::104032/N,LH,Nederlands,False,Libanon,Land,,,,data.digipolis.be/ark:/NAAN/a9ff7c50-ea35-5857-9233-e6956914b24a,
f110f455-38da-5876-b801-02324295fb39,au::100972,au::100970,https://anet.be/record/isaarlh/au::100972/N,LH,Nederlands,True,Neerhespen,Gehucht,Orsmaal,Deelgemeente,"[{""resourceId"": ""1b423a17-1b39-5308-8c1a-b9d323b9cfe5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""015e3d72-19d4-4f71-bbde-3532c46eab77"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/f110f455-38da-5876-b801-02324295fb39,GEOMETRYCOLLECTION (POINT (50.7918055 5.0548854))
b945fdb2-dcd2-57d3-ac51-3cd0e0a5a755,au::104198,au::104192,https://anet.be/record/isaarlh/au::104198/N,LH,Nederlands,True,Xochicalco,Gemeente,Morelos,Deelstaat,"[{""resourceId"": ""de9d1be1-a4fe-5ee2-b8d2-b52dff75854a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fcd7006e-6fde-4f7b-a0e1-f8c2c2430500"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b945fdb2-dcd2-57d3-ac51-3cd0e0a5a755,GEOMETRYCOLLECTION (POINT (18.7872222 -99.2994444))
d763a3f3-af3e-5ab7-bc0f-0dda404488db,au::101660,au::101640,https://anet.be/record/isaarlh/au::101660/N,LH,Nederlands,True,Kasteelbrakel,Gemeente,Nijvel,Arrondissement,"[{""resourceId"": ""065e87ee-4deb-58dc-b8ba-0cd43f910e20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a1dd71f-f922-4705-a916-996c3efacd0d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/d763a3f3-af3e-5ab7-bc0f-0dda404488db,GEOMETRYCOLLECTION (POINT (50.68029860000001 4.2689347))
e211a66a-7bef-5262-b2f7-5178c811919d,au::104462,au::104461,https://anet.be/record/isaarlh/au::104462/N,LH,Nederlands,True,Hummelo en Keppel,Deelgemeente,Huissen,Gemeente,"[{""resourceId"": ""68745236-d76d-5fd6-bff2-de4e87e95aed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88c364c7-7f00-44f0-a530-bbebefd4ce60"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e211a66a-7bef-5262-b2f7-5178c811919d,GEOMETRYCOLLECTION (POINT (52 6.233333))
93c5806c-90a6-57e8-b94e-21a07bb93356,au::100421,au::100420,https://anet.be/record/isaarlh/au::100421/N,LH,Nederlands,True,Rosmeer,Gehucht,Mopertingen,Deelgemeente,"[{""resourceId"": ""e5f81375-6a7b-508b-b4b8-5cf390eeb899"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c67ebc36-ef4e-4480-83a2-482e91770287"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/93c5806c-90a6-57e8-b94e-21a07bb93356,GEOMETRYCOLLECTION (POINT (50.8456546 5.580630699999999))
08299e75-1e1c-5aad-b10d-be2885068ca9,au::104931,au::104913,https://anet.be/record/isaarlh/au::104931/N,LH,Nederlands,True,Gramsbergen,Gemeente,Overijssel,Provincie,"[{""resourceId"": ""4dcc5d23-754b-5bfe-8d09-7de8b9de0c5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""43df3457-bcd5-4620-9150-d157559dfcf5"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/08299e75-1e1c-5aad-b10d-be2885068ca9,GEOMETRYCOLLECTION (POINT (52.6112646 6.674113999999999))
84c430c2-30f4-5643-9bf1-f6ad5709b121,au::105623,au::105621,https://anet.be/record/isaarlh/au::105623/N,LH,Nederlands,True,Rostov aan de Don,Gemeente,Rivieren,Deelstaat,"[{""resourceId"": ""487d6850-23bf-5659-9417-494b076ca0c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5408c854-cebd-406c-ace7-93a6cd1c94ed"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/84c430c2-30f4-5643-9bf1-f6ad5709b121,GEOMETRYCOLLECTION (POINT (47.2357137 39.701505))
37884119-1353-5f64-82a0-15fb05436bf5,au::105789,au::105769,https://anet.be/record/isaarlh/au::105789/N,LH,Nederlands,True,Zamora,Gemeente,Castilië-Leon,Regio,"[{""resourceId"": ""0d4dc098-9f6e-5560-823f-08286a2d6520"", ""ontologyProperty"": """", ""resourceXresourceId"": ""896bbc49-3b9f-4f38-85dc-56f05d7d1b16"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/37884119-1353-5f64-82a0-15fb05436bf5,GEOMETRYCOLLECTION (POINT (41.5034712 -5.7467879))
bf73ec8d-8c58-50de-be53-370d3b1603e8,au::100071,au::100066,https://anet.be/record/isaarlh/au::100071/N,LH,Nederlands,True,Cocos Eilanden,Provincie,Australië,Land,"[{""resourceId"": ""b0b8072b-69da-55da-9a03-d0827e7379bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce54e7b7-adfa-4f80-96f8-bb674db87a1b"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/bf73ec8d-8c58-50de-be53-370d3b1603e8,GEOMETRYCOLLECTION (POINT (-12.164165 96.87095599999999))
1a6bf3cd-c94d-5184-9204-5b2c94e385c2,au::105273,au::105266,https://anet.be/record/isaarlh/au::105273/N,LH,Nederlands,True,Kvikne,Gemeente,Noorwegen,Land,"[{""resourceId"": ""44ea4882-6ea5-56de-8c74-8c968a82e95a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96169f40-9dc2-4546-b522-165cb0982e92"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/1a6bf3cd-c94d-5184-9204-5b2c94e385c2,GEOMETRYCOLLECTION (POINT (62.58221159999999 10.2872981))
107b5d62-a8dc-5882-9b0e-9b160d6ae1eb,au::103574,au::103528,https://anet.be/record/isaarlh/au::103574/N,LH,Nederlands,True,Sumatra,Eiland,Indonesië,Land,"[{""resourceId"": ""0f29c300-4245-58a2-b791-d44be1c902f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de3e4319-4049-45dc-ac15-c721353b43dc"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/107b5d62-a8dc-5882-9b0e-9b160d6ae1eb,GEOMETRYCOLLECTION (POINT (-0.589724 101.3431058))
ae5acb1e-b475-568b-a823-d39fc27ded8c,au::101549,au::101536,https://anet.be/record/isaarlh/au::101549/N,LH,Nederlands,True,Libramont-Chevigny,Gemeente,Neufchâteau,Arrondissement,"[{""resourceId"": ""cd3d75e2-61e5-5173-b6fc-deb68e983536"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a76c9342-8b85-4e9e-8556-9fa45cf8d6e7"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ae5acb1e-b475-568b-a823-d39fc27ded8c,GEOMETRYCOLLECTION (POINT (49.8417539 5.434177))
aeda13ea-7c19-5a91-9443-8fa5673838ed,au::106776,,https://anet.be/record/isaarlh/au::106776/N,LH,Nederlands,False,Andernach,,,,,data.digipolis.be/ark:/NAAN/aeda13ea-7c19-5a91-9443-8fa5673838ed,
932a6793-03be-529f-9b5b-c018a03222a9,au::105859,,https://anet.be/record/isaarlh/au::105859/N,LH,Nederlands,False,Tadzjikistan,Land,,,,data.digipolis.be/ark:/NAAN/932a6793-03be-529f-9b5b-c018a03222a9,
9cdaf7af-d9b7-5f07-a73e-1d58105258c3,au::103124,au::103105,https://anet.be/record/isaarlh/au::103124/N,LH,Nederlands,True,Pernes-lès-Boulogne,Gemeente,Pas-de-Calais,Departement,"[{""resourceId"": ""f54ab2b1-60a5-5b68-8b67-ed2c83a0c844"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cc1cee5-045c-4c9c-8d6c-1ff4be8f62cf"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/9cdaf7af-d9b7-5f07-a73e-1d58105258c3,GEOMETRYCOLLECTION (POINT (50.751893 1.701299))
73acd80e-1fb5-552d-a1d8-837e832101c2,au::101119,au::101118,https://anet.be/record/isaarlh/au::101119/N,LH,Nederlands,True,Abele,Gehucht,Watou,Deelgemeente,"[{""resourceId"": ""331f4475-ce5c-517c-a54b-b439fa14e192"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33c95ede-585d-40c0-82ca-118df95db0d3"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/73acd80e-1fb5-552d-a1d8-837e832101c2,GEOMETRYCOLLECTION (POINT (50.8588172 2.6206457))
de94a88e-cc99-559d-84bf-ba731d431e81,au::112735,au::101337,https://anet.be/record/isaarlh/au::112735/N,LH,Nederlands,False,Vaulx,,Doornik,Gemeente,"[{""resourceId"": ""391094af-603a-5aea-b26a-edce4b4a68b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64f25102-64c1-47f7-974f-4f49d9705a27"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/de94a88e-cc99-559d-84bf-ba731d431e81,GEOMETRYCOLLECTION (POINT (50.5903852 3.4334752))
61a42015-baba-596c-884d-e44bbd222c87,au::106326,au::106324,https://anet.be/record/isaarlh/au::106326/N,LH,Nederlands,True,Maretta,Gemeente,Georgia,Staat,"[{""resourceId"": ""187a6595-75fc-5e6a-b870-bcd68899ecf1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e901a87-f865-4fa8-8222-0b8f9b371e1b"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/61a42015-baba-596c-884d-e44bbd222c87,GEOMETRYCOLLECTION (POINT (33.95260200000001 -84.5499327))
6bfd78c8-33bc-54ee-a79e-a95311a1a9f8,au::100358,au::100315,https://anet.be/record/isaarlh/au::100358/N,LH,Nederlands,True,Opglabbeek,Gemeente,Hasselt,Arrondissement,"[{""resourceId"": ""36cc89b7-55bd-5102-acc0-89ab9d53ddcb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f448f4f0-657f-4fde-8022-d7b421d1a10f"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/6bfd78c8-33bc-54ee-a79e-a95311a1a9f8,GEOMETRYCOLLECTION (POINT (51.04316 5.58412))
74f50fe0-4c71-5896-b921-d750c3744da2,au::102365,au::102353,https://anet.be/record/isaarlh/au::102365/N,LH,Nederlands,True,Marienberg,Gemeente,Saksen,Deelstaat,"[{""resourceId"": ""d0758d77-4028-504f-83bf-a296b1ad8974"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b339cffb-9121-4b18-8240-836eca867495"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/74f50fe0-4c71-5896-b921-d750c3744da2,GEOMETRYCOLLECTION (POINT (50.6503661 13.1622883))
b58617da-0fc1-5868-b366-045c81dec688,au::100708,au::100707,https://anet.be/record/isaarlh/au::100708/N,LH,Nederlands,True,Brakel,Gemeente,Oudenaarde,Arrondissement,"[{""resourceId"": ""0e3d507a-7a14-5299-ab41-f7e413f78a95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d738c21a-b4df-4c21-b1c1-e27f963ff778"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b58617da-0fc1-5868-b366-045c81dec688,GEOMETRYCOLLECTION (POINT (50.80276 3.76382))
48436050-9819-5132-8b97-f51f60d3330a,au::102735,au::102732,https://anet.be/record/isaarlh/au::102735/N,LH,Nederlands,True,Guebwiller,Gemeente,Haut-Rhin,Departement,"[{""resourceId"": ""40e3f7ed-b67b-51c6-8c18-99e9dfe78a9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e1572f6-2771-4add-be30-5f6dc6b2099f"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/48436050-9819-5132-8b97-f51f60d3330a,GEOMETRYCOLLECTION (POINT (47.911586 7.209336))
1759bd07-afbc-56c7-a10d-6f1844a8d2b2,au::103827,au::103826,https://anet.be/record/isaarlh/au::103827/N,LH,Nederlands,True,Assisi,Gemeente,Umbrië,Regio,"[{""resourceId"": ""17e4cc85-4135-59b9-9404-8e23df1c144e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e812a89f-2aab-433d-9e04-96dda6f92922"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/1759bd07-afbc-56c7-a10d-6f1844a8d2b2,GEOMETRYCOLLECTION (POINT (43.0707017 12.6195966))
86831c91-4dc0-59a6-a59e-d8535822addd,au::102220,au::102219,https://anet.be/record/isaarlh/au::102220/N,LH,Nederlands,True,Meiderich,Deelgemeente,Duisburg,Gemeente,"[{""resourceId"": ""ad2d2b17-9ec2-558d-8057-2e94740e2c4b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1bca5a13-9554-40e2-a97d-d8dec01be7c8"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/86831c91-4dc0-59a6-a59e-d8535822addd,GEOMETRYCOLLECTION (POINT (51.4722918 6.7650791))
46e1b153-7ea6-55bc-8c50-9af59c9b50f9,au::102670,au::102667,https://anet.be/record/isaarlh/au::102670/N,LH,Nederlands,False,Faverolles,Gemeente,Indre,Departement,"[{""resourceId"": ""5272d878-7e4c-5a60-8c4e-66077a53d51d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01f97bdf-4645-425c-b17c-3a8302116766"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/46e1b153-7ea6-55bc-8c50-9af59c9b50f9,GEOMETRYCOLLECTION (POINT (47.17133700000001 1.41053))
442d426d-f342-51d8-9ece-8aa355fae543,au::103962,au::103956,https://anet.be/record/isaarlh/au::103962/N,LH,Nederlands,True,Kaniama,Gemeente,Katanga,Provincie,"[{""resourceId"": ""4e5f5f95-b020-5525-8453-2a23da1d0221"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ea4341c-a141-4b63-afbf-4bcd5f128137"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/442d426d-f342-51d8-9ece-8aa355fae543,GEOMETRYCOLLECTION (POINT (-7.513980200000001 24.1736608))
2698f40c-d7d4-52a6-97db-ab239f3ff736,au::106633,au::106591,https://anet.be/record/isaarlh/au::106633/N,LH,Nederlands,False,Glarus,Kanton,Zwitserland,Land,"[{""resourceId"": ""461e4d18-1282-5a57-90fe-3c529d98a2e7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5537523c-2728-445d-9d20-202085a05090"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/2698f40c-d7d4-52a6-97db-ab239f3ff736,GEOMETRYCOLLECTION (POINT (47.0411232 9.0679))
20520664-d518-5870-bd9f-c38255d571be,au::103431,au::103426,https://anet.be/record/isaarlh/au::103431/N,LH,Nederlands,True,Banffyhunyad,Gemeente,Hongarije,Land,"[{""resourceId"": ""97434c88-5aa7-54b4-9dcc-707b001c03c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41b69d78-56d5-43a2-9895-96813421832e"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/20520664-d518-5870-bd9f-c38255d571be,GEOMETRYCOLLECTION (POINT (46.8623427 23.0218215))
fe551411-2cd8-5feb-875d-c3bbdd196c67,au::106263,au::106254,https://anet.be/record/isaarlh/au::106263/N,LH,Nederlands,True,Penarth,Gemeente,Wales,Deelstaat,"[{""resourceId"": ""7f92cd99-6f83-5c22-a08d-47831f0df8a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f430af8b-3d4f-4d94-a3e1-3d0fa5cee48c"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/fe551411-2cd8-5feb-875d-c3bbdd196c67,GEOMETRYCOLLECTION (POINT (51.438798 -3.173507))
