Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:rubgr:1311,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1311/N,b66dee50-91d9-590f-904d-92c28c3d4dee,BE-ANN14/gr/000001311,Rubenianum,https://data.rubenianum.be//ark:/86530/b66dee50-91d9-590f-904d-92c28c3d4dee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4406,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4406/N,741eaf5a-ce56-52e3-8f50-44036ec0e512,BE-ANN14/gr/000004406,Rubenianum,https://data.rubenianum.be//ark:/86530/741eaf5a-ce56-52e3-8f50-44036ec0e512,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1254,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1254/N,d6a29515-b36b-5fd2-a639-b134f95bd2b5,BE-ANN14/gr/000001254,Rubenianum,https://data.rubenianum.be//ark:/86530/d6a29515-b36b-5fd2-a639-b134f95bd2b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5217,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5217/N,59b8098c-8fbd-5c5f-91e6-655d69d11919,BE-ANN14/gr/000005217,Rubenianum,https://data.rubenianum.be//ark:/86530/59b8098c-8fbd-5c5f-91e6-655d69d11919,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5128,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5128/N,fbca7d4c-e599-5f46-90c4-07e105c050d3,BE-ANN14/gr/000005128,Rubenianum,https://data.rubenianum.be//ark:/86530/fbca7d4c-e599-5f46-90c4-07e105c050d3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3855,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3855/N,1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,BE-ANN14/gr/000003855,Rubenianum,https://data.rubenianum.be//ark:/86530/1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4739,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4739/N,0e0b317c-b6b5-5c6f-b434-2841151b266c,BE-ANN14/gr/000004739,Rubenianum,https://data.rubenianum.be//ark:/86530/0e0b317c-b6b5-5c6f-b434-2841151b266c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3506,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3506/N,3fe07183-aab8-515e-b9e9-cc9ca0f837c6,BE-ANN14/gr/000003506,Rubenianum,https://data.rubenianum.be//ark:/86530/3fe07183-aab8-515e-b9e9-cc9ca0f837c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4693,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4693/N,59335ba3-d563-5f5d-b12b-f5ee15f7729d,BE-ANN14/gr/000004693,Rubenianum,https://data.rubenianum.be//ark:/86530/59335ba3-d563-5f5d-b12b-f5ee15f7729d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2252,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2252/N,b25dc4b6-6798-5d31-9512-00bac4b17592,BE-ANN14/gr/000002252,Rubenianum,https://data.rubenianum.be//ark:/86530/b25dc4b6-6798-5d31-9512-00bac4b17592,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:918,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:918/N,45af23b8-00d3-5176-8c5a-69e7c4406048,BE-ANN14/gr/000000918,Rubenianum,https://data.rubenianum.be//ark:/86530/45af23b8-00d3-5176-8c5a-69e7c4406048,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2481,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2481/N,b34b7b36-d744-593b-9990-40daedad41c8,BE-ANN14/gr/000002481,Rubenianum,https://data.rubenianum.be//ark:/86530/b34b7b36-d744-593b-9990-40daedad41c8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1242,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1242/N,b309270e-da09-57d7-9b25-af5b36dcf278,BE-ANN14/gr/000001242,Rubenianum,https://data.rubenianum.be//ark:/86530/b309270e-da09-57d7-9b25-af5b36dcf278,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:627,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:627/N,d743b9c1-0df6-5f5a-aad7-32a1147f64b5,BE-ANN14/gr/000000627,Rubenianum,https://data.rubenianum.be//ark:/86530/d743b9c1-0df6-5f5a-aad7-32a1147f64b5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:109,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:109/N,a06520cf-3cb8-58c5-b005-2202d9da3a4c,BE-ANN14/gr/000000109,Rubenianum,https://data.rubenianum.be//ark:/86530/a06520cf-3cb8-58c5-b005-2202d9da3a4c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3551,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3551/N,9900cfb3-5c0c-5896-b63a-e61e57096486,BE-ANN14/gr/000003551,Rubenianum,https://data.rubenianum.be//ark:/86530/9900cfb3-5c0c-5896-b63a-e61e57096486,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:559,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:559/N,0fe63487-efb6-588f-a72f-fc610a373dee,BE-ANN14/gr/000000559,Rubenianum,https://data.rubenianum.be//ark:/86530/0fe63487-efb6-588f-a72f-fc610a373dee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2710,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2710/N,71564d89-3dd1-573f-898b-3a3219bc89cc,BE-ANN14/gr/000002710,Rubenianum,https://data.rubenianum.be//ark:/86530/71564d89-3dd1-573f-898b-3a3219bc89cc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3802,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3802/N,d210d0f6-e0c5-55ce-af49-84d096678d11,BE-ANN14/gr/000003802,Rubenianum,https://data.rubenianum.be//ark:/86530/d210d0f6-e0c5-55ce-af49-84d096678d11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3947,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3947/N,918c9246-f0a8-5fff-977c-0e4563345f19,BE-ANN14/gr/000003947,Rubenianum,https://data.rubenianum.be//ark:/86530/918c9246-f0a8-5fff-977c-0e4563345f19,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2205,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2205/N,a5ea9c62-bd37-5a18-8456-2860077725e8,BE-ANN14/gr/000002205,Rubenianum,https://data.rubenianum.be//ark:/86530/a5ea9c62-bd37-5a18-8456-2860077725e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5313,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5313/N,1144d4eb-70fc-5802-9326-87555ce46a9f,BE-ANN14/gr/000005313,Rubenianum,https://data.rubenianum.be//ark:/86530/1144d4eb-70fc-5802-9326-87555ce46a9f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1700,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1700/N,6d72e5a5-4b00-5df9-bdc7-bbc751399391,BE-ANN14/gr/000001700,Rubenianum,https://data.rubenianum.be//ark:/86530/6d72e5a5-4b00-5df9-bdc7-bbc751399391,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4447,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4447/N,f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,BE-ANN14/gr/000004447,Rubenianum,https://data.rubenianum.be//ark:/86530/f9274a8f-ac44-5bc4-84a9-e98f7d2a3752,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3382,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3382/N,0c2e081d-7f8b-5cef-b8e2-eed1abcbfc0a,BE-ANN14/gr/000003382,Rubenianum,https://data.rubenianum.be//ark:/86530/0c2e081d-7f8b-5cef-b8e2-eed1abcbfc0a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:220,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:220/N,9650d81c-e642-5e72-bd2e-8979321c0db1,BE-ANN14/gr/000000220,Rubenianum,https://data.rubenianum.be//ark:/86530/9650d81c-e642-5e72-bd2e-8979321c0db1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2069,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2069/N,b09a33a8-8b67-5037-bae7-77cb54f61ef3,BE-ANN14/gr/000002069,Rubenianum,https://data.rubenianum.be//ark:/86530/b09a33a8-8b67-5037-bae7-77cb54f61ef3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2593,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2593/N,67a61421-30e6-5319-9c01-f8b165bc9f9c,BE-ANN14/gr/000002593,Rubenianum,https://data.rubenianum.be//ark:/86530/67a61421-30e6-5319-9c01-f8b165bc9f9c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2439,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2439/N,a5de30d3-3829-5fcb-baba-466bbbc4d48a,BE-ANN14/gr/000002439,Rubenianum,https://data.rubenianum.be//ark:/86530/a5de30d3-3829-5fcb-baba-466bbbc4d48a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4914,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4914/N,2f53abac-8c83-5069-ada9-ec4d037b99fb,BE-ANN14/gr/000004914,Rubenianum,https://data.rubenianum.be//ark:/86530/2f53abac-8c83-5069-ada9-ec4d037b99fb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5041,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5041/N,7c9276ac-f82b-5603-94a2-4fd2dc1301ec,BE-ANN14/gr/000005041,Rubenianum,https://data.rubenianum.be//ark:/86530/7c9276ac-f82b-5603-94a2-4fd2dc1301ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4200,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4200/N,ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,BE-ANN14/gr/000004200,Rubenianum,https://data.rubenianum.be//ark:/86530/ef585d2d-1fe6-5c4d-a95d-3a942d6e334c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:172,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:172/N,d159c47c-0a6a-531f-aef4-a32894274504,BE-ANN14/gr/000000172,Rubenianum,https://data.rubenianum.be//ark:/86530/d159c47c-0a6a-531f-aef4-a32894274504,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4345,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4345/N,4c77c342-da99-5d6c-a485-6dc139b5cbfc,BE-ANN14/gr/000004345,Rubenianum,https://data.rubenianum.be//ark:/86530/4c77c342-da99-5d6c-a485-6dc139b5cbfc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:871,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:871/N,260b6abc-cac4-5aa8-af01-57187b3e669e,BE-ANN14/gr/000000871,Rubenianum,https://data.rubenianum.be//ark:/86530/260b6abc-cac4-5aa8-af01-57187b3e669e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5104,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5104/N,bfae64d5-04d5-557a-be19-d6b342420b0d,BE-ANN14/gr/000005104,Rubenianum,https://data.rubenianum.be//ark:/86530/bfae64d5-04d5-557a-be19-d6b342420b0d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4596,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4596/N,65cb2016-816f-5625-9333-9ba7727f8a14,BE-ANN14/gr/000004596,Rubenianum,https://data.rubenianum.be//ark:/86530/65cb2016-816f-5625-9333-9ba7727f8a14,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4579,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4579/N,22efbe49-48c9-590f-aa8c-9111434722e6,BE-ANN14/gr/000004579,Rubenianum,https://data.rubenianum.be//ark:/86530/22efbe49-48c9-590f-aa8c-9111434722e6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1281,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1281/N,f156d1f1-2fea-5b35-89fa-cc43bbd826d0,BE-ANN14/gr/000001281,Rubenianum,https://data.rubenianum.be//ark:/86530/f156d1f1-2fea-5b35-89fa-cc43bbd826d0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3438,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3438/N,2898159f-054a-5611-baa1-dad5a5cb6079,BE-ANN14/gr/000003438,Rubenianum,https://data.rubenianum.be//ark:/86530/2898159f-054a-5611-baa1-dad5a5cb6079,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:963,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:963/N,5e9dfc38-86b8-546d-a768-dd85ebd70649,BE-ANN14/gr/000000963,Rubenianum,https://data.rubenianum.be//ark:/86530/5e9dfc38-86b8-546d-a768-dd85ebd70649,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:575,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:575/N,9aa00732-09e5-5300-a793-0c04a35a943e,BE-ANN14/gr/000000575,Rubenianum,https://data.rubenianum.be//ark:/86530/9aa00732-09e5-5300-a793-0c04a35a943e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4742,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4742/N,0cdc016a-6350-548f-8739-7d3804b83ee6,BE-ANN14/gr/000004742,Rubenianum,https://data.rubenianum.be//ark:/86530/0cdc016a-6350-548f-8739-7d3804b83ee6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4892,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4892/N,234d8ec3-0549-5fb6-8a82-74e423751af8,BE-ANN14/gr/000004892,Rubenianum,https://data.rubenianum.be//ark:/86530/234d8ec3-0549-5fb6-8a82-74e423751af8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4191,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4191/N,1408fdb1-acd4-56f1-95ca-16359673350b,BE-ANN14/gr/000004191,Rubenianum,https://data.rubenianum.be//ark:/86530/1408fdb1-acd4-56f1-95ca-16359673350b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3341,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3341/N,70487371-f6c4-58f9-85ac-d433534e24ca,BE-ANN14/gr/000003341,Rubenianum,https://data.rubenianum.be//ark:/86530/70487371-f6c4-58f9-85ac-d433534e24ca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1686,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1686/N,8c431a76-bdd9-5311-9bf9-eae43d7944e2,BE-ANN14/gr/000001686,Rubenianum,https://data.rubenianum.be//ark:/86530/8c431a76-bdd9-5311-9bf9-eae43d7944e2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5295,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5295/N,c7f3b577-2fd8-5aaa-8a06-7e26e34f65b4,BE-ANN14/gr/000005295,Rubenianum,https://data.rubenianum.be//ark:/86530/c7f3b577-2fd8-5aaa-8a06-7e26e34f65b4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2550,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2550/N,08fa269e-b47e-5a08-9fcd-09ca8b9d424d,BE-ANN14/gr/000002550,Rubenianum,https://data.rubenianum.be//ark:/86530/08fa269e-b47e-5a08-9fcd-09ca8b9d424d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4304,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4304/N,31d4fa47-c3bc-5aef-a94b-f01c16e34cef,BE-ANN14/gr/000004304,Rubenianum,https://data.rubenianum.be//ark:/86530/31d4fa47-c3bc-5aef-a94b-f01c16e34cef,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:133,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:133/N,f1784a5f-2734-595d-9726-7c27916fe809,BE-ANN14/gr/000000133,Rubenianum,https://data.rubenianum.be//ark:/86530/f1784a5f-2734-595d-9726-7c27916fe809,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:563,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:563/N,6ece1033-05d5-5768-93a4-041a5cfd3372,BE-ANN14/gr/000000563,Rubenianum,https://data.rubenianum.be//ark:/86530/6ece1033-05d5-5768-93a4-041a5cfd3372,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1805,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1805/N,402d8fd2-9b74-53c5-a533-86d99b57f883,BE-ANN14/gr/000001805,Rubenianum,https://data.rubenianum.be//ark:/86530/402d8fd2-9b74-53c5-a533-86d99b57f883,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4187,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4187/N,e9c2f9bb-93a7-57f9-bfa9-09c2dea48e2a,BE-ANN14/gr/000004187,Rubenianum,https://data.rubenianum.be//ark:/86530/e9c2f9bb-93a7-57f9-bfa9-09c2dea48e2a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2053,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2053/N,662b9932-b962-58e7-af28-6ac0d7f12f6d,BE-ANN14/gr/000002053,Rubenianum,https://data.rubenianum.be//ark:/86530/662b9932-b962-58e7-af28-6ac0d7f12f6d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4884,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4884/N,c021825f-4e7e-551c-8684-5973e3606857,BE-ANN14/gr/000004884,Rubenianum,https://data.rubenianum.be//ark:/86530/c021825f-4e7e-551c-8684-5973e3606857,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5283,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5283/N,82c865fb-e5e7-5e95-9793-1f060f8cd3f9,BE-ANN14/gr/000005283,Rubenianum,https://data.rubenianum.be//ark:/86530/82c865fb-e5e7-5e95-9793-1f060f8cd3f9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2546,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2546/N,5212f402-3b1d-5546-b2de-d4684288b5a1,BE-ANN14/gr/000002546,Rubenianum,https://data.rubenianum.be//ark:/86530/5212f402-3b1d-5546-b2de-d4684288b5a1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1690,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1690/N,7bc83c20-9564-5272-b8db-5ad3a3a27cf7,BE-ANN14/gr/000001690,Rubenianum,https://data.rubenianum.be//ark:/86530/7bc83c20-9564-5272-b8db-5ad3a3a27cf7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4216,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4216/N,2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,BE-ANN14/gr/000004216,Rubenianum,https://data.rubenianum.be//ark:/86530/2f4b7938-bc9b-546e-9b68-8c6a293b2ebc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:1917,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:1917/N,fd638cfc-9f0c-5c93-ae94-82e618009039,BE-ANN14/gr/000001917,Rubenianum,https://data.rubenianum.be//ark:/86530/fd638cfc-9f0c-5c93-ae94-82e618009039,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5112,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5112/N,8ffbce07-fdf5-5992-9781-6958651309a7,BE-ANN14/gr/000005112,Rubenianum,https://data.rubenianum.be//ark:/86530/8ffbce07-fdf5-5992-9781-6958651309a7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4703,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4703/N,cdf1cd07-f092-55f6-8a88-91cf22574b21,BE-ANN14/gr/000004703,Rubenianum,https://data.rubenianum.be//ark:/86530/cdf1cd07-f092-55f6-8a88-91cf22574b21,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:534,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:534/N,a2373bcf-4f9f-5730-9a85-223e173e22ed,BE-ANN14/gr/000000534,Rubenianum,https://data.rubenianum.be//ark:/86530/a2373bcf-4f9f-5730-9a85-223e173e22ed,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3496,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3496/N,0f4eeb1d-d17a-5e1f-864d-97a72a697b7d,BE-ANN14/gr/000003496,Rubenianum,https://data.rubenianum.be//ark:/86530/0f4eeb1d-d17a-5e1f-864d-97a72a697b7d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4353,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4353/N,32b6322b-ff9b-5380-b796-ff0bff29817c,BE-ANN14/gr/000004353,Rubenianum,https://data.rubenianum.be//ark:/86530/32b6322b-ff9b-5380-b796-ff0bff29817c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:164,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:164/N,ad17fc6a-8731-5a77-928e-f024342c32ac,BE-ANN14/gr/000000164,Rubenianum,https://data.rubenianum.be//ark:/86530/ad17fc6a-8731-5a77-928e-f024342c32ac,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2454,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2454/N,ff38eaaa-da38-54e8-ae3a-5747931d01d6,BE-ANN14/gr/000002454,Rubenianum,https://data.rubenianum.be//ark:/86530/ff38eaaa-da38-54e8-ae3a-5747931d01d6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4580,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4580/N,3139990c-9212-537a-b2d5-94c24676ad01,BE-ANN14/gr/000004580,Rubenianum,https://data.rubenianum.be//ark:/86530/3139990c-9212-537a-b2d5-94c24676ad01,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:5309,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:5309/N,f8bbb778-842a-5c5a-af78-e79492fab6d9,BE-ANN14/gr/000005309,Rubenianum,https://data.rubenianum.be//ark:/86530/f8bbb778-842a-5c5a-af78-e79492fab6d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2566,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2566/N,0b4d84f5-d937-53d4-b263-6f55c728a292,BE-ANN14/gr/000002566,Rubenianum,https://data.rubenianum.be//ark:/86530/0b4d84f5-d937-53d4-b263-6f55c728a292,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:4518,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:4518/N,d54e7a14-4562-5179-bdab-cefe181578f7,BE-ANN14/gr/000004518,Rubenianum,https://data.rubenianum.be//ark:/86530/d54e7a14-4562-5179-bdab-cefe181578f7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3727,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3727/N,4de4d1c3-c55c-5cec-b7b7-73c1902d53b1,BE-ANN14/gr/000003727,Rubenianum,https://data.rubenianum.be//ark:/86530/4de4d1c3-c55c-5cec-b7b7-73c1902d53b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:3377,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:3377/N,31eb45f1-e2e9-544a-8875-04a6f0b676db,BE-ANN14/gr/000003377,Rubenianum,https://data.rubenianum.be//ark:/86530/31eb45f1-e2e9-544a-8875-04a6f0b676db,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2970,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2970/N,fbe7ad17-235c-5336-88aa-cd674d69a049,BE-ANN14/gr/000002970,Rubenianum,https://data.rubenianum.be//ark:/86530/fbe7ad17-235c-5336-88aa-cd674d69a049,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:rubgr:2423,Objecten archief Grossmann,https://anet.be/record/opacrubobj/tg:rubgr:2423/N,d6b31ff5-fe86-5d22-8e49-3924a969d07e,BE-ANN14/gr/000002423,Rubenianum,https://data.rubenianum.be//ark:/86530/d6b31ff5-fe86-5d22-8e49-3924a969d07e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
