ResourceID,Record ID,id,Production Place Identifier,Production Place Widget
b5da3516-de0b-58ee-ac85-45fdf878d635,tg:rubhs:32,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
73e0688a-2baa-5062-b858-447b0ca453cc,tg:rubhs:33,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
82b8de86-ff89-5b6f-a7d1-5c037ea34a11,tg:rubhs:34,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d4dcf6bd-130c-51db-839f-e92b544d2111,tg:rubhs:35,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
013db479-4b8e-51d9-8e5d-793832023bda,tg:rubhs:36,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5454dcb4-ee56-5ff9-ab6c-9f8a28f1b745,tg:rubhs:37,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
71627245-8df3-5bfa-a9ff-5dd5f397f28d,tg:rubhs:38,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8dbee85f-5fa3-5a90-9213-400b10872b48,tg:rubhs:39,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
302dadda-bf64-5ec1-b32b-5bfdc490fc08,tg:rubhs:40,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
fb58236a-34ca-5dce-9524-4234b548880e,tg:rubhs:41,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f796fdf7-8d51-535e-842d-58981ff831bd,tg:rubhs:42,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1f383322-e8b4-573b-86ee-bc6813d2abbd,tg:rubhs:43,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2c26cff8-3a61-521f-803e-bc4524c3f5c6,tg:rubhs:44,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b2d6e750-f8ac-5088-bd1f-f73776d665e5,tg:rubhs:45,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
60652640-6649-5c96-84e5-d8915306a9d1,tg:rubhs:46,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
86600d7a-ac3d-51e3-9e1a-b63888d9bba4,tg:rubhs:47,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bb73f2d7-05b4-5c90-b428-1ff2e1dac739,tg:rubhs:48,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
75047aef-c244-5ec3-847e-32db85f0a72f,tg:rubhs:49,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
32e6c074-a962-5c6c-ab3a-f8a43c6ca89f,tg:rubhs:50,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
75577ba0-3510-5f3a-a847-8e835bbcf15b,tg:rubhs:60,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8ba8ffac-3c35-5178-85a8-0df0924a37f1,tg:rubhs:61,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
845bc693-2538-5d6d-9e00-26cf91dec288,tg:rubhs:62,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,au::106118,ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b,"dlod={""suggest"":[""Londen (Greater London)""],""name"":""Londen (Greater London)"",""ark"":""ark:/83110/x0/bfce85cc-f5fb-53db-9176-4665e3323a3b"",""uri"":""/subjects/9484"",""id"":""au::106118"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,au::106680,ark:/83110/x0/eb61f09c-079b-56cf-9b60-5f040b495201,"dlod={""suggest"":[""Lugano (Lugano District)""],""name"":""Lugano (Lugano District)"",""ark"":""ark:/83110/x0/eb61f09c-079b-56cf-9b60-5f040b495201"",""uri"":""/subjects/9151"",""id"":""au::106680"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
db03d75c-f6bd-560e-a0bc-701dccd7cdac,tg:rubhs:57,au::101457,ark:/83110/x0/fbcec500-4123-5ef7-9a1e-92d4faf39acf,"dlod={""suggest"":[""Luik (Luik)""],""name"":""Luik (Luik)"",""ark"":""ark:/83110/x0/fbcec500-4123-5ef7-9a1e-92d4faf39acf"",""uri"":""/subjects/12940"",""id"":""au::101457"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9d985d63-cbb7-5c4a-aa79-18748d76f47e,tg:rubhs:175,au::106648,ark:/83110/x0/347b7148-f3c2-5372-9f5a-b08d516f77e7,"dlod={""suggest"":[""Luzern (Luzern)""],""name"":""Luzern (Luzern)"",""ark"":""ark:/83110/x0/347b7148-f3c2-5372-9f5a-b08d516f77e7"",""uri"":""/subjects/9163"",""id"":""au::106648"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
51b168ce-729d-54c0-a9ce-7b6a533a96b6,tg:rubhs:81,au::102018,ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,"dlod={""suggest"":[""München (München, Landeshauptstadt)""],""name"":""München (München, Landeshauptstadt)"",""ark"":""ark:/83110/x0/8ec95506-7f81-5c3c-b061-9aa8478ebe4b"",""uri"":""/subjects/15287"",""id"":""au::102018"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
07aa31db-cafd-5a95-8d34-e1a31ef66bad,tg:rubhs:72,au::104985,ark:/83110/x0/97df6c75-1c39-597f-bf97-bfbd314f91ac,"dlod={""suggest"":[""Maartensdijk (De Bilt)""],""name"":""Maartensdijk (De Bilt)"",""ark"":""ark:/83110/x0/97df6c75-1c39-597f-bf97-bfbd314f91ac"",""uri"":""/subjects/12277"",""id"":""au::104985"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
29e1e71f-b40a-544c-8eda-5211248c5baf,tg:rubhs:84,au::105810,ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886,"dlod={""suggest"":[""Madrid (Provincia de Madrid)""],""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/9398"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
127afc38-d546-52da-9db8-2043726f5b2c,tg:rubhs:213,au::102989,ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,"dlod={""suggest"":[""Metz (Moselle)""],""name"":""Metz (Moselle)"",""ark"":""ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9"",""uri"":""/subjects/12772"",""id"":""au::102989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
458021ac-32d3-5dd9-91b6-8c165064acdf,tg:rubhs:214,au::102989,ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,"dlod={""suggest"":[""Metz (Moselle)""],""name"":""Metz (Moselle)"",""ark"":""ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9"",""uri"":""/subjects/12772"",""id"":""au::102989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
35c29247-ff60-5792-ae69-d95c4b40aa5a,tg:rubhs:215,au::102989,ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,"dlod={""suggest"":[""Metz (Moselle)""],""name"":""Metz (Moselle)"",""ark"":""ark:/83110/x0/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9"",""uri"":""/subjects/12772"",""id"":""au::102989"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
be795ee8-2916-5f62-9883-e994bf6d7a66,tg:rubhs:131,au::106421,ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4,"dlod={""suggest"":[""New York City (New York State)""],""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e84587f9-c4ac-5f8d-bf98-256295b41cde,tg:rubhs:135,au::106421,ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4,"dlod={""suggest"":[""New York City (New York State)""],""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
da1c9379-7cb1-59a3-90a7-41c1bea975a7,tg:rubhs:88,au::106158,ark:/83110/x0/4d4299c2-6c5b-5b2b-a186-d51cbb671a46,"dlod={""suggest"":[""Oxford (Oxford District)""],""name"":""Oxford (Oxford District)"",""ark"":""ark:/83110/x0/4d4299c2-6c5b-5b2b-a186-d51cbb671a46"",""uri"":""/subjects/8927"",""id"":""au::106158"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f4f61012-e6e6-53f0-87aa-1af53cde29a3,tg:rubhs:133,au::102849,ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb,"dlod={""suggest"":[""Parijs (Paris)""],""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96420871-9263-54bc-b914-66a155f7623b,tg:rubhs:77,au::102849,ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb,"dlod={""suggest"":[""Parijs (Paris)""],""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,tg:rubhs:78,au::102849,ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb,"dlod={""suggest"":[""Parijs (Paris)""],""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b3f40f5e-25d3-57f8-b1be-193b5b5afa07,tg:rubhs:110,au::102068,ark:/83110/x0/6c0bffe6-967c-5b50-b901-b2f146a4a2ed,"dlod={""suggest"":[""Potsdam (Kreisfreie Stadt Potsdam)""],""name"":""Potsdam (Kreisfreie Stadt Potsdam)"",""ark"":""ark:/83110/x0/6c0bffe6-967c-5b50-b901-b2f146a4a2ed"",""uri"":""/subjects/9408"",""id"":""au::102068"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91ee98a4-3d3a-5ddf-b8fe-2c74ed627849,tg:rubhs:116,au::105919,ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46,"dlod={""suggest"":[""Praag (Hlavní město Praha)""],""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/14694"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
654d6d97-997d-555f-ad89-c11f184b9917,tg:rubhs:56,au::105919,ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46,"dlod={""suggest"":[""Praag (Hlavní město Praha)""],""name"":""Praag (Hlavní město Praha)"",""ark"":""ark:/83110/x0/df8110f8-dae7-5c4c-b167-6b08f3a5fd46"",""uri"":""/subjects/14694"",""id"":""au::105919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,tg:rubhs:82,au::103698,ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde,"dlod={""suggest"":[""Rome (Latium)""],""name"":""Rome (Latium)"",""ark"":""ark:/83110/x0/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde"",""uri"":""/subjects/9801"",""id"":""au::103698"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
cf683190-a7ff-54ab-94ad-351d3e2c72d7,tg:rubhs:71,au::105187,ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9,"dlod={""suggest"":[""Rotterdam (Zuid-Holland)""],""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,au::106586,ark:/83110/x0/b78fedb2-2e90-5fb3-96e5-c60991713360,"dlod={""suggest"":[""Stockholm (Stockholms Kommun)""],""name"":""Stockholm (Stockholms Kommun)"",""ark"":""ark:/83110/x0/b78fedb2-2e90-5fb3-96e5-c60991713360"",""uri"":""/subjects/14440"",""id"":""au::106586"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,au::106590,ark:/83110/x0/06aa96a9-f336-5fe4-9ec6-44654738ca9f,"dlod={""suggest"":[""Uppsala (Uppsala socken)""],""name"":""Uppsala (Uppsala socken)"",""ark"":""ark:/83110/x0/06aa96a9-f336-5fe4-9ec6-44654738ca9f"",""uri"":""/subjects/10073"",""id"":""au::106590"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
14d1116b-2ddd-539c-b4d5-26e75caa949a,tg:rubhs:66,au::105472,ark:/83110/x0/a0ec5676-e78f-5336-b2f7-ef49694e2dbb,"dlod={""suggest"":[""Warschau (Warszawa)""],""name"":""Warschau (Warszawa)"",""ark"":""ark:/83110/x0/a0ec5676-e78f-5336-b2f7-ef49694e2dbb"",""uri"":""/subjects/12227"",""id"":""au::105472"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,au::106852,ark:/83110/x0/61dbf47b-f3ae-54cf-b0d1-86b12cf797f0,"dlod={""suggest"":[""Watford (Daventry District)""],""name"":""Watford (Daventry District)"",""ark"":""ark:/83110/x0/61dbf47b-f3ae-54cf-b0d1-86b12cf797f0"",""uri"":""/subjects/14889"",""id"":""au::106852"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
facadc33-bdd7-54fd-8c35-a3156f280ad9,tg:rubhs:139,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6df0a930-ab2d-5f2c-9379-39ba8439b92e,tg:rubhs:141,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
1575e60d-ff57-5aa7-8698-f8ab175402dd,tg:rubhs:174,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f6809f2c-1600-5325-bdd0-74bd2281af3e,tg:rubhs:74,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
98f0d247-783b-5752-836d-9621070e1b9e,tg:rubhs:92,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a3efe53b-777c-5c27-8fac-b2ab7e054028,tg:rubhs:94,au::105373,ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428,"dlod={""suggest"":[""Wenen (Wien Stadt)""],""name"":""Wenen (Wien Stadt)"",""ark"":""ark:/83110/x0/9c50f346-b863-5aa6-9ed1-b294a3aba428"",""uri"":""/subjects/12324"",""id"":""au::105373"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7c225786-d095-55ee-8d80-eaf75ab82926,tg:rubhs:134,au::106728,ark:/83110/x0/58ee2c31-f4f6-552f-9efa-d7f9907d7afb,"dlod={""suggest"":[""Zurich (Zwitserland)""],""name"":""Zurich (Zwitserland)"",""ark"":""ark:/83110/x0/58ee2c31-f4f6-552f-9efa-d7f9907d7afb"",""uri"":""/subjects/11582"",""id"":""au::106728"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,au::106728,ark:/83110/x0/58ee2c31-f4f6-552f-9efa-d7f9907d7afb,"dlod={""suggest"":[""Zurich (Zwitserland)""],""name"":""Zurich (Zwitserland)"",""ark"":""ark:/83110/x0/58ee2c31-f4f6-552f-9efa-d7f9907d7afb"",""uri"":""/subjects/11582"",""id"":""au::106728"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
