ResourceID,brocade.id,card,order,kenmerken.rubobjnrgr,isaad,Associated Archive Relation
05afc99a-cd9a-57ac-afeb-72ca8837af30,tg:rubgr:4774,AssociatedArchives,2,AFG_004,isad:rub:2934,https://data.rubenianum.be/ead/ark:/86530/16df42a9-12b0-5440-8a47-5ecf1a6559d9
1fdc139b-fbbe-517c-8e25-ba6426b3bf0f,tg:rubgr:778,AssociatedArchives,2,AFG_018,isad:rub:2948,https://data.rubenianum.be/ead/ark:/86530/7f3ae116-5b5c-550e-9a80-eee29eb7679d
3c736b76-39de-57f7-bad9-14a79a517ba5,tg:rubgr:5348,AssociatedArchives,2,AFG_039,isad:rub:2969,https://data.rubenianum.be/ead/ark:/86530/1a0741cb-5346-52b8-bb5e-5f8dc9f5e753
44bf559a-1b0f-594e-9de7-a2656dfe02b3,tg:rubgr:4918,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
b8adbde8-01d5-5087-ab94-14839b9c9be1,tg:rubgr:3048,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
52911774-8e35-5dcd-b5dd-2ed5e16b834a,tg:rubgr:1777,AssociatedArchives,2,AFG_047,isad:rub:2977,https://data.rubenianum.be/ead/ark:/86530/c8507344-f127-51a3-821f-bf327e3103ea
dae916c4-2af5-5b7f-a2b5-61b791405210,tg:rubgr:3967,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
facccb27-1fdc-54e5-b44a-021d429ddf55,tg:rubgr:1736,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
43f36897-e33f-58c8-aeb8-a9f5d769134e,tg:rubgr:4534,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
85129f45-389d-5f1b-8816-a7dde11d29b4,tg:rubgr:5325,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
b4f908ff-54f3-58aa-8909-76c021ef6c24,tg:rubgr:5149,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
afca165d-faa8-5129-ac12-57f4170cb566,tg:rubgr:67,AssociatedArchives,2,AFG_027,isad:rub:2957,https://data.rubenianum.be/ead/ark:/86530/9254f75b-1aaf-57a8-8833-478b9b69802d
fbaab3e6-65ad-56cd-a29a-71717a0f304f,tg:rubgr:4308,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
ff93b24e-0ee4-5175-8e47-275aa32faca1,tg:rubgr:1761,AssociatedArchives,2,AFG_041,isad:rub:2971,https://data.rubenianum.be/ead/ark:/86530/82a5d593-b715-5f6c-bc85-7abbdc74cabd
1bccb62e-3661-5a85-a8d7-ac33ec926d6f,tg:rubgr:4133,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
41277e89-0918-5631-9b7e-1232aee28c3f,tg:rubgr:3475,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
9f6f938b-ac96-5ebb-b85b-3c5ce8cd3ab9,tg:rubgr:2320,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
820b6d4b-2985-5adb-ae2a-8e1ef419193c,tg:rubgr:610,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
c57660ee-a58f-5773-9245-b77f125bcfc6,tg:rubgr:1760,AssociatedArchives,2,AFG_042,isad:rub:2972,https://data.rubenianum.be/ead/ark:/86530/a6399082-cb2f-5773-b94e-8bba88ba3987
db924857-c23e-5fc7-b38d-e3def42572b1,tg:rubgr:4132,AssociatedArchives,2,AFG_013,isad:rub:2943,https://data.rubenianum.be/ead/ark:/86530/6b256723-5571-534f-a505-2a1815bd0174
ba6e9616-e878-5e61-8610-1a62810d2553,tg:rubgr:581,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
f100e742-46b7-504f-b7fe-8b0469f7de63,tg:rubgr:2398,AssociatedArchives,2,AFG_076,isad:rub:3006,https://data.rubenianum.be/ead/ark:/86530/27d53050-4144-5102-bd54-75694f79bf22
7cda75e4-729e-54ec-b36a-5935ba7e5aff,tg:rubgr:4535,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
ee552d09-06b7-5a1f-9360-edc40e2c83ff,tg:rubgr:3931,AssociatedArchives,2,AFG_091,isad:rub:3018,https://data.rubenianum.be/ead/ark:/86530/18bfe704-adad-5bab-b774-541fe28a823b
75808d05-f055-5af3-9ccc-f603034fd5d5,tg:rubgr:4124,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
73c0ed4c-0c56-58af-bdc0-699d0b9bd45b,tg:rubgr:4276,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
cc95cf12-c5ab-5434-a3af-eb563f52b1cd,tg:rubgr:1218,AssociatedArchives,2,AFG_031,isad:rub:2961,https://data.rubenianum.be/ead/ark:/86530/3f732982-e435-583f-8a42-8fdfdf69b2b1
5582ef7a-962c-50a8-934b-73dd5b58135d,tg:rubgr:4671,AssociatedArchives,2,AFG_050,isad:rub:2980,https://data.rubenianum.be/ead/ark:/86530/ad45d758-1188-59d2-96d1-05c4bf9790c9
0c2dad4c-4f27-5520-b7c3-77af19fc2220,tg:rubgr:5349,AssociatedArchives,2,AFG_012,isad:rub:2942,https://data.rubenianum.be/ead/ark:/86530/f037427a-fd46-58e9-a66c-64e49cb68be3
a93b4d53-317f-5bdd-ae13-7ab61ae50ce1,tg:rubgr:515,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
13e6a364-3dcc-5a86-9bc6-7cef4a796aa7,tg:rubgr:4372,AssociatedArchives,2,AFG_006,isad:rub:2936,https://data.rubenianum.be/ead/ark:/86530/60e66e6f-9215-5084-a0bb-5c64fd44667a
0c422e87-4d10-5564-8079-0f7adf051531,tg:rubgr:4688,AssociatedArchives,2,AFG_004,isad:rub:2934,https://data.rubenianum.be/ead/ark:/86530/16df42a9-12b0-5440-8a47-5ecf1a6559d9
4e526767-f323-58f9-af63-b3e6a96fb48b,tg:rubgr:779,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
4847b3aa-4207-5e95-8d29-7043032e061d,tg:rubgr:4775,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
f3d0c45f-a4db-541c-b8c1-b13ff4b07e47,tg:rubgr:4149,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
576edc3a-555c-5449-899f-7efa1281686f,tg:rubgr:4094,AssociatedArchives,2,AFG_043,isad:rub:2973,https://data.rubenianum.be/ead/ark:/86530/aad4c18d-b421-5402-8f5b-8553b7d751bd
001907f7-464a-5fa9-b9b1-2ef619e34788,tg:rubgr:5113,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
d34d2c93-d501-5efc-8b75-73a35ef88cef,tg:rubgr:535,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
80955544-64d0-5793-ae8b-cd230f459000,tg:rubgr:4352,AssociatedArchives,2,AFG_034,isad:rub:2964,https://data.rubenianum.be/ead/ark:/86530/9247fce9-de4b-53a6-96b4-4edc48208edb
d7f426d9-b973-5bd5-8d8c-2c7226be96d3,tg:rubgr:5328,AssociatedArchives,2,AFG_041,isad:rub:2971,https://data.rubenianum.be/ead/ark:/86530/82a5d593-b715-5f6c-bc85-7abbdc74cabd
04af498f-4170-5fb0-99de-5efb7b17f7ba,tg:rubgr:4539,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
58f20abb-bfb4-5cd6-8ab2-aaee6294e1b2,tg:rubgr:3706,AssociatedArchives,2,AFG_097,isad:rub:3021,https://data.rubenianum.be/ead/ark:/86530/8a403a78-a2c2-5a7f-9916-e93385553408
b0e1c222-b6e7-5101-9193-9b6f2381bada,tg:rubgr:4240,AssociatedArchives,2,AFG_009,isad:rub:2939,https://data.rubenianum.be/ead/ark:/86530/27a57e60-280a-5f8f-9a79-de721fa9a643
ed4c6d05-0b03-5e8f-a15e-ac243ebe110b,tg:rubgr:5144,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
fe3b4efd-834a-50e7-8243-4cd097295519,tg:rubgr:1687,AssociatedArchives,2,AFG_047,isad:rub:2977,https://data.rubenianum.be/ead/ark:/86530/c8507344-f127-51a3-821f-bf327e3103ea
571bfc3a-f5d1-53b4-8367-4ab3d80d95fa,tg:rubgr:4256,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
102ef1e5-537b-5600-9c96-125a155329bc,tg:rubgr:5152,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
425e5c61-71fd-5d04-bd00-adf5522770b9,tg:rubgr:4597,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
d46ef092-deb8-5a8d-856e-0bf6d59eab48,tg:rubgr:3747,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
76190f31-31ad-5b86-adc1-ff860400d300,tg:rubgr:4503,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
a378d40b-7287-5680-a873-c6e5966b82b7,tg:rubgr:4016,AssociatedArchives,2,AFG_037,isad:rub:2967,https://data.rubenianum.be/ead/ark:/86530/00d4c7a9-3933-5940-b6c2-a10f2558e0c9
18f4d74c-dd8f-5307-b4ff-0149978fd399,tg:rubgr:2341,AssociatedArchives,2,AFG_039,isad:rub:2969,https://data.rubenianum.be/ead/ark:/86530/1a0741cb-5346-52b8-bb5e-5f8dc9f5e753
8303423a-e083-5ba9-a64b-cc2c221a6ee2,tg:rubgr:4780,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
e8a92931-7819-5283-8ac1-60a9a20cb6de,tg:rubgr:5345,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
b7c3a5c4-29c5-5eeb-933d-4991bafa17b4,tg:rubgr:276,AssociatedArchives,2,AFG_042,isad:rub:2972,https://data.rubenianum.be/ead/ark:/86530/a6399082-cb2f-5773-b94e-8bba88ba3987
cef41ba1-2672-54fa-9fba-c03c82dffd7e,tg:rubgr:5083,AssociatedArchives,2,AFG_049,isad:rub:2979,https://data.rubenianum.be/ead/ark:/86530/3fdbcd2b-5f60-5161-b607-2437b8863a2c
89b65583-6579-5251-a64d-90751ac19811,tg:rubgr:4368,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
481d1e5c-215f-5031-a172-c92eaff6b38b,tg:rubgr:5216,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
dcac0a2d-ee5a-59eb-bb0b-12868e76a79f,tg:rubgr:2479,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
7ee3b576-7e50-5852-8072-fdac6a434ddc,tg:rubgr:11,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
44ead4fc-330f-5b23-9ebe-55e92f2c7ffb,tg:rubgr:1039,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
a0b5a003-754e-51a5-a2a8-5891276baeae,tg:rubgr:4391,AssociatedArchives,2,AFG_037,isad:rub:2967,https://data.rubenianum.be/ead/ark:/86530/00d4c7a9-3933-5940-b6c2-a10f2558e0c9
fed3fd5b-4ca4-51ff-89f9-f7dd307e5429,tg:rubgr:1347,AssociatedArchives,2,AFG_035,isad:rub:2965,https://data.rubenianum.be/ead/ark:/86530/a0063b68-54b3-579c-9976-64e47aa4b08f
4d8dc833-9bf6-5fa5-8796-1c726c401a90,tg:rubgr:722,AssociatedArchives,2,AFG_016,isad:rub:2946,https://data.rubenianum.be/ead/ark:/86530/e550af5b-b030-58f1-baa1-3850ebb9b55d
a11c685a-eb6d-555d-9c6b-d95bc2a49702,tg:rubgr:1652,AssociatedArchives,2,AFG_047,isad:rub:2977,https://data.rubenianum.be/ead/ark:/86530/c8507344-f127-51a3-821f-bf327e3103ea
cff477f1-a0fb-5a49-8f4b-e195ac3f9aa1,tg:rubgr:4779,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
17abe367-a8dc-51b3-9002-8d5312e14385,tg:rubgr:4994,AssociatedArchives,2,AFG_002,isad:rub:2932,https://data.rubenianum.be/ead/ark:/86530/b37f3b0e-489f-5c47-a81d-7d3ba87005b0
3639c813-61ad-5283-9f40-24aec485f216,tg:rubgr:4428,AssociatedArchives,2,AFG_094,isad:rub:3020,https://data.rubenianum.be/ead/ark:/86530/a2283932-5fec-50a6-be30-91759dace6f4
2dce4fd7-7958-5a1c-a125-ea25f1829829,tg:rubgr:189,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
974d5ab7-1433-54dc-b5db-dd416d754b66,tg:rubgr:2114,AssociatedArchives,2,AFG_048,isad:rub:2978,https://data.rubenianum.be/ead/ark:/86530/579336f4-ccc0-59ff-a0a0-13fe522fe60a
df4e5b2e-65dc-5e56-99e1-0e2f76c2929f,tg:rubgr:5147,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
109549c9-8805-528e-9740-d1f85f161b20,tg:rubgr:4243,AssociatedArchives,2,AFG_006,isad:rub:2936,https://data.rubenianum.be/ead/ark:/86530/60e66e6f-9215-5084-a0bb-5c64fd44667a
1dcc7d88-07ae-5d58-98b8-ec4f2508ea0f,tg:rubgr:2,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
168d0379-8a37-53a0-8022-59d26a41f111,tg:rubgr:1684,AssociatedArchives,2,AFG_023,isad:rub:2953,https://data.rubenianum.be/ead/ark:/86530/85e53a0f-45b2-57a0-aaee-e1c04abdb0cf
5658ce7c-73a5-5c32-9cb0-a593045d47db,tg:rubgr:5151,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
610d6181-2227-52db-b6d8-42af13ab1c1f,tg:rubgr:609,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
eb22241f-1eec-5da3-85e1-ad5d61730893,tg:rubgr:1846,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
2f97e6ff-526b-5c92-b976-8b8acaa48cc7,tg:rubgr:4347,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
7915497c-efba-5821-8268-a4a992488954,tg:rubgr:2786,AssociatedArchives,2,AFG_008,isad:rub:2938,https://data.rubenianum.be/ead/ark:/86530/f5b1b234-f3f2-5f04-a01e-eb7571b77ffa
095d5426-62c5-5496-a20a-050b9d2b02fb,tg:rubgr:4916,AssociatedArchives,2,AFG_021,isad:rub:2951,https://data.rubenianum.be/ead/ark:/86530/c35447a0-a6ac-5ce4-aa37-3d560680432e
52170a57-ed92-5e79-b562-1fa284bd88b3,tg:rubgr:4279,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
4291a9bc-a86d-517c-a68b-d953982c92cf,tg:rubgr:4783,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
0ffeaf49-fa57-5f00-8751-5e93889f66fc,tg:rubgr:1240,AssociatedArchives,2,AFG_044,isad:rub:2974,https://data.rubenianum.be/ead/ark:/86530/b9be9768-7480-5e92-a83e-1208dfd73c6c
48f8de30-2ff0-5752-bb1a-7ef029a17f45,tg:rubgr:3912,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
072d67e0-6025-5759-ad67-952a5512466a,tg:rubgr:4541,AssociatedArchives,2,AFG_039,isad:rub:2969,https://data.rubenianum.be/ead/ark:/86530/1a0741cb-5346-52b8-bb5e-5f8dc9f5e753
f55b15b7-d6f3-5435-b0c3-38584b3edc47,tg:rubgr:5350,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
523bf2b7-2b67-560f-909f-687d4fd4f5f2,tg:rubgr:4668,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
8113f634-ac83-5bb6-be43-8ae7cbedd8bc,tg:rubgr:4392,AssociatedArchives,2,AFG_034,isad:rub:2964,https://data.rubenianum.be/ead/ark:/86530/9247fce9-de4b-53a6-96b4-4edc48208edb
df1c68a7-32f4-5989-8a6c-9b0b4986c4ca,tg:rubgr:12,AssociatedArchives,2,AFG_007,isad:rub:2937,https://data.rubenianum.be/ead/ark:/86530/b0de98c3-2012-5532-a25f-5638b142d769
d3e29c50-2791-587a-82b5-f7bbe2feca5b,tg:rubgr:4453,AssociatedArchives,2,AFG_010,isad:rub:2940,https://data.rubenianum.be/ead/ark:/86530/0b0926d5-bcda-5383-be61-b96eb86fe671
408eb9eb-da03-51d2-be0a-9730a15ee1e3,tg:rubgr:1578,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
b73c2fb1-b48d-57fe-ae9c-34142079d996,tg:rubgr:5059,AssociatedArchives,2,AFG_019,isad:rub:2949,https://data.rubenianum.be/ead/ark:/86530/a2831777-5bc3-554f-9665-14ef4be7053d
25d34bc7-a849-5572-8bc5-d14bfe4efdf2,tg:rubgr:4561,AssociatedArchives,2,AFG_006,isad:rub:2936,https://data.rubenianum.be/ead/ark:/86530/60e66e6f-9215-5084-a0bb-5c64fd44667a
ccd7043d-9879-5247-86e7-253739f81e1e,tg:rubgr:4131,AssociatedArchives,2,AFG_007,isad:rub:2937,https://data.rubenianum.be/ead/ark:/86530/b0de98c3-2012-5532-a25f-5638b142d769
b05141e0-9531-562a-943e-4b6a829d1ecd,tg:rubgr:4998,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
c70cf02e-f589-52b5-bcfc-733b1e201380,tg:rubgr:5235,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
9364cab8-f89f-5b94-8317-d17f8d382031,tg:rubgr:4977,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
740b5e34-3a41-556d-b60f-c76d1eb4331c,tg:rubgr:3135,AssociatedArchives,2,AFG_091,isad:rub:3018,https://data.rubenianum.be/ead/ark:/86530/18bfe704-adad-5bab-b774-541fe28a823b
3d74de39-ba4b-530c-9791-68ea938f334a,tg:rubgr:65,AssociatedArchives,2,AFG_003,isad:rub:2933,https://data.rubenianum.be/ead/ark:/86530/198948e1-0623-5404-9a6f-d2e0aeec0bbe
47ee8914-36e3-532d-a236-f26dc4ac3c6e,tg:rubgr:4536,AssociatedArchives,2,AFG_028,isad:rub:2958,https://data.rubenianum.be/ead/ark:/86530/4e1a68b1-2d2f-591f-9d32-95bb6bea6cca
98ddbd0d-35ae-5c19-859e-ebc46809785a,tg:rubgr:4473,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
40da0845-4b80-51f2-8f55-53eae2488b6a,tg:rubgr:4259,AssociatedArchives,2,AFG_038,isad:rub:2968,https://data.rubenianum.be/ead/ark:/86530/9c66368b-a660-5150-9048-5921fe7fd360
3e9e3180-3b9a-571b-8a2b-75f3671c9fb1,tg:rubgr:717,AssociatedArchives,2,AFG_018,isad:rub:2948,https://data.rubenianum.be/ead/ark:/86530/7f3ae116-5b5c-550e-9a80-eee29eb7679d
dac6679d-94e6-5900-9f58-2f4823e4583b,tg:rubgr:4936,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
9e69bccf-fc83-56c7-97bd-f02ba99e7638,tg:rubgr:3932,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
5ea842ac-2366-5d1f-bd34-0b3d4ef61203,tg:rubgr:4127,AssociatedArchives,2,AFG_043,isad:rub:2973,https://data.rubenianum.be/ead/ark:/86530/aad4c18d-b421-5402-8f5b-8553b7d751bd
93a47045-9e7e-58ce-8c96-0ca734364e0e,tg:rubgr:3748,AssociatedArchives,2,AFG_005,isad:rub:2935,https://data.rubenianum.be/ead/ark:/86530/d2d2d9a8-fa87-5149-ab64-a4631a2680a3
a2cd299d-0f9e-5ffc-9698-52e8d00e8ab5,tg:rubgr:445,AssociatedArchives,2,AFG_011,isad:rub:2941,https://data.rubenianum.be/ead/ark:/86530/b397447c-8770-536c-aeec-58bab2d5c771
3f0e93be-0a95-5a28-b91a-05ee2ea5a658,tg:rubgr:4388,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
b42ba5db-e031-5d22-b56f-e194da58d0ad,tg:rubgr:1470,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
0e722af1-4498-5738-a902-031fe8a2d6d4,tg:rubgr:2525,AssociatedArchives,2,AFG_045,isad:rub:2975,https://data.rubenianum.be/ead/ark:/86530/2cbf22a3-dfb8-56f8-926b-ff0158efbc3f
e0bd6fd1-a52b-5a16-9cf5-70ddb4afcb01,tg:rubgr:5075,AssociatedArchives,2,AFG_015,isad:rub:2945,https://data.rubenianum.be/ead/ark:/86530/914d1358-bfcf-568d-9cb0-0958a0a8bf0d
b56e22d5-6d54-5aeb-ae0d-e845a109dd44,tg:rubgr:1036,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
4631b888-43e7-5dbf-a4b7-614c6b483680,tg:rubgr:4371,AssociatedArchives,2,AFG_024,isad:rub:2954,https://data.rubenianum.be/ead/ark:/86530/1f85698f-fffc-5dd3-8512-f96ac74b47d3
0265a84a-7f33-5fee-8cd7-147a41a73945,tg:rubgr:1870,AssociatedArchives,2,AFG_044,isad:rub:2974,https://data.rubenianum.be/ead/ark:/86530/b9be9768-7480-5e92-a83e-1208dfd73c6c
06266362-5c9e-5829-9f77-2db566662df6,tg:rubgr:4263,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
e18f9618-2c41-57d3-8b16-9ca90cb5addb,tg:rubgr:4326,AssociatedArchives,2,AFG_046,isad:rub:2976,https://data.rubenianum.be/ead/ark:/86530/39fe3e06-d693-52bb-9a06-bfb7d2903f6d
f506d9cf-b59f-57d1-bf61-b377fab6078f,tg:rubgr:4776,AssociatedArchives,2,AFG_017,isad:rub:2947,https://data.rubenianum.be/ead/ark:/86530/5f34d27e-7bd6-5644-a631-8da8388d2142
4f24c8dc-27e3-5e68-a426-b54b6c3d87d0,tg:rubgr:3375,AssociatedArchives,2,AFG_034,isad:rub:2964,https://data.rubenianum.be/ead/ark:/86530/9247fce9-de4b-53a6-96b4-4edc48208edb
ec4e38f3-b361-5fce-99a5-9d0f2bd445f6,tg:rubgr:4777,AssociatedArchives,2,AFG_125,isad:rub:3047,https://data.rubenianum.be/ead/ark:/86530/6835f5d5-a1be-5bc9-ab80-0bb8f1c33086
8512d709-8fe7-59af-b165-25f8bafee6d1,tg:rubgr:3909,AssociatedArchives,2,AFG_014,isad:rub:2944,https://data.rubenianum.be/ead/ark:/86530/ebd0b9f2-4ffe-5716-a026-a4089452127e
e418f07a-897a-5340-a9f5-d92f221f4e8c,tg:rubgr:278,AssociatedArchives,2,AFG_022,isad:rub:2952,https://data.rubenianum.be/ead/ark:/86530/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0
5f16f8de-ef06-5526-b0bd-5df60569b791,tg:rubgr:3948,AssociatedArchives,2,AFG_020,isad:rub:2950,https://data.rubenianum.be/ead/ark:/86530/d6f8d586-3f97-55ce-b837-83138c7a61e3
