ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
51622770-54b9-556f-9762-d4ae0eabd01d,tg:lhhs:17956_#1,e22_AcquisitionNumbers,1,96 977,aanwinst nummer
c2401e00-4e6b-5834-b4fa-8111405dfc57,tg:lhhs:10089_#1,e22_AcquisitionNumbers,1,137051,aanwinst nummer
6827b7ed-7ff9-5d76-b748-36195a3e043b,tg:lhhs:7917_#1,e22_AcquisitionNumbers,1,202794,aanwinst nummer
78bbf5c2-8f20-51dc-8b67-ff3b970cec66,tg:lhhs:11583_#1,e22_AcquisitionNumbers,1,201038/9a-b,aanwinst nummer
9213c4dc-3321-5d06-b118-eaa32c3bbdaa,tg:lhhs:9677_#1,e22_AcquisitionNumbers,1,170839/2-6,aanwinst nummer
be04e9b1-5edc-5457-9227-28d61653a07b,tg:lhhs:10910_#1,e22_AcquisitionNumbers,1,195869,aanwinst nummer
8048cfdc-b019-500c-acd1-21d1c90e71a4,tg:lhhs:6584_#1,e22_AcquisitionNumbers,1,50432,aanwinst nummer
4bf8df45-c894-5d30-b487-84ea1da7bf78,tg:lhhs:10878_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
f2e6bce5-da88-52ea-aff9-f67f8085496c,tg:lhhs:12781_#1,e22_AcquisitionNumbers,1,186859/1-13,aanwinst nummer
0e71cd1f-f700-5332-8c4e-81ec51713d19,tg:lhhs:8215_#1,e22_AcquisitionNumbers,1,32255/6,aanwinst nummer
1e337131-5510-52a2-aef5-a2232968377a,tg:lhhs:5786_#1,e22_AcquisitionNumbers,1,138368,aanwinst nummer
06050ace-46da-5b7e-8300-2bf785247330,tg:lhhs:10900_#1,e22_AcquisitionNumbers,1,79672,aanwinst nummer
f103714c-d533-5e1d-819f-09514dd08dce,tg:lhhs:19626_#1,e22_AcquisitionNumbers,1,5319,aanwinst nummer
80c9cfb1-ffac-5a5d-b51e-32261a4df42a,tg:lhhs:9667_#1,e22_AcquisitionNumbers,1,87899/16,aanwinst nummer
7e3d0861-4f6d-57ad-8272-151bcfe56a4c,tg:lhhs:6594_#1,e22_AcquisitionNumbers,1,202767,aanwinst nummer
7a94c0df-8b77-5b5c-8b0a-eaf9ba529aba,tg:lhhs:7907_#1,e22_AcquisitionNumbers,1,84621/6,aanwinst nummer
315ae5d9-4efa-5e05-9a95-b7a7680f2de9,tg:lhhs:17946_#1,e22_AcquisitionNumbers,1,49 381,aanwinst nummer
0c553f78-fd3f-5358-83f8-0a52d3ce0c25,tg:lhhs:11593_#1,e22_AcquisitionNumbers,1,201038/18a-d,aanwinst nummer
25b3fa4e-badf-5bba-a30a-331b65c4a5c6,tg:lhhs:14488_#1,e22_AcquisitionNumbers,1,219168,aanwinst nummer
71e35717-42a3-50e3-bb83-63e5811a5884,tg:lhhs:19882_#1,e22_AcquisitionNumbers,1,79711/7,aanwinst nummer
ec7e0106-0ba3-5a8b-aa62-3ef6b1a6362e,tg:lhhs:2185_#1,e22_AcquisitionNumbers,1,99139/32a-b,aanwinst nummer
a4777ba5-2b13-5c9f-a074-ad95a42047b3,tg:lhhs:8450_#1,e22_AcquisitionNumbers,1,41987/6,aanwinst nummer
f46413f5-a7c5-517e-bb55-1a9fb8a351cd,tg:lhhs:647_#1,e22_AcquisitionNumbers,1,33269/5,aanwinst nummer
4deb02d6-36f7-5111-8f7c-bcb16dd95410,tg:lhhs:2964_#1,e22_AcquisitionNumbers,1,45725,aanwinst nummer
2123b063-0001-5cb6-acd1-d0920b3a6406,tg:lhhs:1397_#1,e22_AcquisitionNumbers,1,118834/1a-1z,aanwinst nummer
2f108cdb-41a9-5a82-92ea-25ac7017d9ec,tg:lhhs:12925_#1,e22_AcquisitionNumbers,1,202028/1-152,aanwinst nummer
0e073cac-b07f-518c-8d44-9646d2b3cc37,tg:lhhs:19063_#1,e22_AcquisitionNumbers,1,198676/a-f,aanwinst nummer
0e4f78ce-f763-5dd6-bcb8-1335aeefa486,tg:lhhs:9022_#1,e22_AcquisitionNumbers,1,203284,aanwinst nummer
7abf73ea-839a-5fde-af4c-3a72d4c4e284,tg:lhhs:8528_#1,e22_AcquisitionNumbers,1,203041/1-29,aanwinst nummer
a716658e-dd9f-5ad7-b0f1-fbb4b1775a66,tg:lhhs:15963_#1,e22_AcquisitionNumbers,1,147532/3,aanwinst nummer
2ed8eeb4-5325-5656-a7f1-9bff90a943ef,tg:lhhs:5922_#1,e22_AcquisitionNumbers,1,202748/10,aanwinst nummer
5efd1ac9-f1d9-5284-94f2-6dde54ad762a,tg:lhhs:2195_#1,e22_AcquisitionNumbers,1,119718/121A-D,aanwinst nummer
c23f6d7d-dae8-5b9a-ae0f-cf0073f8bc30,tg:lhhs:8440_#1,e22_AcquisitionNumbers,1,129904,aanwinst nummer
abe49fc5-f5c9-5198-ac15-4fad287e7998,tg:lhhs:18401_#1,e22_AcquisitionNumbers,1,122012,aanwinst nummer
dbf5090b-173d-5378-ac0b-d061367430eb,tg:lhhs:19892_#1,e22_AcquisitionNumbers,1,79711/6,aanwinst nummer
f6c2cb59-3ddf-5502-8621-b97456282041,tg:lhhs:14498_#1,e22_AcquisitionNumbers,1,219209,aanwinst nummer
038ffd76-1f84-5366-8b53-333df1cec6a6,tg:lhhs:9032_#1,e22_AcquisitionNumbers,1,203294,aanwinst nummer
3c85cecc-a3b9-58b1-8798-d77812d8e6b8,tg:lhhs:5932_#1,e22_AcquisitionNumbers,1,202748/19,aanwinst nummer
dde7b746-3734-577a-91b4-1800b17f8dff,tg:lhhs:18579_#1,e22_AcquisitionNumbers,1,202699/4,aanwinst nummer
3270489a-5beb-59c3-a22d-f12175af063a,tg:lhhs:16380_#1,e22_AcquisitionNumbers,1,219483/1-11,aanwinst nummer
9d5625ea-888f-5322-8137-fb44580f07f1,tg:lhhs:8538_#1,e22_AcquisitionNumbers,1,203074/1-72,aanwinst nummer
7397f7c0-2d8e-5d6a-bce4-0a076ca96f87,tg:lhhs:12935_#1,e22_AcquisitionNumbers,1,138884/a tot g,aanwinst nummer
6ca42421-c016-5e02-bcf4-b44ed95b0d9a,tg:lhhs:2974_#1,e22_AcquisitionNumbers,1,60830/1,aanwinst nummer
1bdfa785-de4d-50b6-8d93-396d1c7fc7e9,tg:lhhs:657_#1,e22_AcquisitionNumbers,1,169110/1a - g,aanwinst nummer
39e53fad-c7a7-51f5-bb75-748e8d709106,tg:lhhs:1387_#1,e22_AcquisitionNumbers,1,53059/1-207,aanwinst nummer
8de06c5c-cdeb-56bc-9633-4a100577702b,tg:lhhs:11851_#1,e22_AcquisitionNumbers,1,70490/1-124,aanwinst nummer
33f9219f-2091-5efe-a804-a40c0be0a72c,tg:lhhs:18777_#1,e22_AcquisitionNumbers,1,46043/III,aanwinst nummer
004a38ab-06cd-54f6-be28-a36281ea7337,tg:lhhs:1810_#1,e22_AcquisitionNumbers,1,150961/5a-c,aanwinst nummer
54bbbd04-d6a3-5986-b72f-47dfd42b4206,tg:lhhs:6856_#1,e22_AcquisitionNumbers,1,149990,aanwinst nummer
9e0cdd91-bff1-5d0c-9c4a-61d820b9a2da,tg:lhhs:16817_#1,e22_AcquisitionNumbers,1,53226,aanwinst nummer
4656999a-451d-5b64-855c-eff7d0d9c134,tg:lhhs:459_#1,e22_AcquisitionNumbers,1,107432/1,aanwinst nummer
2daf7400-7ab7-545d-aeed-ecd221a22154,tg:lhhs:1189_#1,e22_AcquisitionNumbers,1,202511/9a-c,aanwinst nummer
88442404-fd3c-5f39-a270-e17eee12defb,tg:lhhs:1968_#1,e22_AcquisitionNumbers,1,35420/1-2,aanwinst nummer
6ab8d23c-be85-531e-9d5d-ea919861e5b3,tg:lhhs:11929_#1,e22_AcquisitionNumbers,1,68025,aanwinst nummer
9a43f115-f15b-58e2-8811-7c3ef5247197,tg:lhhs:88_#1,e22_AcquisitionNumbers,1,142292,aanwinst nummer
c229b3ce-9150-5089-8d9d-61a3b91778da,tg:lhhs:19305_#1,e22_AcquisitionNumbers,1,35607/376,aanwinst nummer
953440c9-0874-55e6-9693-d0b86154739d,tg:lhhs:9344_#1,e22_AcquisitionNumbers,1,186960/1-237,aanwinst nummer
36d39faf-2f33-56ce-ad8f-5f10b7e1c0dc,tg:lhhs:3691_#1,e22_AcquisitionNumbers,1,198419,aanwinst nummer
f65d23e5-4464-5883-b769-c9a92cc56154,tg:lhhs:521_#1,e22_AcquisitionNumbers,1,63170/1a - f,aanwinst nummer
7e8ec6be-3b87-5f14-a2ac-14e1452c2aca,tg:lhhs:14696_#1,e22_AcquisitionNumbers,1,220390,aanwinst nummer
6aec2b92-4ba9-582e-92c2-f83d9072a817,tg:lhhs:16807_#1,e22_AcquisitionNumbers,1,53226,aanwinst nummer
ccbd3f90-aabb-5394-8ed5-6955c38fd064,tg:lhhs:449_#1,e22_AcquisitionNumbers,1,113409/1a-d,aanwinst nummer
d13d2281-2b50-5af2-a6e2-db6eb6d7ea43,tg:lhhs:1199_#1,e22_AcquisitionNumbers,1,118656/23,aanwinst nummer
c19f293d-6a0b-5825-9585-d3e1643437bf,tg:lhhs:6846_#1,e22_AcquisitionNumbers,1,149980/6,aanwinst nummer
49ae7cbb-b880-5d33-b919-aa7bf4fc4ad7,tg:lhhs:8726_#1,e22_AcquisitionNumbers,1,58975/5,aanwinst nummer
82b69a5b-26d5-542f-b8e1-da2fba901efb,tg:lhhs:1800_#1,e22_AcquisitionNumbers,1,139330/1-70,aanwinst nummer
92d93e3c-4eb7-55ea-bb3c-22d009f02ed0,tg:lhhs:11841_#1,e22_AcquisitionNumbers,1,35740,aanwinst nummer
9b7897d3-4b2c-579b-985a-77257a9eef96,tg:lhhs:531_#1,e22_AcquisitionNumbers,1,63202/1a - g,aanwinst nummer
f1ded40a-a2ba-51f8-b7a2-e03c8e184921,tg:lhhs:14686_#1,e22_AcquisitionNumbers,1,71184,aanwinst nummer
f4e35910-8db5-5965-b4e3-766bdd518e9a,tg:lhhs:98_#1,e22_AcquisitionNumbers,1,161638,aanwinst nummer
cef65915-886c-55a6-bf0f-4980e8ce833b,tg:lhhs:11939_#1,e22_AcquisitionNumbers,1,92982,aanwinst nummer
3593d340-5ab6-50f1-ab7d-0e1237aad86c,tg:lhhs:1978_#1,e22_AcquisitionNumbers,1,202607,aanwinst nummer
d45ae7f7-3f4b-5552-b95b-3d7abcc7681c,tg:lhhs:3681_#1,e22_AcquisitionNumbers,1,198406,aanwinst nummer
2340c529-d81c-50c6-a421-1bb86ad1468d,tg:lhhs:19315_#1,e22_AcquisitionNumbers,1,118864/1a-w,aanwinst nummer
dd181b86-3c28-5453-9781-44f39d2c7685,tg:lhhs:8163_#1,e22_AcquisitionNumbers,1,32237/13,aanwinst nummer
78e84f51-7af5-53ea-a2e6-20a58ff3835b,tg:lhhs:7290_#1,e22_AcquisitionNumbers,1,102467,aanwinst nummer
dfef618d-c4bf-573c-ba44-4217ce596ae2,tg:lhhs:4863_#1,e22_AcquisitionNumbers,1,44892/e,aanwinst nummer
5b971a31-b028-5abf-8671-c2d983fe05f8,tg:lhhs:19428_#1,e22_AcquisitionNumbers,1,35385,aanwinst nummer
3ac4d5c2-833c-5660-9329-cc1695fb803b,tg:lhhs:14822_#1,e22_AcquisitionNumbers,1,221198,aanwinst nummer
d11590b0-5b99-5ccd-8530-e6bb750b8e39,tg:lhhs:9469_#1,e22_AcquisitionNumbers,1,145370,aanwinst nummer
e3040b09-f244-5c10-a092-5f5db68d7d47,tg:lhhs:10297_#1,e22_AcquisitionNumbers,1,45785,aanwinst nummer
58f37ffe-09de-56ed-b946-4bfc5722fb7a,tg:lhhs:13864_#1,e22_AcquisitionNumbers,1,217891/1-6,aanwinst nummer
213c98bf-71a2-54e1-9a5f-8fc032518d8f,tg:lhhs:3825_#1,e22_AcquisitionNumbers,1,10090/47,aanwinst nummer
272aab72-c830-5416-a2b6-0e007140dd87,tg:lhhs:19550_#1,e22_AcquisitionNumbers,1,100558/1-2,aanwinst nummer
d1cdc7be-7cd6-5a19-a42f-7e00f61e7672,tg:lhhs:13085_#1,e22_AcquisitionNumbers,1,199119/1 en 2,aanwinst nummer
1ff1a1bd-50b1-51d8-88fe-a4d277d91624,tg:lhhs:5588_#1,e22_AcquisitionNumbers,1,36415/b,aanwinst nummer
03d55184-80cb-5de6-a577-183ff12e3def,tg:lhhs:374_#1,e22_AcquisitionNumbers,1,169118/1 - 3,aanwinst nummer
07b5fbf9-d721-59d0-8daa-45965c08de15,tg:lhhs:8982_#1,e22_AcquisitionNumbers,1,203251,aanwinst nummer
4fb58cb8-87f4-5639-aced-6962bb9201bd,tg:lhhs:4082_#1,e22_AcquisitionNumbers,1,22400/5,aanwinst nummer
cfe7dec8-dab2-5320-a5dd-c23d4dfdb421,tg:lhhs:3835_#1,e22_AcquisitionNumbers,1,13,aanwinst nummer
087255d1-a1e0-5668-9484-eb5e61b3be79,tg:lhhs:10287_#1,e22_AcquisitionNumbers,1,101149,aanwinst nummer
86beaf08-e4e5-575f-b6cb-6a23536634ce,tg:lhhs:13874_#1,e22_AcquisitionNumbers,1,217885/1-18,aanwinst nummer
c6d92c30-a2a3-57b9-8077-c429c2eee4ec,tg:lhhs:8173_#1,e22_AcquisitionNumbers,1,32248,aanwinst nummer
4d72803d-925b-577f-8014-d0df60983b28,tg:lhhs:9479_#1,e22_AcquisitionNumbers,1,145377,aanwinst nummer
9b549df4-dd80-57b6-a688-19dee3053f54,tg:lhhs:14832_#1,e22_AcquisitionNumbers,1,203829/1a-1n,aanwinst nummer
510e6fa4-cfbf-5ba7-9458-a50e175acb06,tg:lhhs:7280_#1,e22_AcquisitionNumbers,1,130705/157,aanwinst nummer
8285a07a-9a34-5cdb-9b9c-60dae7905bc4,tg:lhhs:4873_#1,e22_AcquisitionNumbers,1,85897/3,aanwinst nummer
bced4cc3-8495-5dca-ac2f-4030e571ebba,tg:lhhs:364_#1,e22_AcquisitionNumbers,1,49225/1a-1b,aanwinst nummer
7fd93910-68c9-5ac3-861c-2285365ac899,tg:lhhs:8992_#1,e22_AcquisitionNumbers,1,203260,aanwinst nummer
fadf7cbd-67af-5dc1-9b2e-157a42e3845c,tg:lhhs:5598_#1,e22_AcquisitionNumbers,1,86066/7,aanwinst nummer
fa46dd10-987b-519c-9324-6eb69712abde,tg:lhhs:4092_#1,e22_AcquisitionNumbers,1,113259/4a-d,aanwinst nummer
643a125a-4757-5715-9252-3ce4ecd08ce1,tg:lhhs:19540_#1,e22_AcquisitionNumbers,1,40194,aanwinst nummer
8fc6e090-7ebd-53c4-8573-a909e6140aa5,tg:lhhs:13095_#1,e22_AcquisitionNumbers,1,35607/730,aanwinst nummer
6e326823-df14-5cfc-bb89-82dadb08b41e,tg:lhhs:8898_#1,e22_AcquisitionNumbers,1,203181,aanwinst nummer
7e752181-4b52-53b9-8b43-e422e142c0c8,tg:lhhs:5492_#1,e22_AcquisitionNumbers,1,79841/7,aanwinst nummer
9a53e44d-14c4-5c9c-b641-f76b4a3135f7,tg:lhhs:4198_#1,e22_AcquisitionNumbers,1,71071/10,aanwinst nummer
ac0db748-bbfc-59d1-8d61-f1569b708c3f,tg:lhhs:13806_#1,e22_AcquisitionNumbers,1,217847/1-3,aanwinst nummer
0a1afd5d-598a-5efa-aa03-9d171048c1c3,tg:lhhs:3847_#1,e22_AcquisitionNumbers,1,148664/5,aanwinst nummer
66feeaae-9def-570e-acf2-efda70a05eb1,tg:lhhs:8101_#1,e22_AcquisitionNumbers,1,169816/28,aanwinst nummer
09c433e6-7b2e-5250-985c-cec9b0d83f29,tg:lhhs:12495_#1,e22_AcquisitionNumbers,1,203553,aanwinst nummer
5615e6b1-7f15-58bc-856b-1781f3e28a9b,tg:lhhs:4801_#1,e22_AcquisitionNumbers,1,357,aanwinst nummer
ca9ce44e-dfdf-54c4-9ea0-35bfc5254702,tg:lhhs:14840_#1,e22_AcquisitionNumbers,1,61250/1-18,aanwinst nummer
7c2ccc23-a977-56c0-8374-e5894817286c,tg:lhhs:11687_#1,e22_AcquisitionNumbers,1,200896/1-16,aanwinst nummer
d7320f7d-a67c-55cc-9d1b-28a9ee5e9c22,tg:lhhs:316_#1,e22_AcquisitionNumbers,1,197036/3,aanwinst nummer
1461fad0-1dbd-560a-acc9-56558cc1e9f2,tg:lhhs:18038_#1,e22_AcquisitionNumbers,1,61208,aanwinst nummer
257d3cbc-e757-5066-9fcc-1d360a4bbfec,tg:lhhs:6680_#1,e22_AcquisitionNumbers,1,65098,aanwinst nummer
268364bc-1086-5f65-8630-2750b5ba109c,tg:lhhs:8079_#1,e22_AcquisitionNumbers,1,169816/6,aanwinst nummer
bb79f651-806c-54ba-b446-a2e6b9d6fdc3,tg:lhhs:19532_#1,e22_AcquisitionNumbers,1,40197,aanwinst nummer
35a099e7-3c8d-566d-b3d3-d1f8826a6878,tg:lhhs:4979_#1,e22_AcquisitionNumbers,1,114174/3g-h,aanwinst nummer
abebf86d-1d4f-5b1e-b5e9-8a3b65f2f7e8,tg:lhhs:12485_#1,e22_AcquisitionNumbers,1,86051/1,aanwinst nummer
15f75cee-6c46-5db6-af88-567adb7c5796,tg:lhhs:8111_#1,e22_AcquisitionNumbers,1,136973/3,aanwinst nummer
31af3d8b-cca7-563b-973f-fc2b49d06452,tg:lhhs:14850_#1,e22_AcquisitionNumbers,1,61253/1a-1m,aanwinst nummer
3c35e7e8-b1d1-5ec2-b71f-347561872b94,tg:lhhs:4811_#1,e22_AcquisitionNumbers,1,52536/3a-c,aanwinst nummer
c217161b-1ff8-53e4-8200-0f6090caa44f,tg:lhhs:5482_#1,e22_AcquisitionNumbers,1,36893,aanwinst nummer
25eb8410-96a7-53eb-9f91-632d9780a4a9,tg:lhhs:8888_#1,e22_AcquisitionNumbers,1,80430/8,aanwinst nummer
d04243c6-d08f-5c38-9ffa-b2b74125a399,tg:lhhs:3857_#1,e22_AcquisitionNumbers,1,149697/20a-k,aanwinst nummer
b87d6228-9926-5695-a94d-c5dcc0d3183c,tg:lhhs:4188_#1,e22_AcquisitionNumbers,1,71073/8,aanwinst nummer
69e0f30b-079c-5bb0-9c31-55b693117eab,tg:lhhs:13816_#1,e22_AcquisitionNumbers,1,217917/1-4,aanwinst nummer
103bfaed-8f5b-5b9a-8726-cd6a2133b35e,tg:lhhs:8069_#1,e22_AcquisitionNumbers,1,104917/1,aanwinst nummer
b7f98a1e-f5fd-5ef4-a24b-41c7ca3e86f0,tg:lhhs:6690_#1,e22_AcquisitionNumbers,1,149992/1-18,aanwinst nummer
fb289d49-621c-54cc-881d-7e0b0a79e6b1,tg:lhhs:18028_#1,e22_AcquisitionNumbers,1,61178,aanwinst nummer
88a92f66-eb3a-5fb0-9ac3-cd3a20b14b56,tg:lhhs:4969_#1,e22_AcquisitionNumbers,1,61251/698,aanwinst nummer
4272ff13-7f95-54f4-bc4c-5594e77ab793,tg:lhhs:19522_#1,e22_AcquisitionNumbers,1,90983/2,aanwinst nummer
82da4559-ed0c-5f64-88d1-8f9d22f3d519,tg:lhhs:9563_#1,e22_AcquisitionNumbers,1,145437,aanwinst nummer
15fcde74-a388-5322-ad2a-83687c89163c,tg:lhhs:306_#1,e22_AcquisitionNumbers,1,126138,aanwinst nummer
44591f35-8928-554d-9deb-736fd3123c73,tg:lhhs:11697_#1,e22_AcquisitionNumbers,1,201097/1-8,aanwinst nummer
0fffac07-3754-5d64-8fa7-82fbd0958cb8,tg:lhhs:6834_#1,e22_AcquisitionNumbers,1,14057/e,aanwinst nummer
4bb61dce-9277-5e52-a101-a644e8b2387a,tg:lhhs:15286_#1,e22_AcquisitionNumbers,1,in verwerking,aanwinst nummer
9567a7e3-e45b-5770-b6a9-096a386a5e97,tg:lhhs:16875_#1,e22_AcquisitionNumbers,1,35863/82,aanwinst nummer
f4f32ae6-532b-5c68-8a88-54f4d589cad2,tg:lhhs:11833_#1,e22_AcquisitionNumbers,1,197297,aanwinst nummer
241d91f4-86bf-59ef-8ba7-d6bb27d0bb0c,tg:lhhs:18715_#1,e22_AcquisitionNumbers,1,161363/1-13,aanwinst nummer
73dbebd9-52cc-5f60-b9f2-8aea60080ee6,tg:lhhs:8754_#1,e22_AcquisitionNumbers,1,136972/44,aanwinst nummer
64ffba8d-2d1b-5c92-a8c0-86f2ac375afc,tg:lhhs:2281_#1,e22_AcquisitionNumbers,1,120680/57-60,aanwinst nummer
cfc89f85-178f-50fe-af7e-d7b3d3622d59,tg:lhhs:1872_#1,e22_AcquisitionNumbers,1,151033/6a-c,aanwinst nummer
aefcaab5-f917-5c98-aeac-61e4fd975856,tg:lhhs:1093_#1,e22_AcquisitionNumbers,1,47944/9,aanwinst nummer
bf90e54e-71ae-5aa6-9a97-10f3500dc0c7,tg:lhhs:543_#1,e22_AcquisitionNumbers,1,63187/1a - g,aanwinst nummer
46426c99-4cf9-56a0-a13e-c1397e6758bf,tg:lhhs:8744_#1,e22_AcquisitionNumbers,1,45046/5,aanwinst nummer
c2d7ad48-af58-55d5-8c5c-21701306de2e,tg:lhhs:2291_#1,e22_AcquisitionNumbers,1,144118,aanwinst nummer
1964a4d0-21dd-552a-86b0-6369cbfb6d4c,tg:lhhs:1862_#1,e22_AcquisitionNumbers,1,14849/1-492,aanwinst nummer
0409ef4d-b80f-57c8-b8ee-6e10b22978c1,tg:lhhs:11823_#1,e22_AcquisitionNumbers,1,138809,aanwinst nummer
658999d8-9e6d-5226-942c-42c65f99bedc,tg:lhhs:18705_#1,e22_AcquisitionNumbers,1,103541,aanwinst nummer
919ba601-6109-5d34-ad7c-a52ed0d43e85,tg:lhhs:16865_#1,e22_AcquisitionNumbers,1,53211,aanwinst nummer
99ebc00d-6638-5139-a72b-512546d52c33,tg:lhhs:6824_#1,e22_AcquisitionNumbers,1,130705/52-100,aanwinst nummer
0f921e4f-0fb7-5a3a-8f18-9d1bcedd58ee,tg:lhhs:19377_#1,e22_AcquisitionNumbers,1,37526/1,aanwinst nummer
1f9e9dc0-024d-53e5-bda3-a793e0eadfeb,tg:lhhs:1083_#1,e22_AcquisitionNumbers,1,47944/13,aanwinst nummer
0078b19f-92d2-5a20-aa02-eb0fd2f11467,tg:lhhs:9138_#1,e22_AcquisitionNumbers,1,178233,aanwinst nummer
b5d6c416-b85a-5557-9e09-a4d11b1584ba,tg:lhhs:19179_#1,e22_AcquisitionNumbers,1,105267,aanwinst nummer
db204925-b114-512a-866b-6ea8fc13998b,tg:lhhs:5838_#1,e22_AcquisitionNumbers,1,88266/1,aanwinst nummer
99ff9b42-cc69-5808-8e78-15c026cb5267,tg:lhhs:15879_#1,e22_AcquisitionNumbers,1,203471,aanwinst nummer
40d740b5-d418-55c4-83c2-cd5531845476,tg:lhhs:19001_#1,e22_AcquisitionNumbers,1,198805/a-b,aanwinst nummer
4fd45238-98e6-586a-9e10-e48d52bdb092,tg:lhhs:3595_#1,e22_AcquisitionNumbers,1,87209/5,aanwinst nummer
6f8a5e20-79b3-5158-b9ff-957479ab69ce,tg:lhhs:9040_#1,e22_AcquisitionNumbers,1,203302,aanwinst nummer
761fbe6a-52b2-5cea-9ea9-a76b14395f79,tg:lhhs:15901_#1,e22_AcquisitionNumbers,1,147565,aanwinst nummer
6e8998cb-7477-54e2-baba-39f1d39866ff,tg:lhhs:5940_#1,e22_AcquisitionNumbers,1,202748/26,aanwinst nummer
9c70ae97-629c-5edd-8dc5-081605f39394,tg:lhhs:14592_#1,e22_AcquisitionNumbers,1,219595/1-7,aanwinst nummer
11ef71b8-6986-579a-82b4-86e599ec28e6,tg:lhhs:625_#1,e22_AcquisitionNumbers,1,94767/1b - n,aanwinst nummer
1856b06c-a591-54ae-b5f8-aea8d11196b9,tg:lhhs:2906_#1,e22_AcquisitionNumbers,1,202684/9a-d,aanwinst nummer
2467e1b0-171d-5bbe-86bc-f7e6c70d81f3,tg:lhhs:12947_#1,e22_AcquisitionNumbers,1,178960/1a tot 1d,aanwinst nummer
5898b4c6-d9a0-52fa-a631-f0936af2bf87,tg:lhhs:9128_#1,e22_AcquisitionNumbers,1,178222,aanwinst nummer
ae2815e1-fff1-512f-9d9e-f09b7f91596b,tg:lhhs:18463_#1,e22_AcquisitionNumbers,1,202690/7-16,aanwinst nummer
f9fdf81e-f0af-5524-8351-230181f43f34,tg:lhhs:5828_#1,e22_AcquisitionNumbers,1,138351,aanwinst nummer
52c1addf-b88a-5d48-868d-f4e77aa40aa0,tg:lhhs:14582_#1,e22_AcquisitionNumbers,1,60615,aanwinst nummer
110593b4-5d78-570d-9852-4e8b11d634e7,tg:lhhs:19988_#1,e22_AcquisitionNumbers,1,1244,aanwinst nummer
0d983626-9a6f-59c1-9c13-1cde002d2f1d,tg:lhhs:12957_#1,e22_AcquisitionNumbers,1,202072/1-14,aanwinst nummer
75494421-4431-5d53-a7ac-e586e9999bfd,tg:lhhs:2916_#1,e22_AcquisitionNumbers,1,202684/13,aanwinst nummer
c29b4c7b-ec99-549c-975f-5aa99b195738,tg:lhhs:635_#1,e22_AcquisitionNumbers,1,111083/1,aanwinst nummer
6dad8430-ee4a-5e5a-943f-3e5fbdde6339,tg:lhhs:15088_#1,e22_AcquisitionNumbers,1,31035/4,aanwinst nummer
c0a604d6-0118-53ac-be1b-708eec1c5ac1,tg:lhhs:9050_#1,e22_AcquisitionNumbers,1,203312,aanwinst nummer
0f0ffaa3-54ba-5690-9bf9-f37b3d29d0e4,tg:lhhs:5950_#1,e22_AcquisitionNumbers,1,202748/36,aanwinst nummer
7efe8de9-b163-5874-a1bc-28782dabe176,tg:lhhs:15911_#1,e22_AcquisitionNumbers,1,147279/4,aanwinst nummer
b5b48722-6100-52e7-8940-70f56a0d686c,tg:lhhs:7194_#1,e22_AcquisitionNumbers,1,8448/1-7,aanwinst nummer
e3394314-cc6a-5986-821d-0ac31de62212,tg:lhhs:8267_#1,e22_AcquisitionNumbers,1,79852/3,aanwinst nummer
cbc9564d-d546-5a3e-b919-d52baa839b4c,tg:lhhs:891_#1,e22_AcquisitionNumbers,1,89274/7,aanwinst nummer
dba35a03-94a5-5b10-8eec-7022f1ec449f,tg:lhhs:10193_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
34b2863f-f9e6-50bd-b72a-5e36e9ffcc5d,tg:lhhs:108_#1,e22_AcquisitionNumbers,1,130705/225,aanwinst nummer
22bc4abb-6f94-5495-b8d8-2a1bdd91de43,tg:lhhs:11499_#1,e22_AcquisitionNumbers,1,158633,aanwinst nummer
3d9a9d5e-4b82-54b6-8fb3-eefed38ff929,tg:lhhs:9615_#1,e22_AcquisitionNumbers,1,106820,aanwinst nummer
982048e3-1274-5623-bdbb-c92b028db7f2,tg:lhhs:10972_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
fc9ccd7c-81bb-5f03-93ee-6f18fb41c543,tg:lhhs:13381_#1,e22_AcquisitionNumbers,1,30745/5 b,aanwinst nummer
f475c74b-2d10-53ca-aabc-b23fd83dcbef,tg:lhhs:17934_#1,e22_AcquisitionNumbers,1,26 656/1,aanwinst nummer
d1748833-d993-59ae-bf36-28fa299fc009,tg:lhhs:7975_#1,e22_AcquisitionNumbers,1,41325,aanwinst nummer
c862510e-d587-5968-b260-75369c835140,tg:lhhs:4386_#1,e22_AcquisitionNumbers,1,89176/6,aanwinst nummer
bcdf2a81-2523-5d44-8221-39605bbced71,tg:lhhs:10183_#1,e22_AcquisitionNumbers,1,56546,aanwinst nummer
c76b707c-2cdc-5bf1-b85e-53c50892f28f,tg:lhhs:11489_#1,e22_AcquisitionNumbers,1,200939/1-9,aanwinst nummer
ff5591a7-d4f8-5d58-a8e6-e0b3ebcfc960,tg:lhhs:118_#1,e22_AcquisitionNumbers,1,66542,aanwinst nummer
