ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language
b1938b34-27e7-5cf5-8274-3722919e7577,tg:lhdc:2685,e73_CreationTimeSpans,1946-05-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
913174ad-a29a-5df7-a3fd-4fdae513398c,tg:lhdc:157,e73_CreationTimeSpans,1914-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
5027688e-c780-5c31-886b-dc33d2793601,tg:lhdc:1487,e73_CreationTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
e05efc40-72e5-5f3c-ad5a-08d1a0c36e8b,tg:lhdc:2695,e73_CreationTimeSpans,1946-07-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
27b28cd8-7540-51e6-8eca-b59c553b9de9,tg:lhdc:3191,e73_CreationTimeSpans,1956-11-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
5a229a07-ae44-5ec2-ab1e-fdce1185c35f,tg:lhdc:3808,e73_CreationTimeSpans,1973-01-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
b498788c-75cd-5602-9252-190e78c65ed7,tg:lhdc:3970,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
e1521d6b-2902-57af-9010-bfce65aeed1f,tg:lhdc:359,e73_CreationTimeSpans,1830-02-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
fd9a53c3-4aa7-51c0-901e-bd400e4f4171,tg:lhdc:1689,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
1c3758e0-d40d-5152-b23e-755726b67c28,tg:lhdc:3818,e73_CreationTimeSpans,1973-04-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
87de1362-214e-590b-8660-7cedd07aa533,tg:lhdc:3181,e73_CreationTimeSpans,1956-08-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
fec0fa41-3fd8-52b3-9b30-09b2c9fa3d42,tg:lhdc:3960,e73_CreationTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
a470f9cf-a7f4-597c-9599-d370d2a3fa0a,tg:lhdc:349,e73_CreationTimeSpans,1840-03-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
d7902e99-9cbd-5cdf-bf7d-de909525919b,tg:lhdc:1699,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
4f357b2a-8b57-5778-9381-027550a54724,tg:lhdc:4782,e73_CreationTimeSpans,1862-07-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
3bb4a4e5-53e1-5237-a7ab-84ed662381c8,tg:lhdc:474,e73_CreationTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
d229f2cb-089f-5708-935a-4823fc7ce5dd,tg:lhdc:1945,e73_CreationTimeSpans,1961,nan,nan,nan,nan,nan,nan,nan,nan,nan
97a0ec35-00c9-5d21-97aa-c96e72fc1970,tg:lhdc:4792,e73_CreationTimeSpans,1849-04-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
e2f5c680-705e-50de-a8ba-403828b40a8b,tg:lhdc:464,e73_CreationTimeSpans,1967,nan,nan,nan,nan,nan,nan,nan,nan,nan
e2f7f411-4799-566f-98af-095d5f039671,tg:lhdc:1955,e73_CreationTimeSpans,1980,nan,nan,nan,nan,nan,nan,nan,nan,nan
3c228b98-af2a-5038-a728-13a839f5174a,tg:lhdc:298,e73_CreationTimeSpans,1903-01-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
a0b142d0-30b9-5003-983a-12ff0dd0c806,tg:lhdc:1748,e73_CreationTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
b08f3ea8-c868-51c7-9765-07b3e19f26e2,tg:lhdc:2422,e73_CreationTimeSpans,1984,nan,nan,nan,nan,nan,nan,nan,nan,nan
170d19d2-3296-5360-b5d5-c269e526329c,tg:lhdc:3128,e73_CreationTimeSpans,1955-07-21,nan,nan,nan,nan,nan,nan,nan,nan,nan
dd740906-9639-5ff8-8309-f6ca41deb215,tg:lhdc:1630,e73_CreationTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
afa9e00d-6026-52a1-9562-054bb0f8e335,tg:lhdc:3050,e73_CreationTimeSpans,1954-01-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
eb036390-c94a-5a24-a344-57ee28e35c5b,tg:lhdc:2432,e73_CreationTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,e73_CreationTimeSpans,1849-10-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
cfe60051-09b1-580f-9809-d0c51f335a1e,tg:lhdc:1758,e73_CreationTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
14e05d3a-c00c-5dc5-bb7d-0c600cd78f57,tg:lhdc:3040,e73_CreationTimeSpans,1953-10-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
10a83541-550f-58ec-bde5-1c03e5383813,tg:lhdc:1620,e73_CreationTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
42e980da-5ba3-564d-bc42-c400d395da98,tg:lhdc:4006,e73_CreationTimeSpans,1969,nan,nan,nan,nan,nan,nan,nan,nan,nan
16c2aa4b-0ad8-5e3a-af7a-929232aea0eb,tg:lhdc:2277,e73_CreationTimeSpans,1985,nan,nan,nan,nan,nan,nan,nan,nan,nan
063941a3-f572-56e0-9a63-2308eefeb873,tg:lhdc:1884,e73_CreationTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
92093135-9223-5f6b-830f-7d0080a694a3,tg:lhdc:3605,e73_CreationTimeSpans,1967-11-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
3f68960e-577f-5062-992b-cdd5aaa85e86,tg:lhdc:2267,e73_CreationTimeSpans,1985,nan,nan,nan,nan,nan,nan,nan,nan,nan
c0cb3712-6ce9-5138-bc9d-6c74700f1204,tg:lhdc:1894,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
e2cde8f6-154b-55a7-80d9-6d7781af91e2,tg:lhdc:3615,e73_CreationTimeSpans,1968-02-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
6eb0b847-507e-50c3-b51e-bbe46d7bc630,tg:lhdc:4653,e73_CreationTimeSpans,1967,nan,nan,nan,nan,nan,nan,nan,nan,nan
0b7834c1-6cff-5817-91f0-e5a9e563b401,tg:lhdc:2111,e73_CreationTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
107de761-b864-56c9-a03d-e52ebc5f2ee2,tg:lhdc:2888,e73_CreationTimeSpans,1950-10-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
1be4a1fb-9320-5a0c-b2a4-b913ddfad0fe,tg:lhdc:3563,e73_CreationTimeSpans,1966-11-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
8bb82e6a-c98e-5b71-8f7c-bb0ee18b7c74,tg:lhdc:2069,e73_CreationTimeSpans,1964,nan,nan,nan,nan,nan,nan,nan,nan,nan
54ddffc0-f53f-5e93-a4e0-784f80ba74bc,tg:lhdc:2898,e73_CreationTimeSpans,1950-12-21,nan,nan,nan,nan,nan,nan,nan,nan,nan
18b9af2d-4c67-54c3-8bb8-e83bf77943a3,tg:lhdc:2101,e73_CreationTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
90d44244-2f4a-5627-a940-50c220b46b61,tg:lhdc:3573,e73_CreationTimeSpans,1967-02-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
fa73a865-3214-557f-b0b1-3190a82470a3,tg:lhdc:2079,e73_CreationTimeSpans,1987,nan,nan,nan,nan,nan,nan,nan,nan,nan
32107240-91de-571c-bdcd-3c294c5bb056,tg:lhdc:2744,e73_CreationTimeSpans,1947-07-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
da8ef9c2-c904-537d-b5c9-5e0d7a9c918f,tg:lhdc:867,e73_CreationTimeSpans,1942,nan,nan,nan,nan,nan,nan,nan,nan,nan
f6cf1b09-e801-5a83-b10b-46dcb9414607,tg:lhdc:4208,e73_CreationTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
d771aca3-16ea-5d9d-83e8-40252ff1cf67,tg:lhdc:3336,e73_CreationTimeSpans,1960-01-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
be5c086d-b447-5d3f-be17-9de877671218,tg:lhdc:4370,e73_CreationTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
e8adaa55-5643-526c-811c-a621894b50ba,tg:lhdc:1556,e73_CreationTimeSpans,1965,nan,nan,nan,nan,nan,nan,nan,nan,nan
d396f793-4481-5261-9b7b-b7208ee56172,tg:lhdc:4218,e73_CreationTimeSpans,1965,nan,nan,nan,nan,nan,nan,nan,nan,nan
120d2a0b-9a52-5aea-895d-10a1c186b501,tg:lhdc:877,e73_CreationTimeSpans,1945,nan,nan,nan,nan,nan,nan,nan,nan,nan
f5b8cc55-4cc2-5c0a-95eb-0bc357446021,tg:lhdc:2754,e73_CreationTimeSpans,1947-11-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
96955294-20e6-5dc6-975c-5791f8d68cee,tg:lhdc:4360,e73_CreationTimeSpans,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan
f1f222d1-38ae-5a38-87e9-de6468793e2f,tg:lhdc:1546,e73_CreationTimeSpans,1976,nan,nan,nan,nan,nan,nan,nan,nan,nan
e9a999da-a1c8-5133-a100-77b0a816dae8,tg:lhdc:3326,e73_CreationTimeSpans,1959-10-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
dc5ba5d1-5b26-59e9-bb8e-2fd6f8275d51,tg:lhdc:2137,e73_CreationTimeSpans,1984,nan,nan,nan,nan,nan,nan,nan,nan,nan
38b5c389-f44e-5244-8197-f5b72eefcc7f,tg:lhdc:4503,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
5b4a9be3-664b-50fc-a0a3-2705026701c5,tg:lhdc:3545,e73_CreationTimeSpans,1966-06-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
054a362a-582c-5481-82f1-0028e6da57fb,tg:lhdc:2127,e73_CreationTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
7dbcd6af-ba29-58b0-9a5a-e53618c34ded,tg:lhdc:3555,e73_CreationTimeSpans,1966-09-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
8bfed621-23a1-58cf-af33-1788e468477b,tg:lhdc:4513,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
f3d89b1c-b4d0-5206-84e3-5c05abffdfa8,tg:lhdc:1335,e73_CreationTimeSpans,1938,nan,nan,nan,nan,nan,nan,nan,nan,nan
33d61216-3a71-5ce2-9beb-f02631ed62b8,tg:lhdc:1408,e73_CreationTimeSpans,1946,nan,nan,nan,nan,nan,nan,nan,nan,nan
ecfbb005-bd89-5c48-8790-d12708169e80,tg:lhdc:3268,e73_CreationTimeSpans,1958-07-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
fae3c9b9-42f4-56f5-bc67-8c47087e7dfb,tg:lhdc:841,e73_CreationTimeSpans,1939,nan,nan,nan,nan,nan,nan,nan,nan,nan
b3d1aa28-8bfb-5a89-a53b-17b57d93f480,tg:lhdc:2762,e73_CreationTimeSpans,1948-01-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
7140e62d-98f2-57fc-a4e3-1b5eeecbbae9,tg:lhdc:4356,e73_CreationTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
e82a4066-c13b-5c1e-a89a-f242d880158f,tg:lhdc:1570,e73_CreationTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
7da462c8-ed2c-552e-a4b4-fdfcb30691f4,tg:lhdc:3310,e73_CreationTimeSpans,1959-05-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
cd7af5a5-c211-54c5-a62e-5c59f2b5b53d,tg:lhdc:939,e73_CreationTimeSpans,1952,nan,nan,nan,nan,nan,nan,nan,nan,nan
1cc29a22-25fb-541e-8794-911e7ab6560d,tg:lhdc:3278,e73_CreationTimeSpans,1958-10-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
16d2644f-d130-5d4d-9937-a5d195e08201,tg:lhdc:2772,e73_CreationTimeSpans,1948-04-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
f427bc1c-9ff0-534e-8fa1-655f14693bff,tg:lhdc:851,e73_CreationTimeSpans,1939,nan,nan,nan,nan,nan,nan,nan,nan,nan
a9649206-37cc-501f-ae27-c590c7cda369,tg:lhdc:1418,e73_CreationTimeSpans,1972,nan,nan,nan,nan,nan,nan,nan,nan,nan
9035aafd-19c6-5ed1-a84b-36428ece81f2,tg:lhdc:3300,e73_CreationTimeSpans,1959-03-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
c7a932b7-4c58-5b51-a576-3ff626883e4a,tg:lhdc:929,e73_CreationTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
12ebec87-30bb-56eb-ba6a-8253bb309a35,tg:lhdc:4346,e73_CreationTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
adf1307b-c472-5f6e-9512-be5834ba9c02,tg:lhdc:1560,e73_CreationTimeSpans,1965,nan,nan,nan,nan,nan,nan,nan,nan,nan
0ec294ea-9cc2-527c-b8e7-d8bda07549e6,tg:lhdc:2404,e73_CreationTimeSpans,1987,nan,nan,nan,nan,nan,nan,nan,nan,nan
298b610a-2896-5ef6-aca4-cd900367dc68,tg:lhdc:3897,e73_CreationTimeSpans,1975-02-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
5cbe7ac1-1e58-5f6b-bb43-15bec1037167,tg:lhdc:3076,e73_CreationTimeSpans,1954-07-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
17169703-ced2-567d-a5c0-829c421072d9,tg:lhdc:1616,e73_CreationTimeSpans,1890,nan,nan,nan,nan,nan,nan,nan,nan,nan
cbb96d7a-f899-578d-8e9f-821e9783f672,tg:lhdc:4030,e73_CreationTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
aba12009-3a87-5a74-b101-2717a200eadc,tg:lhdc:4158,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
a004e09c-01c1-599e-b113-fc8813b9bcc6,tg:lhdc:3887,e73_CreationTimeSpans,1974-12-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
0830cbb0-247e-555a-ac5f-42743120ae47,tg:lhdc:2414,e73_CreationTimeSpans,1984,nan,nan,nan,nan,nan,nan,nan,nan,nan
36088a61-e7a5-50e3-891b-33ef17e1df3c,tg:lhdc:1606,e73_CreationTimeSpans,1935,nan,nan,nan,nan,nan,nan,nan,nan,nan
a28df9ac-c96f-5200-b9e5-86a3e41a8936,tg:lhdc:4020,e73_CreationTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
d47bb0d8-43b8-5547-afcc-2d51b741af09,tg:lhdc:3066,e73_CreationTimeSpans,1954-04-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
399d5d84-9c78-5dfd-9574-2be3f4aa53cc,tg:lhdc:2329,e73_CreationTimeSpans,1975,nan,nan,nan,nan,nan,nan,nan,nan,nan
6bd10ce7-9dd9-5fd7-a77c-bfc8beefa7ae,tg:lhdc:3623,e73_CreationTimeSpans,1968-04-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
1bf88921-93a4-57ab-a457-1c941c2595c7,tg:lhdc:1043,e73_CreationTimeSpans,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan
c0aafa9d-4cc7-5dcc-8384-7f254b90d592,tg:lhdc:593,e73_CreationTimeSpans,1967,1968,nan,nan,nan,nan,nan,nan,nan,nan
3f505326-887b-58a1-83e4-69eb173fa68e,tg:lhdc:4665,e73_CreationTimeSpans,1946-11-13,nan,nan,nan,nan,nan,nan,nan,nan,nan
ba62bdc1-4bc0-5082-a458-342b05593e81,tg:lhdc:2241,e73_CreationTimeSpans,1986,nan,nan,nan,nan,nan,nan,nan,nan,nan
be6e8765-4b7f-51dc-a6fd-4e06a16cad13,tg:lhdc:1053,e73_CreationTimeSpans,1951,nan,nan,nan,nan,nan,nan,nan,nan,nan
4da089ed-b9ec-503f-9b65-91ac862f1a4d,tg:lhdc:583,e73_CreationTimeSpans,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan
6723671a-960f-539e-ab8a-808625e175f6,tg:lhdc:4675,e73_CreationTimeSpans,1945-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
e1869859-a1b2-5efd-a5a5-87c0a455fef3,tg:lhdc:2339,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
5af84b01-84cf-512e-8360-b9f5c161be29,tg:lhdc:3633,e73_CreationTimeSpans,1968-06-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
c97c2850-9b2f-5ebf-9113-9639ebdea1d3,tg:lhdc:4089,e73_CreationTimeSpans,1968,nan,nan,nan,nan,nan,nan,nan,nan,nan
61d8c1b9-0e33-5d2f-b52c-672bbed7c37e,tg:lhdc:4099,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
02eaf485-caae-5b03-a02c-82e34b0be6e8,tg:lhdc:1182,e73_CreationTimeSpans,1951,nan,nan,nan,nan,nan,nan,nan,nan,nan
2e4f9873-b123-535c-8ebf-14a1c1273e95,tg:lhdc:83,e73_CreationTimeSpans,1994,nan,nan,nan,nan,nan,nan,nan,nan,nan
68f42e4f-9f8b-507e-8b0d-289af02a694c,tg:lhdc:2390,e73_CreationTimeSpans,1986,nan,nan,nan,nan,nan,nan,nan,nan,nan
5e5fe818-7004-5206-b94a-e97b652fdf89,tg:lhdc:1963,e73_CreationTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
d3883b0f-ff9d-58f8-9528-da39287adb0f,tg:lhdc:1192,e73_CreationTimeSpans,1951,nan,nan,nan,nan,nan,nan,nan,nan,nan
2a812474-e2a7-58c9-b673-16d7ada099a1,tg:lhdc:2380,e73_CreationTimeSpans,1989,nan,nan,nan,nan,nan,nan,nan,nan,nan
651327b4-441a-52ac-9f92-1a14c35bdd69,tg:lhdc:1973,e73_CreationTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
960b00e7-2a31-5b67-973d-a0ace9fa903a,tg:lhdc:93,e73_CreationTimeSpans,1876,nan,nan,nan,nan,nan,nan,nan,nan,nan
27e0adda-2833-5e3c-a661-7e69ef516bf8,tg:lhdc:3484,e73_CreationTimeSpans,1964-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
9cf68fcb-d1a7-5ff9-b9f4-48a4ee7c4741,tg:lhdc:2817,e73_CreationTimeSpans,1949-04-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
adb5eacf-184f-5853-b2b7-0514ace59e8a,tg:lhdc:724,e73_CreationTimeSpans,1937,nan,nan,nan,nan,nan,nan,nan,nan,nan
63535d79-123e-52fa-8551-8fa457b95daa,tg:lhdc:2807,e73_CreationTimeSpans,1949-01-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
5cd5d14e-f162-5808-91df-9269d13be708,tg:lhdc:3494,e73_CreationTimeSpans,1964-04-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
7b0b25a9-4a42-5a14-8fa9-44cefef6d315,tg:lhdc:161,e73_CreationTimeSpans,1918,1919,nan,nan,nan,nan,nan,nan,nan,nan
106a1435-7e37-5485-b14e-6de91705a331,tg:lhdc:4297,e73_CreationTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
7506c49b-50a8-5ca8-b4e6-d58696122536,tg:lhdc:171,e73_CreationTimeSpans,1874-08-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
7fd80fdc-50d5-5231-a07e-de8064fdf0fe,tg:lhdc:990,e73_CreationTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
0a89a144-65f4-5f84-939b-d848fe8b5779,tg:lhdc:103,e73_CreationTimeSpans,1911-11-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
c435e427-a696-5129-bf26-1a1f02b11fad,tg:lhdc:2875,e73_CreationTimeSpans,1950-06-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
6b182384-3534-5b19-9f48-6f993e4c3973,tg:lhdc:756,e73_CreationTimeSpans,1947,nan,nan,nan,nan,nan,nan,nan,nan,nan
6cebf6e5-17fe-5726-9c01-0411fee81d1c,tg:lhdc:1286,e73_CreationTimeSpans,1952,nan,nan,nan,nan,nan,nan,nan,nan,nan
145d39be-313a-56d5-a1a6-603ae1bff88d,tg:lhdc:2094,e73_CreationTimeSpans,1988,nan,nan,nan,nan,nan,nan,nan,nan,nan
f16796ca-d740-5b03-9ed4-6219b96ec085,tg:lhdc:746,e73_CreationTimeSpans,1934,nan,nan,nan,nan,nan,nan,nan,nan,nan
bf5fd0d8-1725-5225-85df-0005d561d7c6,tg:lhdc:2865,e73_CreationTimeSpans,1950-04-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
eb6346a5-03f7-5c99-9d7a-024cad4ff473,tg:lhdc:1296,e73_CreationTimeSpans,1952,nan,nan,nan,nan,nan,nan,nan,nan,nan
7abfaa1f-f75e-5244-9170-552037e2c3c2,tg:lhdc:2084,e73_CreationTimeSpans,1987,nan,nan,nan,nan,nan,nan,nan,nan,nan
151af45f-5b94-5a72-9462-d1bb7c50887a,tg:lhdc:3780,e73_CreationTimeSpans,1854-08-21,1854-08-22,nan,nan,nan,nan,nan,nan,nan,nan
883eceea-9523-5de4-9b78-b2ec4d16f2f8,tg:lhdc:1879,e73_CreationTimeSpans,1959,nan,nan,nan,nan,nan,nan,nan,nan,nan
3cb508fd-40d5-55c5-88b4-b8c81407b2e0,tg:lhdc:430,e73_CreationTimeSpans,2018,nan,nan,nan,nan,nan,nan,nan,nan,nan
5d62775b-cb8a-54ca-b267-fbc76f827647,tg:lhdc:1901,e73_CreationTimeSpans,1976,nan,nan,nan,nan,nan,nan,nan,nan,nan
a45cd1a2-057b-578e-a61d-5130b5b7c6e7,tg:lhdc:548,e73_CreationTimeSpans,1966,1967,nan,nan,nan,nan,nan,nan,nan,nan
04205b4d-5100-50d0-a6c6-5d23881145e5,tg:lhdc:1098,e73_CreationTimeSpans,1956,nan,nan,nan,nan,nan,nan,nan,nan,nan
7eb45347-0357-5a50-b9f7-1f403d936396,tg:lhdc:420,e73_CreationTimeSpans,1855-03-11,nan,datum na,nan,nan,nan,nan,nan,nan,nan
0cfee24c-b95f-52a1-94e4-ef8f6b0ecbcd,tg:lhdc:3790,e73_CreationTimeSpans,1972-03-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
fa69171f-c293-557a-839b-4c32fa07a9c1,tg:lhdc:1869,e73_CreationTimeSpans,1966,nan,nan,nan,nan,nan,nan,nan,nan,nan
bdbf39c5-3505-5ffd-b27f-43feb4bd7d24,tg:lhdc:1911,e73_CreationTimeSpans,1962,nan,nan,nan,nan,nan,nan,nan,nan,nan
b1145086-cedf-528c-9bf6-5a82a462ae53,tg:lhdc:4193,e73_CreationTimeSpans,1977,nan,nan,nan,nan,nan,nan,nan,nan,nan
cf428530-331c-55d2-8271-56b540db7352,tg:lhdc:265,e73_CreationTimeSpans,1835-03-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
558357ce-cad9-5ac2-b09d-0cc7721e0543,tg:lhdc:3934,e73_CreationTimeSpans,1975-12-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
9b762f4f-24a9-52e0-9a86-c46154b4ce40,tg:lhdc:4183,e73_CreationTimeSpans,1979,nan,nan,nan,nan,nan,nan,nan,nan,nan
5335a8b5-688b-5521-a41b-ddc841174c81,tg:lhdc:275,e73_CreationTimeSpans,1917-02,1918-11,datum na,datum vóór,nan,nan,nan,nan,nan,nan
7b1497f1-8ed8-5cc0-b7da-755f341165a5,tg:lhdc:3924,e73_CreationTimeSpans,1975-10-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
403ca738-5d48-5f68-8568-964040274a76,tg:lhdc:1159,e73_CreationTimeSpans,1935,nan,nan,nan,nan,nan,nan,nan,nan,nan
58b806e9-10b0-5eb6-bd2e-51a108345f4b,tg:lhdc:2233,e73_CreationTimeSpans,1986,nan,nan,nan,nan,nan,nan,nan,nan,nan
b52b23e9-253d-56d8-a353-30c9080dc30a,tg:lhdc:3739,e73_CreationTimeSpans,1970-12-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
92c6de0e-15d8-580c-974f-b4becb617648,tg:lhdc:1021,e73_CreationTimeSpans,1936,nan,nan,nan,nan,nan,nan,nan,nan,nan
6ceb5441-d9db-5763-b413-ec7e00a7bbc5,tg:lhdc:4607,e73_CreationTimeSpans,1977-02-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
25929049-86de-5309-b6d9-581cd38a08f7,tg:lhdc:58,e73_CreationTimeSpans,1895-06-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
c6942ca1-bc8f-59ed-b159-abed9a13f76b,tg:lhdc:3641,e73_CreationTimeSpans,1968-09-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
4cfd97da-f44e-5c14-a55b-039bbe180687,tg:lhdc:2223,e73_CreationTimeSpans,1986,nan,nan,nan,nan,nan,nan,nan,nan,nan
4683227d-476d-5ff1-94a8-e8153a6f4003,tg:lhdc:3729,e73_CreationTimeSpans,1970-09-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
57caf04a-88ac-5927-b02d-d7912fe6fb0d,tg:lhdc:499,e73_CreationTimeSpans,1966,nan,nan,nan,nan,nan,nan,nan,nan,nan
86dddb9d-ae48-5ffd-9d5c-ee66a83e7112,tg:lhdc:48,e73_CreationTimeSpans,1903-02-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
41b247c5-9aeb-52ed-9be3-fcb58ed69bb2,tg:lhdc:3651,e73_CreationTimeSpans,1968-10-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
68e00680-cf8b-5182-91a1-2fd9a21ce98f,tg:lhdc:4617,e73_CreationTimeSpans,1977-05-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
d769ae18-2118-5777-83fd-ae11db7b50ef,tg:lhdc:2466,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
5d0382ac-901f-52a6-8378-638bb2b02e87,tg:lhdc:1674,e73_CreationTimeSpans,1978,nan,nan,nan,nan,nan,nan,nan,nan,nan
f449600a-de03-5aed-be98-3bacbdc6e5c7,tg:lhdc:4052,e73_CreationTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
ae29ae34-b740-564f-aa57-c438784ac4ad,tg:lhdc:3014,e73_CreationTimeSpans,1953-04-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
49bcada6-cf7b-5150-a1aa-b3932506e4cc,tg:lhdc:3004,e73_CreationTimeSpans,1953-01-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
a70e302d-e4b2-55b0-8403-948f6677df59,tg:lhdc:1664,e73_CreationTimeSpans,1957,nan,nan,nan,nan,nan,nan,nan,nan,nan
f183256d-2cdc-5f04-8d74-906c58e5c976,tg:lhdc:4042,e73_CreationTimeSpans,1971,nan,nan,nan,nan,nan,nan,nan,nan,nan
6d6eb410-a822-589f-9eaa-452b1a0ba84b,tg:lhdc:823,e73_CreationTimeSpans,1948,nan,nan,nan,nan,nan,nan,nan,nan,nan
