ResourceID,order,db,record.id,brocade_place_name,Creation Place Note,au_id,au_uuid,au_place_name,Creation Place Note Type,Creation Place Note Language,Creation Place Widget
5ea888d8-52f0-5268-a8d0-92ddd8c07073,1,lhhs,tg:lhhs:11697,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
62c34000-6e6b-53d8-9886-db01777bdc24,1,lhhs,tg:lhhs:9730,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
62d154a4-c146-5780-9b7c-25937b219e96,1,lhhs,tg:lhhs:13085,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
64a500d1-93ab-509e-ada8-b7b290afb818,1,lhhs,tg:lhhs:18236,,,au::100160,861533e8-6f1c-5fed-ac69-ea515b4875b7,Brasschaat (Antwerpen),,,"dlod={""name"":""Brasschaat (Antwerpen)"",""ark"":""ark:/83110/x0/861533e8-6f1c-5fed-ac69-ea515b4875b7"",""uri"":""/subjects/13552"",""id"":""au::100160"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
65543526-1ae2-5924-987e-0eb049548c1b,1,lhhs,tg:lhhs:12301,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
677e53b9-d64f-5cec-830c-843822262ec6,1,lhhs,tg:lhhs:20362,,,au::100231,8edb9f04-ad85-5c4a-aa2c-b4e509be84f2,Mechelen (Mechelen),,,"dlod={""name"":""Mechelen (Mechelen)"",""ark"":""ark:/83110/x0/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2"",""uri"":""/subjects/15408"",""id"":""au::100231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
67e1bd30-f46e-5df5-905f-8d08255aabdb,1,lhhs,tg:lhhs:21084,,,au::100267:1,a1baa23b-53c8-5d0a-a90d-069591563605,,,,
68aab50c-4070-5060-b8ef-4d67aa845154,1,lhhs,tg:lhhs:14206,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6b3c8c7f-f32f-574e-bef2-f9989b7e80ef,1,lhhs,tg:lhhs:13679,New York,,au::106421,1610f937-6357-5afe-8c71-2ed19cd1c8d4,New York City (New York State),,,"dlod={""name"":""New York City (New York State)"",""ark"":""ark:/83110/x0/1610f937-6357-5afe-8c71-2ed19cd1c8d4"",""uri"":""/subjects/9640"",""id"":""au::106421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6c8ca68a-3d7e-5250-841d-4f5e428b7fd5,1,lhhs,tg:lhhs:17460,Veldegem,,au::101055,9f0bc105-f05c-57af-93cc-0f4dab1d9d0e,Veldegem (Zedelgem),,,"dlod={""name"":""Veldegem (Zedelgem)"",""ark"":""ark:/83110/x0/9f0bc105-f05c-57af-93cc-0f4dab1d9d0e"",""uri"":""/subjects/12518"",""id"":""au::101055"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6c95109a-f71d-5e91-8acf-11d61cdfd2a4,1,lhhs,tg:lhhs:4706,Costa del Sol,Costa del Sol,,,,remarks,Nederlands,
6ccd0a1e-3767-5a60-857c-f216df09aab8,1,lhhs,tg:lhhs:12536,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6d53d4ee-1190-578e-9ee3-b85e81763846,1,lhhs,tg:lhhs:18244,,,au::100144,88fb03ff-2933-5472-b4a9-3260e54d3d1c,Berchem (Antwerpen),,,"dlod={""name"":""Berchem (Antwerpen)"",""ark"":""ark:/83110/x0/88fb03ff-2933-5472-b4a9-3260e54d3d1c"",""uri"":""/subjects/14740"",""id"":""au::100144"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6da6db3b-26aa-5abb-8230-757acf46f691,1,lhhs,tg:lhhs:11350,Brussel,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6fbd754e-ddbb-593c-ab54-626877a47df0,1,lhhs,tg:lhhs:2026,Thourout/Brussel,,au::101051,a54aa101-0210-5326-881c-58626cb3802e,Torhout (Arrondissement Brugge),,,"dlod={""name"":""Torhout (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a54aa101-0210-5326-881c-58626cb3802e"",""uri"":""/subjects/15401"",""id"":""au::101051"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
700ff5dc-e689-54e3-ba0f-2632b9f2ae07,1,lhhs,tg:lhhs:7981,Ieper,,au::101098,abc7290e-8d4a-553c-b9db-62503a0ec462,Ieper (Arrondissement Ieper),,,"dlod={""name"":""Ieper (Arrondissement Ieper)"",""ark"":""ark:/83110/x0/a9cd9426-cadb-5cde-9fd6-b9d82121fb79"",""uri"":""/subjects/7937"",""id"":""au::101098"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
73bdf491-ca68-5c1a-865b-0f120fbb1ee5,1,lhhs,tg:lhhs:14696,"Hulpgevangenis Leuven, Maria Theresiastraat 74, 3000 Leuven",,au::100963,a0ba2368-b2db-57ce-a269-7ed06a8423fe,Leuven (Leuven),,,"dlod={""name"":""Leuven (Leuven)"",""ark"":""ark:/83110/x0/a0ba2368-b2db-57ce-a269-7ed06a8423fe"",""uri"":""/subjects/11733"",""id"":""au::100963"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
74974cd2-3927-55de-8181-608327fb59b6,1,lhhs,tg:lhhs:6176,Lier,,au::100229,f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier (Mechelen),,,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
760c4768-5632-5c73-9b6c-f328b99f9f17,1,lhhs,tg:lhhs:10732,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
775aba4a-eea8-5b07-ae11-9c69651516df,1,lhhs,tg:lhhs:12650,Afsnee,,au::100655,0bca67ae-3ce1-5e8c-a538-31a418a253df,Afsnee (Gent),,,"dlod={""name"":""Afsnee (Gent)"",""ark"":""ark:/83110/x0/0bca67ae-3ce1-5e8c-a538-31a418a253df"",""uri"":""/subjects/14356"",""id"":""au::100655"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7799631c-2c70-5f4e-956a-96961c592c8a,1,lhhs,tg:lhhs:10426,Scheveningen,,au::105205,fc85282a-20e4-55da-99e4-7f09e79f2c8a,Scheveningen (Den Haag),,,"dlod={""name"":""Scheveningen (Den Haag)"",""ark"":""ark:/83110/x0/fc85282a-20e4-55da-99e4-7f09e79f2c8a"",""uri"":""/subjects/14484"",""id"":""au::105205"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7911b536-19df-5653-9c8f-a984e371fd52,1,lhhs,tg:lhhs:20396,Wilrijk,,au::100154,12489270-c318-50ad-b7ba-f8c63fe48a74,Wilrijk (Antwerpen),,,"dlod={""name"":""Wilrijk (Antwerpen)"",""ark"":""ark:/83110/x0/12489270-c318-50ad-b7ba-f8c63fe48a74"",""uri"":""/subjects/8631"",""id"":""au::100154"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7addcee3-6f2d-5069-bfee-e6c16ecb88da,1,lhhs,tg:lhhs:7453,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7d12915d-5df1-5562-a8fa-2671b1f9884f,1,lhhs,tg:lhhs:4082,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7dfbf5ac-f178-5313-a31b-347e36a3f51b,1,lhhs,tg:lhhs:14333,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7dff338e-806f-5776-8e1f-b9bedada37d6,1,lhhs,tg:lhhs:4076,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7e3e1198-30eb-5a82-a745-81687efea69c,1,lhhs,tg:lhhs:10177,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7e74fc20-ff93-53ef-ba88-78faa1c01207,1,lhhs,tg:lhhs:18038,,,au::105187,2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam (Zuid-Holland),,,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7fe32127-309a-5770-b11c-1950bfbc1983,1,lhhs,tg:lhhs:2275,Salsburg,,au::105353,5abb2d32-b4d4-5497-83bd-00c108241007,Salzburg (Oostenrijk),,,"dlod={""name"":""Salzburg (Oostenrijk)"",""ark"":""ark:/83110/x0/5abb2d32-b4d4-5497-83bd-00c108241007"",""uri"":""/subjects/13570"",""id"":""au::105353"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
808d9b89-6838-50b0-9ab9-5c05e0548c73,1,lhhs,tg:lhhs:4225,Oostende,,au::101189,85eef20d-fd03-5f99-8acd-368b74b9456f,Oostende (Oostende),,,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/14080"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
80af0e6c-39eb-5b7b-b334-19980b486b65,1,lhhs,tg:lhhs:20004,,,au::100105,99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel (Brussel-Hoofdstad),,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
82302230-5e5f-5b25-b69f-17c6549cdc66,1,lhhs,tg:lhhs:13391,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
82e05cbc-522a-518a-98d6-64ab39f133d3,1,lhhs,tg:lhhs:12791,Anduze,,au::102930,ded3ddfa-143e-563f-86d0-9dca07c9bdbd,Anduze (Arrondissement d'AlËs),,,"dlod={""name"":""Anduze (Arrondissement d'Alès)"",""ark"":""ark:/83110/x0/ded3ddfa-143e-563f-86d0-9dca07c9bdbd"",""uri"":""/subjects/13400"",""id"":""au::102930"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8b6fe0f3-b814-529c-9bf4-62b0eb75f5cb,1,lhhs,tg:lhhs:10201,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
915c4cd5-8598-55a4-b3d0-d5e320c9e5a3,1,lhhs,tg:lhhs:10595,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
91cba918-50de-5b86-968b-b96bea6b68ca,1,lhhs,tg:lhhs:11601,Lier,,au::100229,f97bb3c8-a795-5e52-817b-dbb8c3310c33,Lier (Mechelen),,,"dlod={""name"":""Lier (Mechelen)"",""ark"":""ark:/83110/x0/f97bb3c8-a795-5e52-817b-dbb8c3310c33"",""uri"":""/subjects/9108"",""id"":""au::100229"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
928d9884-8c24-51ae-9978-f317d5b9504f,1,lhhs,tg:lhhs:10972,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
94acb45a-5342-5a32-83cb-a8715e113463,1,lhhs,tg:lhhs:14323,Heide-Kalmthout,,au::100170,e293c6c8-4728-50bc-80d2-186a5e7cedc9,Heide-Kalmthout (Kalmthout),,,"dlod={""name"":""Heide-Kalmthout (Kalmthout)"",""ark"":""ark:/83110/x0/e293c6c8-4728-50bc-80d2-186a5e7cedc9"",""uri"":""/subjects/10793"",""id"":""au::100170"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
96016e36-4366-582b-80f2-5f376ef3a5c9,1,lhhs,tg:lhhs:21094,,,au::100796,282a916c-8109-51e4-ad13-4054d60a5277,Beersel (Halle-Vilvoorde),,,"dlod={""name"":""Beersel (Halle-Vilvoorde)"",""ark"":""ark:/83110/x0/282a916c-8109-51e4-ad13-4054d60a5277"",""uri"":""/subjects/11769"",""id"":""au::100796"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9a324e8d-52ab-557e-812a-3ef5a91208ef,1,lhhs,tg:lhhs:8111,Nijmegen,,au::104483,e5adeb90-6be3-5a32-87ed-d5b860e78c4d,Nijmegen (Gelderland),,,"dlod={""name"":""Nijmegen (Gelderland)"",""ark"":""ark:/83110/x0/e5adeb90-6be3-5a32-87ed-d5b860e78c4d"",""uri"":""/subjects/9678"",""id"":""au::104483"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9b6c35ec-7f1a-5894-bc0f-2778ab833c23,1,lhhs,tg:lhhs:10857,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9c326e9e-f0f8-5e04-a73f-481e5afb77bf,1,lhhs,tg:lhhs:7206,St. Niklaas,,au::100774,4d4a5e9f-d5ff-50e9-a991-eba2f2c760fa,Sint-Niklaas (Arrondissement Sint-Niklaas),,,"dlod={""name"":""Sint-Niklaas (Arrondissement Sint-Niklaas)"",""ark"":""ark:/83110/x0/139e1351-e475-509e-8277-21a2d3857966"",""uri"":""/subjects/8972"",""id"":""au::100774"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9d1f09b6-f86a-5cc0-9a12-46adae7fb456,1,lhhs,tg:lhhs:19522,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9d89e70a-985f-56e0-a55a-5a7d35296825,1,lhhs,tg:lhhs:11430,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9e619630-7870-529f-9c68-a453340f0dfe,1,lhhs,tg:lhhs:13365,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a30d6b61-6197-50fb-b4d4-6e48ebcb66ba,1,lhhs,tg:lhhs:12005,Rechtsonder,Rechtsonder,,,,remarks,Nederlands,
a3590c8f-237a-5d5b-a0f8-f52993b9ccd0,1,lhhs,tg:lhhs:14102,Grobbendonk,,au::100267,cfc8c28c-eccf-5d7a-a2ed-75864b2457fe,Grobbendonk (Turnhout),,,"dlod={""name"":""Grobbendonk (Turnhout)"",""ark"":""ark:/83110/x0/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe"",""uri"":""/subjects/8969"",""id"":""au::100267"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a3cf083e-a8bc-58f6-a1e3-b12e9a8171a3,1,lhhs,tg:lhhs:20811,,,au::100267,cfc8c28c-eccf-5d7a-a2ed-75864b2457fe,Grobbendonk (Turnhout),,,"dlod={""name"":""Grobbendonk (Turnhout)"",""ark"":""ark:/83110/x0/cfc8c28c-eccf-5d7a-a2ed-75864b2457fe"",""uri"":""/subjects/8969"",""id"":""au::100267"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a892aadd-e737-577c-b474-ad6ba762fa06,1,lhhs,tg:lhhs:11452,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
aa0a3b8b-767b-5f49-9801-acf0fe564036,1,lhhs,tg:lhhs:43,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
aa9f1d5c-d103-5f59-a755-495ab613d4c0,1,lhhs,tg:lhhs:5449,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
ae42c9be-c85a-58d5-a5c0-449a596d43c9,1,lhhs,tg:lhhs:17049,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b051f493-2002-54fa-8533-2df85e7daae3,1,lhhs,tg:lhhs:9912,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b13da86f-3863-5658-a7de-9a0c9a0ed235,1,lhhs,tg:lhhs:12142,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b41ef192-f050-52ce-a030-2644e76aa391,1,lhhs,tg:lhhs:11171,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b47d34d0-177c-5047-834e-93130e171e37,1,lhhs,tg:lhhs:9615,Gent,,au::100654,d9c28b0b-a361-56d9-befd-dcfa507bb122,Gent (Arrondissement Gent),,,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b5c0ee11-4f75-5a60-80f5-d8dd2e29e4fe,1,lhhs,tg:lhhs:4739,Ertvelde,,au::100646,3fec9223-a4ac-5e92-b028-de9aecb0298a,Ertvelde (Evergem),,,"dlod={""name"":""Ertvelde (Evergem)"",""ark"":""ark:/83110/x0/3fec9223-a4ac-5e92-b028-de9aecb0298a"",""uri"":""/subjects/8603"",""id"":""au::100646"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b8b56162-a400-5a5a-82e3-b074efc1e40b,1,lhhs,tg:lhhs:11673,Antwerpen,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b99b7ebc-d94e-59d5-bd67-7fc652afc8ba,1,lhhs,tg:lhhs:17412,,,au::100141,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen (Arrondissement Antwerpen),,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
