ResourceID,brocade.id,card,order,adm.isadPartOf,Serial Number,adm.acquiredVia,adm.note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende)
27ce7152-e5e9-5e02-bdc3-7fb8d06ed74d,tg:lhdc:2015,Items,1,isad:lh:174447,R 134 / 1432,,,,,,
dbdf3f70-e83a-5066-8b06-010566826523,tg:lhdc:2445,Items,1,isad:lh:178533,R 134 / 1842,,,,,,
b6ea0571-0c52-5d9e-884a-5a585d5f3d50,tg:lhdc:2916,Items,1,isad:lh:179105,R 134 / 2305,,,,,,
a8e2bc37-c4e7-587c-8884-461380a9d596,tg:lhdc:1639,Items,1,isad:lh:174048,R 134 / 1072,,,,,,
3337befb-a5e1-5860-ad7b-f4bf3d3a5b50,tg:lhdc:3604,Items,1,isad:lh:179318,R 134 / 2986,,,,,,
70587379-f832-5bc6-be4c-9ff28f93ee9f,tg:lhdc:1793,Items,1,isad:lh:174018,R 134 / 1213,,,,,,
b3ae7215-1651-55ee-b3b1-9b8f23ff3148,tg:lhdc:1269,Items,1,isad:lh:174429,R 134 / 722,,,,,,
db009179-c68a-56b2-8ca4-c44984583334,tg:lhdc:4591,Items,1,isad:lh:181955,R134 / 3962,,,,,,
a2e88bf2-0132-5914-bb25-fdbf5235b8fb,tg:lhdc:3254,Items,1,isad:lh:179112,R 134 / 2640,,,,,,
d32808df-5e7e-5c13-a8b7-be90bcf26d83,tg:lhdc:2853,Items,1,isad:lh:179104,R 134 / 2243,,,,,,
6a40b66c-10ae-58e0-a0f6-97674eb98e30,tg:lhdc:3741,Items,1,isad:lh:179322,R 134 / 3123,,,,,,
2a78000e-a1b3-58e3-90de-6e15be1ee768,tg:lhdc:4084,Items,1,isad:lh:179646,R 134 / 3462,,,,,,
dadff22f-59ee-5435-966d-e9f35f1f3f17,tg:lhdc:749,Items,1,isad:lh:174426,R 134 / 279,,,,,,
6cebf6e5-17fe-5726-9c01-0411fee81d1c,tg:lhdc:1286,Items,1,isad:lh:174443,R 134 / 739,,,,,,
2a2cfc2a-2f8f-5c18-806d-ebcc169ef5ea,tg:lhdc:3311,Items,1,isad:lh:179113,R 134 / 2697,,,,,,
d0fd1a97-a517-54fb-add1-7864b89860b3,tg:lhdc:319,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
abf1baf0-391c-5200-a49d-e24ec496f446,tg:lhdc:2150,Items,1,isad:lh:178534,R 134 / 1566,,,,,,
60436d54-ae37-5111-92ca-8864ea5dbd7a,tg:lhdc:2500,Items,1,isad:lh:178531,R 134 / 1897,,,,,,
a64a687a-cda9-5e68-a18a-11015fa40359,tg:lhdc:3038,Items,1,isad:lh:179107,R 134 / 2427,,,,,,
11e216f9-e29a-52aa-a4a6-1fbb9bbb2c22,tg:lhdc:1005,Items,1,isad:lh:174427,R 134 / 484,,,,,,
35b8fc47-fa01-591a-8382-f44482b8618f,tg:lhdc:4207,Items,1,isad:lh:179655,R 134 / 3585,,,,,,
92b1c4f4-5870-55b0-95ab-d70f94f43391,tg:lhdc:3468,Items,1,isad:lh:179118,R 134 / 2851,,,,,,
207ffe1c-17a5-54ec-8c6a-0d261c85516e,tg:lhdc:1455,Items,1,isad:lh:174014,R 134 / 899,,,,,,
642cb27f-9056-5d88-a9cb-3f9d5e760272,tg:lhdc:3192,Items,1,isad:lh:179110,R 134 / 2580,,,,,,
e4547282-ce2f-5ca4-8043-9f4145e8df9c,tg:lhdc:460,Items,1,isad:lh:174021,R 134 / 8,,,,,,
4a0d6998-1332-5d28-ae36-2be756bbea50,tg:lhdc:2629,Items,1,isad:lh:179099,R 134 / 2025,,,,,,
d3ac75aa-24bd-5fc4-886f-d7adf680c5ee,tg:lhdc:1906,Items,1,isad:lh:178528,R 134 / 1325,,,,,,
04c13222-befd-5c99-80c5-e16692daf1b9,tg:lhdc:933,Items,1,isad:lh:174443,R 134 / 441,,,,,,
47a2d79e-24dc-5e46-b4b5-0bbc403eb0dc,tg:lhdc:899,Items,1,isad:lh:174437,R 134 / 413,,,,,,
adfb5270-273c-516a-ae94-0ae3eb8426d2,tg:lhdc:2279,Items,1,isad:lh:174497,R 134 / 1676,,,,,,
7bb5a5e4-f2c8-52b5-a5ab-fd50d357a0be,tg:lhdc:2783,Items,1,isad:lh:179102,R 134 / 2173,,,,,,
c48ddc78-d018-53e2-8ff1-ecd5315cd2aa,tg:lhdc:3891,Items,1,isad:lh:179326,R 134 / 3272,,,,,,
da21f6a4-f843-5844-bc66-01f12fc62f2d,tg:lhdc:2296,Items,1,isad:lh:174452,R 134 / 1693,,,,,,
15058dcd-bc7f-5a33-9f21-6931d8bb0e16,tg:lhdc:876,Items,1,isad:lh:174436,R 134 / 390,,,,,,
584ee87a-1fa4-5f3a-8317-35cbdcc8bd08,tg:lhdc:1843,Items,1,isad:lh:174016,R 134 / 1262,,,,,,
531ee082-6b5d-5f76-94b6-ab8229903d95,tg:lhdc:4342,Items,1,isad:lh:181055,R 134 / 3719,,,,,,
69d125f4-9cdb-5fdc-a940-8ce2fe68669f,tg:lhdc:3487,Items,1,isad:lh:179118,R 134 / 2870,,,,,,
3add8859-3cbe-504a-bd63-4252a1127af3,tg:lhdc:1140,Items,1,isad:lh:174424,R 134 / 612,,,,,,
ee3d7a59-3c1f-5bc1-9598-ac9e96b30ff0,tg:lhdc:4712,Items,1,isad:lh:182250,R134 / 4072,,,,,,
93523824-f115-53f1-a2ce-25d64f9a2abd,tg:lhdc:525,Items,1,,R 134 / 73,,,,,,
e3d627a2-1377-5fbe-ba74-ffb0f312d3db,tg:lhdc:1510,Items,1,isad:lh:169769,R 704 / 305,tr:lh:4825,,,,,
7747e9b2-fa88-599d-aba7-3aea3d05fd55,tg:lhdc:2828,Items,1,isad:lh:179103,R 134 / 2218,,,,,,
a5ae263c-48cc-5814-bfad-f2123beafec3,tg:lhdc:1707,Items,1,isad:lh:178529,R 134 / 1133,,,,,,
0fb14911-7647-5154-b801-4f6c63796240,tg:lhdc:4505,Items,1,isad:lh:181359,R 134 / 3884,,,,,,
5280887f-3077-5e94-b8b6-e17e0b172f52,tg:lhdc:732,Items,1,isad:lh:175046,R 134 / 262,,,,,,
f75f29b4-3ca0-5d73-b57c-80f553944fdc,tg:lhdc:698,Items,1,isad:lh:174427,R 134 / 229,,,,,,
c42cbe8e-b64e-5a21-a964-7e237867e108,tg:lhdc:1357,Items,1,isad:lh:175046,R 134 / 810,,,,,,
3820ccbd-d9f7-5f14-88e4-e8f58f7eed1f,tg:lhdc:2982,Items,1,isad:lh:179106,R 134 / 2371,,,,,,
5ff17402-e08b-53b8-8ca5-80659d6f479f,tg:lhdc:4155,Items,1,isad:lh:179649,R 134 / 3533,,,,,,
716e7550-40d0-54d0-a2dc-f4325447da1e,tg:lhdc:3690,Items,1,isad:lh:179320,R 134 / 3072,,,,,,
8b4cc738-dd1b-53ef-aba1-71673f94aa23,tg:lhdc:362,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
4aefc193-9557-5609-a0fe-e2f49ee4d599,tg:lhdc:2081,Items,1,isad:lh:178687,R 134 / 1498,,,,,,
ad489e38-dc66-5b8f-82de-0da45f6c3ca4,tg:lhdc:2594,Items,1,isad:lh:174497,R 134 / 1991,,,,,,
95897161-c1c9-5ea4-82bd-3383246fc6d0,tg:lhdc:3385,Items,1,isad:lh:179115,R 134 / 2771,,,,,,
19e3889a-45b7-55d8-8b2b-48778f4c9b5f,tg:lhdc:4440,Items,1,isad:lh:181055,R 134 / 3817,,,,,,
bc5f31e8-5f24-53a7-9096-153462911624,tg:lhdc:677,Items,1,isad:lh:175069,R 134 / 208,,,,,,
9aaaf1f0-d174-50c3-9507-b5ae1eb10b90,tg:lhdc:1642,Items,1,isad:lh:174022,R 134 / 1074,,,,,,
915d55f9-351e-5e51-92ca-1690465768da,tg:lhdc:4010,Items,1,isad:lh:179649,R 134 / 3388,,,,,,
db4318f2-0115-5a57-bae7-6dcbbfd8fe90,tg:lhdc:1212,Items,1,isad:lh:174437,R 134 / 674,,,,,,
27328836-829b-50e8-8794-a211c4a8996f,tg:lhdc:2717,Items,1,isad:lh:179101,R 134 / 2109,,,,,,
d11a9cf0-ac19-520f-b14f-d4af821b9747,tg:lhdc:3805,Items,1,isad:lh:179324,R 134 / 3186,,,,,,
ceb0a73f-f78a-5caa-87e6-e4d57b21b56b,tg:lhdc:1838,Items,1,isad:lh:174048,R 134 / 1257,,,,,,
aa8b6c30-983d-5cfe-8ff7-5a17db54a098,tg:lhdc:1992,Items,1,isad:lh:174022,R 134 / 1410,,,,,,
014e162a-422b-53a5-a7cc-b31145381672,tg:lhdc:56,Items,1,,,,,225272/2886,"AV.38.5.40bis.2 (LK VIII,10)",,
c64c594a-55f8-57e5-8fea-5882e9dcb34b,tg:lhdc:2347,Items,1,isad:lh:174451,R 134 / 1744,,,,,,
d0858b5a-f13b-5067-baac-3a0dfb8e088b,tg:lhdc:4339,Items,1,isad:lh:181055,R 134 / 3716,,,,,,
4c8d1247-b1d6-5865-b1b0-ae51b3301845,tg:lhdc:3106,Items,1,isad:lh:179109,R 134 / 2495,,,,,,
dc80fb45-674f-5079-aabd-deacb5a9033f,tg:lhdc:1091,Items,1,isad:lh:175046,R 134 / 565,,,,,,
33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0,tg:lhdc:3556,Items,1,isad:lh:179317,R 134 / 2938,,,,,,
3ebe6ef7-c874-55a1-a364-e23e8b417610,tg:lhdc:4293,Items,1,isad:lh:179642,R 134 / 3670,,,,,,
e8c449aa-df31-56ce-9601-a1e938de682a,tg:lhdc:3043,Items,1,isad:lh:179107,R 134 / 2432,,,,,,
88493e92-ec8a-5a15-88a8-7ed14c5aec2a,tg:lhdc:1584,Items,1,isad:lh:175046,R 134 / 1021,,,,,,
fc033825-2e30-5b8d-afa8-0049f5e6989e,tg:lhdc:3413,Items,1,isad:lh:179115,R 134 / 2798,,,,,,
9c683a95-3ab2-54db-9303-7b1bbbfd17fc,tg:lhdc:2652,Items,1,isad:lh:179099,R 134 / 2047,,,,,,
cd5bd650-0977-5968-be4f-9d465b3d92c5,tg:lhdc:3940,Items,1,isad:lh:179327,R 134 / 3321,,,,,,
219f548b-05ee-5c7a-b785-1e7ff45701b9,tg:lhdc:948,Items,1,isad:lh:174439,R 134 / 455,,,,,,
fdbbd363-696d-5aff-a0de-944f9e649b2f,tg:lhdc:2202,Items,1,isad:lh:174018,R 134 / 1613,,,,,,
d7a1ca20-b033-5ea7-a14e-3760429a7d72,tg:lhdc:2486,Items,1,isad:lh:178531,R 134 / 1883,,,,,,
00966f0b-726c-5023-8344-bd8022f11a68,tg:lhdc:4102,Items,1,isad:lh:179657,R 134 / 3480,,,,,,
aae3c0c2-9df1-5250-a294-5f2352f9e0c0,tg:lhdc:335,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
351cb9e3-1d7a-5b73-a488-544996a67495,tg:lhdc:1300,Items,1,isad:lh:174437,R 134 /,,,,,,
24bc8d63-9348-52b4-b3f8-b3aee8da2be6,tg:lhdc:3297,Items,1,isad:lh:179113,R 134 / 2683,,,,,,
370b2460-e670-54f2-9ba6-f0c725fc9952,tg:lhdc:4552,Items,1,isad:lh:181360,R 134 / 3929,,,,,,
39c8ece0-51c6-5be6-b83e-bb34e4eb4faf,tg:lhdc:1750,Items,1,isad:lh:174446,R 134 / 1175,,,,,,
495cd9df-fda7-5b04-ae3c-fafccbb2f1e5,tg:lhdc:1245,Items,1,isad:lh:174437,R 134 / 699,,,,,,
1cc29a22-25fb-541e-8794-911e7ab6560d,tg:lhdc:3278,Items,1,isad:lh:179112,R 134 / 2664,,,,,,
00624d0c-a9df-5e7d-a560-ada15274c2af,tg:lhdc:2890,Items,1,isad:lh:179104,R 134 / 2280,,,,,,
d731d4bb-d64b-5477-9239-ff16fc7e7f67,tg:lhdc:4047,Items,1,isad:lh:179650,R 134 / 3425,,,,,,
1a16d4b8-5974-5488-ae8e-41c5c489e147,tg:lhdc:3782,Items,1,isad:lh:179323,R 134 / 3163,,,,,,
fe6d3d18-15ce-5f83-81e7-d29cbab7585c,tg:lhdc:270,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
70c70c32-a5ee-56b1-a8a5-0ee730f30650,tg:lhdc:1615,Items,1,isad:lh:174426,R 134 / 1049,,,,,,
b5bd19e9-171f-55b7-9c70-925b75122b2a,tg:lhdc:3628,Items,1,isad:lh:179319,R 134 / 3010,,,,,,
d38e65d8-f699-5b14-bb26-f4ef47499433,tg:lhdc:4417,Items,1,isad:lh:181055,R 134 / 3794,,,,,,
5a35131b-91d6-5703-a9fe-12becced71da,tg:lhdc:620,Items,1,isad:lh:174020,R 134 / 163,,,,,,
4fc2ebbd-5d3f-54c3-8760-d83aae720e07,tg:lhdc:2469,Items,1,isad:lh:174451,R 134 / 1866,,,,,,
871d46f0-46d7-5776-9eb3-ca7d9bd0def5,tg:lhdc:2193,Items,1,isad:lh:174015,R 134 / 1604,,,,,,
5320e350-6996-5641-8ddc-51f1cbfe03bb,tg:lhdc:2039,Items,1,isad:lh:174449,R 134 / 1456,,,,,,
b7f4792d-a2c9-58e4-a8e6-4b02059530a3,tg:lhdc:3501,Items,1,isad:lh:179118,R 134 / 2884,,,,,,
118167f5-7f60-5330-ab9a-39324ce58d61,tg:lhdc:509,Items,1,isad:lh:174019,R 134 / 57,,,,,,
b1536489-323a-5a50-8b76-6c5a8aeeabc9,tg:lhdc:4694,Items,1,isad:lh:182249,R134 / 4056,,,,,,
14b19229-fec9-53af-9fb1-14c009533c5f,tg:lhdc:3151,Items,1,isad:lh:179109,R 134 / 2539,,,,,,
21dc6cd6-0575-5da5-ad3c-1355e33cc386,tg:lhdc:1496,Items,1,isad:lh:174019,R 134 / 938,,,,,,
a0d6e1b0-fae3-5867-90b5-95ceab2d6ab6,tg:lhdc:2310,Items,1,isad:lh:178527,R 134 / 1707,,,,,,
64814b98-8e94-584a-b242-5c3e7455eb1f,tg:lhdc:2740,Items,1,isad:lh:179101,R 134 / 2132,,,,,,
1148aa74-8845-5037-8314-54e4a72126f3,tg:lhdc:3852,Items,1,isad:lh:179325,R 134 / 3233,,,,,,
5bd21b39-a5da-5a10-a62b-10b57300de86,tg:lhdc:1880,Items,1,isad:lh:174448,R 134 / 1299,,,,,,
c7c0a476-1399-5e6f-a06b-d03f660895a2,tg:lhdc:2255,Items,1,isad:lh:178699,R 704 / 58,tr:lh:4825,"R 704 / 58(14), 281 - 321",,,,
956d34a3-5e22-54ed-94ab-1e4f9a127519,tg:lhdc:2605,Items,1,isad:lh:174448,R 134 / 2002,,,,,,
c33aca83-100f-506b-893c-7e17c00d74a0,tg:lhdc:3917,Items,1,isad:lh:179326,R 134 / 3298,,,,,,
d2ead183-ce49-5f0c-b664-377d4cba70bd,tg:lhdc:1183,Items,1,isad:lh:174442,R 134 / 652,,,,,,
d4bce977-80d7-57c2-b3f0-b812d82e109a,tg:lhdc:3444,Items,1,isad:lh:179117,R 134 / 2827,,,,,,
d766fbbc-030c-5bb7-9693-f62378347e71,tg:lhdc:1479,Items,1,isad:lh:174450,R 134 / 921,,,,,,
15c78c83-5864-58fc-b610-0ebd0de15852,tg:lhdc:4381,Items,1,isad:lh:181055,R 134 / 3758,,,,,,
ae29ae34-b740-564f-aa57-c438784ac4ad,tg:lhdc:3014,Items,1,isad:lh:179107,R 134 / 2403,,,,,,
51febc10-5fe7-5f2b-9322-6591c7a7fac5,tg:lhdc:1029,Items,1,isad:lh:174430,R 134 / 508,,,,,,
797d21a3-aa98-5e0f-aee4-02517344cb65,tg:lhdc:1746,Items,1,isad:lh:174014,R 134 / 1171,,,,,,
dc79e5aa-5879-5e86-92ea-b35c11753c28,tg:lhdc:2869,Items,1,isad:lh:179104,R 134 / 2259,,,,,,
e67a13f1-753e-58a4-ae80-6c412af40f4f,tg:lhdc:289,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
e5b1957d-ae1b-5f06-bcce-878d7fa68bec,tg:lhdc:773,Items,1,isad:lh:175069,R 134 / 297,,,,,,
b0313b24-c8c5-5111-9220-487dbec6f1d3,tg:lhdc:3281,Items,1,isad:lh:179112,R 134 / 2667,,,,,,
2f8068b8-3ac8-5773-a8e8-96b85a7b0ec1,tg:lhdc:4544,Items,1,isad:lh:181360,R 134 / 3921,,,,,,
462c7bbd-25bd-5b3e-a532-97d3a7c57e77,tg:lhdc:1316,Items,1,isad:lh:175046,R 134 / 769,,,,,,
c8b4e154-2ddd-5aae-95c2-2a4035e0ac2f,tg:lhdc:323,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
76c1d1cd-6e1f-5046-ad1e-226afa6e18c7,tg:lhdc:4114,Items,1,isad:lh:179652,R 134 / 3492,,,,,,
8f5f09db-614a-59ee-acac-c9759afd67b7,tg:lhdc:2490,Items,1,isad:lh:178531,R 134 / 1887,,,,,,
009280a6-60eb-5510-9ccc-8311dd050679,tg:lhdc:2185,Items,1,isad:lh:174016,R 134 / 1596,,,,,,
fbd55a57-80cc-509b-978e-38db3cc21941,tg:lhdc:636,Items,1,isad:lh:174427,R 134 / 178,,,,,,
84231f2b-b4e9-5307-a75c-be626bbf8779,tg:lhdc:4401,Items,1,isad:lh:181055,R 134 / 3778,,,,,,
6db71a3f-292f-5861-a747-ba92c7ba6ca7,tg:lhdc:1603,Items,1,isad:lh:178500,R 704 / 36,tr:lh:4825,"R 704 / 36(16), 113 - 138",,,,
03121ee9-cc5a-5ae2-a79f-d11a9547c51a,tg:lhdc:266,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
319fdbe8-5a9d-5711-8af6-6ae221aa7439,tg:lhdc:4051,Items,1,isad:lh:179650,R 134 / 3429,,,,,,
5f68f997-453d-589c-8399-4f2af93da4f3,tg:lhdc:3794,Items,1,isad:lh:179323,R 134 / 3175,,,,,,
fe027137-8834-5633-8ed2-d1340f4458ed,tg:lhdc:2886,Items,1,isad:lh:179104,R 134 / 2276,,,,,,
3c0eb90b-ab0c-5441-954d-9c0f58d9f3f1,tg:lhdc:1253,Items,1,isad:lh:174273,R 134 / 707,,,,,,
883eceea-9523-5de4-9b78-b2ec4d16f2f8,tg:lhdc:1879,Items,1,isad:lh:174448,R 134 / 1298,,,,,,
f42881d1-e826-5c7e-b69f-d7af67584d55,tg:lhdc:3844,Items,1,isad:lh:179324,R 134 / 3225,,,,,,
bb760630-2f2a-51b8-bb2d-9137aababf5d,tg:lhdc:2756,Items,1,isad:lh:179101,R 134 / 2146,,,,,,
9553d137-4bc0-51bc-9ceb-30454b04f2e9,tg:lhdc:2306,Items,1,isad:lh:178527,R 134 / 1703,,,,,,
4c6e5626-33fd-5f07-a2a3-1bb3faaf9045,tg:lhdc:17,Items,1,,,,,225272/2912,"AV.38.5.40bis (LK VIII,10)",,
3f2f50dc-4b70-5f8a-b88b-3ba62a9fc092,tg:lhdc:4378,Items,1,isad:lh:181055,R 134 / 3755,,,,,,
319291ca-0ec9-5eaf-b7b9-6b11471e0cb0,tg:lhdc:1480,Items,1,isad:lh:174450,R 134 / 922,,,,,,
ffe32732-2889-5e97-b65a-ec869d8fb27e,tg:lhdc:4682,Items,1,isad:lh:182249,R134 / 4044,,,,,,
03774ee7-73ed-5396-893c-c384171f6768,tg:lhdc:3147,Items,1,isad:lh:179109,R 134 / 2535,,,,,,
4d9a1f3d-2e6d-5a3f-9843-f8db1c47c6f1,tg:lhdc:4728,Items,1,isad:lh:181957,R134 / 4088,,,,,,
a8dcc3b0-5566-5550-8d4a-c7f637d869c5,tg:lhdc:3517,Items,1,isad:lh:179316,R 134 / 2899,,,,,,
dfe336e6-046c-535e-8899-da36ed3f84a6,tg:lhdc:3002,Items,1,isad:lh:179107,R 134 / 2391,,,,,,
c349b381-bce4-5b01-b77f-229b6f37c129,tg:lhdc:3452,Items,1,isad:lh:179117,R 134 / 2835,,,,,,
4bf891c9-721a-5e1c-ba7b-6463b41bcbd6,tg:lhdc:4397,Items,1,isad:lh:181055,R 134 / 3774,,,,,,
a3a2ac89-6866-5b61-91a8-21538a773d99,tg:lhdc:1195,Items,1,isad:lh:175069,R 134 / 661,,,,,,
5d954d5d-5a29-5488-afdb-50084f6f6e38,tg:lhdc:3901,Items,1,isad:lh:179326,R 134 / 3282,,,,,,
fe7e671d-11a6-551d-91ed-75b300e4513c,tg:lhdc:2613,Items,1,isad:lh:178530,R 134 / 2010,,,,,,
a8486c96-13ea-5754-a5f2-7b54500900fa,tg:lhdc:909,Items,1,isad:lh:174438,R 134 / 423,,,,,,
d0a2823e-e0c1-5b3d-a0a8-b4660d05cbc6,tg:lhdc:2243,Items,1,isad:lh:178686,R 134 / 1654,,,,,,
5cfcfdbf-782e-5b86-b1ec-95823f58b1e0,tg:lhdc:1896,Items,1,isad:lh:178529,R 134 / 1315,,,,,,
c15032ef-2d5b-54f1-bddd-1c687052396b,tg:lhdc:2097,Items,1,isad:lh:174021,R 134 / 1514,,,,,,
0dd9d55a-58d9-5284-9589-181275a47bfb,tg:lhdc:4143,Items,1,isad:lh:179649,R 134 / 3521,,,,,,
7b799083-5bad-5fea-9541-9186a90cf406,tg:lhdc:3686,Items,1,isad:lh:179320,R 134 / 3068,,,,,,
c993ed34-9457-5d7f-a2ad-4b90a0416cf5,tg:lhdc:2994,Items,1,isad:lh:179106,R 134 / 2383,,,,,,
8827f94a-acde-526f-b038-d76c64ae24be,tg:lhdc:1341,Items,1,isad:lh:174430,R 134 / 794,,,,,,
adb5eacf-184f-5853-b2b7-0514ace59e8a,tg:lhdc:724,Items,1,isad:lh:174429,R 134 / 255,,,,,,
8bfed621-23a1-58cf-af33-1788e468477b,tg:lhdc:4513,Items,1,isad:lh:181359,R 134 / 3891,,,,,,
f15ca1f5-8393-52bf-b7bf-b585c496c1f9,tg:lhdc:1711,Items,1,isad:lh:174584,R 134 / 1137,,,,,,
fab24324-baf2-54a6-a38d-b95f840f21ae,tg:lhdc:3239,Items,1,isad:lh:179111,R 134 / 2625,,,,,,
7f24791a-0848-50ed-97cb-c24d5972dc09,tg:lhdc:1204,Items,1,isad:lh:174437,R 134 / 668,,,,,,
42e980da-5ba3-564d-bc42-c400d395da98,tg:lhdc:4006,Items,1,isad:lh:179647,R 134 / 3384,,,,,,
c809a7fe-fdbc-560d-995f-a52ba91b3edf,tg:lhdc:3669,Items,1,isad:lh:179320,R 134 / 3051,,,,,,
86c0023a-a896-5bdf-a54c-28ca03f66706,tg:lhdc:1654,Items,1,isad:lh:174022,R 134 / 1081,,,,,,
91d3baaf-961b-550e-b365-2d899fa52689,tg:lhdc:661,Items,1,isad:lh:174441,R 134 / 193,,,,,,
dd28d98a-cf93-51cc-849e-dea3a049ff4c,tg:lhdc:3393,Items,1,isad:lh:179115,R 134 / 2779,,,,,,
d919f6f5-c2d0-5f03-8936-d860c4a8de25,tg:lhdc:4456,Items,1,isad:lh:181055,R 134 / 3833,,,,,,
f899726b-702d-5d63-8dd4-a807d167ad17,tg:lhdc:2428,Items,1,isad:lh:178531,R 134 / 1825,,,,,,
b8f31952-768e-5f1f-ab79-798ff141276a,tg:lhdc:2078,Items,1,isad:lh:178687,R 134 / 1495,,,,,,
e14a5d0e-a536-5ab1-92c1-e78531abb8b6,tg:lhdc:2582,Items,1,isad:lh:178753,R 134 / 1979,,,,,,
6cb84aef-faa2-5c4f-8090-6ce8cc48eed3,tg:lhdc:3540,Items,1,isad:lh:179317,R 134 / 2922,,,,,,
d5c13c74-5c32-59b3-a0f1-475ba6bbe2a9,tg:lhdc:4285,Items,1,isad:lh:179643,R 134 / 3663,,,,,,
d2f92351-c631-5c75-947e-d8501c6324df,tg:lhdc:1087,Items,1,isad:lh:175046,R 134 / 561,,,,,,
a45cd1a2-057b-578e-a61d-5130b5b7c6e7,tg:lhdc:548,Items,1,isad:lh:174020,R 134 / 92,,,,,,
bfc0bfad-c45d-5f77-9fc2-b06d675a4141,tg:lhdc:3110,Items,1,isad:lh:179109,R 134 / 2499,,,,,,
1f2e677f-8d27-5cb9-84b7-80a6bdb9884e,tg:lhdc:2351,Items,1,isad:lh:178533,R 134 / 1748,,,,,,
21f2c964-cca0-5333-9105-e2bef4bddb66,tg:lhdc:40,Items,1,,,,,225272/2931,"AV.38.5.40bis.56 (LK VIII,10)",,
080fa645-83db-59e6-9202-486458c43c46,tg:lhdc:1984,Items,1,isad:lh:174017,R 134 / 1402,,,,,,
143f8eeb-4df1-566c-b640-f5a3fb33b7aa,tg:lhdc:3813,Items,1,isad:lh:179324,R 134 / 3194,,,,,,
5eee2ba1-3fbc-5ee2-b788-9420b1a26b16,tg:lhdc:2701,Items,1,isad:lh:179100,R 134 / 2093,,,,,,
bfcda2f8-ad20-5024-a882-ab3ee9aea347,tg:lhdc:2214,Items,1,isad:lh:174448,R 134 / 1625,,,,,,
53d68739-7d74-53e0-b040-709fcf5c42c6,tg:lhdc:3956,Items,1,isad:lh:175046,R 134 / 3335,,,,,,
e1ca181b-e453-5edf-a6f1-e0f5907d30ee,tg:lhdc:2644,Items,1,isad:lh:179099,R 134 / 2040,,,,,,
e8082c8b-2767-5375-80ff-8a6a2b35dc4c,tg:lhdc:1438,Items,1,isad:lh:174014,R 134 / 884,,,,,,
6322c29b-eaae-577f-a170-413d7e350518,tg:lhdc:3405,Items,1,isad:lh:179115,R 134 / 2790,,,,,,
38f168ad-e00e-5921-99a2-6c644cf173e7,tg:lhdc:1592,Items,1,isad:lh:174430,R 134 / 1029,,,,,,
47e8ef38-75fa-5595-882c-ce817943ec37,tg:lhdc:1068,Items,1,isad:lh:174442,R 134 / 544,,,,,,
dab3ca5c-a97a-5cf8-9ee8-248e1602dd84,tg:lhdc:3055,Items,1,isad:lh:179108,R 134 / 2444,,,,,,
04532de2-cefc-51b3-88e5-4ca0b7f35fab,tg:lhdc:3022,Items,1,isad:lh:179107,R 134 / 2411,,,,,,
2eced46a-e58c-5acc-9246-8dcf9b662098,tg:lhdc:180,Items,1,,,,,,G 21795 / K,,
30f8b72d-ad53-5b0b-92f7-cab6b4984d9c,tg:lhdc:3472,Items,1,isad:lh:179118,R 134 / 2855,,,,,,
ad0925a2-93e8-5ab9-887b-877717f91d4a,tg:lhdc:3188,Items,1,isad:lh:179110,R 134 / 2576,,,,,,
ae6af054-16e3-5b2c-97bd-46197bbbbb7e,tg:lhdc:3921,Items,1,isad:lh:179326,R 134 / 3302,,,,,,
c342cb15-8766-5d18-8ad0-5ae1e1604a4a,tg:lhdc:2633,Items,1,isad:lh:179099,R 134 / 2029,,,,,,
c7a932b7-4c58-5b51-a576-3ff626883e4a,tg:lhdc:929,Items,1,isad:lh:174439,R 134 / 438,,,,,,
fa6dfd06-47d7-5aa1-9d71-86352a8c671b,tg:lhdc:883,Items,1,isad:lh:174436,R 134 / 397,,,,,,
ef85288e-567f-5e0f-b9bf-520eebfada6b,tg:lhdc:2263,Items,1,isad:lh:178534,R 134 / 1660,,,,,,
6caf0f8e-0623-59ab-abdd-5751eccb335c,tg:lhdc:2799,Items,1,isad:lh:179102,R 134 / 2189,,,,,,
87f20848-623f-51a7-94f2-84ac1396759e,tg:lhdc:3864,Items,1,isad:lh:179325,R 134 / 3245,,,,,,
b9870cf8-45a1-5910-8e89-a72ffe7e6d8d,tg:lhdc:1859,Items,1,isad:lh:174021,R 134 / 1278,,,,,,
5db43eac-5103-5a3a-af84-53353d414209,tg:lhdc:2776,Items,1,isad:lh:179102,R 134 / 2166,,,,,,
bc257f21-4968-5f67-b57f-818236ea2fe4,tg:lhdc:2326,Items,1,isad:lh:174452,R 134 / 1723,,,,,,
