ResourceID,brocade.id,card,order,source_code,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier
4025d412-bcf1-50cb-9aa3-073a327fa154,tg:lhhs:7635,e73_ConnectedSubjects,3,ow,6cb49620-e95b-5bb6-9c0e-a5cb0b1e0fdb,au::2462,subjects (content of works),"dlod={""name"":""Anna L.G. Bosboom-Toussaint"",""ark"":""ark:/83110/x0/6cb49620-e95b-5bb6-9c0e-a5cb0b1e0fdb"",""uri"":""/agents/people/49216"",""id"":""au::2462"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6cb49620-e95b-5bb6-9c0e-a5cb0b1e0fdb
4025d412-bcf1-50cb-9aa3-073a327fa154,tg:lhhs:7635,e73_ConnectedSubjects,4,ow,5de2318e-cb7f-545e-8001-10bfbeec9365,au::3041,subjects (content of works),"dlod={""name"":""Carry van Bruggen"",""ark"":""ark:/83110/x0/5de2318e-cb7f-545e-8001-10bfbeec9365"",""uri"":""/agents/people/50853"",""id"":""au::3041"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5de2318e-cb7f-545e-8001-10bfbeec9365
4025d412-bcf1-50cb-9aa3-073a327fa154,tg:lhhs:7635,e73_ConnectedSubjects,5,ow,9b77d92d-1b44-59dd-b5e2-036759356d4a,au::4138,subjects (content of works),"dlod={""name"":""Frans Coenen"",""ark"":""ark:/83110/x0/9b77d92d-1b44-59dd-b5e2-036759356d4a"",""uri"":""/agents/people/51725"",""id"":""au::4138"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b77d92d-1b44-59dd-b5e2-036759356d4a
4025d412-bcf1-50cb-9aa3-073a327fa154,tg:lhhs:7635,e73_ConnectedSubjects,6,ow,3f117df3-30e5-552b-88a8-7ed9fd409e0d,au::941,subjects (content of works),"dlod={""name"":""Kamiel van Baelen"",""ark"":""ark:/83110/x0/3f117df3-30e5-552b-88a8-7ed9fd409e0d"",""uri"":""/agents/people/60083"",""id"":""au::941"",""nameWithContext"":[""Pro Pius""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3f117df3-30e5-552b-88a8-7ed9fd409e0d
a7e0c060-57a2-529c-ad80-b9d633693f35,tg:lhhs:17674,e73_ConnectedSubjects,2,ow,73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d,au::3028,subjects (content of works),"dlod={""name"":""Pieter Brueghel De Oude"",""ark"":""ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d"",""uri"":""/agents/people/60512"",""id"":""au::3028"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73e8f6cc-3f86-5ad2-9b4d-0f7a2029707d
4958fa7a-6592-58d5-aaa2-b43db081aecd,tg:lhhs:3519,e73_ConnectedSubjects,1,ow,6cd5cefd-c688-5c3d-afa9-06819855626c,au::5664,subjects (content of works),"dlod={""name"":""Dietsche Warande en Belfort"",""ark"":""ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c"",""uri"":""/agents/corporate_entities/16399"",""id"":""au::5664"",""nameWithContext"":[""DWB""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c
f6f7b753-a410-592a-802a-4770c53c5670,tg:lhhs:975,e73_ConnectedSubjects,2,ow,e5b71fe9-e9ae-52ca-b512-a632926f450e,au::12051,subjects (content of works),"dlod={""name"":""Maurice Maeterlinck"",""ark"":""ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e"",""uri"":""/agents/people/93583"",""id"":""au::12051"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5b71fe9-e9ae-52ca-b512-a632926f450e
c460c4f7-9f61-5e90-aca6-d4769b96001b,tg:lhhs:11405,e73_ConnectedSubjects,2,ow,236f04f7-114a-50b6-be46-b70a2bf408d9,au::10481,subjects (content of works),"dlod={""name"":""Koninklijke Academie voor Schone Kunsten [Antwerpen]"",""ark"":""ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9"",""uri"":""/agents/corporate_entities/17438"",""id"":""au::10481"",""nameWithContext"":[""KASKA""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/236f04f7-114a-50b6-be46-b70a2bf408d9
c460c4f7-9f61-5e90-aca6-d4769b96001b,tg:lhhs:11405,e73_ConnectedSubjects,3,ow,b2cd6385-acca-5f2d-a934-9cb6d0295144,au::21044,subjects (content of works),"dlod={""name"":""Gustaaf Wappers"",""ark"":""ark:/83110/x0/b2cd6385-acca-5f2d-a934-9cb6d0295144"",""uri"":""/agents/people/69203"",""id"":""au::21044"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2cd6385-acca-5f2d-a934-9cb6d0295144
c460c4f7-9f61-5e90-aca6-d4769b96001b,tg:lhhs:11405,e73_ConnectedSubjects,4,ow,675c490a-9aa3-5bf5-bb10-544cc3347c4c,au::21287,subjects (content of works),"dlod={""name"":""Wetenschappelijke Bibliotheken"",""ark"":""ark:/83110/x0/675c490a-9aa3-5bf5-bb10-544cc3347c4c"",""uri"":""/agents/corporate_entities/18037"",""id"":""au::21287"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/675c490a-9aa3-5bf5-bb10-544cc3347c4c
c460c4f7-9f61-5e90-aca6-d4769b96001b,tg:lhhs:11405,e73_ConnectedSubjects,5,ow,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,subjects (content of works),"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
be89efc6-0bbe-5b3a-a5f8-562c7cebc31e,tg:lhhs:14223,e73_ConnectedSubjects,2,ow,63e1058d-075b-549c-8f26-6d43690609aa,au::9421,subjects (content of works),"dlod={""name"":""Internationaal Zeemanshuis"",""ark"":""ark:/83110/x0/63e1058d-075b-549c-8f26-6d43690609aa"",""uri"":""/agents/corporate_entities/22498"",""id"":""au::9421"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/63e1058d-075b-549c-8f26-6d43690609aa
02f83096-76f5-5566-9831-de27d569067b,tg:lhhs:17149,e73_ConnectedSubjects,2,ow,1fbc11a1-73ea-5436-899c-bc24fe456d46,au::11012,subjects (content of works),"dlod={""name"":""Prosper van Langendonck"",""ark"":""ark:/83110/x0/1fbc11a1-73ea-5436-899c-bc24fe456d46"",""uri"":""/agents/people/69312"",""id"":""au::11012"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fbc11a1-73ea-5436-899c-bc24fe456d46
c914262f-58ab-5381-a5c8-ca194e560768,tg:lhhs:13265,e73_ConnectedSubjects,2,ow,96038111-b480-5e7f-8523-8d8e9c918273,au::51829,subjects (content of works),"dlod={""name"":""Marcel Janco"",""ark"":""ark:/83110/x0/96038111-b480-5e7f-8523-8d8e9c918273"",""uri"":""/agents/people/83220"",""id"":""au::51829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/96038111-b480-5e7f-8523-8d8e9c918273
ccb7d907-a31c-5702-8c92-2b131f67b09e,tg:lhhs:13275,e73_ConnectedSubjects,2,ow,adaa8f96-5ac8-59d8-b3ed-e994d77bef29,au::10615,subjects (content of works),"dlod={""name"":""Clément Pansaers"",""ark"":""ark:/83110/x0/adaa8f96-5ac8-59d8-b3ed-e994d77bef29"",""uri"":""/agents/people/54076"",""id"":""au::10615"",""nameWithContext"":[""Jul Krekel"",""Jules Krekel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/adaa8f96-5ac8-59d8-b3ed-e994d77bef29
60e13a97-4801-5c7c-9c52-9dd52a0dd591,tg:lhhs:7881,e73_ConnectedSubjects,2,ow,bf4801e5-2388-5ebb-b3e7-bbafd64f52f0,au::2342,subjects (content of works),"dlod={""name"":""Albert Bontridder"",""ark"":""ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0"",""uri"":""/agents/people/60788"",""id"":""au::2342"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf4801e5-2388-5ebb-b3e7-bbafd64f52f0
70e3977f-b762-50e1-ab10-512960de03ca,tg:lhhs:20664,e73_ConnectedSubjects,3,ow,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,subjects (content of works),"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
70e3977f-b762-50e1-ab10-512960de03ca,tg:lhhs:20664,e73_ConnectedSubjects,4,ow,aa0e1cd7-9d5d-5814-af08-e94ef0b1a47c,au::10681,subjects (content of works),"dlod={""name"":""Harry Kümel"",""ark"":""ark:/83110/x0/aa0e1cd7-9d5d-5814-af08-e94ef0b1a47c"",""uri"":""/agents/people/93024"",""id"":""au::10681"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/aa0e1cd7-9d5d-5814-af08-e94ef0b1a47c
44dbae8b-d8cf-5511-9df9-6a46b1f9002e,tg:lhhs:21160,e73_ConnectedSubjects,2,ow,794c62c7-2b92-5aa1-b1c5-25bb503456a0,au::14112,subjects (content of works),"dlod={""name"":""Openbare Bibliotheken"",""ark"":""ark:/83110/x0/794c62c7-2b92-5aa1-b1c5-25bb503456a0"",""uri"":""/agents/corporate_entities/18801"",""id"":""au::14112"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/794c62c7-2b92-5aa1-b1c5-25bb503456a0
8055fee4-9994-5fcf-8893-1eba0ad9b691,tg:lhhs:3142,e73_ConnectedSubjects,2,ow,d463372e-4277-518a-9c18-dbc443ff7444,au::5678,subjects (content of works),"dlod={""name"":""Albert van Dyck"",""ark"":""ark:/83110/x0/d463372e-4277-518a-9c18-dbc443ff7444"",""uri"":""/agents/people/49171"",""id"":""au::5678"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d463372e-4277-518a-9c18-dbc443ff7444
c8c8bd09-617a-5cca-95f6-4b12c367eb2a,tg:lhhs:1722,e73_ConnectedSubjects,2,ow,37a7e610-1cbd-59c0-8edc-bc66ac7e44ca,au::4883,subjects (content of works),"dlod={""name"":""Pater Damiaan"",""ark"":""ark:/83110/x0/37a7e610-1cbd-59c0-8edc-bc66ac7e44ca"",""uri"":""/agents/people/57901"",""id"":""au::4883"",""nameWithContext"":[""Jozef de Veuster""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/37a7e610-1cbd-59c0-8edc-bc66ac7e44ca
cddc6da6-e13a-58a8-8aad-9a7c794e58f6,tg:lhhs:2520,e73_ConnectedSubjects,2,ow,f6dec820-4a18-5d84-b392-cb5f993a4b7a,au::8726,subjects (content of works),"dlod={""name"":""Raymond Herreman"",""ark"":""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""uri"":""/agents/people/52866"",""id"":""au::8726"",""nameWithContext"":[""De Boekuil"",""Ray Vere""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a
204a17dc-c447-5a71-8cc8-4930bc6fcf15,tg:lhhs:11773,e73_ConnectedSubjects,2,ow,c71eaf5e-f9c7-5a89-8d53-a03e13f736cf,au::11455,subjects (content of works),"dlod={""name"":""Jef Leynen"",""ark"":""ark:/83110/x0/c71eaf5e-f9c7-5a89-8d53-a03e13f736cf"",""uri"":""/agents/people/59785"",""id"":""au::11455"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c71eaf5e-f9c7-5a89-8d53-a03e13f736cf
6bf638d4-c2c1-5aff-9559-4379374457a7,tg:lhhs:21008,e73_ConnectedSubjects,2,ow,c4411b0a-8b19-5aaa-be78-d2ca90289bf5,au::7894,subjects (content of works),"dlod={""name"":""Charles-Joseph de Grave"",""ark"":""ark:/83110/x0/c4411b0a-8b19-5aaa-be78-d2ca90289bf5"",""uri"":""/agents/people/47377"",""id"":""au::7894"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c4411b0a-8b19-5aaa-be78-d2ca90289bf5
4343cc20-92ac-555b-9762-a4cb9eba3f4b,tg:lhhs:13113,e73_ConnectedSubjects,2,ow,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,au::1539,subjects (content of works),"dlod={""name"":""Peter Benoit"",""ark"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""uri"":""/agents/people/57779"",""id"":""au::1539"",""nameWithContext"":[""Pol Arelbeca"",""Bratski"",""Palfi""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10
4a29fbb6-a8ca-535f-bc80-e74710b19104,tg:lhhs:2458,e73_ConnectedSubjects,2,ow,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,au::1539,subjects (content of works),"dlod={""name"":""Peter Benoit"",""ark"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""uri"":""/agents/people/57779"",""id"":""au::1539"",""nameWithContext"":[""Pol Arelbeca"",""Bratski"",""Palfi""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10
29a45c50-92a3-5ada-899a-3a36c2cc1dce,tg:lhhs:7543,e73_ConnectedSubjects,3,ow,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,subjects (content of works),"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
93f583db-439d-5a75-baca-121f00f7a7f0,tg:lhhs:2365,e73_ConnectedSubjects,2,ow,161fb97c-41b8-5929-94c8-d522c3747d1c,au::13268,subjects (content of works),"dlod={""name"":""Multatuli"",""ark"":""ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c"",""uri"":""/agents/people/59019"",""id"":""au::13268"",""nameWithContext"":[""Eduard Douwes Dekker""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/161fb97c-41b8-5929-94c8-d522c3747d1c
428b3d00-2f2c-5443-b813-f0897280977c,tg:lhhs:1996,e73_ConnectedSubjects,2,ow,1fbc11a1-73ea-5436-899c-bc24fe456d46,au::11012,subjects (content of works),"dlod={""name"":""Prosper van Langendonck"",""ark"":""ark:/83110/x0/1fbc11a1-73ea-5436-899c-bc24fe456d46"",""uri"":""/agents/people/69312"",""id"":""au::11012"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fbc11a1-73ea-5436-899c-bc24fe456d46
0f0a8595-b9e2-5f89-9608-bf8303b9e9fb,tg:lhhs:13756,e73_ConnectedSubjects,2,ow,6a21ec3d-daad-52ee-bf0f-68ea12d36672,au::15283,subjects (content of works),"dlod={""name"":""Willem Putman"",""ark"":""ark:/83110/x0/6a21ec3d-daad-52ee-bf0f-68ea12d36672"",""uri"":""/agents/people/74324"",""id"":""au::15283"",""nameWithContext"":[""Willem Hegeling"",""Jean du Parc""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6a21ec3d-daad-52ee-bf0f-68ea12d36672
2708a20b-62f2-5e0f-88e9-b22f5032e770,tg:lhhs:6131,e73_ConnectedSubjects,2,ow,23782e5c-29d0-531e-a9da-a64707aa03e4,au::15897,subjects (content of works),"dlod={""name"":""Willy Roggeman"",""ark"":""ark:/83110/x0/23782e5c-29d0-531e-a9da-a64707aa03e4"",""uri"":""/agents/people/56598"",""id"":""au::15897"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23782e5c-29d0-531e-a9da-a64707aa03e4
b7f7e3c7-93e5-5c19-b6e5-43b7befaf8de,tg:lhhs:7553,e73_ConnectedSubjects,3,ow,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,subjects (content of works),"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
80f5fd4e-5812-5bdf-bbc7-40ee60383176,tg:lhhs:2375,e73_ConnectedSubjects,2,ow,479fa7e2-9ef0-593f-b050-2f8b9154d25d,au::1349,subjects (content of works),"dlod={""name"":""Jozef L. de Belder"",""ark"":""ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d"",""uri"":""/agents/people/53084"",""id"":""au::1349"",""nameWithContext"":[""L. Uytendaele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/479fa7e2-9ef0-593f-b050-2f8b9154d25d
63d2d620-c6d2-55f8-afc7-5ee54045cdd7,tg:lhhs:20357,e73_ConnectedSubjects,2,ow,dae628f1-f6d4-552d-b52d-c900c7e24c90,au::9208,subjects (content of works),"dlod={""name"":""Johan Huizinga"",""ark"":""ark:/83110/x0/dae628f1-f6d4-552d-b52d-c900c7e24c90"",""uri"":""/agents/people/63079"",""id"":""au::9208"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dae628f1-f6d4-552d-b52d-c900c7e24c90
0f578e00-7f0b-5720-8adb-545104ab0e50,tg:lhhs:13746,e73_ConnectedSubjects,2,ow,be86345f-7ad0-53cd-9e3d-61858c528191,au::7350,subjects (content of works),"dlod={""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/78641"",""id"":""au::7350"",""nameWithContext"":[""F. Deruyter"",""Yv. Vandewolve""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191
fe826969-1cae-508e-a306-066430fd2aa1,tg:lhhs:6121,e73_ConnectedSubjects,3,ow,bac72682-49c5-50ba-bc60-9b578632bf4d,au::19537,subjects (content of works),"dlod={""name"":""Emile Verhaeren"",""ark"":""ark:/83110/x0/bac72682-49c5-50ba-bc60-9b578632bf4d"",""uri"":""/agents/people/52289"",""id"":""au::19537"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bac72682-49c5-50ba-bc60-9b578632bf4d
b71c09b1-723f-568b-bd3e-0e9b0298bf89,tg:lhhs:18799,e73_ConnectedSubjects,2,ow,98fcb5ad-b164-5059-9510-bf02aa470cd7,au::7419,subjects (content of works),"dlod={""name"":""Marie Gevers"",""ark"":""ark:/83110/x0/98fcb5ad-b164-5059-9510-bf02aa470cd7"",""uri"":""/agents/people/74366"",""id"":""au::7419"",""nameWithContext"":[""Jean Maris""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/98fcb5ad-b164-5059-9510-bf02aa470cd7
0e1e1807-671b-53dc-9db6-38161e8c6a47,tg:lhhs:5550,e73_ConnectedSubjects,2,ow,45d975a3-0500-5d3e-a2dc-66d99455e4b0,au::2037,subjects (content of works),"dlod={""name"":""Joris Blondiau"",""ark"":""ark:/83110/x0/45d975a3-0500-5d3e-a2dc-66d99455e4b0"",""uri"":""/agents/people/72854"",""id"":""au::2037"",""nameWithContext"":[""Maurice van Steertegem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/45d975a3-0500-5d3e-a2dc-66d99455e4b0
84111aa9-a638-5cce-bd8c-f215df1314e3,tg:lhhs:21146,e73_ConnectedSubjects,2,ow,006357ad-71f5-5fd6-b64a-f2089b84564f,au::4844,subjects (content of works),"dlod={""name"":""Dagen van de Vlaamse Gids"",""ark"":""ark:/83110/x0/006357ad-71f5-5fd6-b64a-f2089b84564f"",""uri"":""/agents/corporate_entities/18862"",""id"":""au::4844"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/006357ad-71f5-5fd6-b64a-f2089b84564f
a7548346-0543-5d3e-811d-9ae1d0f50e0e,tg:lhhs:12557,e73_ConnectedSubjects,2,ow,52f59796-d13f-54e8-bc2a-0415af1e5f7c,au::11586,subjects (content of works),"dlod={""name"":""Suzanne Lilar"",""ark"":""ark:/83110/x0/52f59796-d13f-54e8-bc2a-0415af1e5f7c"",""uri"":""/agents/people/90792"",""id"":""au::11586"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/52f59796-d13f-54e8-bc2a-0415af1e5f7c
c4317792-f437-54b6-915a-a990519ebdd2,tg:lhhs:2506,e73_ConnectedSubjects,2,ow,5588d6e5-0e47-5ce2-b76d-68e0f6bf2b6c,au::1655,subjects (content of works),"dlod={""name"":""Louis (Lode) van den Bergh"",""ark"":""ark:/83110/x0/5588d6e5-0e47-5ce2-b76d-68e0f6bf2b6c"",""uri"":""/agents/people/81798"",""id"":""au::1655"",""nameWithContext"":[""Aster Berkhof"",""Piet Visser""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5588d6e5-0e47-5ce2-b76d-68e0f6bf2b6c
af6654c0-b7a6-5419-b602-1b6ffa86b50e,tg:lhhs:6752,e73_ConnectedSubjects,2,ow,036bc555-8bed-532c-bc91-ae2d22187942,au::12555,subjects (content of works),"dlod={""name"":""Jan Melis"",""ark"":""ark:/83110/x0/036bc555-8bed-532c-bc91-ae2d22187942"",""uri"":""/agents/people/82715"",""id"":""au::12555"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/036bc555-8bed-532c-bc91-ae2d22187942
9021a478-489d-5749-81b0-f005e56c6bc4,tg:lhhs:20524,e73_ConnectedSubjects,2,ow,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,au::16219,subjects (content of works),"dlod={""name"":""Ward Ruyslinck"",""ark"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""uri"":""/agents/people/57752"",""id"":""au::16219"",""nameWithContext"":[""Raymond (Charles Maria) de Belser""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb
543116f1-792b-56ae-898c-ade0457fd85c,tg:lhhs:17524,e73_ConnectedSubjects,2,ow,a30ead61-a36b-5e5a-aada-34635542e255,au::8506,subjects (content of works),"dlod={""name"":""Alfred Hegenscheidt"",""ark"":""ark:/83110/x0/a30ead61-a36b-5e5a-aada-34635542e255"",""uri"":""/agents/people/78803"",""id"":""au::8506"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a30ead61-a36b-5e5a-aada-34635542e255
1727aff1-049e-548f-add6-7dd201602003,tg:lhhs:6117,e73_ConnectedSubjects,2,ow,049dcb6a-4746-5996-8565-67d93004b1cf,au::19100,subjects (content of works),"dlod={""name"":""Adriaan van der Veen"",""ark"":""ark:/83110/x0/049dcb6a-4746-5996-8565-67d93004b1cf"",""uri"":""/agents/people/62438"",""id"":""au::19100"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/049dcb6a-4746-5996-8565-67d93004b1cf
656bf56a-fa3e-5f26-8290-707e3d824c1d,tg:lhhs:11889,e73_ConnectedSubjects,2,ow,7d2bb9fa-3cd1-50b0-85d1-80f2777904f6,au::6310,subjects (content of works),"dlod={""name"":""Frans van der Elst"",""ark"":""ark:/83110/x0/7d2bb9fa-3cd1-50b0-85d1-80f2777904f6"",""uri"":""/agents/people/59039"",""id"":""au::6310"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7d2bb9fa-3cd1-50b0-85d1-80f2777904f6
777e2cd8-d652-543e-bcbd-d457c980d1de,tg:lhhs:11078,e73_ConnectedSubjects,1,ow,77ea849a-41e9-5733-93fa-80a3c3300376,au::14804,subjects (content of works),"dlod={""name"":""Filip de Pillecyn"",""ark"":""ark:/83110/x0/77ea849a-41e9-5733-93fa-80a3c3300376"",""uri"":""/agents/people/71295"",""id"":""au::14804"",""nameWithContext"":[""Citroen"",""Ijzer I"",""Jan den Duvel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/77ea849a-41e9-5733-93fa-80a3c3300376
0821e1f7-36a9-5b5e-9395-ccaaf6efbc06,tg:lhhs:13760,e73_ConnectedSubjects,3,ow,be86345f-7ad0-53cd-9e3d-61858c528191,au::7350,subjects (content of works),"dlod={""name"":""Fred Germonprez"",""ark"":""ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191"",""uri"":""/agents/people/78641"",""id"":""au::7350"",""nameWithContext"":[""F. Deruyter"",""Yv. Vandewolve""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be86345f-7ad0-53cd-9e3d-61858c528191
f9f53bfc-fefb-5c67-9270-7c2065245f6a,tg:lhhs:4767,e73_ConnectedSubjects,2,ow,9f9ad815-9323-5752-9705-37c2d793dd73,au::4481,subjects (content of works),"dlod={""name"":""Arthur Henry Cornette"",""ark"":""ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73"",""uri"":""/agents/people/83714"",""id"":""au::4481"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f9ad815-9323-5752-9705-37c2d793dd73
320784cb-15f8-581b-8d35-c3e719c794c0,tg:lhhs:20371,e73_ConnectedSubjects,2,ow,49a9b656-6563-571f-8508-1b4191af6cb9,au::3139,subjects (content of works),"dlod={""name"":""Gustaaf Christian de Bruyne"",""ark"":""ark:/83110/x0/49a9b656-6563-571f-8508-1b4191af6cb9"",""uri"":""/agents/people/58065"",""id"":""au::3139"",""nameWithContext"":[""Cris""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49a9b656-6563-571f-8508-1b4191af6cb9
