card,order,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,ResourceID,brocade.id,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,lhdc,tg:lhdc:1809_#1,isad:lh:174446,d4eb5cca-37c0-554a-a2df-9871ae4dcd5c,R 134 / 1228,d4eb5cca-37c0-554a-a2df-9871ae4dcd5c,tg:lhdc:1809_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:538_#1,isad:lh:174019,9b75760e-dd18-560b-ac7d-ec7f5266eedd,R 134 / 83,9b75760e-dd18-560b-ac7d-ec7f5266eedd,tg:lhdc:538_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:91_#1,,177e6978-8700-5ab4-bbea-e9f3ed0e8550,,177e6978-8700-5ab4-bbea-e9f3ed0e8550,tg:lhdc:91_#1,225272,"AV.982.6 (LK VIII,10)",,,,,
e22_Items,1,lhdc,tg:lhdc:1971_#1,isad:lh:178528,8de7ca8b-7188-5249-b1fd-5c4bed04515a,R 134 / 1389,8de7ca8b-7188-5249-b1fd-5c4bed04515a,tg:lhdc:1971_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2382_#1,isad:lh:178689,064ce4d1-3918-5e8e-baba-eff1f21e5de9,R 134 / 1779,064ce4d1-3918-5e8e-baba-eff1f21e5de9,tg:lhdc:2382_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3688_#1,isad:lh:179320,5415f194-1a14-56b8-af38-aececbfe6be1,R 134 / 3070,5415f194-1a14-56b8-af38-aececbfe6be1,tg:lhdc:3688_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1819_#1,isad:lh:174021,545301b5-587c-5f92-9f09-2c15bccb319f,R 134 / 1238,545301b5-587c-5f92-9f09-2c15bccb319f,tg:lhdc:1819_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:450_#1,isad:lh:162762,a9f51caf-6a92-5800-9699-74cab8c40b9b,,a9f51caf-6a92-5800-9699-74cab8c40b9b,tg:lhdc:450_#1,201260,DD 312 / B,tr:lh:7712,,,,
e22_Items,1,lhdc,tg:lhdc:1180_#1,isad:lh:174442,1bb5a66b-7bca-5310-86f6-5c4f1783e68d,R 134 / 649,1bb5a66b-7bca-5310-86f6-5c4f1783e68d,tg:lhdc:1180_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1961_#1,isad:lh:178528,dd2bb6cc-c406-5566-a0f4-2b44934ac994,R 134 / 1379,dd2bb6cc-c406-5566-a0f4-2b44934ac994,tg:lhdc:1961_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2392_#1,isad:lh:178686,cbb6ee40-4fa1-5c11-a897-84c9d2a0086f,R 134 / 1789,cbb6ee40-4fa1-5c11-a897-84c9d2a0086f,tg:lhdc:2392_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3698_#1,isad:lh:179320,15881de5-3af7-5e19-969b-d693c9b0ed7e,R 134 / 3080,15881de5-3af7-5e19-969b-d693c9b0ed7e,tg:lhdc:3698_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:528_#1,isad:lh:174018,42b04103-dd4e-508e-8e49-bb846ec9aae0,R 134 / 76,42b04103-dd4e-508e-8e49-bb846ec9aae0,tg:lhdc:528_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3944_#1,isad:lh:179327,aadc36c3-eec4-5f66-9c4e-a75e68ea770d,R 134 / 3325,aadc36c3-eec4-5f66-9c4e-a75e68ea770d,tg:lhdc:3944_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:205_#1,isad:lh:143671,145590c2-1866-5a3e-9dc9-f7027d8ccb90,,145590c2-1866-5a3e-9dc9-f7027d8ccb90,tg:lhdc:205_#1,,S 935 / 432,tr:lh:139964,,,,
e22_Items,1,lhdc,tg:lhdc:3954_#1,isad:lh:179327,9c4301de-7168-5710-8490-6d7841e2e0dc,R 134 / 3333,9c4301de-7168-5710-8490-6d7841e2e0dc,tg:lhdc:3954_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4107_#1,isad:lh:179652,0a2c39ec-b952-5cbe-bdbd-4e1dfeabb727,R 134 / 3485,0a2c39ec-b952-5cbe-bdbd-4e1dfeabb727,tg:lhdc:4107_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1721_#1,isad:lh:178527,4c6e518b-6dcc-500b-b555-84af822e29c3,R 134 / 1147,4c6e518b-6dcc-500b-b555-84af822e29c3,tg:lhdc:1721_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3141_#1,isad:lh:179109,d85dab5f-0fe8-5340-83cc-6c5b2cbea047,R 134 / 2529,d85dab5f-0fe8-5340-83cc-6c5b2cbea047,tg:lhdc:3141_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1659_#1,isad:lh:174447,90aa8e21-efd7-55d9-82f1-08a46e93d814,R 134 / 1086,90aa8e21-efd7-55d9-82f1-08a46e93d814,tg:lhdc:1659_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3039_#1,isad:lh:179107,7712277e-715d-5d1c-96f3-b3d109349646,R 134 / 2428,7712277e-715d-5d1c-96f3-b3d109349646,tg:lhdc:3039_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2533_#1,isad:lh:175046,6bb78122-62f1-5bf7-8d73-bbc0211c7b7a,R 134 / 1930,6bb78122-62f1-5bf7-8d73-bbc0211c7b7a,tg:lhdc:2533_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3151_#1,isad:lh:179109,1257b5e0-3071-58de-9c46-f9765c823ea5,R 134 / 2539,1257b5e0-3071-58de-9c46-f9765c823ea5,tg:lhdc:3151_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4117_#1,isad:lh:179653,937c91c0-ece7-5969-8257-0696285650a8,R 134 / 3495,937c91c0-ece7-5969-8257-0696285650a8,tg:lhdc:4117_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1731_#1,isad:lh:178527,45db2706-f669-55aa-8d85-8796ac587d10,R 134 / 1156,45db2706-f669-55aa-8d85-8796ac587d10,tg:lhdc:1731_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3029_#1,isad:lh:179107,11c56b52-e446-5801-922a-a657e78bd98f,R 134 / 2418,11c56b52-e446-5801-922a-a657e78bd98f,tg:lhdc:3029_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2523_#1,isad:lh:178532,18805160-c8fd-5a77-97d7-3fed1027721d,R 134 / 1920,18805160-c8fd-5a77-97d7-3fed1027721d,tg:lhdc:2523_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:399_#1,isad:lh:130216,d28998e0-51a5-563e-a1fc-4a0009d1077c,D 9653 / 47,d28998e0-51a5-563e-a1fc-4a0009d1077c,tg:lhdc:399_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:1649_#1,isad:lh:178538,eb416ef3-3e3c-5555-ab1e-fc16adbdd254,R 704 / 37,eb416ef3-3e3c-5555-ab1e-fc16adbdd254,tg:lhdc:1649_#1,,,tr:lh:4825,,,remarks,Nederlands
e22_Items,1,lhdc,tg:lhdc:4752_#1,isad:lh:182256,778911dc-1ae6-52a0-9a41-8985e56f778d,R134 / 4111,778911dc-1ae6-52a0-9a41-8985e56f778d,tg:lhdc:4752_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1174_#1,isad:lh:175046,1f8a17ef-ebcb-5dfb-bfe8-77a08dd99985,R 134 / 643,1f8a17ef-ebcb-5dfb-bfe8-77a08dd99985,tg:lhdc:1174_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3714_#1,isad:lh:179321,c60a30aa-efe2-5223-b765-0aba21ea979b,R 134 / 3096,c60a30aa-efe2-5223-b765-0aba21ea979b,tg:lhdc:3714_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:75_#1,,539f2df7-ce04-512b-acf5-3d7bd1ed9e74,,539f2df7-ce04-512b-acf5-3d7bd1ed9e74,tg:lhdc:75_#1,225272/2904,"AV.38.5.40bis.22 (LK VIII,10)",,,,,
e22_Items,1,lhdc,tg:lhdc:2366_#1,isad:lh:178528,111f7bcd-32df-5524-b83a-0682bfa1e5c1,R 134 / 1763,111f7bcd-32df-5524-b83a-0682bfa1e5c1,tg:lhdc:2366_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1995_#1,isad:lh:174022,8e58a8bb-7dba-5e5e-83f3-68103038fd32,R 134 / 1413,8e58a8bb-7dba-5e5e-83f3-68103038fd32,tg:lhdc:1995_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3704_#1,isad:lh:179321,a3bc29f3-88d3-5308-bce0-c4eadeb1637c,R 134 / 3086,a3bc29f3-88d3-5308-bce0-c4eadeb1637c,tg:lhdc:3704_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4742_#1,isad:lh:182255,65fa2f14-1880-530d-b4d4-db980ac130fb,R134 / 4101,65fa2f14-1880-530d-b4d4-db980ac130fb,tg:lhdc:4742_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1164_#1,isad:lh:174428,bc7a9c57-1ae6-5578-9aca-a4a93c4392ab,R 134 / 634,bc7a9c57-1ae6-5578-9aca-a4a93c4392ab,tg:lhdc:1164_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2376_#1,isad:lh:178689,cda537b6-8dbe-5a74-a33b-8b7f20e225e8,R 134 / 1773,cda537b6-8dbe-5a74-a33b-8b7f20e225e8,tg:lhdc:2376_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1985_#1,isad:lh:174017,d2f1277b-6dbd-51d3-9d75-4910b7b36b57,R 134 / 1403,d2f1277b-6dbd-51d3-9d75-4910b7b36b57,tg:lhdc:1985_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:65_#1,,23100db9-3e43-574c-9dd3-1b267530bfa0,,23100db9-3e43-574c-9dd3-1b267530bfa0,tg:lhdc:65_#1,225272/2894,"AV.38.5.40bis.10 (LK VIII,10)",,,,,
e22_Items,1,lhdc,tg:lhdc:2178_#1,isad:lh:174016,61729644-bd7c-55d9-8d33-830c55331339,R 134 / 1591,61729644-bd7c-55d9-8d33-830c55331339,tg:lhdc:2178_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3472_#1,isad:lh:179118,380517e0-8fbe-59e3-a598-dc50f0212cba,R 134 / 2855,380517e0-8fbe-59e3-a598-dc50f0212cba,tg:lhdc:3472_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1212_#1,isad:lh:174437,9a5c8e78-d0b7-529b-973a-4f4b19aa51d5,R 134 / 674,9a5c8e78-d0b7-529b-973a-4f4b19aa51d5,tg:lhdc:1212_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4434_#1,isad:lh:181055,afe59f3d-7030-5e19-8419-cd4c3fd4f083,R 134 / 3811,afe59f3d-7030-5e19-8419-cd4c3fd4f083,tg:lhdc:4434_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2000_#1,isad:lh:174022,7133e752-c2a8-5cba-aa0c-8ef3eb3de55b,R 134 / 1417,7133e752-c2a8-5cba-aa0c-8ef3eb3de55b,tg:lhdc:2000_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2999_#1,isad:lh:179106,04ff1a8f-5943-5234-b39f-f15f034efcc9,R 134 / 2388,04ff1a8f-5943-5234-b39f-f15f034efcc9,tg:lhdc:2999_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1202_#1,isad:lh:174437,92c1e9f4-2447-5df7-be70-78384450425f,R 134 / 667,92c1e9f4-2447-5df7-be70-78384450425f,tg:lhdc:1202_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4424_#1,isad:lh:181055,42fb021e-41e2-5d1a-b248-34f035b9a918,R 134 / 3801,42fb021e-41e2-5d1a-b248-34f035b9a918,tg:lhdc:4424_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2168_#1,isad:lh:178530,18e94621-0dde-5a7a-b38e-9a9675f0a19a,R 134 / 1583,18e94621-0dde-5a7a-b38e-9a9675f0a19a,tg:lhdc:2168_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3462_#1,isad:lh:179117,3a5e2104-15f6-5a1f-80f4-78c602fa2a54,R 134 / 2845,3a5e2104-15f6-5a1f-80f4-78c602fa2a54,tg:lhdc:3462_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2989_#1,isad:lh:179106,c0bad6f9-c6a2-55a4-b131-5d3dda2e0415,R 134 / 2378,c0bad6f9-c6a2-55a4-b131-5d3dda2e0415,tg:lhdc:2989_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2010_#1,isad:lh:174447,e8ac8650-78ce-553e-8dac-d0f2665ef498,R 134 / 1427,e8ac8650-78ce-553e-8dac-d0f2665ef498,tg:lhdc:2010_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3227_#1,isad:lh:179111,ce76d4a3-0001-56a6-bf6f-e8a9dc606daa,R 134 / 2613,ce76d4a3-0001-56a6-bf6f-e8a9dc606daa,tg:lhdc:3227_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:197_#1,,cfdfd47f-d7c4-5d95-9355-3d2e64c57b40,,cfdfd47f-d7c4-5d95-9355-3d2e64c57b40,tg:lhdc:197_#1,,E 285 / D,,,,,
e22_Items,1,lhdc,tg:lhdc:4261_#1,isad:lh:179642,7de4836a-2749-53ab-accb-f22f431a417d,R 134 / 3639,7de4836a-2749-53ab-accb-f22f431a417d,tg:lhdc:4261_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:976_#1,isad:lh:178500,864ced47-c535-504c-a79f-7958f5782fc7,R 704 / 36,864ced47-c535-504c-a79f-7958f5782fc7,tg:lhdc:976_#1,,,tr:lh:4825,,,remarks,Nederlands
e22_Items,1,lhdc,tg:lhdc:2655_#1,isad:lh:179099,e3518f88-8780-5fe8-aa94-4c08ad20c8b8,R 134 / 2050,e3518f88-8780-5fe8-aa94-4c08ad20c8b8,tg:lhdc:2655_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4319_#1,isad:lh:179641,d67a8bdd-6560-532f-8002-9d81b1b02413,R 134 / 3696,d67a8bdd-6560-532f-8002-9d81b1b02413,tg:lhdc:4319_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:187_#1,,fbc408fc-c515-5223-a16b-39f80c3310fe,,fbc408fc-c515-5223-a16b-39f80c3310fe,tg:lhdc:187_#1,,G 21795 / K,,,,,
e22_Items,1,lhdc,tg:lhdc:1457_#1,isad:lh:174014,63169117-fae9-519c-98bf-82654328a3fb,R 134 / 901,63169117-fae9-519c-98bf-82654328a3fb,tg:lhdc:1457_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4271_#1,isad:lh:179644,7113b571-9126-54f8-97e3-dcb57540ea07,R 134 / 3649,7113b571-9126-54f8-97e3-dcb57540ea07,tg:lhdc:4271_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3237_#1,isad:lh:179111,b752b238-3e2e-59c8-819f-5af90612acf2,R 134 / 2623,b752b238-3e2e-59c8-819f-5af90612acf2,tg:lhdc:3237_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4309_#1,isad:lh:179656,a7446364-2b39-50f3-8f76-add5d17eec4e,R 134 / 3686,a7446364-2b39-50f3-8f76-add5d17eec4e,tg:lhdc:4309_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2858_#1,isad:lh:179104,09e630f8-b2e5-5183-8dc4-841e45b898b8,R 134 / 2248,09e630f8-b2e5-5183-8dc4-841e45b898b8,tg:lhdc:2858_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2920_#1,isad:lh:179105,27bd9274-79b8-5121-add9-ca4697c48671,R 134 / 2309,27bd9274-79b8-5121-add9-ca4697c48671,tg:lhdc:2920_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:603_#1,isad:lh:174019,4c618f71-1f1e-53fb-94f5-3e8ee0e2efc5,R 134 / 146,4c618f71-1f1e-53fb-94f5-3e8ee0e2efc5,tg:lhdc:603_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2848_#1,isad:lh:179103,fdd52ee5-5f8c-59e9-a21e-8a093d4dbedb,R 134 / 2238,fdd52ee5-5f8c-59e9-a21e-8a093d4dbedb,tg:lhdc:2848_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:613_#1,isad:lh:174018,7a574d25-2251-5d61-a5bc-9e8a95b86bf1,R 134 / 156,7a574d25-2251-5d61-a5bc-9e8a95b86bf1,tg:lhdc:613_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2930_#1,isad:lh:179105,16ca65ce-2534-5497-a011-78158ac8d395,R 134 / 2319,16ca65ce-2534-5497-a011-78158ac8d395,tg:lhdc:2930_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2794_#1,isad:lh:179102,68e8be66-b9f5-5d4d-935b-78429cbc5e1f,R 134 / 2184,68e8be66-b9f5-5d4d-935b-78429cbc5e1f,tg:lhdc:2794_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1586_#1,isad:lh:174430,9c266e25-df37-58d8-a3a4-1fc938a428ec,R 134 / 1023,9c266e25-df37-58d8-a3a4-1fc938a428ec,tg:lhdc:1586_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2784_#1,isad:lh:179102,eb18831b-f3ef-5734-8563-643370e15905,R 134 / 2174,eb18831b-f3ef-5734-8563-643370e15905,tg:lhdc:2784_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1596_#1,isad:lh:174430,4ea49abf-2e48-5dd9-8e03-a72cd07cafc9,R 134 / 1033,4ea49abf-2e48-5dd9-8e03-a72cd07cafc9,tg:lhdc:1596_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:248_#1,isad:lh:130207,7249c739-3cc3-5df8-bf82-c9cf5bb07868,D 9653 / 39,7249c739-3cc3-5df8-bf82-c9cf5bb07868,tg:lhdc:248_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:1798_#1,isad:lh:174018,c8b844ea-e8ac-59b9-a190-2f9058ca1c6d,R 134 / 1218,c8b844ea-e8ac-59b9-a190-2f9058ca1c6d,tg:lhdc:1798_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3861_#1,isad:lh:179325,21024dcd-cf06-50f8-b3fd-7b9d1bd827ae,R 134 / 3242,21024dcd-cf06-50f8-b3fd-7b9d1bd827ae,tg:lhdc:3861_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3080_#1,isad:lh:179108,b3193d2c-e1df-5dd1-b331-ee943bdc7921,R 134 / 2469,b3193d2c-e1df-5dd1-b331-ee943bdc7921,tg:lhdc:3080_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:330_#1,isad:lh:130207,ef35acd8-1f85-55b4-b997-edbe707353f9,D 9653 / 39,ef35acd8-1f85-55b4-b997-edbe707353f9,tg:lhdc:330_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:3919_#1,isad:lh:179326,d75b6b40-110e-520b-9aa2-94ce888d0bb2,R 134 / 3300,d75b6b40-110e-520b-9aa2-94ce888d0bb2,tg:lhdc:3919_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:258_#1,isad:lh:130207,06645541-5bf7-56d8-91d4-b2c5a57f4afa,D 9653 / 39,06645541-5bf7-56d8-91d4-b2c5a57f4afa,tg:lhdc:258_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:1788_#1,isad:lh:174018,df60e194-3ce4-5ef0-aa17-4a888bf7179d,R 134 / 1208,df60e194-3ce4-5ef0-aa17-4a888bf7179d,tg:lhdc:1788_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3871_#1,isad:lh:179325,7a577e58-3300-552a-a746-16feef7a75cd,R 134 / 3252,7a577e58-3300-552a-a746-16feef7a75cd,tg:lhdc:3871_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:320_#1,isad:lh:130207,e10c5c05-9a10-59bf-89d1-7bb06952cc8b,D 9653 / 39,e10c5c05-9a10-59bf-89d1-7bb06952cc8b,tg:lhdc:320_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:3909_#1,isad:lh:179326,739743ad-54ea-54ad-9e85-1c4860f4ac67,R 134 / 3290,739743ad-54ea-54ad-9e85-1c4860f4ac67,tg:lhdc:3909_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3090_#1,isad:lh:179108,60e26eed-5492-5029-be8a-984d73e3caef,R 134 / 2479,60e26eed-5492-5029-be8a-984d73e3caef,tg:lhdc:3090_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1854_#1,isad:lh:174018,13ea5ab4-f113-5225-ba8d-3b970bf043f0,R 134 / 1273,13ea5ab4-f113-5225-ba8d-3b970bf043f0,tg:lhdc:1854_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:565_#1,isad:lh:174018,3d31959a-73a1-53d5-a3c0-7e26e46344d9,R 134 / 107,3d31959a-73a1-53d5-a3c0-7e26e46344d9,tg:lhdc:565_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4693_#1,isad:lh:182249,1d59aaab-7106-55d5-9551-53b545a4c9f0,R134 / 4055,1d59aaab-7106-55d5-9551-53b545a4c9f0,tg:lhdc:4693_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1844_#1,isad:lh:174016,0f4a4bf3-f375-5a68-a249-74ca4add1292,R 134 / 1263,0f4a4bf3-f375-5a68-a249-74ca4add1292,tg:lhdc:1844_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:575_#1,isad:lh:174019,03c1286e-877c-58e3-9de3-c721803c4fb5,R 134 / 117,03c1286e-877c-58e3-9de3-c721803c4fb5,tg:lhdc:575_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4683_#1,isad:lh:182249,9a5e95f1-7421-54ac-9644-e271cf41fcf4,R134 / 4045,9a5e95f1-7421-54ac-9644-e271cf41fcf4,tg:lhdc:4683_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4789_#1,isad:lh:183575,3d5d053d-f2f2-51fb-8ee3-590acfc3900b,DOC-GF-001,3d5d053d-f2f2-51fb-8ee3-590acfc3900b,tg:lhdc:4789_#1,236864,,tr:lh:3,,,,
e22_Items,1,lhdc,tg:lhdc:1836_#1,isad:lh:174048,1728cf97-0917-5408-9e88-011832797fbc,R 134 / 1255,1728cf97-0917-5408-9e88-011832797fbc,tg:lhdc:1836_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:507_#1,isad:lh:174022,e1bc26b2-01c4-5f87-9ebb-ddf07227db80,R 134 / 55,e1bc26b2-01c4-5f87-9ebb-ddf07227db80,tg:lhdc:507_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1826_#1,isad:lh:174021,9577b8af-9943-5a71-8cfc-d90d788a59da,R 134 / 1245,9577b8af-9943-5a71-8cfc-d90d788a59da,tg:lhdc:1826_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4799_#1,isad:lh:183575,b8dea0c2-e88a-5a9c-9cd6-fcfa138453af,DOC-GF-001,b8dea0c2-e88a-5a9c-9cd6-fcfa138453af,tg:lhdc:4799_#1,236852,,tr:lh:3,,,,
e22_Items,1,lhdc,tg:lhdc:517_#1,isad:lh:174018,ee7c5075-78b7-5115-b28d-ade271c7a840,R 134 / 65,ee7c5075-78b7-5115-b28d-ade271c7a840,tg:lhdc:517_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3803_#1,isad:lh:179323,d20d5456-9dba-5bb5-9310-9399b9522eea,R 134 / 3184,d20d5456-9dba-5bb5-9310-9399b9522eea,tg:lhdc:3803_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2490_#1,isad:lh:178531,1473e7ff-3e60-52b9-a3a8-0574fc097919,R 134 / 1887,1473e7ff-3e60-52b9-a3a8-0574fc097919,tg:lhdc:2490_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1682_#1,isad:lh:174584,ebfc14f0-d063-5eb8-84b1-a7b87700804b,R 134 / 1109,ebfc14f0-d063-5eb8-84b1-a7b87700804b,tg:lhdc:1682_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:352_#1,isad:lh:130207,279fecd4-3924-500c-987c-4a397c42cdb4,D 9653 / 39,279fecd4-3924-500c-987c-4a397c42cdb4,tg:lhdc:352_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:2480_#1,isad:lh:174438,dce99be5-2086-5ae0-8fa7-99ffaf2c47e5,R 134 / 1877,dce99be5-2086-5ae0-8fa7-99ffaf2c47e5,tg:lhdc:2480_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3813_#1,isad:lh:179324,959867b9-8387-5569-9d05-dd2d75445919,R 134 / 3194,959867b9-8387-5569-9d05-dd2d75445919,tg:lhdc:3813_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:1692_#1,isad:lh:178529,665c18f0-3f4d-5508-a6f7-a865debc89e6,R 134 / 1119,665c18f0-3f4d-5508-a6f7-a865debc89e6,tg:lhdc:1692_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:342_#1,isad:lh:130207,203fc243-8561-5aca-bfaf-4cd2c8a21c7c,D 9653 / 39,203fc243-8561-5aca-bfaf-4cd2c8a21c7c,tg:lhdc:342_#1,,,tr:lh:126473,,,,
e22_Items,1,lhdc,tg:lhdc:3384_#1,isad:lh:179115,b4797091-ce94-5423-b667-61019033ac69,R 134 / 2770,b4797091-ce94-5423-b667-61019033ac69,tg:lhdc:3384_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:3394_#1,isad:lh:179115,781cf318-9a16-5909-9c4a-b1c79becc9ad,R 134 / 2780,781cf318-9a16-5909-9c4a-b1c79becc9ad,tg:lhdc:3394_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:719_#1,isad:lh:174429,626494fc-c3c8-51d1-9a26-ea9efef731cb,R 134 / 250,626494fc-c3c8-51d1-9a26-ea9efef731cb,tg:lhdc:719_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4597_#1,isad:lh:181956,82b211fd-6d7b-5435-9b54-85dbc7710f7f,R134 / 3968,82b211fd-6d7b-5435-9b54-85dbc7710f7f,tg:lhdc:4597_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:2942_#1,isad:lh:179105,857d5f6e-0fe6-5397-9521-3fb7f6f91fc6,R 134 / 2331,857d5f6e-0fe6-5397-9521-3fb7f6f91fc6,tg:lhdc:2942_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:661_#1,isad:lh:174441,adadcad4-9379-5ef3-b630-4b06b2f9d6d4,R 134 / 193,adadcad4-9379-5ef3-b630-4b06b2f9d6d4,tg:lhdc:661_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:709_#1,isad:lh:174442,6e9ca969-0d37-5419-8bd4-9b76cd38893f,R 134 / 240,6e9ca969-0d37-5419-8bd4-9b76cd38893f,tg:lhdc:709_#1,,,,,,,
e22_Items,1,lhdc,tg:lhdc:4587_#1,isad:lh:181955,fc274150-50a9-58f1-9790-b74791a00411,R134 / 3959,fc274150-50a9-58f1-9790-b74791a00411,tg:lhdc:4587_#1,,,,,,,
