ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
0cd9f799-3811-5ba8-aef1-c7b1cb69bbf2,tg:lhdc:4469,e73_CreationActors,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
5d370b3d-c736-5665-8fc9-7e7aa7381869,tg:lhdc:2125,e73_CreationActors,1,8d6fcd50-5aae-50f2-a610-f7186f184cad,au::52502,translators,,"dlod={""name"":""Lisetta Stembord"",""ark"":""ark:/83110/x0/8d6fcd50-5aae-50f2-a610-f7186f184cad"",""uri"":""/agents/people/64464"",""id"":""au::52502"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8d6fcd50-5aae-50f2-a610-f7186f184cad
da94da02-b349-54ea-aacf-4bfcef98ce47,tg:lhdc:4511,e73_CreationActors,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
668fe48f-fd81-5b18-8f50-e01b5f03d0fb,tg:lhdc:4479,e73_CreationActors,1,14f290e1-63dd-58f5-8600-c68b2cdb248f,au::5350,authors,,"dlod={""name"":""Franz Denys"",""ark"":""ark:/83110/x0/14f290e1-63dd-58f5-8600-c68b2cdb248f"",""uri"":""/agents/people/78177"",""id"":""au::5350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/14f290e1-63dd-58f5-8600-c68b2cdb248f
053fc370-19f3-5792-acc6-df6487bb4e99,tg:lhdc:3547,e73_CreationActors,1,ce26190f-7d7e-55a4-b030-70ec0ed9afca,au::40629,authors,,"dlod={""name"":""J.A. van Schijndel"",""ark"":""ark:/83110/x0/ce26190f-7d7e-55a4-b030-70ec0ed9afca"",""uri"":""/agents/people/69141"",""id"":""au::40629"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce26190f-7d7e-55a4-b030-70ec0ed9afca
7a152194-4533-5a92-9802-9c28c920cb5b,tg:lhdc:1327,e73_CreationActors,1,53abea94-3a50-52de-9b44-afa5bf26ac19,au::19794,translators,,"dlod={""name"":""Frans Verschoren"",""ark"":""ark:/83110/x0/53abea94-3a50-52de-9b44-afa5bf26ac19"",""uri"":""/agents/people/59970"",""id"":""au::19794"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/53abea94-3a50-52de-9b44-afa5bf26ac19
cdce4f1c-f7fc-51b2-8039-3b97ee041132,tg:lhdc:4501,e73_CreationActors,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
d5c13c74-5c32-59b3-a0f1-475ba6bbe2a9,tg:lhdc:4285,e73_CreationActors,1,07aad062-a2b9-5592-98b5-fa4b3663189c,au::113502,translators,,"dlod={""name"":""Anton Tsjechov"",""ark"":""ark:/83110/x0/07aad062-a2b9-5592-98b5-fa4b3663189c"",""uri"":""/agents/people/48808"",""id"":""au::113502"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/07aad062-a2b9-5592-98b5-fa4b3663189c
a10de3ce-e772-5d69-8539-93283b915dc6,tg:lhdc:992,e73_CreationActors,1,a293ba2f-c172-5f50-ae35-b49ea1fee5b7,au::54172,authors,,"dlod={""name"":""Molière"",""ark"":""ark:/83110/x0/a293ba2f-c172-5f50-ae35-b49ea1fee5b7"",""uri"":""/agents/people/82703"",""id"":""au::54172"",""nameWithContext"":[""Jean-Baptiste Pocquelin""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a293ba2f-c172-5f50-ae35-b49ea1fee5b7
11d8d380-4198-502d-baeb-02a07ce780ce,tg:lhdc:3496,e73_CreationActors,1,07029690-d662-5793-89be-d559b4abcd04,au::5078,authors,,"dlod={""name"":""Marc Decorte"",""ark"":""ark:/83110/x0/07029690-d662-5793-89be-d559b4abcd04"",""uri"":""/agents/people/70217"",""id"":""au::5078"",""nameWithContext"":[""Marcel Vincent Decorte"",""Jan Marcken""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/07029690-d662-5793-89be-d559b4abcd04
4a032666-8c8b-50e1-9b02-7f09d3e4b975,tg:lhdc:2805,e73_CreationActors,1,7746f1b9-81a1-5d6e-bea6-046bb4bf11cd,au::52533,authors,,"dlod={""name"":""Jacques Idserda"",""ark"":""ark:/83110/x0/7746f1b9-81a1-5d6e-bea6-046bb4bf11cd"",""uri"":""/agents/people/47290"",""id"":""au::52533"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7746f1b9-81a1-5d6e-bea6-046bb4bf11cd
457d6def-4d77-5efc-88c0-5a53ea9ff287,tg:lhdc:736,e73_CreationActors,1,28da2f71-2615-5dcb-b3c3-67126a8e7d80,au::16798,authors,,"dlod={""name"":""René J. Seghers"",""ark"":""ark:/83110/x0/28da2f71-2615-5dcb-b3c3-67126a8e7d80"",""uri"":""/agents/people/71947"",""id"":""au::16798"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/28da2f71-2615-5dcb-b3c3-67126a8e7d80
ec3aaf0e-29e0-5a73-b68c-60b8cb500485,tg:lhdc:2815,e73_CreationActors,1,597c794e-b6bb-51bb-badc-86feda660430,au::9390:2,authors,,,
ae2b517a-0236-51d8-8c34-34056e648f11,tg:lhdc:3486,e73_CreationActors,1,d4d76606-f40c-5db6-b4a3-eb96c583b4a5,au::18482,authors,,"dlod={""name"":""Alice Toen"",""ark"":""ark:/83110/x0/d4d76606-f40c-5db6-b4a3-eb96c583b4a5"",""uri"":""/agents/people/75478"",""id"":""au::18482"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d4d76606-f40c-5db6-b4a3-eb96c583b4a5
d044b140-d4cd-5562-ad2d-602944734710,tg:lhdc:1190,e73_CreationActors,1,3928ae21-247a-5a15-b483-783fd5798b84,au::8733,authors,,"dlod={""name"":""Hubert van Herreweghen"",""ark"":""ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84"",""uri"":""/agents/people/68886"",""id"":""au::8733"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84
5786907f-9e65-5f82-be11-bd1ffb5c8cfb,tg:lhdc:1809,e73_CreationActors,1,9dd16a6f-703d-5aee-90af-add9a6690375,au::28473,authors,,"dlod={""name"":""Jean de Coune"",""ark"":""ark:/83110/x0/9dd16a6f-703d-5aee-90af-add9a6690375"",""uri"":""/agents/people/91725"",""id"":""au::28473"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9dd16a6f-703d-5aee-90af-add9a6690375
0ce492d4-609d-52af-84b7-aebc41e6432e,tg:lhdc:538,e73_CreationActors,1,9db23628-b2ea-5982-aebe-0b7e1f9b2541,au::9752,translators,,"dlod={""name"":""Karel Jonckheere"",""ark"":""ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541"",""uri"":""/agents/people/77259"",""id"":""au::9752"",""nameWithContext"":[""Scharensliep"",""G. Reynders""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9db23628-b2ea-5982-aebe-0b7e1f9b2541
6b6e5e8b-855f-5a5a-aa40-e98effd68b30,tg:lhdc:91,e73_CreationActors,1,4ce7ab14-7a01-56f6-a97d-9501527dc152,au::18143,authors,,"dlod={""name"":""Tentoonstellingen Affiches"",""ark"":""ark:/83110/x0/4ce7ab14-7a01-56f6-a97d-9501527dc152"",""uri"":""/agents/corporate_entities/13858"",""id"":""au::18143"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ce7ab14-7a01-56f6-a97d-9501527dc152
958526bf-dffc-59f6-a170-0bee14ab0ace,tg:lhdc:1971,e73_CreationActors,1,b0c1dca8-51d0-5235-ab6a-98d6c03f0406,au::17454,authors,,"dlod={""name"":""Guido Staes"",""ark"":""ark:/83110/x0/b0c1dca8-51d0-5235-ab6a-98d6c03f0406"",""uri"":""/agents/people/91772"",""id"":""au::17454"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0c1dca8-51d0-5235-ab6a-98d6c03f0406
fbf3ab14-c10e-5fbc-916e-e302ef47f258,tg:lhdc:3688,e73_CreationActors,1,b1fb9efc-aad8-5d59-94a3-3db766d01b52,au::15300,authors,,"dlod={""name"":""Rik Puttemans"",""ark"":""ark:/83110/x0/b1fb9efc-aad8-5d59-94a3-3db766d01b52"",""uri"":""/agents/people/56150"",""id"":""au::15300"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b1fb9efc-aad8-5d59-94a3-3db766d01b52
a4a83f01-9b9c-506b-b00c-a05eb88a319e,tg:lhdc:1180,e73_CreationActors,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,authors,,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
20ca88b8-2321-57f5-9d90-3c7f7a537d7e,tg:lhdc:1961,e73_CreationActors,1,4d38bb7b-ddf6-55db-85d8-dcbcc38495ae,au::16227,translators,,"dlod={""name"":""Karel Ruyssinck"",""ark"":""ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae"",""uri"":""/agents/people/65458"",""id"":""au::16227"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae
2cd16552-86e6-5861-a9c2-b9453d43e978,tg:lhdc:3698,e73_CreationActors,1,e6d4d830-b09b-53ec-8b5e-608f3ae62563,au::11837,authors,,"dlod={""name"":""Lia Lucassen"",""ark"":""ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563"",""uri"":""/agents/people/84489"",""id"":""au::11837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563
a6d3c410-19c3-5418-a237-fb4ceae0256a,tg:lhdc:528,e73_CreationActors,1,5121b901-a654-5fdf-8b3f-92031e4a613c,au::8370,translators,,"dlod={""name"":""Paul Hardy"",""ark"":""ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c"",""uri"":""/agents/people/81247"",""id"":""au::8370"",""nameWithContext"":[""L. Coenepols""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5121b901-a654-5fdf-8b3f-92031e4a613c
cd8fc960-6f69-5515-a5d8-bffd40d4b63c,tg:lhdc:3944,e73_CreationActors,1,517d0961-38a4-5ba2-b901-dd3e1856382e,au::8802,authors,,"dlod={""name"":""Gil Vander Heyden"",""ark"":""ark:/83110/x0/517d0961-38a4-5ba2-b901-dd3e1856382e"",""uri"":""/agents/people/56379"",""id"":""au::8802"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/517d0961-38a4-5ba2-b901-dd3e1856382e
f36b387f-413a-5891-b732-d636bf071078,tg:lhdc:3954,e73_CreationActors,1,fc24b3d5-116c-56b5-b0ef-c7b5528d5ea5,au::2865,authors,,"dlod={""name"":""Jo Briels"",""ark"":""ark:/83110/x0/fc24b3d5-116c-56b5-b0ef-c7b5528d5ea5"",""uri"":""/agents/people/79511"",""id"":""au::2865"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fc24b3d5-116c-56b5-b0ef-c7b5528d5ea5
68836180-22bb-5437-9f17-dfe054f2a809,tg:lhdc:4107,e73_CreationActors,1,b92dd01b-ef0a-5c24-9367-c50a7b34911a,au::7837,translators,,"dlod={""name"":""Antoon de Graef"",""ark"":""ark:/83110/x0/b92dd01b-ef0a-5c24-9367-c50a7b34911a"",""uri"":""/agents/people/63158"",""id"":""au::7837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b92dd01b-ef0a-5c24-9367-c50a7b34911a
b0927ea5-92c6-5720-af4d-1332e48ba275,tg:lhdc:1659,e73_CreationActors,1,1e75dfc3-9a60-5a56-b316-b455ce22d042,au::10177,translators,,"dlod={""name"":""Valeer van Kerkhove"",""ark"":""ark:/83110/x0/1e75dfc3-9a60-5a56-b316-b455ce22d042"",""uri"":""/agents/people/64008"",""id"":""au::10177"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1e75dfc3-9a60-5a56-b316-b455ce22d042
347a0f53-389a-58e7-9a62-d7727cdd6ceb,tg:lhdc:3039,e73_CreationActors,1,cb8a6313-4a15-58d5-b6fa-1dc6b44f468c,au::35000,authors,,"dlod={""name"":""I.F. Keesing"",""ark"":""ark:/83110/x0/cb8a6313-4a15-58d5-b6fa-1dc6b44f468c"",""uri"":""/agents/people/77916"",""id"":""au::35000"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb8a6313-4a15-58d5-b6fa-1dc6b44f468c
dfa941ce-f218-52a4-9e08-1f286689d299,tg:lhdc:2533,e73_CreationActors,1,9f8bdb37-c65f-5055-8609-e4acecf4e82b,au::14786,authors,,"dlod={""name"":""Roger Pieters"",""ark"":""ark:/83110/x0/9f8bdb37-c65f-5055-8609-e4acecf4e82b"",""uri"":""/agents/people/69123"",""id"":""au::14786"",""nameWithContext"":[""P. Roder""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f8bdb37-c65f-5055-8609-e4acecf4e82b
14b19229-fec9-53af-9fb1-14c009533c5f,tg:lhdc:3151,e73_CreationActors,1,0f214c50-c434-5a58-aec0-2bb011217bf2,au::3426,authors,,"dlod={""name"":""Jan van Calsteren"",""ark"":""ark:/83110/x0/0f214c50-c434-5a58-aec0-2bb011217bf2"",""uri"":""/agents/people/50156"",""id"":""au::3426"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0f214c50-c434-5a58-aec0-2bb011217bf2
e811213b-5eca-53f0-96a8-d15bbd0faab5,tg:lhdc:4117,e73_CreationActors,1,165da067-bb68-5d2b-bdea-46d8d2055bbe,au::54353,authors,,"dlod={""name"":""David Herbert Lawrence"",""ark"":""ark:/83110/x0/165da067-bb68-5d2b-bdea-46d8d2055bbe"",""uri"":""/agents/people/67053"",""id"":""au::54353"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/165da067-bb68-5d2b-bdea-46d8d2055bbe
78125872-bcaa-5694-aabc-bfe6740345c2,tg:lhdc:1731,e73_CreationActors,1,047deafc-b1d5-50d0-9377-0cb178b74873,au::10841,authors,,"dlod={""name"":""Gie Laenen"",""ark"":""ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873"",""uri"":""/agents/people/73192"",""id"":""au::10841"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873
9c41afa4-0640-555d-89a7-9faeaac01246,tg:lhdc:4752,e73_CreationActors,1,f6e01f6f-fc6d-5338-a03a-f4d69436b047,au::15013,authors,,"dlod={""name"":""Andries Poppe"",""ark"":""ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047"",""uri"":""/agents/people/53762"",""id"":""au::15013"",""nameWithContext"":[""Herwig Hinde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047
7d912b19-0a04-5a0b-9d82-146e92aeb1dc,tg:lhdc:1174,e73_CreationActors,1,720f9b50-6a50-55e8-8198-71042228ac13,au::13074,authors,,"dlod={""name"":""Paul de Mont"",""ark"":""ark:/83110/x0/720f9b50-6a50-55e8-8198-71042228ac13"",""uri"":""/agents/people/64749"",""id"":""au::13074"",""nameWithContext"":[""Oslower""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/720f9b50-6a50-55e8-8198-71042228ac13
bcb3bdac-0dcd-57c4-9952-98e7d02abc39,tg:lhdc:3714,e73_CreationActors,1,e6d4d830-b09b-53ec-8b5e-608f3ae62563,au::11837,authors,,"dlod={""name"":""Lia Lucassen"",""ark"":""ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563"",""uri"":""/agents/people/84489"",""id"":""au::11837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563
53a1cc59-5a1e-5c9f-bc52-37bfa357b307,tg:lhdc:2366,e73_CreationActors,1,d48e182a-30a2-5a83-a926-cdb8b33ddfb2,au::21547,authors,,"dlod={""name"":""Herman van Winsen"",""ark"":""ark:/83110/x0/d48e182a-30a2-5a83-a926-cdb8b33ddfb2"",""uri"":""/agents/people/79566"",""id"":""au::21547"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d48e182a-30a2-5a83-a926-cdb8b33ddfb2
0be22a65-6d9f-5cf2-8170-d07adbe2c5cb,tg:lhdc:1995,e73_CreationActors,1,4d38bb7b-ddf6-55db-85d8-dcbcc38495ae,au::16227,translators,,"dlod={""name"":""Karel Ruyssinck"",""ark"":""ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae"",""uri"":""/agents/people/65458"",""id"":""au::16227"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae
b8498bb4-c5a2-5fd5-af61-11e87bf41aee,tg:lhdc:3704,e73_CreationActors,1,e6d4d830-b09b-53ec-8b5e-608f3ae62563,au::11837,authors,,"dlod={""name"":""Lia Lucassen"",""ark"":""ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563"",""uri"":""/agents/people/84489"",""id"":""au::11837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563
06b321d5-e29a-544a-9f62-1eb594b0b861,tg:lhdc:4742,e73_CreationActors,1,b1105014-53ec-5385-a115-ab645ed147c0,au::21312,authors,,"dlod={""name"":""Lowie Weynants"",""ark"":""ark:/83110/x0/b1105014-53ec-5385-a115-ab645ed147c0"",""uri"":""/agents/people/47630"",""id"":""au::21312"",""nameWithContext"":[""Lode Weyk""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b1105014-53ec-5385-a115-ab645ed147c0
cf8653f7-b03f-51a9-8a5b-a9be6c8d59ce,tg:lhdc:1985,e73_CreationActors,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,translators,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
94c16c1d-fbec-58d8-89e1-33bb8549c538,tg:lhdc:2178,e73_CreationActors,1,a032ddb6-2451-594a-965b-3d55a1a8082b,au::17812,authors,,"dlod={""name"":""August Strindberg"",""ark"":""ark:/83110/x0/a032ddb6-2451-594a-965b-3d55a1a8082b"",""uri"":""/agents/people/58733"",""id"":""au::17812"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a032ddb6-2451-594a-965b-3d55a1a8082b
30f8b72d-ad53-5b0b-92f7-cab6b4984d9c,tg:lhdc:3472,e73_CreationActors,1,0eceb8ce-9fe4-5650-8dbd-77218d76bbb5,au::3771,authors,,"dlod={""name"":""Jef Ceulemans"",""ark"":""ark:/83110/x0/0eceb8ce-9fe4-5650-8dbd-77218d76bbb5"",""uri"":""/agents/people/52957"",""id"":""au::3771"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0eceb8ce-9fe4-5650-8dbd-77218d76bbb5
db4318f2-0115-5a57-bae7-6dcbbfd8fe90,tg:lhdc:1212,e73_CreationActors,1,8fb181e6-df94-5c83-9f27-17166fd00c91,au::61037,authors,,"dlod={""name"":""Arthur Conan Doyle"",""ark"":""ark:/83110/x0/8fb181e6-df94-5c83-9f27-17166fd00c91"",""uri"":""/agents/people/50166"",""id"":""au::61037"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8fb181e6-df94-5c83-9f27-17166fd00c91
3e698f81-57f4-5932-aee8-a8884cb6f7bf,tg:lhdc:4434,e73_CreationActors,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
fc51f64c-6faa-5946-b18e-64976edf9643,tg:lhdc:2999,e73_CreationActors,1,21e6e950-3106-5920-afcc-44ff2029e07c,au::4773,authors,,"dlod={""name"":""Karel Cuypers"",""ark"":""ark:/83110/x0/21e6e950-3106-5920-afcc-44ff2029e07c"",""uri"":""/agents/people/78912"",""id"":""au::4773"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/21e6e950-3106-5920-afcc-44ff2029e07c
48e67ce5-6c1e-5119-94a0-9afb4fe9df11,tg:lhdc:1202,e73_CreationActors,1,e652cbd2-ac1a-5d1b-8001-44ce339e2b0e,au::6796,authors,,"dlod={""name"":""Theo Fleischman"",""ark"":""ark:/83110/x0/e652cbd2-ac1a-5d1b-8001-44ce339e2b0e"",""uri"":""/agents/people/53794"",""id"":""au::6796"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e652cbd2-ac1a-5d1b-8001-44ce339e2b0e
ce64d65f-4286-52d2-9b7c-642ba0b361f5,tg:lhdc:4424,e73_CreationActors,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
eaf860dd-65de-54d4-aedb-2f17ca1d83b7,tg:lhdc:3462,e73_CreationActors,1,1c681418-ed83-5c3a-ba22-1b2719c15c7f,au::8194,authors,,"dlod={""name"":""Karel Haerens"",""ark"":""ark:/83110/x0/1c681418-ed83-5c3a-ba22-1b2719c15c7f"",""uri"":""/agents/people/89552"",""id"":""au::8194"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c681418-ed83-5c3a-ba22-1b2719c15c7f
9a91008e-44e6-5096-b0b5-bea5d2838234,tg:lhdc:2989,e73_CreationActors,1,740c6834-e27b-521f-8535-e86cb34365ee,au::4589,authors,,"dlod={""name"":""Jo Crab"",""ark"":""ark:/83110/x0/740c6834-e27b-521f-8535-e86cb34365ee"",""uri"":""/agents/people/54782"",""id"":""au::4589"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/740c6834-e27b-521f-8535-e86cb34365ee
549de117-f255-512c-b40f-d0ae11f5c084,tg:lhdc:2010,e73_CreationActors,1,0a5b3878-42bb-53d1-a93c-93dc96e516f2,au::689,translators,,"dlod={""name"":""Frans Arijs"",""ark"":""ark:/83110/x0/0a5b3878-42bb-53d1-a93c-93dc96e516f2"",""uri"":""/agents/people/50845"",""id"":""au::689"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a5b3878-42bb-53d1-a93c-93dc96e516f2
9fde91a0-bd97-5136-b144-95d4db1efbda,tg:lhdc:197,e73_CreationActors,1,58179620-bfd8-516f-85c5-e2f783505e3d,au::16200,authors,,"dlod={""name"":""Mathieu Rutten"",""ark"":""ark:/83110/x0/58179620-bfd8-516f-85c5-e2f783505e3d"",""uri"":""/agents/people/92397"",""id"":""au::16200"",""nameWithContext"":[""Willy Berkelaar""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/58179620-bfd8-516f-85c5-e2f783505e3d
f4f548df-df13-56f8-b65e-39ce9aac9173,tg:lhdc:4261,e73_CreationActors,1,9e1aef7a-8210-5dcb-898e-6e2ba7a5ba6f,au::40549,authors,,"dlod={""name"":""Wout Wellinck"",""ark"":""ark:/83110/x0/9e1aef7a-8210-5dcb-898e-6e2ba7a5ba6f"",""uri"":""/agents/people/74441"",""id"":""au::40549"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e1aef7a-8210-5dcb-898e-6e2ba7a5ba6f
d6873451-d2ff-5b0f-8721-16ad60f62b98,tg:lhdc:976,e73_CreationActors,1,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,au::16015,dedicatees,,"dlod={""name"":""Max Rooses"",""ark"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""uri"":""/agents/people/60147"",""id"":""au::16015"",""nameWithContext"":[""P. Comestor""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f
5e4cd769-b2e2-58c7-9150-9b9de178d19a,tg:lhdc:2655,e73_CreationActors,1,dd8f1254-4c22-5e7c-97ba-7354d1ca6701,au::17897,authors,,"dlod={""name"":""Armand Suls"",""ark"":""ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701"",""uri"":""/agents/people/54304"",""id"":""au::17897"",""nameWithContext"":[""Raymond Sanders""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701
