ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type,source_field
03844613-8cda-5406-ab06-d8d09cb3bb9b,tg:lhbr:239177,e73_Copyrights,2000.0,2115,In Copyright,nan
c283cbf7-0b5b-5814-845c-ed718f91f210,tg:lhbr:285587,e73_Copyrights,0.0,,Copyright Undetermined,nan
e0ef7dd0-ae21-5e2a-b13c-3838b4637f1a,tg:lhbr:156891,e73_Copyrights,1937.0,2052,In Copyright,nan
1ba556c9-8883-5675-9b22-2a7e6b98469a,tg:lhbr:4153,e73_Copyrights,1947.0,2062,In Copyright,nan
d0f13556-ea95-5953-b7b3-6717daee605c,tg:lhbr:58673,e73_Copyrights,1974.0,2089,In Copyright,nan
0f9eec7b-c0ff-5f77-8f00-c9bdff224fd3,tg:lhbr:20545,e73_Copyrights,1949.0,2064,In Copyright,nan
90ca1a81-4f25-5706-a090-62bf88e47de5,tg:lhbr:32124,e73_Copyrights,1935.0,2050,In Copyright,nan
5e8b58f4-7dbf-55a9-9cd3-1f0cd79b07b3,tg:lhbr:161635,e73_Copyrights,1968.0,2083,In Copyright,nan
c5d51cec-8ec4-5f7b-a601-ab94a67d2e1f,tg:lhbr:264884,e73_Copyrights,1938.0,2053,In Copyright,nan
72e5cbf2-f00e-5181-a63b-2aa95e517fa3,tg:lhbr:267277,e73_Copyrights,0.0,,Copyright Undetermined,nan
4b722d42-ee49-56d5-85b8-54eb83183829,tg:lhbr:119503,e73_Copyrights,1949.0,2064,In Copyright,nan
6646eb32-2aa2-5176-b3ba-1ce18fe217b9,tg:lhbr:96460,e73_Copyrights,1867.0,1982,No Copyright - Public Domain Mark 1.0,nan
c73137c5-e2ec-5017-a40c-5d8340a4fd7e,tg:lhbr:195688,e73_Copyrights,1927.0,2042,In Copyright,nan
e2246a2b-c429-5cd3-b4e4-bd6b4926b0f2,tg:lhbr:129278,e73_Copyrights,1909.0,2024,In Copyright,nan
390b1866-238c-580a-a619-51104e9f11ee,tg:lhbr:179781,e73_Copyrights,1943.0,2058,In Copyright,nan
39a72642-89fd-531a-8a0f-93bd611e245f,tg:lhbr:215494,e73_Copyrights,1973.0,2088,In Copyright,nan
1c9050d5-1b08-58d4-aec5-0d22e87a9d3a,tg:lhbr:168913,e73_Copyrights,1918.0,2033,In Copyright,nan
af6f1a9c-3495-5ec1-a566-c6787b93fa0a,tg:lhbr:290839,e73_Copyrights,1971.0,2086,In Copyright,nan
d0a10a9f-ec5f-5233-9f87-cd60ee62073d,tg:lhbr:235877,e73_Copyrights,1958.0,2073,In Copyright,nan
41cc8492-c04e-5788-a8cc-3eaa5095d553,tg:lhbr:298215,e73_Copyrights,1966.0,2081,In Copyright,nan
99481a6a-9053-54c0-a5e6-cad5b756fee7,tg:lhbr:236284,e73_Copyrights,1969.0,2084,In Copyright,nan
ea1b02f2-2d7d-5e3c-96fd-e54892c5b8a7,tg:lhbr:118009,e73_Copyrights,0.0,,Copyright Undetermined,nan
691a3b67-2f16-5c44-9a13-fb21a76fdfc1,tg:lhbr:121854,e73_Copyrights,1877.0,1992,No Copyright - Public Domain Mark 1.0,nan
50927fba-82e2-57b5-a64b-5e56f9073309,tg:lhbr:59379,e73_Copyrights,1910.0,2025,In Copyright,nan
0ea16d2f-a799-5ecb-a3ac-e776cf0bc142,tg:lhbr:5459,e73_Copyrights,1922.0,2037,In Copyright,nan
71fceac8-aba1-5565-a86c-ba102235ae66,tg:lhbr:18812,e73_Copyrights,1972.0,2087,In Copyright,nan
e4ac26d4-4b02-5891-a224-8d6a9b3b565f,tg:lhbr:244467,e73_Copyrights,1853.0,1968,No Copyright - Public Domain Mark 1.0,nan
48b035c7-35d8-5501-9303-924de4daa9af,tg:lhbr:197971,e73_Copyrights,1924.0,2039,In Copyright,nan
8771b2ef-180f-54a7-b9f3-f67a822d24b1,tg:lhbr:256006,e73_Copyrights,1970.0,2085,In Copyright,nan
0b95a7bf-bea3-5408-a779-7e4d58669ec3,tg:lhbr:194382,e73_Copyrights,1965.0,2080,In Copyright,nan
607be3dd-db9a-5b8e-8d91-60e5b286d28d,tg:lhbr:150444,e73_Copyrights,1901.0,2016,No Known Copyright,nan
c8dfb52d-723c-5ede-bcb1-2eae3e6cf9d3,tg:lhbr:283952,e73_Copyrights,1977.0,2092,In Copyright,nan
6aceacb7-19aa-5e55-ab1f-ddd3ed3bed0b,tg:lhbr:142025,e73_Copyrights,1965.0,2080,In Copyright,nan
b221a585-bdba-54ad-9bbc-e77816a2d9d8,tg:lhbr:11734,e73_Copyrights,1932.0,2047,In Copyright,nan
7d798310-c051-590f-afc3-06756daae311,tg:lhbr:69402,e73_Copyrights,1953.0,2068,In Copyright,nan
d1c498c2-54b2-5c0d-8c05-6007c996a533,tg:lhbr:164013,e73_Copyrights,1940.0,2055,In Copyright,nan
0443e4cf-ba51-559b-a5c8-a72fddb6db10,tg:lhbr:208306,e73_Copyrights,1974.0,2089,In Copyright,nan
5e45050c-5090-55e2-86da-deb3d5afd737,tg:lhbr:176472,e73_Copyrights,1960.0,2075,In Copyright,nan
329dcef0-47a0-5854-8844-fca25f90b65f,tg:lhbr:270030,e73_Copyrights,1988.0,2103,In Copyright,nan
14edfa07-42f3-5f09-a457-189dffcaff90,tg:lhbr:262451,e73_Copyrights,1928.0,2043,In Copyright,nan
141cb146-20a4-5491-a0d9-892a53cf5271,tg:lhbr:1775,e73_Copyrights,1935.0,2050,In Copyright,nan
5073194e-a312-5196-a023-06785b824c70,tg:lhbr:64808,e73_Copyrights,1941.0,2056,In Copyright,nan
8fd7b304-bcbf-5c09-9c25-02205050d5c6,tg:lhbr:99793,e73_Copyrights,1947.0,2062,In Copyright,nan
9a01535c-0080-54c5-af21-b495c338330b,tg:lhbr:26990,e73_Copyrights,1935.0,2050,In Copyright,nan
4bb004eb-0981-5f97-b165-bf515d07f366,tg:lhbr:37702,e73_Copyrights,1932.0,2047,In Copyright,nan
c138dfcc-77e2-5997-9ded-aa072f0ac707,tg:lhbr:25363,e73_Copyrights,1942.0,2057,In Copyright,nan
de71bc23-85e0-5750-bbb6-c15341e23979,tg:lhbr:88901,e73_Copyrights,1955.0,2070,In Copyright,nan
bc9e32fe-4457-5e9f-96ac-8a2d725891db,tg:lhbr:104291,e73_Copyrights,1941.0,2056,In Copyright,nan
fafae3cc-a8e8-53c4-9f97-9d6e56f22ceb,tg:lhbr:268184,e73_Copyrights,1960.0,2075,In Copyright,nan
52793f09-499c-562c-88be-18bc93aae06d,tg:lhbr:107862,e73_Copyrights,1914.0,2029,In Copyright,nan
c68ae9f7-d7dc-5fec-9cd1-2819db8dc1e2,tg:lhbr:154768,e73_Copyrights,1953.0,2068,In Copyright,nan
7f6f199c-12d3-55af-9aad-bf60d26f7700,tg:lhbr:213841,e73_Copyrights,1967.0,2082,In Copyright,nan
01e3d91f-bda2-5703-ba31-17b47705f452,tg:lhbr:146309,e73_Copyrights,1967.0,2082,In Copyright,nan
ae01c659-b2fe-5cd4-aeef-24cc088fdfa6,tg:lhbr:93246,e73_Copyrights,1920.0,2035,In Copyright,nan
5f6b0edf-3f88-5da5-9c5b-e944680b0212,tg:lhbr:15418,e73_Copyrights,1933.0,2048,In Copyright,nan
a2363167-deb1-5454-b3fa-904df65b1360,tg:lhbr:57580,e73_Copyrights,1951.0,2066,In Copyright,nan
448eaac9-06eb-5e1b-a8ac-4eb087ffff2b,tg:lhbr:8853,e73_Copyrights,1933.0,2048,In Copyright,nan
a7025117-b550-54d3-846d-1e6affe07695,tg:lhbr:23757,e73_Copyrights,1924.0,2039,In Copyright,nan
2ad36ef8-c4b0-51d2-8a1c-60a724f16276,tg:lhbr:31336,e73_Copyrights,1939.0,2054,In Copyright,nan
7dd76d94-6925-51f6-983c-5ab6d9c465c6,tg:lhbr:7341,e73_Copyrights,1926.0,2041,In Copyright,nan
fd30b0b1-9913-5c54-9d38-18d1cfe5a5e3,tg:lhbr:49000,e73_Copyrights,1898.0,2013,No Known Copyright,nan
b07e4adb-48cc-5900-9dc7-a2c35896ca57,tg:lhbr:264065,e73_Copyrights,1993.0,2108,In Copyright,nan
abf77648-3863-559b-8098-3547e9587ec3,tg:lhbr:276404,e73_Copyrights,1916.0,2031,In Copyright,nan
1c59e7da-ff34-569d-851c-4a307aa7dd3c,tg:lhbr:158689,e73_Copyrights,1926.0,2041,In Copyright,nan
8bd97c97-c9c7-52e4-9c13-9b2a9025ba7b,tg:lhbr:170046,e73_Copyrights,1963.0,2078,In Copyright,nan
85597112-6f96-5769-b717-d09039182867,tg:lhbr:29282,e73_Copyrights,1930.0,2045,In Copyright,nan
0d84562a-7f18-5286-83fa-665ebaf6060b,tg:lhbr:95672,e73_Copyrights,1972.0,2087,In Copyright,nan
76380a5c-bde0-5d83-bb13-2d97a3d0c910,tg:lhbr:87213,e73_Copyrights,1902.0,2017,No Known Copyright,nan
e223cdaf-731e-574d-a4e0-01e3b2eb0df3,tg:lhbr:207814,e73_Copyrights,1978.0,2093,In Copyright,nan
76b586b9-5d1f-5420-9d6a-ac85e0dcb3e2,tg:lhbr:113837,e73_Copyrights,1940.0,2055,In Copyright,nan
7e8230d1-4a14-54d7-9467-77a02c6be06f,tg:lhbr:260349,e73_Copyrights,1978.0,2093,In Copyright,nan
52200ffd-7f51-5808-8357-b98c095e04c4,tg:lhbr:135801,e73_Copyrights,1854.0,1969,No Copyright - Public Domain Mark 1.0,nan
36c2da10-d582-5bd2-9995-86ddf4bbff76,tg:lhbr:198263,e73_Copyrights,1928.0,2043,In Copyright,nan
4c2eb4db-2b77-56b4-ab2d-395e64f16371,tg:lhbr:272728,e73_Copyrights,1980.0,2095,In Copyright,nan
8e2c8bc8-354a-547a-bb50-57f83b4b7ea7,tg:lhbr:124693,e73_Copyrights,1956.0,2071,In Copyright,nan
9bfdf7ef-6f9c-57a3-888e-c40347d21980,tg:lhbr:248586,e73_Copyrights,0.0,,Copyright Undetermined,nan
49f6242e-5c1d-5e12-abfd-be94ce1651fd,tg:lhbr:221822,e73_Copyrights,1962.0,2077,In Copyright,nan
60f2a3f7-4f71-5839-a2dd-9f2fc5c5f82e,tg:lhbr:177999,e73_Copyrights,1857.0,1972,No Copyright - Public Domain Mark 1.0,nan
d193849a-5c9b-5558-9fdd-a60585d1bc03,tg:lhbr:55298,e73_Copyrights,1961.0,2076,In Copyright,nan
e9ba8aa1-d5c6-520e-9533-e3b7ee755c2a,tg:lhbr:17300,e73_Copyrights,1952.0,2067,In Copyright,nan
76bac2dc-45da-5d69-bf61-a8f400e0c8fc,tg:lhbr:144411,e73_Copyrights,1929.0,2044,In Copyright,nan
331d27df-733c-54f2-b68a-a9dc2e143185,tg:lhbr:228704,e73_Copyrights,1923.0,2038,In Copyright,nan
b9932d68-e361-5383-a5f0-d7d1747cfea2,tg:lhbr:297907,e73_Copyrights,1972.0,2087,In Copyright,nan
9914a83c-609a-5178-8185-599b93072081,tg:lhbr:156070,e73_Copyrights,1903.0,2018,No Known Copyright,nan
0c46f45f-b8f0-597b-8d1b-e39739790840,tg:lhbr:286795,e73_Copyrights,1984.0,2099,In Copyright,nan
7155bc66-5cd1-5f17-9e28-0dab8b969cd3,tg:lhbr:239996,e73_Copyrights,1879.0,1994,No Copyright - Public Domain Mark 1.0,nan
dd520948-e2a0-5581-a412-1d8cdea1ac8f,tg:lhbr:250432,e73_Copyrights,1848.0,1963,No Copyright - Public Domain Mark 1.0,nan
980a48d2-54e7-589a-aabd-c875b111ec0f,tg:lhbr:242053,e73_Copyrights,1891.0,2006,No Copyright - Public Domain Mark 1.0,nan
b7bbaa3b-90bf-5765-9df3-3fe315b7715d,tg:lhbr:106589,e73_Copyrights,1946.0,2061,In Copyright,nan
0d3a9528-2341-5fb7-b076-7192960ee40c,tg:lhbr:125399,e73_Copyrights,1964.0,2079,In Copyright,nan
31baac08-d1aa-5e30-ad24-741beecf7c59,tg:lhbr:273222,e73_Copyrights,1979.0,2094,In Copyright,nan
dc0a3ff7-fae6-5dc5-adeb-a2f25259418b,tg:lhbr:199769,e73_Copyrights,1908.0,2023,In Copyright,nan
2ed3b95c-4e23-5ef9-8806-77f7b83dc370,tg:lhbr:261643,e73_Copyrights,2008.0,2123,In Copyright,nan
120b804f-66d0-54c7-865d-e4ddb6e96d8b,tg:lhbr:167201,e73_Copyrights,1960.0,2075,In Copyright,nan
372a5e3c-f19a-5785-bd11-7b67fb20a674,tg:lhbr:232949,e73_Copyrights,1881.0,1996,No Copyright - Public Domain Mark 1.0,nan
ea5eb8b1-8b1c-531a-a75b-6dd6c20e65e8,tg:lhbr:175660,e73_Copyrights,1962.0,2077,In Copyright,nan
b27b0240-53b4-532c-b1c9-b712d6b8f21b,tg:lhbr:219575,e73_Copyrights,1945.0,2060,In Copyright,nan
8ab7524d-44c2-5d37-a9d9-dcf799495510,tg:lhbr:34510,e73_Copyrights,1874.0,1989,No Copyright - Public Domain Mark 1.0,nan
a094407d-c1ae-5b3c-95f2-2811dd749bbc,tg:lhbr:26171,e73_Copyrights,1928.0,2043,In Copyright,nan
acd9bf38-c7f0-52de-b6f7-4dadf432b1ec,tg:lhbr:2567,e73_Copyrights,1939.0,2054,In Copyright,nan
30304e06-00d9-5e1c-a521-9e038eacd6bd,tg:lhbr:76488,e73_Copyrights,1945.0,2060,In Copyright,nan
602440fe-3198-5e9a-b471-860973be665b,tg:lhbr:107083,e73_Copyrights,1960.0,2075,In Copyright,nan
77096609-6949-5836-9d20-f58bde7ae626,tg:lhbr:243559,e73_Copyrights,1979.0,2094,In Copyright,nan
ec6a6117-3a83-5bbd-b046-9e0dec2fe6ea,tg:lhbr:268965,e73_Copyrights,1946.0,2061,In Copyright,nan
2459a11c-7a57-59a5-b21f-2afddca79863,tg:lhbr:251138,e73_Copyrights,1859.0,1974,No Copyright - Public Domain Mark 1.0,nan
ec50bf8f-4d3b-5893-baaa-363dc3574008,tg:lhbr:54792,e73_Copyrights,1901.0,2016,No Known Copyright,nan
c0a9108d-4a1d-555b-8880-1d400fb8c7dd,tg:lhbr:45900,e73_Copyrights,1972.0,2087,In Copyright,nan
d708ede1-645e-5bfa-b299-6264bdba9553,tg:lhbr:82435,e73_Copyrights,1922.0,2037,In Copyright,nan
478c694e-2e24-5d6c-9d1d-f08adad2bc00,tg:lhbr:90054,e73_Copyrights,1936.0,2051,In Copyright,nan
7a65db62-f34b-56d4-82f5-c2a9eedf18d8,tg:lhbr:289466,e73_Copyrights,1953.0,2068,In Copyright,nan
29738ba8-785a-57f3-8148-c246a99b18db,tg:lhbr:159383,e73_Copyrights,1951.0,2066,In Copyright,nan
ab7aaf65-db16-5c6e-85ed-d4ae1b3059ef,tg:lhbr:235096,e73_Copyrights,1980.0,2095,In Copyright,nan
35db7c79-7eda-5db0-84ff-d4fe3c72c946,tg:lhbr:63936,e73_Copyrights,1921.0,2036,In Copyright,nan
d5671186-9839-5b57-b724-b58c873d0da1,tg:lhbr:153656,e73_Copyrights,1905.0,2020,No Known Copyright,nan
9a72db86-2668-5d04-a72c-4f6ff4a74cd9,tg:lhbr:141237,e73_Copyrights,1894.0,2009,No Known Copyright,nan
3a0c9b06-47a0-5127-9ec2-39ccd2ea80e8,tg:lhbr:247675,e73_Copyrights,1850.0,1965,No Copyright - Public Domain Mark 1.0,nan
fc9e6b4e-89cd-5fa6-8de8-768dd8638907,tg:lhbr:255214,e73_Copyrights,0.0,,Copyright Undetermined,nan
a0f419a0-7875-50de-977b-1b97fb73f82b,tg:lhbr:197190,e73_Copyrights,1916.0,2031,In Copyright,nan
151d0d38-fa31-5926-b480-1d76f0b5467b,tg:lhbr:78271,e73_Copyrights,1958.0,2073,In Copyright,nan
b7c2afd6-e6fc-5bb8-af33-45be0ff0176c,tg:lhbr:86719,e73_Copyrights,1947.0,2062,In Copyright,nan
7724006b-f72d-5dec-a748-60292ef13948,tg:lhbr:12526,e73_Copyrights,1964.0,2079,In Copyright,nan
d379fece-befa-5bc2-bc29-a6092673f7a2,tg:lhbr:94378,e73_Copyrights,1930.0,2045,In Copyright,nan
de25bec8-73bf-5dbc-a387-c163afac7158,tg:lhbr:28788,e73_Copyrights,1939.0,2054,In Copyright,nan
1ffd895d-1913-53a1-9b56-b98a858ae4c1,tg:lhbr:49999,e73_Copyrights,1948.0,2063,In Copyright,nan
647e4f65-db87-5546-babf-46353a007c02,tg:lhbr:226864,e73_Copyrights,1970.0,2085,In Copyright,nan
d75ace8f-a803-560b-aaee-0a3dd2c3ed8e,tg:lhbr:299667,e73_Copyrights,1976.0,2091,In Copyright,nan
8474f5c4-4105-5f25-8da8-377c34e2d66f,tg:lhbr:149182,e73_Copyrights,1963.0,2078,In Copyright,nan
c95db2c6-7140-5752-acbb-aa42f0781b48,tg:lhbr:225297,e73_Copyrights,1943.0,2058,In Copyright,nan
9c3d5fae-b8b1-5809-a311-6570dd13c9f5,tg:lhbr:132847,e73_Copyrights,1865.0,1980,No Copyright - Public Domain Mark 1.0,nan
ae5e58a8-60ec-5946-af8b-729a2ee889a4,tg:lhbr:96518,e73_Copyrights,1963.0,2078,In Copyright,nan
49579f0a-80c2-54ad-a79a-518ff3c7e549,tg:lhbr:10346,e73_Copyrights,1949.0,2064,In Copyright,nan
a61d810f-20ac-5843-a40f-ecdc3aacc61d,tg:lhbr:38589,e73_Copyrights,1898.0,2013,No Known Copyright,nan
d89239a2-2a08-5f8c-91ba-cf22d273b2ec,tg:lhbr:68070,e73_Copyrights,1953.0,2068,In Copyright,nan
be18e74b-e88c-5227-b1de-aa4e752a5220,tg:lhbr:129300,e73_Copyrights,1964.0,2079,In Copyright,nan
c16f693f-cd02-532d-a263-330012ef5280,tg:lhbr:245015,e73_Copyrights,1856.0,1971,No Copyright - Public Domain Mark 1.0,nan
35f00c6e-e147-508b-8a0e-eb9c2ff3a7ca,tg:lhbr:184962,e73_Copyrights,1948.0,2063,In Copyright,nan
1f45053a-adad-5a3c-9b17-b19430630b7e,tg:lhbr:257474,e73_Copyrights,1953.0,2068,In Copyright,nan
806c407b-2a3c-5ac8-b310-8ee838dc11a3,tg:lhbr:187391,e73_Copyrights,1971.0,2086,In Copyright,nan
4182be73-ef9b-5006-a609-4c974af59824,tg:lhbr:151036,e73_Copyrights,1894.0,2009,No Known Copyright,nan
4ef6a703-76ab-5f14-b2a8-1d20e7640e4c,tg:lhbr:290941,e73_Copyrights,1943.0,2058,In Copyright,nan
d7a7598a-e603-5ba7-8cf7-01a5a8f7ef31,tg:lhbr:143457,e73_Copyrights,1943.0,2058,In Copyright,nan
f1b4e9ec-fadb-5682-bc3f-6ebcde1a9d5c,tg:lhbr:66689,e73_Copyrights,1976.0,2091,In Copyright,nan
0086877b-d33e-55b2-8091-1f534d087d02,tg:lhbr:35983,e73_Copyrights,1946.0,2061,In Copyright,nan
b6225437-3727-5545-a3de-990a6830c476,tg:lhbr:36370,e73_Copyrights,1932.0,2047,In Copyright,nan
d062d8d0-7981-5834-bb56-4b4c214521e2,tg:lhbr:24711,e73_Copyrights,1971.0,2086,In Copyright,nan
fe83babb-1a24-5596-815b-eeb2e0f97315,tg:lhbr:165461,e73_Copyrights,1961.0,2076,In Copyright,nan
1f1e2587-8e82-5dff-afc2-463149bbcc4b,tg:lhbr:209774,e73_Copyrights,1973.0,2088,In Copyright,nan
b59d4a3f-fb9a-5bf6-9da6-5d30e94e5c8a,tg:lhbr:177000,e73_Copyrights,1958.0,2073,In Copyright,nan
c9d95145-fa3f-52fd-8d89-3ae75f89fb0f,tg:lhbr:135198,e73_Copyrights,1914.0,2029,In Copyright,nan
5d53f641-3c62-517d-a363-5d7afc4ffa6d,tg:lhbr:271442,e73_Copyrights,1926.0,2041,In Copyright,nan
b24406d2-91cf-5ed7-8bbe-7117856f6b3f,tg:lhbr:263023,e73_Copyrights,2001.0,2116,In Copyright,nan
4e8b8815-3d2f-55d8-a724-106cc34c3b58,tg:lhbr:189568,e73_Copyrights,1958.0,2073,In Copyright,nan
08ff6c21-32e6-549a-a052-bcc9416a11a7,tg:lhbr:80255,e73_Copyrights,1943.0,2058,In Copyright,nan
76a7fa36-6ef8-5db7-bc3f-f3949b4fc28d,tg:lhbr:92634,e73_Copyrights,1957.0,2072,In Copyright,nan
3bf26e46-5ec8-556f-bd87-4f859204c830,tg:lhbr:44593,e73_Copyrights,1913.0,2028,In Copyright,nan
4aef746b-11ac-5321-8d2a-f81e0c63c4ec,tg:lhbr:117282,e73_Copyrights,1936.0,2051,In Copyright,nan
ca646b40-57ab-5af0-a25b-f755e9f1e375,tg:lhbr:241339,e73_Copyrights,1987.0,2102,In Copyright,nan
cfafb154-9fd4-53f9-a9b0-6b7c604f483e,tg:lhbr:253758,e73_Copyrights,1950.0,2065,In Copyright,nan
8ea8ed80-1861-56f1-88c4-ea4b4fb8b19e,tg:lhbr:114871,e73_Copyrights,1920.0,2035,In Copyright,nan
ab4fe8c4-bbc6-52c5-9528-14e11b26c579,tg:lhbr:200852,e73_Copyrights,1968.0,2083,In Copyright,nan
cd06d98e-b572-558c-9751-eb7f09839fdf,tg:lhbr:249915,e73_Copyrights,1956.0,2071,In Copyright,nan
07198f14-e130-551a-9810-c86dbd143dad,tg:lhbr:188062,e73_Copyrights,1953.0,2068,In Copyright,nan
af1fda13-30d7-587b-b275-bf8bfc24cea7,tg:lhbr:262529,e73_Copyrights,1929.0,2044,In Copyright,nan
9827828c-8c81-5b80-ba24-e45ffaac61c5,tg:lhbr:270148,e73_Copyrights,1957.0,2072,In Copyright,nan
8968fb0c-4153-5aa9-b099-fbcd7d1a639f,tg:lhbr:258787,e73_Copyrights,1962.0,2077,In Copyright,nan
90aa0098-edf1-5073-8301-4e7d79d7fa90,tg:lhbr:88879,e73_Copyrights,1948.0,2063,In Copyright,nan
2a99d742-1b7c-590f-bf17-b0f300e23505,tg:lhbr:252252,e73_Copyrights,1940.0,2055,In Copyright,nan
2f59b400-65d5-5f59-b3ee-ca1e0c9b192a,tg:lhbr:240633,e73_Copyrights,1951.0,2066,In Copyright,nan
2eb388f1-fb9d-5c19-aa27-da5fd8942ae0,tg:lhbr:116788,e73_Copyrights,1947.0,2062,In Copyright,nan
1c35f1c7-e004-5dca-a792-b66c12cef568,tg:lhbr:154610,e73_Copyrights,1913.0,2028,In Copyright,nan
b7b834ad-f02f-50aa-8fd8-396f07128b2c,tg:lhbr:238505,e73_Copyrights,1965.0,2080,In Copyright,nan
a8c9f722-0302-51b0-aaf4-e4eefe2e2f78,tg:lhbr:213939,e73_Copyrights,1972.0,2087,In Copyright,nan
3cfc8a0b-952d-5ea3-9c60-40796a68bf3f,tg:lhbr:296594,e73_Copyrights,1988.0,2103,In Copyright,nan
15179262-d506-5c03-81df-5522486572a3,tg:lhbr:15560,e73_Copyrights,1902.0,2017,No Known Copyright,nan
d37897a9-091a-5c21-8aae-470b283b7c01,tg:lhbr:45099,e73_Copyrights,1899.0,2014,No Known Copyright,nan
990bdd56-8281-5afe-88df-0faa04c980cf,tg:lhbr:148488,e73_Copyrights,1970.0,2085,In Copyright,nan
8fb3b690-3df9-5ccd-bf07-026527f11e51,tg:lhbr:172626,e73_Copyrights,1960.0,2075,In Copyright,nan
588465a3-38a6-5a60-87f5-0247ab2ba98d,tg:lhbr:160247,e73_Copyrights,1960.0,2075,In Copyright,nan
fdaa4d1b-336f-5c09-a283-4c66b2eb4dd9,tg:lhbr:277897,e73_Copyrights,1954.0,2069,In Copyright,nan
6478b86a-4e6e-5de2-aa5f-eafd6fbdc52e,tg:lhbr:266605,e73_Copyrights,1955.0,2070,In Copyright,nan
8cb90207-a154-5ca6-b7c6-1684943f4f4c,tg:lhbr:274264,e73_Copyrights,1979.0,2094,In Copyright,nan
b25537f9-b916-5670-8d40-54b1eeb186a2,tg:lhbr:5521,e73_Copyrights,1928.0,2043,In Copyright,nan
b08073da-5370-5990-bf8e-e165de2df867,tg:lhbr:59201,e73_Copyrights,1941.0,2056,In Copyright,nan
93e50a73-e079-5920-aff3-2ee0a6546b85,tg:lhbr:21137,e73_Copyrights,1901.0,2016,No Known Copyright,nan
ae1ca292-baf9-5982-81cf-c66039fcf19d,tg:lhbr:139898,e73_Copyrights,1959.0,2074,In Copyright,nan
4909aa48-4a5a-54e3-b4b2-049f20c34fa0,tg:lhbr:197809,e73_Copyrights,1927.0,2042,In Copyright,nan
9d8394c3-8acc-57ab-a172-df8a080143da,tg:lhbr:206487,e73_Copyrights,1945.0,2060,In Copyright,nan
3131af8e-5ead-5901-9b12-bac6e47a6a05,tg:lhbr:39083,e73_Copyrights,1905.0,2020,No Known Copyright,nan
2b586768-dbf0-5fb0-a598-2aa06eb7c31a,tg:lhbr:97012,e73_Copyrights,1927.0,2042,In Copyright,nan
0afb284e-352d-58dd-888b-9c40a57da0f8,tg:lhbr:85473,e73_Copyrights,1942.0,2057,In Copyright,nan
8bc15e8c-0916-5272-ac27-6cf5bd3e885a,tg:lhbr:42946,e73_Copyrights,1960.0,2075,In Copyright,nan
c7ae720c-71f1-5938-b37b-0a6c8816cee1,tg:lhbr:16404,e73_Copyrights,1890.0,2005,No Copyright - Public Domain Mark 1.0,nan
81cf0bf4-b9e5-552e-8068-804e3683ea71,tg:lhbr:243757,e73_Copyrights,1856.0,1971,No Copyright - Public Domain Mark 1.0,nan
1272731d-132e-5f8d-b4a1-fd983da3584e,tg:lhbr:251336,e73_Copyrights,1960.0,2075,In Copyright,nan
03eb9673-4b19-5dd5-92e4-9de1df14b5da,tg:lhbr:287091,e73_Copyrights,1990.0,2105,In Copyright,nan
721b0ee1-dea2-51b6-9e78-c74dc8c33f34,tg:lhbr:157774,e73_Copyrights,1898.0,2013,No Known Copyright,nan
0c6e8d8e-c150-5f77-87f0-a4d13105e15f,tg:lhbr:145315,e73_Copyrights,1926.0,2041,In Copyright,nan
baea2f57-fa5d-5036-98cb-ced6df91d6b4,tg:lhbr:229000,e73_Copyrights,1973.0,2088,In Copyright,nan
df8a6a13-5b8a-58fb-a248-05b844004edd,tg:lhbr:2769,e73_Copyrights,1948.0,2063,In Copyright,nan
8414ef5a-ca48-519f-b55f-3b2a58829387,tg:lhbr:67814,e73_Copyrights,1967.0,2082,In Copyright,nan
8106e77e-b261-5eb4-aa72-b4ded93e82cb,tg:lhbr:125197,e73_Copyrights,1955.0,2070,In Copyright,nan
6e683784-89fa-509c-afe4-3c73e1bf953f,tg:lhbr:249282,e73_Copyrights,1965.0,2080,In Copyright,nan
3d5027a9-85cd-5baa-8692-c42b8eb2566e,tg:lhbr:199567,e73_Copyrights,1896.0,2011,No Known Copyright,nan
0078a5d0-9f5e-504e-8ff1-c0ffe9683fa8,tg:lhbr:86517,e73_Copyrights,1947.0,2062,In Copyright,nan
189a69bd-98bf-5567-be5e-eafbb8eb84d3,tg:lhbr:94176,e73_Copyrights,1968.0,2083,In Copyright,nan
f116c5ea-6058-5c66-aa5a-c181c5734d4f,tg:lhbr:12728,e73_Copyrights,1961.0,2076,In Copyright,nan
20ec6ae0-3fcb-5dca-9fb6-c142adae12e8,tg:lhbr:28586,e73_Copyrights,1930.0,2045,In Copyright,nan
4aab6f14-b58f-5493-96d1-eee7c98639aa,tg:lhbr:41822,e73_Copyrights,1940.0,2055,In Copyright,nan
a070ab3d-9a2a-596a-abb5-aad744ecea58,tg:lhbr:153458,e73_Copyrights,1920.0,2035,In Copyright,nan
79265cb0-e90b-5496-9e94-7f650a573a2a,tg:lhbr:217182,e73_Copyrights,1948.0,2063,In Copyright,nan
2fff4af6-f9e1-5c12-a624-fc078d989d1b,tg:lhbr:48704,e73_Copyrights,1949.0,2064,In Copyright,nan
441c20da-f802-55af-ae54-224486f8d601,tg:lhbr:6445,e73_Copyrights,1947.0,2062,In Copyright,nan
