ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type
ca65bb73-b7b1-57d4-9a99-a77b653fe995,tg:lhbr:156891_#1,e22_AcquisitionNumbers,1,87446/13,aanwinst nummer
98d58767-f2ae-5c16-8712-0eaeeb81f971,tg:lhbr:4153_#1,e22_AcquisitionNumbers,1,85142/1,aanwinst nummer
c4b3c0fb-5528-50e5-af1b-e45f502bf84c,tg:lhbr:58673_#1,e22_AcquisitionNumbers,1,148888/54-55,aanwinst nummer
4e8be994-18ff-5986-8882-a09dbb5ce710,tg:lhbr:20545_#1,e22_AcquisitionNumbers,1,95536/49,aanwinst nummer
d01cff77-8a86-5d7f-a99e-710f4f2f1651,tg:lhbr:32124_#1,e22_AcquisitionNumbers,1,159506/1,aanwinst nummer
6354031d-f3b6-578e-b80b-08219a8b230b,tg:lhbr:161635_#1,e22_AcquisitionNumbers,1,137125/2,aanwinst nummer
42987351-386c-5824-929a-a306ec307adb,tg:lhbr:119503_#1,e22_AcquisitionNumbers,1,67699/349,aanwinst nummer
df53baa0-8f33-56f2-a13d-b9080b522481,tg:lhbr:96460_#1,e22_AcquisitionNumbers,1,18458/1,aanwinst nummer
9439fc6c-ad7e-5a3d-be56-7aea8420a9e1,tg:lhbr:68108_#1,e22_AcquisitionNumbers,1,124389/62,aanwinst nummer
898a3f08-bfb1-57cc-8a2e-42c77427d5c0,tg:lhbr:51955_#1,e22_AcquisitionNumbers,1,120814/7b,aanwinst nummer
9a58b74b-fd3c-571e-92f7-715159a45a32,tg:lhbr:195688_#1,e22_AcquisitionNumbers,1,166196/692,aanwinst nummer
b9f47d06-8dee-5b82-9760-fc45db1f1b98,tg:lhbr:129278_#1,e22_AcquisitionNumbers,1,153318/1,aanwinst nummer
aab6cd25-f588-5807-a7cd-53dc815ee0a2,tg:lhbr:179781_#1,e22_AcquisitionNumbers,1,197227/29,aanwinst nummer
17dd15b9-6000-5ed9-8d86-511b3337355f,tg:lhbr:168913_#1,e22_AcquisitionNumbers,1,140126/3,aanwinst nummer
40f1e8a6-25ef-5c09-bae2-ebe8d286e80e,tg:lhbr:235877_#1,e22_AcquisitionNumbers,1,201711/3,aanwinst nummer
6047329f-e485-56df-b801-76a5478e1368,tg:lhbr:236284_#1,e22_AcquisitionNumbers,1,218301/827,aanwinst nummer
d58a9e50-e615-5ba8-8ea7-6dca4a370799,tg:lhbr:118009_#1,e22_AcquisitionNumbers,1,84839/226,aanwinst nummer
395cf55f-a15d-5f54-b86a-c1228b4041d0,tg:lhbr:121854_#1,e22_AcquisitionNumbers,1,31897/10,aanwinst nummer
3d7fbf76-d0ae-5637-9c66-8388343f62fe,tg:lhbr:59379_#1,e22_AcquisitionNumbers,1,127015/4,aanwinst nummer
a174de7f-4586-55b8-b9c6-d52138a04986,tg:lhbr:5459_#1,e22_AcquisitionNumbers,1,59868/419-420,aanwinst nummer
c1987102-2f40-56f2-9a98-4d90662da53e,tg:lhbr:18812_#1,e22_AcquisitionNumbers,1,103875/104,aanwinst nummer
6833e65f-b0a3-50af-85bc-528363f0d7ba,tg:lhbr:128772_#1,e22_AcquisitionNumbers,1,127044/3,aanwinst nummer
c63cce20-881e-5ea6-863f-630ede94986b,tg:lhbr:197971_#1,e22_AcquisitionNumbers,1,166196/2267a-b,aanwinst nummer
2e66dabe-4491-5ac8-bd5e-36f6f547ff77,tg:lhbr:194382_#1,e22_AcquisitionNumbers,1,114687/85b,aanwinst nummer
e0ba06a6-fedd-58b8-b82e-d4aeb67a2290,tg:lhbr:150444_#1,e22_AcquisitionNumbers,1,12668/742,aanwinst nummer
0f30780d-62f4-58f0-85b5-e53daea580fe,tg:lhbr:283952_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
8d97bf1e-53fd-57ff-9513-975259f0a2c0,tg:lhbr:142025_#1,e22_AcquisitionNumbers,1,97430/12,aanwinst nummer
ad277b52-e205-5b1a-8d22-b07b61a0e706,tg:lhbr:11734_#1,e22_AcquisitionNumbers,1,80561/213,aanwinst nummer
e15e098a-126e-5e52-bf4a-3a97d28f94fb,tg:lhbr:69402_#1,e22_AcquisitionNumbers,1,87449/111,aanwinst nummer
6e6346f1-7f2c-5438-8a05-d8b44714d3f7,tg:lhbr:164013_#1,e22_AcquisitionNumbers,1,18282/13,aanwinst nummer
fb5b9e97-a7ae-514e-878a-ae45048e3c0b,tg:lhbr:208306_#1,e22_AcquisitionNumbers,1,151567/28a-b,aanwinst nummer
3d4fb033-5533-5180-b461-4a3356e24c83,tg:lhbr:176472_#1,e22_AcquisitionNumbers,1,196529/2,aanwinst nummer
4b2a146f-aef8-5714-8de7-00d8918ea99a,tg:lhbr:1775_#1,e22_AcquisitionNumbers,1,124381/153,aanwinst nummer
1d0a2d28-9a53-57a9-a09f-5bb2394194f4,tg:lhbr:64808_#1,e22_AcquisitionNumbers,1,149850/3,aanwinst nummer
fd3504b5-7333-5153-b2d5-99c1b81aa555,tg:lhbr:99793_#1,e22_AcquisitionNumbers,1,113650/2,aanwinst nummer
3f758e66-b724-5d60-aa52-0557eb10946b,tg:lhbr:37702_#1,e22_AcquisitionNumbers,1,106161/4,aanwinst nummer
1ff59312-0093-5e24-b5a4-8e2b0a6ac515,tg:lhbr:25363_#1,e22_AcquisitionNumbers,1,90213/3,aanwinst nummer
e12fc682-2afe-5f7e-b9bb-e50ad1e303c1,tg:lhbr:88901_#1,e22_AcquisitionNumbers,1,52855/167,aanwinst nummer
de014b1e-1e50-52f5-9b7f-442a703d483c,tg:lhbr:104291_#1,e22_AcquisitionNumbers,1,152722/2a-b,aanwinst nummer
5042a36a-e358-5641-b000-06a47cf47286,tg:lhbr:107862_#1,e22_AcquisitionNumbers,1,95062/1a-b,aanwinst nummer
d0e25005-dbb3-5e39-85ac-edce84cf1e97,tg:lhbr:154768_#1,e22_AcquisitionNumbers,1,93484/1a-b,aanwinst nummer
553091b4-62f9-5430-91bd-57d8fbe92601,tg:lhbr:213841_#1,e22_AcquisitionNumbers,1,199067/10,aanwinst nummer
94605791-9155-5a19-8fe1-16d0b7af0493,tg:lhbr:146309_#1,e22_AcquisitionNumbers,1,83643/150,aanwinst nummer
42c8dd24-776d-5a52-9d14-0d56d44a8d5e,tg:lhbr:93246_#1,e22_AcquisitionNumbers,1,47426/3,aanwinst nummer
9567e1b8-4922-506e-8cf3-3d8ed1fbcbe4,tg:lhbr:15418_#1,e22_AcquisitionNumbers,1,98867/12,aanwinst nummer
39a25652-192b-52c6-b38c-bccc9faf9ad2,tg:lhbr:57580_#1,e22_AcquisitionNumbers,1,97457/64,aanwinst nummer
fff2a320-6252-53e9-bd8d-053650a21908,tg:lhbr:8853_#1,e22_AcquisitionNumbers,1,126448/6a-b,aanwinst nummer
30d683d4-dd60-5f36-bf2e-1f34cc26a0cf,tg:lhbr:23757_#1,e22_AcquisitionNumbers,1,28398/2,aanwinst nummer
af715152-1dd8-5dec-9760-94517ecacc2f,tg:lhbr:31336_#1,e22_AcquisitionNumbers,1,123806/83,aanwinst nummer
7fe7989f-3ed2-5a88-88ea-8de799bdf9b3,tg:lhbr:7341_#1,e22_AcquisitionNumbers,1,91538/6,aanwinst nummer
0c530d1e-f994-5ba5-b48a-5f0c29e27d7f,tg:lhbr:49000_#1,e22_AcquisitionNumbers,1,8096/2,aanwinst nummer
9bb3f56b-1618-5722-ba6c-a07f1716e103,tg:lhbr:158689_#1,e22_AcquisitionNumbers,1,8047,aanwinst nummer
483d476e-44dc-538d-926e-1d09a6e5f272,tg:lhbr:170046_#1,e22_AcquisitionNumbers,1,163802/49,aanwinst nummer
60fc6cf6-dc29-560a-a257-3e2cc0f39862,tg:lhbr:95672_#1,e22_AcquisitionNumbers,1,130349,aanwinst nummer
3c5954b1-2169-54d9-9b08-4c4fb9623abc,tg:lhbr:87213_#1,e22_AcquisitionNumbers,1,12668/205,aanwinst nummer
2d61924c-0f28-5a18-9ee3-06ed295b6a93,tg:lhbr:216686_#1,e22_AcquisitionNumbers,1,199506/4a-b,aanwinst nummer
5e0572dd-d9ff-587c-91ac-fea7dc563b6c,tg:lhbr:207814_#1,e22_AcquisitionNumbers,1,151459/134,aanwinst nummer
1b43dd2c-6daf-5589-be66-721d57a207eb,tg:lhbr:113837_#1,e22_AcquisitionNumbers,1,115071/4,aanwinst nummer
d9562d07-3966-5d9a-b6d0-532ef066c27c,tg:lhbr:135801_#1,e22_AcquisitionNumbers,1,9920/3,aanwinst nummer
825fcaca-f17d-5966-82b1-1fd13b0a6e05,tg:lhbr:198263_#1,e22_AcquisitionNumbers,1,166196/3130,aanwinst nummer
50d70b61-97c4-5e1e-b0d9-221fc798a86d,tg:lhbr:124693_#1,e22_AcquisitionNumbers,1,158582/215,aanwinst nummer
92abb242-b288-5f30-ac73-a2ed1282fea1,tg:lhbr:221822_#1,e22_AcquisitionNumbers,1,187042/3a-b,aanwinst nummer
53b3ea6e-a432-5de8-a8f0-02d9f7bcc56f,tg:lhbr:177999_#1,e22_AcquisitionNumbers,1,196904/106,aanwinst nummer
5865c399-cbc3-56cf-82d4-42a9de629c52,tg:lhbr:55298_#1,e22_AcquisitionNumbers,1,129188/88,aanwinst nummer
9829ee55-7a4d-563d-9882-aedc630a04ff,tg:lhbr:17300_#1,e22_AcquisitionNumbers,1,124382/1009,aanwinst nummer
72a4e361-2296-56c2-be71-0ba155023ea7,tg:lhbr:228704_#1,e22_AcquisitionNumbers,1,186788/5,aanwinst nummer
5fee0ef1-c2d8-5be0-84ae-41a03f38307f,tg:lhbr:156070_#1,e22_AcquisitionNumbers,1,7890/4,aanwinst nummer
bb1d41cf-4c14-582d-9bca-481da3be78ee,tg:lhbr:106589_#1,e22_AcquisitionNumbers,1,87557/165,aanwinst nummer
e46b988e-92a8-5b23-a1be-d912daebc3be,tg:lhbr:125399_#1,e22_AcquisitionNumbers,1,158590/104,aanwinst nummer
f63fddff-2512-5f35-b815-8b7b0281121f,tg:lhbr:199769_#1,e22_AcquisitionNumbers,1,80732/8,aanwinst nummer
cd99da63-2b1f-5468-9988-51512b837171,tg:lhbr:167201_#1,e22_AcquisitionNumbers,1,110092/748,aanwinst nummer
6e56c538-bb19-5ab1-a8da-93b7e9373b82,tg:lhbr:232949_#1,e22_AcquisitionNumbers,1,217595/1,aanwinst nummer
18fca251-86c6-52f0-80f5-ad2d9cbcdbb1,tg:lhbr:175660_#1,e22_AcquisitionNumbers,1,195938/23,aanwinst nummer
2f28d9b5-7b3b-5a7f-aa8a-3fe7f8c2ec8a,tg:lhbr:219575_#1,e22_AcquisitionNumbers,1,167764/2,aanwinst nummer
4d2b275f-56be-5207-aa8e-859c12e08ed5,tg:lhbr:34510_#1,e22_AcquisitionNumbers,1,31988/9,aanwinst nummer
b5888cf6-d5fa-5d66-91d6-7dd49b99cd61,tg:lhbr:2567_#1,e22_AcquisitionNumbers,1,42049/5,aanwinst nummer
23ae7c05-08e6-51f7-897c-743b4fe783a1,tg:lhbr:76488_#1,e22_AcquisitionNumbers,1,84154/1,aanwinst nummer
bc6fad8e-261e-5cb2-a13f-4ff5162d75b2,tg:lhbr:107083_#1,e22_AcquisitionNumbers,1,113966/17,aanwinst nummer
328d66e3-f34f-51d7-89a4-2dabd747fb00,tg:lhbr:268965_#1,e22_AcquisitionNumbers,1,57044/3,aanwinst nummer
0d1ffa05-974c-534a-98f0-b4ae45290e0a,tg:lhbr:54792_#1,e22_AcquisitionNumbers,1,137441,aanwinst nummer
972e1892-6589-58cc-859c-77b025ba1c24,tg:lhbr:45900_#1,e22_AcquisitionNumbers,1,135277/7,aanwinst nummer
df801e09-3415-563f-b02f-925c43c3de6c,tg:lhbr:82435_#1,e22_AcquisitionNumbers,1,112913/1091,aanwinst nummer
d28fd3e4-693a-5150-a8cd-ec723210ede8,tg:lhbr:90054_#1,e22_AcquisitionNumbers,1,108072/4,aanwinst nummer
ac5be1b6-0905-5889-9827-fda467fdff36,tg:lhbr:289466_#1,e22_AcquisitionNumbers,1,107680,aanwinst nummer
658e75de-6834-5c7b-afc5-06a5f0f5f8eb,tg:lhbr:159383_#1,e22_AcquisitionNumbers,1,121435/5,aanwinst nummer
dbcf5b8d-0839-5897-8abf-864367521c40,tg:lhbr:235096_#1,e22_AcquisitionNumbers,1,217989/1494,aanwinst nummer
627c4515-531b-5c08-8d1e-d789449cc55f,tg:lhbr:153656_#1,e22_AcquisitionNumbers,1,84657/22a-b,aanwinst nummer
707b9ef3-b6f3-5725-95aa-bc00a73efa6b,tg:lhbr:141237_#1,e22_AcquisitionNumbers,1,112913/495,aanwinst nummer
21531c27-9bd6-502b-a87d-bdda78b7964e,tg:lhbr:197190_#1,e22_AcquisitionNumbers,1,80745/5a-b,aanwinst nummer
e5a1cbf7-29dd-57bb-a07d-71c2e39feec1,tg:lhbr:78271_#1,e22_AcquisitionNumbers,1,143126/6a-b,aanwinst nummer
5a3cd34a-7f2d-5339-944c-e69785a1d30a,tg:lhbr:86719_#1,e22_AcquisitionNumbers,1,72465/619,aanwinst nummer
36945715-2649-53f0-a8a5-061f16fd6f0d,tg:lhbr:12526_#1,e22_AcquisitionNumbers,1,158590/89,aanwinst nummer
5a588a72-23b2-53bc-ba04-7594240d7cc8,tg:lhbr:94378_#1,e22_AcquisitionNumbers,1,95843/4,aanwinst nummer
7793e244-9389-5157-872b-f2d87ca19fb1,tg:lhbr:49999_#1,e22_AcquisitionNumbers,1,40450/149,aanwinst nummer
97918146-9805-5166-aeea-35bba149d0b5,tg:lhbr:226864_#1,e22_AcquisitionNumbers,1,196354,aanwinst nummer
cbe95942-46cb-5354-b23f-632854968727,tg:lhbr:149182_#1,e22_AcquisitionNumbers,1,167011/10,aanwinst nummer
e050c223-ac74-5ca1-b39e-c50ced908df9,tg:lhbr:225297_#1,e22_AcquisitionNumbers,1,87196/40,aanwinst nummer
7fbb9412-bf29-5c2c-b553-0ff8d1cc838d,tg:lhbr:132847_#1,e22_AcquisitionNumbers,1,3521/1,aanwinst nummer
6c1d8357-41d9-5a83-bc27-d3575332b1bb,tg:lhbr:96518_#1,e22_AcquisitionNumbers,1,138747/1,aanwinst nummer
d3f12d95-f058-5fad-9c51-16bdb7edcf89,tg:lhbr:38589_#1,e22_AcquisitionNumbers,1,56091/14,aanwinst nummer
0844d81c-d8b7-5a4e-91ed-c03bbc5d06c1,tg:lhbr:68070_#1,e22_AcquisitionNumbers,1,84690/115,aanwinst nummer
7eea80c3-98f4-5926-ab2d-3045dacb40f5,tg:lhbr:129300_#1,e22_AcquisitionNumbers,1,95565/12,aanwinst nummer
44fecc8a-d88e-5011-80ea-728bd442cd78,tg:lhbr:184962_#1,e22_AcquisitionNumbers,1,72465/58,aanwinst nummer
b13be4f8-d056-5cb5-8a9b-ff2cee6d4389,tg:lhbr:187391_#1,e22_AcquisitionNumbers,1,177317/170,aanwinst nummer
fc5c2caf-8752-530e-a346-9d12f0ee9fbc,tg:lhbr:151036_#1,e22_AcquisitionNumbers,1,61077/353,aanwinst nummer
8dbb663a-e8d2-5d79-af86-31114a960e51,tg:lhbr:143457_#1,e22_AcquisitionNumbers,1,38705/1,aanwinst nummer
fad47d32-64ce-5ede-9640-db7b74ad47a2,tg:lhbr:66689_#1,e22_AcquisitionNumbers,1,115192/27a-b,aanwinst nummer
bab8b2a1-d2eb-5eab-ae5e-2250776c57c0,tg:lhbr:35983_#1,e22_AcquisitionNumbers,1,100573/119,aanwinst nummer
a169ac18-f8cf-546a-a60a-a72a632da71a,tg:lhbr:36370_#1,e22_AcquisitionNumbers,1,47145/91,aanwinst nummer
6696319e-788e-5bee-8bfa-012ae3f0b0be,tg:lhbr:24711_#1,e22_AcquisitionNumbers,1,149391/78,aanwinst nummer
ac9149ae-ccac-502f-8fd7-b1675f60d0f6,tg:lhbr:165461_#1,e22_AcquisitionNumbers,1,74606/21,aanwinst nummer
ce474074-0554-5dbd-9f00-87b68e303777,tg:lhbr:209774_#1,e22_AcquisitionNumbers,1,152083/11,aanwinst nummer
8e4aeaa3-af2c-52b6-a3bf-5cdb1c689d4b,tg:lhbr:177000_#1,e22_AcquisitionNumbers,1,74145/479,aanwinst nummer
8b3a209c-ff2b-5848-9a02-74a7a757517c,tg:lhbr:135198_#1,e22_AcquisitionNumbers,1,112256/4,aanwinst nummer
663ade87-ebbb-5646-aea1-01246d26cf76,tg:lhbr:189568_#1,e22_AcquisitionNumbers,1,114680/62,aanwinst nummer
e6c70f6d-d83c-5956-8162-999485ba5817,tg:lhbr:80255_#1,e22_AcquisitionNumbers,1,119712/139,aanwinst nummer
f6bf4c3e-2850-5688-a4dc-581c04ed55cf,tg:lhbr:92634_#1,e22_AcquisitionNumbers,1,124393/840,aanwinst nummer
87202653-9fbf-5cbd-9c0c-9b8626fc61b8,tg:lhbr:44593_#1,e22_AcquisitionNumbers,1,74595/525a-b,aanwinst nummer
f78c5c88-b283-5fe6-ad01-b9e5d94fe15b,tg:lhbr:200852_#1,e22_AcquisitionNumbers,1,114690/225,aanwinst nummer
0dbc9474-fd8b-5a6b-b000-7a723c8007ec,tg:lhbr:249915_#1,e22_AcquisitionNumbers,1,77213 / 686,aanwinst nummer
770d49dc-dd92-5a7c-aefc-8fa3ee7f4c04,tg:lhbr:188062_#1,e22_AcquisitionNumbers,1,72465/44,aanwinst nummer
eeb455ac-7f47-5e92-9fe5-8acd2ce72f10,tg:lhbr:88879_#1,e22_AcquisitionNumbers,1,153168/3,aanwinst nummer
dde7e5b8-8bf7-5200-80d0-fe49e97425bd,tg:lhbr:240633_#1,e22_AcquisitionNumbers,1,178607/11,aanwinst nummer
8616e4f0-51a5-525f-8896-c1bf77c52571,tg:lhbr:116788_#1,e22_AcquisitionNumbers,1,147124/95,aanwinst nummer
45e7579a-503d-5b61-9035-1daf95f8ec68,tg:lhbr:146271_#1,e22_AcquisitionNumbers,1,126013/88-89,aanwinst nummer
e45e62c7-7ef2-546d-9917-88be6573bdcd,tg:lhbr:154610_#1,e22_AcquisitionNumbers,1,29848/1,aanwinst nummer
d1e8d13f-4e5a-58f6-8256-b421127534e9,tg:lhbr:238505_#1,e22_AcquisitionNumbers,1,219717/20,aanwinst nummer
d6e4fbfc-2a98-538e-810a-2666c9c0f7ea,tg:lhbr:213939_#1,e22_AcquisitionNumbers,1,199068/119,aanwinst nummer
62d7af82-2cd1-526c-a75b-791fab0cf6c6,tg:lhbr:45099_#1,e22_AcquisitionNumbers,1,105870/1a-b,aanwinst nummer
6dd291be-c803-5f47-96aa-ef4b5cc7cbf2,tg:lhbr:148488_#1,e22_AcquisitionNumbers,1,158572/182,aanwinst nummer
9589cea5-3865-57df-9094-dbd38aabdd46,tg:lhbr:172626_#1,e22_AcquisitionNumbers,1,195544/225,aanwinst nummer
1654c950-d948-5abe-be68-32c05817d9e6,tg:lhbr:160247_#1,e22_AcquisitionNumbers,1,95614/98,aanwinst nummer
80da893d-e6b9-5d79-9f62-cf2de2de82cb,tg:lhbr:118171_#1,e22_AcquisitionNumbers,1,79444/7,aanwinst nummer
ab64923d-4ed0-574e-ad6d-b29695d32004,tg:lhbr:274264_#1,e22_AcquisitionNumbers,1,202504/60a-b,aanwinst nummer
14abd5cd-a18c-5214-94b6-ce3b36b2a7cc,tg:lhbr:5521_#1,e22_AcquisitionNumbers,1,59868/233-234,aanwinst nummer
2afedd72-847c-521e-893b-c1d0ba64acaf,tg:lhbr:59201_#1,e22_AcquisitionNumbers,1,95902,aanwinst nummer
11f5f647-0b2c-57cd-b649-cc1f72cf4f2e,tg:lhbr:21137_#1,e22_AcquisitionNumbers,1,112913/878,aanwinst nummer
d98c9bd2-8024-5fb9-9e2c-192caee28229,tg:lhbr:33556_#1,e22_AcquisitionNumbers,1,41702/4,aanwinst nummer
98aadce8-3aee-5d8c-bc42-695334ce6d8b,tg:lhbr:139898_#1,e22_AcquisitionNumbers,1,105901/140,aanwinst nummer
ef77dac2-74a3-5ec7-a281-08fc9be052ae,tg:lhbr:197809_#1,e22_AcquisitionNumbers,1,166196/2375c,aanwinst nummer
e9cacd02-7796-55ae-8cb4-b17b81874518,tg:lhbr:206487_#1,e22_AcquisitionNumbers,1,150759/11,aanwinst nummer
92f2ea3c-1068-533e-b759-38eb3817d3bb,tg:lhbr:39083_#1,e22_AcquisitionNumbers,1,31617/3,aanwinst nummer
42c24766-a734-53c7-8fa7-1a13f3728726,tg:lhbr:97012_#1,e22_AcquisitionNumbers,1,38727/53,aanwinst nummer
5de5ba06-2493-5d84-b2e3-2500ad71cc68,tg:lhbr:85473_#1,e22_AcquisitionNumbers,1,92385/11,aanwinst nummer
ee41ea59-1809-5273-9f8e-27fe60f6f8c5,tg:lhbr:42946_#1,e22_AcquisitionNumbers,1,129846/1333,aanwinst nummer
37c09dd2-6845-57fb-b929-35e51cf0e1d2,tg:lhbr:16404_#1,e22_AcquisitionNumbers,1,5281/138,aanwinst nummer
1ef9f0a4-038f-5e09-b1dd-5da8173715ee,tg:lhbr:157774_#1,e22_AcquisitionNumbers,1,112913/617,aanwinst nummer
cd92c4cb-b4c5-5773-88bd-2648e50b8f4a,tg:lhbr:145315_#1,e22_AcquisitionNumbers,1,98968/7,aanwinst nummer
410f727a-a336-5a7a-8bf6-e8ceab7f4c82,tg:lhbr:229000_#1,e22_AcquisitionNumbers,1,210938/5,aanwinst nummer
967013f9-f30f-5ef5-8e3a-a688ced4c4e0,tg:lhbr:2769_#1,e22_AcquisitionNumbers,1,44379/1a-b,aanwinst nummer
f6f3158f-c960-5933-8d80-8ad594c057d1,tg:lhbr:67814_#1,e22_AcquisitionNumbers,1,113124/4a-c,aanwinst nummer
059632c3-7c95-5902-99ef-b45d27b40f1b,tg:lhbr:125197_#1,e22_AcquisitionNumbers,1,158581/18,aanwinst nummer
bcd56976-9596-5ab8-9cf2-e99442d50b4d,tg:lhbr:199567_#1,e22_AcquisitionNumbers,1,80725/44,aanwinst nummer
783cdebd-6347-5ccc-9c75-6822499d4c83,tg:lhbr:86517_#1,e22_AcquisitionNumbers,1,72465/107,aanwinst nummer
e1bf9f62-f4eb-54ee-b524-fe780b183665,tg:lhbr:94176_#1,e22_AcquisitionNumbers,1,120904,aanwinst nummer
8cbb287d-59a3-515c-87b3-dd7506340b37,tg:lhbr:12728_#1,e22_AcquisitionNumbers,1,95559/1,aanwinst nummer
ef90b923-2330-586f-aeb9-7e6295cfb8fb,tg:lhbr:153458_#1,e22_AcquisitionNumbers,1,147344/8,aanwinst nummer
b3730c46-94ea-5fb4-9c58-2fcc1fb0b5e0,tg:lhbr:178864_#1,e22_AcquisitionNumbers,1,171373/512,aanwinst nummer
f8cff74a-f0ff-540b-8b0d-a7582dabfc35,tg:lhbr:217182_#1,e22_AcquisitionNumbers,1,195544/453,aanwinst nummer
5457ba4d-ec84-547d-ad24-b4e42853d2c2,tg:lhbr:48704_#1,e22_AcquisitionNumbers,1,104160/10,aanwinst nummer
eccc580f-3f12-598f-8891-7c2011b9c5c9,tg:lhbr:59996_#1,e22_AcquisitionNumbers,1,129188/168,aanwinst nummer
7743cd51-a8d1-5dc6-a35f-619a73c247ab,tg:lhbr:22053_#1,e22_AcquisitionNumbers,1,60972,aanwinst nummer
c24caf9e-1e4b-5d1c-bd8f-e748c5e2713e,tg:lhbr:289668_#1,e22_AcquisitionNumbers,1,163595/10,aanwinst nummer
e1d85dbc-080b-5fbf-83d4-38987af83cd1,tg:lhbr:171742_#1,e22_AcquisitionNumbers,1,179581/19,aanwinst nummer
566bd541-59c4-5113-9f8f-034331187465,tg:lhbr:235298_#1,e22_AcquisitionNumbers,1,217989/1608,aanwinst nummer
cc3f6b5b-88ea-587f-8879-25c4ed080a84,tg:lhbr:277300_#1,e22_AcquisitionNumbers,1,53285/10,aanwinst nummer
da13f385-1291-5ad8-b926-8083f8ab4f20,tg:lhbr:122848_#1,e22_AcquisitionNumbers,1,90824/16,aanwinst nummer
3a2ef57c-d076-59d4-84f3-4e60ce6ffe76,tg:lhbr:109474_#1,e22_AcquisitionNumbers,1,45702/29,aanwinst nummer
e07f9afa-f7d2-5c5c-887b-977e2dae0417,tg:lhbr:196694_#1,e22_AcquisitionNumbers,1,114689/49,aanwinst nummer
2b7e0106-f6c4-5584-9b7e-6db6b593ce65,tg:lhbr:129897_#1,e22_AcquisitionNumbers,1,74506/1,aanwinst nummer
6b5c934b-c4c2-5f1d-9e17-2d3ce2b3d9d0,tg:lhbr:138605_#1,e22_AcquisitionNumbers,1,60960/5-9,aanwinst nummer
cc6c3a90-86f9-59d3-bd37-7df812edf8a5,tg:lhbr:187806_#1,e22_AcquisitionNumbers,1,170634/2,aanwinst nummer
431b077d-666e-5e04-9bb8-9b5d009a3785,tg:lhbr:216488_#1,e22_AcquisitionNumbers,1,200358/45,aanwinst nummer
c710a2f2-aeaa-560d-9ba2-eb9bfc0924b7,tg:lhbr:140533_#1,e22_AcquisitionNumbers,1,74595/248,aanwinst nummer
e1252f66-a376-5931-8692-d5b6f1323f21,tg:lhbr:152152_#1,e22_AcquisitionNumbers,1,95551/4,aanwinst nummer
71ab52e4-bb15-5a16-8341-652906dc893a,tg:lhbr:13222_#1,e22_AcquisitionNumbers,1,158586/145a-b,aanwinst nummer
650522a0-2490-5279-a81b-82e3d3dff169,tg:lhbr:52949_#1,e22_AcquisitionNumbers,1,159002/65,aanwinst nummer
c0309bf1-5d52-5152-9ec4-d0febaf26a99,tg:lhbr:79575_#1,e22_AcquisitionNumbers,1,148700/183,aanwinst nummer
b243e3f0-fd1f-55cd-84b0-d3ba86baa3a6,tg:lhbr:158487_#1,e22_AcquisitionNumbers,1,129188/359-361,aanwinst nummer
cb74facb-2dbb-5850-a786-bbc2666b247f,tg:lhbr:234792_#1,e22_AcquisitionNumbers,1,217989/1253,aanwinst nummer
9a319a07-686f-57f4-b165-913fb9071e43,tg:lhbr:170248_#1,e22_AcquisitionNumbers,1,163803/44,aanwinst nummer
0e45e63f-c04b-5e4c-88ce-3cebc2350a45,tg:lhbr:225900_#1,e22_AcquisitionNumbers,1,196181,aanwinst nummer
b9bb442b-8671-5aa9-a100-cbe6d20e9724,tg:lhbr:288362_#1,e22_AcquisitionNumbers,1,107680,aanwinst nummer
e0f5ee20-f187-5a1d-ab0b-65bbfc792e1b,tg:lhbr:162629_#1,e22_AcquisitionNumbers,1,63353/9b,aanwinst nummer
efc2ffb7-ca99-5b68-8fc3-3b112e9ef5fd,tg:lhbr:131923_#1,e22_AcquisitionNumbers,1,73908/81,aanwinst nummer
be73fa8c-10f6-585e-bb0f-308353f02de1,tg:lhbr:23559_#1,e22_AcquisitionNumbers,1,56086/460,aanwinst nummer
e3314da7-bf1b-5eff-ae7b-ad049fa37224,tg:lhbr:31138_#1,e22_AcquisitionNumbers,1,87409/57,aanwinst nummer
de77f44f-1f9d-55c8-a524-3fed4fae6942,tg:lhbr:117915_#1,e22_AcquisitionNumbers,1,52243/39,aanwinst nummer
981f2e05-465d-5af9-8beb-eeed63ca5181,tg:lhbr:106787_#1,e22_AcquisitionNumbers,1,4852/4,aanwinst nummer
d857bb3d-2b42-5c9f-9667-10e406d29778,tg:lhbr:203936_#1,e22_AcquisitionNumbers,1,171373/1905,aanwinst nummer
f01c0ab2-ea9a-5134-af95-f33b1714b236,tg:lhbr:91750_#1,e22_AcquisitionNumbers,1,74595/10a-b,aanwinst nummer
8ba3ae39-6159-5d3e-b43b-c3ee241115c4,tg:lhbr:83331_#1,e22_AcquisitionNumbers,1,75024/192,aanwinst nummer
77aaac52-e792-5a7d-8b33-67f538fa32f0,tg:lhbr:55096_#1,e22_AcquisitionNumbers,1,159927/166,aanwinst nummer
5da448ab-139a-56d2-8aef-ceafcf7427b1,tg:lhbr:174164_#1,e22_AcquisitionNumbers,1,177311/82,aanwinst nummer
