brocade.id,Change History Identifier,Change History Date,Change History User,Change History Description,Change History Activity,card,ResourceID
tg:mpmre:652,11651690,2018-09-02 09:01:23 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659772,2018-09-05 16:52:11 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659773,2018-09-05 16:52:11 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659775,2018-09-05 16:52:11 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659779,2018-09-05 16:52:11 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659844,2018-09-05 16:56:20 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659845,2018-09-05 16:56:20 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659847,2018-09-05 16:56:20 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,11659851,2018-09-05 16:56:20 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:652,15247883,2021-10-29 09:56:35 +0000 UTC,jvcelst,Markering als gecontroleerd,,e73_Transaction_history_df,ddb54181-0820-5036-926e-5efa879cc534
tg:mpmre:685,,2020-07-28 17:47:52 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13668194,2020-07-28 17:47:52 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13668195,2020-07-28 17:47:52 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13668197,2020-07-28 17:47:52 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13668200,2020-07-28 17:47:52 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13673651,2020-07-29 13:40:12 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13673652,2020-07-29 13:40:12 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13673654,2020-07-29 13:40:12 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13770124,2020-08-14 17:10:28 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13770125,2020-08-14 17:10:28 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13770127,2020-08-14 17:10:28 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13770130,2020-08-14 17:10:28 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13780161,2020-08-20 14:03:26 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13782573,2020-08-20 14:08:32 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13829430,2020-08-28 13:51:26 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13829431,2020-08-28 13:51:26 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13829432,2020-08-28 13:51:26 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13829433,2020-08-28 13:51:26 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13882643,2020-09-24 17:25:42 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13882644,2020-09-24 17:25:42 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,13882646,2020-09-24 17:25:42 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,14441102,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,14443895,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,14446688,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,14450300,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,14453093,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15343283,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15346162,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15348966,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15351759,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15354822,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15357669,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15398479,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15401272,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15404065,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15407367,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:685,15470582,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,47cb3694-7c7e-548c-a4a0-651ea604d492
tg:mpmre:691,,2020-07-29 14:57:30 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13673749,2020-07-29 14:57:30 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13673750,2020-07-29 14:57:30 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13673751,2020-07-29 14:57:30 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13673752,2020-07-29 14:57:30 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13673755,2020-07-29 14:57:30 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13770169,2020-08-14 17:16:51 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13770170,2020-08-14 17:16:51 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13770172,2020-08-14 17:16:51 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13770175,2020-08-14 17:16:51 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13770176,2020-08-14 17:16:51 +0000 UTC,egacoms,Bewerken van de externe relaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13780166,2020-08-20 14:03:26 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13782578,2020-08-20 14:08:32 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13829511,2020-08-28 14:10:36 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13829512,2020-08-28 14:10:36 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13829513,2020-08-28 14:10:36 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13829514,2020-08-28 14:10:36 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13829518,2020-08-28 14:10:36 +0000 UTC,egacoms,Bewerken van de externe relaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13882733,2020-09-24 17:29:42 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13882734,2020-09-24 17:29:42 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13882736,2020-09-24 17:29:42 +0000 UTC,egacoms,Bewerken van de annotaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,13882740,2020-09-24 17:29:42 +0000 UTC,egacoms,Bewerken van de externe relaties,edit,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14437153,2021-04-16 05:01:46 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14437162,2021-04-16 07:08:08 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14441107,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14443900,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14446693,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14450305,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,14453098,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15343288,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15346167,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15348971,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15351764,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15354827,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15357674,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15398484,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15401277,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15404070,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15407372,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:691,15470587,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,72d9f31a-6c74-532b-a956-dd787ce13959
tg:mpmre:190,,2014-09-26 15:25:48 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225926,2014-09-26 15:25:48 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225927,2014-09-26 15:25:48 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225928,2014-09-26 15:25:48 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225932,2014-09-26 15:25:48 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225933,2014-09-26 15:25:48 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225944,2014-09-26 15:30:08 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225951,2014-09-26 15:30:08 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225953,2014-09-26 15:30:38 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225960,2014-09-26 15:30:38 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225962,2014-09-26 15:31:37 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8225969,2014-09-26 15:31:37 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226089,2014-09-26 16:14:52 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226092,2014-09-26 16:14:52 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226096,2014-09-26 16:14:52 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226567,2014-09-29 11:56:49 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226570,2014-09-29 11:56:49 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8226574,2014-09-29 11:56:49 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8257584,2014-10-09 11:00:59 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8257853,2014-10-09 11:27:20 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8288713,2014-10-14 11:29:44 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8288716,2014-10-14 11:29:44 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8288720,2014-10-14 11:29:44 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293494,2014-10-16 09:07:02 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293495,2014-10-16 09:07:02 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293497,2014-10-16 09:07:02 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293501,2014-10-16 09:07:02 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293512,2014-10-16 09:08:04 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293515,2014-10-16 09:08:04 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293519,2014-10-16 09:08:04 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293539,2014-10-16 09:10:41 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8293542,2014-10-16 09:10:41 +0000 UTC,kselle,Bewerken van de annotaties,edit,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8406626,2015-01-05 14:05:58 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8406669,2015-01-05 14:09:56 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8406694,2015-01-05 14:13:40 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8406719,2015-01-05 14:15:16 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8406744,2015-01-05 14:15:27 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8890221,2015-09-15 13:46:39 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,8890754,2015-09-15 13:53:12 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,9806406,2017-04-11 14:12:12 +0000 UTC,usystem,Bewerken van de items,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:190,15247452,2021-10-29 09:56:35 +0000 UTC,jvcelst,Markering als gecontroleerd,,e73_Transaction_history_df,24f58d8e-1178-51d6-96e3-71005a768916
tg:mpmre:184,,2014-09-25 16:21:10 +0000 UTC,kselle,,Creatie,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225228,2014-09-25 16:21:10 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225229,2014-09-25 16:21:10 +0000 UTC,kselle,Bewerken van de items,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225230,2014-09-25 16:21:10 +0000 UTC,kselle,Bewerken van de kenmerken,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225234,2014-09-25 16:21:10 +0000 UTC,kselle,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225235,2014-09-25 16:21:10 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225246,2014-09-25 16:21:35 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225253,2014-09-25 16:21:35 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225719,2014-09-26 14:58:55 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225726,2014-09-26 14:58:55 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225782,2014-09-26 15:04:43 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8225789,2014-09-26 15:04:43 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8257847,2014-10-09 11:27:20 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8717488,2015-06-04 11:22:50 +0000 UTC,kselle,Bewerken van de identificatie,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8717495,2015-06-04 11:22:50 +0000 UTC,kselle,Bewerken van de externe relaties,edit,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,8890215,2015-09-15 13:46:39 +0000 UTC,kselle,Markering als gecontroleerd,,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,9806400,2017-04-11 14:12:12 +0000 UTC,usystem,Bewerken van de items,,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:184,15247446,2021-10-29 09:56:35 +0000 UTC,jvcelst,Markering als gecontroleerd,,e73_Transaction_history_df,4e2dd09e-f648-5fa0-8835-1b75db0d69dc
tg:mpmre:609,,2018-05-09 10:33:02 +0000 UTC,avdbergh,,Creatie,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187891,2018-05-09 10:33:02 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187892,2018-05-09 10:33:02 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187897,2018-05-09 10:33:02 +0000 UTC,avdbergh,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187918,2018-05-09 10:43:45 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187919,2018-05-09 10:43:45 +0000 UTC,avdbergh,Bewerken van de items,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
tg:mpmre:609,11187978,2018-05-09 10:48:58 +0000 UTC,avdbergh,Bewerken van de identificatie,edit,e73_Transaction_history_df,11e04c59-9153-514f-84f1-92d44bdfe18d
