ResourceID,brocade.id,card,Start Date,End Date,Start Date Type,End Date Type
c10ca083-4706-5cb8-9aa8-e74372762be7,tg:lhaq:8667,ProductionTimeSpans,1952,nan,nan,nan
f8506bf7-1c3a-5f1f-8b78-160b0188272a,tg:lhaq:6383,ProductionTimeSpans,nan,nan,reconstructie,nan
af74bc64-856a-5007-af41-74d7568c58c6,tg:lhaq:1446,ProductionTimeSpans,1959-06-18,nan,nan,nan
0dfe134f-39d7-507a-a3ed-f8d23b57b12c,tg:lhaq:8325,ProductionTimeSpans,1925,nan,circa,nan
cf8bc975-a2bb-570d-bd76-082ca4ecd774,tg:lhaq:9021,ProductionTimeSpans,1949,nan,circa,nan
59506af8-79a0-5214-ad50-b4c5982f75ad,tg:lhaq:8919,ProductionTimeSpans,1951,nan,nan,nan
8efd0693-e206-5726-9759-b177fe4a5f2e,tg:lhaq:2381,ProductionTimeSpans,1916,nan,nan,nan
b8bba92d-e005-5aff-bad5-3909b32e7746,tg:lhaq:4605,ProductionTimeSpans,1929-05-28,1931-12-30,datum na,datum vóór
9c4382b4-df3c-5f3c-90f9-19762191f643,tg:lhaq:6815,ProductionTimeSpans,1976-10-09,nan,nan,nan
4f18596e-2178-5428-8675-359a1a58ed81,tg:lhaq:8364,ProductionTimeSpans,1950,nan,nan,nan
30105cee-8edd-5130-98f6-31fab7e2c6c5,tg:lhaq:8671,ProductionTimeSpans,1952,nan,nan,nan
f8558c00-fce9-5b2c-91ae-f63b51f226e1,tg:lhaq:6881,ProductionTimeSpans,1952,nan,reconstructie,nan
eb0a924b-960f-5104-b63d-7d1022e530d0,tg:lhaq:7269,ProductionTimeSpans,1881,nan,circa,nan
f72f8cc8-4d80-56f4-87ea-63184044d1cb,tg:lhaq:8935,ProductionTimeSpans,1951,nan,nan,nan
a0ca3a1c-c1cd-5e83-865f-b8b34da9ddf2,tg:lhaq:8870,ProductionTimeSpans,1974,1975,nan,nan
745ca2d0-d8c1-5d1f-aa05-be7edd12f106,tg:lhaq:8962,ProductionTimeSpans,1959-10-23,nan,datum vóór,nan
5bc431f6-1bc9-5fe3-b1be-1152ef55f666,tg:lhaq:9365,ProductionTimeSpans,1958,nan,nan,nan
612d1c35-5717-51a6-a85b-9242457ff87a,tg:lhaq:3791,ProductionTimeSpans,1920-10-19,nan,nan,nan
c94488fa-39cb-51cf-bea5-5153dc480061,tg:lhaq:8923,ProductionTimeSpans,1951,nan,nan,nan
ab777730-2811-54ab-92e6-bdf8a56d3bdb,tg:lhaq:8889,ProductionTimeSpans,1974,1975,nan,nan
e09b7768-f2dc-5619-b69b-9172738c42cd,tg:lhaq:6878,ProductionTimeSpans,1942,nan,reconstructie,nan
f548246d-c15b-59db-b8cd-b3ceaf6d17c5,tg:lhaq:8866,ProductionTimeSpans,1974,1975,nan,nan
abf69d90-6d70-571b-923d-a88c72a51a44,tg:lhaq:8684,ProductionTimeSpans,1952,nan,nan,nan
abe3df38-6a08-51c3-8286-3e76e16930e5,tg:lhaq:8391,ProductionTimeSpans,1950,nan,nan,nan
6da6238d-8e64-5846-84db-6654a96dcd69,tg:lhaq:6419,ProductionTimeSpans,1925,nan,reconstructie,nan
ea4289cb-1ae1-5421-bdd5-a6af2badcf0a,tg:lhaq:8954,ProductionTimeSpans,1959-10-23,nan,datum vóór,nan
9aea6504-f7c6-5da6-acb9-fbe78a4ee4fe,tg:lhaq:8779,ProductionTimeSpans,1951,nan,circa,nan
2b747892-4e69-5e24-9a8f-6f6df2217e57,tg:lhaq:2661,ProductionTimeSpans,1956,nan,nan,nan
3e857183-f4e5-53f8-9d86-f29ba3a7cc29,tg:lhaq:8846,ProductionTimeSpans,1974,1975,nan,nan
e48ae270-9688-5cbd-8f08-7fe6e416ff5d,tg:lhaq:8903,ProductionTimeSpans,1955,nan,circa,nan
0ee7e492-f38f-5d1c-911f-2bea86f0219a,tg:lhaq:8850,ProductionTimeSpans,1974,1975,nan,nan
b252b5ec-0205-5419-8a05-b651f2d37afa,tg:lhaq:7619,ProductionTimeSpans,1891-03-28,nan,nan,nan
849bb1ac-a70e-5e7e-888f-d01bf56da95f,tg:lhaq:8915,ProductionTimeSpans,1951,nan,nan,nan
e4a409ab-ada6-5a7e-b2de-f6ad3e0fb2e3,tg:lhaq:8692,ProductionTimeSpans,1960,nan,nan,nan
41bb6224-236b-51d7-9de0-7804a665a7d9,tg:lhaq:8387,ProductionTimeSpans,1950,nan,nan,nan
0267b8b0-9486-5d23-a49f-bb7476ef3883,tg:lhaq:6819,ProductionTimeSpans,1976-10-09,nan,nan,nan
84c167a7-c177-5378-a2b8-bfa45cd301be,tg:lhaq:5464,ProductionTimeSpans,1906-02-09,nan,nan,nan
24755bf4-3b7a-5da5-9824-b4de7ffa5264,tg:lhaq:9017,ProductionTimeSpans,1973-04-14,nan,datum vóór,nan
3f9ce5ff-3d3a-58df-aa23-80c989647e0d,tg:lhaq:8313,ProductionTimeSpans,1925,nan,reconstructie,nan
58670d29-85a9-5a6d-b652-56bd44e0a307,tg:lhaq:8893,ProductionTimeSpans,1909-11-12,nan,nan,nan
c47c4a01-99d1-53eb-a7ac-08dd8532ddba,tg:lhaq:9410,ProductionTimeSpans,2013,nan,nan,nan
2b61ded1-a26c-561b-9725-d63764bacf7a,tg:lhaq:8344,ProductionTimeSpans,1917-07-27,nan,nan,nan
36f3dcad-6f02-5d12-8170-5e0300fa6812,tg:lhaq:9105,ProductionTimeSpans,1980,nan,circa,nan
d76313d7-2822-551e-bd3b-bd2eb52d8f91,tg:lhaq:9386,ProductionTimeSpans,1952-07-11,1952-07-15,nan,nan
541c9f03-c2fe-5019-9dcb-2245672283f7,tg:lhaq:9406,ProductionTimeSpans,2011,nan,nan,nan
250a083b-0501-568b-ba75-d10a9ecc254b,tg:lhaq:8702,ProductionTimeSpans,1962,nan,nan,nan
5e644e9b-8c42-5a09-a11c-7398fcab3cf6,tg:lhaq:8885,ProductionTimeSpans,1974,1975,nan,nan
72f54f3f-a150-5694-a12e-a01c8b274310,tg:lhaq:6874,ProductionTimeSpans,1942,nan,reconstructie,nan
568f3d0b-4704-536e-b444-6859685cef68,tg:lhaq:8884,ProductionTimeSpans,1974,1975,nan,nan
32500481-00ad-5cc6-9385-5d724867352c,tg:lhaq:6875,ProductionTimeSpans,1942,nan,reconstructie,nan
7fbcfbdf-b237-518f-8195-8a01ecf5725e,tg:lhaq:5473,ProductionTimeSpans,1908,nan,nan,nan
1af7c45e-d188-5cff-b709-c573d438fa6b,tg:lhaq:6822,ProductionTimeSpans,1976-10-09,nan,nan,nan
4bc7e3d7-5841-57ca-98da-dee9181fa431,tg:lhaq:8646,ProductionTimeSpans,nan,nan,nan,nan
75a1abdb-1639-53d5-bb6a-c5c74a9e24b5,tg:lhaq:9057,ProductionTimeSpans,1937-11-20,nan,datum vóór,nan
0ee3ddaa-8669-555b-9582-a69cdb5dfd5e,tg:lhaq:9407,ProductionTimeSpans,nan,nan,zonder datum,nan
622ba33a-189b-54b7-8733-47bab861f04c,tg:lhaq:9411,ProductionTimeSpans,2012,nan,nan,nan
60475ccc-04ee-5b3a-b323-7f314400376e,tg:lhaq:4018,ProductionTimeSpans,1919,nan,nan,nan
b1708db9-32f9-5100-93ec-0a909770692d,tg:lhaq:7634,ProductionTimeSpans,1891,nan,circa,nan
daa20835-817f-53b4-8e89-e2e74665579a,tg:lhaq:8607,ProductionTimeSpans,1960,nan,nan,nan
627b6916-d114-5336-9386-194ba10730b9,tg:lhaq:9016,ProductionTimeSpans,1973-04-14,nan,datum vóór,nan
98c7c3a7-7c41-5589-9c1e-980f131d6f9b,tg:lhaq:8312,ProductionTimeSpans,1924,nan,circa,nan
ed4c24d3-a6be-553e-93de-c7759e2f7822,tg:lhaq:8386,ProductionTimeSpans,1950,nan,nan,nan
e13bb90a-b811-590b-84f8-0e4b43e9cf0e,tg:lhaq:9313,ProductionTimeSpans,1950,nan,circa,nan
a4d1b039-9547-59da-a319-20bf527b48cf,tg:lhaq:8851,ProductionTimeSpans,1974,1975,nan,nan
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,ProductionTimeSpans,1891-03-28,nan,nan,nan
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,ProductionTimeSpans,1951,nan,nan,nan
eaca50e9-a2b1-5fb8-a0ee-01f5852b8d42,tg:lhaq:4608,ProductionTimeSpans,1929-05-28,1931-12-30,datum na,datum vóór
64bbc520-c97a-50bf-853b-393b9931e47c,tg:lhaq:8847,ProductionTimeSpans,1974,1975,nan,nan
8c4b88a2-ca96-52f8-bd39-fafcc69bbb5e,tg:lhaq:8902,ProductionTimeSpans,1955,nan,circa,nan
c3fb1960-cda0-544d-87a9-872a18b8132a,tg:lhaq:9240,ProductionTimeSpans,1977,nan,nan,nan
2b353e9d-043a-5c67-828b-4299b782a48e,tg:lhaq:8778,ProductionTimeSpans,1958,nan,nan,nan
5e614d04-5f92-5173-aa8b-c47dc2469bb7,tg:lhaq:8328,ProductionTimeSpans,1925,nan,circa,nan
68123689-8b5a-5acc-bb90-ae0cd0b4d7a7,tg:lhaq:2660,ProductionTimeSpans,1956,nan,nan,nan
76bc0f43-51bc-569f-bdc9-f677c20b31e5,tg:lhaq:6418,ProductionTimeSpans,1924,nan,nan,nan
47801a30-494f-5b97-b02d-697d1bb0bf8c,tg:lhaq:8955,ProductionTimeSpans,1959-10-23,nan,datum vóór,nan
334956c1-a4ae-5bdf-ad74-55271b46deb8,tg:lhaq:8685,ProductionTimeSpans,1960,nan,nan,nan
c7a7e20b-320c-533e-bce5-356f51720cb0,tg:lhaq:8390,ProductionTimeSpans,1950,nan,nan,nan
f6719b9e-0549-55cf-b98a-680c18ff2393,tg:lhaq:4794,ProductionTimeSpans,1950,nan,nan,nan
283028be-5ff9-51a8-9511-211f0eadf24b,tg:lhaq:9149,ProductionTimeSpans,1957,nan,nan,nan
ff5b8a2b-0541-5c68-98e4-7232143f53fa,tg:lhaq:6316,ProductionTimeSpans,2005-09-11,nan,nan,nan
d72a6e09-2d1a-58c2-9479-957afbdeca74,tg:lhaq:8922,ProductionTimeSpans,1951,nan,nan,nan
c543149c-c60d-5b26-82ea-bbb50f923bfc,tg:lhaq:8888,ProductionTimeSpans,1974,1975,nan,nan
5f1a4891-8920-5094-b4c7-7f94ebdfd622,tg:lhaq:6896,ProductionTimeSpans,1943,nan,nan,nan
70535b83-3cf8-5e83-a42d-551a93e15466,tg:lhaq:6879,ProductionTimeSpans,1942,nan,reconstructie,nan
3be74b7c-e734-5f65-a72b-d869eaca8dfb,tg:lhaq:8867,ProductionTimeSpans,1974,1975,nan,nan
0191284f-6168-591e-9e37-f70090fcf035,tg:lhaq:3010,ProductionTimeSpans,1971,nan,nan,nan
d94736a9-678f-5490-8532-1a2d26565537,tg:lhaq:7546,ProductionTimeSpans,1885,nan,circa,nan
d6852c9e-2fcf-5c73-8359-c36a856124aa,tg:lhaq:8963,ProductionTimeSpans,1959-10-23,nan,datum vóór,nan
4b9c3b51-371a-5fb4-bd76-66dc5277d0e9,tg:lhaq:9364,ProductionTimeSpans,1958,nan,nan,nan
1494c5cd-f240-50f2-a41c-3f9d75e67e2b,tg:lhaq:6880,ProductionTimeSpans,1951,nan,reconstructie,nan
9efc5577-e9d2-5763-a51b-31b6cc395976,tg:lhaq:7268,ProductionTimeSpans,1881,nan,circa,nan
703dd598-70db-5c68-a0ff-463a1e9b7b63,tg:lhaq:8934,ProductionTimeSpans,1951,nan,nan,nan
22d78fa8-d8e3-5e35-9250-20da3441201b,tg:lhaq:8871,ProductionTimeSpans,1974,1975,nan,nan
40251589-d63c-558e-becc-1ef216174bfd,tg:lhaq:8670,ProductionTimeSpans,1952,nan,nan,nan
bdcd3f98-487c-56d6-b978-b1e585044f31,tg:lhaq:2857,ProductionTimeSpans,1952,nan,nan,nan
66744cba-505a-5f64-b80f-e24e13b342c7,tg:lhaq:9173,ProductionTimeSpans,1926-02-14,nan,nan,nan
31f2d82f-1e97-596f-8b17-72ecac35f836,tg:lhaq:2380,ProductionTimeSpans,1916,nan,nan,nan
c58ef041-9ed9-5d48-bfab-bac464afb985,tg:lhaq:9036,ProductionTimeSpans,1959,nan,nan,nan
fdd9149a-7b0b-5487-a0c4-aaeaf725c88a,tg:lhaq:8918,ProductionTimeSpans,1951,nan,nan,nan
e8593977-14c2-5e80-b24b-ce0efe934114,tg:lhaq:8324,ProductionTimeSpans,1925,nan,circa,nan
41347576-53fe-56a4-be3b-14568fb64208,tg:lhaq:9020,ProductionTimeSpans,1949,nan,circa,nan
389f205f-6b9b-53b0-9237-991b1d7fb01b,tg:lhaq:8631,ProductionTimeSpans,1972,nan,nan,nan
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,tg:lhaq:1693,ProductionTimeSpans,1940,1945,reconstructie,reconstructie
d283d99b-17cf-5062-aa2e-547b4ec18ad9,tg:lhaq:8689,ProductionTimeSpans,1960,nan,nan,nan
00ad60a4-418f-5f32-9116-9a1f07eabde7,tg:lhaq:8373,ProductionTimeSpans,1951-12-04,nan,nan,nan
74e91a10-0cf9-5f29-8b4e-b391bf6f20ba,tg:lhaq:8666,ProductionTimeSpans,1952,nan,nan,nan
675d0d61-7545-54d2-bb7f-b368d2208be9,tg:lhaq:3929,ProductionTimeSpans,1973,nan,nan,nan
72b32c0f-3cf9-5554-ad70-0c564764bb14,tg:lhaq:6678,ProductionTimeSpans,1962,nan,nan,nan
acd8c747-2297-5833-a6ed-f6931402d589,tg:lhaq:9427,ProductionTimeSpans,1918,nan,nan,nan
c4e0f8cb-5530-59b7-9d96-c189b5844ba2,tg:lhaq:8959,ProductionTimeSpans,1959-10-23,nan,datum vóór,nan
de8f3d53-d375-51ff-890b-bea852a2fd86,tg:lhaq:9139,ProductionTimeSpans,1942,nan,nan,nan
56b51987-f101-560b-832a-942100f0430f,tg:lhaq:8682,ProductionTimeSpans,1952,nan,nan,nan
d575b447-9dae-57b6-b57d-98d179aac622,tg:lhaq:8378,ProductionTimeSpans,1951-12-04,nan,nan,nan
7860a8d8-c205-5aad-b9f6-d7cee92db317,tg:lhaq:2630,ProductionTimeSpans,1957,nan,nan,nan
0950db02-78bd-5253-af04-86380c8b0a53,tg:lhaq:8397,ProductionTimeSpans,1951,nan,reconstructie,nan
38edd6fe-5698-5fc4-8b35-2037a9750255,tg:lhaq:4567,ProductionTimeSpans,1944,nan,nan,nan
573aad13-28d3-5ae7-b56f-e5fc3694f72e,tg:lhaq:8905,ProductionTimeSpans,1964,nan,circa,nan
b22cbc9b-5fe2-53c1-8e79-be1d067f8006,tg:lhaq:6848,ProductionTimeSpans,nan,nan,nan,nan
e21d7750-6df2-5448-a023-630d895c816c,tg:lhaq:8856,ProductionTimeSpans,1974,1975,nan,nan
d373c917-2c88-5f49-a28c-d10c258a3be9,tg:lhaq:8913,ProductionTimeSpans,1964,nan,circa,nan
1bb35759-f04d-5457-b1ee-822fb0140dc4,tg:lhaq:8694,ProductionTimeSpans,1958,nan,nan,nan
9100b2e5-1f9b-5979-b0d3-f6509385a69a,tg:lhaq:8381,ProductionTimeSpans,1950,nan,nan,nan
5f6a8491-f85b-593e-912a-e7b31d42606d,tg:lhpa:379,ProductionTimeSpans,nan,nan,nan,nan
c2caaf00-ab40-5346-86b4-5a5ec02b6d96,tg:lhpa:2560,ProductionTimeSpans,1950,nan,nan,nan
538b9d4c-b8aa-5060-ab76-41c19e1bc953,tg:lhpa:9793,ProductionTimeSpans,nan,nan,zonder datum,nan
db8b420e-ceae-5216-b40c-b6573ce02f1a,tg:lhpa:396,ProductionTimeSpans,nan,nan,nan,nan
7eb288d5-d591-5391-a01e-c3eccd423a59,tg:lhpa:9639,ProductionTimeSpans,nan,nan,zonder datum,nan
d72ce854-90a2-58bb-869b-81606d0abdcd,tg:lhpa:9510,ProductionTimeSpans,nan,nan,zonder datum,nan
b84ae808-1332-5bc6-bcbe-775f41598b90,tg:lhpa:400,ProductionTimeSpans,1855,nan,circa,nan
ac3c0f60-a19b-5e21-bf7e-c05efbd45aa4,tg:lhpa:9681,ProductionTimeSpans,nan,nan,zonder datum,nan
f97cd8e0-8673-50d8-ba7c-5d2281e3c12f,tg:lhpa:284,ProductionTimeSpans,1966,nan,nan,nan
33339c38-5ca7-58ea-903f-dc4e542ce997,tg:lhpa:9547,ProductionTimeSpans,nan,nan,zonder datum,nan
fac05dfe-60c4-50ba-8cdc-bf8bf056d4e6,tg:lhpa:142,ProductionTimeSpans,1870,nan,circa,nan
adeabff7-b626-5821-9647-8f84e3cfd829,tg:lhpa:292,ProductionTimeSpans,1931,nan,nan,nan
3812fb5f-a88b-5993-a418-9458230aea28,tg:lhpa:9697,ProductionTimeSpans,nan,nan,zonder datum,nan
a318fa0d-6327-5391-9409-ee5b96eadfed,tg:lhpa:338,ProductionTimeSpans,1917,nan,nan,nan
4401323a-2361-570f-a17d-59791c2338c0,tg:lhpa:9678,ProductionTimeSpans,nan,nan,zonder datum,nan
e33d42c9-40fc-59f3-8a5b-82a0aa46620d,tg:lhpa:9802,ProductionTimeSpans,1966,nan,nan,nan
b1c7cd11-db23-5956-811e-528690803978,tg:lhpa:9551,ProductionTimeSpans,nan,nan,zonder datum,nan
00850040-6ff5-52ec-a026-ae40c66b24a2,tg:lhpa:9414,ProductionTimeSpans,nan,nan,nan,nan
fe4e1877-1914-5f46-8deb-fe6208f7bf18,tg:lhpa:380,ProductionTimeSpans,1883,nan,nan,nan
9813c0e2-1e21-52d0-bb93-b7b45ae82c26,tg:lhpa:9506,ProductionTimeSpans,nan,nan,zonder datum,nan
4d44907a-cd06-579d-9173-b33bbb493f95,tg:lhpa:103,ProductionTimeSpans,1955,nan,nan,nan
76aa1f89-1832-5dae-83da-2d8689f6bf52,tg:lhpa:9443,ProductionTimeSpans,1941,nan,circa,nan
5603900f-6ea9-5c8c-8e8c-113427a313ad,tg:lhpa:9654,ProductionTimeSpans,nan,nan,zonder datum,nan
1c7905f1-89d5-51c1-8ec3-412235e98ced,tg:lhpa:251,ProductionTimeSpans,1969,nan,nan,nan
9870f0ee-2fa4-5e40-9913-86c6a4856e85,tg:lhpa:314,ProductionTimeSpans,1940,nan,nan,nan
a288f989-d3b3-55f4-8f57-adc61eab22d3,tg:lhpa:9711,ProductionTimeSpans,nan,nan,zonder datum,nan
e2ec72af-49ce-532b-8579-da044cef0a3e,tg:lhpa:9592,ProductionTimeSpans,nan,nan,zonder datum,nan
e93f8957-6df4-5013-a61e-08682f331835,tg:lhpa:9438,ProductionTimeSpans,1943,nan,circa,nan
3531132d-f315-57d6-8f8f-9cb24486e57b,tg:lhpa:482,ProductionTimeSpans,nan,nan,nan,nan
73601230-0605-5dcd-9bf6-42c3440a0e55,tg:lhpa:9603,ProductionTimeSpans,nan,nan,zonder datum,nan
df120a8b-f672-538e-82fc-c7fb8f02e6e7,tg:lhpa:9746,ProductionTimeSpans,nan,nan,zonder datum,nan
16142d6f-6255-5d76-b4ee-aef6e8dc8f4c,tg:lhpa:590,ProductionTimeSpans,1920,nan,nan,nan
6d4fa3b4-8a0c-5b4c-8e56-99528b3f5c30,tg:lhpa:98,ProductionTimeSpans,1838,nan,reconstructie,nan
b7b2b902-03f6-5f1b-a480-8558ee48b888,tg:lhpa:77,ProductionTimeSpans,1841,nan,nan,nan
f0447fca-17f5-51b2-94c2-467c6f9f3101,tg:lhpa:9480,ProductionTimeSpans,nan,nan,zonder datum,nan
350dda1d-5ddb-51c1-a7e7-99105c69ebec,tg:lhpa:9615,ProductionTimeSpans,nan,nan,zonder datum,nan
de7575d6-d37e-5523-ab2a-9a6898c06a42,tg:lhpa:355,ProductionTimeSpans,1929,nan,nan,nan
609d613e-3562-5dee-9006-f68b50ad0456,tg:lhpa:9750,ProductionTimeSpans,nan,nan,zonder datum,nan
2d00bf8c-56ad-5801-9932-4d44bd12c0e8,tg:lhpa:586,ProductionTimeSpans,1958,nan,nan,nan
c6a14f47-5a04-57e5-8b3e-9c5f36ea301a,tg:lhpa:9479,ProductionTimeSpans,1990,nan,nan,nan
c29d2a4b-3611-5a63-9a8c-e2bf8e704d80,tg:lhpa:9496,ProductionTimeSpans,nan,nan,zonder datum,nan
81aa5c8d-1a55-5f1f-ab36-3c02e5b0bb76,tg:lhpa:61,ProductionTimeSpans,1942,nan,nan,nan
16e4c6ee-97d7-502a-b868-d3a741713b94,tg:lhpa:9642,ProductionTimeSpans,nan,nan,zonder datum,nan
c3d9a9d3-eddf-5aeb-beb7-e6a9e06407fd,tg:lhpa:9707,ProductionTimeSpans,nan,nan,zonder datum,nan
b5616fb4-9bb0-5d97-b0a5-404ef5a8cf5a,tg:lhpa:302,ProductionTimeSpans,1882,nan,nan,nan
05a65fb2-1f9a-5999-a1fa-45853ec86b80,tg:lhpa:9584,ProductionTimeSpans,nan,nan,zonder datum,nan
dfcba7d3-2553-5453-b4fc-e043ee65b570,tg:lhpa:36,ProductionTimeSpans,1851,nan,nan,nan
1160b4f3-7ca0-5213-b62f-42f1eea62d70,tg:lhpa:9459,ProductionTimeSpans,nan,nan,zonder datum,nan
63b4c2a5-77f7-52fc-bbdd-e6a4e83750c6,tg:lhpa:9770,ProductionTimeSpans,1961,nan,nan,nan
88407ad7-f9a0-5b2d-832d-65051ee2fe63,tg:lhpa:9635,ProductionTimeSpans,nan,nan,zonder datum,nan
07043d6c-a589-5e3b-84fa-c9903f499d6b,tg:lhpa:230,ProductionTimeSpans,1920,nan,nan,nan
06e83595-7bbe-5462-bfed-1f006d939837,tg:lhpa:9818,ProductionTimeSpans,nan,nan,zonder datum,nan
a785297c-6cb8-5ee3-8ea9-5ea11aea07fa,tg:lhpa:288,ProductionTimeSpans,1977,nan,nan,nan
9d94a289-e69e-5df8-8461-3be914d9bf2c,tg:lhpa:9727,ProductionTimeSpans,nan,nan,zonder datum,nan
702df348-01bf-5299-9af3-9f1f9af38fc8,tg:lhpa:322,ProductionTimeSpans,1847,nan,nan,nan
e55a114a-6419-56b9-90d0-9b39b737cf79,tg:lhpa:267,ProductionTimeSpans,1951,nan,nan,nan
6e07d7f7-7dc2-5c9c-b592-f43c562f3f46,tg:lhpa:9662,ProductionTimeSpans,nan,nan,zonder datum,nan
c8c0e8b6-f81e-5a73-a3c0-23a631caad66,tg:lhpa:158,ProductionTimeSpans,1882,nan,nan,nan
6545879f-ad88-550f-bdeb-735b7ff203e4,tg:lhpa:9418,ProductionTimeSpans,2007,nan,nan,nan
f3ff1eee-3378-5c78-8710-4ddb0792ab2b,tg:lhpa:334,ProductionTimeSpans,1894,nan,nan,nan
c3e9ac48-815b-5a3e-a703-9b55929f0889,tg:lhpa:9731,ProductionTimeSpans,nan,nan,zonder datum,nan
3c7df989-7a42-5f8e-98e7-4b9a09dd7f0f,tg:lhpa:9674,ProductionTimeSpans,nan,nan,zonder datum,nan
825127e7-56a8-5c82-b9d8-9f015a1ad022,tg:lhpa:271,ProductionTimeSpans,1935,nan,nan,nan
64674d62-44e8-51ba-811f-9272580f0320,tg:lhpa:621,ProductionTimeSpans,nan,nan,zonder datum,nan
2558e195-0c14-5a53-87bc-0574d2f88030,tg:lhpa:2192,ProductionTimeSpans,1915,nan,nan,nan
35905dd3-37e7-5e9a-9982-59a05387f272,tg:lhpa:9766,ProductionTimeSpans,1917,nan,reconstructie,nan
39fd835a-bf9b-5a2e-8958-24bc2bacf7fc,tg:lhpa:363,ProductionTimeSpans,1931,nan,nan,nan
25f1b872-8e66-5eec-9c25-ff504ca35a16,tg:lhpa:9789,ProductionTimeSpans,nan,nan,zonder datum,nan
70fa53b2-0886-5b0f-a73f-ca169a39984d,tg:lhpa:226,ProductionTimeSpans,1914,nan,nan,nan
0be148ce-ee35-511c-be69-29efd9cad05c,tg:lhpa:9623,ProductionTimeSpans,nan,nan,zonder datum,nan
60c0387e-2e4c-50b3-bd95-52aed8065b14,tg:lhpa:9064,ProductionTimeSpans,1974,nan,nan,nan
d472ab51-6149-578b-8a50-93e68e6a105d,tg:lhpa:174,ProductionTimeSpans,1937,nan,nan,nan
1fbb5818-0e60-5ee5-a8e5-d7ca7fd3ffb8,tg:lhpa:9571,ProductionTimeSpans,nan,nan,zonder datum,nan
8623b6db-b6e7-5070-b562-ed809907cb7e,tg:lhpa:9658,ProductionTimeSpans,nan,nan,zonder datum,nan
3dc40b82-f876-5b98-9ab8-44a0d6fac364,tg:lhpa:9463,ProductionTimeSpans,nan,nan,zonder datum,nan
cde6c27f-40b2-597b-9dd9-1f8c45dfa3b8,tg:lhpa:9526,ProductionTimeSpans,2008,nan,nan,nan
87de057f-eac4-5cf7-a9e4-194d8e065685,tg:lhpa:9475,ProductionTimeSpans,nan,nan,zonder datum,nan
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,tg:lhpa:82,ProductionTimeSpans,1930,nan,nan,nan
3746e716-c5e1-570e-b71c-54b103810933,tg:lhpa:9530,ProductionTimeSpans,nan,nan,zonder datum,nan
db58c1c9-a5e6-5e8a-8372-dcf738341762,tg:lhpa:565,ProductionTimeSpans,1962,nan,nan,nan
282f528d-151a-5221-99f9-54749e068664,tg:lhpa:9619,ProductionTimeSpans,nan,nan,zonder datum,nan
ca52d17e-0698-5ab2-9f20-1f199ccc8926,tg:lhpa:359,ProductionTimeSpans,1913,nan,nan,nan
c36f8e60-e230-580e-97b1-0ef760ec8db2,tg:lhpa:9588,ProductionTimeSpans,nan,nan,zonder datum,nan
64891017-20f6-5292-8631-383441bfdcaa,tg:lhpa:9567,ProductionTimeSpans,2011,nan,nan,nan
31e49c88-6a71-52a6-85cf-557f434abfe0,tg:lhpa:9834,ProductionTimeSpans,nan,nan,zonder datum,nan
e3e97fd8-e86d-5006-ba0e-ea5fef138287,tg:lhpa:9589,ProductionTimeSpans,nan,nan,zonder datum,nan
36b6b10b-b741-53a7-8a12-0b0d3151b279,tg:lhpa:533,ProductionTimeSpans,1943,nan,nan,nan
2e95bf45-77a2-5103-866f-1851c6f0d976,tg:lhpa:499,ProductionTimeSpans,1934,nan,nan,nan
77cea688-aec2-5676-95be-450caf893811,tg:lhpa:9566,ProductionTimeSpans,1996,nan,nan,nan
1175425f-3107-530b-81fa-28f94d65593a,tg:lhpa:1382,ProductionTimeSpans,1994-02-25,nan,nan,nan
727d286d-3356-5c61-b4a2-9e921f055c75,tg:lhpa:9618,ProductionTimeSpans,nan,nan,zonder datum,nan
50a1fbf2-26a2-5a09-8ec5-d4c109f3103e,tg:lhpa:9474,ProductionTimeSpans,nan,nan,zonder datum,nan
7367c1b1-9022-58a3-81fb-bf3b7d17c114,tg:lhpa:83,ProductionTimeSpans,1944,nan,nan,nan
85a61c27-1245-5ebf-8ee6-b0fc17c5f4c0,tg:lhpa:9531,ProductionTimeSpans,nan,nan,zonder datum,nan
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,tg:lhpa:95,ProductionTimeSpans,1864,nan,reconstructie,nan
7d5f3fc6-b8a0-5d0c-a515-b2ef282b3544,tg:lhpa:9462,ProductionTimeSpans,nan,nan,zonder datum,nan
60d40247-f938-5dee-a6bf-e0de3be4d83e,tg:lhpa:572,ProductionTimeSpans,1886-12-24,nan,nan,nan
9a6ecb34-4ddb-5d20-b2b4-752bc0ab8fec,tg:lhpa:9527,ProductionTimeSpans,nan,nan,zonder datum,nan
6be385a7-1289-5fe9-98d4-1d97fd2c77de,tg:lhpa:9659,ProductionTimeSpans,nan,nan,zonder datum,nan
8e86b958-f324-5cb7-873f-65e4dfccf093,tg:lhpa:4342,ProductionTimeSpans,1905,nan,nan,nan
5231170e-2adc-5e8c-976c-032a6529a70b,tg:lhpa:9570,ProductionTimeSpans,nan,nan,zonder datum,nan
