Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhbr:240600,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:240600/N,15f81591-770a-52ea-8f10-e51b4a91f725,BE-ANN07/br/000229624,Letterenhuis,https://data.letterenhuis.be/ark:/24970/15f81591-770a-52ea-8f10-e51b4a91f725,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:213798,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:213798/N,67ab3c76-c0c8-5483-900b-56092447c592,BE-ANN07/br/000203260,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67ab3c76-c0c8-5483-900b-56092447c592,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:161108,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:161108/N,c5bb3e46-f95f-5d27-ac4d-ab531495a189,BE-ANN07/br/000152105,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5bb3e46-f95f-5d27-ac4d-ab531495a189,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:137768,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:137768/N,a47fddbd-5c4a-5e8c-b13c-9e70e96b47f6,BE-ANN07/br/000129731,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a47fddbd-5c4a-5e8c-b13c-9e70e96b47f6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:294808,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:294808/N,51f5824c-d0a1-59dc-9519-a71467afece2,BE-ANN07/br/000283243,Letterenhuis,https://data.letterenhuis.be/ark:/24970/51f5824c-d0a1-59dc-9519-a71467afece2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:163135,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:163135/N,fb733558-f3cc-56bb-b77d-b7e1ede8a490,BE-ANN07/br/000153934,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fb733558-f3cc-56bb-b77d-b7e1ede8a490,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:22095,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:22095/N,b64d74b1-9357-5726-a962-e91aca66602b,BE-ANN07/br/000021167,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b64d74b1-9357-5726-a962-e91aca66602b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:135755,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:135755/N,6a085296-8e46-5d95-9d1c-42990b8328dd,BE-ANN07/br/000127814,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6a085296-8e46-5d95-9d1c-42990b8328dd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:148265,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:148265/N,0b213b6d-260e-5771-a892-5ac7ae2eb91e,BE-ANN07/br/000139718,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0b213b6d-260e-5771-a892-5ac7ae2eb91e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:183361,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:183361/N,be751659-fb37-5fab-8225-2256f75bc1eb,BE-ANN07/br/000173145,Letterenhuis,https://data.letterenhuis.be/ark:/24970/be751659-fb37-5fab-8225-2256f75bc1eb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:91359,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:91359/N,46402885-980b-5e58-88f1-31c847eff777,BE-ANN07/br/000085689,Letterenhuis,https://data.letterenhuis.be/ark:/24970/46402885-980b-5e58-88f1-31c847eff777,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:186499,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:186499/N,b4a9eace-af41-56ac-8a47-4813db25c183,BE-ANN07/br/000176205,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b4a9eace-af41-56ac-8a47-4813db25c183,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:289739,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:289739/N,0e07016a-4753-5670-9e9e-b91652e56f47,BE-ANN07/br/000278238,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0e07016a-4753-5670-9e9e-b91652e56f47,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:39773,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:39773/N,f2c2673d-c212-5254-bf6d-4c22910f0f97,BE-ANN07/br/000038343,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f2c2673d-c212-5254-bf6d-4c22910f0f97,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:134847,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:134847/N,b579beec-9d67-5513-9f31-7d9797f15627,BE-ANN07/br/000126937,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b579beec-9d67-5513-9f31-7d9797f15627,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:277573,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:277573/N,f9b4e32c-3a4d-5318-a6b1-53188d695404,BE-ANN07/br/000266185,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9b4e32c-3a4d-5318-a6b1-53188d695404,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:221313,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:221313/N,c33ca150-e01b-5e38-afef-6311da5e1d53,BE-ANN07/br/000210608,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c33ca150-e01b-5e38-afef-6311da5e1d53,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:44243,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:44243/N,0dd72e4d-ac8d-55fd-877e-17e9398a6e83,BE-ANN07/br/000042665,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0dd72e4d-ac8d-55fd-877e-17e9398a6e83,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:198487,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:198487/N,840d61e3-6e59-5033-baea-d828fd62a8f5,BE-ANN07/br/000188070,Letterenhuis,https://data.letterenhuis.be/ark:/24970/840d61e3-6e59-5033-baea-d828fd62a8f5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:12423,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:12423/N,8b19bb73-1fcc-57ff-ae99-0ed0ee965fa2,BE-ANN07/br/000011799,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8b19bb73-1fcc-57ff-ae99-0ed0ee965fa2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:153583,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:153583/N,9a0ecbcb-31d2-552c-ab7d-8a5de101a775,BE-ANN07/br/000144893,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9a0ecbcb-31d2-552c-ab7d-8a5de101a775,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:88482,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:88482/N,c12c1abf-0dba-5f08-a65b-a214c35370a8,BE-ANN07/br/000083026,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c12c1abf-0dba-5f08-a65b-a214c35370a8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:102426,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:102426/N,90b18acf-d798-5697-8bb0-8b0fa0b1b85c,BE-ANN07/br/000096251,Letterenhuis,https://data.letterenhuis.be/ark:/24970/90b18acf-d798-5697-8bb0-8b0fa0b1b85c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:43586,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:43586/N,8dd23b0b-95df-52d6-b76c-c39077b57f50,BE-ANN07/br/000042024,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8dd23b0b-95df-52d6-b76c-c39077b57f50,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:241912,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:241912/N,50415028-2a07-5375-ba4e-89e070a3e62c,BE-ANN07/br/000230903,Letterenhuis,https://data.letterenhuis.be/ark:/24970/50415028-2a07-5375-ba4e-89e070a3e62c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:154246,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:154246/N,248b0f87-a184-5e90-8a32-86bf34d3e87a,BE-ANN07/br/000145533,Letterenhuis,https://data.letterenhuis.be/ark:/24970/248b0f87-a184-5e90-8a32-86bf34d3e87a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:24842,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:24842/N,0cae4849-7a11-5adf-9614-07a0152a5b95,BE-ANN07/br/000023823,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0cae4849-7a11-5adf-9614-07a0152a5b95,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:129776,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:129776/N,a1e12269-cffd-5377-81cc-171d64dd23c3,BE-ANN07/br/000122128,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a1e12269-cffd-5377-81cc-171d64dd23c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:41041,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:41041/N,2796b057-3b2c-506c-b2ce-e9ee2ce87b27,BE-ANN07/br/000039580,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2796b057-3b2c-506c-b2ce-e9ee2ce87b27,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:156781,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:156781/N,b652f048-4b3b-5a79-b023-011d98821a84,BE-ANN07/br/000148004,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b652f048-4b3b-5a79-b023-011d98821a84,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:17621,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:17621/N,edc66057-43be-5e85-b6ba-94bee9f5fc1c,BE-ANN07/br/000016917,Letterenhuis,https://data.letterenhuis.be/ark:/24970/edc66057-43be-5e85-b6ba-94bee9f5fc1c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:272771,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:272771/N,9e2a1a07-a96d-50a4-8047-2f1aaa8c1d7f,BE-ANN07/br/000261425,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9e2a1a07-a96d-50a4-8047-2f1aaa8c1d7f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:224111,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:224111/N,bdfb21d3-fefc-5cd0-b091-76f02fb22ef7,BE-ANN07/br/000213369,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bdfb21d3-fefc-5cd0-b091-76f02fb22ef7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:292525,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:292525/N,0bc6fe97-bbd9-57f3-ab39-202676b7904d,BE-ANN07/br/000280986,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0bc6fe97-bbd9-57f3-ab39-202676b7904d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:259421,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:259421/N,74fd8b13-ba90-5bd2-a915-4600d6933e5c,BE-ANN07/br/000248200,Letterenhuis,https://data.letterenhuis.be/ark:/24970/74fd8b13-ba90-5bd2-a915-4600d6933e5c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:182989,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:182989/N,bb1891d7-5a19-5ad0-83b3-9f4ef9c826ce,BE-ANN07/br/000172775,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bb1891d7-5a19-5ad0-83b3-9f4ef9c826ce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:178329,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:178329/N,e8acb809-67d8-511b-bfea-11e8ed04b071,BE-ANN07/br/000168168,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e8acb809-67d8-511b-bfea-11e8ed04b071,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:39289,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:39289/N,94bd2dba-1f58-51ee-aad7-7d70122ad9ec,BE-ANN07/br/000037863,Letterenhuis,https://data.letterenhuis.be/ark:/24970/94bd2dba-1f58-51ee-aad7-7d70122ad9ec,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:277089,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:277089/N,2e743d06-d13d-5695-86fb-1045a2d7136c,BE-ANN07/br/000265705,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e743d06-d13d-5695-86fb-1045a2d7136c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:105619,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:105619/N,9ed17e17-485c-587d-ae7c-02b4058bfb60,BE-ANN07/br/000099408,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9ed17e17-485c-587d-ae7c-02b4058bfb60,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:153079,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:153079/N,538ec123-3a03-53b5-b8c1-aec1ab257f30,BE-ANN07/br/000144399,Letterenhuis,https://data.letterenhuis.be/ark:/24970/538ec123-3a03-53b5-b8c1-aec1ab257f30,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:208584,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:208584/N,cfcaff68-3ecc-52d5-a418-9bba225476e6,BE-ANN07/br/000198093,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cfcaff68-3ecc-52d5-a418-9bba225476e6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:107624,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:107624/N,14d6636f-1e4f-5289-ada8-1f4dc28b048d,BE-ANN07/br/000101275,Letterenhuis,https://data.letterenhuis.be/ark:/24970/14d6636f-1e4f-5289-ada8-1f4dc28b048d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:46784,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:46784/N,f77c69bf-a8ba-5b39-8064-3c1eb8efa4b8,BE-ANN07/br/000045081,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f77c69bf-a8ba-5b39-8064-3c1eb8efa4b8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:151044,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:151044/N,86919103-130f-5a10-8d8d-f63a45f9001a,BE-ANN07/br/000142449,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86919103-130f-5a10-8d8d-f63a45f9001a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:88178,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:88178/N,e832fd3f-c285-5e5a-b815-b9906e40579d,BE-ANN07/br/000082764,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e832fd3f-c285-5e5a-b815-b9906e40579d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:118928,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:118928/N,ecbe9043-47b0-5023-8549-9beb33d968dd,BE-ANN07/br/000111983,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ecbe9043-47b0-5023-8549-9beb33d968dd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:59888,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:59888/N,d6752a40-1cf7-515b-bbfe-b360d7306173,BE-ANN07/br/000057275,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d6752a40-1cf7-515b-bbfe-b360d7306173,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:290518,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:290518/N,8d8ab8be-d6d3-5f70-aeee-815f8696469b,BE-ANN07/br/000279004,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8d8ab8be-d6d3-5f70-aeee-815f8696469b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:213262,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:213262/N,a14a8aa6-f216-55b0-9e3e-a696dd396b1e,BE-ANN07/br/000202726,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a14a8aa6-f216-55b0-9e3e-a696dd396b1e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:245402,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:245402/N,e8db8390-ad3c-576e-8bdd-2d4487651144,BE-ANN07/br/000234357,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e8db8390-ad3c-576e-8bdd-2d4487651144,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:106936,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:106936/N,a0cb3375-019d-5470-a936-8eeb32af8e3a,BE-ANN07/br/000100678,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a0cb3375-019d-5470-a936-8eeb32af8e3a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:47896,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:47896/N,dd6500cc-62e8-50f9-8de6-1ab8ffd33497,BE-ANN07/br/000046137,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dd6500cc-62e8-50f9-8de6-1ab8ffd33497,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:20552,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:20552/N,c5d7e515-aaad-589d-b02a-a587fd60eab6,BE-ANN07/br/000019704,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c5d7e515-aaad-589d-b02a-a587fd60eab6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:137292,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:137292/N,bf8d831a-148f-5b62-b0dd-f99bf61cc953,BE-ANN07/br/000129265,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bf8d831a-148f-5b62-b0dd-f99bf61cc953,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:76332,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:76332/N,334aa488-6296-5aa6-b565-8bdbd2e17cf8,BE-ANN07/br/000073005,Letterenhuis,https://data.letterenhuis.be/ark:/24970/334aa488-6296-5aa6-b565-8bdbd2e17cf8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:238132,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:238132/N,2b8d7a86-389f-5ba7-8a66-2ba9ce4e0677,BE-ANN07/br/000227271,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2b8d7a86-389f-5ba7-8a66-2ba9ce4e0677,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:96166,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:96166/N,2ac4aebf-35e3-56f9-b60f-239dd28eb5e8,BE-ANN07/br/000090248,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ac4aebf-35e3-56f9-b60f-239dd28eb5e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:186163,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:186163/N,6c4711dd-082c-55e8-9bad-a5438a189953,BE-ANN07/br/000175874,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c4711dd-082c-55e8-9bad-a5438a189953,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:269097,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:269097/N,d0cdc2b8-0d59-5ede-babb-b03e1722452e,BE-ANN07/br/000257796,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d0cdc2b8-0d59-5ede-babb-b03e1722452e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:166337,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:166337/N,62478603-7ae2-571e-9766-82549c55a569,BE-ANN07/br/000156801,Letterenhuis,https://data.letterenhuis.be/ark:/24970/62478603-7ae2-571e-9766-82549c55a569,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:27297,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:27297/N,b3275c0b-feff-542e-9b15-0f3d6e93a3b1,BE-ANN07/br/000026240,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b3275c0b-feff-542e-9b15-0f3d6e93a3b1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:273863,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:273863/N,fb58bb47-3e10-5f2e-9a93-5478dd9ed47c,BE-ANN07/br/000262508,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fb58bb47-3e10-5f2e-9a93-5478dd9ed47c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:130557,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:130557/N,9ca29ea2-e787-587c-8ff1-6bf3a0458548,BE-ANN07/br/000122899,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9ca29ea2-e787-587c-8ff1-6bf3a0458548,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:157893,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:157893/N,6c13cd06-2f81-5294-9544-8eaabb8d27e0,BE-ANN07/br/000149034,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c13cd06-2f81-5294-9544-8eaabb8d27e0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:16933,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:16933/N,9f378cba-4727-5924-9f60-c4f484115f92,BE-ANN07/br/000016252,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9f378cba-4727-5924-9f60-c4f484115f92,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:122993,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:122993/N,0d7c04ca-4160-594d-8c2a-8b997001de9f,BE-ANN07/br/000115712,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d7c04ca-4160-594d-8c2a-8b997001de9f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:63833,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:63833/N,27fe323e-9d88-5e70-ade9-2e98d76642b8,BE-ANN07/br/000061182,Letterenhuis,https://data.letterenhuis.be/ark:/24970/27fe323e-9d88-5e70-ade9-2e98d76642b8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:113237,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:113237/N,b98bcfb9-a77b-5165-93a8-676bab3e5ead,BE-ANN07/br/000106531,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b98bcfb9-a77b-5165-93a8-676bab3e5ead,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:52397,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:52397/N,7591a6ad-d6e2-5393-8094-223674c45ac6,BE-ANN07/br/000050471,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7591a6ad-d6e2-5393-8094-223674c45ac6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:99293,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:99293/N,5d2c6766-67f9-591b-877c-b35c8990fdbd,BE-ANN07/br/000093241,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5d2c6766-67f9-591b-877c-b35c8990fdbd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:206963,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:206963/N,2dc57c4d-bd5d-58a3-8355-01d8708223f8,BE-ANN07/br/000196486,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2dc57c4d-bd5d-58a3-8355-01d8708223f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:145457,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:145457/N,c79f013d-ba79-5f89-b584-66f68563f91d,BE-ANN07/br/000137083,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c79f013d-ba79-5f89-b584-66f68563f91d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:138167,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:138167/N,9908ef13-e465-5b87-9e29-cece7f8e77cb,BE-ANN07/br/000130112,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9908ef13-e465-5b87-9e29-cece7f8e77cb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:28162,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:28162/N,ab693463-d80e-52fe-961c-6f262dc9f479,BE-ANN07/br/000027105,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ab693463-d80e-52fe-961c-6f262dc9f479,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:286136,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:286136/N,353496e3-4fef-5fcb-be79-37be09d74cbb,BE-ANN07/br/000274663,Letterenhuis,https://data.letterenhuis.be/ark:/24970/353496e3-4fef-5fcb-be79-37be09d74cbb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:55452,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:55452/N,8d04c237-448d-5e8c-b565-42ba0209941e,BE-ANN07/br/000053252,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8d04c237-448d-5e8c-b565-42ba0209941e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhbr:142392,Brieven,https://anet.be/record/opaclhobj/tg:lhbr:142392/N,dc4d8a4c-918c-592e-859f-f99268a424ff,BE-ANN07/br/000134159,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc4d8a4c-918c-592e-859f-f99268a424ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
