ResourceID,brocade.id,card,order,source_field,Writing material
bd8651f8-f26a-5828-a301-7b20c6c420b8,tg:lhbr:262634,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4342d6be-0300-5549-bd4d-a6228be247eb,tg:lhbr:234054,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,WritingMaterials,1,kenmerken.lhschrijfhs,ink
683b435b-3e96-58b8-a883-8244232db92e,tg:lhbr:282460,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e01072ba-b123-5811-a300-5b027a679520,tg:lhbr:92430,WritingMaterials,1,kenmerken.lhschrijfhs,ink
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,WritingMaterials,1,kenmerken.lhschrijfhs,felt-tip pens
dcb62dda-7eac-5b55-a40c-838c116b5a0f,tg:lhbr:182435,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0a833f89-341b-59b2-9746-2429d8ccb295,tg:lhbr:268239,WritingMaterials,1,kenmerken.lhschrijfhs,ink
73865d79-d8b6-5bdd-b23b-92bf2a7f5052,tg:lhbr:243169,WritingMaterials,1,kenmerken.lhschrijfhs,ink
304d790f-e010-58eb-aa7d-c85498212e18,tg:lhbr:296073,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
1028ca45-7fe1-5d15-84f1-b5b25020b48a,tg:lhbr:247983,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e009ff2d-6219-5487-80cf-abb9f3d02280,tg:lhbr:276227,WritingMaterials,1,kenmerken.lhschrijfhs,pencils
b72f2a90-284d-503b-b191-167fe1627d02,tg:lhbr:220447,WritingMaterials,1,kenmerken.lhschrijfhs,ink
24a2ebd8-0bc7-5cc5-a031-4ad551fecf3c,tg:lhbr:227382,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5ad4f36a-2f1b-5741-9110-f4857de0ceae,tg:lhbr:216826,WritingMaterials,1,kenmerken.lhschrijfhs,felt-tip pens
fbe2edc3-ae7a-5407-9be5-a2513edc35ea,tg:lhbr:244706,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ac32ec21-399d-5915-a4ea-d443def3b1d3,tg:lhbr:268393,WritingMaterials,1,kenmerken.lhschrijfhs,ink
497a05dc-c864-5146-ad5a-66f5ca5e164b,tg:lhbr:293621,WritingMaterials,1,kenmerken.lhschrijfhs,ink
85b6cd3c-d7a6-5385-9590-7bcd1cd91980,tg:lhbr:258725,WritingMaterials,1,kenmerken.lhschrijfhs,ink
840ce122-e5c6-512b-a6bd-0ef60d4599a9,tg:lhbr:199279,WritingMaterials,1,kenmerken.lhschrijfhs,ink
7ef99b24-79b2-5615-b066-b755ddb6d76e,tg:lhbr:245814,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bb6ad1da-8f00-501a-8d3e-8aa2de959855,tg:lhbr:209680,WritingMaterials,1,kenmerken.lhschrijfhs,ink
8f4c1cbc-a4ca-5e84-b199-22d2fe05560e,tg:lhbr:271448,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3a51da12-4237-57a3-9038-d6af47933c27,tg:lhbr:252328,WritingMaterials,1,kenmerken.lhschrijfhs,ink
71c9bd8e-0a6e-57c6-a9d6-9541dc7d99fb,tg:lhbr:279078,WritingMaterials,1,kenmerken.lhschrijfhs,ink
702a61a2-02de-5dc6-9dd8-61c0b4f47992,tg:lhbr:250315,WritingMaterials,1,kenmerken.lhschrijfhs,ink
dcbcbcd5-51da-5251-b800-bd45289b3784,tg:lhbr:206575,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9e80399e-44ab-5bdb-9b18-f3eebd45f26e,tg:lhbr:231606,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
fcbc79d0-6b8f-5afe-abe7-204a923d249f,tg:lhbr:267066,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b270de21-3ded-56ae-bfe7-43b287e980ad,tg:lhbr:188192,WritingMaterials,1,kenmerken.lhschrijfhs,ink
17f6fec6-0dee-51f9-ad21-953c6cfc0767,tg:lhbr:192966,WritingMaterials,1,kenmerken.lhschrijfhs,ink
07865179-6e83-5880-9ab5-a833c0743506,tg:lhbr:202865,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bb554159-e608-58f9-aa09-413f8f0b6a3c,tg:lhbr:218091,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
ddd845b0-37dd-5917-acd7-4cf0df0f3352,tg:lhbr:260259,WritingMaterials,1,kenmerken.lhschrijfhs,ink
22400a84-3160-5a25-acf6-c435881edfd7,tg:lhbr:249134,WritingMaterials,1,kenmerken.lhschrijfhs,ink
73b7c070-7b87-581c-8c42-f111859e31e2,tg:lhbr:282030,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ea208a38-9f77-5d09-9ecf-fb23b7ced5fb,tg:lhbr:188468,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9d42ce2c-8661-5b5b-ad1f-fafdb2d7565c,tg:lhbr:200858,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4e3fc3bd-22fc-5e85-8b5b-fb1ea67c20ee,tg:lhbr:176622,WritingMaterials,1,kenmerken.lhschrijfhs,ink
cc281648-2ac1-5137-b516-15fba5c5cb62,tg:lhbr:196476,WritingMaterials,1,kenmerken.lhschrijfhs,ink
347504a1-2124-5bec-ab96-034484f3915f,tg:lhbr:279582,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9b4f1a33-3ac9-5f3a-91d1-1247fd313130,tg:lhbr:255117,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9ea345f7-c312-5bad-8e79-1876ceeac57a,tg:lhbr:199783,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3b32d140-fd21-599a-9db8-1c34898c2465,tg:lhbr:276677,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f98e50c9-9f65-5545-b33f-106a3f52c49d,tg:lhbr:180058,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1efcea37-8a1d-5b12-a041-95f2e71f7d24,tg:lhbr:275958,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b073ee51-d27d-575b-a5f6-9b706dd73f1d,tg:lhbr:277965,WritingMaterials,1,kenmerken.lhschrijfhs,ink
d2259bff-5f9d-5b00-b6c6-57ad56e6e594,tg:lhbr:198891,WritingMaterials,1,kenmerken.lhschrijfhs,ink
145bcdf1-ed60-576f-8964-78ad74c1265b,tg:lhbr:195489,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4c653839-9624-5820-8154-b35b8501ac73,tg:lhbr:200788,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bea94bc6-fd2c-562a-a527-c68baa4c1588,tg:lhbr:205070,WritingMaterials,1,kenmerken.lhschrijfhs,ink
611a9fe8-0074-559f-8c84-8ab3e331e37a,tg:lhbr:232303,WritingMaterials,1,kenmerken.lhschrijfhs,ink
97aabe07-5061-5eb2-ab6c-f247f3418da6,tg:lhbr:247203,WritingMaterials,1,kenmerken.lhschrijfhs,ink
01db197d-5555-505f-b22b-0e6daf107b50,tg:lhbr:199853,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1101b7ff-af35-5ba1-8e05-f81bf5b822ba,tg:lhbr:211463,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9a6d9f4f-56d9-5341-bae6-78b834ec4f18,tg:lhbr:184762,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
1ab7eb48-3af4-5d13-be92-787a3a3c1a31,tg:lhbr:226710,WritingMaterials,1,kenmerken.lhschrijfhs,ink
007a3d1e-7e10-51e3-8dee-7e7c98a0bdd0,tg:lhbr:178515,WritingMaterials,1,kenmerken.lhschrijfhs,ink
42425456-d726-5f68-ac2f-98a4bd6fb3b3,tg:lhbr:198741,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0a003ab3-1465-58b8-8e39-145b5f7aec03,tg:lhbr:275372,WritingMaterials,1,kenmerken.lhschrijfhs,ink
612a9c98-3a5d-5172-a1d6-533ef3bdf1d9,tg:lhbr:215973,WritingMaterials,1,kenmerken.lhschrijfhs,ink
eaa3582f-d440-5dbf-81e6-ee592ccbc7d3,tg:lhbr:269351,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
8f959fca-964c-5c0c-81f9-7da63bef5a47,tg:lhbr:242001,WritingMaterials,1,kenmerken.lhschrijfhs,ink
8dc39ffc-6731-5760-92c6-4ac438b5de62,tg:lhbr:184298,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4d4fe2bd-3746-5b31-a4f6-0f74463d6145,tg:lhbr:209950,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
a64bb60d-1467-54de-b149-a39f92c6eacb,tg:lhbr:283508,WritingMaterials,1,kenmerken.lhschrijfhs,ink
a4fc46d9-991b-517a-9a3c-caa3279621c5,tg:lhbr:191999,WritingMaterials,1,kenmerken.lhschrijfhs,ink
25e4f402-e5b7-5108-9945-cef315b6fd81,tg:lhbr:237101,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
60b2886b-7cea-5324-a678-49fdab5fb367,tg:lhbr:260873,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5113fc24-8134-57e0-8f18-ceec368bf896,tg:lhbr:175327,WritingMaterials,1,kenmerken.lhschrijfhs,ink
be54c813-37d5-59bb-825f-6bd919a8a3cf,tg:lhbr:256412,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5af011fb-830c-58b8-aa48-85cfb00a2fc7,tg:lhbr:200272,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ab7aaf65-db16-5c6e-85ed-d4ae1b3059ef,tg:lhbr:235096,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
b594d1df-c80d-5663-921f-ce6da8b1110e,tg:lhbr:284367,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f8357b1e-c9d4-5b2b-99e3-5272d534fb7d,tg:lhbr:233841,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
90238e51-8c4f-55d3-976f-769bb756e705,tg:lhbr:290774,WritingMaterials,1,kenmerken.lhschrijfhs,ink
17e4109a-a88b-5dc3-8d1c-f3334d249e38,tg:lhbr:198311,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b29d4507-643f-5f39-83d3-6d8b15b061e6,tg:lhbr:247653,WritingMaterials,1,kenmerken.lhschrijfhs,ink
a4295714-855d-5c53-b14c-8133e2ff82bf,tg:lhbr:240196,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b94ba7a7-ebc5-5dd7-9397-f248042f113a,tg:lhbr:242451,WritingMaterials,1,kenmerken.lhschrijfhs,pencils
edddb4f4-4855-5a6f-90af-7a9f4125d7d3,tg:lhbr:245394,WritingMaterials,1,kenmerken.lhschrijfhs,ink
70cd0555-ddbe-5d2d-8b16-6d20648c6482,tg:lhbr:274830,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4afeb4f7-9b46-5796-b49a-419c15ccdc2e,tg:lhbr:208212,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
c2c788d8-7400-57ea-972b-f5d1900f532b,tg:lhbr:295576,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
291e18e9-a54f-5c90-94b2-85c84a328ea7,tg:lhbr:268813,WritingMaterials,1,kenmerken.lhschrijfhs,ink
55615286-cd65-5236-8644-c771c3b8b481,tg:lhbr:251787,WritingMaterials,1,kenmerken.lhschrijfhs,ink
46959b8f-b633-52c8-84b2-aead1ebde2b3,tg:lhbr:175777,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
13420a51-b906-56c8-be85-90061c62e9a8,tg:lhbr:195523,WritingMaterials,1,kenmerken.lhschrijfhs,ink
a818e847-bf0b-5238-b1bf-b68051d7529f,tg:lhbr:200622,WritingMaterials,1,kenmerken.lhschrijfhs,ink
7d549ab7-21ed-5a2f-b28c-7ba0483b0844,tg:lhbr:256042,WritingMaterials,1,kenmerken.lhschrijfhs,ink
d7633448-395f-5513-93d3-8e0736af19fc,tg:lhbr:176858,WritingMaterials,1,kenmerken.lhschrijfhs,ink
2a46cb89-d291-56fd-8c10-1cf4e131d889,tg:lhbr:281165,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
bf7e3f77-17cf-5ab3-98a0-549cfee3273d,tg:lhbr:237551,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
3ad2a782-c98a-5564-9540-15c30a900993,tg:lhbr:250895,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ecb2bf33-dd3e-53eb-88ca-a74f10664747,tg:lhbr:252001,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e5ee417b-4d1f-597c-9c22-9ea7cc93950a,tg:lhbr:279351,WritingMaterials,1,kenmerken.lhschrijfhs,ink
84992b45-088e-5b04-8567-b3e21bc30008,tg:lhbr:194298,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
b5562c55-438c-55e6-af99-6fb432621cfe,tg:lhbr:265372,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b6726b69-63ce-54fa-8c70-53976cee4045,tg:lhbr:218642,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b0fa7c90-c820-581b-9ed2-1a6dc3f94ac2,tg:lhbr:285126,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9599808a-fef0-57ae-8fa5-7e9654226224,tg:lhbr:270873,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f53ff677-22c6-5142-b588-6d03813a67ab,tg:lhbr:210272,WritingMaterials,1,kenmerken.lhschrijfhs,ink
490fa89c-f52b-5804-b51f-c68105b98457,tg:lhbr:293508,WritingMaterials,1,kenmerken.lhschrijfhs,ink
24cf130f-a4c4-5474-9647-cb18f8a5f879,tg:lhbr:199150,WritingMaterials,1,kenmerken.lhschrijfhs,ink
966be284-1bc7-5100-ba66-a6c276c3d672,tg:lhbr:179304,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0748ebb6-869d-56c7-814c-6556f64b458d,tg:lhbr:181999,WritingMaterials,1,kenmerken.lhschrijfhs,ink
611349af-6c06-553b-97e4-de033d73b71a,tg:lhbr:227101,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0cdd644b-d0f5-5e3f-abda-8ecbd56b37ce,tg:lhbr:274563,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4fa2889c-d4a9-5d12-9fe0-8a7d44effa78,tg:lhbr:209053,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
0ff2c29b-ad74-526a-85db-3f8b141ee70a,tg:lhbr:295825,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
a658f068-b1c8-53d2-b08a-04f4b8e6d26f,tg:lhbr:180371,WritingMaterials,1,kenmerken.lhschrijfhs,ink
011fa9b8-307b-54e0-b2c0-cfe87dd8c469,tg:lhbr:210788,WritingMaterials,1,kenmerken.lhschrijfhs,ink
07dee2c9-9880-52cc-9ac0-6271d373505f,tg:lhbr:215070,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e87087d0-3ea4-5758-bf0e-15a36363016f,tg:lhbr:243610,WritingMaterials,1,kenmerken.lhschrijfhs,ink
d6c3cf71-a508-54cf-a238-d55929f2f3d4,tg:lhbr:268540,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1f207b0a-e9a8-5adf-a6f5-80a7619d883b,tg:lhbr:265688,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9bc561ab-9fe3-599e-83c6-35c10fcbb1fa,tg:lhbr:195870,WritingMaterials,1,kenmerken.lhschrijfhs,ink
80a92774-658e-51cc-a585-942d48ff5edb,tg:lhbr:280324,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0dcffe21-5f8e-597a-80b9-f9cfae366e70,tg:lhbr:236710,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
dc1e8b51-a506-5e7d-aad1-cf62cf9d8986,tg:lhbr:282319,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b34770ab-f67e-50b9-a02c-f78fe6e02875,tg:lhbr:188741,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
654d34f0-b35a-5631-b339-d68253f8afda,tg:lhbr:257203,WritingMaterials,1,kenmerken.lhschrijfhs,ink
6c3f4908-14cf-5b06-8ed1-0bc3a7dd7e94,tg:lhbr:174536,WritingMaterials,1,kenmerken.lhschrijfhs,ink
07afc52a-37c6-5c14-9046-baf7896a5087,tg:lhbr:237802,WritingMaterials,1,kenmerken.lhschrijfhs,ink
500dfd45-5e4c-5906-85d3-74c09d97074d,tg:lhbr:285576,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4c12648d-86a8-534e-bf21-6c102fbae77e,tg:lhbr:265722,WritingMaterials,1,kenmerken.lhschrijfhs,ink
98d75bd0-f30d-53b6-aa15-a0aba11fa728,tg:lhbr:234687,WritingMaterials,1,kenmerken.lhschrijfhs,ink
cdad95b4-0e8e-54c2-a194-b16d352824ee,tg:lhbr:191130,WritingMaterials,1,kenmerken.lhschrijfhs,ink
693208bc-679f-50cc-b8a7-cf9d8931aff5,tg:lhbr:199500,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3f1afb8e-ebd3-5ee6-a7a0-69bce305d74a,tg:lhbr:227551,WritingMaterials,1,kenmerken.lhschrijfhs,ink
2f010086-a305-5b63-9c72-5bad3b680dcd,tg:lhbr:240895,WritingMaterials,1,kenmerken.lhschrijfhs,ink
8dd6e169-48bc-5aa7-8de5-552eb83ca403,tg:lhbr:291165,WritingMaterials,1,kenmerken.lhschrijfhs,ink
66d060c9-7ce6-59fb-8d91-577687ab5463,tg:lhbr:241787,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
96e485a3-9a63-5cc0-923c-5a14c35c13dd,tg:lhbr:178846,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e27088c1-05bd-5e9b-92ee-b5911b77a1c9,tg:lhbr:244585,WritingMaterials,1,kenmerken.lhschrijfhs,ink
87807fa8-6f17-5377-96d7-9853610199bc,tg:lhbr:243240,WritingMaterials,1,kenmerken.lhschrijfhs,ink
6dcd8d37-a505-5a62-ae2d-ef9ba1eb6d54,tg:lhbr:294367,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
d8052413-7dc6-5c6b-a2da-4e1c46e283e1,tg:lhbr:181833,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3f59992f-fbde-582f-a91a-f0d8153d568a,tg:lhbr:257653,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f9ca4840-3c05-5a26-8ec6-6a8ea335ed20,tg:lhbr:201033,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3cdd5ea8-b6e0-56ec-94e1-ca4cc28b368b,tg:lhbr:194332,WritingMaterials,1,kenmerken.lhschrijfhs,ink
da094d62-0a6d-5211-8cd5-3cd41eb647bd,tg:lhbr:236340,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4f6e5b61-4b1f-5bc3-92fb-08ab99fe01d4,tg:lhbr:280774,WritingMaterials,1,kenmerken.lhschrijfhs,ink
11115917-18d1-5862-b6a7-f6832f072758,tg:lhbr:282749,WritingMaterials,1,kenmerken.lhschrijfhs,ink
904d1547-86c1-55e6-aece-11d8f0df2b14,tg:lhbr:188311,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ac148e47-076e-5462-a702-ae653cfbbd09,tg:lhbr:209116,WritingMaterials,1,kenmerken.lhschrijfhs,ink
dccf4592-f13d-566e-bc54-bde30a313054,tg:lhbr:222246,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9d1a9973-a436-5822-8d62-e3ac521bbaf7,tg:lhbr:274426,WritingMaterials,1,kenmerken.lhschrijfhs,ink
73475133-9d94-5bbc-b580-35261d84d991,tg:lhbr:243755,WritingMaterials,1,kenmerken.lhschrijfhs,ink
635d0904-b743-513a-ae37-09f01c3c50d8,tg:lhbr:241768,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4fafd0e7-67f6-5ad9-8243-fbf43b861a73,tg:lhbr:217108,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
adb5ce88-326a-5e4d-b8b7-9d4e031dbf0b,tg:lhbr:165798,WritingMaterials,1,kenmerken.lhschrijfhs,ink
511b500d-f109-5525-88af-6f9f317a9d22,tg:lhbr:244090,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4b0e46c5-e784-5983-804d-d38439bbac5f,tg:lhbr:180234,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1cf3affe-e037-545c-b07c-e57f7f11c508,tg:lhbr:295960,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
b981461e-9c63-5762-9d97-87771cf7ab79,tg:lhbr:234668,WritingMaterials,1,kenmerken.lhschrijfhs,pencils
7dd39444-5eb0-5964-941c-e6ca8aa12f77,tg:lhbr:249358,WritingMaterials,1,kenmerken.lhschrijfhs,ink
27f210f7-23e4-5594-a594-ac35dc82db95,tg:lhbr:197908,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b4688805-aa60-5e43-9d65-7be102d5c8cc,tg:lhbr:231190,WritingMaterials,1,kenmerken.lhschrijfhs,felt-tip pens
162531a7-f40a-539b-9ac3-63b67c219aaa,tg:lhbr:285599,WritingMaterials,1,kenmerken.lhschrijfhs,ink
e294b33d-7553-506d-b020-6f61277117c5,tg:lhbr:229959,WritingMaterials,1,kenmerken.lhschrijfhs,ink
7d09e762-8550-503c-9780-a1826d15550b,tg:lhbr:236655,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3a95c396-52a3-54ff-9d13-78adf2834cac,tg:lhbr:280261,WritingMaterials,1,kenmerken.lhschrijfhs,ink
a6af8299-3647-5dd4-b10a-a5f8afdd5be6,tg:lhbr:195935,WritingMaterials,1,kenmerken.lhschrijfhs,ink
c918d1e7-1c09-5fed-90f4-5e4798296c1d,tg:lhbr:194627,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9a36dcc2-d577-542f-baf3-2a4e630cb5d3,tg:lhbr:174473,WritingMaterials,1,kenmerken.lhschrijfhs,ink
8128be83-a7dd-5856-adbe-0c5950eb1f06,tg:lhbr:237947,WritingMaterials,1,kenmerken.lhschrijfhs,ink
19e32aa0-f42f-5187-96df-2e5eddc4e6a8,tg:lhbr:250483,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bdc9d405-54a9-59d1-80ca-f210822943aa,tg:lhbr:174189,WritingMaterials,1,kenmerken.lhschrijfhs,ink
221fb89c-4d5d-593f-825f-97de6714f8e3,tg:lhbr:250179,WritingMaterials,1,kenmerken.lhschrijfhs,ink
9a86cec9-ebbf-546f-82b2-b9b0f51fb3ff,tg:lhbr:206719,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1dfcd7f1-500e-52c1-bc0b-6f8d27a18b96,tg:lhbr:191425,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5dd35c2c-9f08-53b8-ba80-7cf9bf2b62ae,tg:lhbr:193418,WritingMaterials,1,kenmerken.lhschrijfhs,ink
00a0fab5-81f1-5592-8a28-97abd08a3f88,tg:lhbr:252144,WritingMaterials,1,kenmerken.lhschrijfhs,ink
c3f83e5a-a570-55d2-95ca-f1499d6460a0,tg:lhbr:285063,WritingMaterials,1,kenmerken.lhschrijfhs,ink
60cc3f26-e0de-5f8b-b4c6-25150a583bc3,tg:lhbr:254993,WritingMaterials,1,kenmerken.lhschrijfhs,ink
8bc7590b-c380-5284-8f18-57bffa68f580,tg:lhbr:185036,WritingMaterials,1,kenmerken.lhschrijfhs,ink
362d9703-3330-52e0-9d01-309451f999bc,tg:lhbr:241292,WritingMaterials,1,kenmerken.lhschrijfhs,ink
bd88e2fe-3538-506c-aebc-a27da75adbb3,tg:lhbr:270936,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0c871239-d464-5060-a412-d3928e3bbf49,tg:lhbr:227044,WritingMaterials,1,kenmerken.lhschrijfhs,ink
ec0b0f09-aa36-5f56-b5b4-83d40e68cae4,tg:lhbr:271624,WritingMaterials,1,kenmerken.lhschrijfhs,ink
110a1e34-8909-5204-b6a5-1e4b282ac2f7,tg:lhbr:273619,WritingMaterials,1,kenmerken.lhschrijfhs,ink
18464698-d119-51c0-85f8-3f7376659e1e,tg:lhbr:258549,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3b1d4899-a78b-5942-9e9e-f563498b2e42,tg:lhbr:220781,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5f965a59-9308-5d30-ab55-e5b1174feaf5,tg:lhbr:243305,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b0bbfdc0-1cff-5c78-b7d3-26c971f99c2f,tg:lhbr:268055,WritingMaterials,1,kenmerken.lhschrijfhs,ink
5303ec0e-1ed9-5e2e-94ee-5c40d11b27fd,tg:lhbr:217558,WritingMaterials,1,kenmerken.lhschrijfhs,ink
54bc7387-4d2a-5a88-8a26-dbea9488da41,tg:lhbr:241338,WritingMaterials,1,kenmerken.lhschrijfhs,ink
05f050bd-1411-592a-9c8e-e1850b74e3d7,tg:lhbr:180664,WritingMaterials,1,kenmerken.lhschrijfhs,ink
0c16c0d8-58fa-5983-8b5c-bceb8cb7f0f2,tg:lhbr:274076,WritingMaterials,1,kenmerken.lhschrijfhs,ink
c1d960bb-8776-54c2-b36a-abb15c0038ab,tg:lhbr:209546,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
aea1ad44-5c50-558c-97a0-33233d94e28b,tg:lhbr:174023,WritingMaterials,1,kenmerken.lhschrijfhs,ink
34b678d1-813f-504f-857b-3f78d9384ecf,tg:lhbr:281923,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
9183aa98-6fbf-5e6e-ae36-c66f6b3957f6,tg:lhbr:194277,WritingMaterials,1,kenmerken.lhschrijfhs,ink
437f1e65-b5da-5bc2-b42a-e961153acb6e,tg:lhbr:257716,WritingMaterials,1,kenmerken.lhschrijfhs,ink
cd18ca03-3b40-5d1a-b0ff-94d4ccb8f8c2,tg:lhbr:262458,WritingMaterials,1,kenmerken.lhschrijfhs,ink
06429991-13e9-53a8-8a19-db7dbfe7826e,tg:lhbr:256804,WritingMaterials,1,kenmerken.lhschrijfhs,ink
73c51e7e-94ff-5d3a-9878-ce4a58e89015,tg:lhbr:188254,WritingMaterials,1,kenmerken.lhschrijfhs,ink
b277c5ae-4b30-5ac3-add2-d3cd49d63c9a,tg:lhbr:254839,WritingMaterials,1,kenmerken.lhschrijfhs,ink
3feece91-2319-5bc6-b0fd-19d7c5353f25,tg:lhbr:280631,WritingMaterials,1,kenmerken.lhschrijfhs,ink
f8b28248-9982-5f0b-9f9f-77fb3cde0125,tg:lhbr:236205,WritingMaterials,1,kenmerken.lhschrijfhs,ball-point pens
f43735e6-a895-5707-8e2b-be3d551ddf71,tg:lhbr:233007,WritingMaterials,1,kenmerken.lhschrijfhs,ink
51fae840-0489-5b98-980f-0c5fad83460b,tg:lhbr:285433,WritingMaterials,1,kenmerken.lhschrijfhs,ink
325686eb-2b89-5cec-a96c-2e8c1d8884db,tg:lhbr:250529,WritingMaterials,1,kenmerken.lhschrijfhs,ink
4f6c1c1b-df89-5bac-8aad-addb663433d1,tg:lhbr:264975,WritingMaterials,1,kenmerken.lhschrijfhs,ink
1b1709c1-f1bf-5fa9-a564-73d124529cc5,tg:lhbr:193048,WritingMaterials,1,kenmerken.lhschrijfhs,ink
d78d313b-a04f-52ad-97a0-5d82c8e7f64c,tg:lhbr:266948,WritingMaterials,1,kenmerken.lhschrijfhs,ink
89faae0e-8177-57a0-9e4c-f2656185cba9,tg:lhbr:252514,WritingMaterials,1,kenmerken.lhschrijfhs,ink
2dd17361-da9c-5d5a-b086-bf4f36c3bb7a,tg:lhbr:291020,WritingMaterials,1,kenmerken.lhschrijfhs,ink
