ResourceID,brocade.id,card,order,Production Technique Type
a0161ba4-c6fb-5978-9b1c-dffbc82a70bc,tg:lhbr:272321,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
177ea180-7989-56be-8f56-f12c6a47fc5a,tg:lhbr:178779,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
73f04d1c-8409-518f-98d6-774df36623a7,tg:lhbr:223284,ProductionTechniques,1,handschrift
f6f6da8b-c867-53ba-b241-666e22341d03,tg:lhbr:151414,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
e055af5b-9691-5e8f-b183-27a847757f52,tg:lhbr:212920,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
fb76e2dc-9dbb-5226-8dbb-1904b637e5dc,tg:lhbr:290148,ProductionTechniques,1,handschrift
8ad4884c-598c-54b7-9d43-4ae5fa2eddae,tg:lhbr:192120,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f457b123-ecef-5807-87de-2bb9dad64baa,tg:lhbr:267820,ProductionTechniques,1,handschrift
79e68763-60df-5773-9e43-a65208e80821,tg:lhbr:256384,ProductionTechniques,1,handschrift
61373ccf-43fd-56a8-8292-e4f551919c0b,tg:lhbr:251441,ProductionTechniques,1,handschrift
3d5276c0-2d1d-57d6-9a21-30c516a472ab,tg:lhbr:207221,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f3c7e152-e1e3-5264-9a88-b0690050f89a,tg:lhbr:236985,ProductionTechniques,1,handschrift
a1e1a404-6d4c-5a51-a734-5c892e5de3db,tg:lhbr:229689,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
b313a6a7-25fc-5f72-b5c8-5a7b83f2338b,tg:lhbr:126529,ProductionTechniques,1,handschrift
71d6b2b4-ba7c-5743-a281-245ccaadbee3,tg:lhbr:237697,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
67420dab-d815-5953-8064-221e9631fa4a,tg:lhbr:230152,ProductionTechniques,1,handschrift
f2dc0193-5c23-542d-a98b-484002ffbdaf,tg:lhbr:266732,ProductionTechniques,1,handschrift
903e9547-0b83-586c-8709-56411597794f,tg:lhbr:286566,ProductionTechniques,1,handschrift
4c227d27-488f-583a-a8d8-979e2a596393,tg:lhbr:223791,ProductionTechniques,1,handschrift
08509e3e-56ae-5358-914b-012a4ebc26aa,tg:lhbr:226069,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
a58ee486-0218-5ed8-8bcf-821fb1ed2f05,tg:lhbr:270609,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
d8078540-e691-5366-b770-58c7b9dcffc0,tg:lhbr:259564,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
458f08ad-25bb-5158-b7c0-fb7890e41234,tg:lhbr:292460,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
85bb21cd-3b05-5fee-a498-ca3fe4483f44,tg:lhbr:224054,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
85bb21cd-3b05-5fee-a498-ca3fe4483f44,tg:lhbr:224054,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
629eb15c-3508-5df9-8dc7-ccd081988431,tg:lhbr:272634,ProductionTechniques,1,handschrift
9fc2cbbf-e74f-563a-b111-2077c1c835e1,tg:lhbr:198038,ProductionTechniques,1,handschrift
639753ac-7bf4-567f-a320-0a11c4c62603,tg:lhbr:273926,ProductionTechniques,1,handschrift
d2f0341f-a3a1-5784-b7b6-1da455775670,tg:lhbr:289386,ProductionTechniques,1,handschrift
cae358b3-9a75-5852-90d7-b5e16befe49e,tg:lhbr:242282,ProductionTechniques,1,handschrift
bd7cdf80-be7b-5ab6-aac2-ed3b3583fc8a,tg:lhbr:186026,ProductionTechniques,1,handschrift
29ab7090-44b3-53c9-9f43-c99699c501a1,tg:lhbr:238077,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
6b3e044e-7a7a-5d4f-8640-a83c0070cbf9,tg:lhbr:245547,ProductionTechniques,1,handschrift
507e3377-940d-57e2-a0d3-ec344481d688,tg:lhbr:213327,ProductionTechniques,1,handschrift
13b47c4b-7459-5b4b-b61d-4754e76e5262,tg:lhbr:222883,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
087304ea-3886-59a2-b7aa-ee0b0dad6f45,tg:lhbr:257983,ProductionTechniques,1,handschrift
e418a87f-d4c5-5253-8096-073c64ac8dc0,tg:lhbr:230447,ProductionTechniques,1,handschrift
8075eece-ef89-5da5-854d-e5df8d89a016,tg:lhbr:173973,ProductionTechniques,1,handschrift
332d7cc7-463c-59f1-9f08-78efae3be366,tg:lhbr:266227,ProductionTechniques,1,handschrift
f18c6a51-c318-562c-9b8f-01af59607f84,tg:lhbr:169187,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
6fee52f2-29f3-5088-aa33-c15338ee5914,tg:lhbr:286073,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
688e9dc3-7de5-518b-a43e-dfab345389b9,tg:lhbr:237382,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
c2fb3c34-3577-5768-af76-bb5a87babecb,tg:lhbr:206826,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
845e6bac-1659-5aad-b97f-b9b4f3991705,tg:lhbr:207734,ProductionTechniques,1,handschrift
b2703024-1464-55be-8774-f328edd142a0,tg:lhbr:190408,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
b2703024-1464-55be-8774-f328edd142a0,tg:lhbr:190408,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
c8443a9b-6d33-5580-8217-f312fc1b6314,tg:lhbr:218838,ProductionTechniques,1,handschrift
3ca833d8-06ab-57d6-a744-d91a3ddd6c77,tg:lhbr:192435,ProductionTechniques,1,handschrift
7f767cce-f696-529b-b5f6-28dfafeb6501,tg:lhbr:256691,ProductionTechniques,1,handschrift
f29b271a-de34-5f96-86ea-4a94ddbe5a67,tg:lhbr:253169,ProductionTechniques,1,handschrift
4b9c3969-e3d0-5066-981c-a0ffe2db340c,tg:lhbr:205709,ProductionTechniques,1,handschrift
9adfa41b-c983-54ad-84af-a6f511ab4e42,tg:lhbr:7277,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
30ff1c14-f5a2-599b-81a2-25e0a743b4c9,tg:lhbr:177199,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
e1098461-0e6b-5bd0-ac99-7d96ec978a18,tg:lhbr:278239,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
22965c51-6fd7-599d-bb34-0838a872fe02,tg:lhbr:282899,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
c3b725cf-1137-5a00-b62f-f6d4f08aba58,tg:lhbr:229666,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
76dc0f58-01fe-5f1c-9038-85ff9d6e3a38,tg:lhbr:254356,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
c5d8cdbb-f666-5bcd-9f79-57780b3adefe,tg:lhbr:202536,ProductionTechniques,1,handschrift
bb1dece2-7d6e-5439-b2c5-f8bc7d2a2834,tg:lhbr:253493,ProductionTechniques,1,handschrift
09e86062-05e4-55c3-a0e4-f87ccf04499b,tg:lhbr:121203,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
41d43f91-50c6-56ea-bf82-9d0b0bf51cb1,tg:lhbr:177463,ProductionTechniques,1,handschrift
85558fc4-7e34-53d0-b518-f243311ea3b5,tg:lhbr:234957,ProductionTechniques,1,handschrift
b32669b3-f0c8-5a58-9763-346783fab725,tg:lhbr:197637,ProductionTechniques,1,handschrift
592e7499-4b81-5ed0-a534-6f247b88166a,tg:lhbr:283271,ProductionTechniques,1,handschrift
c5befc41-e2d6-580e-8697-1af15a744d6c,tg:lhbr:248375,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
17835c74-37c4-53f1-98c9-0d53c6c9d7df,tg:lhbr:196925,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
17835c74-37c4-53f1-98c9-0d53c6c9d7df,tg:lhbr:196925,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
23faa1c6-590c-58a7-8126-9404c7112962,tg:lhbr:235645,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
4489f723-3c23-53ce-862b-ad708da51097,tg:lhbr:263025,ProductionTechniques,1,pr NOT FOUND IN: technique_types.csv
cdb28a35-7c9a-5735-a54c-98334ad5299d,tg:lhbr:189629,ProductionTechniques,1,handschrift
54d62241-5b6f-5a7b-9cf9-aacb3d6c8b00,tg:lhbr:286589,ProductionTechniques,1,handschrift
96702a3c-a241-5773-bd7e-a8419de5d215,tg:lhbr:232180,ProductionTechniques,1,handschrift
63ce97a6-e035-5152-9abb-021565eeb139,tg:lhbr:228974,ProductionTechniques,1,handschrift
c375f5e9-b063-53bc-b96d-6cde485bf191,tg:lhbr:194918,ProductionTechniques,1,handschrift
e1ed7fe1-7a46-5121-898c-5dcc0816a9f4,tg:lhbr:237678,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
e1ed7fe1-7a46-5121-898c-5dcc0816a9f4,tg:lhbr:237678,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
743c8b1c-ec4b-53db-8a9b-25f1641477a4,tg:lhbr:261018,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
a1125840-165c-5d96-8bed-ec0452a70870,tg:lhbr:179884,ProductionTechniques,1,handschrift
15578ac6-909c-5d45-a990-3bd67ea09c88,tg:lhbr:183224,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
8e5cc05f-a28f-504f-9729-c864eb7ad0d1,tg:lhbr:247080,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f422c6ef-962b-5588-bde0-1c899ced2bb6,tg:lhbr:242778,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
5b13e1bb-ab0e-5569-97b3-eb609d27b800,tg:lhbr:214118,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
5b13e1bb-ab0e-5569-97b3-eb609d27b800,tg:lhbr:214118,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
d53e8dfc-9bd5-5fcd-8cd7-d043412920b3,tg:lhbr:269428,ProductionTechniques,1,handschrift
38ce8c18-9298-59e0-881d-d56de48e2faa,tg:lhbr:240745,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
b0ba8edf-0c91-51a3-a378-17a358920cd7,tg:lhbr:216125,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
b0ba8edf-0c91-51a3-a378-17a358920cd7,tg:lhbr:216125,ProductionTechniques,1,handschrift
3716fee8-2935-571d-be1a-8889111ab9bf,tg:lhbr:181219,ProductionTechniques,1,handschrift
903a1787-5648-5e0f-bc86-ec5c0a946a94,tg:lhbr:241857,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
02987efd-f3fe-537f-bb04-fc796552f50c,tg:lhbr:226593,ProductionTechniques,1,handschrift
a383a226-5a3d-5e28-8191-7c2d8c7ae565,tg:lhbr:221256,ProductionTechniques,1,handschrift
cf3c1011-047f-5806-a03e-ca7e39717921,tg:lhbr:277436,ProductionTechniques,1,handschrift
0dc177f6-921a-5fce-af1b-5e1585268200,tg:lhbr:178796,ProductionTechniques,1,handschrift
ff6964fb-f3fc-5f3c-aa3e-ac7281bee4b2,tg:lhbr:186476,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
6a947d2f-6892-5a6f-ad5d-87cb7f5554f8,tg:lhbr:269582,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
960dff64-9aac-5cc2-9ba6-36b42b6bf39e,tg:lhbr:213777,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
960dff64-9aac-5cc2-9ba6-36b42b6bf39e,tg:lhbr:213777,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
056971ac-6ec0-55f3-b552-55d817d06529,tg:lhbr:245117,ProductionTechniques,1,handschrift
dc27a7ad-a655-5da8-aa6a-9033f91f0740,tg:lhbr:238427,ProductionTechniques,1,handschrift
53c382c7-2660-57ec-82bf-08294adc2087,tg:lhbr:208091,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
e5a13b6c-8b55-5fd6-abc4-3789718d4a0e,tg:lhbr:212865,ProductionTechniques,1,handschrift
bba52808-1d36-5193-ae27-67193266edf6,tg:lhbr:270259,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
a363b8b7-249e-548e-86a0-f1da6eeb2004,tg:lhbr:226439,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
04cf1d7e-8fea-5186-917e-9ea4d0e538b0,tg:lhbr:272264,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
d24e0c88-0b98-51ef-b440-3a6d711f936c,tg:lhbr:26890,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
efc42676-ba41-5ed9-a77b-52d255fd934e,tg:lhbr:224404,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
51042989-6897-536d-99c2-8bd02ddd1b5b,tg:lhbr:259134,ProductionTechniques,1,handschrift
d8076430-0e0b-53e7-9dcb-a0718a6b8126,tg:lhbr:292030,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
b672e52c-dcbd-5b17-8297-d33dda832558,tg:lhbr:198468,ProductionTechniques,1,handschrift
9cf8b061-bae2-5b29-a3cf-50e689ca0814,tg:lhbr:210858,ProductionTechniques,1,handschrift
4237d6ef-94e2-585e-ae0d-c74b9f83b1ad,tg:lhbr:207364,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
744245e3-83d2-5c73-b5e8-c41d0d4ac91d,tg:lhbr:251504,ProductionTechniques,1,hsts NOT FOUND IN: technique_types.csv
7c67874b-610c-53dc-a4ba-84d24bf539c2,tg:lhbr:34454,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
a05c245f-bc7c-55ea-be0e-76a20b0a0e36,tg:lhbr:265958,ProductionTechniques,1,handschrift
f2270cb1-e28b-533a-a578-49e7c6933652,tg:lhbr:190058,ProductionTechniques,1,handschrift
ed46ea26-883b-58b9-9991-3c5b76da24bf,tg:lhbr:267965,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
37090424-5f10-5e82-a386-38f228b10466,tg:lhbr:188891,ProductionTechniques,1,handschrift
062cb1ed-999d-50fb-acd9-9dbe95490720,tg:lhbr:192065,ProductionTechniques,1,handschrift
e5f5c14e-5c4f-5fb1-8ba9-5a404099d40d,tg:lhbr:278669,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
01ad13f5-dfd2-5a59-894c-b4275a34caa5,tg:lhbr:205359,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
b574ea46-5cde-5c9f-90e7-6934fb0c87f6,tg:lhbr:253539,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
e4359cd5-7361-54b7-ab2f-f07c0a351a6e,tg:lhbr:286423,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
c4ac841b-7627-5203-9349-9397e96bb797,tg:lhbr:189783,ProductionTechniques,1,handschrift
14c7e904-0e57-513f-9064-728889f33535,tg:lhbr:266677,ProductionTechniques,1,handschrift
87505cd0-3987-5b82-94cd-1201d19659b5,tg:lhbr:230017,ProductionTechniques,1,handschrift
4c1d4d91-c9db-5f9e-8fb6-534117eae068,tg:lhbr:263475,ProductionTechniques,1,handschrift
eac18024-d6bc-5f96-b912-f66e6246a32d,tg:lhbr:235215,ProductionTechniques,1,handschrift
02770941-2413-5f4b-bcdb-47b9a121b2b1,tg:lhbr:283621,ProductionTechniques,1,handschrift
eb590de0-645d-57e1-9d5b-ba5b10f34b28,tg:lhbr:248725,ProductionTechniques,1,handschrift
8c3bf5e3-be88-5543-8591-c8620185f243,tg:lhbr:257829,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
04b8ec4a-44a8-514c-85eb-616357fccd4b,tg:lhbr:189279,ProductionTechniques,1,handschrift
e0bfefea-e286-59b2-9485-1e4264206098,tg:lhbr:219680,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
4cbfcec0-7a39-5c84-abd7-992dbe5cf6a1,tg:lhbr:255814,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
cb70f2b4-0016-5e50-93d7-8200c5cdb71e,tg:lhbr:261448,ProductionTechniques,1,handschrift
301fe9ad-2145-58c9-8062-57ddc01d538f,tg:lhbr:237228,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
301fe9ad-2145-58c9-8062-57ddc01d538f,tg:lhbr:237228,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
264a976d-b3de-5cd4-9add-bb8bc83ca827,tg:lhbr:202166,ProductionTechniques,1,handschrift
55828a68-614e-546c-aa49-4ff774eb9f8a,tg:lhbr:254706,ProductionTechniques,1,handschrift
e6730402-74da-5e7b-a0fd-f19fa1f0e043,tg:lhbr:218992,ProductionTechniques,1,handschrift
07583167-add6-5dbf-81f4-843a7d994acf,tg:lhbr:229236,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
fb05062b-a3c9-5ba0-a5c3-0d8194e5815a,tg:lhbr:278393,ProductionTechniques,1,handschrift
29064eed-aa58-5870-8641-d2962aa75b91,tg:lhbr:249837,ProductionTechniques,1,handschrift
d48d42e3-5b69-5d98-8df0-092d6e03d928,tg:lhbr:282933,ProductionTechniques,1,handschrift
1c2962c0-6cd6-5d9b-8e9f-d01fa8fc1cfa,tg:lhbr:197267,ProductionTechniques,1,handschrift
e81338ec-293a-5748-b6ab-d608ab7a44a0,tg:lhbr:177033,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
4ea308e7-eefe-56a8-8c8b-a61af1e9cc08,tg:lhbr:182966,ProductionTechniques,1,handschrift
71bdce93-e324-5006-88c5-fe4fce8bd2c1,tg:lhbr:277066,ProductionTechniques,1,handschrift
7144f43e-a930-5cef-99ef-f7d768f56315,tg:lhbr:221606,ProductionTechniques,1,handschrift
25308b53-be8a-512d-8a15-2a69c208bf39,tg:lhbr:198192,ProductionTechniques,1,handschrift
71d0b8a1-b498-592e-80fe-ee322733352e,tg:lhbr:183674,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
81b6c300-2334-5536-ba08-674371f362b6,tg:lhbr:269078,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
02917625-d597-55ee-a36f-2b17c557e5d8,tg:lhbr:214548,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
b2638bb4-bb55-5217-92cd-7aca0f1dd47f,tg:lhbr:242328,ProductionTechniques,1,handschrift
2884de8e-2757-5ab1-b601-d8f312467829,tg:lhbr:216575,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
1f5428ef-d4cc-50e4-8f99-a5c5f3dc1ac4,tg:lhbr:240315,ProductionTechniques,1,hsts NOT FOUND IN: technique_types.csv
7fd63037-3c86-5dc5-92d2-4cb46f5046b3,tg:lhbr:222929,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
7fd63037-3c86-5dc5-92d2-4cb46f5046b3,tg:lhbr:222929,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
5b966d3b-5b31-53c6-b2ff-cfb1fadb6c09,tg:lhbr:181649,ProductionTechniques,1,handschrift
76d6b2c2-3129-5b49-8fca-abe240e4eef2,tg:lhbr:273025,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
66f7170b-860d-5b28-b429-52372e1cacb0,tg:lhbr:225645,ProductionTechniques,1,handschrift
3f9a7cd8-daac-5059-97f3-2ccd34ce39ae,tg:lhbr:186925,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
0e28756d-5cac-5884-8168-f7857705e873,tg:lhbr:293271,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f1464658-1037-5695-8a0a-7e7e0c3fd23a,tg:lhbr:258375,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
2b23c60b-bbf9-59be-a137-a2dbbb08d130,tg:lhbr:199629,ProductionTechniques,1,handschrift
c23051b5-8aa4-5079-9d2c-9b3b5cfdff7a,tg:lhbr:238974,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f8f5aa71-8465-551f-95b6-5eecb80bb586,tg:lhbr:222180,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
751603cf-054a-5ca9-b965-f48db1752ff6,tg:lhbr:271018,ProductionTechniques,1,handschrift
65a12288-621c-5840-a73b-d115d109d0a9,tg:lhbr:227678,ProductionTechniques,1,handschrift
77caf4a0-3d36-573d-a045-aea068211d41,tg:lhbr:184918,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
77caf4a0-3d36-573d-a045-aea068211d41,tg:lhbr:184918,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f4cb852e-4e6e-542c-a973-42431d327e27,tg:lhbr:212536,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
f4cb852e-4e6e-542c-a973-42431d327e27,tg:lhbr:212536,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
9a4a1c65-a514-5045-a179-7c3d41f3d581,tg:lhbr:244356,ProductionTechniques,1,handschrift
30fc6483-eceb-5c5e-98af-c62816ea31e5,tg:lhbr:239666,ProductionTechniques,1,handschrift
46579a92-c86c-564e-ad38-ff43e4a5867e,tg:lhbr:187637,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
685ae78d-a4ef-5eee-84f9-800069c544ad,tg:lhbr:243493,ProductionTechniques,1,handschrift
eb9d3734-c5e5-5911-b744-8dc41f1c9b89,tg:lhbr:288597,ProductionTechniques,1,handschrift
faf6b1f9-8906-56ce-be60-d221a1c95f22,tg:lhbr:224957,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
569bf58f-7b0d-5ec5-9ae4-b6988f04e114,tg:lhbr:251857,ProductionTechniques,1,handschrift
2b8c976d-2508-5f85-a8e7-db2214a5e3e4,tg:lhbr:236593,ProductionTechniques,1,handschrift
3200e662-d7dd-56e6-b9ca-58e3d1950f5d,tg:lhbr:287662,ProductionTechniques,1,handschrift
f881b640-d348-56a6-a2d8-4bf65cd7700c,tg:lhbr:267436,ProductionTechniques,1,handschrift
c4d6d132-b0f8-582f-94d2-7d05bfc1fe3e,tg:lhbr:231256,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
36477a6c-db45-5aa8-8d2e-1ad5a18263eb,tg:lhbr:257080,ProductionTechniques,1,handschrift
183d8155-75d9-5633-8774-b6c20a3a0a82,tg:lhbr:286970,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
6c845e44-4864-557c-9543-93e035b22d71,tg:lhbr:193224,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
6c845e44-4864-557c-9543-93e035b22d71,tg:lhbr:193224,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
ab446492-65c2-516e-8831-b3f1d2740d57,tg:lhbr:279428,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
f62d04ab-7b5f-54d3-9957-4f0db4b65e21,tg:lhbr:204118,ProductionTechniques,1,handschrift
a4f050cf-5247-5b91-b1d2-240fa661d365,tg:lhbr:252778,ProductionTechniques,1,handschrift
15780dd9-596b-54b4-8fbd-a04b97da6c15,tg:lhbr:206125,ProductionTechniques,1,handschrift
52a90667-b0cd-5223-bfca-9cf1e3e447a1,tg:lhbr:250745,ProductionTechniques,1,handschrift
bd7b9845-e3d9-5cfa-bf4a-ac5d4a070bcd,tg:lhbr:191219,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
7917b4e3-ddb7-5783-8ac0-20daa233fbdf,tg:lhbr:196026,ProductionTechniques,1,handschrift
923dec0e-188e-5ca2-ae19-c9c87516e2ce,tg:lhbr:176272,ProductionTechniques,1,handschrift
1fbdec1e-65cb-57ed-94e5-87906767ed08,tg:lhbr:263926,ProductionTechniques,1,handschrift
ff92aca4-2d92-549b-a39d-94725e6a38b4,tg:lhbr:252282,ProductionTechniques,1,handschrift
7587939a-b4d6-5315-a052-fff06fd08475,tg:lhbr:203327,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
e5c6f28f-e32c-5773-b006-b73abf97c346,tg:lhbr:255547,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
be0ba957-d97e-53af-8dd5-37b044c68f6e,tg:lhbr:232883,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
be0ba957-d97e-53af-8dd5-37b044c68f6e,tg:lhbr:232883,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
3a0425f0-856d-53ad-91ef-301da2a5f82a,tg:lhbr:228077,ProductionTechniques,1,handschrift
f93b8980-450a-5abc-9dc8-b59d2aebcd23,tg:lhbr:233791,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
154b3ad6-c304-5c52-8727-8e9b87a57366,tg:lhbr:260609,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
5aed3a20-2b4f-5374-b52b-0cc0a3921706,tg:lhbr:236069,ProductionTechniques,1,handschrift
bd8651f8-f26a-5828-a301-7b20c6c420b8,tg:lhbr:262634,ProductionTechniques,1,handschrift
4342d6be-0300-5549-bd4d-a6228be247eb,tg:lhbr:234054,ProductionTechniques,1,handschrift
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,ProductionTechniques,1,handschrift
683b435b-3e96-58b8-a883-8244232db92e,tg:lhbr:282460,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
20b65ecc-b73c-5286-9d43-e0cb7d836dc9,tg:lhbr:287398,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
519aea73-8f65-5e05-99b3-3455c9e20446,tg:lhbr:188038,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
e01072ba-b123-5811-a300-5b027a679520,tg:lhbr:92430,ProductionTechniques,1,handschrift
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
d2c89e28-76e8-5060-85bc-a109e24ecc63,tg:lhbr:217734,ProductionTechniques,1,hsts NOT FOUND IN: technique_types.csv
68647431-7e16-5371-9b54-ba67a26a4ff6,tg:lhbr:241154,ProductionTechniques,1,handschrift
b280078f-f174-5ebf-9564-5e5ae500e438,tg:lhbr:180408,ProductionTechniques,1,handschrift
16ce3bf5-5bf8-5ea5-b2fd-0e364f224967,tg:lhbr:208838,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
16ce3bf5-5bf8-5ea5-b2fd-0e364f224967,tg:lhbr:208838,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
74bcf0de-20a2-57bf-ba6c-48edbba19947,tg:lhbr:246691,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
dcb62dda-7eac-5b55-a40c-838c116b5a0f,tg:lhbr:182435,ProductionTechniques,1,handschrift
0a833f89-341b-59b2-9746-2429d8ccb295,tg:lhbr:268239,ProductionTechniques,1,handschrift
334219bd-3441-502b-9049-c0f1844eef13,tg:lhbr:292899,ProductionTechniques,1,handschrift
efbccf9c-7437-5948-9f5d-9a3dd792a123,tg:lhbr:215709,ProductionTechniques,1,cc NOT FOUND IN: technique_types.csv
efbccf9c-7437-5948-9f5d-9a3dd792a123,tg:lhbr:215709,ProductionTechniques,1,ts NOT FOUND IN: technique_types.csv
73865d79-d8b6-5bdd-b23b-92bf2a7f5052,tg:lhbr:243169,ProductionTechniques,1,handschrift
560a2cf8-7998-53d8-a3ff-62d503de8993,tg:lhbr:9269,ProductionTechniques,1,fc NOT FOUND IN: technique_types.csv
304d790f-e010-58eb-aa7d-c85498212e18,tg:lhbr:296073,ProductionTechniques,1,handschrift
