ResourceID,brocade.id,card,order,source_field,source_code,Genre Type
5b98b356-4037-50e2-a9b4-e723a6f18c59,tg:lhhs:20440,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f5fac154-43ff-5500-9516-abecd8bd3323,tg:lhhs:7220,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1795a929-a06f-5657-899c-179c899c13d2,tg:lhhs:11034,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4d8571ef-ccc7-5a29-8b1a-b173fb2d0210,tg:lhhs:13009,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c792b96f-6d83-5eb2-ba9a-2915cfaa4433,tg:lhhs:1527,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f07cace3-2c17-58f7-8414-072e68c5da19,tg:lhhs:5837,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
69aceeca-7736-5f10-99ce-909317e8bef3,tg:lhhs:4725,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
7aee85e5-cc36-582c-bf73-fe48020d3699,tg:lhhs:6718,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f946bef8-428b-59df-8d14-52039c2a1232,tg:lhhs:512,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
28f98ef2-342d-5e55-ad8d-e77d55f242b3,tg:lhhs:14236,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
fdb5f386-92bb-5601-9426-7f3738f43f84,tg:lhhs:11464,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c749f86e-430b-5538-bce8-a098da3485b9,tg:lhhs:13459,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
bf84d254-e2f2-574a-8544-1fdc75c3884b,tg:lhhs:1177,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
03a62185-a25f-5bb7-b581-3a93568149db,tg:lhhs:19054,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
d00992a5-f803-50ee-8346-ade3eec281f6,tg:lhhs:4375,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
45abb935-8cd5-5b29-9c50-be932dad9151,tg:lhhs:6348,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c4e719a6-841e-5ede-b253-196549270d8d,tg:lhhs:17949,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
ce5849ed-717a-5f65-818a-2265baa3029e,tg:lhhs:15974,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
41dab990-5ef2-5109-b711-81e144abb674,tg:lhhs:14666,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
44f40423-1467-596a-a501-798f6a9b74d9,tg:lhhs:142,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d56e76f7-a759-5686-a135-e0610ac2f15f,tg:lhhs:20293,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
67281f90-248f-5fb0-8a17-c09ddf5c5e77,tg:lhhs:11937,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3707b062-6917-5540-935d-72169b040d26,tg:lhhs:9814,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
7711674a-346a-5735-a39b-7c615007e5dc,tg:lhhs:8706,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1eb2fb15-e8fc-5d74-8d98-909728f34f1c,tg:lhhs:12618,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
45f00718-1486-5ea1-ae01-54cca6d33768,tg:lhhs:10625,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
f2485591-10e1-5952-9a56-1096c7e442b9,tg:lhhs:18215,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
dc05a924-d52f-5de4-be60-9040975db260,tg:lhhs:7109,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b149fabb-9e1a-5173-9d44-8de37899b670,tg:lhhs:5134,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
be173c6c-4f9d-58e7-8e6b-0b8998ff45ff,tg:lhhs:15427,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
49701d70-1b2d-5c19-baf9-e34ae479fb3e,tg:lhhs:20769,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0eb91fdf-a600-54ad-9b5e-078b7eebf5a0,tg:lhhs:12248,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
836b3fad-591b-5ebf-8b6f-8e1978a7efc7,tg:lhhs:8356,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
66e1b636-92c1-58c7-9abd-51b032f7ac73,tg:lhhs:10275,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
19f9e0e3-59a9-59a0-8fff-86819ce3d9da,tg:lhhs:1874,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
a4e77d01-03d6-5b9d-8833-339a48c6da1e,tg:lhhs:19957,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
372e1c19-606a-5e56-a9a3-f369162a34f7,tg:lhhs:18645,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c3604d9d-5b48-534c-8456-e6a081969451,tg:lhhs:7559,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
d6d35059-02de-5dd3-af62-0f90e760fcb8,tg:lhhs:5564,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3092dfe6-e54f-5932-9c72-8cf498e67fce,tg:lhhs:20339,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1c025657-7f0b-5fec-9940-046c544c84a8,tg:lhhs:841,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1ee843d8-c91f-556f-8097-bacb954beed5,tg:lhhs:15077,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
91408ad7-aff8-5999-9bc9-75de75248dd2,tg:lhhs:5071,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
8445de16-3c88-56c0-afd5-b2b51429e33c,tg:lhhs:15562,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
64ee5dc4-5407-5c61-aaea-21857299de74,tg:lhhs:9951,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
7488fdc0-3145-5793-a212-a76f700aab79,tg:lhhs:11872,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
09082faf-dc92-52c0-9777-b28c462d0da3,tg:lhhs:15098,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
05d868bf-7f81-56b7-8665-da6ee8a219ba,tg:lhhs:10760,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a8ff524a-28ab-52f1-8081-b6eb14cd40d1,tg:lhhs:8643,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
f648dddd-79f4-5f08-ac44-e125cdf9ce24,tg:lhhs:18350,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
541f46fd-0a90-52a5-b0d1-1d682de23619,tg:lhhs:5421,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
59ab5acb-90a3-53cb-836a-c42826995ded,tg:lhhs:904,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
8ab0f055-6198-5626-871a-fe637a56c699,tg:lhhs:15132,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
5d39daea-6ce1-5fb5-8efd-a4152c4badd8,tg:lhhs:10330,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a468f31c-be28-5d77-bc6e-182aabf1f1af,tg:lhhs:20786,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c057d191-bc12-56fa-94a5-c3d5ccd22792,tg:lhhs:19812,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
ee6cedfe-b670-5edb-8ed6-bfa46158023f,tg:lhhs:1931,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
40a7e2fe-f556-50d8-9f89-aaf29d41d8a3,tg:lhhs:18700,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
22147066-78ad-5e87-9464-ee63049e9f40,tg:lhhs:5972,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c964c0ff-d64c-5424-bc72-b94346250153,tg:lhhs:4660,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
05f191ea-97b2-5d96-b972-140a34cd09d3,tg:lhhs:1198,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
283f3823-0360-5cb6-b315-65c3f88a352b,tg:lhhs:457,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
c8dcaf80-6aa6-5b87-90e9-ee0e1be86ab1,tg:lhhs:9052,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
075ecdd3-cc34-54ea-9a1d-78b9141d3857,tg:lhhs:14689,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b41ef192-f050-52ce-a030-2644e76aa391,tg:lhhs:11171,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0388dd89-0702-5bf6-bbd1-b1c0c4639250,tg:lhhs:1462,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
321c78fc-e8b8-5b62-b46a-6e8083302f52,tg:lhhs:4230,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
f131bb32-fb89-5edf-beb7-1d191d0dece3,tg:lhhs:15831,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
1f83935c-d07c-556f-af0b-32d399bd7e7b,tg:lhhs:14723,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
703e63b4-f901-5f9e-b441-6a28868abcc4,tg:lhhs:9402,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
27b75c3b-eac3-5b4f-8d92-62f86ef2a23e,tg:lhhs:11521,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
aa0ebb91-3f86-51ac-ac78-17fae0793bf8,tg:lhhs:19111,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4c00a68b-a074-50fa-b17d-c2e69ac2660c,tg:lhhs:1032,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
b3732776-227d-5d8e-867d-8a88142f3d57,tg:lhhs:13273,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
8fec63fb-01de-5a52-8ddd-56a80255da2a,tg:lhhs:292,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
5108c78e-1bbd-588f-a166-9f2e8bd8617b,tg:lhhs:2872,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1834f915-0bb0-5f6a-b91c-987eca640e4d,tg:lhhs:6098,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
3f9bb067-2681-5bb3-be24-a464328d13e3,tg:lhhs:3760,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
861ae456-79e1-5dd6-8685-f53439b20410,tg:lhhs:19384,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
41e2af99-2ac2-56e6-8be5-6c64b8f5cba8,tg:lhhs:6562,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
3c2327f8-824c-5135-bd14-35a63396efe4,tg:lhhs:8985,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
591e2630-1c90-5fb5-bf6e-0af952acef46,tg:lhhs:9697,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
8c74f559-74b1-5342-be42-06335e02c9c8,tg:lhhs:13789,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
7d3446b4-2301-54e2-b511-ba8ee9b49cee,tg:lhhs:768,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
63ce87a8-771a-587e-9715-5a3d127d1d74,tg:lhhs:12931,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3a9a8b71-7bea-5036-adb3-b3542ffc62d6,tg:lhhs:13623,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
bb0f83d1-d91b-57e7-a6b0-44cd079b46ca,tg:lhhs:3330,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
820b728f-4616-57ef-b8b0-5047d00377d9,tg:lhhs:6132,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
7309cbbc-21ba-5e73-ad20-a0f4ae5a1d63,tg:lhhs:16421,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
2dbed53c-467b-5e78-95ab-ec72051c4697,tg:lhhs:338,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
e32750bf-65c8-5fdc-b06b-d9b2bf3ee733,tg:lhhs:12462,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ccc99abc-af88-571c-acd4-a451621b5f05,tg:lhhs:7689,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
2b5753d3-6958-5e91-8b40-2d84b1bcd8ce,tg:lhhs:2171,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4ad34706-1e94-5bf3-8a7e-1f2aaba83b96,tg:lhhs:18595,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
be6c812e-1f66-5a46-bdad-c0bd4c4b8221,tg:lhhs:7373,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
d5dfa169-5541-5b0b-b2c3-e8490f4b39cb,tg:lhhs:16972,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
bb17f004-524b-58a7-853e-b9e86213233c,tg:lhhs:20513,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
df516673-13c8-521f-8838-6a50ea2fa840,tg:lhhs:17660,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
ea10f828-6c95-5985-b1c9-d474fe5ad1ea,tg:lhhs:12198,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
ace59885-749b-53b7-9afa-a5345969eae2,tg:lhhs:8086,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
af651ae6-6344-5941-8388-8a174130bd64,tg:lhhs:12032,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f86d51b7-f76d-559e-be14-bffe60f8049d,tg:lhhs:2521,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
2108629f-cc11-5f48-8bba-b9559dfcf1e7,tg:lhhs:6831,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1e7b23c9-4279-5c60-900a-0bf80c3e3e40,tg:lhhs:7723,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
579618fc-1435-510d-9b6a-051cb17abaeb,tg:lhhs:17230,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
bbd04ff0-e7b5-5259-879e-cbada9a1a9b4,tg:lhhs:20143,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
acbc392f-056e-5319-a493-0b232e654a7b,tg:lhhs:7236,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a0b4b6ef-2148-5e29-b895-1516bd2ee523,tg:lhhs:20456,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f4f1e6bf-bf5a-59e3-abf4-7b4bde330fcd,tg:lhhs:17725,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
8493fde0-3829-57c9-8deb-26bfa65fdae0,tg:lhhs:15718,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
590acf97-ea04-5e37-a16d-5671fa1709cb,tg:lhhs:8439,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
dec498b5-89fd-58ac-93b5-8fd785f77cbd,tg:lhhs:12527,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
387e58c7-af2c-5202-89f8-37fa0c417f9c,tg:lhhs:4949,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
0bcef063-bee1-5cf6-a07e-5193a18d7acf,tg:lhhs:6974,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
8417364b-b529-5a26-aff7-07e4a7143465,tg:lhhs:18080,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
26e0ec13-3ede-5245-b4ec-23783fe9a2f9,tg:lhhs:7666,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
28f56069-573a-55f2-a24e-a4b67dbc81c0,tg:lhhs:17375,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
e60fd4d4-2707-542e-9b4b-817e3c64c28e,tg:lhhs:20006,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c2f580cf-b372-5c92-9592-18be0331cb06,tg:lhhs:8069,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
85799c12-e34f-530a-953a-3aa95fabb751,tg:lhhs:2464,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
067df979-b1d0-510f-a307-952082aa9df2,tg:lhhs:6427,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c8e6e64a-c440-5932-9e95-940ede4b4d6b,tg:lhhs:14109,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
063ee1a0-b6a2-5607-9f32-8a03c92c0fff,tg:lhhs:16134,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
73e84826-297f-5eb4-898a-45343d85f04e,tg:lhhs:13336,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
dec5155e-c9ba-5052-a229-796416a1afbf,tg:lhhs:2937,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
c0693e73-d6a2-5314-acd6-f99204872cb8,tg:lhhs:18829,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
781a9d7b-441a-5cb4-b623-c7784ce806b1,tg:lhhs:1618,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
fac8d509-4532-5801-94cd-84b7273672f4,tg:lhhs:3625,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
893b21d5-427e-5c9a-adcb-c7b86ed1e445,tg:lhhs:18983,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
9273c7e4-c40d-595d-a611-5227cae91cc8,tg:lhhs:6077,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
dfc44e20-3000-5c64-9cfe-4c2e341bb5bb,tg:lhhs:16564,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
eb2cc128-5d69-5e0f-ae60-68b3d959ee40,tg:lhhs:9382,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
29099256-c831-5ee0-8e74-f766d05440c7,tg:lhhs:12874,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
6332662e-557b-5f10-9a40-dcd805f4a9be,tg:lhhs:10849,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
081414fb-4a7d-5c5d-81bc-f69101fadfbf,tg:lhhs:787,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
7c3405c8-3129-5f2c-b122-5718af19c20e,tg:lhhs:9678,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
097a4b3c-2863-5e09-bb15-dc24839fee9f,tg:lhhs:13766,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1bc7f986-7b8e-5e0c-bc3f-803f0f103891,tg:lhhs:1248,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
50d1d375-f7dc-5cad-a17a-20cb609fed9d,tg:lhhs:3275,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
7cfd2370-f23c-5052-9ff8-9564e1a2d458,tg:lhhs:10799,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
eb6b6db5-a14d-59c2-a0c4-e1e5cde338f1,tg:lhhs:15061,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
1c306a2e-7e91-541f-bbfd-2f82842eb34a,tg:lhhs:857,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
999504e5-87a0-5909-8d8a-7ac046ad75e1,tg:lhhs:5572,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
d5dfa4c6-e801-507d-874e-19d1fd981a75,tg:lhhs:18653,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
4bd1591c-ee66-56e9-82a2-c35aaec5be67,tg:lhhs:5088,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
bb4691e8-d0c2-52da-85cd-19d25be3845f,tg:lhhs:1862,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
3540045f-7057-5fe3-a083-0861fdc945af,tg:lhhs:10263,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
adbbb083-b9b2-5377-80e6-e527c9da117a,tg:lhhs:5122,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
513aaa14-2555-53dc-8329-b32037729c26,tg:lhhs:18203,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
5746a96b-af75-54b8-88ff-0577bf67549c,tg:lhhs:8710,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
bb8b5538-bcd1-5b08-8cf4-9893b8e7ac42,tg:lhhs:10633,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1379038c-6492-560d-a6e0-c74563b70e77,tg:lhhs:20285,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f3cf4e05-2837-56d5-a932-09caefc18d6e,tg:lhhs:11921,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
68c7aae6-ea88-5988-b44a-1be943c4fb9b,tg:lhhs:9802,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9f918179-9acd-5efe-b83a-5b478b0a183e,tg:lhhs:11188,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
aa6bbac7-c2f0-51db-9320-b96740836cbf,tg:lhhs:14670,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
f1865543-6fc6-59d4-9073-6bbc7a0b2fb4,tg:lhhs:154,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
a7f5e1ed-2ea0-501b-8ad0-1cb070be2642,tg:lhhs:15962,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
63bd82d4-01dc-515c-8eb2-92177bc6315f,tg:lhhs:4363,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
5f0113a0-435d-5928-9559-d15f61f2b17a,tg:lhhs:1161,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
6330d151-ed40-5913-9432-cd8641caa46c,tg:lhhs:4699,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
370b8579-3f7f-55e7-941a-f4b9dffe484d,tg:lhhs:19042,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
9a96f9e1-795f-5953-8ab6-156f46ef27b8,tg:lhhs:11472,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9f3b0002-46d7-594f-8c5d-b9ff43047585,tg:lhhs:4733,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b2fe96a4-6b0a-5f1e-94fb-01690fe9a8dd,tg:lhhs:5821,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
9fdd0aeb-a6fb-53b0-87a7-ee77babbcdd1,tg:lhhs:1531,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
13d4ee45-1359-5891-8770-3ef2e1f84673,tg:lhhs:19412,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
9c17e13c-b601-5b38-921a-68a07de49044,tg:lhhs:11022,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
481f1169-03e5-5599-84a3-26de6405c5d2,tg:lhhs:9101,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
c51f4427-8801-5407-b323-1ec0769c6e18,tg:lhhs:19107,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
b306152f-7577-5d33-9d7f-1fd5bb2ab09f,tg:lhhs:3019,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
a4dd126b-ecf3-5adb-89dc-3bd84639c3b8,tg:lhhs:1024,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
0f3ad576-fe86-5aa7-bec9-2200f0cb2b9b,tg:lhhs:9414,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
03236c82-4e04-57e7-96a5-690d0bd90161,tg:lhhs:11537,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
f8ce87ce-a20f-5513-b5da-dcab8152ac49,tg:lhhs:14735,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
74585701-9c35-589e-9e06-7cb33ec009c2,tg:lhhs:15827,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
76ab0649-6698-58e6-bd34-be61798242bd,tg:lhhs:4226,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
bacec724-490a-5f51-bc20-64e6e328902b,tg:lhhs:3449,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1705df4b-c191-5add-ab6a-1da48a8859b0,tg:lhhs:19557,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
b28581bd-10d0-5b80-b505-7460e57a04a7,tg:lhhs:1474,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
e404cf7d-89b7-530d-93ea-2a6345ea6c91,tg:lhhs:11167,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
80fe0ee0-cc1d-59fd-996e-03aab64b4459,tg:lhhs:16358,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
9bc79f80-d33e-50e2-818e-52135518ce44,tg:lhhs:14365,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
1bf747f1-ab86-5d3e-a324-eb0e428bea04,tg:lhhs:441,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
4296c72b-19e0-5c0f-ae0a-c823e9046d5e,tg:lhhs:4676,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
fbeb29b2-6c3a-5813-b671-2a6b47812303,tg:lhhs:5964,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
adce2c1a-62ae-5baf-8dfc-fbd218ed41af,tg:lhhs:7959,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
1ecd91aa-abd3-5fcd-b494-22798a7d898a,tg:lhhs:18716,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
be026417-fa02-58c1-a206-566c657a633e,tg:lhhs:1927,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
cf9d8081-64ef-5970-8d75-36aba45cd9a3,tg:lhhs:10326,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
117106a2-a6f6-5b92-8c62-dfd6f00d22e3,tg:lhhs:8205,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
9ba88f44-34ad-531e-8405-61182bd0a08f,tg:lhhs:15124,GenreTypes,1,kenmerken.lhgenrehs,pz,poetry
f7fdbac9-b696-5b0c-8338-5ddef895dd4e,tg:lhhs:17119,GenreTypes,1,kenmerken.lhgenrehs,dr,drama (literary genre)
2a176224-c71b-5cf3-8429-d688ed753a31,tg:lhhs:912,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
ef1eb11d-72eb-5e5c-a1c0-98ae73ef7785,tg:lhhs:5437,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
e72bf25a-b68f-5a0a-8a68-b670b1472171,tg:lhhs:18346,GenreTypes,1,kenmerken.lhgenrehs,vp,verhalend proza
61422899-196d-5b13-9779-8350509d5783,tg:lhhs:2258,GenreTypes,1,kenmerken.lhgenrehs,bp,beschouwend proza
