ResourceID,brocade.id,card,order,ire.isaar.uuid,Artistic ISAAR Brocade ID,Artistic Actor Role,Artistic Actor Note,Artistic Actor Widget,Artistic Actor Identifier
b7b7eda1-b969-51cf-90e5-0357d4c4f953,tg:lhdc:3111,ArtisticContent,1,93b2f582-ae2a-5d40-98af-648a2e049dc0,au::11041,authors,,"dlod={""name"":""Maria de Lannoy"",""ark"":""ark:/83110/x0/93b2f582-ae2a-5d40-98af-648a2e049dc0"",""uri"":""/agents/people/57504"",""id"":""au::11041"",""nameWithContext"":[""Tante Maja""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/93b2f582-ae2a-5d40-98af-648a2e049dc0
92b1b8d9-a474-50e3-afec-b766a8b529b2,tg:lhdc:2350,ArtisticContent,1,047deafc-b1d5-50d0-9377-0cb178b74873,au::10841,authors,,"dlod={""name"":""Gie Laenen"",""ark"":""ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873"",""uri"":""/agents/people/73192"",""id"":""au::10841"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/047deafc-b1d5-50d0-9377-0cb178b74873
cf8653f7-b03f-51a9-8a5b-a9be6c8d59ce,tg:lhdc:1985,ArtisticContent,1,978afd13-1056-545c-ab83-987be846b0ad,au::3953,translators,,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
35c6b991-6f75-5785-ba89-58b407e91f4f,tg:lhdc:3812,ArtisticContent,1,a4b7f188-62c5-5df0-8064-2725eaf7c1d0,au::113762,authors,,"dlod={""name"":""Louis Dusée"",""ark"":""ark:/83110/x0/a4b7f188-62c5-5df0-8064-2725eaf7c1d0"",""uri"":""/agents/people/49447"",""id"":""au::113762"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a4b7f188-62c5-5df0-8064-2725eaf7c1d0
16aa917f-d288-594a-8290-d60745ca7049,tg:lhdc:2700,ArtisticContent,1,94962513-5676-5a9b-88cd-8ea9742a5fe1,au::12192,authors,,"dlod={""name"":""Leen van Marcke"",""ark"":""ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1"",""uri"":""/agents/people/74431"",""id"":""au::12192"",""nameWithContext"":[""Nele Herman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/94962513-5676-5a9b-88cd-8ea9742a5fe1
385fc22f-9cd5-5323-9b7e-4b74c5b8ff71,tg:lhdc:2215,ArtisticContent,1,6326b41f-fe7f-58a7-a4e7-da7b542045ed,au::3880,authors,,"dlod={""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/71691"",""id"":""au::3880"",""nameWithContext"":[""G. van Hasselt"",""Vanhasselt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed
6bfe0014-7452-5539-b14f-5adae4425023,tg:lhdc:3957,ArtisticContent,1,67bbee58-f37c-58e3-a169-65a52b07dc2d,au::7788,translators,,"dlod={""name"":""Jos van Gorp"",""ark"":""ark:/83110/x0/67bbee58-f37c-58e3-a169-65a52b07dc2d"",""uri"":""/agents/people/47906"",""id"":""au::7788"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/67bbee58-f37c-58e3-a169-65a52b07dc2d
6e23f5b4-2063-5a1d-b11e-1121092e6925,tg:lhdc:1593,ArtisticContent,1,56239fbd-f333-5312-9611-003db0f03743,au::6062,authors,,"dlod={""name"":""Gaston Duribreux"",""ark"":""ark:/83110/x0/56239fbd-f333-5312-9611-003db0f03743"",""uri"":""/agents/people/68186"",""id"":""au::6062"",""nameWithContext"":[""Jan van Wieren""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/56239fbd-f333-5312-9611-003db0f03743
ca28d3c6-9715-598e-8237-c993f78687fe,tg:lhdc:1069,ArtisticContent,1,6e4b7c65-284d-55b5-b289-949cbc888de5,au::41779,authors,,"dlod={""name"":""Hermynie zür Mühlen"",""ark"":""ark:/83110/x0/6e4b7c65-284d-55b5-b289-949cbc888de5"",""uri"":""/agents/people/71072"",""id"":""au::41779"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6e4b7c65-284d-55b5-b289-949cbc888de5
4fa43658-1d32-5eb2-aeca-3616aa36fc18,tg:lhdc:2096,ArtisticContent,1,4d38bb7b-ddf6-55db-85d8-dcbcc38495ae,au::16227,translators,,"dlod={""name"":""Karel Ruyssinck"",""ark"":""ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae"",""uri"":""/agents/people/65458"",""id"":""au::16227"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d38bb7b-ddf6-55db-85d8-dcbcc38495ae
62c5c292-7593-51ff-8313-fe6753ca2f77,tg:lhdc:4142,ArtisticContent,1,4c0c11c2-437f-5c62-b660-d3f0af36011b,au::19981,authors,,"dlod={""name"":""Luc Vilsen"",""ark"":""ark:/83110/x0/4c0c11c2-437f-5c62-b660-d3f0af36011b"",""uri"":""/agents/people/80164"",""id"":""au::19981"",""nameWithContext"":[""Alfons van Impe""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c0c11c2-437f-5c62-b660-d3f0af36011b
aa31e27c-3e96-5abc-97fd-8cea04b292ed,tg:lhdc:2995,ArtisticContent,1,4777202e-85cc-5e8e-b036-bbb91c7e5f79,au::30262,authors,,"dlod={""name"":""R. de Vleeschouwer"",""ark"":""ark:/83110/x0/4777202e-85cc-5e8e-b036-bbb91c7e5f79"",""uri"":""/agents/people/82409"",""id"":""au::30262"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4777202e-85cc-5e8e-b036-bbb91c7e5f79
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,ArtisticContent,1,eb67ab48-71a4-534b-b205-a9925f16c0ee,au::2273,authors,,"dlod={""name"":""Willem de Bom"",""ark"":""ark:/83110/x0/eb67ab48-71a4-534b-b205-a9925f16c0ee"",""uri"":""/agents/people/53413"",""id"":""au::2273"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eb67ab48-71a4-534b-b205-a9925f16c0ee
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,ArtisticContent,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,dedicatees,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
e0fd5dbb-74f9-50ee-9a2b-bacc34ab2f01,tg:lhdc:1340,ArtisticContent,1,099b8f87-e4bf-5f9c-9b87-b985c0fbc3b0,au::11714,translators,,"dlod={""name"":""Manuel van Loggem"",""ark"":""ark:/83110/x0/099b8f87-e4bf-5f9c-9b87-b985c0fbc3b0"",""uri"":""/agents/people/74991"",""id"":""au::11714"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/099b8f87-e4bf-5f9c-9b87-b985c0fbc3b0
b53ca6f0-623a-59c4-a343-38b044e8d7c2,tg:lhdc:4512,ArtisticContent,1,73d567b5-3534-5919-ba3e-f65d64614aa1,au::12360,authors,,"dlod={""name"":""Jan Matterne"",""ark"":""ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1"",""uri"":""/agents/people/74618"",""id"":""au::12360"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/73d567b5-3534-5919-ba3e-f65d64614aa1
039dfb54-f9d1-50d5-aa04-801d1ed4af99,tg:lhdc:1205,ArtisticContent,1,07d7cf07-d9f8-5952-a80d-87c38b2f4883,au::15717,translators,,"dlod={""name"":""Georgette de Rijcke"",""ark"":""ark:/83110/x0/07d7cf07-d9f8-5952-a80d-87c38b2f4883"",""uri"":""/agents/people/64373"",""id"":""au::15717"",""nameWithContext"":[""Rina van Erck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/07d7cf07-d9f8-5952-a80d-87c38b2f4883
e3d6512e-85dc-5334-8ee4-be1bb96a826d,tg:lhdc:3238,ArtisticContent,1,1b250149-e344-5ca8-a3b8-b4e6578d71e3,au::52097,authors,,"dlod={""name"":""Frans Lauwers"",""ark"":""ark:/83110/x0/1b250149-e344-5ca8-a3b8-b4e6578d71e3"",""uri"":""/agents/people/91906"",""id"":""au::52097"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1b250149-e344-5ca8-a3b8-b4e6578d71e3
20e3c651-6137-5678-a684-af7c4436d73e,tg:lhdc:4007,ArtisticContent,1,a293ba2f-c172-5f50-ae35-b49ea1fee5b7,au::54172,authors,,"dlod={""name"":""Molière"",""ark"":""ark:/83110/x0/a293ba2f-c172-5f50-ae35-b49ea1fee5b7"",""uri"":""/agents/people/82703"",""id"":""au::54172"",""nameWithContext"":[""Jean-Baptiste Pocquelin""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a293ba2f-c172-5f50-ae35-b49ea1fee5b7
f3445585-93c4-5588-8bf5-be3ee421e520,tg:lhdc:1655,ArtisticContent,1,6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb,au::16219,translators,,"dlod={""name"":""Ward Ruyslinck"",""ark"":""ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb"",""uri"":""/agents/people/57752"",""id"":""au::16219"",""nameWithContext"":[""Raymond (Charles Maria) de Belser""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f3f9989-14d3-555c-9ff0-2fcf5a89e1cb
7e4478db-1aaf-5206-96a2-5a3e4b6a94a9,tg:lhdc:3668,ArtisticContent,1,1f520c5f-36ab-5bec-989a-985bbe77cd86,au::113749,authors,,"dlod={""name"":""Mary Manco"",""ark"":""ark:/83110/x0/1f520c5f-36ab-5bec-989a-985bbe77cd86"",""uri"":""/agents/people/81325"",""id"":""au::113749"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1f520c5f-36ab-5bec-989a-985bbe77cd86
c73cf5d3-64cd-5052-87cb-992d4748cb6d,tg:lhdc:4457,ArtisticContent,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
80376c4e-70c4-5795-a092-8afd74166129,tg:lhdc:660,ArtisticContent,1,9990aa43-9e1a-5036-bf8e-073dd1205257,au::12480,authors,,"dlod={""name"":""Jo de Meester"",""ark"":""ark:/83110/x0/9990aa43-9e1a-5036-bf8e-073dd1205257"",""uri"":""/agents/people/78412"",""id"":""au::12480"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9990aa43-9e1a-5036-bf8e-073dd1205257
02605c00-af7d-5577-98cb-1a85682b5318,tg:lhdc:2429,ArtisticContent,1,c05b8bfa-6c9e-53af-b158-6b2a33a34bd9,au::19231,translators,,"dlod={""name"":""Louis Verbeeck"",""ark"":""ark:/83110/x0/c05b8bfa-6c9e-53af-b158-6b2a33a34bd9"",""uri"":""/agents/people/69262"",""id"":""au::19231"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c05b8bfa-6c9e-53af-b158-6b2a33a34bd9
fa73a865-3214-557f-b0b1-3190a82470a3,tg:lhdc:2079,ArtisticContent,1,daf31912-2f85-51de-97cf-3eabb4bb3cf6,au::54772,authors,,"dlod={""name"":""Alfons van Nuffel"",""ark"":""ark:/83110/x0/daf31912-2f85-51de-97cf-3eabb4bb3cf6"",""uri"":""/agents/people/82707"",""id"":""au::54772"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/daf31912-2f85-51de-97cf-3eabb4bb3cf6
36897cb4-7cb3-5e96-81bc-97dc658c3a88,tg:lhdc:2583,ArtisticContent,1,f6e01f6f-fc6d-5338-a03a-f4d69436b047,au::15013,translators,,"dlod={""name"":""Andries Poppe"",""ark"":""ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047"",""uri"":""/agents/people/53762"",""id"":""au::15013"",""nameWithContext"":[""Herwig Hinde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047
9f41095a-a068-5613-bea6-0b64768781af,tg:lhdc:1878,ArtisticContent,1,aea29e7e-af15-5736-aeac-10a08d50d53f,au::3176,translators,,"dlod={""name"":""Pieter Geert Buckinx"",""ark"":""ark:/83110/x0/aea29e7e-af15-5736-aeac-10a08d50d53f"",""uri"":""/agents/people/48230"",""id"":""au::3176"",""nameWithContext"":[""Piet de Beuk""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/aea29e7e-af15-5736-aeac-10a08d50d53f
cc029deb-2e59-5be5-9dac-158d37a5f5af,tg:lhdc:2757,ArtisticContent,1,dd8f1254-4c22-5e7c-97ba-7354d1ca6701,au::17897,authors,,"dlod={""name"":""Armand Suls"",""ark"":""ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701"",""uri"":""/agents/people/54304"",""id"":""au::17897"",""nameWithContext"":[""Raymond Sanders""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701
8e5b5419-b3ca-5dd2-92bc-71150092d05a,tg:lhdc:4379,ArtisticContent,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
ba789a8c-6255-50d1-a03e-0f8f5715f246,tg:lhdc:4683,ArtisticContent,1,540257c6-c7a8-51d1-9afe-9b96fb455d8d,au::18657,authors,,"dlod={""name"":""Julia Tulkens"",""ark"":""ark:/83110/x0/540257c6-c7a8-51d1-9afe-9b96fb455d8d"",""uri"":""/agents/people/90488"",""id"":""au::18657"",""nameWithContext"":[""Julia Boddaer""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/540257c6-c7a8-51d1-9afe-9b96fb455d8d
8c0cb3d1-912f-5e5f-a4af-e577c7a328f6,tg:lhdc:3516,ArtisticContent,1,1f520c5f-36ab-5bec-989a-985bbe77cd86,au::113749,authors,,"dlod={""name"":""Mary Manco"",""ark"":""ark:/83110/x0/1f520c5f-36ab-5bec-989a-985bbe77cd86"",""uri"":""/agents/people/81325"",""id"":""au::113749"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1f520c5f-36ab-5bec-989a-985bbe77cd86
6eb1f5f3-3c5e-5eba-a451-2ca749ca2c03,tg:lhdc:3003,ArtisticContent,1,4777202e-85cc-5e8e-b036-bbb91c7e5f79,au::30262,authors,,"dlod={""name"":""R. de Vleeschouwer"",""ark"":""ark:/83110/x0/4777202e-85cc-5e8e-b036-bbb91c7e5f79"",""uri"":""/agents/people/82409"",""id"":""au::30262"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4777202e-85cc-5e8e-b036-bbb91c7e5f79
003777b1-abc0-546d-9391-e4b16df3552c,tg:lhdc:1194,ArtisticContent,1,93b2f582-ae2a-5d40-98af-648a2e049dc0,au::11041,authors,,"dlod={""name"":""Maria de Lannoy"",""ark"":""ark:/83110/x0/93b2f582-ae2a-5d40-98af-648a2e049dc0"",""uri"":""/agents/people/57504"",""id"":""au::11041"",""nameWithContext"":[""Tante Maja""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/93b2f582-ae2a-5d40-98af-648a2e049dc0
978e4c57-5a0b-5770-a7a7-eb65d20ef7a0,tg:lhdc:3900,ArtisticContent,1,f171f3bf-1122-5e08-876f-02385c7f782b,au::113750,authors,,"dlod={""name"":""Wolfgang Ecke"",""ark"":""ark:/83110/x0/f171f3bf-1122-5e08-876f-02385c7f782b"",""uri"":""/agents/people/56959"",""id"":""au::113750"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f171f3bf-1122-5e08-876f-02385c7f782b
c983e259-f95b-5678-a3c4-4becf50e0600,tg:lhdc:1897,ArtisticContent,1,0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f,au::2864,authors,,"dlod={""name"":""Lucien van den Briele"",""ark"":""ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f"",""uri"":""/agents/people/53121"",""id"":""au::2864"",""nameWithContext"":[""Luc van den Briele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0bcaa72e-349b-5eb5-bcdf-0b0d2145cc6f
f329a386-7c8b-5299-aa7b-ea2748e01096,tg:lhdc:2868,ArtisticContent,1,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,authors,,"dlod={""name"":""Christopher Plantin"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/68906"",""id"":""au::14861"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
5fe159d0-0b97-5077-bb45-8aa9d5062e42,tg:lhdc:4545,ArtisticContent,1,db35aaf4-a7ca-55ba-85fa-4358f3f0c548,au::46835,authors,,"dlod={""name"":""Marc de Bie"",""ark"":""ark:/83110/x0/db35aaf4-a7ca-55ba-85fa-4358f3f0c548"",""uri"":""/agents/people/55707"",""id"":""au::46835"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/db35aaf4-a7ca-55ba-85fa-4358f3f0c548
8d0199f4-c3ac-5879-8caf-1f4110fd2200,tg:lhdc:3280,ArtisticContent,1,69de4dd9-6e14-5664-b2a3-f18661a3cd0e,au::15570,authors,,"dlod={""name"":""Julien van Remoortere"",""ark"":""ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e"",""uri"":""/agents/people/91944"",""id"":""au::15570"",""nameWithContext"":[""Piet Mortelman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e
2d6a173c-554f-5f96-a53a-3f10c030e45a,tg:lhdc:772,ArtisticContent,1,3928ae21-247a-5a15-b483-783fd5798b84,au::8733,authors,,"dlod={""name"":""Hubert van Herreweghen"",""ark"":""ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84"",""uri"":""/agents/people/68886"",""id"":""au::8733"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3928ae21-247a-5a15-b483-783fd5798b84
644ca177-2e50-598f-bdfb-275371a1b635,tg:lhdc:1317,ArtisticContent,1,2dc18152-d847-5596-95f8-b69749ed55db,au::21405,translators,,"dlod={""name"":""Frans de Wilde"",""ark"":""ark:/83110/x0/2dc18152-d847-5596-95f8-b69749ed55db"",""uri"":""/agents/people/90323"",""id"":""au::21405"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2dc18152-d847-5596-95f8-b69749ed55db
c8e13a96-4ece-51b9-8048-c730b5981915,tg:lhdc:4115,ArtisticContent,1,dca0bdfc-88ec-5ea3-902e-5ce63e22abe2,au::5612,authors,,"dlod={""name"":""Omer Albert de Dier"",""ark"":""ark:/83110/x0/dca0bdfc-88ec-5ea3-902e-5ce63e22abe2"",""uri"":""/agents/people/61766"",""id"":""au::5612"",""nameWithContext"":[""Omar Robinon""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dca0bdfc-88ec-5ea3-902e-5ce63e22abe2
dadb351d-ffa8-5cfc-81f7-58deb2e2202b,tg:lhdc:2491,ArtisticContent,1,f6e01f6f-fc6d-5338-a03a-f4d69436b047,au::15013,authors,,"dlod={""name"":""Andries Poppe"",""ark"":""ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047"",""uri"":""/agents/people/53762"",""id"":""au::15013"",""nameWithContext"":[""Herwig Hinde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047
56e572f0-1ab8-59e2-aaa3-f263c4486fda,tg:lhdc:4400,ArtisticContent,1,4928ebc0-c5c2-5fbd-8ffd-af38723363f2,au::6820,authors,,"dlod={""name"":""Joos Florquin"",""ark"":""ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2"",""uri"":""/agents/people/85263"",""id"":""au::6820"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4928ebc0-c5c2-5fbd-8ffd-af38723363f2
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,ArtisticContent,1,410cbd57-cf74-5e59-9a33-601bcd9efbcc,au::9510,authors,,"dlod={""name"":""Jos Jacobs"",""ark"":""ark:/83110/x0/410cbd57-cf74-5e59-9a33-601bcd9efbcc"",""uri"":""/agents/people/59742"",""id"":""au::9510"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/410cbd57-cf74-5e59-9a33-601bcd9efbcc
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,ArtisticContent,2,31472cf5-3b9f-5525-9c19-25e9f49e9f80,au::10964,original artists,,"dlod={""name"":""Hubert Lampo"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/78533"",""id"":""au::10964"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80
9f1e5823-cffc-5c35-a7ad-b4aa92a3916f,tg:lhdc:1602,ArtisticContent,1,02448703-3a8a-5166-b46b-95f82fd74707,au::22882,authors,,"dlod={""name"":""Géo-Charles"",""ark"":""ark:/83110/x0/02448703-3a8a-5166-b46b-95f82fd74707"",""uri"":""/agents/people/55120"",""id"":""au::22882"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/02448703-3a8a-5166-b46b-95f82fd74707
96bf3d63-d560-522b-bef9-a982828158ce,tg:lhdc:3795,ArtisticContent,1,e6d4d830-b09b-53ec-8b5e-608f3ae62563,au::11837,authors,,"dlod={""name"":""Lia Lucassen"",""ark"":""ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563"",""uri"":""/agents/people/84489"",""id"":""au::11837"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e6d4d830-b09b-53ec-8b5e-608f3ae62563
1742a9e1-4f4e-5226-ae2a-60b7299e1059,tg:lhdc:4050,ArtisticContent,1,0e8ddd45-c312-59ee-85ac-b7445175d21f,au::8522,authors,,"dlod={""name"":""Herman Heijermans"",""ark"":""ark:/83110/x0/0e8ddd45-c312-59ee-85ac-b7445175d21f"",""uri"":""/agents/people/65834"",""id"":""au::8522"",""nameWithContext"":[""Samuel Falkland"",""Koos Habbema"",""Ivan Jelakowitsch""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0e8ddd45-c312-59ee-85ac-b7445175d21f
efbef7a8-f4d6-5d43-9fdb-20a0d045a6c7,tg:lhdc:1252,ArtisticContent,1,dd8f1254-4c22-5e7c-97ba-7354d1ca6701,au::17897,translators,,"dlod={""name"":""Armand Suls"",""ark"":""ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701"",""uri"":""/agents/people/54304"",""id"":""au::17897"",""nameWithContext"":[""Raymond Sanders""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dd8f1254-4c22-5e7c-97ba-7354d1ca6701
c7c076a2-2765-5703-8c9e-43f5d91430a5,tg:lhdc:3500,ArtisticContent,1,69de4dd9-6e14-5664-b2a3-f18661a3cd0e,au::15570,authors,,"dlod={""name"":""Julien van Remoortere"",""ark"":""ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e"",""uri"":""/agents/people/91944"",""id"":""au::15570"",""nameWithContext"":[""Piet Mortelman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/69de4dd9-6e14-5664-b2a3-f18661a3cd0e
834e2cb0-b63a-5d93-b00a-86db190f0437,tg:lhdc:508,ArtisticContent,1,f6e01f6f-fc6d-5338-a03a-f4d69436b047,au::15013,authors,,"dlod={""name"":""Andries Poppe"",""ark"":""ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047"",""uri"":""/agents/people/53762"",""id"":""au::15013"",""nameWithContext"":[""Herwig Hinde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047
