ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Note,Entity Widget,Entity Identifier
86af526e-aa73-5c08-9600-ca3ef25cb929,tg:lhdc:342,OriginalBrocade,1,9b1e3592-81b9-5fe7-8d0d-6e0ddcbd85f9,au::112243,keywords,,"dlod={""name"":""Maetschappy van Vlaemsche Tael- en Tooneeloefening, onder kenspreuk: Moedertael en Broedermin, te Nevele"",""ark"":""ark:/83110/x0/9b1e3592-81b9-5fe7-8d0d-6e0ddcbd85f9"",""uri"":""/agents/corporate_entities/23013"",""id"":""au::112243"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b1e3592-81b9-5fe7-8d0d-6e0ddcbd85f9
98e8871b-9c67-5628-b32f-07e7fcf8dda5,tg:lhdc:2275,OriginalBrocade,1,b0b59fe6-0d82-51f3-8a48-f751115f406f,au::113738,directors (performing arts),,"dlod={""name"":""Flor Stein"",""ark"":""ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f"",""uri"":""/agents/people/47777"",""id"":""au::113738"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0b59fe6-0d82-51f3-8a48-f751115f406f
e9ae0712-b5b6-522f-8e70-5bd52ead5dca,tg:lhdc:1459,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
f9b559a9-4e0c-52f1-ae64-34ee5dfc649d,tg:lhdc:196,OriginalBrocade,1,68e29b77-ff40-5198-9599-a49e094f568f,au::13335,subjects (content of works),,"dlod={""name"":""Stedelijk museum Wuyts-Van Campen en Baron Caroly"",""ark"":""ark:/83110/x0/68e29b77-ff40-5198-9599-a49e094f568f"",""uri"":""/agents/corporate_entities/25767"",""id"":""au::13335"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/68e29b77-ff40-5198-9599-a49e094f568f
fcd34f3a-1fdd-53d6-9020-03e38b0bb4ed,tg:lhdc:3171,OriginalBrocade,1,38b66160-d303-5cba-9c0d-7c1d92f999c5,au::12040,directors (performing arts),,"dlod={""name"":""Robert Maes"",""ark"":""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""uri"":""/agents/people/65721"",""id"":""au::12040"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5
4c8e8bcd-76f2-5e09-8518-4d8a979bcb39,tg:lhdc:179,OriginalBrocade,1,e8db4670-cad9-59d6-a330-5a5e4c88b746,au::6306,subjects (content of works),,"dlod={""name"":""Willem Elsschot"",""ark"":""ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746"",""uri"":""/agents/people/54867"",""id"":""au::6306"",""nameWithContext"":[""Alfons de Ridder""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746
66eb60de-24a9-5936-ac97-848778181837,tg:lhdc:21,OriginalBrocade,1,fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed,au::978,keywords,,"dlod={""name"":""Jules Baetes"",""ark"":""ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed"",""uri"":""/agents/people/52617"",""id"":""au::978"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fa1d89bb-f4e3-5861-b0a3-0ccd36d7c6ed
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,OriginalBrocade,1,297536a4-a9d6-590d-b481-7ac90571bc39,au::10510:1:N:SE.8,keywords,,,
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,OriginalBrocade,2,4be4f934-b715-5b3c-9ffc-d22a76aa1ec6,au::10510:1:N:VZ.4,keywords,,,
413d773a-1c52-5c8a-a344-5a4713d05631,tg:lhdc:250,OriginalBrocade,3,b52704dc-8931-50f7-ba2c-2e5db8acdcc5,au::3040,keywords,,"dlod={""name"":""Edouard Terbruggen"",""ark"":""ark:/83110/x0/b52704dc-8931-50f7-ba2c-2e5db8acdcc5"",""uri"":""/agents/people/63063"",""id"":""au::3040"",""nameWithContext"":[""Edward ter Bruggen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b52704dc-8931-50f7-ba2c-2e5db8acdcc5
83ed5199-10a7-5cc7-aec9-4de0406f3397,tg:lhdc:4437,OriginalBrocade,2,38ec3d58-1e62-500f-8159-df15340c3493,au::5591,keywords,,"dlod={""name"":""Herman Diels"",""ark"":""ark:/83110/x0/38ec3d58-1e62-500f-8159-df15340c3493"",""uri"":""/agents/people/48254"",""id"":""au::5591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38ec3d58-1e62-500f-8159-df15340c3493
50b1b269-9a9d-5720-bcac-aee934ae0c3d,tg:lhdc:600,OriginalBrocade,2,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
1e755052-9926-545f-a25f-667474cf7ad8,tg:lhdc:2449,OriginalBrocade,1,f94ec0da-e798-5da0-a117-6d1a9ea2f36a,au::3459,directors (performing arts),,"dlod={""name"":""Paul Cammermans"",""ark"":""ark:/83110/x0/f94ec0da-e798-5da0-a117-6d1a9ea2f36a"",""uri"":""/agents/people/75174"",""id"":""au::3459"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f94ec0da-e798-5da0-a117-6d1a9ea2f36a
1598f01e-1dab-58f3-98c1-c320c8c93fdc,tg:lhdc:2019,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,OriginalBrocade,1,d14daa94-8858-5f23-8dd2-cf98885b7f54,au::112220,keywords,,"dlod={""name"":""Société Royale des Beaux-Arts et de littérature à Gand"",""ark"":""ark:/83110/x0/d14daa94-8858-5f23-8dd2-cf98885b7f54"",""uri"":""/agents/corporate_entities/27017"",""id"":""au::112220"",""nameWithContext"":[""Koninglyke Maetschappy van Schoone-Kunsten en Letterkunde te Gent"",""Koninglyke Maetschappy van Fraeie Kunsten en Letteren te Gent""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d14daa94-8858-5f23-8dd2-cf98885b7f54
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,OriginalBrocade,2,17d29c32-5e4e-5196-bb43-99c1b6203b4d,au::5106,keywords,,"dlod={""name"":""Eduard Degerickx"",""ark"":""ark:/83110/x0/17d29c32-5e4e-5196-bb43-99c1b6203b4d"",""uri"":""/agents/people/53853"",""id"":""au::5106"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/17d29c32-5e4e-5196-bb43-99c1b6203b4d
8a9be4a0-996a-596b-8b7b-230a53588ebe,tg:lhdc:315,OriginalBrocade,3,4bb5860d-df9e-5acd-af44-231e74b0cfa0,au::15596,keywords,,"dlod={""name"":""Frans Rens"",""ark"":""ark:/83110/x0/4bb5860d-df9e-5acd-af44-231e74b0cfa0"",""uri"":""/agents/people/79884"",""id"":""au::15596"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4bb5860d-df9e-5acd-af44-231e74b0cfa0
803d8599-2f24-5812-8509-0771db566c3a,tg:lhdc:1137,OriginalBrocade,1,1bcdb425-a04e-59c9-acdc-9b0d7b1c4387,au::13362,directors (performing arts),,"dlod={""name"":""Gust de Muynck"",""ark"":""ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387"",""uri"":""/agents/people/85686"",""id"":""au::13362"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1bcdb425-a04e-59c9-acdc-9b0d7b1c4387
30d3d3c3-9013-5bc1-8f1a-18c9167db493,tg:lhdc:4335,OriginalBrocade,2,4ded0c19-0544-5969-a9e6-bb35f133ed3e,au::7862,keywords,,"dlod={""name"":""Flor Grammens"",""ark"":""ark:/83110/x0/4ded0c19-0544-5969-a9e6-bb35f133ed3e"",""uri"":""/agents/people/49281"",""id"":""au::7862"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ded0c19-0544-5969-a9e6-bb35f133ed3e
d13c8c33-c882-54b3-9a9b-53c811cdbfb8,tg:lhdc:1422,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
d1fabb91-58eb-5411-9390-7222df3dbc18,tg:lhdc:1588,OriginalBrocade,1,177a7c65-9990-5901-b18d-7ba84d0b2641,au::4350,directors (performing arts),,"dlod={""name"":""Jef Contrijn"",""ark"":""ark:/83110/x0/177a7c65-9990-5901-b18d-7ba84d0b2641"",""uri"":""/agents/people/84385"",""id"":""au::4350"",""nameWithContext"":[""Jozef Contrijn""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/177a7c65-9990-5901-b18d-7ba84d0b2641
054a362a-582c-5481-82f1-0028e6da57fb,tg:lhdc:2127,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
a2f22e17-4d16-5a72-9d35-38f95520c64a,tg:lhdc:381,OriginalBrocade,1,fd9aa8d3-a2b8-5b3c-887a-f508e8d9b787,au::11932,keywords,,"dlod={""name"":""Maatschappij \""De Blauwe Balpijp\"""",""ark"":""ark:/83110/x0/fd9aa8d3-a2b8-5b3c-887a-f508e8d9b787"",""uri"":""/agents/corporate_entities/15185"",""id"":""au::11932"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fd9aa8d3-a2b8-5b3c-887a-f508e8d9b787
d0de5670-77c7-5e8b-82f0-7b2f1fb6ef0d,tg:lhdc:3389,OriginalBrocade,1,37f07edc-067d-5149-95ea-8cb0fad7be19,au::2788,directors (performing arts),,"dlod={""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/66552"",""id"":""au::2788"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
a1c79d4a-ba9a-52a8-bede-de475b4c02af,tg:lhdc:2062,OriginalBrocade,1,38b66160-d303-5cba-9c0d-7c1d92f999c5,au::12040,directors (performing arts),,"dlod={""name"":""Robert Maes"",""ark"":""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""uri"":""/agents/people/65721"",""id"":""au::12040"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5
826056ed-2b12-56d5-9bd8-c6127468b0c8,tg:lhdc:2598,OriginalBrocade,1,c9eb1f16-8d74-516e-be09-7342313360d6,au::55232,directors (performing arts),,"dlod={""name"":""Michel de Sutter"",""ark"":""ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6"",""uri"":""/agents/people/88071"",""id"":""au::55232"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c9eb1f16-8d74-516e-be09-7342313360d6
5d635ab8-335f-531c-9755-e513d10754a7,tg:lhdc:1863,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
a4d214b7-89eb-587a-b25b-6fa67068468e,tg:lhdc:4362,OriginalBrocade,2,71823328-4583-5bdb-88fe-8c18ce873181,au::10392,keywords,,"dlod={""name"":""Gerard Knuvelder"",""ark"":""ark:/83110/x0/71823328-4583-5bdb-88fe-8c18ce873181"",""uri"":""/agents/people/92710"",""id"":""au::10392"",""nameWithContext"":[""Gerardus Petrus Maria Knuvelder""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/71823328-4583-5bdb-88fe-8c18ce873181
94eb8c69-fbd2-5511-b905-2b6860f1f527,tg:lhdc:4732,OriginalBrocade,1,38b66160-d303-5cba-9c0d-7c1d92f999c5,au::12040,directors (performing arts),,"dlod={""name"":""Robert Maes"",""ark"":""ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5"",""uri"":""/agents/people/65721"",""id"":""au::12040"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38b66160-d303-5cba-9c0d-7c1d92f999c5
b3d8095b-d395-530d-8647-1ad99c5da659,tg:lhdc:1530,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
087b2163-a560-5708-bb13-44fbba8a455c,tg:lhdc:3018,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
d2b77dd2-8158-50dd-ab73-dba091f95c04,tg:lhdc:4227,OriginalBrocade,1,3c9a53fe-fc88-58d4-9e2c-7561762f63f9,au::61574,directors (performing arts),,"dlod={""name"":""Anton Stevens"",""ark"":""ark:/83110/x0/3c9a53fe-fc88-58d4-9e2c-7561762f63f9"",""uri"":""/agents/people/63869"",""id"":""au::61574"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3c9a53fe-fc88-58d4-9e2c-7561762f63f9
7db6dfe6-fa32-5d0b-817e-a964e4866d9c,tg:lhdc:1475,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
66cb88cd-f663-5b18-95a8-5304124eae87,tg:lhdc:440,OriginalBrocade,1,49bbc872-a5c1-51b0-a505-857a0e06ce00,au::783,keywords,,"dlod={""name"":""Association Flamande pour la Vulgarisation de la Langue Française"",""ark"":""ark:/83110/x0/49bbc872-a5c1-51b0-a505-857a0e06ce00"",""uri"":""/agents/corporate_entities/20075"",""id"":""au::783"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/49bbc872-a5c1-51b0-a505-857a0e06ce00
66cb88cd-f663-5b18-95a8-5304124eae87,tg:lhdc:440,OriginalBrocade,2,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,keywords,,"dlod={""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/75531"",""id"":""au::2268"",""nameWithContext"":[""H.P."",""Havelingk"",""Ernest d' Hooghe"",""Jan Baptist Janssens"",""Mane"",""Alfried Mendel"",""P.H."",""Daniel Quilp"",""W. Steenackers"",""Thekel"",""G.J van Stockstraeten"",""Karel van Mander"",""Nand Verdonck"",""Dr. Kwabbes"",""Mac Adam"",""Th. van Hauwaert"",""J. Fr. Liebrechts"",""Alfried Mandel"",""H. Ambeloke"",""Bob Calefoot"",""Cheops"",""Colum-Massa"",""Massa"",""Elinor"",""Louis Frisé"",""Piet Palings"",""L. Fré"",""Hatteras"",""Shandy"",""Tsjitsjikoff"",""Louis Trisé""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1
988759fb-9197-5250-90b5-7b8ef6781b0b,tg:lhdc:913,OriginalBrocade,2,0ed949f4-06e3-5c67-bd4a-ae0a8d95392a,au::1665,directors (performing arts),,"dlod={""name"":""Robert Bernaerd"",""ark"":""ark:/83110/x0/0ed949f4-06e3-5c67-bd4a-ae0a8d95392a"",""uri"":""/agents/people/50770"",""id"":""au::1665"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0ed949f4-06e3-5c67-bd4a-ae0a8d95392a
988759fb-9197-5250-90b5-7b8ef6781b0b,tg:lhdc:913,OriginalBrocade,3,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
5ddd7cc3-b0c8-53b6-9893-9567e8456f55,tg:lhdc:2873,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
6ea7ae03-1487-5595-b301-83e6d7a2bc75,tg:lhdc:293,OriginalBrocade,1,59fb2c83-6145-5453-9dab-dd54a04e12fa,au::2944,keywords,,"dlod={""name"":""Broedermin en Taalyver"",""ark"":""ark:/83110/x0/59fb2c83-6145-5453-9dab-dd54a04e12fa"",""uri"":""/agents/corporate_entities/24694"",""id"":""au::2944"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59fb2c83-6145-5453-9dab-dd54a04e12fa
6ea7ae03-1487-5595-b301-83e6d7a2bc75,tg:lhdc:293,OriginalBrocade,2,8afa8dd9-0094-5cdc-a2b8-a507e60d1009,au::14495,keywords,,"dlod={""name"":""Hippoliet van Peene"",""ark"":""ark:/83110/x0/8afa8dd9-0094-5cdc-a2b8-a507e60d1009"",""uri"":""/agents/people/73284"",""id"":""au::14495"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8afa8dd9-0094-5cdc-a2b8-a507e60d1009
54c46360-8659-537f-ac59-ad0008407d62,tg:lhdc:339,OriginalBrocade,1,8beb69c8-b5e8-5a7c-bdc5-3a0b8b181c35,au::112237,keywords,,"dlod={""name"":""Maetschappy van Rhetorica, onder kenzin: Regtschapenheid, ziet daer ons zegevieren"",""ark"":""ark:/83110/x0/8beb69c8-b5e8-5a7c-bdc5-3a0b8b181c35"",""uri"":""/agents/corporate_entities/23007"",""id"":""au::112237"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8beb69c8-b5e8-5a7c-bdc5-3a0b8b181c35
54c46360-8659-537f-ac59-ad0008407d62,tg:lhdc:339,OriginalBrocade,2,b71a9889-8f4d-5c63-bfa1-3363988857b8,au::110504,keywords,,"dlod={""name"":""P.A. van Caster"",""ark"":""ark:/83110/x0/b71a9889-8f4d-5c63-bfa1-3363988857b8"",""uri"":""/agents/people/53075"",""id"":""au::110504"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b71a9889-8f4d-5c63-bfa1-3363988857b8
f222e3cf-91b0-5cfb-ba67-67abb72b704d,tg:lhdc:2035,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
1ef233af-5386-5ced-9aeb-0b3dedec5a41,tg:lhdc:2465,OriginalBrocade,1,25afb708-25b0-5185-b506-26e8748468ab,au::113736,directors (performing arts),,"dlod={""name"":""Ludo Schats"",""ark"":""ark:/83110/x0/25afb708-25b0-5185-b506-26e8748468ab"",""uri"":""/agents/people/77832"",""id"":""au::113736"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/25afb708-25b0-5185-b506-26e8748468ab
36b23eb6-f95b-5f83-b41b-14fc86c9ee13,tg:lhdc:2936,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
9e7356a3-b97a-5bcb-91ce-77fc4cc8c257,tg:lhdc:1526,OriginalBrocade,1,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
99afb248-0b68-5b09-a0ee-fabeef0d148e,tg:lhdc:513,OriginalBrocade,2,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,directors (performing arts),,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
92029c75-b783-5d6a-baa9-40266b036368,tg:lhdc:4374,OriginalBrocade,2,0a757758-0598-5270-b9ca-5b87e71ec6a7,au::13602,keywords,,"dlod={""name"":""Staf Nees"",""ark"":""ark:/83110/x0/0a757758-0598-5270-b9ca-5b87e71ec6a7"",""uri"":""/agents/people/86362"",""id"":""au::13602"",""nameWithContext"":[""Gustaaf Nees""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a757758-0598-5270-b9ca-5b87e71ec6a7
0c51c99b-997a-5baa-bf58-3bd4db0e403b,tg:lhdc:2166,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
82164102-1806-562c-89ad-0125d1d6ac63,tg:lhdc:3327,OriginalBrocade,1,37f07edc-067d-5149-95ea-8cb0fad7be19,au::2788,directors (performing arts),,"dlod={""name"":""Bert Brauns"",""ark"":""ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19"",""uri"":""/agents/people/66552"",""id"":""au::2788"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/37f07edc-067d-5149-95ea-8cb0fad7be19
81ce182a-5898-5bae-ae0b-386894fb6a9a,tg:lhdc:285,OriginalBrocade,1,cc73ea45-58a5-5e1c-890d-08fc88bfb80f,au::10461,keywords,,"dlod={""name"":""Koninklijk Genootschap Concordia"",""ark"":""ark:/83110/x0/cc73ea45-58a5-5e1c-890d-08fc88bfb80f"",""uri"":""/agents/corporate_entities/16578"",""id"":""au::10461"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cc73ea45-58a5-5e1c-890d-08fc88bfb80f
9ad760d1-5511-5b07-88aa-6fcc838ca095,tg:lhdc:817,OriginalBrocade,1,917eff88-272b-5f61-8688-e719c02effab,au::13683,directors (performing arts),,"dlod={""name"":""Herman Niels"",""ark"":""ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab"",""uri"":""/agents/people/86592"",""id"":""au::13683"",""nameWithContext"":[""Herman Cornelis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/917eff88-272b-5f61-8688-e719c02effab
9ad760d1-5511-5b07-88aa-6fcc838ca095,tg:lhdc:817,OriginalBrocade,2,0ed949f4-06e3-5c67-bd4a-ae0a8d95392a,au::1665,directors (performing arts),,"dlod={""name"":""Robert Bernaerd"",""ark"":""ark:/83110/x0/0ed949f4-06e3-5c67-bd4a-ae0a8d95392a"",""uri"":""/agents/people/50770"",""id"":""au::1665"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0ed949f4-06e3-5c67-bd4a-ae0a8d95392a
