ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
927ba322-e3e9-5920-85be-deed3df91870,LegacyInformation,1,brocade.id,tg:lhpr:2828_#1,brocade id,False
927ba322-e3e9-5920-85be-deed3df91870,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2828/N,brocade url,False
47118561-34b2-527a-9c20-0f3e6bb76a82,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000386,referentienummer,False
47118561-34b2-527a-9c20-0f3e6bb76a82,LegacyInformation,1,brocade.id,tg:lhpr:2828_#2,brocade id,False
47118561-34b2-527a-9c20-0f3e6bb76a82,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2828/N,brocade url,False
0fef2305-a0f1-5352-910a-4254bb3e28f0,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000418,referentienummer,False
0fef2305-a0f1-5352-910a-4254bb3e28f0,LegacyInformation,1,brocade.id,tg:lhpr:2982_#1,brocade id,False
0fef2305-a0f1-5352-910a-4254bb3e28f0,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2982/N,brocade url,False
0c4d2680-a523-5345-9c50-c276675fe9e7,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000418,referentienummer,False
0c4d2680-a523-5345-9c50-c276675fe9e7,LegacyInformation,1,brocade.id,tg:lhpr:2982_#2,brocade id,False
0c4d2680-a523-5345-9c50-c276675fe9e7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2982/N,brocade url,False
4526f0e6-46a3-5ddf-9d52-873db14b7070,LegacyInformation,1,note.lhherkomst,"36408/1: Niet ingeschreven gevonden, 15-06-1948

77778/1: Nalatenschap Joris Vriamont, 13-03-1968",herkomst,False
4526f0e6-46a3-5ddf-9d52-873db14b7070,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000758,referentienummer,False
4526f0e6-46a3-5ddf-9d52-873db14b7070,LegacyInformation,1,brocade.id,tg:lhpr:4293_#1,brocade id,False
4526f0e6-46a3-5ddf-9d52-873db14b7070,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4293/N,brocade url,False
5d014347-396b-5384-95fc-7c490c2a35ba,LegacyInformation,1,note.lhherkomst,"36408/1: Niet ingeschreven gevonden, 15-06-1948

77778/1: Nalatenschap Joris Vriamont, 13-03-1968",herkomst,False
5d014347-396b-5384-95fc-7c490c2a35ba,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000758,referentienummer,False
5d014347-396b-5384-95fc-7c490c2a35ba,LegacyInformation,1,brocade.id,tg:lhpr:4293_#2,brocade id,False
5d014347-396b-5384-95fc-7c490c2a35ba,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4293/N,brocade url,False
bdfcb82a-65bb-5566-b1bd-6d802b06a871,LegacyInformation,3,note.lhherkomst,"(1) 18-11-1993;
(2) 28-06-1988",herkomst,False
bdfcb82a-65bb-5566-b1bd-6d802b06a871,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000639,referentienummer,False
bdfcb82a-65bb-5566-b1bd-6d802b06a871,LegacyInformation,1,brocade.id,tg:lhpr:3782_#1,brocade id,False
bdfcb82a-65bb-5566-b1bd-6d802b06a871,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3782/N,brocade url,False
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,LegacyInformation,3,note.lhherkomst,"(1) 18-11-1993;
(2) 28-06-1988",herkomst,False
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000639,referentienummer,False
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,LegacyInformation,1,brocade.id,tg:lhpr:3782_#2,brocade id,False
a83c0ef1-86c7-56f5-8288-f5c6119b36f6,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3782/N,brocade url,False
9721e2b9-5c50-5fbb-86e6-26161b9a73c7,LegacyInformation,2,note.lhherkomst,"1) 167286/4: Hélène Timmermans

2) 69430: E. van Boechel

3) 39529: Elsa Courtoit

4) 43787/13: A.E.Kring",herkomst,False
9721e2b9-5c50-5fbb-86e6-26161b9a73c7,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000496,referentienummer,False
9721e2b9-5c50-5fbb-86e6-26161b9a73c7,LegacyInformation,1,brocade.id,tg:lhpr:3281_#1,brocade id,False
9721e2b9-5c50-5fbb-86e6-26161b9a73c7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3281/N,brocade url,False
c2f7434f-cea6-57e7-b10f-64df8ef20887,LegacyInformation,2,note.lhherkomst,"1) 167286/4: Hélène Timmermans

2) 69430: E. van Boechel

3) 39529: Elsa Courtoit

4) 43787/13: A.E.Kring",herkomst,False
c2f7434f-cea6-57e7-b10f-64df8ef20887,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000496,referentienummer,False
c2f7434f-cea6-57e7-b10f-64df8ef20887,LegacyInformation,1,brocade.id,tg:lhpr:3281_#2,brocade id,False
c2f7434f-cea6-57e7-b10f-64df8ef20887,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3281/N,brocade url,False
9b1e8106-659e-5ec5-bfd0-d87231d4949f,LegacyInformation,2,note.lhherkomst,"1) 167286/4: Hélène Timmermans

2) 69430: E. van Boechel

3) 39529: Elsa Courtoit

4) 43787/13: A.E.Kring",herkomst,False
9b1e8106-659e-5ec5-bfd0-d87231d4949f,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000496,referentienummer,False
9b1e8106-659e-5ec5-bfd0-d87231d4949f,LegacyInformation,1,brocade.id,tg:lhpr:3281_#3,brocade id,False
9b1e8106-659e-5ec5-bfd0-d87231d4949f,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3281/N,brocade url,False
ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,LegacyInformation,2,note.lhherkomst,"1) 167286/4: Hélène Timmermans

2) 69430: E. van Boechel

3) 39529: Elsa Courtoit

4) 43787/13: A.E.Kring",herkomst,False
ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000496,referentienummer,False
ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,LegacyInformation,1,brocade.id,tg:lhpr:3281_#4,brocade id,False
ff8ef8f3-f4a7-5b37-b309-5f4318bc7ed1,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3281/N,brocade url,False
4fd0d00d-0592-52f1-b77b-38a1ef01767b,LegacyInformation,1,if.rawcontent,HIRES026/Benoit-P/2490i.tif,commentaar gebruiker,False
4fd0d00d-0592-52f1-b77b-38a1ef01767b,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000271,referentienummer,False
4fd0d00d-0592-52f1-b77b-38a1ef01767b,LegacyInformation,1,brocade.id,tg:lhpr:2490_#1,brocade id,False
4fd0d00d-0592-52f1-b77b-38a1ef01767b,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2490/N,brocade url,False
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,LegacyInformation,1,if.rawcontent,HIRES026/Benoit-P/2490i.tif,commentaar gebruiker,False
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000271,referentienummer,False
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,LegacyInformation,1,brocade.id,tg:lhpr:2490_#2,brocade id,False
d9f32a9f-7f03-59d8-9766-6f3498e83c8b,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2490/N,brocade url,False
9788a985-6bf4-59e5-b382-4c6839b7b444,LegacyInformation,1,if.rawcontent,HIRES026/Benoit-P/2490i.tif,commentaar gebruiker,False
9788a985-6bf4-59e5-b382-4c6839b7b444,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000271,referentienummer,False
9788a985-6bf4-59e5-b382-4c6839b7b444,LegacyInformation,1,brocade.id,tg:lhpr:2490_#3,brocade id,False
9788a985-6bf4-59e5-b382-4c6839b7b444,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2490/N,brocade url,False
0399ac82-a092-51a7-80e0-1f27ec89e4fe,LegacyInformation,3,note.lhherkomst,"Aankoop van Maurice van Straten, 1973",herkomst,False
0399ac82-a092-51a7-80e0-1f27ec89e4fe,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000795,referentienummer,False
0399ac82-a092-51a7-80e0-1f27ec89e4fe,LegacyInformation,1,brocade.id,tg:lhpr:4401_#1,brocade id,False
0399ac82-a092-51a7-80e0-1f27ec89e4fe,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4401/N,brocade url,False
64e4e16e-9a3a-5973-977e-e1ea5b71d923,LegacyInformation,3,note.lhherkomst,"Aankoop van Maurice van Straten, 1973",herkomst,False
64e4e16e-9a3a-5973-977e-e1ea5b71d923,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000795,referentienummer,False
64e4e16e-9a3a-5973-977e-e1ea5b71d923,LegacyInformation,1,brocade.id,tg:lhpr:4401_#2,brocade id,False
64e4e16e-9a3a-5973-977e-e1ea5b71d923,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4401/N,brocade url,False
645dce8f-eeee-524f-bd16-72d94c884241,LegacyInformation,3,note.lhherkomst,"(3) afkomstig uit veiling """"Dujardin",herkomst,False
645dce8f-eeee-524f-bd16-72d94c884241,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000354,referentienummer,False
645dce8f-eeee-524f-bd16-72d94c884241,LegacyInformation,1,brocade.id,tg:lhpr:2756_#1,brocade id,False
645dce8f-eeee-524f-bd16-72d94c884241,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2756/N,brocade url,False
a3e07a9f-e17f-517b-9946-84a0951ed487,LegacyInformation,3,note.lhherkomst,"(3) afkomstig uit veiling """"Dujardin",herkomst,False
a3e07a9f-e17f-517b-9946-84a0951ed487,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000354,referentienummer,False
a3e07a9f-e17f-517b-9946-84a0951ed487,LegacyInformation,1,brocade.id,tg:lhpr:2756_#2,brocade id,False
a3e07a9f-e17f-517b-9946-84a0951ed487,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2756/N,brocade url,False
e971f433-0d5a-59fb-80e2-f68a4a0227b1,LegacyInformation,3,note.lhherkomst,"(3) afkomstig uit veiling """"Dujardin",herkomst,False
e971f433-0d5a-59fb-80e2-f68a4a0227b1,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000354,referentienummer,False
e971f433-0d5a-59fb-80e2-f68a4a0227b1,LegacyInformation,1,brocade.id,tg:lhpr:2756_#3,brocade id,False
e971f433-0d5a-59fb-80e2-f68a4a0227b1,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2756/N,brocade url,False
6688c62d-d34f-5e32-921c-f9d4766f1b89,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000002484,referentienummer,False
6688c62d-d34f-5e32-921c-f9d4766f1b89,LegacyInformation,1,brocade.id,tg:lhpr:10297_#1,brocade id,False
6688c62d-d34f-5e32-921c-f9d4766f1b89,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10297/N,brocade url,False
e7b10824-ce44-58c7-ab0b-a8e1a3a012a5,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000002484,referentienummer,False
e7b10824-ce44-58c7-ab0b-a8e1a3a012a5,LegacyInformation,1,brocade.id,tg:lhpr:10297_#2,brocade id,False
e7b10824-ce44-58c7-ab0b-a8e1a3a012a5,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10297/N,brocade url,False
b8e6446a-1aa1-507b-927f-5c80b20e93ee,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000002484,referentienummer,False
b8e6446a-1aa1-507b-927f-5c80b20e93ee,LegacyInformation,1,brocade.id,tg:lhpr:10297_#3,brocade id,False
b8e6446a-1aa1-507b-927f-5c80b20e93ee,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10297/N,brocade url,False
e6d6501b-5a47-53d1-8eeb-4b60fafff683,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000002484,referentienummer,False
e6d6501b-5a47-53d1-8eeb-4b60fafff683,LegacyInformation,1,brocade.id,tg:lhpr:10297_#4,brocade id,False
e6d6501b-5a47-53d1-8eeb-4b60fafff683,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10297/N,brocade url,False
e370ea46-fecf-5f4b-b724-b77755a78c0c,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000002484,referentienummer,False
e370ea46-fecf-5f4b-b724-b77755a78c0c,LegacyInformation,1,brocade.id,tg:lhpr:10297_#5,brocade id,False
e370ea46-fecf-5f4b-b724-b77755a78c0c,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:10297/N,brocade url,False
e69511ae-29ed-572c-a2c1-3ae3d0684219,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000821,referentienummer,False
e69511ae-29ed-572c-a2c1-3ae3d0684219,LegacyInformation,1,brocade.id,tg:lhpr:4456_#1,brocade id,False
e69511ae-29ed-572c-a2c1-3ae3d0684219,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4456/N,brocade url,False
8ca564f1-9891-581c-8438-a95a151e3d9a,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000821,referentienummer,False
8ca564f1-9891-581c-8438-a95a151e3d9a,LegacyInformation,1,brocade.id,tg:lhpr:4456_#2,brocade id,False
8ca564f1-9891-581c-8438-a95a151e3d9a,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4456/N,brocade url,False
1797eba2-1a13-59b6-9d95-de094a631253,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000361,referentienummer,False
1797eba2-1a13-59b6-9d95-de094a631253,LegacyInformation,1,brocade.id,tg:lhpr:2776_#1,brocade id,False
1797eba2-1a13-59b6-9d95-de094a631253,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2776/N,brocade url,False
166c85e5-734d-504b-b7a5-e7f450482a9e,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000361,referentienummer,False
166c85e5-734d-504b-b7a5-e7f450482a9e,LegacyInformation,1,brocade.id,tg:lhpr:2776_#2,brocade id,False
166c85e5-734d-504b-b7a5-e7f450482a9e,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2776/N,brocade url,False
bec814e6-4452-555a-8060-37d6d7474d09,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
bec814e6-4452-555a-8060-37d6d7474d09,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
bec814e6-4452-555a-8060-37d6d7474d09,LegacyInformation,1,brocade.id,tg:lhpr:2326_#1,brocade id,False
bec814e6-4452-555a-8060-37d6d7474d09,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
39dd4dd4-f2e9-54de-a419-d69448d31270,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
39dd4dd4-f2e9-54de-a419-d69448d31270,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
39dd4dd4-f2e9-54de-a419-d69448d31270,LegacyInformation,1,brocade.id,tg:lhpr:2326_#2,brocade id,False
39dd4dd4-f2e9-54de-a419-d69448d31270,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
c5d47004-827c-5950-91a2-53364633f16f,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
c5d47004-827c-5950-91a2-53364633f16f,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
c5d47004-827c-5950-91a2-53364633f16f,LegacyInformation,1,brocade.id,tg:lhpr:2326_#3,brocade id,False
c5d47004-827c-5950-91a2-53364633f16f,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
0cc3999a-0c35-5eea-bdf1-1662bddabd31,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
0cc3999a-0c35-5eea-bdf1-1662bddabd31,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
0cc3999a-0c35-5eea-bdf1-1662bddabd31,LegacyInformation,1,brocade.id,tg:lhpr:2326_#4,brocade id,False
0cc3999a-0c35-5eea-bdf1-1662bddabd31,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
f30e41d9-6df5-5ae3-abdb-a823c195fce9,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
f30e41d9-6df5-5ae3-abdb-a823c195fce9,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
f30e41d9-6df5-5ae3-abdb-a823c195fce9,LegacyInformation,1,brocade.id,tg:lhpr:2326_#5,brocade id,False
f30e41d9-6df5-5ae3-abdb-a823c195fce9,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
0245f78f-c67b-5c75-b618-4d6e98443efa,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
0245f78f-c67b-5c75-b618-4d6e98443efa,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
0245f78f-c67b-5c75-b618-4d6e98443efa,LegacyInformation,1,brocade.id,tg:lhpr:2326_#6,brocade id,False
0245f78f-c67b-5c75-b618-4d6e98443efa,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
4f6010a5-e546-59d9-aa84-589d757a167e,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
4f6010a5-e546-59d9-aa84-589d757a167e,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
4f6010a5-e546-59d9-aa84-589d757a167e,LegacyInformation,1,brocade.id,tg:lhpr:2326_#7,brocade id,False
4f6010a5-e546-59d9-aa84-589d757a167e,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,LegacyInformation,3,note.lhherkomst,"(1)Oningeschreven gevonden; (3) Afkomstig uit archief 'De Rozeknop';(7) Geschenk Walter Resseler, archiefvormer: Victor Resseler.",herkomst,False
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000200,referentienummer,False
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,LegacyInformation,1,brocade.id,tg:lhpr:2326_#8,brocade id,False
1bd2d42e-821f-5c40-b141-3f4b22afb5ba,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2326/N,brocade url,False
50d69858-22f4-540f-aa8f-61e47594ef11,LegacyInformation,1,if.rawcontent,HIRES028/ico/2598i.jpg,commentaar gebruiker,False
50d69858-22f4-540f-aa8f-61e47594ef11,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000310,referentienummer,False
50d69858-22f4-540f-aa8f-61e47594ef11,LegacyInformation,1,brocade.id,tg:lhpr:2598_#1,brocade id,False
50d69858-22f4-540f-aa8f-61e47594ef11,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2598/N,brocade url,False
f21d6014-6749-5ed4-ab6a-d583e70367dd,LegacyInformation,1,if.rawcontent,HIRES028/ico/2598i.jpg,commentaar gebruiker,False
f21d6014-6749-5ed4-ab6a-d583e70367dd,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000310,referentienummer,False
f21d6014-6749-5ed4-ab6a-d583e70367dd,LegacyInformation,1,brocade.id,tg:lhpr:2598_#2,brocade id,False
f21d6014-6749-5ed4-ab6a-d583e70367dd,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2598/N,brocade url,False
a831b59e-d77a-560c-9705-4af5bf014042,LegacyInformation,1,if.rawcontent,HIRES028/ico/2598i.jpg,commentaar gebruiker,False
a831b59e-d77a-560c-9705-4af5bf014042,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000310,referentienummer,False
a831b59e-d77a-560c-9705-4af5bf014042,LegacyInformation,1,brocade.id,tg:lhpr:2598_#3,brocade id,False
a831b59e-d77a-560c-9705-4af5bf014042,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2598/N,brocade url,False
fce143ea-6437-5828-81a4-d43a8bbbe961,LegacyInformation,3,note.lhherkomst,n.i.g.,herkomst,False
fce143ea-6437-5828-81a4-d43a8bbbe961,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000250,referentienummer,False
fce143ea-6437-5828-81a4-d43a8bbbe961,LegacyInformation,1,brocade.id,tg:lhpr:2465_#1,brocade id,False
fce143ea-6437-5828-81a4-d43a8bbbe961,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2465/N,brocade url,False
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,LegacyInformation,3,note.lhherkomst,n.i.g.,herkomst,False
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000250,referentienummer,False
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,LegacyInformation,1,brocade.id,tg:lhpr:2465_#2,brocade id,False
6dc1b9ee-7e6c-5c38-b8fa-79910be687f0,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:2465/N,brocade url,False
47e1f14e-c52c-58d3-a230-7e010e84cae7,LegacyInformation,2,note.lhherkomst,Afkomstig van : boekhandel,herkomst,False
47e1f14e-c52c-58d3-a230-7e010e84cae7,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000031,referentienummer,False
47e1f14e-c52c-58d3-a230-7e010e84cae7,LegacyInformation,1,brocade.id,tg:lhpr:1463_#1,brocade id,False
47e1f14e-c52c-58d3-a230-7e010e84cae7,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:1463/N,brocade url,False
14e3c066-680f-54c0-87a2-f58f481b4d05,LegacyInformation,2,note.lhherkomst,Afkomstig van : boekhandel,herkomst,False
14e3c066-680f-54c0-87a2-f58f481b4d05,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000031,referentienummer,False
14e3c066-680f-54c0-87a2-f58f481b4d05,LegacyInformation,1,brocade.id,tg:lhpr:1463_#2,brocade id,False
14e3c066-680f-54c0-87a2-f58f481b4d05,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:1463/N,brocade url,False
67de18a5-e353-555e-b35a-5fc91d3ee608,LegacyInformation,3,note.lhherkomst,Elsa Courtoit,herkomst,False
67de18a5-e353-555e-b35a-5fc91d3ee608,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000501,referentienummer,False
67de18a5-e353-555e-b35a-5fc91d3ee608,LegacyInformation,1,brocade.id,tg:lhpr:3286_#1,brocade id,False
67de18a5-e353-555e-b35a-5fc91d3ee608,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3286/N,brocade url,False
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,LegacyInformation,3,note.lhherkomst,Elsa Courtoit,herkomst,False
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000501,referentienummer,False
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,LegacyInformation,1,brocade.id,tg:lhpr:3286_#2,brocade id,False
4cd41920-f108-5fd6-9be4-3ce701cdd6ae,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3286/N,brocade url,False
4e691bfd-69ed-58fa-943b-c57147ba8a7d,LegacyInformation,2,note.lhherkomst,(2) 220281: Provinciale Musea Antwerpen.,herkomst,False
4e691bfd-69ed-58fa-943b-c57147ba8a7d,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000423,referentienummer,False
4e691bfd-69ed-58fa-943b-c57147ba8a7d,LegacyInformation,1,brocade.id,tg:lhpr:3013_#1,brocade id,False
4e691bfd-69ed-58fa-943b-c57147ba8a7d,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3013/N,brocade url,False
394e605c-c13a-56fb-a8e6-610e9da7a3ea,LegacyInformation,2,note.lhherkomst,(2) 220281: Provinciale Musea Antwerpen.,herkomst,False
394e605c-c13a-56fb-a8e6-610e9da7a3ea,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000423,referentienummer,False
394e605c-c13a-56fb-a8e6-610e9da7a3ea,LegacyInformation,1,brocade.id,tg:lhpr:3013_#2,brocade id,False
394e605c-c13a-56fb-a8e6-610e9da7a3ea,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:3013/N,brocade url,False
0499f7a2-f472-5a91-93ed-3d963ac342ec,LegacyInformation,1,note.lhherkomst,"36408/3: Niet ingeschreven gevonden, 15-06-1948

77778/3: Nalatenschap Joris Vriamont, 13-03-1968",herkomst,False
0499f7a2-f472-5a91-93ed-3d963ac342ec,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000759,referentienummer,False
0499f7a2-f472-5a91-93ed-3d963ac342ec,LegacyInformation,1,brocade.id,tg:lhpr:4294_#1,brocade id,False
0499f7a2-f472-5a91-93ed-3d963ac342ec,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4294/N,brocade url,False
337a5587-81a3-550e-b052-58c1ff753296,LegacyInformation,1,note.lhherkomst,"36408/3: Niet ingeschreven gevonden, 15-06-1948

77778/3: Nalatenschap Joris Vriamont, 13-03-1968",herkomst,False
337a5587-81a3-550e-b052-58c1ff753296,LegacyInformation,1,id.objectNumber,BE-ANN07/pr/000000759,referentienummer,False
337a5587-81a3-550e-b052-58c1ff753296,LegacyInformation,1,brocade.id,tg:lhpr:4294_#2,brocade id,False
337a5587-81a3-550e-b052-58c1ff753296,LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhpr:4294/N,brocade url,False
1f3b33aa-69c6-530e-bf0e-164603ef978a,LegacyInformation,3,note.lhherkomst,Mevr. V.D. Abeele - Seghers,herkomst,False
