ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Note,Copyright Note Type,Copyright Note Language,Copyright Type
5cbf12cb-1bc3-5afc-bf52-85b51ef2f44d,tg:lhph:1775,e73_Copyrights,1965-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cd8653b8-638e-5c6b-b1e3-85dbc7a100ba,tg:lhph:26990,e73_Copyrights,1935-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
91b98394-d7ca-5588-8c9a-c9d85702a225,tg:lhph:37702,e73_Copyrights,1935-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0cdf2122-25cd-5121-ba2c-46e6a7e66ffa,tg:lhph:15418,e73_Copyrights,1894-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
c2e534db-b703-5553-8ad2-71327c037941,tg:lhph:23757,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f8dd3c75-d646-5c85-8aae-bf6b2c05dae1,tg:lhph:31336,e73_Copyrights,1938-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6cdca5c3-d09e-527c-8aaf-d4532f6cd911,tg:lhph:7341,e73_Copyrights,1931-06-28,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_Copyrights,2002-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
23841793-2e18-5fed-a944-ce176a13bcbc,tg:lhph:29282,e73_Copyrights,1999-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1e1dd977-b83b-5fc6-a862-7851893cf5b4,tg:lhph:34510,e73_Copyrights,1908-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8a6e4cce-a8b0-55b0-922b-ca836a8ec338,tg:lhph:45900,e73_Copyrights,1864-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
23e01e3d-7204-57e8-9aea-8341fff1fa0b,tg:lhph:12526,e73_Copyrights,1934-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ef7536dd-83be-5c9c-bc63-ab0959293827,tg:lhph:28788,e73_Copyrights,1895-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
1fe2b0ef-ab67-5dab-9e06-e69490bc0dc9,tg:lhph:38589,e73_Copyrights,1961-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1f8f288d-f90a-5bc5-a2c6-ec25ce11a061,tg:lhph:37198,e73_Copyrights,1920-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c47ca47c-6667-5792-94a7-d1ed1a907dc4,tg:lhph:35983,e73_Copyrights,1955-12-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
677c098c-2723-5ed2-96e3-d8f22c3d3171,tg:lhph:24711,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
82ddac77-cb95-52db-8fd1-1780090a0601,tg:lhph:44593,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7e635b54-6006-5c0a-84cf-434ac26568b5,tg:lhph:46016,e73_Copyrights,1947-07-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8be6bcdf-d31e-5ad8-9efd-0d4844a79d76,tg:lhph:39083,e73_Copyrights,1913-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b1a955a6-d209-5428-a21c-a0797c65d0f5,tg:lhph:42946,e73_Copyrights,1970-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
488a7198-2268-501f-8a0f-d20d63a822c9,tg:lhph:16404,e73_Copyrights,1907-02-23,2022-03-15,Set at migration from Brocade,remarks,Nederlands,Copyright Undetermined
beff0413-47c9-5336-b66b-bff1dfbf7b17,tg:lhph:2769,e73_Copyrights,1964-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0c16b93d-606d-5db5-8311-73bb03ab74b0,tg:lhph:12728,e73_Copyrights,1966-02-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
94acfeef-5a86-5da2-ae55-5116b95ff9fa,tg:lhph:28586,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4b483e73-e9eb-517b-bd2a-3476d397856f,tg:lhph:41822,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b21d44ae-58d2-5010-ac34-ebdc8a6b36c0,tg:lhph:48704,e73_Copyrights,1946-08-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1dc874b3-6337-59ee-98cc-f6ed1cc74ec6,tg:lhph:6445,e73_Copyrights,1957-08-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
40732ed8-54d9-504f-be58-95d71c51c652,tg:lhph:30432,e73_Copyrights,1937-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e1b6c2a1-b5e6-5922-b678-6a3d180cccca,tg:lhph:22053,e73_Copyrights,1903-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
030e3113-bc9e-5618-9c04-b74cba24bdfb,tg:lhph:9054,e73_Copyrights,1899-06-05,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
3e817936-3c30-54a4-bf24-c43ac06ea670,tg:lhph:13222,e73_Copyrights,1900-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
559cda61-b06a-5700-8166-ba485598652e,tg:lhph:52949,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ff12b65e-15b2-5235-b334-a421154fa2b2,tg:lhph:3263,e73_Copyrights,1953-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
30356532-d882-50d0-8812-d3259ee654dc,tg:lhph:27675,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8621c13a-bb79-53f5-9f6f-042e9fc2cce0,tg:lhph:35214,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fc44940b-1c73-5691-9202-86b532fa0a91,tg:lhph:46864,e73_Copyrights,1894-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
9ebd4dca-e6d3-5b1d-8f32-0adc15bc1c34,tg:lhph:25015,e73_Copyrights,1931-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,e73_Copyrights,1937-10-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
37424d2a-5f70-597e-81a7-3685121a8e9a,tg:lhph:1403,e73_Copyrights,1905-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
370fe366-e14f-5fd5-a38f-086115d38ccb,tg:lhph:33758,e73_Copyrights,1949-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_Copyrights,1935-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5ef16cf2-34d1-5b9b-b778-070b8e64b2c1,tg:lhph:10148,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3520c208-8180-58a4-8d11-aebbfd36dc7b,tg:lhph:38787,e73_Copyrights,1962-01-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
47ec6c8f-930a-5ccb-991b-2e1eb2fef0c6,tg:lhph:32252,e73_Copyrights,1955-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d32dce2b-5816-5b05-b12d-ab75a223a40b,tg:lhph:20633,e73_Copyrights,1950-09-13,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
50bba74e-86ff-5532-b8a0-0192c25b098a,tg:lhph:4225,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2567b12a-990f-53a3-9837-77f368a65858,tg:lhph:12650,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0c8aca48-85f2-51d7-9e28-de186d133c0a,tg:lhph:18385,e73_Copyrights,1980-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6dd727d3-7296-5aab-a0ca-57e16f19d129,tg:lhph:46085,e73_Copyrights,1952-07-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
aa26697e-f4be-5e7c-bada-3a3236b75041,tg:lhph:932,e73_Copyrights,1978-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1c356dd0-8f3b-5366-916e-47a8fe89c10d,tg:lhph:26207,e73_Copyrights,1957-12-25,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
943338e7-1130-54cc-8a5c-194b620f21dd,tg:lhph:34666,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f7b2bd76-92c3-5c14-b710-628e9fad7238,tg:lhph:17076,e73_Copyrights,1942-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d6f6f207-3529-5dbd-840d-ed3bc0d00015,tg:lhph:52831,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e9773583-d6d1-5fd5-b3e6-66f37787436a,tg:lhph:49376,e73_Copyrights,2013-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5ab8c23f-3dbe-5b41-825a-b736e22f80bb,tg:lhph:23421,e73_Copyrights,1915-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
88327686-8e0f-52e1-aaed-2ca56110792b,tg:lhph:33620,e73_Copyrights,1934-05-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d26d082d-6b8b-566d-aa0d-72511d7a5dc7,tg:lhph:21241,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f7f0465d-5234-58d1-abcc-f614e3b8a060,tg:lhph:5657,e73_Copyrights,1955-08-21,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
39c7a04f-7353-56e3-8b21-43091b8bbc64,tg:lhph:8021,e73_Copyrights,1912-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
af4f511e-88c6-588c-8346-962405a9a76c,tg:lhph:45993,e73_Copyrights,1947-07-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f6721e4a-6aef-5bfe-9dd5-7745828dbf88,tg:lhph:36006,e73_Copyrights,1920-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2904a073-1286-52c9-a951-4edba5521b43,tg:lhph:35089,e73_Copyrights,1902-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
fee805fd-d78a-5027-8571-2df7e3391855,tg:lhph:10030,e73_Copyrights,1905-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
9ed5f7db-43a1-58c8-a254-430dbb4e49ba,tg:lhph:33748,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b4ef1ba0-ce39-51f5-8b73-0ab380502f32,tg:lhph:21329,e73_Copyrights,1953-06-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6235eb79-b856-5ab6-8462-bce30b3e5e74,tg:lhph:46874,e73_Copyrights,1922-01-13,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a10fc070-8123-5b27-8563-13f182288d32,tg:lhph:1413,e73_Copyrights,1906-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
43da71b6-b774-5caf-a1f0-28958438ffc7,tg:lhph:37464,e73_Copyrights,1924-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
65a180df-4e9d-5854-a360-eb851ba98539,tg:lhph:25005,e73_Copyrights,1935-08-04,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b04aee16-b532-5a0d-a3d8-ad6e55bd2163,tg:lhph:17887,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d663dda2-bf7d-514d-8b90-7abca1ef6b63,tg:lhph:3196,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d764261c-91d5-5b85-afcb-a833677f40d0,tg:lhph:29905,e73_Copyrights,1938-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8a17e3eb-e8b0-56c6-92a1-a8fdf2021754,tg:lhph:38797,e73_Copyrights,1962-01-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ff10c807-2443-5d35-aadb-e72be55a2ded,tg:lhph:4235,e73_Copyrights,1988-04-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
60e98385-6b49-5371-a941-00800d0d4e92,tg:lhph:32242,e73_Copyrights,1981-08-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
005809e8-1240-5929-965a-82e56e96ffaf,tg:lhph:12738,e73_Copyrights,1966-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
72c1dc10-62d1-5efa-8588-fc46fb802cd9,tg:lhph:28596,e73_Copyrights,1937-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
34c4dade-6188-5286-b739-1fb0ec4f5191,tg:lhph:22043,e73_Copyrights,1917-03-03,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
21ed81c8-3006-54f5-948a-f66613ea50c8,tg:lhph:30422,e73_Copyrights,1985-05-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a1f40ecd-2584-5a8b-983d-9140d6f97d05,tg:lhph:48714,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
803cd206-05a1-53e7-aa5e-c3d6360ee4b9,tg:lhph:6455,e73_Copyrights,1940-08-19,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
65da215f-d8ea-5af1-a006-b52beb925c47,tg:lhph:35204,e73_Copyrights,1908-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f56c1a07-3e75-505c-96e6-b8be13c81695,tg:lhph:27665,e73_Copyrights,1960-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ba138c06-3485-5083-ad5c-8ce0d89cb47e,tg:lhph:3273,e73_Copyrights,1908-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e016cb94-ec82-5e99-80f7-f8261c98beec,tg:lhph:52959,e73_Copyrights,1957-04-02,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
14806135-4279-565f-9732-5f34e70a2006,tg:lhph:31128,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
acda4696-fd5f-54ca-853e-8f76b1343f95,tg:lhph:23549,e73_Copyrights,1978-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e5aa039f-dc89-537d-9f07-2acb830d01b6,tg:lhph:5647,e73_Copyrights,1940-05-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_Copyrights,1975-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
966f9254-b0fd-58b0-ba86-2e299b4de224,tg:lhph:33630,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
83ff7422-12b8-5df3-8d22-bf5b924b246b,tg:lhph:10020,e73_Copyrights,1890-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
e6daa14a-c2d7-59dc-a113-5fe46e245b61,tg:lhph:36016,e73_Copyrights,1937-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
61c82754-82fa-5e00-b27b-edbc03b3f401,tg:lhph:24477,e73_Copyrights,1970-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
61b4546e-ce57-512c-9099-63fd34485105,tg:lhph:46095,e73_Copyrights,1952-07-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
63a6cd7c-0a24-57af-89a2-24e480a1bce1,tg:lhph:41336,e73_Copyrights,1917-07-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
64875bd6-d09b-5713-856d-8e1290c6e193,tg:lhph:18395,e73_Copyrights,1933-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4847d6eb-4df8-51f6-8bc2-a69ad5e78239,tg:lhph:52821,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4d31ea75-b804-5f0f-8e19-eb491fe60674,tg:lhph:23431,e73_Copyrights,1923-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3c4b55e0-221a-5b6f-8cc8-d7189522961a,tg:lhph:31050,e73_Copyrights,1969-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e2ac5c5d-cda5-59dc-9d03-4cd56f767fb5,tg:lhph:3977,e73_Copyrights,1908-08-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cd64fb21-6680-542d-8748-5330319fc64b,tg:lhph:22606,e73_Copyrights,1920-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5d06fc90-917f-5a29-af4c-046051e32ae1,tg:lhph:30267,e73_Copyrights,1970-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cd446b8e-1341-5198-b967-ceb6c7dec9d0,tg:lhph:33894,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_Copyrights,1959-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2b777784-d633-508a-829f-b993904262ec,tg:lhph:6210,e73_Copyrights,1932-08-21,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
128376e5-aa99-5e72-9a5d-13b1f2ffec1a,tg:lhph:16251,e73_Copyrights,1978-01-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a490bdec-da9d-5649-a144-b9eb1a670aee,tg:lhph:35441,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5aa6b2be-03a5-58af-b370-38d81b623661,tg:lhph:27020,e73_Copyrights,1967-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4368bb6c-e59d-535f-b094-416fef649bc4,tg:lhph:3436,e73_Copyrights,1984-10-24,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
318d81a3-95ea-5ce7-a9a1-4e3c8589800f,tg:lhph:11217,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5999b543-148f-56bc-888c-6eb666afbb02,tg:lhph:28036,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c7d8a8e1-4e0b-55bc-a4ff-4a04c3e296ae,tg:lhph:786,e73_Copyrights,1979-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0e006228-4ba1-5cb0-be38-6536eeb62e46,tg:lhph:1256,e73_Copyrights,1902-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
46f6ba93-6823-5793-b5de-2fb5024fe5a3,tg:lhph:25640,e73_Copyrights,1948-01-31,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
14530b2b-f94a-590f-8397-c4ffcd9da9c9,tg:lhph:9206,e73_Copyrights,1910-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ef1d6df4-8e9c-54ed-9762-af586ca3e76a,tg:lhph:4470,e73_Copyrights,1936-04-09,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d698021d-5e5c-55df-b907-38f944dbccc4,tg:lhph:20066,e73_Copyrights,1990-09-06,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2bdc52e5-2e29-5df3-9991-805a7faab959,tg:lhph:32407,e73_Copyrights,1949-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4e9078c5-2f4e-554b-bd4c-e5fcaf5f8570,tg:lhph:43817,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0778b502-0ce0-5f86-b000-ba361207f577,tg:lhph:52685,e73_Copyrights,1952-06-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ee1bb7c0-3064-50ee-83df-4ba06bcaf7f0,tg:lhph:34033,e73_Copyrights,1958-03-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
901ee542-cf0a-5877-b6fe-5d295dff6a8f,tg:lhph:2044,e73_Copyrights,1970-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d3a1d477-6c70-59e1-aa05-70684f1e1c6c,tg:lhph:6368,e73_Copyrights,1956-08-18,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4a8cdf87-d594-5206-99fa-caf36a37fbe0,tg:lhph:23274,e73_Copyrights,1878-04-23,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
06aeea0d-a50d-58f9-a6a6-102cb2fb90df,tg:lhph:49523,e73_Copyrights,1952-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5a164cd4-427d-564c-81a7-13b18673d5d0,tg:lhph:7662,e73_Copyrights,1905-11-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
fb464936-4619-574a-a67b-8671950ec686,tg:lhph:38933,e73_Copyrights,1988-10-03,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e2580ca5-038b-54c8-9663-4b0b17db27ce,tg:lhph:27158,e73_Copyrights,1925-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
da5c01df-e9be-546e-9285-a4ebc013a6e7,tg:lhph:35539,e73_Copyrights,1973-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fe8a1a66-1dda-57c9-aef5-ca93ed7c12d5,tg:lhph:44929,e73_Copyrights,1956-05-19,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9007e5da-9050-5c33-a5c3-17bb753c1bd1,tg:lhph:37359,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7acdb7d5-a71a-5a86-b307-d02e7b5f8e93,tg:lhph:15043,e73_Copyrights,1901-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
ee26d2e0-6822-5154-9a2c-93feb4c66b46,tg:lhph:5002,e73_Copyrights,1978-01-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6f3895f4-9220-5fc4-9f5e-0c18e93f10bc,tg:lhph:33075,e73_Copyrights,1958-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2545f914-dadb-5524-ae05-7565b7ca3ba2,tg:lhph:50804,e73_Copyrights,1901-07-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
259fd5c2-dbcc-5061-adba-dc3c1879855c,tg:lhph:41696,e73_Copyrights,1967-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ac3f33f2-2d03-5bc4-bb34-182cfa9e1906,tg:lhph:4508,e73_Copyrights,1928-07-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b912db8c-3c26-5b22-a08c-3a9cba79d096,tg:lhph:19943,e73_Copyrights,1941-03-31,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a6bb0a46-1cde-551a-845d-cf9473a10a20,tg:lhph:10665,e73_Copyrights,1954-08-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0db75d0a-0615-5766-aef3-b9b5727e2856,tg:lhph:36653,e73_Copyrights,1950-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f5627528-3aed-57eb-9cc4-f4e4fc8370b3,tg:lhph:24232,e73_Copyrights,1966-02-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b747639a-911c-511f-bfb8-2542e64b25f7,tg:lhph:9902,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7c69e3da-f1b6-51e0-91f1-23880ecf8438,tg:lhph:25650,e73_Copyrights,1979-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9413893e-e1e7-59ae-a80f-5551e2b75fd2,tg:lhph:37231,e73_Copyrights,1954-10-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
bf7026b9-89da-5a10-984e-9236f3957ccf,tg:lhph:796,e73_Copyrights,1979-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
bf552e86-2e2b-5d71-a903-d0dbf8ee3b20,tg:lhph:1246,e73_Copyrights,1898-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
143f1397-ded2-5c36-98a0-908c8ca7063f,tg:lhph:11207,e73_Copyrights,1930-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9072152e-6396-53ec-9b69-85df79a1931a,tg:lhph:32417,e73_Copyrights,1920-04-29,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
744cc480-5c40-59a9-9c23-c98c0dd3ac4a,tg:lhph:20076,e73_Copyrights,1988-03-29,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
03799d5a-f99e-5b23-81ec-17d27fa34723,tg:lhph:31498,e73_Copyrights,1909-10-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
291f7aa9-e9e0-594e-89a0-217cec4a5750,tg:lhph:4460,e73_Copyrights,1910-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
63e7d56d-b541-5b55-919d-595b74c5f1a6,tg:lhph:43807,e73_Copyrights,1963-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1f7f4273-777d-57fb-a7ee-8f72de6c3136,tg:lhph:52695,e73_Copyrights,1952-06-07,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8bd40e10-5779-5eb8-90e7-0ea95f6d7e25,tg:lhph:9216,e73_Copyrights,1876-03-17,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
