ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier
b8e6280b-1933-567e-953e-04d953f4da70,tg:lhph:24806,e73_DepictedItems,2,85bf8d8b-bc35-5a6d-a311-7f7c0f9cc5df,au::47200,keywords,"dlod={""name"":""Werther van der Sarren"",""ark"":""ark:/83110/x0/85bf8d8b-bc35-5a6d-a311-7f7c0f9cc5df"",""uri"":""/agents/people/57542"",""id"":""au::47200"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/85bf8d8b-bc35-5a6d-a311-7f7c0f9cc5df
1bb70522-0b63-502c-b797-7e6928cc67ed,tg:lhph:35694,e73_DepictedItems,1,4a9dc8a4-bf19-50ef-b379-834601f0b9ef,au::11190,keywords,"dlod={""name"":""Cor Ria Leeman"",""ark"":""ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef"",""uri"":""/agents/people/84781"",""id"":""au::11190"",""nameWithContext"":[""Corneel Alfons van Kuyck"",""Erico Laerman""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4a9dc8a4-bf19-50ef-b379-834601f0b9ef
45d661ed-599e-5651-9231-0d4ca8ad9fc5,tg:lhph:19377,e73_DepictedItems,1,dfb9719e-2b47-5a24-8cee-452a2ed5d5d6,au::17567,keywords,"dlod={""name"":""Gustave van Steenwegen"",""ark"":""ark:/83110/x0/dfb9719e-2b47-5a24-8cee-452a2ed5d5d6"",""uri"":""/agents/people/65423"",""id"":""au::17567"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dfb9719e-2b47-5a24-8cee-452a2ed5d5d6
c9cf8139-1be4-5c5d-b6be-d00fcb27a3f6,tg:lhph:45617,e73_DepictedItems,2,212f9d04-d2f8-56a7-9746-69b3e6ad29e6,au::5592,keywords,"dlod={""name"":""Joris Diels"",""ark"":""ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6"",""uri"":""/agents/people/87717"",""id"":""au::5592"",""nameWithContext"":[""Luc Branswijck"",""Georg Marc"",""Ernst Vrolyck"",""Alex de Herdt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/212f9d04-d2f8-56a7-9746-69b3e6ad29e6
9ed57ca8-af39-5589-967c-88c19d42c8de,tg:lhph:1083,e73_DepictedItems,1,a8a61d13-c696-5c34-a1e2-82391aebca47,au::23806,keywords,"dlod={""name"":""Eleonora Florentia Aulit"",""ark"":""ark:/83110/x0/a8a61d13-c696-5c34-a1e2-82391aebca47"",""uri"":""/agents/people/80331"",""id"":""au::23806"",""nameWithContext"":[""Nora Aulit"",""Nora de Bom""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a8a61d13-c696-5c34-a1e2-82391aebca47
403f8d90-49de-5925-ae6e-0b7912eb4007,tg:lhph:553,e73_DepictedItems,2,978afd13-1056-545c-ab83-987be846b0ad,au::3953,keywords,"dlod={""name"":""Hugo Claus"",""ark"":""ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad"",""uri"":""/agents/people/74895"",""id"":""au::3953"",""nameWithContext"":[""Jan Hyoens"",""Hugo C. van Astene"",""Dorothea van Male"",""'t Gemeen"",""Bob Spaenhoven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/978afd13-1056-545c-ab83-987be846b0ad
0cef6331-59c9-5ff1-a701-a022f4390701,tg:lhph:25495,e73_DepictedItems,1,4c4596d9-b9aa-5fcf-b3b4-f65ffd85c81e,au::18456,keywords,"dlod={""name"":""Edgar Tinel"",""ark"":""ark:/83110/x0/4c4596d9-b9aa-5fcf-b3b4-f65ffd85c81e"",""uri"":""/agents/people/68794"",""id"":""au::18456"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c4596d9-b9aa-5fcf-b3b4-f65ffd85c81e
c25861dd-63a3-549c-95dd-b9cca2eb752c,tg:lhph:38307,e73_DepictedItems,2,beaf8f23-a392-5888-8a00-83be39687d1e,au::1754,keywords,"dlod={""name"":""Jan Ignaas de Beucker"",""ark"":""ark:/83110/x0/beaf8f23-a392-5888-8a00-83be39687d1e"",""uri"":""/agents/people/79444"",""id"":""au::1754"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/beaf8f23-a392-5888-8a00-83be39687d1e
c25861dd-63a3-549c-95dd-b9cca2eb752c,tg:lhph:38307,e73_DepictedItems,3,915ba7bb-1b41-5ac3-b68a-b950be40f8f0,au::4384,keywords,"dlod={""name"":""Theophiel Coopman"",""ark"":""ark:/83110/x0/915ba7bb-1b41-5ac3-b68a-b950be40f8f0"",""uri"":""/agents/people/58233"",""id"":""au::4384"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/915ba7bb-1b41-5ac3-b68a-b950be40f8f0
e919d412-5379-5ac4-942b-29fa42cb2b95,tg:lhph:40031,e73_DepictedItems,1,b26fac9b-7a46-5c90-9abc-0422d299f921,au::12522,keywords,"dlod={""name"":""Georges Meir"",""ark"":""ark:/83110/x0/b26fac9b-7a46-5c90-9abc-0422d299f921"",""uri"":""/agents/people/76176"",""id"":""au::12522"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b26fac9b-7a46-5c90-9abc-0422d299f921
d264a368-2662-5b88-9662-00bdf477efca,tg:lhph:23840,e73_DepictedItems,2,20f14613-18a0-522e-a94b-8d68ec5b9aab,au::13180,keywords,"dlod={""name"":""Lodewijk Mortelmans"",""ark"":""ark:/83110/x0/20f14613-18a0-522e-a94b-8d68ec5b9aab"",""uri"":""/agents/people/57131"",""id"":""au::13180"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20f14613-18a0-522e-a94b-8d68ec5b9aab
2cf83f3b-b28a-565c-979a-498fa9ad923f,tg:lhph:17780,e73_DepictedItems,1,09f82559-2ce5-5ec0-b4a9-9a072af7ce2d,au::17171,keywords,"dlod={""name"":""Jakob Smits"",""ark"":""ark:/83110/x0/09f82559-2ce5-5ec0-b4a9-9a072af7ce2d"",""uri"":""/agents/people/52062"",""id"":""au::17171"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/09f82559-2ce5-5ec0-b4a9-9a072af7ce2d
3ce7873b-267b-561d-a405-8d3cad0947de,tg:lhph:47279,e73_DepictedItems,1,c822fa17-c203-57ac-a3ce-0f35c07253e2,au::1559,keywords,"dlod={""name"":""Jean-Marie Berckmans"",""ark"":""ark:/83110/x0/c822fa17-c203-57ac-a3ce-0f35c07253e2"",""uri"":""/agents/people/91712"",""id"":""au::1559"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c822fa17-c203-57ac-a3ce-0f35c07253e2
e34e9e19-c9b4-509a-bb83-2274abdf3c80,tg:lhph:9138,e73_DepictedItems,1,7bb6e729-f439-5a95-8691-8e8cd5134bbc,au::16690,keywords,"dlod={""name"":""Karel de Schrijver"",""ark"":""ark:/83110/x0/7bb6e729-f439-5a95-8691-8e8cd5134bbc"",""uri"":""/agents/people/89459"",""id"":""au::16690"",""nameWithContext"":[""Jimmy Paresco"",""Helmut Prago"",""Karel Reginald de Schrijver""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7bb6e729-f439-5a95-8691-8e8cd5134bbc
5faed0cf-b2c8-51e7-93e8-faa7b91657ba,tg:lhph:49480,e73_DepictedItems,2,52b3af8e-4fdf-5aa3-8c43-c73ff9ee3d99,au::2241,keywords,"dlod={""name"":""Jacques Bol"",""ark"":""ark:/83110/x0/52b3af8e-4fdf-5aa3-8c43-c73ff9ee3d99"",""uri"":""/agents/people/74165"",""id"":""au::2241"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/52b3af8e-4fdf-5aa3-8c43-c73ff9ee3d99
4efd4848-d11a-514a-aa21-d4dd7d09a382,tg:lhph:20924,e73_DepictedItems,1,cb527b63-a6a8-56a5-bce5-1864758afb64,au::3664,keywords,"dlod={""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/49644"",""id"":""au::3664"",""nameWithContext"":[""Frans van Calloo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64
05415f01-8a46-5b02-ad61-9730db0b6b60,tg:lhph:19179,e73_DepictedItems,2,40156d8b-30af-5e2e-a12c-64026fdc0d86,au::7183,keywords,"dlod={""name"":""Jef Geeraerts"",""ark"":""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""uri"":""/agents/people/60886"",""id"":""au::7183"",""nameWithContext"":[""Jan Geerhof""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86
dc7b900e-10f7-5a8d-9ac4-a3002622b05d,tg:lhph:43155,e73_DepictedItems,1,1ed53394-b425-5456-ae5f-1ee22b9a7857,au::3242,keywords,"dlod={""name"":""Burgerwacht"",""ark"":""ark:/83110/x0/1ed53394-b425-5456-ae5f-1ee22b9a7857"",""uri"":""/agents/corporate_entities/24124"",""id"":""au::3242"",""nameWithContext"":[""\""Garde Civique\""""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1ed53394-b425-5456-ae5f-1ee22b9a7857
09c45b82-1d61-5cec-a4be-66fd337c2bd2,tg:lhph:51534,e73_DepictedItems,2,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,keywords,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
0d7a089c-8149-559a-9e8d-55a5af15edfb,tg:lhph:5838,e73_DepictedItems,2,fae1e204-5cba-57a0-9e6c-4d54f3a8075d,au::10539,keywords,"dlod={""name"":""Koninklijke Vlaamse Academie voor Taal- en Letterkunde"",""ark"":""ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d"",""uri"":""/agents/corporate_entities/24663"",""id"":""au::10539"",""nameWithContext"":[""Koninklijke Academie voor Nederlandse Taal- en Letterkunde"",""KANTL"",""Koninklijke Academie voor Nederlandse taal en Letteren""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fae1e204-5cba-57a0-9e6c-4d54f3a8075d
0d7a089c-8149-559a-9e8d-55a5af15edfb,tg:lhph:5838,e73_DepictedItems,3,8eb07fc2-e792-515a-948a-1d99effeefb7,au::11033,keywords,"dlod={""name"":""Emile Langui"",""ark"":""ark:/83110/x0/8eb07fc2-e792-515a-948a-1d99effeefb7"",""uri"":""/agents/people/81290"",""id"":""au::11033"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8eb07fc2-e792-515a-948a-1d99effeefb7
0d7a089c-8149-559a-9e8d-55a5af15edfb,tg:lhph:5838,e73_DepictedItems,4,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,"dlod={""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""uri"":""/agents/people/85284"",""id"":""au::16589"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
a3ebaa9c-f8e6-515d-829d-4e60f441df4c,tg:lhph:18473,e73_DepictedItems,1,89289264-ed77-544f-b2eb-0cab1613d05f,au::9021,keywords,"dlod={""name"":""Jotie T' Hooft"",""ark"":""ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f"",""uri"":""/agents/people/78036"",""id"":""au::9021"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/89289264-ed77-544f-b2eb-0cab1613d05f
e2c8d112-c238-50c6-b48a-e5e0c0c5c49e,tg:lhph:28308,e73_DepictedItems,1,adb82bb8-a5e5-503c-a7bc-92cf79e3388d,au::11246,keywords,"dlod={""name"":""Albert Lefebvre"",""ark"":""ark:/83110/x0/adb82bb8-a5e5-503c-a7bc-92cf79e3388d"",""uri"":""/agents/people/87449"",""id"":""au::11246"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/adb82bb8-a5e5-503c-a7bc-92cf79e3388d
e2c8d112-c238-50c6-b48a-e5e0c0c5c49e,tg:lhph:28308,e73_DepictedItems,2,bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8,au::19850,keywords,"dlod={""name"":""Edmond Verstraeten"",""ark"":""ark:/83110/x0/bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8"",""uri"":""/agents/people/75603"",""id"":""au::19850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bf56d5e1-3f10-5f6a-a8fd-b3afa175c0c8
e2c8d112-c238-50c6-b48a-e5e0c0c5c49e,tg:lhph:28308,e73_DepictedItems,3,2307ff40-0097-5585-a1ca-b480d34c0f6d,au::8456,keywords,"dlod={""name"":""Raymond de la Haye"",""ark"":""ark:/83110/x0/2307ff40-0097-5585-a1ca-b480d34c0f6d"",""uri"":""/agents/people/73681"",""id"":""au::8456"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2307ff40-0097-5585-a1ca-b480d34c0f6d
5dcc139b-1b1e-5897-95b0-cc05922d7676,tg:lhph:34190,e73_DepictedItems,1,46bd999b-b493-5f0a-97c1-f4fef8443b5e,au::10798,keywords,"dlod={""name"":""Julien Kuypers"",""ark"":""ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e"",""uri"":""/agents/people/54700"",""id"":""au::10798"",""nameWithContext"":[""Karel J. Timmermans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/46bd999b-b493-5f0a-97c1-f4fef8443b5e
7f430270-d043-56a2-9936-f551ade3256f,tg:lhph:15879,e73_DepictedItems,1,2135d6b3-f16d-52dc-9056-0ddbe1078183,au::4522,keywords,"dlod={""name"":""Charles de Coster"",""ark"":""ark:/83110/x0/2135d6b3-f16d-52dc-9056-0ddbe1078183"",""uri"":""/agents/people/75733"",""id"":""au::4522"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2135d6b3-f16d-52dc-9056-0ddbe1078183
b1b6f6b0-259b-5956-9557-4578bc7bee5e,tg:lhph:8432,e73_DepictedItems,1,29148995-6e9b-515f-bc29-42c22e44c6af,au::20922,keywords,"dlod={""name"":""Yvonne Waegemans"",""ark"":""ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af"",""uri"":""/agents/people/50119"",""id"":""au::20922"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29148995-6e9b-515f-bc29-42c22e44c6af
fedbede0-7fa3-5591-8d9e-3c2e5070117a,tg:lhph:46773,e73_DepictedItems,1,eb52a0a2-58d7-5767-b109-f431b0ca82f8,au::6203,keywords,"dlod={""name"":""Jan Eelen"",""ark"":""ark:/83110/x0/eb52a0a2-58d7-5767-b109-f431b0ca82f8"",""uri"":""/agents/people/83516"",""id"":""au::6203"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eb52a0a2-58d7-5767-b109-f431b0ca82f8
2ab38916-c37f-54bd-86e2-379cf0067e3d,tg:lhph:24391,e73_DepictedItems,2,a324eb87-50e1-5447-907d-ea6ec8ab731e,au::48085,keywords,"dlod={""name"":""Jules Moes"",""ark"":""ark:/83110/x0/a324eb87-50e1-5447-907d-ea6ec8ab731e"",""uri"":""/agents/people/80726"",""id"":""au::48085"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a324eb87-50e1-5447-907d-ea6ec8ab731e
cbc56f9d-e8da-5fcc-9cbc-46a0db45618d,tg:lhph:27962,e73_DepictedItems,1,00923ab6-ea19-5081-aacb-dea64d90e155,au::14876,keywords,"dlod={""name"":""Juliaan Platteau"",""ark"":""ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155"",""uri"":""/agents/people/78056"",""id"":""au::14876"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/00923ab6-ea19-5081-aacb-dea64d90e155
cbc56f9d-e8da-5fcc-9cbc-46a0db45618d,tg:lhph:27962,e73_DepictedItems,2,62e04896-98d7-58a1-b314-fc73214e6d83,au::9336,keywords,"dlod={""name"":""IJzertoren [Gebouw]"",""ark"":""ark:/83110/x0/62e04896-98d7-58a1-b314-fc73214e6d83"",""uri"":""/agents/corporate_entities/23761"",""id"":""au::9336"",""nameWithContext"":[""IJzerbedevaartmuseum""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/62e04896-98d7-58a1-b314-fc73214e6d83
807078d8-d34c-5cf4-bc22-42e7017f4339,tg:lhph:44113,e73_DepictedItems,2,be77ebd2-151c-5980-96d2-1b2e59aa5d74,au::58337,keywords,"dlod={""name"":""Julia Voeten"",""ark"":""ark:/83110/x0/be77ebd2-151c-5980-96d2-1b2e59aa5d74"",""uri"":""/agents/people/88042"",""id"":""au::58337"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be77ebd2-151c-5980-96d2-1b2e59aa5d74
a69b98cf-0c49-5d25-b542-4107f414c407,tg:lhph:38109,e73_DepictedItems,1,018b9c4c-3006-5108-8891-ad226a52d940,au::12142,keywords,"dlod={""name"":""Robert de Man"",""ark"":""ark:/83110/x0/018b9c4c-3006-5108-8891-ad226a52d940"",""uri"":""/agents/people/51898"",""id"":""au::12142"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/018b9c4c-3006-5108-8891-ad226a52d940
5e8fe12c-30b1-5c84-9fde-54c0aee3c4d6,tg:lhph:48813,e73_DepictedItems,1,e8167e5d-3eeb-51cc-b1c1-092e4905be18,au::43,keywords,"dlod={""name"":""Ludo Abicht"",""ark"":""ark:/83110/x0/e8167e5d-3eeb-51cc-b1c1-092e4905be18"",""uri"":""/agents/people/82201"",""id"":""au::43"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e8167e5d-3eeb-51cc-b1c1-092e4905be18
f0cb6cb8-0f45-5b6a-8209-88b05d3c57cd,tg:lhph:53354,e73_DepictedItems,1,087ab741-828e-5291-b9d7-c4bbe11e2bda,au::3399,keywords,"dlod={""name"":""Alexis Callant"",""ark"":""ark:/83110/x0/087ab741-828e-5291-b9d7-c4bbe11e2bda"",""uri"":""/agents/people/68182"",""id"":""au::3399"",""nameWithContext"":[""Nonkel Mandus""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/087ab741-828e-5291-b9d7-c4bbe11e2bda
1657533a-2d7f-52da-a8aa-adcea0506d61,tg:lhph:34809,e73_DepictedItems,1,c06f0538-aa29-5430-bfd2-a22c36132477,au::1230,keywords,"dlod={""name"":""Lode van Bedaf"",""ark"":""ark:/83110/x0/c06f0538-aa29-5430-bfd2-a22c36132477"",""uri"":""/agents/people/67999"",""id"":""au::1230"",""nameWithContext"":[""Lode van Boudaf""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c06f0538-aa29-5430-bfd2-a22c36132477
6d8320cd-1645-5121-85af-4b1556fe558f,tg:lhph:45419,e73_DepictedItems,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
6d8320cd-1645-5121-85af-4b1556fe558f,tg:lhph:45419,e73_DepictedItems,3,29fb4619-90b9-5df6-8994-af18b9c1c870,au::5199,keywords,"dlod={""name"":""Edward Deleu"",""ark"":""ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870"",""uri"":""/agents/people/76658"",""id"":""au::5199"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870
bccc6697-60a5-5f20-b11e-81fa4ffa2cf9,tg:lhph:19001,e73_DepictedItems,1,1c8165ed-6995-5367-9f90-18bd58c2d070,au::15413,keywords,"dlod={""name"":""Hugo Raes"",""ark"":""ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070"",""uri"":""/agents/people/61343"",""id"":""au::15413"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070
869f36fa-0149-591d-a52c-df83b280c3cc,tg:lhph:27183,e73_DepictedItems,1,51a8bf26-41fd-55dd-8a4b-cef4186593b1,au::14658,keywords,"dlod={""name"":""Jules Persyn"",""ark"":""ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1"",""uri"":""/agents/people/55074"",""id"":""au::14658"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/51a8bf26-41fd-55dd-8a4b-cef4186593b1
c9d4caf5-8dfd-5a7c-8872-073e3831b6d7,tg:lhph:9040,e73_DepictedItems,1,a5469e53-96e8-5c3d-b103-919a830dba4b,au::10512,keywords,"dlod={""name"":""Koninklijke Maatschappij voor Dierkunde van Antwerpen"",""ark"":""ark:/83110/x0/a5469e53-96e8-5c3d-b103-919a830dba4b"",""uri"":""/agents/corporate_entities/27120"",""id"":""au::10512"",""nameWithContext"":[""KMDA"",""Zoo Antwerpen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a5469e53-96e8-5c3d-b103-919a830dba4b
c9d4caf5-8dfd-5a7c-8872-073e3831b6d7,tg:lhph:9040,e73_DepictedItems,2,f12bd333-8d8b-537a-ba3f-32ff9a9e66b9,au::16588,keywords,"dlod={""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/f12bd333-8d8b-537a-ba3f-32ff9a9e66b9"",""uri"":""/agents/people/79253"",""id"":""au::16588"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f12bd333-8d8b-537a-ba3f-32ff9a9e66b9
c9d4caf5-8dfd-5a7c-8872-073e3831b6d7,tg:lhph:9040,e73_DepictedItems,3,e4bfa316-24f5-5a24-b099-92de69e3e6c8,au::16589,keywords,"dlod={""name"":""Ger Schmook"",""ark"":""ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8"",""uri"":""/agents/people/85284"",""id"":""au::16589"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e4bfa316-24f5-5a24-b099-92de69e3e6c8
485c05ec-edd5-5951-a88b-37f86336df76,tg:lhph:26489,e73_DepictedItems,1,0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46,au::14358,keywords,"dlod={""name"":""Clément Pardon"",""ark"":""ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46"",""uri"":""/agents/people/54539"",""id"":""au::14358"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0ca9b148-7bf7-59d3-9faf-dd6ff8c05e46
485c05ec-edd5-5951-a88b-37f86336df76,tg:lhph:26489,e73_DepictedItems,2,6f0ba08f-53a6-5acc-a328-06af73a11fbe,au::51771,keywords,"dlod={""name"":""E. Huybrechts"",""ark"":""ark:/83110/x0/6f0ba08f-53a6-5acc-a328-06af73a11fbe"",""uri"":""/agents/people/73412"",""id"":""au::51771"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f0ba08f-53a6-5acc-a328-06af73a11fbe
5e4b8530-c918-539e-90f6-b2b932eed349,tg:lhph:15901,e73_DepictedItems,1,23fa5e3e-6ddf-5421-88c9-24a38a0b403e,au::7013,keywords,"dlod={""name"":""Franz Fromme"",""ark"":""ark:/83110/x0/23fa5e3e-6ddf-5421-88c9-24a38a0b403e"",""uri"":""/agents/people/78958"",""id"":""au::7013"",""nameWithContext"":[""Gustav Dannenberg"",""Georg Dietwede""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23fa5e3e-6ddf-5421-88c9-24a38a0b403e
1e1a9f05-d52a-5b68-8071-2d360cb55953,tg:lhph:5940,e73_DepictedItems,1,c93145da-0691-5567-9ca1-2f5ecb0a6064,au::9330,keywords,"dlod={""name"":""IJzerbedevaarten"",""ark"":""ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064"",""uri"":""/agents/corporate_entities/26824"",""id"":""au::9330"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c93145da-0691-5567-9ca1-2f5ecb0a6064
2b5c1cc8-1b12-5c26-acf1-a55ce556f515,tg:lhph:33937,e73_DepictedItems,1,dc19bc6f-af80-538c-9a16-0aca211af3be,au::10698,keywords,"dlod={""name"":""Kultuur [Zangvereniging]"",""ark"":""ark:/83110/x0/dc19bc6f-af80-538c-9a16-0aca211af3be"",""uri"":""/agents/corporate_entities/21790"",""id"":""au::10698"",""nameWithContext"":[""Socialistische Kring Kultuur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dc19bc6f-af80-538c-9a16-0aca211af3be
2b5c1cc8-1b12-5c26-acf1-a55ce556f515,tg:lhph:33937,e73_DepictedItems,2,7db6c58a-fda9-5843-ac62-592a5ff61290,au::12906,keywords,"dlod={""name"":""René Milio"",""ark"":""ark:/83110/x0/7db6c58a-fda9-5843-ac62-592a5ff61290"",""uri"":""/agents/people/87702"",""id"":""au::12906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7db6c58a-fda9-5843-ac62-592a5ff61290
d9a472b2-2709-5339-9107-ffa52b71f359,tg:lhph:28270,e73_DepictedItems,1,f6e01f6f-fc6d-5338-a03a-f4d69436b047,au::15013,keywords,"dlod={""name"":""Andries Poppe"",""ark"":""ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047"",""uri"":""/agents/people/53762"",""id"":""au::15013"",""nameWithContext"":[""Herwig Hinde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f6e01f6f-fc6d-5338-a03a-f4d69436b047
