ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier
0a02e63a-be4e-5537-9ae2-6d127ffe4bec,tg:lhph:23559,e73_OriginalBrocade,2,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
9ebd4dca-e6d3-5b1d-8f32-0adc15bc1c34,tg:lhph:25015,e73_OriginalBrocade,3,c31961e0-67d3-530c-a335-01935d2c4142,au::14822,keywords,"dlod={""name"":""John Pira"",""ark"":""ark:/83110/x0/c31961e0-67d3-530c-a335-01935d2c4142"",""uri"":""/agents/people/86292"",""id"":""au::14822"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c31961e0-67d3-530c-a335-01935d2c4142
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,e73_OriginalBrocade,2,d597595f-b931-5ecc-873a-f4c3deba6f66,au::11468,keywords,"dlod={""name"":""Elza Leysen"",""ark"":""ark:/83110/x0/d597595f-b931-5ecc-873a-f4c3deba6f66"",""uri"":""/agents/people/59736"",""id"":""au::11468"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d597595f-b931-5ecc-873a-f4c3deba6f66
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,e73_OriginalBrocade,3,6471db0c-3e2b-5b42-8f22-3ff7bea1a2e6,au::20106,keywords,"dlod={""name"":""Vlaams Verbond van Katholieke Scouts"",""ark"":""ark:/83110/x0/6471db0c-3e2b-5b42-8f22-3ff7bea1a2e6"",""uri"":""/agents/corporate_entities/26261"",""id"":""au::20106"",""nameWithContext"":[""VVKS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6471db0c-3e2b-5b42-8f22-3ff7bea1a2e6
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,e73_OriginalBrocade,4,0e225b7a-6dfb-5f46-bc8f-378b0f7e26ac,au::47798,keywords,"dlod={""name"":""Antwerpen [Luchthaven]"",""ark"":""ark:/83110/x0/0e225b7a-6dfb-5f46-bc8f-378b0f7e26ac"",""uri"":""/agents/people/89626"",""id"":""au::47798"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0e225b7a-6dfb-5f46-bc8f-378b0f7e26ac
038496f8-3dfb-512d-9a3f-1c815fe43880,tg:lhph:37474,e73_OriginalBrocade,5,ccd46476-7f11-50d0-a26c-2b09d8f2efd2,au::100147,keywords,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_OriginalBrocade,2,e61ca404-75cd-5a72-8fba-f0196619183c,au::21615,keywords,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_OriginalBrocade,3,b41d0c7b-702e-5080-81b9-081ebc7da2be,au::3523,keywords,"dlod={""name"":""Jozef Cantré"",""ark"":""ark:/83110/x0/b41d0c7b-702e-5080-81b9-081ebc7da2be"",""uri"":""/agents/people/82914"",""id"":""au::3523"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b41d0c7b-702e-5080-81b9-081ebc7da2be
3520c208-8180-58a4-8d11-aebbfd36dc7b,tg:lhph:38787,e73_OriginalBrocade,2,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,keywords,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
3520c208-8180-58a4-8d11-aebbfd36dc7b,tg:lhph:38787,e73_OriginalBrocade,3,23c48a5e-46bc-50ea-82dc-f6b237c012f4,au::18524,keywords,"dlod={""name"":""Toneelstudio 50 - Arca"",""ark"":""ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4"",""uri"":""/agents/corporate_entities/16631"",""id"":""au::18524"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4
a4f8c211-1316-5cb9-b4f0-17f5db83c7cd,tg:lhph:14264,e73_OriginalBrocade,3,6f9bfa4b-6ac0-55c5-ae30-55f661415d29,au::58092,keywords,"dlod={""name"":""Simonau \u0026 Toovey"",""ark"":""ark:/83110/x0/6f9bfa4b-6ac0-55c5-ae30-55f661415d29"",""uri"":""/agents/corporate_entities/25420"",""id"":""au::58092"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6f9bfa4b-6ac0-55c5-ae30-55f661415d29
0c8aca48-85f2-51d7-9e28-de186d133c0a,tg:lhph:18385,e73_OriginalBrocade,1,7736f15c-0318-5763-81e0-3f0d0525d950,au::2919,keywords,"dlod={""name"":""Walter van den Broeck"",""ark"":""ark:/83110/x0/7736f15c-0318-5763-81e0-3f0d0525d950"",""uri"":""/agents/people/58544"",""id"":""au::2919"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7736f15c-0318-5763-81e0-3f0d0525d950
1cf7605a-c202-541e-a340-a682f0c9e828,tg:lhph:2611,e73_OriginalBrocade,1,1d278302-d14d-5159-a7a2-305b3f1b3777,au::11743,keywords,"dlod={""name"":""Firmijn van der Loo"",""ark"":""ark:/83110/x0/1d278302-d14d-5159-a7a2-305b3f1b3777"",""uri"":""/agents/people/56044"",""id"":""au::11743"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d278302-d14d-5159-a7a2-305b3f1b3777
1cf7605a-c202-541e-a340-a682f0c9e828,tg:lhph:2611,e73_OriginalBrocade,2,c526cbe4-717b-5c2c-9bfe-491f98d553c0,au::7555,keywords,"dlod={""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""uri"":""/agents/people/87078"",""id"":""au::7555"",""nameWithContext"":[""Floris van Merckem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0
943338e7-1130-54cc-8a5c-194b620f21dd,tg:lhph:34666,e73_OriginalBrocade,2,d6f3f037-5858-5414-beef-a821a0dd062a,au::10941,keywords,"dlod={""name"":""Renaat Lambrechts"",""ark"":""ark:/83110/x0/d6f3f037-5858-5414-beef-a821a0dd062a"",""uri"":""/agents/people/82863"",""id"":""au::10941"",""nameWithContext"":[""Campinus"",""Renaat van Rijen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d6f3f037-5858-5414-beef-a821a0dd062a
943338e7-1130-54cc-8a5c-194b620f21dd,tg:lhph:34666,e73_OriginalBrocade,3,c7c14cdc-eee7-5c84-b08e-ef238288db68,au::14052,keywords,,
29d3948d-687e-5e91-bf83-fe872cd2d559,tg:lhph:15616,e73_OriginalBrocade,2,18aa394f-fcfc-56e1-b9bc-f82c2c3fab44,au::20792,keywords,"dlod={""name"":""Juliaan de Vriendt"",""ark"":""ark:/83110/x0/18aa394f-fcfc-56e1-b9bc-f82c2c3fab44"",""uri"":""/agents/people/80112"",""id"":""au::20792"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18aa394f-fcfc-56e1-b9bc-f82c2c3fab44
29d3948d-687e-5e91-bf83-fe872cd2d559,tg:lhph:15616,e73_OriginalBrocade,3,558e133b-4671-5d73-8448-4e43a5dc88d0,au::20794,keywords,"dlod={""name"":""Samuel de Vriendt"",""ark"":""ark:/83110/x0/558e133b-4671-5d73-8448-4e43a5dc88d0"",""uri"":""/agents/people/93993"",""id"":""au::20794"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/558e133b-4671-5d73-8448-4e43a5dc88d0
29d3948d-687e-5e91-bf83-fe872cd2d559,tg:lhph:15616,e73_OriginalBrocade,4,4d98f642-dbbd-540b-97d6-b88ffd27c02d,au::30079,keywords,"dlod={""name"":""Georges Claes"",""ark"":""ark:/83110/x0/4d98f642-dbbd-540b-97d6-b88ffd27c02d"",""uri"":""/agents/people/70580"",""id"":""au::30079"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d98f642-dbbd-540b-97d6-b88ffd27c02d
9ed5f7db-43a1-58c8-a254-430dbb4e49ba,tg:lhph:33748,e73_OriginalBrocade,3,d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7,au::11671,keywords,"dlod={""name"":""Pliet van Lishout"",""ark"":""ark:/83110/x0/d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7"",""uri"":""/agents/people/70737"",""id"":""au::11671"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d18f9d5c-fd5d-58dd-a8ee-429dc97bf5e7
9ed5f7db-43a1-58c8-a254-430dbb4e49ba,tg:lhph:33748,e73_OriginalBrocade,4,bb3f142c-f9b4-532c-be89-bd009937161a,au::57826,keywords,"dlod={""name"":""Hilaire Delestrai"",""ark"":""ark:/83110/x0/bb3f142c-f9b4-532c-be89-bd009937161a"",""uri"":""/agents/people/61954"",""id"":""au::57826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bb3f142c-f9b4-532c-be89-bd009937161a
6235eb79-b856-5ab6-8462-bce30b3e5e74,tg:lhph:46874,e73_OriginalBrocade,2,32871d34-8676-5335-a486-a361b9025683,au::6197,keywords,"dlod={""name"":""Georges Eekhoud"",""ark"":""ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683"",""uri"":""/agents/people/63883"",""id"":""au::6197"",""nameWithContext"":[""Gabriël d' Estranges""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/32871d34-8676-5335-a486-a361b9025683
a10fc070-8123-5b27-8563-13f182288d32,tg:lhph:1413,e73_OriginalBrocade,2,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,au::10542,keywords,"dlod={""name"":""Koninklijke Vlaamse Opera"",""ark"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""uri"":""/agents/corporate_entities/22988"",""id"":""au::10542"",""nameWithContext"":[""KVO"",""Nederlandsch Lyrisch Tooneel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6
a10fc070-8123-5b27-8563-13f182288d32,tg:lhph:1413,e73_OriginalBrocade,3,2ec919f8-7217-5b06-93bd-661f3cdb5eac,au::13561,keywords,"dlod={""name"":""Nederlandsch Lyrisch Koor"",""ark"":""ark:/83110/x0/2ec919f8-7217-5b06-93bd-661f3cdb5eac"",""uri"":""/agents/corporate_entities/16095"",""id"":""au::13561"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2ec919f8-7217-5b06-93bd-661f3cdb5eac
a10fc070-8123-5b27-8563-13f182288d32,tg:lhph:1413,e73_OriginalBrocade,4,3b5e906b-84b6-5b7b-84c4-3968c29c6c6c,au::13562,keywords,"dlod={""name"":""Nederlandsch Lyrisch Tooneel"",""ark"":""ark:/83110/x0/3b5e906b-84b6-5b7b-84c4-3968c29c6c6c"",""uri"":""/agents/corporate_entities/25906"",""id"":""au::13562"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3b5e906b-84b6-5b7b-84c4-3968c29c6c6c
a10fc070-8123-5b27-8563-13f182288d32,tg:lhph:1413,e73_OriginalBrocade,5,84833159-b4ea-5ecc-8744-31fbf4adfbb5,au::20970,keywords,"dlod={""name"":""Richard Wagner"",""ark"":""ark:/83110/x0/84833159-b4ea-5ecc-8744-31fbf4adfbb5"",""uri"":""/agents/people/86901"",""id"":""au::20970"",""nameWithContext"":[""Wilhelm Richard Wagner""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84833159-b4ea-5ecc-8744-31fbf4adfbb5
43da71b6-b774-5caf-a1f0-28958438ffc7,tg:lhph:37464,e73_OriginalBrocade,2,f22c5ad0-8696-5ed1-89e1-97eb57c7f836,au::11000,keywords,"dlod={""name"":""Fritz Lang"",""ark"":""ark:/83110/x0/f22c5ad0-8696-5ed1-89e1-97eb57c7f836"",""uri"":""/agents/people/68043"",""id"":""au::11000"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f22c5ad0-8696-5ed1-89e1-97eb57c7f836
65a180df-4e9d-5854-a360-eb851ba98539,tg:lhph:25005,e73_OriginalBrocade,3,09171ed3-631e-5e1a-8a72-094b11516ff0,au::19293,keywords,"dlod={""name"":""Verbond van Dietsche Nationaalsolidaristen"",""ark"":""ark:/83110/x0/09171ed3-631e-5e1a-8a72-094b11516ff0"",""uri"":""/agents/corporate_entities/23628"",""id"":""au::19293"",""nameWithContext"":[""Verdinaso""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/09171ed3-631e-5e1a-8a72-094b11516ff0
65a180df-4e9d-5854-a360-eb851ba98539,tg:lhph:25005,e73_OriginalBrocade,4,6b38078f-fbcd-5699-92ef-538cdc14e9a6,au::20214,keywords,"dlod={""name"":""Vlaamsche Landdag"",""ark"":""ark:/83110/x0/6b38078f-fbcd-5699-92ef-538cdc14e9a6"",""uri"":""/agents/corporate_entities/20202"",""id"":""au::20214"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6b38078f-fbcd-5699-92ef-538cdc14e9a6
07dc8fed-c49b-5a05-bf60-b8ec99b3e993,tg:lhph:10158,e73_OriginalBrocade,1,8f3465da-1203-5191-aae0-2cfe9521aef1,au::9012,keywords,"dlod={""name"":""Jef van Hoof"",""ark"":""ark:/83110/x0/8f3465da-1203-5191-aae0-2cfe9521aef1"",""uri"":""/agents/people/52274"",""id"":""au::9012"",""nameWithContext"":[""Berten Bontenakel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f3465da-1203-5191-aae0-2cfe9521aef1
d764261c-91d5-5b85-afcb-a833677f40d0,tg:lhph:29905,e73_OriginalBrocade,3,a2930333-13b6-546a-b90c-330a9323e52e,au::18521,keywords,"dlod={""name"":""Het Toneelmuseum"",""ark"":""ark:/83110/x0/a2930333-13b6-546a-b90c-330a9323e52e"",""uri"":""/agents/corporate_entities/25083"",""id"":""au::18521"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a2930333-13b6-546a-b90c-330a9323e52e
8a17e3eb-e8b0-56c6-92a1-a8fdf2021754,tg:lhph:38797,e73_OriginalBrocade,2,dcb62a22-267c-5384-b65b-f33e57854228,au::15899,keywords,"dlod={""name"":""Frans Roggen"",""ark"":""ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228"",""uri"":""/agents/people/84942"",""id"":""au::15899"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/dcb62a22-267c-5384-b65b-f33e57854228
8a17e3eb-e8b0-56c6-92a1-a8fdf2021754,tg:lhph:38797,e73_OriginalBrocade,3,23c48a5e-46bc-50ea-82dc-f6b237c012f4,au::18524,keywords,"dlod={""name"":""Toneelstudio 50 - Arca"",""ark"":""ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4"",""uri"":""/agents/corporate_entities/16631"",""id"":""au::18524"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4
ff10c807-2443-5d35-aadb-e72be55a2ded,tg:lhph:4235,e73_OriginalBrocade,3,aa15ed05-fe83-5ee1-8d49-ec2a4fe8fe61,au::1667,keywords,"dlod={""name"":""Guy Bernaert"",""ark"":""ark:/83110/x0/aa15ed05-fe83-5ee1-8d49-ec2a4fe8fe61"",""uri"":""/agents/people/86967"",""id"":""au::1667"",""nameWithContext"":[""Guido Bernard""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/aa15ed05-fe83-5ee1-8d49-ec2a4fe8fe61
ff10c807-2443-5d35-aadb-e72be55a2ded,tg:lhph:4235,e73_OriginalBrocade,4,fb298bc8-c20f-57ae-bc1f-7b17be1bec72,au::198,keywords,"dlod={""name"":""Piet van Aken"",""ark"":""ark:/83110/x0/fb298bc8-c20f-57ae-bc1f-7b17be1bec72"",""uri"":""/agents/people/66595"",""id"":""au::198"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fb298bc8-c20f-57ae-bc1f-7b17be1bec72
7c8813ec-12d5-55e9-b678-17d9fb1483d3,tg:lhph:20623,e73_OriginalBrocade,3,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,keywords,"dlod={""name"":""Albert Poels"",""ark"":""ark:/83110/x0/b14227ae-7f37-5207-b978-9c45d419a8e0"",""uri"":""/agents/people/66425"",""id"":""au::14914"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b14227ae-7f37-5207-b978-9c45d419a8e0
72c1dc10-62d1-5efa-8588-fc46fb802cd9,tg:lhph:28596,e73_OriginalBrocade,2,52013e53-2f17-5dce-937f-a07730110d86,au::20016,keywords,"dlod={""name"":""De Violieren [Rederijkerskamer]"",""ark"":""ark:/83110/x0/52013e53-2f17-5dce-937f-a07730110d86"",""uri"":""/agents/corporate_entities/23037"",""id"":""au::20016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/52013e53-2f17-5dce-937f-a07730110d86
21ed81c8-3006-54f5-948a-f66613ea50c8,tg:lhph:30422,e73_OriginalBrocade,2,8b52c386-0462-5fdd-a77e-38b7c45fa263,au::11448,keywords,"dlod={""name"":""Ivonne Lex"",""ark"":""ark:/83110/x0/8b52c386-0462-5fdd-a77e-38b7c45fa263"",""uri"":""/agents/people/89197"",""id"":""au::11448"",""nameWithContext"":[""Yvonne Douliez"",""David Cohn"",""Elsa van Daele""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8b52c386-0462-5fdd-a77e-38b7c45fa263
21ed81c8-3006-54f5-948a-f66613ea50c8,tg:lhph:30422,e73_OriginalBrocade,3,8208f223-66c5-509c-a922-2ee24f8b0ab1,au::18514,keywords,"dlod={""name"":""Toneelgezelschap Ivonne Lex"",""ark"":""ark:/83110/x0/8208f223-66c5-509c-a922-2ee24f8b0ab1"",""uri"":""/agents/corporate_entities/25277"",""id"":""au::18514"",""nameWithContext"":[""TIL"",""Klokhuis"",""Appeltje"",""TiL 2.3"",""Vlaams Fruit""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8208f223-66c5-509c-a922-2ee24f8b0ab1
65da215f-d8ea-5af1-a006-b52beb925c47,tg:lhph:35204,e73_OriginalBrocade,2,5256f348-6733-5940-baf6-33c6cee2adcc,au::1276,keywords,"dlod={""name"":""Jan van Beers"",""ark"":""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""uri"":""/agents/people/70239"",""id"":""au::1276"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc
65da215f-d8ea-5af1-a006-b52beb925c47,tg:lhph:35204,e73_OriginalBrocade,3,753e8484-cf6c-54fa-a001-1cd85e50d555,au::1278,keywords,"dlod={""name"":""Hendrika van Beers-Mertens"",""ark"":""ark:/83110/x0/753e8484-cf6c-54fa-a001-1cd85e50d555"",""uri"":""/agents/people/88631"",""id"":""au::1278"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/753e8484-cf6c-54fa-a001-1cd85e50d555
acda4696-fd5f-54ca-853e-8f76b1343f95,tg:lhph:23549,e73_OriginalBrocade,3,1418125a-a8a2-52ac-910c-33b99c56be02,au::20836,keywords,"dlod={""name"":""De Vrije Academie"",""ark"":""ark:/83110/x0/1418125a-a8a2-52ac-910c-33b99c56be02"",""uri"":""/agents/corporate_entities/26235"",""id"":""au::20836"",""nameWithContext"":[""Vakschool voor Kunstambachten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1418125a-a8a2-52ac-910c-33b99c56be02
acda4696-fd5f-54ca-853e-8f76b1343f95,tg:lhph:23549,e73_OriginalBrocade,4,e5f52191-5209-5740-abcc-47c291254f2d,au::9380,keywords,"dlod={""name"":""Instituut voor Kunstambachten"",""ark"":""ark:/83110/x0/e5f52191-5209-5740-abcc-47c291254f2d"",""uri"":""/agents/corporate_entities/23493"",""id"":""au::9380"",""nameWithContext"":[""Hoger Instituut voor Kunstambachten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e5f52191-5209-5740-abcc-47c291254f2d
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_OriginalBrocade,3,e3127ce9-6eb1-5dd0-b986-eb092fa00a4a,au::2117,keywords,"dlod={""name"":""Boekenbeurs voor Vlaanderen"",""ark"":""ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a"",""uri"":""/agents/corporate_entities/14927"",""id"":""au::2117"",""nameWithContext"":[""Week van het Vlaamse Boek""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a
966f9254-b0fd-58b0-ba86-2e299b4de224,tg:lhph:33630,e73_OriginalBrocade,3,784198d4-56b2-5085-a593-e5c34562b3e0,au::656,keywords,"dlod={""name"":""Archief en Museum voor het Vlaamse Cultuurleven"",""ark"":""ark:/83110/x0/784198d4-56b2-5085-a593-e5c34562b3e0"",""uri"":""/agents/corporate_entities/21311"",""id"":""au::656"",""nameWithContext"":[""AMVC"",""Museum van de Vlaamsche Letterkunde"",""AMVC-Letterenhuis"",""Letterenhuis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/784198d4-56b2-5085-a593-e5c34562b3e0
0fb2620f-cc96-5a9a-8008-c2271a0002f6,tg:lhph:2601,e73_OriginalBrocade,1,c526cbe4-717b-5c2c-9bfe-491f98d553c0,au::7555,keywords,"dlod={""name"":""Maurice Gilliams"",""ark"":""ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0"",""uri"":""/agents/people/87078"",""id"":""au::7555"",""nameWithContext"":[""Floris van Merckem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c526cbe4-717b-5c2c-9bfe-491f98d553c0
64875bd6-d09b-5713-856d-8e1290c6e193,tg:lhph:18395,e73_OriginalBrocade,2,10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b,au::15516,keywords,"dlod={""name"":""Flor van Reeth"",""ark"":""ark:/83110/x0/10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b"",""uri"":""/agents/people/91554"",""id"":""au::15516"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/10544dd9-b7b9-5f78-b4c6-6b2ad2b6a38b
4d31ea75-b804-5f0f-8e19-eb491fe60674,tg:lhph:23431,e73_OriginalBrocade,2,a0ba2368-b2db-57ce-a269-7ed06a8423fe,au::100963,keywords,,
3d8268b1-a405-5659-a75c-fb8c8668c80e,tg:lhph:49366,e73_OriginalBrocade,1,5a0a0616-3299-53d6-8924-0d255818bd1e,au::21700,keywords,"dlod={""name"":""Herman Wuyts"",""ark"":""ark:/83110/x0/5a0a0616-3299-53d6-8924-0d255818bd1e"",""uri"":""/agents/people/48184"",""id"":""au::21700"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5a0a0616-3299-53d6-8924-0d255818bd1e
cd446b8e-1341-5198-b967-ceb6c7dec9d0,tg:lhph:33894,e73_OriginalBrocade,2,23c48a5e-46bc-50ea-82dc-f6b237c012f4,au::18524,keywords,"dlod={""name"":""Toneelstudio 50 - Arca"",""ark"":""ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4"",""uri"":""/agents/corporate_entities/16631"",""id"":""au::18524"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23c48a5e-46bc-50ea-82dc-f6b237c012f4
cd446b8e-1341-5198-b967-ceb6c7dec9d0,tg:lhph:33894,e73_OriginalBrocade,3,12a8c746-b6d3-5daa-af1f-0b914ad05dc2,au::5954,keywords,"dlod={""name"":""Jo Dua"",""ark"":""ark:/83110/x0/12a8c746-b6d3-5daa-af1f-0b914ad05dc2"",""uri"":""/agents/people/66061"",""id"":""au::5954"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/12a8c746-b6d3-5daa-af1f-0b914ad05dc2
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_OriginalBrocade,2,d64d7a7c-d9a4-58f9-9123-abfbf48d967d,au::15550,keywords,"dlod={""name"":""Reizend Volkstheater"",""ark"":""ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d"",""uri"":""/agents/corporate_entities/18567"",""id"":""au::15550"",""nameWithContext"":[""RVT""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d64d7a7c-d9a4-58f9-9123-abfbf48d967d
d5b7f446-b13f-50ae-8237-119aa720d3e1,tg:lhph:48151,e73_OriginalBrocade,3,002f956e-11b8-5a09-b10d-66e8ed1b9ece,au::9520,keywords,"dlod={""name"":""Rik Jacobs"",""ark"":""ark:/83110/x0/002f956e-11b8-5a09-b10d-66e8ed1b9ece"",""uri"":""/agents/people/70467"",""id"":""au::9520"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/002f956e-11b8-5a09-b10d-66e8ed1b9ece
2b777784-d633-508a-829f-b993904262ec,tg:lhph:6210,e73_OriginalBrocade,2,cf0b733f-9917-539c-96e7-c13dea8c28c8,au::10783,keywords,"dlod={""name"":""Frans Kusters"",""ark"":""ark:/83110/x0/cf0b733f-9917-539c-96e7-c13dea8c28c8"",""uri"":""/agents/people/49078"",""id"":""au::10783"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cf0b733f-9917-539c-96e7-c13dea8c28c8
