ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
17aaf168-33d6-5b60-af67-9e8d179bccc3,tg:lhph:35110,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
7ceb281f-e108-5af1-9c26-04df0510f080,tg:lhph:3167,e73_CreationActors,1,260c73c8-787b-5e15-9479-1dd4a69c874b,au::51050,photographers,"dlod={""name"":""Particam Pictures"",""ark"":""ark:/83110/x0/260c73c8-787b-5e15-9479-1dd4a69c874b"",""uri"":""/agents/corporate_entities/22610"",""id"":""au::51050"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/260c73c8-787b-5e15-9479-1dd4a69c874b
613b4218-9421-5fe6-bc34-a5a0b100b787,tg:lhph:16700,e73_CreationActors,1,8b92744d-09c6-534d-ba50-3883ca75b8b3,au::53912,photographers,"dlod={""name"":""Fr. Verhaert"",""ark"":""ark:/83110/x0/8b92744d-09c6-534d-ba50-3883ca75b8b3"",""uri"":""/agents/people/72550"",""id"":""au::53912"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8b92744d-09c6-534d-ba50-3883ca75b8b3
c8209e00-f1da-5ac2-a55f-287533a23b8c,tg:lhph:30736,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
ecbb53b3-f711-5adb-97d6-34d10fec505b,tg:lhph:39810,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
b8d672ce-dce9-500e-844e-21091887a5ec,tg:lhph:38483,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
53c2867f-9ec6-5720-a377-cefbb7aa793e,tg:lhph:35889,e73_CreationActors,1,e55ea201-f850-5002-8128-9a8afb0ad280,au::25557,photographers,"dlod={""name"":""Ferdinand Buyle"",""ark"":""ark:/83110/x0/e55ea201-f850-5002-8128-9a8afb0ad280"",""uri"":""/agents/people/92974"",""id"":""au::25557"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e55ea201-f850-5002-8128-9a8afb0ad280
6c64c2ea-dd32-5889-8e57-5889941c30c5,tg:lhph:44499,e73_CreationActors,1,1c345e63-0e99-50f9-9f58-3f2115405bfe,au::58587,photographers,"dlod={""name"":""A. De Baenst"",""ark"":""ark:/83110/x0/1c345e63-0e99-50f9-9f58-3f2115405bfe"",""uri"":""/agents/people/62301"",""id"":""au::58587"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c345e63-0e99-50f9-9f58-3f2115405bfe
72b6643e-b374-538e-80e5-3247b032ef47,tg:lhph:25311,e73_CreationActors,1,bb7b5baa-8fb0-5343-a65e-034d91caeda4,au::54612,photographers,"dlod={""name"":""Lauterboren"",""ark"":""ark:/83110/x0/bb7b5baa-8fb0-5343-a65e-034d91caeda4"",""uri"":""/agents/people/67544"",""id"":""au::54612"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bb7b5baa-8fb0-5343-a65e-034d91caeda4
a56ad3b7-fe94-58c8-8857-b9a5ccf79831,tg:lhph:37770,e73_CreationActors,1,bfffeb73-80f6-53af-b1a7-6fd2ca02d44f,au::56468,photographers,"dlod={""name"":""Stan Kenis"",""ark"":""ark:/83110/x0/bfffeb73-80f6-53af-b1a7-6fd2ca02d44f"",""uri"":""/agents/people/69212"",""id"":""au::56468"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bfffeb73-80f6-53af-b1a7-6fd2ca02d44f
ef53cf98-20ae-59ac-9a82-4cf827b72fa3,tg:lhph:45193,e73_CreationActors,1,36aa966a-5f73-52c7-ac53-b137510a69c5,au::54185,photographers,"dlod={""name"":""J.M. Mertens"",""ark"":""ark:/83110/x0/36aa966a-5f73-52c7-ac53-b137510a69c5"",""uri"":""/agents/people/77065"",""id"":""au::54185"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/36aa966a-5f73-52c7-ac53-b137510a69c5
c93b6dac-1f04-58a5-ac06-60f5f327a7ab,tg:lhph:8821,e73_CreationActors,1,814b537c-c8de-5931-99ba-40445e546e7e,au::53368,photographers,"dlod={""name"":""Photographie Artistique"",""ark"":""ark:/83110/x0/814b537c-c8de-5931-99ba-40445e546e7e"",""uri"":""/agents/corporate_entities/19700"",""id"":""au::53368"",""nameWithContext"":[""Phototypie Anversoise""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/814b537c-c8de-5931-99ba-40445e546e7e
274161ac-4726-5cbb-8e79-2c3afd8000f1,tg:lhph:11746,e73_CreationActors,1,ee9e0d9b-f626-521c-bfd9-0e4fb7e19c79,au::57101,photographers,"dlod={""name"":""W. Vriens"",""ark"":""ark:/83110/x0/ee9e0d9b-f626-521c-bfd9-0e4fb7e19c79"",""uri"":""/agents/people/58374"",""id"":""au::57101"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ee9e0d9b-f626-521c-bfd9-0e4fb7e19c79
71692fed-7d87-52d0-bcbe-02518e6cac92,tg:lhph:39189,e73_CreationActors,1,f0931edc-9219-5191-b384-0de38c8bfb9b,au::47924,photographers,"dlod={""name"":""Ars Europae"",""ark"":""ark:/83110/x0/f0931edc-9219-5191-b384-0de38c8bfb9b"",""uri"":""/agents/corporate_entities/18170"",""id"":""au::47924"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0931edc-9219-5191-b384-0de38c8bfb9b
1cd2f8d6-0cca-5a59-ae65-9d84d915b43a,tg:lhph:17372,e73_CreationActors,1,34ec6c01-5c25-5f39-8e7d-c09d91111453,au::1458,photographers,"dlod={""name"":""Belgische Radio en Televisie"",""ark"":""ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453"",""uri"":""/agents/corporate_entities/24716"",""id"":""au::1458"",""nameWithContext"":[""BRT"",""BRTN"",""VRT"",""Belgisch Nationaal Instituut voor Radio-Omroep"",""NIR"",""BNRO""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453
5f5b5923-e4b5-54c2-8a66-a011585291f3,tg:lhph:14981,e73_CreationActors,1,7e0deb8e-bce2-5bca-a923-6ea2b7bd2c2c,au::56366,photographers,"dlod={""name"":""Charles de Latin"",""ark"":""ark:/83110/x0/7e0deb8e-bce2-5bca-a923-6ea2b7bd2c2c"",""uri"":""/agents/people/61536"",""id"":""au::56366"",""nameWithContext"":[""K. de Latin""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e0deb8e-bce2-5bca-a923-6ea2b7bd2c2c
c3248778-f256-5949-b6f8-f550863b1f47,tg:lhph:7333,e73_CreationActors,1,b3d67c08-74b3-5b10-a253-3e77092cd7fe,au::20350,photographers,"dlod={""name"":""Vlaamse Televisie"",""ark"":""ark:/83110/x0/b3d67c08-74b3-5b10-a253-3e77092cd7fe"",""uri"":""/agents/corporate_entities/26755"",""id"":""au::20350"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b3d67c08-74b3-5b10-a253-3e77092cd7fe
a3de239e-a616-5fb6-82d5-73bd3257a444,tg:lhph:6639,e73_CreationActors,1,3121c1fe-df5b-55bf-ae37-339d39a8d71c,au::9612,photographers,"dlod={""name"":""Bernard Janssens"",""ark"":""ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c"",""uri"":""/agents/people/67555"",""id"":""au::9612"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c
b650354d-24c9-5905-aac5-a41d271c2b5a,tg:lhph:39968,e73_CreationActors,1,30f37147-b9b1-593a-94ac-a6372ac4c037,au::20562,photographers,"dlod={""name"":""De Volksgazet"",""ark"":""ark:/83110/x0/30f37147-b9b1-593a-94ac-a6372ac4c037"",""uri"":""/agents/corporate_entities/18672"",""id"":""au::20562"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/30f37147-b9b1-593a-94ac-a6372ac4c037
b26b241b-f3ad-5c67-9bc0-7664324ccc97,tg:lhph:26103,e73_CreationActors,1,4de84814-3e8f-5687-a5ae-ec92888b3f56,au::25927,photographers,"dlod={""name"":""Kurt Klingner"",""ark"":""ark:/83110/x0/4de84814-3e8f-5687-a5ae-ec92888b3f56"",""uri"":""/agents/people/66043"",""id"":""au::25927"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4de84814-3e8f-5687-a5ae-ec92888b3f56
7bbd75f0-4dbb-5f09-8bae-ba261e4c8db1,tg:lhph:34562,e73_CreationActors,1,60ca2972-f3bc-50ab-be03-e5d817ab7c0d,au::34763,photographers,"dlod={""name"":""Rijksinstituut voor Oorlogsdocumentatie [Amsterdam (NL)]"",""ark"":""ark:/83110/x0/60ca2972-f3bc-50ab-be03-e5d817ab7c0d"",""uri"":""/agents/corporate_entities/17842"",""id"":""au::34763"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60ca2972-f3bc-50ab-be03-e5d817ab7c0d
23e47c46-43b0-51b4-bbe9-25fc56cc5a96,tg:lhph:45972,e73_CreationActors,1,22671380-f352-5810-8a99-640376bafb7a,au::54546,photographers,"dlod={""name"":""Gust Bussens"",""ark"":""ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a"",""uri"":""/agents/people/63397"",""id"":""au::54546"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a
c44ad5a0-b2a2-5029-ad33-d79495bcd744,tg:lhph:16678,e73_CreationActors,1,1523c5eb-4790-5a7b-a830-4578edd07e1d,au::38205,photographers,"dlod={""name"":""Maison Ern. Thill"",""ark"":""ark:/83110/x0/1523c5eb-4790-5a7b-a830-4578edd07e1d"",""uri"":""/agents/corporate_entities/19909"",""id"":""au::38205"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1523c5eb-4790-5a7b-a830-4578edd07e1d
95f87cde-1857-56aa-924d-833740cd53f5,tg:lhph:36302,e73_CreationActors,1,c80febd8-00bb-5402-97ed-486185b50560,au::47343,photographers,"dlod={""name"":""Pierre Dom"",""ark"":""ark:/83110/x0/c80febd8-00bb-5402-97ed-486185b50560"",""uri"":""/agents/people/87912"",""id"":""au::47343"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c80febd8-00bb-5402-97ed-486185b50560
b62618cd-d570-5ed4-8354-4bdf0db1547c,tg:lhph:10334,e73_CreationActors,1,8a611155-ce9e-5319-9e60-d7a1e736d9eb,au::46925,photographers,"dlod={""name"":""Jean Mil"",""ark"":""ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb"",""uri"":""/agents/people/70815"",""id"":""au::46925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb
4cfa78f9-99fb-59f7-b5a1-30c5179f14d8,tg:lhph:5553,e73_CreationActors,1,61bdad4c-2c5f-5bd8-b30a-2fb6c64ef42c,au::46689,photographers,"dlod={""name"":""Photopresse"",""ark"":""ark:/83110/x0/61bdad4c-2c5f-5bd8-b30a-2fb6c64ef42c"",""uri"":""/agents/corporate_entities/25400"",""id"":""au::46689"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/61bdad4c-2c5f-5bd8-b30a-2fb6c64ef42c
75b65fc7-950b-57c9-a29f-d5f561480efe,tg:lhph:18918,e73_CreationActors,1,fe0007e8-8fdc-546f-aeb8-4d61dcbcd51a,au::53011,photographers,"dlod={""name"":""Géruzet Freres"",""ark"":""ark:/83110/x0/fe0007e8-8fdc-546f-aeb8-4d61dcbcd51a"",""uri"":""/agents/people/71309"",""id"":""au::53011"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fe0007e8-8fdc-546f-aeb8-4d61dcbcd51a
ff943c91-210d-5968-870f-57a703ffcadd,tg:lhph:37608,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
723da50a-f8d4-557b-94c2-f5e4fb0eda58,tg:lhph:25269,e73_CreationActors,1,02e5a824-feca-59f5-8f4f-1139446a5b51,au::52852,photographers,"dlod={""name"":""Sipho S.A"",""ark"":""ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51"",""uri"":""/agents/corporate_entities/15087"",""id"":""au::52852"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/02e5a824-feca-59f5-8f4f-1139446a5b51
1ae74b2d-528d-5c72-bddd-b98ac977b992,tg:lhph:32146,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
348f306d-6240-5abe-9aab-96c9c1bf19ec,tg:lhph:51937,e73_CreationActors,1,d151f7e1-b2ae-5f2f-ad80-b0b588036feb,au::47100,photographers,"dlod={""name"":""Fernand Naeyaert"",""ark"":""ark:/83110/x0/d151f7e1-b2ae-5f2f-ad80-b0b588036feb"",""uri"":""/agents/people/48528"",""id"":""au::47100"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d151f7e1-b2ae-5f2f-ad80-b0b588036feb
7172ff0e-1aa0-5803-b4eb-e3cdc86cff54,tg:lhph:38493,e73_CreationActors,1,3875920c-ad7e-5f77-adf6-09e76c430d2c,au::47870,photographers,"dlod={""name"":""Henry"",""ark"":""ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c"",""uri"":""/agents/people/82311"",""id"":""au::47870"",""nameWithContext"":[""Atelier Henry"",""Photographie Henry""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c
44db8974-5168-59ed-8f82-88c32ac3e009,tg:lhph:11756,e73_CreationActors,1,efb27046-a8b0-5bf2-99f7-f81f9bc9430f,au::53955,photographers,"dlod={""name"":""Fred Salinas"",""ark"":""ark:/83110/x0/efb27046-a8b0-5bf2-99f7-f81f9bc9430f"",""uri"":""/agents/people/55590"",""id"":""au::53955"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/efb27046-a8b0-5bf2-99f7-f81f9bc9430f
6c735efa-3c69-59e1-b256-eac942cce6ef,tg:lhph:39199,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
ebc893cb-43fe-51d4-9276-8f772c815515,tg:lhph:45183,e73_CreationActors,1,1d81518d-fb70-5658-9ea0-4fb39e3f5d2d,au::55008,photographers,"dlod={""name"":""Camera"",""ark"":""ark:/83110/x0/1d81518d-fb70-5658-9ea0-4fb39e3f5d2d"",""uri"":""/agents/corporate_entities/17025"",""id"":""au::55008"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1d81518d-fb70-5658-9ea0-4fb39e3f5d2d
8d0c12dc-ec45-5050-a0ba-e0aec9c35ed8,tg:lhph:3177,e73_CreationActors,1,8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d,au::4415,photographers,"dlod={""name"":""Jan Coppens"",""ark"":""ark:/83110/x0/8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d"",""uri"":""/agents/people/54818"",""id"":""au::4415"",""nameWithContext"":[""Claude Magelhaes""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f93b0f1-1b5f-5f9b-ae58-cfdf339d5f7d
5415b2e8-c7db-54b1-877f-57ce8dfb1fd0,tg:lhph:29398,e73_CreationActors,1,ae4732a1-8921-5db4-b83a-edf866d340b4,au::46718,photographers,"dlod={""name"":""Tony Buysse"",""ark"":""ark:/83110/x0/ae4732a1-8921-5db4-b83a-edf866d340b4"",""uri"":""/agents/people/80445"",""id"":""au::46718"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ae4732a1-8921-5db4-b83a-edf866d340b4
f1422db4-b39a-5312-9445-3cb849e795c4,tg:lhph:6751,e73_CreationActors,1,3121c1fe-df5b-55bf-ae37-339d39a8d71c,au::9612,photographers,"dlod={""name"":""Bernard Janssens"",""ark"":""ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c"",""uri"":""/agents/people/67555"",""id"":""au::9612"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c
f29f7b68-bfb1-527f-9d9f-e79396b4bae0,tg:lhph:22347,e73_CreationActors,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
c98e595e-2ed5-55e1-849e-14bce5f20cfd,tg:lhph:30726,e73_CreationActors,1,440c1752-6831-56e0-8958-a6c67adb2ff0,au::46849,photographers,"dlod={""name"":""Roland Minnaert"",""ark"":""ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0"",""uri"":""/agents/people/88290"",""id"":""au::46849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0
a538869f-ed76-55e7-aa9c-0eada0ad18ca,tg:lhph:28692,e73_CreationActors,1,63e55264-9b5b-5a22-b0aa-320fb83f0f86,au::40599,photographers,"dlod={""name"":""Ons Volk"",""ark"":""ark:/83110/x0/63e55264-9b5b-5a22-b0aa-320fb83f0f86"",""uri"":""/agents/corporate_entities/14588"",""id"":""au::40599"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/63e55264-9b5b-5a22-b0aa-320fb83f0f86
e4994c25-c009-5827-8787-17fececd0f6e,tg:lhph:39800,e73_CreationActors,1,fceb4bad-ff6c-575e-bf43-2ac1bfe268eb,au::3883,photographers,"dlod={""name"":""Frans Claes"",""ark"":""ark:/83110/x0/fceb4bad-ff6c-575e-bf43-2ac1bfe268eb"",""uri"":""/agents/people/56126"",""id"":""au::3883"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fceb4bad-ff6c-575e-bf43-2ac1bfe268eb
35ebf7c1-8f38-53f6-8961-073232a40a37,tg:lhph:36312,e73_CreationActors,1,c80febd8-00bb-5402-97ed-486185b50560,au::47343,photographers,"dlod={""name"":""Pierre Dom"",""ark"":""ark:/83110/x0/c80febd8-00bb-5402-97ed-486185b50560"",""uri"":""/agents/people/87912"",""id"":""au::47343"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c80febd8-00bb-5402-97ed-486185b50560
c807f7ea-f47f-5e59-b39a-3e5610d2e0e4,tg:lhph:3996,e73_CreationActors,1,ecd24650-d187-55e7-aeb4-c5f4e923e535,au::19222,photographers,"dlod={""name"":""Arthur Verbeeck-De Swerdt"",""ark"":""ark:/83110/x0/ecd24650-d187-55e7-aeb4-c5f4e923e535"",""uri"":""/agents/people/93387"",""id"":""au::19222"",""nameWithContext"":[""Arthur Verbeeck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ecd24650-d187-55e7-aeb4-c5f4e923e535
7c229ddb-5239-52ef-91df-3fe994680ad3,tg:lhph:25279,e73_CreationActors,1,34ec6c01-5c25-5f39-8e7d-c09d91111453,au::1458,photographers,"dlod={""name"":""Belgische Radio en Televisie"",""ark"":""ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453"",""uri"":""/agents/corporate_entities/24716"",""id"":""au::1458"",""nameWithContext"":[""BRT"",""BRTN"",""VRT"",""Belgisch Nationaal Instituut voor Radio-Omroep"",""NIR"",""BNRO""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453
a4c4619b-b148-505f-9ef0-92aed7fd6365,tg:lhph:8949,e73_CreationActors,1,458a8b3d-7f0d-52bb-9bbd-2c0374af1a41,au::50972,photographers,"dlod={""name"":""Piet Selhorst"",""ark"":""ark:/83110/x0/458a8b3d-7f0d-52bb-9bbd-2c0374af1a41"",""uri"":""/agents/people/76749"",""id"":""au::50972"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/458a8b3d-7f0d-52bb-9bbd-2c0374af1a41
6660e876-8afb-5bdb-813c-80e8c8ff3e94,tg:lhph:15502,e73_CreationActors,1,f32e6999-1136-50d4-a63e-9eefa0d571ed,au::19526,photographers,"dlod={""name"":""Richard Vergult"",""ark"":""ark:/83110/x0/f32e6999-1136-50d4-a63e-9eefa0d571ed"",""uri"":""/agents/people/68129"",""id"":""au::19526"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f32e6999-1136-50d4-a63e-9eefa0d571ed
51646f41-48c9-5cf3-8519-2643f8323b7c,tg:lhph:33534,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
40f78c71-2062-5060-be87-fc4635b6f70d,tg:lhph:7323,e73_CreationActors,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
8d8dd61e-34fb-5022-b560-455a91219ff9,tg:lhph:35078,e73_CreationActors,1,4de84814-3e8f-5687-a5ae-ec92888b3f56,au::25927,photographers,"dlod={""name"":""Kurt Klingner"",""ark"":""ark:/83110/x0/4de84814-3e8f-5687-a5ae-ec92888b3f56"",""uri"":""/agents/people/66043"",""id"":""au::25927"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4de84814-3e8f-5687-a5ae-ec92888b3f56
01aa1d80-0b17-5736-9d1b-0e91539566dd,tg:lhph:14991,e73_CreationActors,1,1523c5eb-4790-5a7b-a830-4578edd07e1d,au::38205,photographers,"dlod={""name"":""Maison Ern. Thill"",""ark"":""ark:/83110/x0/1523c5eb-4790-5a7b-a830-4578edd07e1d"",""uri"":""/agents/corporate_entities/19909"",""id"":""au::38205"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1523c5eb-4790-5a7b-a830-4578edd07e1d
385df11b-5859-5458-809a-5ed69d065c25,tg:lhph:34572,e73_CreationActors,1,60ca2972-f3bc-50ab-be03-e5d817ab7c0d,au::34763,photographers,"dlod={""name"":""Rijksinstituut voor Oorlogsdocumentatie [Amsterdam (NL)]"",""ark"":""ark:/83110/x0/60ca2972-f3bc-50ab-be03-e5d817ab7c0d"",""uri"":""/agents/corporate_entities/17842"",""id"":""au::34763"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60ca2972-f3bc-50ab-be03-e5d817ab7c0d
fbdc6aff-e1e6-504a-8a71-f3d5e86b5a12,tg:lhph:45962,e73_CreationActors,1,42cde316-7cb6-5aa4-93c0-6e5223f31b7e,au::4855,photographers,"dlod={""name"":""Johan Daisne"",""ark"":""ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e"",""uri"":""/agents/people/73073"",""id"":""au::4855"",""nameWithContext"":[""Herman Thiery""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42cde316-7cb6-5aa4-93c0-6e5223f31b7e
22cb1294-965b-5d11-97ec-437ac7d60d1f,tg:lhph:6629,e73_CreationActors,1,3121c1fe-df5b-55bf-ae37-339d39a8d71c,au::9612,photographers,"dlod={""name"":""Bernard Janssens"",""ark"":""ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c"",""uri"":""/agents/people/67555"",""id"":""au::9612"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c
