ResourceID,brocade.id,card,order,volgnummer,note
17b76e53-c49f-5927-8a0e-6ab097d07b54,tg:lhph:48133_#1,e22_OtherIdentifiers,1,V 7576 / 76,
11a0b180-1e43-535a-b38e-ae5bdec51c92,tg:lhph:22664_#1,e22_OtherIdentifiers,1,S 935 / 490,
8e2b0f4a-617b-50ed-a8b1-79aa8a336014,tg:lhph:49439_#1,e22_OtherIdentifiers,1,W 909 / 5,
10647d06-e420-50e9-b9c7-1ccf37a3a7ed,tg:lhph:53295_#1,e22_OtherIdentifiers,1,,Eén van twee beschreven foto's uit een reeks van vijf
d1d02949-c5d5-5313-acd1-54ad548dd045,tg:lhph:49541_#1,e22_OtherIdentifiers,1,W 909 / 8,
b3d65c79-55c7-5130-91a0-d72690c792d6,tg:lhph:49429_#1,e22_OtherIdentifiers,1,W 909 / 4,
a5ecb7a0-a32b-5fe3-a0ab-0a0819799aa5,tg:lhph:49551_#1,e22_OtherIdentifiers,1,W 909 / 8,
3a639e62-8909-5aaf-bbee-67fd00f8ad30,tg:lhph:53285_#1,e22_OtherIdentifiers,1,,Eén beschreven foto uit een reeks van twee
ec8d8c54-a296-5d9a-b655-e1dde01270a3,tg:lhph:29436_#2,e22_OtherIdentifiers,2,S 935 / 488,
ec8d8c54-a296-5d9a-b655-e1dde01270a3,tg:lhph:29436_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR11391
49b80fba-37dc-5f9e-a0ae-96489ba17572,tg:lhph:7193_#5,e22_OtherIdentifiers,5,S 935 / 490,
c5dec724-7b9b-5716-8934-c7710b0e06ec,tg:lhph:22149_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN1000285
061c5636-b1ae-5ad1-a7b2-f53bd0c035c5,tg:lhph:52853_#1,e22_OtherIdentifiers,1,S 935 / 490,
061c5636-b1ae-5ad1-a7b2-f53bd0c035c5,tg:lhph:52853_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11816
1352dbe8-2acc-55fd-985f-3353ff13c5f7,tg:lhph:49314_#1,e22_OtherIdentifiers,1,PH-GF-008,
fa878399-7015-527b-87b6-736ca615aeb1,tg:lhph:47485_#1,e22_OtherIdentifiers,1,,In verwerking
faef5c40-0e23-5ad8-a774-48ddfb77d72d,tg:lhph:22159_#1,e22_OtherIdentifiers,1,S 935 / 492,
faef5c40-0e23-5ad8-a774-48ddfb77d72d,tg:lhph:22159_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12407
94e4bd5f-0511-58fc-a24c-a164f4fbcbdb,tg:lhph:49304_#1,e22_OtherIdentifiers,1,PH-GF-008,
94e4bd5f-0511-58fc-a24c-a164f4fbcbdb,tg:lhph:49304_#1,e22_OtherIdentifiers,1,,"Met opdracht aan Lode Monteyne, 6.3.1920"
899c5d61-d496-54b3-90c8-e282a067471e,tg:lhph:22357_#1,e22_OtherIdentifiers,1,S 935 / 486,
899c5d61-d496-54b3-90c8-e282a067471e,tg:lhph:22357_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10997
88366b53-e187-5ad1-aeb5-458e2879a779,tg:lhph:51927_#1,e22_OtherIdentifiers,1,M 51648 / 65,
71380102-5247-5234-a485-5ec50395cb00,tg:lhph:51223_#2,e22_OtherIdentifiers,2,S 935 / 484,
71380102-5247-5234-a485-5ec50395cb00,tg:lhph:51223_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10769
1da7d050-cbaa-530b-ae3e-2a15ced013b8,tg:lhph:51937_#1,e22_OtherIdentifiers,1,M 51648 / 382,
3949aee4-ac74-5156-9a33-f886793ea473,tg:lhph:22347_#1,e22_OtherIdentifiers,1,S 935 / 487,
3949aee4-ac74-5156-9a33-f886793ea473,tg:lhph:22347_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11343
f7aab658-8682-5e84-b7f8-3a97d184daa6,tg:lhph:53912_#1,e22_OtherIdentifiers,1,T 433 / 41,
fac13da3-739a-5fe6-a502-4f36ff571d07,tg:lhph:48255_#1,e22_OtherIdentifiers,1,V 7576 / 173,
046dcc93-8b48-5548-bd1f-b7b47c9a142a,tg:lhph:52581_#1,e22_OtherIdentifiers,1,S 935 / 486,
046dcc93-8b48-5548-bd1f-b7b47c9a142a,tg:lhph:52581_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11241
d108e0c9-effd-5848-9614-eec40f0747ce,tg:lhph:49627_#1,e22_OtherIdentifiers,1,L 5335 / 443,
a8ccdf1c-0d17-5d2a-b427-9b7c0a37e03d,tg:lhph:51476_#2,e22_OtherIdentifiers,2,S 935 / 486,
a8ccdf1c-0d17-5d2a-b427-9b7c0a37e03d,tg:lhph:51476_#2,e22_OtherIdentifiers,2,,"Bruikleen Vlaamse Gemeenschap - STR10190, STR11036"
74e44df6-48b4-5938-a117-f0f9aa12d9ef,tg:lhph:53902_#1,e22_OtherIdentifiers,1,T 433 / 32,
d858eb2e-7490-59b6-8c40-17e986d64382,tg:lhph:22512_#1,e22_OtherIdentifiers,1,S 935 / 489,
d858eb2e-7490-59b6-8c40-17e986d64382,tg:lhph:22512_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11739
274684f6-fbfe-5612-805e-3436279a4c19,tg:lhph:48245_#1,e22_OtherIdentifiers,1,V 7576 / 167,
add934bf-db5c-5ad7-8578-eb8c04ffc08f,tg:lhph:2350_#1,e22_OtherIdentifiers,1,,op karton gekleefd
5b92463e-5b4e-564c-9eab-02cdbad440d9,tg:lhph:54029_#1,e22_OtherIdentifiers,1,CC 33941 / 473,
fd23826e-8b5c-51a7-aa5a-c2353f1680a6,tg:lhph:22603_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10832
4b8f1a39-9b9b-5319-ad98-616d7d8d4528,tg:lhph:52565_#1,e22_OtherIdentifiers,1,S 935 / 486,
4b8f1a39-9b9b-5319-ad98-616d7d8d4528,tg:lhph:52565_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11197
582df8ad-d9ba-5a94-80a7-f03b41df1c31,tg:lhph:50801_#2,e22_OtherIdentifiers,2,"S 935 / 484, S 935 / 486",
582df8ad-d9ba-5a94-80a7-f03b41df1c31,tg:lhph:50801_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR011097
81f22654-aed8-5970-814c-edaa8fa85a70,tg:lhph:53117_#1,e22_OtherIdentifiers,1,S 935 / 492,
81f22654-aed8-5970-814c-edaa8fa85a70,tg:lhph:53117_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12361
ee310b96-0059-5eeb-87d6-e9345ada9efd,tg:lhph:51492_#2,e22_OtherIdentifiers,2,S 935 / 486,
ee310b96-0059-5eeb-87d6-e9345ada9efd,tg:lhph:51492_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR11091
199f7a19-130c-50b1-b63f-63563bce4e42,tg:lhph:52575_#1,e22_OtherIdentifiers,1,S 935 / 486,
199f7a19-130c-50b1-b63f-63563bce4e42,tg:lhph:52575_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11230
c0e804ca-4fc3-5cb6-baf5-4cf7f42cdbe0,tg:lhph:54039_#1,e22_OtherIdentifiers,1,CC 33941 / 474,
bb852e30-a3ba-5914-9f26-b8cafff8d709,tg:lhph:7308_#3,e22_OtherIdentifiers,3,S 935 / 486,
bb852e30-a3ba-5914-9f26-b8cafff8d709,tg:lhph:7308_#3,e22_OtherIdentifiers,3,,Bruikleen Vlaamse Gemeenschap - STR11023
efb5820c-b7c5-5d15-8ab0-9a3ac8185b37,tg:lhph:53107_#1,e22_OtherIdentifiers,1,S 935 / 492,
efb5820c-b7c5-5d15-8ab0-9a3ac8185b37,tg:lhph:53107_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12327
3e1d5a8b-be69-5c99-bbd0-203541e6f409,tg:lhph:50811_#2,e22_OtherIdentifiers,2,S 935 / 482,
3e1d5a8b-be69-5c99-bbd0-203541e6f409,tg:lhph:50811_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR010079
f0ef8318-fb59-5fe0-9450-85475c59c77a,tg:lhph:52330_#1,e22_OtherIdentifiers,1,S 935 / 483,
f0ef8318-fb59-5fe0-9450-85475c59c77a,tg:lhph:52330_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10261
36a56e5f-c676-5eae-9323-a586c919d9db,tg:lhph:21838_#1,e22_OtherIdentifiers,1,S 935 / 492,
36a56e5f-c676-5eae-9323-a586c919d9db,tg:lhph:21838_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12838
33b5b7f5-cd70-57d2-b38c-9ce9791cff05,tg:lhph:46080_#2,e22_OtherIdentifiers,2,T 433 / 41,
532155fd-7596-53dc-8533-13efcb5adfc6,tg:lhph:52248_#1,e22_OtherIdentifiers,1,D 4813 / 1007,
c0356ccb-82ad-598f-abda-fc2c3d0b2710,tg:lhph:52320_#1,e22_OtherIdentifiers,1,S 935 / 483,
c0356ccb-82ad-598f-abda-fc2c3d0b2710,tg:lhph:52320_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10237
3b9b8f79-4c44-5844-84fd-984e733fab05,tg:lhph:21950_#1,e22_OtherIdentifiers,1,S 935 / 485,
3b9b8f79-4c44-5844-84fd-984e733fab05,tg:lhph:21950_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10958
067648ff-5231-562a-b76b-69c0367001b2,tg:lhph:52258_#1,e22_OtherIdentifiers,1,S 935 / 482,
067648ff-5231-562a-b76b-69c0367001b2,tg:lhph:52258_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10078
1b744b59-4f06-5fc3-8fef-3ecd69cf2d40,tg:lhph:7022_#2,e22_OtherIdentifiers,2,S 935 / 487,
1b744b59-4f06-5fc3-8fef-3ecd69cf2d40,tg:lhph:7022_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR11313
8b373bbb-feb5-57b0-8f5b-a7ac9913b47a,tg:lhph:21828_#1,e22_OtherIdentifiers,1,S 935 / 494,
8b373bbb-feb5-57b0-8f5b-a7ac9913b47a,tg:lhph:21828_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12828
c3b19863-121e-51e5-9254-ce0bab639305,tg:lhph:29878_#2,e22_OtherIdentifiers,2,V 75795/P,
69b6f479-0efe-5e59-ba62-2232ea5ff216,tg:lhph:49086_#1,e22_OtherIdentifiers,1,V 7576 / 124,
46ab178d-54c4-5651-98b8-9c6298a9773d,tg:lhph:52056_#1,e22_OtherIdentifiers,1,G 2932 / 212 (33),
33b387aa-5b6a-5648-bd1b-7e8ded352ecb,tg:lhph:48782_#1,e22_OtherIdentifiers,1,P 545 / 17,
08aa1937-9046-538e-b593-e5b40f30c23a,tg:lhph:53424_#1,e22_OtherIdentifiers,1,S 935 / 493,
08aa1937-9046-538e-b593-e5b40f30c23a,tg:lhph:53424_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12603
4f77df66-52e2-5c15-879c-7687d5dd09e6,tg:lhph:47509_#1,e22_OtherIdentifiers,1,P 272639 / 3,
36f270cc-eea1-52b1-9dbd-ab5d952439f5,tg:lhph:47461_#1,e22_OtherIdentifiers,1,,oude afdruk; recente afdruk
ddd5b707-2564-59c4-b4cb-d8be64757a6d,tg:lhph:49298_#1,e22_OtherIdentifiers,1,PH-GF-008,
c7e69c8e-cc86-540b-86e7-02a9880a755c,tg:lhph:48792_#1,e22_OtherIdentifiers,1,P 545 / 124,
616eeef0-65af-5d3e-a192-5810fb5fbae4,tg:lhph:52046_#1,e22_OtherIdentifiers,1,G 2932 / 212 (28),
eaf4e294-0396-5b7e-940a-7176f8a1f733,tg:lhph:47519_#1,e22_OtherIdentifiers,1,P 272639 / 3,
15a9da2a-5cd6-5238-9190-ce5ee52d3ca7,tg:lhph:53434_#1,e22_OtherIdentifiers,1,S 935 / 493,
15a9da2a-5cd6-5238-9190-ce5ee52d3ca7,tg:lhph:53434_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12632
009c6a4c-12a3-5d16-ba0e-540c4ceeb76b,tg:lhph:52603_#1,e22_OtherIdentifiers,1,S 935 / 487,
009c6a4c-12a3-5d16-ba0e-540c4ceeb76b,tg:lhph:52603_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11294
a3421dbb-98a7-51cc-876d-5ab310a687fd,tg:lhph:51569_#1,e22_OtherIdentifiers,1,S 935 / 1065,
a3421dbb-98a7-51cc-876d-5ab310a687fd,tg:lhph:51569_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000653
fb9b4a5b-1538-558a-950c-f77ec838373b,tg:lhph:48936_#1,e22_OtherIdentifiers,1,,"Uit map ""Reis Noordkaap"
0c3dfdcd-76c4-518f-924a-96c547c0cbc9,tg:lhph:7106_#3,e22_OtherIdentifiers,3,S 935 / 486,
0c3dfdcd-76c4-518f-924a-96c547c0cbc9,tg:lhph:7106_#3,e22_OtherIdentifiers,3,,Bruikleen Vlaamse Gemeenschap - STR11088
330cb4c8-7c63-5ab1-8645-4d65f5f166df,tg:lhph:51579_#1,e22_OtherIdentifiers,1,S 935 / 1066,
330cb4c8-7c63-5ab1-8645-4d65f5f166df,tg:lhph:51579_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000665
294f098f-528d-547c-97ce-27729c8652f5,tg:lhph:22690_#1,e22_OtherIdentifiers,1,S 935 / 1075,
294f098f-528d-547c-97ce-27729c8652f5,tg:lhph:22690_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN400408
c526f6e4-bf5d-59ae-b3cf-44213358da43,tg:lhph:52613_#1,e22_OtherIdentifiers,1,S 935 / 487,
c526f6e4-bf5d-59ae-b3cf-44213358da43,tg:lhph:52613_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11308
986eab64-7827-5a7c-be62-73f630afabf1,tg:lhph:53319_#1,e22_OtherIdentifiers,1,,Gevonden in R 704 / D
b004bf84-74a1-54cb-b9ee-33d77cba8f3f,tg:lhph:51401_#1,e22_OtherIdentifiers,1,S 935 / 1049,
b004bf84-74a1-54cb-b9ee-33d77cba8f3f,tg:lhph:51401_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000497
ea50d11a-0fa1-5fbc-a034-e871a6099b20,tg:lhph:7116_#3,e22_OtherIdentifiers,3,S 935 / 482,
ea50d11a-0fa1-5fbc-a034-e871a6099b20,tg:lhph:7116_#3,e22_OtherIdentifiers,3,,Bruikleen Vlaamse Gemeenschap - STR10157
8d6ee2fa-8f9b-5fc7-86be-ba772b48cb17,tg:lhph:50892_#1,e22_OtherIdentifiers,1,S 935 / 1006,
8d6ee2fa-8f9b-5fc7-86be-ba772b48cb17,tg:lhph:50892_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000067
f76c4aa7-2e92-583c-bca8-456a4ddeedd9,tg:lhph:49231_#1,e22_OtherIdentifiers,1,w 909 / 4,
f76c4aa7-2e92-583c-bca8-456a4ddeedd9,tg:lhph:49231_#1,e22_OtherIdentifiers,1,,Fotograaf J.A.M. Meijer.
de368350-0a09-5460-87f6-870221b2b936,tg:lhph:51385_#1,e22_OtherIdentifiers,1,S 935 / 1048,
de368350-0a09-5460-87f6-870221b2b936,tg:lhph:51385_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000486
c9a2fc37-a017-58ad-9c48-db19109ab4f0,tg:lhph:52976_#1,e22_OtherIdentifiers,1,S 935 / 491,
c9a2fc37-a017-58ad-9c48-db19109ab4f0,tg:lhph:52976_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12131
be0d226b-215a-5378-8543-674ce06927ee,tg:lhph:52197_#1,e22_OtherIdentifiers,1,S 935 / 480,
be0d226b-215a-5378-8543-674ce06927ee,tg:lhph:52197_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR32
27c2f22a-6ef7-5e8d-898c-29f05b261197,tg:lhph:16092_#4,e22_OtherIdentifiers,4,,aan Mej. M. Buyl / 06-05-1944
8eb6ad39-4668-53ff-8fc1-304311798773,tg:lhph:49221_#1,e22_OtherIdentifiers,1,w 909 / 4,
5e138836-7dec-5e48-aad3-6d638f623300,tg:lhph:51395_#1,e22_OtherIdentifiers,1,S 935 / 1049,
5e138836-7dec-5e48-aad3-6d638f623300,tg:lhph:51395_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000492
fc4ce9cc-1dd7-5fcf-94d8-42e69a477b91,tg:lhph:52966_#1,e22_OtherIdentifiers,1,S 935 / 491,
fc4ce9cc-1dd7-5fcf-94d8-42e69a477b91,tg:lhph:52966_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12108
39bb3e4b-5119-5142-ae4d-7ee0e154fad5,tg:lhph:48653_#1,e22_OtherIdentifiers,1,J 416 / 128,
6d013525-f0f4-5d91-885a-3bcd00df99db,tg:lhph:49359_#1,e22_OtherIdentifiers,1,w 909 / 4,
6d013525-f0f4-5d91-885a-3bcd00df99db,tg:lhph:49359_#1,e22_OtherIdentifiers,1,,Achterkant foto cijfer 50 omcirkeld.
decc7d11-ea75-56b2-bb73-1cd822231076,tg:lhph:49464_#1,e22_OtherIdentifiers,1,W 909 / 5,
a07bc2fe-0172-544a-bf1c-1277a7bcaf86,tg:lhph:50943_#1,e22_OtherIdentifiers,1,S 935 / 1013,
a07bc2fe-0172-544a-bf1c-1277a7bcaf86,tg:lhph:50943_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000140
92e7ced7-a118-510a-a6fb-ebb96939bf6a,tg:lhph:1269_#1,e22_OtherIdentifiers,1,,"Opgestuurd door Marcel Gruyaert, Mortsel."
630c2090-52a2-5eee-8c56-d89c95c9fed0,tg:lhph:21635_#1,e22_OtherIdentifiers,1,S 935 / 495,
630c2090-52a2-5eee-8c56-d89c95c9fed0,tg:lhph:21635_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR13088
ed0cdf3c-1b55-51a4-be75-7c181ae8fba8,tg:lhph:49702_#1,e22_OtherIdentifiers,1,W 909 / 9,
29e9379f-8932-5e97-a716-e33046b006a6,tg:lhph:48208_#1,e22_OtherIdentifiers,1,V 7576 / 141,
e3720ba5-f526-55fe-8152-608033cf4449,tg:lhph:1896_#1,e22_OtherIdentifiers,1,,(Fotodepot bovenste rek)
5373534c-1810-58f6-abe1-fa6d5aae92e3,tg:lhph:54090_#1,e22_OtherIdentifiers,1,BB 210 / 309,
8525f77d-e1f7-551a-8aed-f4ee722155e5,tg:lhph:48370_#1,e22_OtherIdentifiers,1,V 7576 / 249,
28102e90-f675-549e-a08d-b811050828da,tg:lhph:48218_#1,e22_OtherIdentifiers,1,V 7576 / 146,
f5f7bf3c-a5bc-59a3-9887-cbd4503d8c40,tg:lhph:21625_#1,e22_OtherIdentifiers,1,S 935 / 1061,
f5f7bf3c-a5bc-59a3-9887-cbd4503d8c40,tg:lhph:21625_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000611
ed906945-e837-5be9-9d43-bf5172248746,tg:lhph:48360_#1,e22_OtherIdentifiers,1,TT 93 / 66,
d76a4687-53d2-517c-9525-93c989d6c5a0,tg:lhph:4641_#1,e22_OtherIdentifiers,1,D 325/91,
2a72ad17-05e0-5f16-96c1-485620e8d90f,tg:lhph:51306_#2,e22_OtherIdentifiers,2,S 935 / 484,
2a72ad17-05e0-5f16-96c1-485620e8d90f,tg:lhph:51306_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10724
4a6c9273-4eb8-57ae-83e8-90905fa8f8da,tg:lhph:52389_#1,e22_OtherIdentifiers,1,S 935 / 484,
4a6c9273-4eb8-57ae-83e8-90905fa8f8da,tg:lhph:52389_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10469
d37f93c9-ecf3-5be4-ae2f-0955c3f1559e,tg:lhph:49157_#1,e22_OtherIdentifiers,1,,Enkel digitaal beschikbaar. Het origineel is in bezit van de familie.
1a866df8-3790-5fd5-9350-d6f44c3d450a,tg:lhph:22272_#1,e22_OtherIdentifiers,1,S 935 / 1018,
1a866df8-3790-5fd5-9350-d6f44c3d450a,tg:lhph:22272_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN1000188
5c1914d7-caa2-5500-adbc-061c1198ba1d,tg:lhph:21881_#1,e22_OtherIdentifiers,1,S 935 / 493,
5c1914d7-caa2-5500-adbc-061c1198ba1d,tg:lhph:21881_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12565
ba622094-fad7-5800-ab61-17f943d714c5,tg:lhph:52399_#1,e22_OtherIdentifiers,1,S 935 / 484,
ba622094-fad7-5800-ab61-17f943d714c5,tg:lhph:52399_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10772
79714fb6-1e30-57af-a9c5-01c82682f625,tg:lhph:51812_#1,e22_OtherIdentifiers,1,D 325 /144,
254ab610-800c-56c6-a5c7-be2a72289248,tg:lhph:22187_#2,e22_OtherIdentifiers,2,S 935 / 486,
254ab610-800c-56c6-a5c7-be2a72289248,tg:lhph:22187_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10995
2384e0ff-3680-5dba-aa8b-ace934b203f7,tg:lhph:51081_#1,e22_OtherIdentifiers,1,S 935 / 1023,
2384e0ff-3680-5dba-aa8b-ace934b203f7,tg:lhph:51081_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000233
37cd2b27-40a4-53f8-b3c7-a508a0d1b990,tg:lhph:51364_#2,e22_OtherIdentifiers,2,S 935 / 484,
37cd2b27-40a4-53f8-b3c7-a508a0d1b990,tg:lhph:51364_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10753
5ed172a9-54c1-56d5-8507-d65531b82cdf,tg:lhph:48547_#1,e22_OtherIdentifiers,1,CC 174 / 16,
f334d299-e9ff-531b-b688-dd67a79dadfa,tg:lhph:52293_#1,e22_OtherIdentifiers,1,S 935 / 482,
f334d299-e9ff-531b-b688-dd67a79dadfa,tg:lhph:52293_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10172
765444b8-85e9-57da-9cab-3567f3b0e31e,tg:lhph:53799_#1,e22_OtherIdentifiers,1,S 935 / 494,
765444b8-85e9-57da-9cab-3567f3b0e31e,tg:lhph:53799_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12926
88743b1c-1d1b-5a06-896d-20f597a60d94,tg:lhph:51908_#1,e22_OtherIdentifiers,1,M 51648 / 381,
7cae1536-f640-5a1e-813c-4040eed563dd,tg:lhph:52283_#1,e22_OtherIdentifiers,1,S 935 / 482,
7cae1536-f640-5a1e-813c-4040eed563dd,tg:lhph:52283_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR10139
5e878b20-c4d1-5dc9-98ff-4b1890a7066b,tg:lhph:22200_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000293
053243b6-627a-5299-a63b-29616a0e9a35,tg:lhph:21657_#1,e22_OtherIdentifiers,1,S 935 / 486,
053243b6-627a-5299-a63b-29616a0e9a35,tg:lhph:21657_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11133
6ab5e628-9a41-50bd-83ae-c9a0b041cb5e,tg:lhph:48312_#1,e22_OtherIdentifiers,1,V 7576 / 230,
2688f7de-4159-5708-b783-825dd8ceed1b,tg:lhph:51449_#2,e22_OtherIdentifiers,2,S 935 / 484,
2688f7de-4159-5708-b783-825dd8ceed1b,tg:lhph:51449_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10568
8fe08ea7-f5ea-54e7-a0f7-a9481a686a4b,tg:lhph:49770_#1,e22_OtherIdentifiers,1,M 736 / 126,
3fa3dae7-bb7a-59ed-9554-8e6b5dc7fddc,tg:lhph:49608_#1,e22_OtherIdentifiers,1,W 909 / 8,
723633e6-fad6-5222-9570-c7cb6e420f51,tg:lhph:48302_#1,e22_OtherIdentifiers,1,V 7576 / 218,
ca6c97a6-db1d-575d-9b00-f6c8d045cd3a,tg:lhph:50921_#1,e22_OtherIdentifiers,1,S 935 / 1011,
ca6c97a6-db1d-575d-9b00-f6c8d045cd3a,tg:lhph:50921_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000115
ace6fbbc-d0ae-5b1a-976f-2a6cb8594278,tg:lhph:49406_#1,e22_OtherIdentifiers,1,,Met opdracht aan mijnheer en mevrouw Alfons Mertens-Loos
bc938213-aaad-579d-91db-3a8d8a5a5854,tg:lhph:48074_#1,e22_OtherIdentifiers,1,V 7576 / 37,
38fa0b22-5bd9-54a9-8842-74abfb287cc8,tg:lhph:49416_#1,e22_OtherIdentifiers,1,W 909 / 4,
93b4815d-f93e-5761-8d99-1cd2a2af3137,tg:lhph:50931_#1,e22_OtherIdentifiers,1,S 935 / 1012,
93b4815d-f93e-5761-8d99-1cd2a2af3137,tg:lhph:50931_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000126
a46a14ff-e997-5f18-a0dd-ca634e5d5e1e,tg:lhph:48064_#1,e22_OtherIdentifiers,1,V 7576 / 32,
a0bc512e-8b00-5914-a650-a99740e1c4e5,tg:lhph:22997_#1,e22_OtherIdentifiers,1,S 935 / 492,
a0bc512e-8b00-5914-a650-a99740e1c4e5,tg:lhph:22997_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR12392
48a187c3-1cfe-561c-ab92-3934b01ed829,tg:lhph:51002_#2,e22_OtherIdentifiers,2,S 935 / 484,
48a187c3-1cfe-561c-ab92-3934b01ed829,tg:lhph:51002_#2,e22_OtherIdentifiers,2,,Bruikleen Vlaamse Gemeenschap - STR10482
62619850-d8c7-5734-b363-1647edc68405,tg:lhph:49253_#1,e22_OtherIdentifiers,1,w 909 / 4,
4c6e8274-1f1f-5dcb-a38f-7c9202f7b4be,tg:lhph:52914_#1,e22_OtherIdentifiers,1,S 935 / 490,
4c6e8274-1f1f-5dcb-a38f-7c9202f7b4be,tg:lhph:52914_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - STR11993
54182903-d6dc-5a05-9ac8-bfc9f5bca204,tg:lhph:22176_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000283
43d70147-f5bb-50b5-8980-5e749b4dda4b,tg:lhph:50795_#1,e22_OtherIdentifiers,1,S 935 / 1000,
43d70147-f5bb-50b5-8980-5e749b4dda4b,tg:lhph:50795_#1,e22_OtherIdentifiers,1,,Bruikleen Vlaamse Gemeenschap - GLN000008
26498375-3646-546e-81ec-3f7e1273eb51,tg:lhph:49243_#1,e22_OtherIdentifiers,1,w 909 / 4,
