ResourceID,brocade.id,card,Start Date,End Date,Start Date Note,Start Date Note Type,Start Date Note Language
15454607-a72f-5730-ae8f-076f6afe5385,tg:lhph:545,ProductionTimeSpans,1965,nan,nan,nan,nan
74fd9750-5410-58e2-a48c-afa5f37cc120,tg:lhph:23112,ProductionTimeSpans,1932,nan,nan,nan,nan
50a1cb5f-86c4-5264-8089-cae25b7170e6,tg:lhph:46911,ProductionTimeSpans,nan,nan,nan,nan,nan
146c502a-1602-591a-8b70-eae42fa9f491,tg:lhph:26310,ProductionTimeSpans,1968,1969,nan,nan,nan
3eeed6ca-b12d-5a86-82a8-8c4a6538d100,tg:lhph:9140,ProductionTimeSpans,1968-01-10,nan,nan,nan,nan
01eac073-db2d-5915-b006-2e9532d8ae3d,tg:lhph:11063,ProductionTimeSpans,1972,nan,nan,nan,nan
967c8195-de8c-59c9-a754-591bf36d1749,tg:lhph:32703,ProductionTimeSpans,1958,nan,nan,nan,nan
1f3e13d3-ce95-5d2a-b291-7b039216e254,tg:lhph:19453,ProductionTimeSpans,1970,nan,nan,nan,nan
777a2c78-77c5-5e0c-a557-cbb907fdba04,tg:lhph:1570,ProductionTimeSpans,1939,nan,nan,nan,nan
b12112e4-ae11-5057-854c-d82eaf3f4d0d,tg:lhph:4288,ProductionTimeSpans,1973,nan,nan,nan,nan
5fb1cfcf-7d49-58df-b680-0e93570a5432,tg:lhph:53210,ProductionTimeSpans,nan,nan,nan,nan,nan
6dc434b1-9651-5c5b-89e9-de82fed538cd,tg:lhph:33811,ProductionTimeSpans,1955,nan,nan,nan,nan
a5de5830-0068-5c42-a7ce-3db69ade93fd,tg:lhph:11576,ProductionTimeSpans,1956-01-10,nan,nan,nan,nan
c9b4ac09-66d0-518d-9761-135ef91d20b8,tg:lhph:47316,ProductionTimeSpans,nan,nan,nan,nan,nan
705ad093-4e74-5aaf-81de-438a33ed8859,tg:lhph:9455,ProductionTimeSpans,1923,nan,nan,nan,nan
a746bc6b-fab9-5c99-b5c9-b4a6739ca9cf,tg:lhph:39909,ProductionTimeSpans,1906,nan,nan,nan,nan
2374151a-683a-51a6-bf80-c51dc4202f0b,tg:lhph:26605,ProductionTimeSpans,1895,nan,nan,nan,nan
55ce9a95-dc6e-5e78-b166-eb0f719e6daf,tg:lhph:24638,ProductionTimeSpans,1907,nan,nan,nan,nan
8e390360-f1cb-5b57-8bb7-66f08029e152,tg:lhph:51738,ProductionTimeSpans,1975,nan,nan,nan,nan
bd761a0d-4a96-5e9e-b52c-f8e0025c22c6,tg:lhph:53705,ProductionTimeSpans,1943-12-09,nan,nan,nan,nan
b40832cf-4431-571e-89a5-743dd9692cc0,tg:lhph:1065,ProductionTimeSpans,1890,nan,nan,nan,nan
a583411d-95c8-5662-b89a-9445451e306f,tg:lhph:3058,ProductionTimeSpans,1943-02-28,nan,nan,nan,nan
9e1c16f1-7d69-51b8-aff7-032bd95cb5c6,tg:lhph:32216,ProductionTimeSpans,2000,nan,nan,nan,nan
f6be97ad-c748-5fca-bdbc-c9b9e23c5979,tg:lhph:4267,ProductionTimeSpans,1889,nan,nan,nan,nan
8bf128c6-8309-55a6-8846-0a7b2df6a74f,tg:lhph:35029,ProductionTimeSpans,1953,nan,nan,nan,nan
81d59ccd-f9d3-5d6c-8d72-69d88a91c379,tg:lhph:37014,ProductionTimeSpans,1983,nan,nan,nan,nan
abda0ca1-c21f-5293-8327-74ab2bbf5bc4,tg:lhph:23407,ProductionTimeSpans,1940,nan,nan,nan,nan
7c63e870-8f40-57ab-8a52-beadfd491d6c,tg:lhph:42114,ProductionTimeSpans,nan,nan,nan,nan,nan
b67ae1d8-609d-5d07-b8e5-b87beb4cb7eb,tg:lhph:16749,ProductionTimeSpans,1944,nan,nan,nan,nan
3e439968-a45f-582c-a2b8-0654196dd586,tg:lhph:40129,ProductionTimeSpans,1930-07-13,nan,nan,nan,nan
692604d3-8b16-5a66-bbd8-be913ddc767e,tg:lhph:44869,ProductionTimeSpans,1954-06-05,1954-06-07,nan,nan,nan
6a3c4c67-4eb1-5b3b-9650-9e141fbb8881,tg:lhph:26255,ProductionTimeSpans,1954-10-25,nan,nan,nan,nan
660430b6-d15c-57d6-b5d5-b0ea2b2af05a,tg:lhph:24268,ProductionTimeSpans,1933,nan,nan,nan,nan
42951491-5bd1-5e9a-9cc1-310cfce71e43,tg:lhph:46854,ProductionTimeSpans,nan,nan,nan,nan,nan
19d52667-71f9-5c81-a287-10f02fc5c622,tg:lhph:47746,ProductionTimeSpans,nan,nan,nan,nan,nan
ff23ddc8-d071-5146-978c-2917e0f475fe,tg:lhph:11126,ProductionTimeSpans,1925,nan,nan,nan,nan
c89df049-d4ae-5fcc-81ef-98bf152a264e,tg:lhph:9005,ProductionTimeSpans,1941,nan,nan,nan,nan
380cc05e-337a-546d-b9c6-5d71422b201a,tg:lhph:40083,ProductionTimeSpans,nan,nan,nan,nan,nan
2bfe3429-033b-5241-8ad5-0911f65a6935,tg:lhph:1435,ProductionTimeSpans,1955,nan,nan,nan,nan
ed2d3c04-8edc-5f38-b364-c14c4371eb45,tg:lhph:35183,ProductionTimeSpans,1959,nan,nan,nan,nan
078d9c47-fc3c-5891-b1a1-275de2914717,tg:lhph:32646,ProductionTimeSpans,1938,nan,nan,nan,nan
1d4ce005-8a29-5d7a-81b1-6da36fc6be75,tg:lhph:3408,ProductionTimeSpans,1964,nan,nan,nan,nan
71f9de8c-5be8-5318-aff0-6b352244762a,tg:lhph:33954,ProductionTimeSpans,nan,nan,nan,nan,nan
572f26a0-565d-5e58-b259-203ac3d04160,tg:lhph:31969,ProductionTimeSpans,1988,nan,nan,nan,nan
ad8368d3-5bc0-524f-8028-51d80ac6d8a7,tg:lhph:53355,ProductionTimeSpans,nan,nan,nan,nan,nan
617a8cc8-122d-50f9-9099-296ca6527ab1,tg:lhph:7918,ProductionTimeSpans,1932-08-20,nan,nan,nan,nan
fde0fdd5-dbfb-55c2-bdb9-f2fb31aa6c89,tg:lhph:5925,ProductionTimeSpans,1916,nan,nan,nan,nan
6e84948c-555f-524c-bde7-26c6a15309b9,tg:lhph:35479,ProductionTimeSpans,1830,nan,nan,nan,nan
fcf08df5-4c88-5f62-ad66-6170784c7dcd,tg:lhph:4637,ProductionTimeSpans,1936-12-23,nan,nan,nan,nan
728be74c-8565-5e7e-a9f6-de215922f300,tg:lhph:48149,ProductionTimeSpans,1958,1959,nan,nan,nan
109e653e-b722-5191-8964-0b33c19b83b7,tg:lhph:30381,ProductionTimeSpans,nan,nan,nan,nan,nan
7af135e9-2748-5a33-b062-976868d62be9,tg:lhph:37444,ProductionTimeSpans,1924,nan,nan,nan,nan
eb62f501-af31-5ce9-a36a-36cc7374ddf6,tg:lhph:50980,ProductionTimeSpans,1916,nan,nan,nan,nan
f2f59e95-e65f-57de-a3eb-e123c9fe1c0f,tg:lhph:25880,ProductionTimeSpans,1977,nan,nan,nan,nan
9b48dc1a-55ae-50ce-adae-24b5a14b6aff,tg:lhph:40579,ProductionTimeSpans,1959,nan,nan,nan,nan
a1c7d29a-6f70-569a-990c-912d6e0a2282,tg:lhph:16319,ProductionTimeSpans,1916-09-16,1916-09-21,nan,nan,nan
b0601e32-72c1-53e7-9c91-7100c27db190,tg:lhph:8244,ProductionTimeSpans,1920-10-03,nan,nan,nan,nan
902d71e1-fb49-5855-94ba-5824a64b4821,tg:lhph:46507,ProductionTimeSpans,1959,nan,nan,nan,nan
7dab2b48-2527-543f-add6-918cdaf0cab4,tg:lhph:10367,ProductionTimeSpans,1920,nan,nan,nan,nan
b71e2403-0dd4-569c-8f76-a68b8ed20def,tg:lhph:25029,ProductionTimeSpans,1935,nan,nan,nan,nan
8cfcc596-1438-5c57-9351-4cc463891666,tg:lhph:27014,ProductionTimeSpans,nan,nan,nan,nan,nan
9b2d5eca-9209-548f-867b-97a99517b8dc,tg:lhph:1966,ProductionTimeSpans,1986,nan,nan,nan,nan
e818bf56-be19-5c47-9593-dad44371bef8,tg:lhph:52114,ProductionTimeSpans,1930,nan,nan,nan,nan
3e87ec95-0198-5629-9bf3-fc5176ee7919,tg:lhph:50129,ProductionTimeSpans,1980,nan,nan,nan,nan
d6a5d446-c641-57d4-9617-5ea249d4cff7,tg:lhph:19845,ProductionTimeSpans,1955-07-27,nan,nan,nan,nan
fe16b495-0106-581f-8fea-010adb0f95d1,tg:lhph:33407,ProductionTimeSpans,1932,nan,nan,nan,nan
ba5e94a3-e777-5b32-b0db-891518270789,tg:lhph:2649,ProductionTimeSpans,1961-01-16,nan,nan,nan,nan
30a3a8ad-9ced-57e0-85d8-6d33a0e93b2f,tg:lhph:29909,ProductionTimeSpans,1935,nan,nan,nan,nan
831e566c-b134-5746-9a8c-5a0d74371bdf,tg:lhph:34638,ProductionTimeSpans,1899-04-30,nan,nan,nan,nan
eef62522-1663-56e8-821f-945b9f82b949,tg:lhph:5476,ProductionTimeSpans,1967-09-11,nan,nan,nan,nan
90beddb2-9830-573a-922f-25f5c77f37cf,tg:lhph:49308,ProductionTimeSpans,1997,nan,nan,nan,nan
cffcf857-0b01-5c3b-99ed-c9bdd5ea74dc,tg:lhph:37917,ProductionTimeSpans,1880,nan,nan,nan,nan
bb16d8be-ba3b-5cbe-9af5-b47ff4b5948c,tg:lhph:42817,ProductionTimeSpans,nan,nan,nan,nan,nan
ee68a11e-0b94-53f5-806e-8132c7686110,tg:lhph:41738,ProductionTimeSpans,1990,nan,nan,nan,nan
98b467f0-6a56-58df-9dd1-5b82c0ab60fc,tg:lhph:43705,ProductionTimeSpans,1972-07-11,nan,nan,nan,nan
7b3b71c2-e665-53d0-adf0-f3df72c5e807,tg:lhph:15165,ProductionTimeSpans,1968-11-05,nan,nan,nan,nan
7f2a60d3-3222-557b-8144-385597e9ad56,tg:lhph:25479,ProductionTimeSpans,1935,nan,nan,nan,nan
902f410e-3391-5227-a12b-4cbb516472b0,tg:lhph:11825,ProductionTimeSpans,1873,nan,nan,nan,nan
51650d69-6afb-5c7f-b66b-e86c7e304a1f,tg:lhph:20381,ProductionTimeSpans,nan,nan,nan,nan,nan
03f78f9b-7056-51f6-b826-8d464bffda0d,tg:lhph:13818,ProductionTimeSpans,1922,nan,nan,nan,nan
a97cf856-98d2-56fd-8afb-20a22dd0a106,tg:lhph:9906,ProductionTimeSpans,1931,nan,nan,nan,nan
60b7b80d-317c-51e2-9c7c-96064f3a7085,tg:lhph:27444,ProductionTimeSpans,1946-11-27,nan,nan,nan,nan
6f3e0691-e7c3-5fe4-93b3-0a69f0891e0b,tg:lhph:8614,ProductionTimeSpans,1895-05-09,nan,nan,nan,nan
5b17eea3-23af-512f-aca3-f34a44ecc5c9,tg:lhph:41692,ProductionTimeSpans,1928-04-22,nan,nan,nan,nan
bf2f625d-004d-59b8-92a7-8c2697fa1cac,tg:lhph:10737,ProductionTimeSpans,1959,nan,nan,nan,nan
f71a1bc4-b022-559a-a551-7d18861b7bb3,tg:lhph:46157,ProductionTimeSpans,1954-07-31,1954-08-01,nan,nan,nan
9f38ac26-b38a-5d9c-848f-799fa0e08ea2,tg:lhph:35880,ProductionTimeSpans,1868,nan,nan,nan,nan
7288d7f9-f418-5205-8853-1e34482a2eac,tg:lhph:50083,ProductionTimeSpans,1975,nan,nan,nan,nan
2799820b-7cb1-51c8-b492-7ba5b489540b,tg:lhph:36255,ProductionTimeSpans,1898-08-15,nan,nan,nan,nan
20f96a3f-0b90-57ac-87f9-f468596c8dba,tg:lhph:49758,ProductionTimeSpans,1950,nan,nan,nan,nan
41a5e08b-c4e1-53b6-85f4-f1644468d884,tg:lhph:5026,ProductionTimeSpans,1976,nan,nan,nan,nan
ab14708a-cb71-5d95-acbe-92049b77e7cb,tg:lhph:31590,ProductionTimeSpans,nan,nan,nan,nan,nan
4b584d99-caca-5637-94fe-68d8cfb11d8b,tg:lhph:17508,ProductionTimeSpans,1966,nan,nan,nan,nan
79050eb3-a892-5675-a04f-42e43985b334,tg:lhph:41368,ProductionTimeSpans,nan,nan,nan,nan,nan
dcc95837-9820-5150-a434-9620453f346c,tg:lhph:44490,ProductionTimeSpans,1933,nan,nan,nan,nan
86db38d1-67aa-5cf0-b498-303b5c6566aa,tg:lhph:15535,ProductionTimeSpans,nan,nan,nan,nan,nan
689bf87b-de91-5e6b-85a0-37b28294de43,tg:lhph:43355,ProductionTimeSpans,1935,nan,nan,nan,nan
0713c9e9-6741-537d-acd7-88fbcfaf5d59,tg:lhph:22646,ProductionTimeSpans,1916-01-25,nan,nan,nan,nan
a2948809-b19e-520b-824d-231e2216269e,tg:lhph:20155,ProductionTimeSpans,nan,nan,nan,nan,nan
1e950052-bdd8-5015-bcb2-bb4cc299fab4,tg:lhph:46383,ProductionTimeSpans,1948-07-31,1948-08-01,nan,nan,nan
8227ca3f-bc50-5f0e-8e9a-86015fc4a3c8,tg:lhph:26982,ProductionTimeSpans,nan,nan,nan,nan,nan
b3e10f9b-e8db-5294-8333-358e10f9e2cc,tg:lhph:41446,ProductionTimeSpans,1914,nan,nan,nan,nan
35214279-083d-588b-bf7e-f5b3a5d168ff,tg:lhph:49076,ProductionTimeSpans,nan,nan,nan,nan,nan
56507055-9e36-5769-bcd1-872976fc155b,tg:lhph:34546,ProductionTimeSpans,1945,nan,nan,nan,nan
5dcaeec7-085f-543b-837a-c281c7d21c32,tg:lhph:53882,ProductionTimeSpans,1929,nan,nan,nan,nan
5b6d1b97-da3e-5f19-9ac3-37bc5b7a611c,tg:lhph:7735,ProductionTimeSpans,1941-03-18,nan,nan,nan,nan
61a0471d-d1d0-5fbf-a6e6-2516700d3a75,tg:lhph:6827,ProductionTimeSpans,1906-06-08,nan,nan,nan,nan
d3a2fc1a-2d98-5404-a32b-6c9503944316,tg:lhph:30856,ProductionTimeSpans,1880,nan,nan,nan,nan
0549cfbb-550c-530b-a8fc-f544cb790ed6,tg:lhph:36081,ProductionTimeSpans,1960,nan,nan,nan,nan
b8a35ac0-d5d5-58c3-a67b-8494aaf1669f,tg:lhph:33779,ProductionTimeSpans,1960,nan,nan,nan,nan
3485d573-ea33-5c52-bab9-3a2b4fde11b8,tg:lhph:2537,ProductionTimeSpans,1979,nan,nan,nan,nan
2fcf4ce4-cf36-5381-a8e8-6c1d2770abeb,tg:lhph:43181,ProductionTimeSpans,1961,nan,nan,nan,nan
507ccccc-f216-5f75-b9e7-5b9c97b8cc73,tg:lhph:46679,ProductionTimeSpans,1910-08-14,1910-08-15,nan,nan,nan
53e337e7-c7e2-55b0-9e83-08245c5bb42d,tg:lhph:10019,ProductionTimeSpans,1936,nan,nan,nan,nan
00cae4e2-d791-532c-b5c0-a1a141118129,tg:lhph:39374,ProductionTimeSpans,1964-09-03,nan,nan,nan,nan
f06a3bb4-f9ac-5e5e-bfa9-ce0dd8afc2a2,tg:lhph:44644,ProductionTimeSpans,1966-02-05,nan,nan,nan,nan
ced6af36-013c-501d-b77c-ab70d7d8e31e,tg:lhph:12024,ProductionTimeSpans,1966,nan,nan,nan,nan
ecf6a9d9-f8a5-5692-91ec-e42202668c91,tg:lhph:22492,ProductionTimeSpans,nan,nan,nan,nan,nan
a8603694-6469-5f49-b169-75b901f07e48,tg:lhph:45956,ProductionTimeSpans,1945-08-12,1945-08-13,nan,nan,nan
fbf4cc08-5423-5869-9f0d-c239949b01ff,tg:lhph:25357,ProductionTimeSpans,1965-09-23,nan,nan,nan,nan
2b11d253-334e-5a7f-97ec-c8db85db2c47,tg:lhph:41016,ProductionTimeSpans,1962,nan,nan,nan,nan
037c940d-2886-5885-834f-71bd3b845ef2,tg:lhph:16964,ProductionTimeSpans,1915,nan,nan,nan,nan
506a3936-8f03-5167-8a66-620d8f2bd06d,tg:lhph:28135,ProductionTimeSpans,1936,nan,nan,nan,nan
02d7dd48-64de-5673-b295-e32a618579b9,tg:lhph:5358,ProductionTimeSpans,1969,nan,nan,nan,nan
bd415bbd-4c08-5b8f-a6aa-4bd355dd01e9,tg:lhph:34116,ProductionTimeSpans,1880,nan,nan,nan,nan
8b4a6d66-0e97-5dd5-87b5-6683dfcc3b87,tg:lhph:49426,ProductionTimeSpans,1952,nan,nan,nan,nan
5b81e493-2593-572b-8afa-84c5e3a98f22,tg:lhph:18583,ProductionTimeSpans,1967,nan,nan,nan,nan
6c4415a7-7ed2-5b50-a3cf-97b3c90dbec4,tg:lhph:7365,ProductionTimeSpans,1919,nan,nan,nan,nan
ed7a30fe-5979-5594-991d-65fc4ce0bedd,tg:lhph:18079,ProductionTimeSpans,1940,1945,nan,nan,nan
279d3483-3032-519b-85ca-2c200f33d703,tg:lhph:2167,ProductionTimeSpans,nan,nan,nan,nan,nan
b47b7f41-e70a-51fd-9370-3f2d85c0026a,tg:lhph:33329,ProductionTimeSpans,1960,nan,nan,nan,nan
683df86c-8304-5751-87a6-bb1cb26f876d,tg:lhph:38836,ProductionTimeSpans,1964-05-05,nan,nan,nan,nan
51949cd3-4853-5791-a06a-c5ab0863ef23,tg:lhph:24815,ProductionTimeSpans,1980-11-25,nan,nan,nan,nan
10876e20-0564-55d0-ae11-0c9148a6b193,tg:lhph:46229,ProductionTimeSpans,1937-08-02,nan,nan,nan,nan
431b4ded-919e-56f6-80c4-856f14ea2f36,tg:lhph:12474,ProductionTimeSpans,nan,nan,nan,nan,nan
88e0e87f-2890-5e6e-ab81-bf9e531e67f5,tg:lhph:44214,ProductionTimeSpans,1991,nan,nan,nan,nan
7a6e04c3-d120-504f-b007-71d7d6a00815,tg:lhph:26828,ProductionTimeSpans,1934,nan,nan,nan,nan
0d8dd524-43b9-5ac5-b10c-dfe1417e7936,tg:lhph:21744,ProductionTimeSpans,1906,nan,nan,nan,nan
7c3b260d-e4c4-5b18-8784-de54cc8f2c72,tg:lhph:26081,ProductionTimeSpans,1980,nan,nan,nan,nan
0686d19d-60a0-5e45-ae87-fafe6be12939,tg:lhph:23779,ProductionTimeSpans,nan,nan,nan,nan,nan
610d4753-e0f2-5e7c-b4a5-b8bd0c62e3a3,tg:lhph:40257,ProductionTimeSpans,nan,nan,nan,nan,nan
c9a59051-7827-551c-a08b-7702caac5615,tg:lhph:20856,ProductionTimeSpans,1952,nan,nan,nan,nan
451dd8d1-9d0d-5dd2-8981-16f389ba558b,tg:lhph:32492,ProductionTimeSpans,1965,nan,nan,nan,nan
045328b0-a688-549d-8d9c-cb6b4e3bd94d,tg:lhph:6124,ProductionTimeSpans,1976,nan,nan,nan,nan
fa6cf3c6-7e80-5c89-8745-fbb7bcf5de84,tg:lhph:4119,ProductionTimeSpans,1925,nan,nan,nan,nan
02ff40c3-d714-5768-96af-441bb6fa63c9,tg:lhph:35357,ProductionTimeSpans,nan,nan,nan,nan,nan
50254896-0dc4-5475-a2a8-ba6343304bfb,tg:lhph:48667,ProductionTimeSpans,1945,nan,nan,nan,nan
9d374371-20e4-5f06-9b45-a320d3941e22,tg:lhph:53181,ProductionTimeSpans,1933,nan,nan,nan,nan
c2204cf3-d8d3-55b0-99e0-e31824a3b9ad,tg:lhph:29374,ProductionTimeSpans,1965,nan,nan,nan,nan
d99e0ba4-c3f2-5b0c-a557-3b47e0135c43,tg:lhph:51446,ProductionTimeSpans,1912,nan,nan,nan,nan
c6f6b95c-3d7d-5228-9dbd-facec1e30c08,tg:lhph:37690,ProductionTimeSpans,1918-10-14,nan,nan,nan,nan
ce4f9a8a-dd85-5d2d-a1c8-565157423aad,tg:lhph:3326,ProductionTimeSpans,nan,nan,nan,nan,nan
363ba473-f497-50d7-9915-c16df8ff3115,tg:lhph:32168,ProductionTimeSpans,nan,nan,nan,nan,nan
95ea4cb5-20c1-5982-a45c-0d4cd29f95f2,tg:lhph:30155,ProductionTimeSpans,1917,nan,nan,nan,nan
086885bc-4912-5785-898c-345ac233a09e,tg:lhph:45055,ProductionTimeSpans,nan,nan,nan,nan,nan
d8e7fc11-cf54-503b-916f-fa30ef29919f,tg:lhph:42790,ProductionTimeSpans,nan,nan,nan,nan,nan
00670a75-175f-51fb-99c6-cc56a3cd24fe,tg:lhph:47068,ProductionTimeSpans,1941-08-25,1941-08-26,nan,nan,nan
0c596cdd-ce0b-5eb5-b015-3896f44ce78b,tg:lhph:43882,ProductionTimeSpans,1964,nan,nan,nan,nan
b2b29c96-8970-5174-a375-23b5b96d7f25,tg:lhph:8839,ProductionTimeSpans,1931-06-13,nan,nan,nan,nan
f76387f2-fb7a-5b14-a89d-928920771054,tg:lhph:23283,ProductionTimeSpans,1923,nan,nan,nan,nan
282e84ba-6823-5ba0-b273-eb4fc892f15a,tg:lhph:40607,ProductionTimeSpans,1901-04-23,nan,nan,nan,nan
904fb73f-8aed-52c4-bea6-890d5690f991,tg:lhph:9681,ProductionTimeSpans,1935,nan,nan,nan,nan
402b570d-582e-5ad4-99f1-efed886a33de,tg:lhph:43928,ProductionTimeSpans,1965-12-16,nan,nan,nan,nan
1b47bdf1-9f4e-5b9f-809a-f45820d1d2fb,tg:lhph:41915,ProductionTimeSpans,1940,nan,nan,nan,nan
f71f65ab-722b-542e-979c-834d95a0157b,tg:lhph:23329,ProductionTimeSpans,nan,nan,nan,nan,nan
f248b672-097c-5082-9a7d-385f032abb0d,tg:lhph:8993,ProductionTimeSpans,1951-03-17,nan,nan,nan,nan
17fbdc35-7ec1-56ec-9a1f-9959b5fb84ad,tg:lhph:29724,ProductionTimeSpans,nan,nan,nan,nan,nan
8de01374-e35e-5464-ac86-b3c698ff1a30,tg:lhph:36828,ProductionTimeSpans,1972,nan,nan,nan,nan
6fd29e19-e854-5960-9fc5-eaf12666f18f,tg:lhph:28836,ProductionTimeSpans,1944-07-28,nan,nan,nan,nan
996ec998-31be-5a9f-9f5c-04b54772b647,tg:lhph:48237,ProductionTimeSpans,1975,1976,nan,nan,nan
e8ca8995-bef0-5acb-bc77-6edbb7fb4cdf,tg:lhph:35707,ProductionTimeSpans,1878,nan,nan,nan,nan
38ff6244-ea92-533c-be4d-a9e1103b0f37,tg:lhph:4549,ProductionTimeSpans,nan,nan,nan,nan,nan
4a0d02a3-2143-5983-8216-81fe988d0f7f,tg:lhph:32538,ProductionTimeSpans,1925,nan,nan,nan,nan
454f54d0-ec7d-5419-a513-4da6ee2c1621,tg:lhph:3776,ProductionTimeSpans,1922,nan,nan,nan,nan
9e02a08d-8eca-5157-91c5-fab38321f9da,tg:lhph:30505,ProductionTimeSpans,nan,nan,nan,nan,nan
7fc818d8-7cf1-5ac0-afc0-c5d96941279c,tg:lhph:2864,ProductionTimeSpans,1948,nan,nan,nan,nan
f264767a-81e4-542d-aaa1-446049f6b0eb,tg:lhph:38135,ProductionTimeSpans,1909,nan,nan,nan,nan
0ac3b921-901f-5cd4-94f4-199cb9b9b0bd,tg:lhph:45405,ProductionTimeSpans,1928-12-05,1928-12-19,nan,nan,nan
ad256df8-2d28-5540-93fd-ac47a1c3ac91,tg:lhph:13265,ProductionTimeSpans,1934,nan,nan,nan,nan
4ae2ce6b-6885-55b3-9be0-6caa8dde7ac2,tg:lhph:284,ProductionTimeSpans,1915,nan,nan,nan,nan
3bd154ee-1563-5694-8378-a59f21828ac9,tg:lhph:11258,ProductionTimeSpans,1899,nan,nan,nan,nan
62386ba1-a805-5917-b3c9-b70c27f92fde,tg:lhph:30010,ProductionTimeSpans,1916,nan,nan,nan,nan
ff12b65e-15b2-5235-b334-a421154fa2b2,tg:lhph:3263,ProductionTimeSpans,1953,nan,nan,nan,nan
a3b44969-0042-505a-9877-981f315fbae0,tg:lhph:791,ProductionTimeSpans,nan,nan,nan,nan,nan
350b7166-fdee-5066-83c5-deeb6e49a684,tg:lhph:45110,ProductionTimeSpans,1953,1958,nan,nan,nan
578e0f99-0518-52c5-aede-5980bfbdcf8f,tg:lhph:13770,ProductionTimeSpans,1939,nan,nan,nan,nan
08346503-5cb5-565d-bc10-48f87e9cea34,tg:lhph:24403,ProductionTimeSpans,1980-02-16,nan,nan,nan,nan
ebb6822c-b2ce-5b75-9c2b-3e5c5cc2959f,tg:lhph:21601,ProductionTimeSpans,1926,nan,nan,nan,nan
5671674e-7063-50d3-be74-28b338675b17,tg:lhph:40312,ProductionTimeSpans,1958-10-21,nan,nan,nan,nan
760b0216-c604-5683-8e4f-bfabca3e05d5,tg:lhph:16572,ProductionTimeSpans,1905-03-18,nan,nan,nan,nan
737c9025-4809-57b4-884a-374bd1da58cd,tg:lhph:48722,ProductionTimeSpans,1945,nan,nan,nan,nan
92b8a56c-d6c5-5b44-b102-925b77974961,tg:lhph:35212,ProductionTimeSpans,nan,nan,nan,nan,nan
f8c53691-e618-526f-8c43-8d8ca337643f,tg:lhph:3799,ProductionTimeSpans,1971-01-22,nan,nan,nan,nan
6dc9cba3-9154-5c7b-8756-774665ffbecb,tg:lhph:19687,ProductionTimeSpans,1952-05-03,nan,nan,nan,nan
039b1a7f-f192-5b5e-b009-8a7f0fc405f1,tg:lhph:6061,ProductionTimeSpans,nan,nan,nan,nan,nan
8e57c499-7bc8-57e5-98d8-3269fd3ed857,tg:lhph:29231,ProductionTimeSpans,1917-05-14,nan,nan,nan,nan
b903db15-f917-527e-96b3-e5fc078af737,tg:lhph:18995,ProductionTimeSpans,1976,nan,nan,nan,nan
20d5f92f-8bd4-5a23-a180-383a91f14e03,tg:lhph:49830,ProductionTimeSpans,1990,nan,nan,nan,nan
f3b56dc6-1c6c-5e61-92db-4f4ab98ec8c0,tg:lhph:30440,ProductionTimeSpans,1953,nan,nan,nan,nan
e1448c17-aa54-51f2-913f-6232afb3f2f5,tg:lhph:48688,ProductionTimeSpans,1945,nan,nan,nan,nan
8fbf589f-1109-5088-8d0a-f445967d35de,tg:lhph:37385,ProductionTimeSpans,1954-09-13,nan,nan,nan,nan
07fcfb95-09fc-58ab-a513-b2e8e6d246a7,tg:lhph:2921,ProductionTimeSpans,1980-07-28,nan,nan,nan,nan
1d690b03-e35d-5d52-89f9-b348c71f6beb,tg:lhph:23796,ProductionTimeSpans,1968,nan,nan,nan,nan
2d0fa0b6-f24c-512b-9ca6-ceadd0ecf5d3,tg:lhph:24053,ProductionTimeSpans,1979-10-18,nan,nan,nan,nan
f7f30005-7c40-5425-873f-b1fc18081bea,tg:lhph:42285,ProductionTimeSpans,1885,nan,nan,nan,nan
373da3f7-b362-5583-a814-c4f123518053,tg:lhph:38070,ProductionTimeSpans,1953,nan,nan,nan,nan
5b71c3a4-4dfe-5325-bada-da953ba8ea3b,tg:lhph:26594,ProductionTimeSpans,1895,nan,nan,nan,nan
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,ProductionTimeSpans,1975,nan,nan,nan,nan
3d5d8e64-0a35-5da9-b09a-bbeedf2ac0aa,tg:lhph:29661,ProductionTimeSpans,1929-05-08,nan,nan,nan,nan
f33195a1-e138-5add-854b-1ba7a6a3d514,tg:lhph:34950,ProductionTimeSpans,1965,nan,nan,nan,nan
d6fff392-cf81-5e14-ba07-6fc163cd9fe0,tg:lhph:35642,ProductionTimeSpans,1970,nan,nan,nan,nan
d564aa7c-7ea4-5b92-8fe0-9c492bf42007,tg:lhph:48372,ProductionTimeSpans,1994-10-01,nan,opschrift object,production date note,Nederlands
0cb6f430-dfaf-530c-a218-397e732607f2,tg:lhph:28973,ProductionTimeSpans,1971,nan,nan,nan,nan
fd701f3f-58f1-5923-9679-cfc89e297129,tg:lhph:6431,ProductionTimeSpans,1955-08-21,nan,nan,nan,nan
8783bf6d-9c92-5678-bffe-7c3c9d8aa323,tg:lhph:2472,ProductionTimeSpans,1980-07-28,nan,nan,nan,nan
0e8cb9bf-0c0e-5798-bd9b-16d023baef87,tg:lhph:31601,ProductionTimeSpans,nan,nan,nan,nan,nan
1ba90611-c356-5762-a2bf-ed5b69a31627,tg:lhph:39231,ProductionTimeSpans,1970,nan,nan,nan,nan
