ResourceID,brocade.id,card,order,note,Annotation,Annotation Type,Annotation Language
3fa37144-1dc9-5c7d-9dcd-68c86ad21fd2,tg:lhsc:9220,Annotations,2,note.lhherkomst,Geschenk 19-05-1980.,Herkomst,Nederlands
73c65e6f-a057-509a-8a6c-d223bdd4fdec,tg:lhsc:449,Annotations,2,note.lhherkomst,"Geschenk Erik Tonen, augustus 1999.",Herkomst,Nederlands
b55be486-9895-503e-bfb0-c9b8a7b4435a,tg:lhsc:1190,Annotations,2,note.lhherkomst,"Is een afgietsel door Van Soens, en bij hem aangekocht.",Herkomst,Nederlands
1cd6de33-e717-527f-a5bd-f99298d0a5e0,tg:lhsc:849,Annotations,4,note.lhherkomst,Langdurig Bruikleen Muziekconservatorium.,Herkomst,Nederlands
11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,tg:lhsc:1201,Annotations,4,note.lhherkomst,Geschonken op 27 mei 1937 door Hugo Odeurs.,Herkomst,Nederlands
b31232c8-f28e-57a8-aa98-78765504a3d1,tg:lhsc:408,Annotations,3,note.lhherkomst,"Schenking Hendrik Galliaert, de echtgenoot van Elisa Jonckers, 22.10.1936, die het beeldje in een brief aan Baekelmans toeschreef aan Emiel Jespers",Herkomst,Nederlands
5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,tg:lhsc:1597,Annotations,3,note.lhherkomst,Schenking van Lutgart Dosfel 4/09/2003.,Herkomst,Nederlands
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,Annotations,2,note.lhherkomst,Schenking,Herkomst,Nederlands
522e5be3-8ada-5b7f-a944-46811f7b52c0,tg:lhsc:1108,Annotations,3,note.lhherkomst,Agietsel in november 1941 gemaakt van het origineel in het huis van Jozef Muls.,Herkomst,Nederlands
68fc9426-cca0-5fd0-8e7e-09303bf1f719,tg:lhsc:428,Annotations,4,note.lhherkomst,"Aankoop L. Severeyns, 1935, voor 500 BEF, samen met tien andere borstbeelden.",Herkomst,Nederlands
6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,tg:lhsc:4920,Annotations,2,note.lhherkomst,"Geschenk van mevrouw Vera Candael, Antwerpen.",Herkomst,Nederlands
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,Annotations,3,note.lhherkomst,"Geschonken door mejuffrouw Bonquet, als onderdeel van de nalatenschap Basiel de Craene, 16.10.1957",Herkomst,Nederlands
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,Annotations,2,note.lhherkomst,"Aankoop Antiquariaat Demian, Antwerpen. 1150 .",Herkomst,Nederlands
190cdfc1-3a08-57ee-ba33-44398962708f,tg:lhsc:1667,Annotations,1,note.lhherkomst,"Aankoop Rik Poot, augustus 1999, 15.000 BEF",Herkomst,Nederlands
1a439f79-09b6-5d58-8d91-4c51672d8ddd,tg:lhsc:1149,Annotations,2,note.lhherkomst,Onderdeel van de uitgebreide aankoop van Lode Severeyns met beelden van Schroevens.,Herkomst,Nederlands
588ed434-8cdc-5aa9-94d4-b9db39f8e369,tg:lhsc:5736,Annotations,3,note.lhherkomst,"Geschonken door het districtshuis Berchem, via Ann Jansen (CS/MBE/EGC erfgoedcel). 
Afkomstig uit het patrimonium van de vroegere gemeente Berchem.",Herkomst,Nederlands
79057b82-06d2-5349-94ff-650a09ae4414,tg:lhsc:1098,Annotations,3,note.lhherkomst,"Geschenk Veerle Libot, mei 1999",Herkomst,Nederlands
f2b16e8e-b2b4-578b-9671-dae3b461bf7d,tg:lhsc:9410,Annotations,3,note.lhalg,"Bij het dodenmasker zat er een nota van Denijs Dille:    

1.Dodenmasker van Stephan De Jonghe (de meiden hebben dit tijdens mijn afwezigheid laten vallen en de stukken weggeworpen).
  
2.Vulpen van Stephan De Jonghe. (die heb ik 20 jaar gebruikt; het was zijn verlangen.)
  
Juni 1961


",Algemeen,
4890d686-2331-535b-85d3-384afea42da1,tg:lhsc:445,Annotations,3,note.lhherkomst,"Aankoop Erik Toonen, augustus 1999, 6500 BEF",Herkomst,Nederlands
eb6ee117-8765-58af-8dad-59441c620b03,tg:lhsc:916,Annotations,3,note.lhherkomst,"Aankoop Erik Tonen, augustus 1999, 2.500 BEF.",Herkomst,Nederlands
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,tg:lhsc:1036,Annotations,4,note.lhherkomst,Verworven op 8.5.1980 uit de nalatenschap Max Lamberty,Herkomst,Nederlands
ef997d04-d986-5bc6-9314-497b1b3a6470,tg:lhsc:1061,Annotations,4,note.lhherkomst,Geschonken door Pol Stoffijn in 1935.,Herkomst,Nederlands
c1706a0a-bbea-5846-8c7d-7e7a53d4ac3a,tg:lhsc:686,Annotations,3,note.lhherkomst,Aankoop Wim Pas.,Herkomst,Nederlands
920260a1-a05e-543e-aa3a-f1bf16fe6fd6,tg:lhsc:405,Annotations,3,note.lhherkomst,"Bruikleen KNS, minstens sinds 1936. Stond oorspronkelijk voor de spiegel in de foyer van de Vlaamsche Schouwburg op de Kipdorpbrug",Herkomst,Nederlands
5344f31d-224a-5bc3-b782-43a22a341e7b,tg:lhsc:901,Annotations,3,note.lhherkomst,"Geschonken door Mevr. Lucy Poll, dochter van de zuster van H. Teirlinck, samen met een tinnen geboortebord van Herman Teirlinck op 13.3.1995",Herkomst,Nederlands
eec14c7b-5076-5a49-ad57-ed8608f363e3,tg:lhsc:9407,Annotations,3,note.lhherkomst,Geschonken door Ann van Hoof,Herkomst,Nederlands
76cb8230-0207-514d-80dc-2cd86e18392d,tg:lhsc:1021,Annotations,3,note.lhherkomst,Geschonken door Leo Elaut in oktober 1972,Herkomst,Nederlands
e1e12bda-8bfa-5681-b90f-c2ff56793f19,tg:lhsc:413,Annotations,4,note.lhherkomst,"Schenking De hertog, 12.9.1958",Herkomst,Nederlands
973d4981-ed11-51ae-803d-b4d4189d40d5,tg:lhsc:1689,Annotations,3,note.lhherkomst,Geschonken door Lode Vleeshouwers op 1.7.1960,Herkomst,Nederlands
f3c99371-f1a2-5ff4-aacc-c61bac76c7e0,tg:lhsc:1666,Annotations,2,note.lhherkomst,Geschonken door Madeleine Goris-Bambust in 1990,Herkomst,Nederlands
d6e59309-3ec3-58ca-8584-834f7e0e04fa,tg:lhsc:1365,Annotations,3,note.lhherkomst,Geschonken door Ivo Michiels in oktober 1959,Herkomst,Nederlands
0a9292f1-56e8-5b61-8f44-c115208c5601,tg:lhsc:1735,Annotations,3,note.lhherkomst,"Geschenk Rik Poot, 9 november 1999",Herkomst,Nederlands
16cd52ba-18f9-5427-b9ff-559d91e29a8f,tg:lhsc:700,Annotations,3,note.lhherkomst,Aangekocht op 15.9.1954 voor 1000 BEF,Herkomst,Nederlands
4c6766be-1454-50f1-acd2-6d9de7282e87,tg:lhsc:4921,Annotations,2,note.lhherkomst,Geschenk R. Milio.,Herkomst,Nederlands
c9bea283-db59-5fd1-b8d0-d8a193b47e69,tg:lhsc:429,Annotations,2,note.lhherkomst,"Uit de nalatenschap Buschmann, 27.11.1974",Herkomst,Nederlands
8bf3a2b3-09d4-52f2-8c92-36e864478583,tg:lhsc:9094,Annotations,4,note.lhherkomst,"Geschenk van Jo Braeken, Menegemlei 23, 2100 Deurne.",Herkomst,Nederlands
0af52f4e-e38e-5f00-9c01-5d4cf6b2861b,tg:lhsc:1596,Annotations,2,note.lhherkomst,Schenking van Lutgart Dosfel 4/09/2003.,Herkomst,Nederlands
3a4a2d91-5ea3-5e54-be68-2e4ef1d57ab3,tg:lhsc:1607,Annotations,3,note.lhherkomst,Schenking van Lutgart Dosfel 4/09/2003.,Herkomst,Nederlands
5b938c98-6d35-5cb8-9ff5-1968dedf8706,tg:lhsc:1611,Annotations,3,note.lhherkomst,Schenking van Lutgart Dosfel 4/09/2003.,Herkomst,Nederlands
66c7f586-9091-5bc8-baa6-a0207973df5c,tg:lhsc:2197,Annotations,2,note.lhherkomst,Aankoop veiling.,Herkomst,Nederlands
af620ccf-378e-54b7-80e8-75946ec2b76a,tg:lhsc:8060,Annotations,2,note.lhherkomst,Geschonken aan Karel Candael door Willemfonds met Koninklijke Groote Harmonie en De Nethezonen n.a.v. Benoit-avond te Lier op 20 februari 1924.,Herkomst,Nederlands
2188a431-8cf0-5a90-9d3a-aa15f69cc7b5,tg:lhsc:9364,Annotations,2,note.lhherkomst,"Gekocht bij Demian, in de catalogus """"Collectie John Bel"""" (nr. 427). Verzekeringswaarde: 200 .",Herkomst,Nederlands
667e47e6-3f59-51de-8928-2c7c3e92f215,tg:lhsc:2206,Annotations,3,note.lhherkomst,Aankoop Joris de Sutter. (16/12/2003),Herkomst,Nederlands
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,Annotations,4,note.lhherkomst,"Aankoop van Mevr. Elsa Buschmann-Van Rijswijck, 1.8.1955, voor 25.000 BEF

Vorige eigenaars waren Jan van Beers, de familie Buschman-Van Beers en Elsa
Buschmann-Van Rijswijck

Het beeld werd tegelijk verworven met het marmeren borstbeeld van Paul
Buschmann door Frans Huygelen. Reeds in 1946 was er sprake geweest van de
verkoop van het beeld, na bemiddeling van Ary Delen, directeur van het KMSKA,
maar Ger Schmook moest de aankoop voorlopig uitstellen om budgettaire redenen.",Herkomst,Nederlands
927a17bb-1a18-5cdc-a282-69bb66ea451e,tg:lhsc:1216,Annotations,4,note.lhherkomst,Langdurig Bruikleen Muziekconservatorium.,Herkomst,Nederlands
7d9e0f6b-7fa3-5d1a-8808-cc1f44f74192,tg:lhsc:433,Annotations,4,note.lhherkomst,"Gift H. Derre, 24.3.1941",Herkomst,Nederlands
d106c1d9-4207-5510-930b-869a6011195a,tg:lhsc:1105,Annotations,4,note.lhherkomst,Aangekocht bij Mevr. J. van Rijswijck voor 6.000 BEF,Herkomst,Nederlands
c0abd772-4d1c-51e7-b26a-e21943c3a65e,tg:lhsc:425,Annotations,4,note.lhherkomst,"Geschenk Mevr. Frits van den Berghe, 25.9.1970",Herkomst,Nederlands
7797b41c-285a-5620-808b-43a13e52a028,tg:lhsc:1159,Annotations,3,note.lhherkomst,Gekocht op de veiling H. Derre in 1941.,Herkomst,Nederlands
240e1a01-f930-5a33-9e66-b8672191a8b7,tg:lhsc:1620,Annotations,2,note.lhherkomst,Schenking van museum Sterckshof 9/09/2003.,Herkomst,Nederlands
332768c8-f8e3-531d-b3f4-9d574010f062,tg:lhsc:438,Annotations,3,note.lhherkomst,"Iningeschreven gevonden, 1986",Herkomst,Nederlands
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,Annotations,4,note.lhherkomst,"Gift van het LMSKA, 4.6.1947",Herkomst,Nederlands
34b2c347-1c0b-5e1c-bae2-10618082c3fd,tg:lhsc:414,Annotations,2,note.lhherkomst,Oningeschreven gevonden op 13.2.1951,Herkomst,Nederlands
f7f0442f-19aa-5111-a920-f7466bd4b922,tg:lhsc:678,Annotations,4,note.lhherkomst,"Dit borstbeeld werd vervaardigd in opdracht van het Antwerpse Willemsfonds en kwam in 1935 in het Museum van de Vlaamsche Letterkunde terecht, toen Lode Severeyns dit beeld samen met elf andere beelden die eertijds in de Vlaamse Opera stonden, voor 500 frank verkocht.",Herkomst,Nederlands
c9b52083-14d8-5cf8-898f-d39e506fb827,tg:lhsc:9292,Annotations,3,note.lhherkomst,16/02/2010: Niet ingeschreven gevonden.,Herkomst,Nederlands
56d8e766-7b1e-5eae-8b7f-24ee08c51f1d,tg:lhsc:1708,Annotations,4,note.lhherkomst,Erfenis van mevr. Alice Van den Abeele-Biart (1925).,Herkomst,Nederlands
7e2245ed-de1f-58b9-be59-5ba00b6ca82f,tg:lhsc:443,Annotations,3,note.lhherkomst,"Aankoop Hildebert Derre, 1954, 750 BEF",Herkomst,Nederlands
e06d13f1-24c5-5807-8335-aafdb23334ab,tg:lhsc:906,Annotations,3,note.lhherkomst,Schenking 9 maart 1976 door Marthe van de Perre.,Herkomst,Nederlands
c7a6f5f1-5e91-5ff6-a504-6c5bba12bd97,tg:lhsc:9396,Annotations,2,note.lhherkomst,"Schenking door Walter Resseler (namens de familie), november 2016.",Herkomst,Nederlands
2d6dcc83-5781-5eb5-9b03-bb4b78bf479b,tg:lhsc:1088,Annotations,4,note.lhherkomst,Gift van Renier Verspreeuwen in 1937,Herkomst,Nederlands
ed594d3d-4795-5f49-b5bb-059850fb6cd4,tg:lhsc:7202,Annotations,2,note.lhherkomst,"Geschenk Gerda van Looij, Deurne. Het beeld is van een Italiaanse kunstenaar of kunstenares.",Herkomst,Nederlands
2bd66a03-306e-55dd-838b-309fb39af32e,tg:lhsc:1010,Annotations,3,note.lhherkomst,"Geschenk Veerle Libot, mei 1999",Herkomst,Nederlands
4ec4c0fb-1f98-5af3-bbe5-a8b5878c03e9,tg:lhsc:1682,Annotations,3,note.lhherkomst,"Aankoop Kunsthandel De Roos, 15.9.2003, 18.000 BEF",Herkomst,Nederlands
d34d12cb-12b6-5f38-bda5-68cf24c2eb02,tg:lhsc:988,Annotations,2,note.lhherkomst,"Geschenk Veerle Libot, mei 1999",Herkomst,Nederlands
e1cc6e01-67cd-5af9-8405-7a6da020b4d7,tg:lhsc:1114,Annotations,3,note.lhherkomst,24.2.1955 van Boekengilde de Clauwaert,Herkomst,Nederlands
bc2444b5-5617-54a9-a1ff-7afa4721d382,tg:lhsc:434,Annotations,4,note.lhherkomst,"Gift Mevr. E. Melis, ingeschreven AMVC 10.2.1944",Herkomst,Nederlands
822b1bd2-6615-5745-809b-44d05804bd0e,tg:lhsc:1006,Annotations,3,note.lhherkomst,"Geschenk van André Bollen, juli 1999, uit de nalatenschap van André de Ridder",Herkomst,Nederlands
418183cc-9cf9-500b-b5fe-1df2f3cb30f8,tg:lhsc:1211,Annotations,2,note.lhherkomst,"Schenker: Paul A. Van de Woestijne, 14.2.2003",Herkomst,Nederlands
8f33344a-cec6-542a-8ee4-021cb1b3f60c,tg:lhsc:418,Annotations,4,note.lhherkomst,"Aankoop L. Severeyns, 1935, voor 500 BEF, samen met tien andere borstbeelden.",Herkomst,Nederlands
385ba6a8-570c-50ec-a69c-c458633fcbb4,tg:lhsc:55,Annotations,4,note.lhherkomst,Er staan vijf afgietsels van ditzelfde beeld ingeschreven onder nummer 31961. Alleen het eerste is echt speciaal.,Herkomst,Nederlands
5479cb3e-925c-54f4-9098-a319159c5b53,tg:lhsc:3017,Annotations,3,note.lhherkomst,Aankoop veilingshuis Bernaerts 6/05/2004.,Herkomst,Nederlands
181b496c-459c-503e-8626-43638f131ada,tg:lhsc:770,Annotations,3,note.lhherkomst,Geschonken door Albert Poels op 31.1.1941,Herkomst,Nederlands
e5a28f1b-7f4c-5158-be75-65acacb94d34,tg:lhsc:5993,Annotations,2,note.lhherkomst,"Oningeschreven gevonden in het bureau van Craeybeckx, kamertje achter de leeszaal.",Herkomst,Nederlands
557a2927-5f17-54c0-b50c-d4fb67153260,tg:lhsc:14,Annotations,3,note.lhherkomst,"Geschenk Mevr. Maria-Elisabeth Gilliams-de Raeymaekers, 1987",Herkomst,Nederlands
bb089406-ca8d-503f-a8e4-ed5aa6f06b82,tg:lhsc:1207,Annotations,3,note.lhherkomst,Langdurig bruikleen Jozef Boets.,Herkomst,Nederlands
33ba87ca-e3e2-5f0b-a0da-54800254fed4,tg:lhsc:1206,Annotations,3,note.lhherkomst,Aankoop februari 1996,Herkomst,Nederlands
b140f157-2714-50d6-8112-c0a4026aee4b,tg:lhsc:726,Annotations,3,note.lhherkomst,Langdurig bruikleen Koninklijk Vlaams Muziekconservatorium.,Herkomst,Nederlands
8660762f-2bf3-5489-8f2d-55b9b4102423,tg:lhsc:5707,Annotations,3,note.lhherkomst,"Het portret werd gemaakt door Liselot Roets (studente academie) voor de tentoonstelling in het AMVC: """"Gezichtspunt 2005"""" Portretten van Antwerpse Schrijvers. Het beeld werd toen het tentoongesteld stond per ongeluk omvergestoten. Na restauratie is het aangekocht door het AMVC.",Herkomst,Nederlands
7c101a7d-60ca-5ee5-8925-2e643860ee68,tg:lhsc:771,Annotations,4,note.lhherkomst,"Geschonken door J.J.M. Westenbroek, mei 1974.",Herkomst,Nederlands
182c0fe6-dfbc-5b48-8ae3-4d9aea743a05,tg:lhsc:419,Annotations,4,note.lhherkomst,"Geschenk van Karel van Bladel, 1934, n.a.v. de honderdste verjaardag van de geboorte van Peter Benoit.",Herkomst,Nederlands
156363b4-e6bc-576e-aa4e-6b592655c021,tg:lhsc:1093,Annotations,4,note.lhherkomst,"Geschonken door Frans Wittemans op 27 februari 1963, kort voor zijn dood.",Herkomst,Nederlands
62f09597-12e3-5551-8219-0ce0c702e417,tg:lhsc:54,Annotations,4,note.lhherkomst,Er staan vijf afgietsels van ditzelfde beeld ingeschreven onder nummer 31961. Alleen het eerste is echt speciaal.,Herkomst,Nederlands
10e0f45c-f53f-548c-b41a-09fda63f9b51,tg:lhsc:1210,Annotations,2,note.lhherkomst,"schenker: Paul A. Van de Woestijne, 14.2.2003",Herkomst,Nederlands
3cf1398d-3f14-5a7b-a8cb-1f99815cbd7e,tg:lhsc:730,Annotations,4,note.lhherkomst,"Geschonken door Dhr. De Jongh, Edegem, 4.12.1933",Herkomst,Nederlands
b83b6896-2838-5115-924a-112638ad3fb9,tg:lhsc:874,Annotations,3,note.lhherkomst,"Geschenk Willy Vandormalen, mei 1997.",Herkomst,Nederlands
a19cfbbe-8987-5973-9112-fdb4ebf9138a,tg:lhsc:931,Annotations,4,note.lhherkomst,Gift van F.V. Toussaint van Boelaere op 24.1.1939,Herkomst,Nederlands
6e2f4838-97e1-566b-ba55-c5f4eabcf369,tg:lhsc:1007,Annotations,3,note.lhherkomst,"Schenking Emile Langui, door bemiddeling van Karel Jonckheere (28.8.1959)",Herkomst,Nederlands
a1db3141-1e78-5fbc-95c6-65cb8a994038,tg:lhsc:989,Annotations,2,note.lhherkomst,"Geschenk Veerle Libot, mei 1999",Herkomst,Nederlands
f4a7f23b-c198-5519-8507-7bdf7a993d9c,tg:lhsc:823,Annotations,3,note.lhherkomst,Langdurig bruikleen Koninklijk Vlaams Muziekconservatorium.,Herkomst,Nederlands
9d570559-f85d-571d-81f5-db75833f5c30,tg:lhsc:9421,Annotations,1,note.lhalg,Muursokkel voor beeld tg_lhsc_9420.,Algemeen,Nederlands
e2f3c7cb-1a0b-5b7c-af55-cd0cbdb2e4ef,tg:lhsc:7366,Annotations,1,note.lhherkomst,Geschenk Rik van Biesen.,Herkomst,Nederlands
ab54441d-8e7a-56b5-81a0-565c53554e9b,tg:lhsc:842,Annotations,3,note.lhherkomst,Geschonken door F. Wittemans op 2.12.1939,Herkomst,Nederlands
fbdae5f8-1fe0-50b7-b9c2-f996c949ac13,tg:lhsc:442,Annotations,3,note.lhherkomst,"Aankoop Hildebert Derre, 1954, 750 BEF",Herkomst,Nederlands
22fde1c5-d07d-51fb-ad0c-25f7208e2279,tg:lhsc:854,Annotations,2,note.lhherkomst,Geschonken door juffr. de Wildeman (uit het bezit van Frans de Cort),Herkomst,Nederlands
3c6efece-48b3-572c-bdbc-1ffe415a5e7f,tg:lhsc:679,Annotations,4,note.lhherkomst,Het beeld werd geschonken door Mevrouw Heuvelmans op 8.11.1968,Herkomst,Nederlands
384c2094-ffdb-5e6b-a941-cc233144ea41,tg:lhsc:415,Annotations,3,note.lhherkomst,"Gift van H. Servaes (samen met een halverheven beeld van Conscience), 30.9.1960",Herkomst,Nederlands
a9e89f19-0cbf-5f85-a772-2f612fd51e67,tg:lhsc:1070,Annotations,3,note.lhherkomst,Beeld in 1985 overgebracht vanop het Stadhuis van Antwerpen. datering medegedeeld door Pol van Esbroeck.,Herkomst,Nederlands
0ebd8a68-dd1c-5d85-94b3-7e1c8ba53827,tg:lhsc:58,Annotations,4,note.lhherkomst,"Geschenk van de Mertensvereniging, 17.7.1946. In het inkomboek staat 1 gipsen buste ingeschreven, maar er bestaan vijf beelden met dat nummer.",Herkomst,Nederlands
8a4985e3-aacd-56cf-80c1-41606378f23d,tg:lhsc:747,Annotations,3,note.lhherkomst,Aangekocht bij Du Bar in augustus 1936 voor 35 frank.,Herkomst,Nederlands
4e7cba92-e390-52a4-b2b5-7e01bbd53f28,tg:lhsc:878,Annotations,3,note.lhherkomst,Geschonken door Ary Delen op 18.4.1947,Herkomst,Nederlands
c905a9ff-77b5-5260-823d-27d0251e57c2,tg:lhsc:439,Annotations,2,note.lhherkomst,"oningeschreven gevonden, 1951",Herkomst,Nederlands
f10ac74c-0c3e-5b29-994c-fa066791679c,tg:lhsc:706,Annotations,4,note.lhherkomst,Geschonken door M. Stijns op 2.4.1958,Herkomst,Nederlands
584542a4-dbf9-581f-8a60-3239aef09603,tg:lhsc:1676,Annotations,3,note.lhherkomst,Geschonken door Dirk Christiaens. Zijn vader André Gerard Christiaens kocht het omstreeks 1935.,Herkomst,Nederlands
ad90f598-68f8-50f6-b034-d1f861b96243,tg:lhsc:993,Annotations,2,note.lhherkomst,"Jozef cantré, 25.2.1955",Herkomst,Nederlands
12fed4c4-8076-529c-b686-7f2e1e53b127,tg:lhsc:839,Annotations,3,note.lhherkomst,"Dit exemplaar is geschonken door Nestor de Tière, die de beeldhouwer in een brief van 18.8.1902 bedankte.",Herkomst,Nederlands
7fdf919f-f95d-5c22-ad86-52708efce7fe,tg:lhsc:1621,Annotations,3,note.lhherkomst,Schenking van museum Sterckshof 9/09/2003.,Herkomst,Nederlands
