ResourceID,brocade.id,card,order,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5eeb1586-f007-522a-bfa4-742a400fd3e6'},au::18272,Pierre Theunis,Kunstenaar,
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/baecc7d9-6355-530f-8abd-ce1539329632'},au::9691,Oscar Jespers,Kunstenaar,
ca69df12-afa2-5c16-8e04-67a42b232734,tg:lhsc:1028,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/294d7ba7-4ef9-546c-88c0-e4def5df618c'},au::54769,Jos Loyens,Kunstenaar,
bd2eb92e-66dc-580d-bdee-8f5840fd56b1,tg:lhsc:5712,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/53b5a3d5-8f64-544f-8e25-630b5a4fbdd7'},au::19640,Luc Verlee,Kunstenaar,
e32b45f4-e6e7-5e22-9a50-c6c72236772d,tg:lhsc:1301,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28'},au::1083,Louis du Bar,Kunstenaar,
32ddf113-070c-5531-9648-aead630b3ee3,tg:lhsc:1244,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1b8ac7fb-66e2-53ce-82e2-2c72188ccfa0'},au::54779,L. Meeus,Kunstenaar,
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/60eec697-eada-53f4-9a8a-0654a0b99bec'},au::15304,Henri Puvrez,Kunstenaar,
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b1386805-c273-547d-8f22-962a5d8f3398'},au::58110,Etienne-Maurice Falconet,Kunstenaar,
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/57b51362-1ba4-53e0-ab5b-b6d206cecba9'},au::33932,Ed Hoppe,Kunstenaar,
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0daf2698-b009-5bb0-bf45-2e306c22cbd1'},au::16268,Jan van Ryswyck,Kunstenaar,
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2a082b81-b786-50e6-9143-957fc3595d7c'},au::10902,Frans Lamberechts,Kunstenaar,
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f3fb4fcd-bc61-5663-9f2d-7c1c39b27db4'},au::10155,Jan van de Kerckhove,Kunstenaar,
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a58239a2-b9fb-5b4f-aeb7-0677af892a92'},au::9735,Frans Jochems,Kunstenaar,
c83d38ee-cf88-52ce-853f-f3daaa70a95f,tg:lhsc:1141,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/455c6102-bdef-57c5-bd2b-75b030a8633c'},au::23073,Adolphe Wansart,Kunstenaar,
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28'},au::1083,Louis du Bar,Kunstenaar,
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,
9df2a1ce-dc6b-5a33-a80d-3719474159ab,tg:lhsc:1053,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/13ce55b3-ba1e-53cf-b512-36d5688ddd4f'},au::1770,Alfons van Beurden,Kunstenaar,
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0b4a565d-b199-5ceb-8b34-e41eea1d79ba'},au::12288,Aimé de Martelaere,Kunstenaar,
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/13ce55b3-ba1e-53cf-b512-36d5688ddd4f'},au::1770,Alfons van Beurden,Kunstenaar,
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1'},au::17844,Alfons Jozef Strymans,Kunstenaar,
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b41d0c7b-702e-5080-81b9-081ebc7da2be'},au::3523,Jozef Cantré,Kunstenaar,
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b4061a74-0979-5750-b066-9b2bd5f354b5'},au::4761,Leonard de Cuyper,Kunstenaar,
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/90a746b5-1056-5cd2-8acd-5edb2c6348f7'},au::11959,Mark Macken,Kunstenaar,
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9e4af7-add5-554d-b3a4-528acf0674dc'},au::38582,G. (Juffr.) Verlinden,Kunstenaar,
50de1b1c-fd0b-5939-b233-8501d31b1892,tg:lhsc:1157,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6b5a2e0c-e3a3-5402-899a-7aa712619ab4'},au::10879,Jules Lagae,Kunstenaar,
dad377e1-623d-5d35-974c-06612b728db9,tg:lhsc:861,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1'},au::17844,Alfons Jozef Strymans,Kunstenaar,
21fae275-d800-510f-bb39-ee074108a265,tg:lhsc:1291,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/63532736-0040-5816-a57b-6c72b1913d67'},au::6423,Leopold van Esbroeck,Kunstenaar,
eb746648-ecfc-5d03-83e0-3efb3825c737,tg:lhsc:1290,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9e4af7-add5-554d-b3a4-528acf0674dc'},au::38582,G. (Juffr.) Verlinden,Kunstenaar,
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a58239a2-b9fb-5b4f-aeb7-0677af892a92'},au::9735,Frans Jochems,Kunstenaar,
93b1ea5d-ae08-5399-91da-d5bcbdc38854,tg:lhsc:1156,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/32758bc6-fc46-5c39-9eec-bff69d521964'},au::8293,Albert Hambresin,Kunstenaar,
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/97f5e855-9134-526a-91d3-71b8088d5c68'},au::16765,Lode Sebregts,Kunstenaar,
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/96fd1c97-80f5-5d32-a8a6-be846ae6b805'},au::54672,Jozef-Louis Geleyn,Kunstenaar,
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b0ee6e01-7ff0-57f9-9254-185728df5826'},au::12445,Gustaaf van den Meersche,Kunstenaar,
79d41cc8-8f3f-5faf-8f91-2ad5e8519529,tg:lhsc:1044,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c3fe5282-8abe-5eb3-b5bc-645d6345a9d8'},au::20473,Lode Vleeshouwers,Kunstenaar,
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b41d0c7b-702e-5080-81b9-081ebc7da2be'},au::3523,Jozef Cantré,Kunstenaar,
c685a484-4d31-5466-bf26-9fdc174b6c39,tg:lhsc:837,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/6b5a2e0c-e3a3-5402-899a-7aa712619ab4'},au::10879,Jules Lagae,Kunstenaar,
6ed0ae9c-393d-53c3-9656-eec673708808,tg:lhsc:1101,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d463372e-4277-518a-9c18-dbc443ff7444'},au::5678,Albert van Dyck,Kunstenaar,
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,
f9a3c51d-4905-5af5-bd48-0bed3ab7def8,tg:lhsc:1052,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5a5f3541-f723-58f7-b969-664da58ea71e'},au::4707,Floris de Cuijper,Kunstenaar,
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/eb9ccf7c-736c-552a-9fd5-667a2313210b'},au::10899,Jef Lambeaux,Kunstenaar,
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/90a746b5-1056-5cd2-8acd-5edb2c6348f7'},au::11959,Mark Macken,Kunstenaar,
fffe774d-8f3d-5ebf-8655-c0aaf8e8d62b,tg:lhsc:933,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a58239a2-b9fb-5b4f-aeb7-0677af892a92'},au::9735,Frans Jochems,Kunstenaar,
37411c60-1107-53c9-9b18-e7e2c80d3753,tg:lhsc:5046,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/13ce3370-ab53-5076-971a-e6ff13d8da8a'},au::19137,Henry van de Velde,Kunstenaar,
32e10916-5afe-57fa-b684-a2b1700f13f9,tg:lhsc:876,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e0e098ec-06aa-51d6-8a19-e3f34841e528'},au::12385,Alfons Mauquoy,Kunstenaar,
56384416-34f9-5bf3-a1a2-5095ec2f8671,tg:lhsc:1140,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d16ba5a2-5ae5-57f4-bdcd-19aaaca745e1'},au::17844,Alfons Jozef Strymans,Kunstenaar,
d068c2ab-8765-5d10-a12f-3770d2db0889,tg:lhsc:732,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e255c960-f667-512e-bc11-a62ef753e417'},au::54707,L. Stuyts,Kunstenaar,
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b41d0c7b-702e-5080-81b9-081ebc7da2be'},au::3523,Jozef Cantré,Kunstenaar,
c91561a6-01b8-5882-b449-e2db188037e0,tg:lhsc:1357,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1738300a-c771-59d7-aa53-1d0cfcd8ed9b'},au::17175,Renaat Smits,Kunstenaar,
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/0b4a565d-b199-5ceb-8b34-e41eea1d79ba'},au::12288,Aimé de Martelaere,Kunstenaar,
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/f3fb4fcd-bc61-5663-9f2d-7c1c39b27db4'},au::10155,Jan van de Kerckhove,Kunstenaar,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,
b9a62228-bb95-5c1e-8fde-b7695cace939,tg:lhsc:1091,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b41d0c7b-702e-5080-81b9-081ebc7da2be'},au::3523,Jozef Cantré,Kunstenaar,
685f3dff-a392-5fff-ac80-81fa0c8de548,tg:lhsc:948,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/baecc7d9-6355-530f-8abd-ce1539329632'},au::9691,Oscar Jespers,Kunstenaar,
032c6ab7-2785-591b-bbd0-2aa40d07c595,tg:lhsc:1300,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
e4917e05-f18e-55a3-b5e8-232938a7cbf5,tg:lhsc:765,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3e7b8683-b1eb-5645-813b-cbd02b404e24'},au::54731,J. Kopf,Kunstenaar,
f193f02f-d995-5323-92e8-3e4cd1bcb69e,tg:lhsc:9360,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/aab2baec-dceb-5dfa-b009-2bcd00183756'},au::61200,Paul Delporte,Kunstenaar,
6b9f1fb4-8b0e-57f4-a979-225b03c223c8,tg:lhsc:1245,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
bf67d273-b15c-51b6-972a-81b21ebe2abb,tg:lhsc:1183,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/34f4b3e3-5436-5e7f-9fd9-5999b5611383'},au::11985,Marcel van Maele,Kunstenaar,
43cf283e-4fb6-5c63-aa3f-2da82de7754c,tg:lhsc:1029,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/294d7ba7-4ef9-546c-88c0-e4def5df618c'},au::54769,Jos Loyens,Kunstenaar,
e73c018e-6e80-55b1-9549-12c7c7137260,tg:lhsc:773,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/22722308-25eb-508e-84a3-758976f74cbb'},au::54736,Auguste de Wever,Kunstenaar,
f9fe8b08-78b8-5bd6-acde-2a5ac3259f7f,tg:lhsc:1316,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
0518e5d1-0053-5d3f-b972-9c7226d62bca,tg:lhsc:5705,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/2a082b81-b786-50e6-9143-957fc3595d7c'},au::10902,Frans Lamberechts,Kunstenaar,
b1fa3c75-9109-5ba4-bfd4-652078764d41,tg:lhsc:9399,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/130b3805-518d-52e8-94cd-bce8cc6d3416'},au::16388,Rik Sauter,Kunstenaar,
72ae0f80-343f-51e4-bc8b-1127b9e5293a,tg:lhsc:909,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/84172642-cb26-551e-8e4d-0134ddd6daf0'},au::6051,Antoon Dupuis,Kunstenaar,
19520f56-a900-539f-97cc-b50de6f6ae88,tg:lhsc:724,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28'},au::1083,Louis du Bar,Kunstenaar,
79d07b57-4d21-571b-9d86-9721756d96ce,tg:lhsc:1204,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/1fe9425c-a89a-5419-8373-959fabfe3348'},au::14483,Jules Pecher,Kunstenaar,
c6d167fe-acbf-5e85-acab-e94935ca0551,tg:lhsc:661,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d790c752-47e5-5765-94f7-c3c0db710333'},au::4092,Carl de Cock,Kunstenaar,
61033c36-2896-51c8-bdc3-5ef47c5b77e9,tg:lhsc:6938,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/32db989c-d48e-58a9-ae91-7872ccf00ae2'},au::9287,Alfons Huylebroeck,Kunstenaar,
21a5f190-43a8-5766-bfa5-9bd0708d114f,tg:lhsc:1087,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/9f6b2fe4-80bd-5c52-8a8d-ba25b60aa7a4'},au::48452,Ward Blankers,Kunstenaar,
b1660be2-fee1-58a4-9d08-a350791feba7,tg:lhsc:1984,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/66016cae-1991-5e46-9fbd-7a12d4c18c22'},au::17782,Henri van Straten,Kunstenaar,
a756b6bb-5d8e-5ed6-8070-fc27d0d49e1a,tg:lhsc:1068,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3a2a36e1-a764-52f8-8218-bf7ae0885f27'},au::12551,Edward Melis,Kunstenaar,
8253975a-01eb-5d18-8907-bc5ec6a0b394,tg:lhsc:929,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/12ac6a87-1263-5a37-98c6-bfc8655a7c80'},au::13527,May Néama,Kunstenaar,
c07a0a00-0e4f-51e3-a599-819502d1eaaa,tg:lhsc:883,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/a1e4fc05-d7fd-53af-9c76-c118efb1637d'},au::4378,Joan Baptist Coomans,Kunstenaar,
01ebd8c7-d384-52e3-aacc-f5bb635a8a6a,tg:lhsc:1273,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
eefdbee7-127a-536c-81db-44c2ddadeebf,tg:lhsc:753,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/58b80e18-c631-5947-b50f-ef36fcf0eef2'},au::54724,Adolf van Dongen,Kunstenaar,
3f5a7fdd-bf5a-5eb5-9019-8467a9daf42a,tg:lhsc:991,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5a9cb364-45fe-5996-8cc5-1c6d25c3d992'},au::54768,Jules Delbrouck,Kunstenaar,
8fecb54e-b545-5998-8a4b-34f4ffefa447,tg:lhsc:1224,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
fcfa8b32-3476-5c73-b29d-7a4cb37ce9b3,tg:lhsc:1361,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/83670b94-ba23-5abf-ae1d-197a9a45e3de'},au::17995,Albert Szukalski,Kunstenaar,
57e31c35-875e-58d1-88e4-1b707ae3c503,tg:lhsc:704,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/12ac6a87-1263-5a37-98c6-bfc8655a7c80'},au::13527,May Néama,Kunstenaar,
4d0226a0-c754-5de7-9259-eecb394db074,tg:lhsc:1731,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
9d92b307-4b8b-5f6b-ad8f-03a3bcb00f7d,tg:lhsc:968,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,
37efcb8b-7cde-5a47-bcfc-64e336fd7253,tg:lhsc:987,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/31858276-e893-5955-ba54-79e54b55c565'},au::3907,Frans Claessens,Kunstenaar,
afa918e4-2af9-5440-a31e-0be0be4f8a86,tg:lhsc:657,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/ae008fb9-c716-5668-a43f-c79e3938b1a8'},au::9683,Emiel Jespers,Kunstenaar,
5b6644a3-84c9-5264-9388-c429ffc53089,tg:lhsc:1232,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
9ab07436-a3de-5e79-9438-2148ce23c71b,tg:lhsc:895,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28'},au::1083,Louis du Bar,Kunstenaar,
93b15fcb-5978-54bd-a89b-5ebdcb0f8848,tg:lhsc:1265,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
a5d49d3d-cd1a-5783-97ae-adc38f774cef,tg:lhsc:1320,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/73c233b4-df4f-5eca-9989-52028f31a637'},au::10614,Willy Kreitz,Kunstenaar,
355922be-0052-57bf-b265-6214fde543fd,tg:lhsc:745,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/b14227ae-7f37-5207-b978-9c45d419a8e0'},au::14914,Albert Poels,Kunstenaar,
7b78fe22-10e4-57c6-84a7-60245f65b10a,tg:lhsc:1137,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/47a2d9ee-7ea8-5373-854a-2d8d1573b2fd'},au::1978,Theo Blickx,Kunstenaar,
605c3f7c-3c6f-5cc1-81bc-9a0575d21582,tg:lhsc:801,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f'},au::9854,Frans Joris,Kunstenaar,
a24c94b2-790d-5a36-a95d-a5b5e73d9914,tg:lhsc:944,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/85823574-10d3-516e-bc4a-8996d4c5ecc3'},au::14387,Wilfried Pas,Kunstenaar,
2e692866-8eae-59e2-8d34-f25a3522c65f,tg:lhsc:417,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8610f097-b37f-586f-9dd5-c9190c9ebfbc'},au::6052,Louis Dupuis,Kunstenaar,
4f95b2b3-432b-53de-b9d0-39c2f954cef0,tg:lhsc:1072,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/8d511621-de70-5a5d-bf36-1176201877bc'},au::12295,Gaston-Marie Martens,Kunstenaar,
a4c09d85-9233-5484-afc0-799cae720c5c,tg:lhsc:5748,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,
e5f09b64-28f7-5124-93c8-923ec07e1bdc,tg:lhsc:694,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/82c8b25e-4b1a-58a2-82bc-fff067fbdc81'},au::54658,Harro Magnussen,Kunstenaar,
6e87572a-425e-5163-8d54-5a1a2a4fa6c0,tg:lhsc:856,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/4af2079a-9a29-5cec-aa81-a12d35090c62'},au::5705,Johan Baptist Dilis,Kunstenaar,
e9aa9eb6-97d5-5097-aa81-23d114e25222,tg:lhsc:1160,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/cf5613f9-6bd3-50a9-8ad4-101474860d41'},au::16711,Karel Schuermans,Kunstenaar,
896349a8-6f7c-5d19-81c1-8ecadcfdf0ba,tg:lhsc:440,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/3ad1befa-f53e-5f3e-8c83-515e86cd3c2f'},au::5403,Hildebert Derre,Kunstenaar,
015d1f00-d835-52fb-9d6f-ff0fee809287,tg:lhsc:913,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/c4ba3cb0-605d-583a-84da-0479ac98670f'},au::9508,Jef Jacobs,Kunstenaar,
300f3401-b2c4-50ce-8d03-1724f6c03be3,tg:lhsc:769,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/5eeb1586-f007-522a-bfa4-742a400fd3e6'},au::18272,Pierre Theunis,Kunstenaar,
d579f86f-e668-507f-8915-cac341ad6fa4,tg:lhsc:7372,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/787469b1-5a28-5fac-90fb-af2fc94fe86d'},au::14582,Bert Peleman,Kunstenaar,
f0f7a63f-fe85-51f1-86fa-cbeae42f89b4,tg:lhsc:1619,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/e0e098ec-06aa-51d6-8a19-e3f34841e528'},au::12385,Alfons Mauquoy,Kunstenaar,
ad12781f-22b9-5373-bbab-d777cc367024,tg:lhsc:786,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d241efe4-a73b-56cb-9ef4-d9057cbb0a90'},au::16696,Cesar Schroevens,Kunstenaar,
b290693c-3062-5044-91aa-01182b7f2085,tg:lhsc:1176,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/01f49f60-aad7-5f31-9bdf-c2a21ad8b88b'},au::19218,Geo Verbanck,Kunstenaar,
