ResourceID,brocade.id,card,order,Genre Type
9ee54047-4908-546f-a047-3871c0547230,tg:lhsc:810,GenreTypes,1,Buste
c2c74bc9-510f-5c46-9dfd-113244f98495,tg:lhsc:955,GenreTypes,1,Hand
d6b3c6c4-1969-5973-a355-c214d231f892,tg:lhsc:1063,GenreTypes,1,Kop
e2a2eee2-520d-5e83-92aa-2f40b6bf77e6,tg:lhsc:778,GenreTypes,1,Plaquette
5669f751-6913-51a5-9126-5f8c0ce95ca6,tg:lhsc:847,GenreTypes,1,Plaquette
1c4b92d9-55ec-5ee7-bde4-db9a4ca63ed2,tg:lhsc:1171,GenreTypes,1,Kop
3003dd64-3fe9-502e-a599-ad5bb33f4143,tg:lhsc:7949,GenreTypes,1,Buste
79c38a16-ce0a-5cbf-93f8-9fb4be5921df,tg:lhsc:9404,GenreTypes,1,Plaquette
ac31c0b7-2070-5b13-977c-839e3986dd5d,tg:lhsc:1034,GenreTypes,1,Dodenmasker
c5450e9f-5510-5cf4-b184-53cf1aec1324,tg:lhsc:902,GenreTypes,1,Medaillon
20de7983-25a8-5336-97d5-4f809a279898,tg:lhsc:781,GenreTypes,1,Buste
92e16535-75bc-5b5d-92bf-a2a5a9c9ccf3,tg:lhsc:1167,GenreTypes,1,Buste
74151a4b-8454-5561-b737-3ab1b1bafb7b,tg:lhsc:851,GenreTypes,1,Buste
a4dfba83-f210-58f6-bd44-9be9c3a95f3d,tg:lhsc:914,GenreTypes,1,Plaquette
ecbdf1c7-5e39-577e-a42f-350f3b711300,tg:lhsc:1022,GenreTypes,1,Masker
9b6ef5ba-0bf4-5106-807a-f5aaecc1ed63,tg:lhsc:9412,GenreTypes,1,Medaillon
6ce7d351-6e3a-57dc-873f-2c95224c5624,tg:lhsc:447,GenreTypes,1,Kop
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,GenreTypes,1,Staande Figuur
5763e199-f3c3-5b74-9f41-005f7497e13d,tg:lhsc:693,GenreTypes,1,Buste
d6e645e8-fe71-5a5f-af4e-f4509483ea92,tg:lhsc:739,GenreTypes,1,Plaquette
e1519eae-4cd8-5d24-8143-e4d7a573f46f,tg:lhsc:1219,GenreTypes,1,Buste
c0c83a98-314a-59c9-9aa5-13ca5a0f50c9,tg:lhsc:806,GenreTypes,1,Buste
3d67e26f-4655-5fce-b4e5-6b04882dbe74,tg:lhsc:1130,GenreTypes,1,Staande Figuur
4e4e7b45-a6bc-5609-aab4-c75e742c034a,tg:lhsc:410,GenreTypes,1,Figuur Ten Halven Lijve
5bc31604-0b9b-53b9-970a-20bda3bc1bb7,tg:lhsc:1075,GenreTypes,1,Buste
8214bb15-4ade-5466-8647-110925e9a0ac,tg:lhsc:943,GenreTypes,1,Dodenmasker
42be8ba1-c56f-5a29-965c-f7ef7dc7ba1d,tg:lhsc:1327,GenreTypes,1,Kop
4f64fa2e-1349-5460-bdfc-37db32b3c724,tg:lhsc:742,GenreTypes,1,Plaquette
4bf9587a-195a-531a-b797-48d33fd3f03e,tg:lhsc:892,GenreTypes,1,Medaillon
2046f21b-8cb3-5f0c-80cc-8f1043ea9ac8,tg:lhsc:938,GenreTypes,1,Dodenmasker
5855f397-594e-5c36-a3e6-abdfd9d51a52,tg:lhsc:1235,GenreTypes,1,Staande Figuur
42b50203-c676-5008-8bfa-ec422156f497,tg:lhsc:715,GenreTypes,1,Medaillon
d5967ff2-dfa5-580d-941d-85b75a349d73,tg:lhsc:1370,GenreTypes,1,Zitbeeld; Zittende Figuur
251a4c15-a4a5-52d9-99d1-ecd68f0039d9,tg:lhsc:1059,GenreTypes,1,Buste
c0668c9b-d5a4-58c1-88cf-60be1c49e8a1,tg:lhsc:980,GenreTypes,1,Dodenmasker
48781e86-bfd4-580d-b3d2-61bb71bfb330,tg:lhsc:4922,GenreTypes,1,Medaillon
0752d698-5559-5f26-9bc7-0c22f6cc4a98,tg:lhsc:1366,GenreTypes,1,Kop
6aa05d40-8cfc-5161-9022-19303f4be3f3,tg:lhsc:1736,GenreTypes,1,Buste
f22e19d6-952c-5dc0-80f4-3876137d63fd,tg:lhsc:703,GenreTypes,1,Medaillon
0b460bd8-9b8e-580d-bed5-38a05bd079fd,tg:lhsc:979,GenreTypes,1,Dodenmasker
e45ccb0f-8b3d-5225-91ae-e7041a97d2d3,tg:lhsc:996,GenreTypes,1,Dodenmasker
e98844f2-7471-5e50-8f89-434e2287cff5,tg:lhsc:884,GenreTypes,1,Medaillon
041882a6-2b28-57d2-a8cb-313cade7ff6a,tg:lhsc:1018,GenreTypes,1,Masker
d09fb64f-8919-51d9-a359-d58b4c0e2d14,tg:lhsc:1019,GenreTypes,1,Dodenmasker
13e37524-f03c-591b-8dbf-7814a6fc95e2,tg:lhsc:31,GenreTypes,1,Accumulatie
3964c2af-bd80-5a14-97b6-bb7a7dbd68cf,tg:lhsc:1275,GenreTypes,1,Zitbeeld; Zittende Figuur
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,GenreTypes,1,Plaquette
78323621-3f0b-5c47-8140-9d63eb558080,tg:lhsc:1330,GenreTypes,1,Maquette
c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,tg:lhsc:978,GenreTypes,1,Dodenmasker
a1e4552c-9140-5bd0-a6f6-349968958ddb,tg:lhsc:997,GenreTypes,1,Dodenmasker
a7c16f34-4bcd-52a0-ba5a-87e865efb62d,tg:lhsc:4923,GenreTypes,1,Medaillon
32f691cc-f08e-53b5-ab70-1c1e8f7b361d,tg:lhsc:1222,GenreTypes,1,Dodenmasker
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,GenreTypes,1,Kop
4f92cc36-92a1-5e79-9b70-2566f4843c42,tg:lhsc:1367,GenreTypes,1,Buste
f08984f3-e2fc-54da-9c61-78add09bfd5a,tg:lhsc:702,GenreTypes,1,Medaillon
b2d880a6-5fe2-56dd-9c45-26b83a820e58,tg:lhsc:1058,GenreTypes,1,Staande Figuur
9e2d2511-c461-5249-81e9-6fa358cb5ee2,tg:lhsc:981,GenreTypes,1,Dodenmasker
67a0b963-eefd-5594-ba91-168071d6fe20,tg:lhsc:1234,GenreTypes,1,Staande Figuur
379e9880-69a2-5f6f-a7a0-0f09c8773834,tg:lhsc:714,GenreTypes,1,Plaquette
0715bd05-3144-5daa-a114-53542bd90551,tg:lhsc:1371,GenreTypes,1,Kop
2369319a-c50f-5def-a165-214f7df26017,tg:lhsc:939,GenreTypes,1,Hand
a20d053c-d04a-583d-bf00-b619d17fc394,tg:lhsc:1326,GenreTypes,1,Maquette
3bf6e521-9afd-56e9-a309-2eaa5b135385,tg:lhsc:743,GenreTypes,1,Plaquette
17d6cc59-4608-5f8b-a17f-df5e96c36d0e,tg:lhsc:807,GenreTypes,1,Buste
8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,tg:lhsc:1131,GenreTypes,1,Buste
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,GenreTypes,1,Zitbeeld; Zittende Figuur
9cb1ea69-87e9-58c4-a753-0c476c73cbe8,tg:lhsc:1074,GenreTypes,1,Kop
9785ef83-ffab-5745-ad19-a502ebae52d8,tg:lhsc:942,GenreTypes,1,Hand
289dfd9f-6ac6-59f6-934a-f1d3374408f0,tg:lhsc:692,GenreTypes,1,Buste
caf56308-6bc0-5df9-b5a6-812476b29172,tg:lhsc:738,GenreTypes,1,Plaquette
3a8db150-e483-582a-b619-65d30596b007,tg:lhsc:1648,GenreTypes,1,Medaillon
e625cf08-bf97-5160-bd2b-9865469d4c3e,tg:lhsc:1166,GenreTypes,1,Buste
f2b3fb9e-a9fe-58df-aa11-70e64121904f,tg:lhsc:850,GenreTypes,1,Buste
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,GenreTypes,1,Plaquette
d38d9708-0516-521b-bb80-a809a561be78,tg:lhsc:9413,GenreTypes,1,Hand
1000d161-923b-5ee5-a7c7-10c59cf2bded,tg:lhsc:1023,GenreTypes,1,Dodenmasker
fe58283f-d95f-536b-b453-f0e65d0c382d,tg:lhsc:1189,GenreTypes,1,Buste
3c1850cd-b5d2-5b36-92f7-4d93cac672a2,tg:lhsc:446,GenreTypes,1,Kop
e63e61af-0b2e-5a83-b452-c4d7c0b747be,tg:lhsc:780,GenreTypes,1,Medaillon
ead2be40-f358-5426-861a-7acaf520ca74,tg:lhsc:846,GenreTypes,1,Plaquette
eef710d9-efd5-5bec-95ac-fc7b8799e862,tg:lhsc:1170,GenreTypes,1,Buste
0037c8b2-625d-5e8e-a6f5-fef61711e8d9,tg:lhsc:1035,GenreTypes,1,Dodenmasker
768c357c-5e80-57b4-806a-d12062ff20ad,tg:lhsc:9405,GenreTypes,1,Medaillon
c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,tg:lhsc:903,GenreTypes,1,Medaillon
14e6bdc2-e723-55a4-a090-6e6b5b099805,tg:lhsc:779,GenreTypes,1,Plaquette
b6a9e149-8ffb-558d-ad92-c2a949f5b4ba,tg:lhsc:796,GenreTypes,1,Kop
b6f7316a-1e65-5e44-812e-50bfaeab2327,tg:lhsc:1127,GenreTypes,1,Staande Figuur
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,GenreTypes,1,Buste
375f5c29-961d-52ca-bcab-7c02cee5db22,tg:lhsc:954,GenreTypes,1,Staande Figuur
6a01793e-dcc5-50d8-8086-332ecf5619d4,tg:lhsc:1062,GenreTypes,1,Buste
310d02bc-b3f9-54a4-ba0f-f8b0dbf98efc,tg:lhsc:407,GenreTypes,1,Buste
2006b3d1-91a1-57c0-9a01-e100ab2edcf1,tg:lhsc:4149,GenreTypes,1,Buste
ecc3da21-40ad-550b-8d87-945e2c6344d6,tg:lhsc:9281,GenreTypes,1,Medaillon
6dc55640-b9fc-569d-beac-580b064e9b39,tg:lhsc:684,GenreTypes,1,Buste
b4731182-f254-591a-a7df-4f4b6263ad31,tg:lhsc:1279,GenreTypes,1,Buste
049e5824-e57f-5c45-8f22-69f0b1524d65,tg:lhsc:6416,GenreTypes,1,Plaquette
374c7807-9397-570e-b7ac-233b693074c3,tg:lhsc:759,GenreTypes,1,Plaquette
f9b73f84-d020-5318-a7de-cc6afbbebcbe,tg:lhsc:889,GenreTypes,1,Medaillon
90d0435d-841b-5f6d-bdd3-08aece6d2659,tg:lhsc:923,GenreTypes,1,Medaillon
65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,tg:lhsc:866,GenreTypes,1,Plaquette
4033c8db-8ba4-5d17-8c07-2a3200cf1814,tg:lhsc:1150,GenreTypes,1,Buste
f72722ec-7527-5808-8921-9d0e5c2aac82,tg:lhsc:974,GenreTypes,1,Dodenmasker
f4ee596d-f2e6-58a3-9507-f813e4cb5f63,tg:lhsc:9188,GenreTypes,1,Dodenmasker
9b580fe2-dedf-5aeb-b5b2-923133569e39,tg:lhsc:1042,GenreTypes,1,Plaquette
e769403f-7189-56fc-af95-c11e84c94bff,tg:lhsc:427,GenreTypes,1,Buste
65563560-4578-5289-9232-3aa692d4fb60,tg:lhsc:1107,GenreTypes,1,Buste
7a4b79ef-d578-582a-9018-18ed74224da7,tg:lhsc:831,GenreTypes,1,Buste
62ad11fc-797e-502f-9370-585ca1c50c13,tg:lhsc:1687,GenreTypes,1,Staande Figuur
135dde48-fde5-5082-a586-88de91fc0046,tg:lhsc:718,GenreTypes,1,Medaillon
56453bf7-3f37-584d-a3fd-52b7586f9498,tg:lhsc:431,GenreTypes,1,Buste
29839ebe-7317-53b4-bd17-8cade0222af5,tg:lhsc:1054,GenreTypes,1,Buste
6c66a023-b211-5d30-8131-f20b8e0704a7,tg:lhsc:962,GenreTypes,1,Hand
5e114be4-606d-5013-a9a9-156222c4ee0f,tg:lhsc:827,GenreTypes,1,Buste
e583a8bd-f9b3-5a25-93ff-bb1096f2d896,tg:lhsc:1111,GenreTypes,1,Buste
17068039-827b-51f5-9845-55a7842ab05c,tg:lhsc:1280,GenreTypes,1,Buste
8bc127bc-0eb5-5d82-bdcb-d96e714ec52f,tg:lhsc:935,GenreTypes,1,Dodenmasker
89f6a345-1100-5d98-84c9-aa13d05e7716,tg:lhsc:1003,GenreTypes,1,Dodenmasker
210f738b-66cf-5a49-a052-f70560256b30,tg:lhsc:1146,GenreTypes,1,Buste
e8761c49-ddb8-5d6b-960d-08d9785e800a,tg:lhsc:870,GenreTypes,1,Medaillon
fc16b5b7-8e3e-5a44-9635-b5016bac122d,tg:lhsc:734,GenreTypes,1,Oud-Grieks
6e9fd2bc-a8a9-55e0-92e8-b08d7d9cf5fb,tg:lhsc:671,GenreTypes,1,Buste
9ee6d884-cea2-5cad-b661-3bbdbb5c5603,tg:lhsc:1097,GenreTypes,1,Kop
34ea6a2a-a057-577f-8322-0f5477bf3990,tg:lhsc:1078,GenreTypes,1,Buste
a55eead7-0d64-5462-8bb1-13e7b1d7cc64,tg:lhsc:1306,GenreTypes,1,Kop
563e89a4-2590-5e61-9c0f-c8e139c85567,tg:lhsc:763,GenreTypes,1,Plaquette
0d6e5966-8c4e-5dc8-9d5c-626c9f9dc548,tg:lhsc:1243,GenreTypes,1,Masker
a7afd071-e036-5c1c-958a-551cda78eb5d,tg:lhsc:1185,GenreTypes,1,Buste
67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,tg:lhsc:919,GenreTypes,1,Medaillon
6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,tg:lhsc:775,GenreTypes,1,Medaillon
2e746cce-f1cf-51da-a6b9-df0237c68279,tg:lhsc:9370,GenreTypes,1,Buste
61e2024a-fee3-5b46-9038-5aefcbce3739,tg:lhsc:1310,GenreTypes,1,Kop
1b1d68ee-746f-58e9-8ae2-db68056f3412,tg:lhsc:1255,GenreTypes,1,Staande Figuur
9640db43-dc5b-5c99-a80b-c278494bfb1d,tg:lhsc:9409,GenreTypes,1,Kop
9ca97dea-5e1a-5392-aa1a-8dce243690d6,tg:lhsc:1039,GenreTypes,1,Dodenmasker
c9c88d88-ce72-59bd-bd72-249ea73a4447,tg:lhsc:1193,GenreTypes,1,Buste
472ede0f-28bc-51b7-9cfb-66c25d3a604a,tg:lhsc:9059,GenreTypes,1,Oud-Grieks
8868fbb7-c1c9-5632-8b92-e44faa8f5a78,tg:lhsc:688,GenreTypes,1,Buste
5ad91390-612f-588c-bfd5-6828d7a7ac25,tg:lhsc:722,GenreTypes,1,Plaquette
e690fe1c-60cb-59c9-b326-8e4632801198,tg:lhsc:7339,GenreTypes,1,Plaquette
7ec13f4e-4965-5693-bd9e-78db3bc594ca,tg:lhsc:667,GenreTypes,1,Buste
7d7f8f98-9156-532e-9a7a-802cc375d7e6,tg:lhsc:1982,GenreTypes,1,Staande Figuur
34429990-f70a-5af9-9541-7ef726039b06,tg:lhsc:1081,GenreTypes,1,Buste
974b1623-a0cd-5558-b36e-d2450e3515bd,tg:lhsc:958,GenreTypes,1,Hand
944f30dc-217b-51b4-ba88-43ed19904fe5,tg:lhsc:7341,GenreTypes,1,Assemblage
24cb803a-b0d3-5a97-8ddb-b57e72ca3277,tg:lhsc:1295,GenreTypes,1,Kop
ade66d13-6db4-57ea-9221-c641691de559,tg:lhsc:1503,GenreTypes,1,Medaillon
1a4bbd06-e389-52f7-b275-d571ef04bd5d,tg:lhsc:1153,GenreTypes,1,Buste
a298062f-86f9-5efe-a646-e110eaa94325,tg:lhsc:865,GenreTypes,1,Medaillon
bd991b15-b17a-5149-8523-aaf56f33850e,tg:lhsc:920,GenreTypes,1,Plaquette
0abe9ebc-241f-5490-8928-c1c3088223cb,tg:lhsc:1016,GenreTypes,1,Dodenmasker
ec7ef1a4-2d16-58a2-ada6-25d12352cdbb,tg:lhsc:1692,GenreTypes,1,Hand
7e07d9b7-d34e-5e58-8247-f68f5240d82e,tg:lhsc:1368,GenreTypes,1,Kop
f00a2bb4-3a5b-53eb-a3d2-e4c6b0117ab8,tg:lhsc:832,GenreTypes,1,Buste
d1800dc2-4e01-5194-a413-55098b5b74d1,tg:lhsc:998,GenreTypes,1,Dodenmasker
78552b1f-3594-50cd-a091-266796249e4b,tg:lhsc:1104,GenreTypes,1,Kop
22573d84-c9b6-5ca5-ae6c-782d46b1759c,tg:lhsc:1041,GenreTypes,1,Plaquette
50fd8afd-39ba-5142-97da-086bb8886d8e,tg:lhsc:424,GenreTypes,1,Buste
edf6ad82-e6bf-5ba1-b5e2-9bfce26f3741,tg:lhsc:977,GenreTypes,1,Dodenmasker
08cf37aa-6c38-500d-bcec-34a284e4bb3f,tg:lhsc:1684,GenreTypes,1,Kop
c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,tg:lhsc:1112,GenreTypes,1,Kop
5d7bc70a-3d39-5a59-a813-4766f4f637e4,tg:lhsc:824,GenreTypes,1,Buste
eaef1f4f-ceb4-5aec-a22f-cd33fde18858,tg:lhsc:961,GenreTypes,1,Hand
9ef760ec-09ad-5721-9269-5c964154d8c9,tg:lhsc:432,GenreTypes,1,Kop
9e1290f4-22cb-51f5-a34a-b364908fc01d,tg:lhsc:1057,GenreTypes,1,Kop
4310edf1-c502-5a7f-b4a8-650ae079495d,tg:lhsc:873,GenreTypes,1,Plaquette
bfdad5bd-c72b-55cb-bed9-ad1ea0de1f7e,tg:lhsc:1145,GenreTypes,1,Buste
4b285160-9046-59d3-8c6f-74d7e6adc0ca,tg:lhsc:1000,GenreTypes,1,Dodenmasker
68aef67f-e793-59ea-8520-36f55bf00ad9,tg:lhsc:9060,GenreTypes,1,Buste
62778d00-93f1-5594-90d6-ef9b3a2b968d,tg:lhsc:936,GenreTypes,1,Dodenmasker
3f24bb73-36e8-5112-909d-c5955599d0f6,tg:lhsc:737,GenreTypes,1,Plaquette
78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,tg:lhsc:5741,GenreTypes,1,Buste
74bc179a-23ff-5896-8640-9b0ff0ce1ef4,tg:lhsc:1978,GenreTypes,1,Staande Figuur
e87525b7-4ec0-5dcf-ab6e-3b8f27cff77c,tg:lhsc:2207,GenreTypes,1,Plaquette
22a62011-96bc-5f17-a7d9-afde16c0ded1,tg:lhsc:808,GenreTypes,1,Zitbeeld; Zittende Figuur
324ed6e8-c0e4-5dc3-aa16-d18ceec2d2d6,tg:lhsc:53,GenreTypes,1,Buste
b4831efa-9318-5be7-9fa9-5a4ab1cff942,tg:lhsc:1094,GenreTypes,1,Kop
3fa37144-1dc9-5c7d-9dcd-68c86ad21fd2,tg:lhsc:9220,GenreTypes,1,Plaquette
2e9db128-3e8f-5edc-8dc9-164952603207,tg:lhsc:1305,GenreTypes,1,Kop
1339bcd7-ca1f-517c-865e-dbec0993e264,tg:lhsc:760,GenreTypes,1,Plaquette
73c65e6f-a057-509a-8a6c-d223bdd4fdec,tg:lhsc:449,GenreTypes,1,Plaquette
226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,tg:lhsc:1186,GenreTypes,1,Buste
e941a9b5-2f15-5450-8983-1a63fd54a75b,tg:lhsc:1169,GenreTypes,1,Buste
9515c8fd-3cc2-5ca5-bdab-09e5b07cf607,tg:lhsc:1256,GenreTypes,1,Kop
c8250952-5817-5d45-a504-a747384087d3,tg:lhsc:776,GenreTypes,1,Staande Figuur
05634d34-0886-5578-bf83-7c4d06355f42,tg:lhsc:9373,GenreTypes,1,Buste
7da60b76-1666-5bdc-8b94-3ca33cdafdaf,tg:lhsc:1313,GenreTypes,1,Buste
b55be486-9895-503e-bfb0-c9b8a7b4435a,tg:lhsc:1190,GenreTypes,1,Buste
1cd6de33-e717-527f-a5bd-f99298d0a5e0,tg:lhsc:849,GenreTypes,1,Medaillon
11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,tg:lhsc:1201,GenreTypes,1,Buste
6ace3ad5-b377-5558-ac8b-0051b75bde1f,tg:lhsc:664,GenreTypes,1,Buste
ff0a0e0a-0ca8-564d-b33d-8ce77d4a77c9,tg:lhsc:1714,GenreTypes,1,Kop
7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,tg:lhsc:721,GenreTypes,1,Plaquette
b31232c8-f28e-57a8-aa98-78765504a3d1,tg:lhsc:408,GenreTypes,1,Staande Figuur
5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,tg:lhsc:1597,GenreTypes,1,Medaillon
e24b5dce-b3b2-56b9-9d7a-11b9a5b7c736,tg:lhsc:1082,GenreTypes,1,Kop
2ad77777-2e0a-5c8c-a523-450ea5def420,tg:lhsc:1128,GenreTypes,1,Kop
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,GenreTypes,1,Staande Figuur
831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,tg:lhsc:869,GenreTypes,1,Medaillon
e0b081da-3b59-511f-8b66-552d3fd293b8,tg:lhsc:886,GenreTypes,1,Medaillon
33da8209-b137-58ce-834e-a083564385f4,tg:lhsc:756,GenreTypes,1,Medaillon
b4206bf2-a902-515d-90f6-f3af0983d805,tg:lhsc:1276,GenreTypes,1,Buste
522e5be3-8ada-5b7f-a944-46811f7b52c0,tg:lhsc:1108,GenreTypes,1,Kop
5796dddb-5090-51e1-bb4e-58fb9a0bc545,tg:lhsc:994,GenreTypes,1,Dodenmasker
1356af1c-872f-54ca-921c-adc5e6a7fe5e,tg:lhsc:7199,GenreTypes,1,Kop
68fc9426-cca0-5fd0-8e7e-09303bf1f719,tg:lhsc:428,GenreTypes,1,Buste
d48f991c-ed7c-5712-8cc7-a5f1744f571a,tg:lhsc:1364,GenreTypes,1,Maquette
edef3d43-d41a-51b2-9605-25200b96a9a2,tg:lhsc:1734,GenreTypes,1,Kop
1a734321-cc64-5dfc-95ce-123ac604303e,tg:lhsc:701,GenreTypes,1,Medaillon
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,GenreTypes,1,Kop
6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,tg:lhsc:4920,GenreTypes,1,Plaquette
eb077197-c50b-5ca0-b291-c9e56ec5de62,tg:lhsc:828,GenreTypes,1,Kop
713e97c5-19c1-5fdf-a553-684febe0e14e,tg:lhsc:982,GenreTypes,1,Dodenmasker
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,GenreTypes,1,Medaillon
92c7b1ed-8adb-54fb-ac7c-ddd608e2168c,tg:lhsc:1372,GenreTypes,1,Kop
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,GenreTypes,1,Assemblage
190cdfc1-3a08-57ee-ba33-44398962708f,tg:lhsc:1667,GenreTypes,1,Buste
376cd848-ee90-57f5-b243-a0ee3a387e3d,tg:lhsc:1237,GenreTypes,1,Buste
1a439f79-09b6-5d58-8d91-4c51672d8ddd,tg:lhsc:1149,GenreTypes,1,Buste
cccecc83-ec92-5c21-bf2e-d22869f6b196,tg:lhsc:890,GenreTypes,1,Medaillon
588ed434-8cdc-5aa9-94d4-b9db39f8e369,tg:lhsc:5736,GenreTypes,1,Buste
efeb48b7-b43d-5445-ba97-7f0c7008da7c,tg:lhsc:1325,GenreTypes,1,Maquette
f50e3aac-e193-5501-9c37-0b16d40f617a,tg:lhsc:740,GenreTypes,1,Medaillon
cb459b5c-5ed2-5454-bf3c-41c11134cc1b,tg:lhsc:941,GenreTypes,1,Kop
6d68d0e0-7201-5f62-a961-6078e899a096,tg:lhsc:412,GenreTypes,1,Zitbeeld; Zittende Figuur
42d6866a-0d15-5fbd-9692-c896e202b02e,tg:lhsc:1077,GenreTypes,1,Figuur Ten Halven Lijve
79057b82-06d2-5349-94ff-650a09ae4414,tg:lhsc:1098,GenreTypes,1,Kop
e72f4c71-2266-5f11-8d1d-5226bcf0534a,tg:lhsc:1132,GenreTypes,1,Buste
01adf1b1-0645-5f49-b26f-e3ecc7f88346,tg:lhsc:804,GenreTypes,1,Buste
098aa89e-8a7f-59d6-8c7e-f76068a17aa5,tg:lhsc:691,GenreTypes,1,Buste
f2b16e8e-b2b4-578b-9671-dae3b461bf7d,tg:lhsc:9410,GenreTypes,1,Dodenmasker
7184e6f1-80a6-551b-9ba1-c6b0b87989dd,tg:lhsc:1020,GenreTypes,1,Dodenmasker
4890d686-2331-535b-85d3-384afea42da1,tg:lhsc:445,GenreTypes,1,Buste
eb6ee117-8765-58af-8dad-59441c620b03,tg:lhsc:916,GenreTypes,1,Plaquette
11c49844-c619-5736-8630-4f431a6c6c7d,tg:lhsc:853,GenreTypes,1,Plaquette
2442f4ff-517a-596c-b491-419e5fcbc1d7,tg:lhsc:1165,GenreTypes,1,Buste
5ab8749e-059c-5822-9126-a79e7c250fbf,tg:lhsc:783,GenreTypes,1,Buste
71df2750-156f-5396-8a28-c27f724b1ea4,tg:lhsc:9386,GenreTypes,1,Assemblage
67b0d0cc-fdbf-5e06-a8b2-ca28ffd46948,tg:lhsc:1309,GenreTypes,1,Kop
2abc0433-04b1-548b-9235-4b71c756033d,tg:lhsc:900,GenreTypes,1,Medaillon
11738061-c52f-5501-be24-b549099f3c8f,tg:lhsc:453,GenreTypes,1,Basreliëf
a4b74afd-b139-5ac1-bd0a-cbf1d0e77695,tg:lhsc:1036,GenreTypes,1,Oud-Grieks
439e9a5f-f6b6-5947-9e32-e14324849a17,tg:lhsc:9406,GenreTypes,1,Medaillon
3900526e-09a7-50fd-8c38-4ad6748c5bfa,tg:lhsc:1173,GenreTypes,1,Kop
ee59fd8a-1578-52a4-b0b7-f04d11dc5fd8,tg:lhsc:845,GenreTypes,1,Plaquette
e07a1029-b0d7-5989-89a2-154a90b170f1,tg:lhsc:795,GenreTypes,1,Kop
ef997d04-d986-5bc6-9314-497b1b3a6470,tg:lhsc:1061,GenreTypes,1,Buste
9f63b5a4-c361-5051-99e6-93f27e2b3349,tg:lhsc:957,GenreTypes,1,Hand
bcd6ad22-317d-5796-a7be-57106f2b2260,tg:lhsc:812,GenreTypes,1,Buste
705205be-6fd6-5b2f-8cf3-f46cb39a9ddd,tg:lhsc:1124,GenreTypes,1,Buste
ddf96abe-518e-5e7a-86d4-2f1721f815b1,tg:lhsc:668,GenreTypes,1,Buste
3e30078a-692c-57b1-83ed-b68235df2480,tg:lhsc:9282,GenreTypes,1,Staande Figuur
4b9d7c35-e13c-5ee5-93f6-86c790165fcc,tg:lhsc:687,GenreTypes,1,Buste
913dd508-74cc-5926-ad25-cde9f6cd86e7,tg:lhsc:669,GenreTypes,1,Buste
c1706a0a-bbea-5846-8c7d-7e7a53d4ac3a,tg:lhsc:686,GenreTypes,1,Buste
08ff3a3c-dd11-5a47-9d9f-ea3ec421bca1,tg:lhsc:1060,GenreTypes,1,Buste
920260a1-a05e-543e-aa3a-f1bf16fe6fd6,tg:lhsc:405,GenreTypes,1,Staande Figuur
bb6b17d7-1aa9-5090-bf44-a56fe1f93d7c,tg:lhsc:956,GenreTypes,1,Hand
f199cab2-4e33-5361-abc4-19ca16f1f84d,tg:lhsc:813,GenreTypes,1,Buste
778e3338-6f9d-56cb-b660-c3b2da0b4b03,tg:lhsc:1125,GenreTypes,1,Buste
032f1518-6a11-5a14-9900-3809e086adbd,tg:lhsc:794,GenreTypes,1,Kop
5344f31d-224a-5bc3-b782-43a22a341e7b,tg:lhsc:901,GenreTypes,1,Medaillon
eec14c7b-5076-5a49-ad57-ed8608f363e3,tg:lhsc:9407,GenreTypes,1,Buste
68ce2698-3579-56ce-849b-1e0fd2827bbd,tg:lhsc:1037,GenreTypes,1,Masker
25702644-7882-5a7e-ad09-7b46fda9aaac,tg:lhsc:1172,GenreTypes,1,Buste
8575eef5-6c62-575f-96f9-83eea94eee0e,tg:lhsc:844,GenreTypes,1,Plaquette
c55d8e5c-0c32-5a84-b0ca-7f539e6c7c88,tg:lhsc:9368,GenreTypes,1,Buste
