ResourceID,Record ID,Administrative Area ID,URL,Maintainer,Name Language,Public,Name,Name Type,Administrative Area Name,Administrative Area Type,Administrative Area,Object Identifier,Geospatial Coordinates
6f678c90-04b8-5220-a333-fb668b6db74b,au::105272,au::105266,https://anet.be/record/isaarlh/au::105272/N,LH,Nederlands,True,Kjölberg,Gemeente,Noorwegen,Land,"[{""resourceId"": ""44ea4882-6ea5-56de-8c74-8c968a82e95a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1873e892-c8fd-4d36-806a-5ba0323ba55d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/6f678c90-04b8-5220-a333-fb668b6db74b,GEOMETRYCOLLECTION (POINT (59.2563626 10.8917625))
670293ce-572a-54b0-91c6-97a07ca43881,au::102299,au::102195,https://anet.be/record/isaarlh/au::102299/N,LH,Nederlands,True,Werl,Gemeente,Noordrijn-Westfalen,Deelstaat,"[{""resourceId"": ""234e9379-c162-5c74-82d4-9a628fd774b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e1e7504-3e0a-4c4a-8ef9-6451c40bde27"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/670293ce-572a-54b0-91c6-97a07ca43881,GEOMETRYCOLLECTION (POINT (51.5583773 7.9114426))
e7110ed3-1d2c-5502-b02d-61865eae512c,au::102763,au::102756,https://anet.be/record/isaarlh/au::102763/N,LH,Nederlands,True,Vitreux,Gemeente,Jura,Departement,"[{""resourceId"": ""b990d94a-30ad-53cb-b81e-0b6982757af1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4bc87810-7d85-4862-a1b8-2d5ec5d60208"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e7110ed3-1d2c-5502-b02d-61865eae512c,GEOMETRYCOLLECTION (POINT (47.24676600000001 5.687959999999999))
8474527c-3ae2-5b85-9f57-ab2a6fc11171,au::103871,au::103862,https://anet.be/record/isaarlh/au::103871/N,LH,Nederlands,True,Nishinomiya,Gemeente,Japan,Land,"[{""resourceId"": ""08275d97-a32a-5e05-b1a9-558308c12311"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d736780c-895c-49cd-ac87-af9160575672"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/8474527c-3ae2-5b85-9f57-ab2a6fc11171,GEOMETRYCOLLECTION (POINT (34.7376029 135.3415109))
69094db9-4385-5b6d-ab56-86c0e1c9ba45,au::102333,au::102309,https://anet.be/record/isaarlh/au::102333/N,LH,Nederlands,True,Münstermaifeld,Gemeente,Rijnland-Pfalz,Deelstaat,"[{""resourceId"": ""30264cc7-ac8e-5c80-84a1-d7a5381964f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""242c9958-c62a-4770-8958-62065932d089"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/69094db9-4385-5b6d-ab56-86c0e1c9ba45,GEOMETRYCOLLECTION (POINT (50.2482884 7.3623506))
0f88528c-eb40-5717-912f-7a4cc8125065,au::106370,au::106363,https://anet.be/record/isaarlh/au::106370/N,LH,Nederlands,True,Newburyport,Gemeente,Massachusetts,Staat,"[{""resourceId"": ""7befe8b1-0116-58da-b364-3ab16785c2d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5347b84-910d-4f7e-b336-e3f7f9b84bfb"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/0f88528c-eb40-5717-912f-7a4cc8125065,GEOMETRYCOLLECTION (POINT (42.8125913 -70.87727509999999))
dee9991f-5d40-5e35-8b7f-9e52d0f25fec,au::103488,au::103471,https://anet.be/record/isaarlh/au::103488/N,LH,Nederlands,True,Delhi,Gemeente,India,Land,"[{""resourceId"": ""6ce5103f-466d-5c8c-829d-b481135f9ede"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b7ff2adb-a0ef-4be2-96ab-252829ea2886"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/dee9991f-5d40-5e35-8b7f-9e52d0f25fec,GEOMETRYCOLLECTION (POINT (28.7040592 77.10249019999999))
f901c70f-ede6-50a1-82d6-6b1283ce51c6,au::103172,au::103164,https://anet.be/record/isaarlh/au::103172/N,LH,Nederlands,True,Laon,Gemeente,Aisne,Departement,"[{""resourceId"": ""fc21e38d-6df5-59d3-9157-837cce47db90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d04b601f-3a93-4e37-bb79-63feb3ceb637"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/f901c70f-ede6-50a1-82d6-6b1283ce51c6,GEOMETRYCOLLECTION (POINT (49.564133 3.61989))
38bca14c-ed9a-5372-998d-c37270289025,au::106720,au::106719,https://anet.be/record/isaarlh/au::106720/N,LH,Nederlands,True,Girenbad,Gemeente,Zürich,Kanton,"[{""resourceId"": ""b6a33997-58ec-5c5d-89cd-5c848c6682a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20d2a1e3-5370-4524-8a40-2224b4002ca3"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/38bca14c-ed9a-5372-998d-c37270289025,GEOMETRYCOLLECTION (POINT (47.30957 8.87265))
693a1f31-d868-5058-98f0-c0fa1575b56c,au::103522,au::103471,https://anet.be/record/isaarlh/au::103522/N,LH,Nederlands,True,Shanti Niketan,Gemeente,India,Land,"[{""resourceId"": ""6ce5103f-466d-5c8c-829d-b481135f9ede"", ""ontologyProperty"": """", ""resourceXresourceId"": ""238774bd-8fad-44e0-b21d-72b55f1f6990"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/693a1f31-d868-5058-98f0-c0fa1575b56c,GEOMETRYCOLLECTION (POINT (23.6776471 87.6852323))
47e0a2e8-b69e-5cd2-bec4-e018935cc2f2,au::103037,au::103034,https://anet.be/record/isaarlh/au::103037/N,LH,Nederlands,True,Montricoux,Gemeente,Tarn-et-Garonne,Departement,"[{""resourceId"": ""5bb2cd9b-e432-524b-af50-1fc14fe71256"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c025d2a9-0540-4c74-9fa6-8cd77a57ecce"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/47e0a2e8-b69e-5cd2-bec4-e018935cc2f2,GEOMETRYCOLLECTION (POINT (44.075141 1.618524))
a47e6982-cc3b-5f6e-bfe8-8400c42008f0,au::104208,au::104203,https://anet.be/record/isaarlh/au::104208/N,LH,Nederlands,True,Papaloapan,Gemeente,Oaxaca,Deelstaat,"[{""resourceId"": ""fa9d22e2-a3e6-58b1-a161-6cb311dd9c7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""135b6dd9-9628-47e6-abd9-c09d6b6ecc63"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/a47e6982-cc3b-5f6e-bfe8-8400c42008f0,GEOMETRYCOLLECTION (POINT (18.1591666 -96.09472219999999))
b8924f48-1e60-59ea-99cd-1ed8c4ef1adf,au::106235,au::106220,https://anet.be/record/isaarlh/au::106235/N,LH,Nederlands,True,Greenock,Gemeente,Schotland,Deelstaat,"[{""resourceId"": ""eebbe565-3256-5358-bdcd-0ded315fe83a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""35b31d92-797c-4875-a59a-cc2ac2983655"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b8924f48-1e60-59ea-99cd-1ed8c4ef1adf,GEOMETRYCOLLECTION (POINT (55.95647599999999 -4.771983))
30bf6efa-e815-536e-b0d1-296357822510,au::111909,au::102553,https://anet.be/record/isaarlh/au::111909/N,LH,Nederlands,False,Clécy,Gemeente,Calvados,Departement,"[{""resourceId"": ""34f6a9c5-8aa1-5640-91e3-b27f73413261"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cab7ec07-fc83-4bb9-9562-117f984846d8"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/30bf6efa-e815-536e-b0d1-296357822510,GEOMETRYCOLLECTION (POINT (48.91686499999999 -0.4815989999999999))
c396c762-b0e8-569f-8752-1a1d1ec49472,au::103467,au::103466,https://anet.be/record/isaarlh/au::103467/N,LH,Nederlands,True,Reykjavik,Gemeente,IJsland,Land,"[{""resourceId"": ""d7da39ff-fad2-5fe7-b326-40003464cf5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5a2e1f6-7660-499e-af73-c69973273e7a"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/c396c762-b0e8-569f-8752-1a1d1ec49472,GEOMETRYCOLLECTION (POINT (64.146582 -21.9426354))
abbf37a4-6aca-50ab-a902-fee80a1c4a46,au::104658,au::104656,https://anet.be/record/isaarlh/au::104658/N,LH,Nederlands,True,Haarlemmer Meer,Gemeente,Meren en binnenzeeën,Provincie,"[{""resourceId"": ""e48aa697-47e7-52a6-85e8-da7ef4d22f44"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b01c7e3b-39eb-418c-a2ff-320cd85f62fa"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/abbf37a4-6aca-50ab-a902-fee80a1c4a46,GEOMETRYCOLLECTION (POINT (52.24347419999999 4.5936553))
3532bd3d-fd77-5de5-8796-1893d2e04247,au::106665,au::106661,https://anet.be/record/isaarlh/au::106665/N,LH,Nederlands,True,Grenchen,Gemeente,Solothurn,Kanton,"[{""resourceId"": ""9790ab6d-456a-521b-878c-2188ee43b56b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c41d89a4-b6e4-4669-b22a-8f2d67545127"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/3532bd3d-fd77-5de5-8796-1893d2e04247,GEOMETRYCOLLECTION (POINT (47.1922876 7.3958907))
8f3b5138-351b-5afe-a663-3c7a9f8b03c2,au::102626,au::102615,https://anet.be/record/isaarlh/au::102626/N,LH,Nederlands,False,Finistère,Departement,Bretagne,Regio,"[{""resourceId"": ""b5de20da-e997-5f97-b262-5aa46d1f9547"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b007cfca-f272-40b0-aed8-33a54305c556"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/8f3b5138-351b-5afe-a663-3c7a9f8b03c2,GEOMETRYCOLLECTION (POINT (48.2520249 -3.9300525))
98bdfd0d-88b7-5d24-a34c-4f16d49debc9,au::101909,,https://anet.be/record/isaarlh/au::101909/N,LH,Nederlands,False,Dominicaanse Republiek,Land,,,,data.digipolis.be/ark:/NAAN/98bdfd0d-88b7-5d24-a34c-4f16d49debc9,
ad07dd0f-5ce5-564a-a5ee-269eabd7b68d,au::103934,au::103933,https://anet.be/record/isaarlh/au::103934/N,LH,Nederlands,True,Bondo,Gemeente,Haut-Zaïre,Provincie,"[{""resourceId"": ""8cf7dcdd-182c-531b-b6c3-c6de5662e41c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5032b245-1d71-4f2c-a959-731e7dc20460"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ad07dd0f-5ce5-564a-a5ee-269eabd7b68d,GEOMETRYCOLLECTION (POINT (3.8164718 23.697829))
3a1b4e73-a722-5653-a273-e586ccc3fcfd,au::105419,au::105405,https://anet.be/record/isaarlh/au::105419/N,LH,Nederlands,True,Pozuzu,Gemeente,Peru,Land,"[{""resourceId"": ""49162a2c-e81e-5067-88cf-0d0dd54c4912"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48464830-209f-4f4a-aa3b-26816beb4a96"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/3a1b4e73-a722-5653-a273-e586ccc3fcfd,GEOMETRYCOLLECTION (POINT (-10.0680289 -75.55168789999999))
0d1bf866-1e3a-55fe-ab44-538a8b9773d9,au::102276,au::102195,https://anet.be/record/isaarlh/au::102276/N,LH,Nederlands,True,Olpe,Gemeente,Noordrijn-Westfalen,Deelstaat,"[{""resourceId"": ""234e9379-c162-5c74-82d4-9a628fd774b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a47fbd31-37ed-4229-88b9-1a2e0da1e13d"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/0d1bf866-1e3a-55fe-ab44-538a8b9773d9,GEOMETRYCOLLECTION (POINT (51.0282107 7.8502943))
f40f63a3-5211-5496-bbe5-50b9bd3d556f,au::105049,au::105048,https://anet.be/record/isaarlh/au::105049/N,LH,Nederlands,True,Wissenkerke,Deelgemeente,Noord-Beveland,Gemeente,"[{""resourceId"": ""3683406f-daca-552f-b94e-51089051d1ae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19c7f902-3385-4372-8da3-696796f911e1"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/f40f63a3-5211-5496-bbe5-50b9bd3d556f,GEOMETRYCOLLECTION (POINT (51.5851404 3.7457121))
dd0dc9c8-3fc2-539a-bc28-0d59324ffd0d,au::100861,au::100858,https://anet.be/record/isaarlh/au::100861/N,LH,Nederlands,True,Bogaarden,Deelgemeente,Pepingen,Gemeente,"[{""resourceId"": ""8c3ea6d0-1da2-557d-8bc0-d53425954541"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11bba522-092f-44d6-b2a4-dca9dfc058c6"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/dd0dc9c8-3fc2-539a-bc28-0d59324ffd0d,GEOMETRYCOLLECTION (POINT (50.73999999999999 4.13632))
b8a5e688-81fd-516f-b310-7fbf22db9214,au::101773,au::101771,https://anet.be/record/isaarlh/au::101773/N,LH,Nederlands,True,District of Mackenzie,Gemeente,Northwest Territories,Provincie,"[{""resourceId"": ""42e059e3-e8ce-5ea2-b8e6-f9eacd584d5d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""467ab9ef-418e-4210-991b-86bc311fbaf1"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b8a5e688-81fd-516f-b310-7fbf22db9214,GEOMETRYCOLLECTION (POINT (49.2871145 -123.1178602))
51db30b6-108a-5045-9e0e-46ebe1538a36,au::101289,au::101272,https://anet.be/record/isaarlh/au::101289/N,LH,Nederlands,True,Quaregnon,Gemeente,Bergen,Arrondissement,"[{""resourceId"": ""263f55f5-a3cc-5736-bf7c-b7694e3f9916"", ""ontologyProperty"": """", ""resourceXresourceId"": ""024db7eb-849f-49b2-adfb-93f70f6b7c19"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/51db30b6-108a-5045-9e0e-46ebe1538a36,
075c4754-1fb8-5fd1-9cce-a2d69a6ddc4c,au::104571,au::104569,https://anet.be/record/isaarlh/au::104571/N,LH,Nederlands,True,Arcen en Velden,Gemeente,Limburg,Provincie,"[{""resourceId"": ""55201390-f4f8-5990-8aa7-2d994345fc44"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b11aa201-b9d6-46e2-93f3-3cbfd0103491"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/075c4754-1fb8-5fd1-9cce-a2d69a6ddc4c,GEOMETRYCOLLECTION (POINT (51.4260588 6.1707716))
42406d83-d6fd-5d2a-8012-c767c95f3f6f,au::101323,au::101322,https://anet.be/record/isaarlh/au::101323/N,LH,Nederlands,True,Frasnes-lez-Gosselies,Deelgemeente,Les Bons Villers,Gemeente,"[{""resourceId"": ""33822dd9-5a93-53fd-b5d1-fe37f3b56d56"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58d597f6-d4da-48bd-a44f-f06debc018da"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/42406d83-d6fd-5d2a-8012-c767c95f3f6f,GEOMETRYCOLLECTION (POINT (50.5314655 4.4461637))
e6228c2e-5d44-5204-b161-9e2bdc2fcb29,au::104121,au::104113,https://anet.be/record/isaarlh/au::104121/N,LH,Nederlands,True,Baja California Sur,Deelstaat,Mexico,Land,"[{""resourceId"": ""c3d1fd3f-77fb-53a7-a951-ba03f7c285bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3ba3f5f-c53e-46c8-a62e-f1fa7c15c8be"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/e6228c2e-5d44-5204-b161-9e2bdc2fcb29,GEOMETRYCOLLECTION (POINT (26.0444446 -111.6660725))
0cb4d373-0cd3-50a7-b777-c8e958f5fa6f,au::104988,au::104973,https://anet.be/record/isaarlh/au::104988/N,LH,Nederlands,True,Doorn,Gemeente,Utrecht,Provincie,"[{""resourceId"": ""555600ed-63fc-58a2-97f2-5ac2f0f9f6cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8cde698-6514-4b8b-9433-f79883d1842e"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/0cb4d373-0cd3-50a7-b777-c8e958f5fa6f,GEOMETRYCOLLECTION (POINT (52.0346547 5.3456721))
dac2d142-1e3b-5234-b516-9aef0bd7707a,au::100162,au::100161,https://anet.be/record/isaarlh/au::100162/N,LH,Nederlands,True,Sint-Job-In-'t-Goor,Deelgemeente,Brecht,Gemeente,"[{""resourceId"": ""36a56183-9a8b-5fc6-8aca-9e424984f6ca"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ca50339-8b6d-4408-8e0e-13e54570bd9b"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/dac2d142-1e3b-5234-b516-9aef0bd7707a,GEOMETRYCOLLECTION (POINT (51.2927665 4.5833585))
eab507f0-0a8e-562f-a972-4a8b3ca3a308,au::100498,au::100493,https://anet.be/record/isaarlh/au::100498/N,LH,Nederlands,True,Sint-Pieters-Voeren,Deelgemeente,Voeren,Gemeente,"[{""resourceId"": ""39cc0341-75ca-5dd6-a7c9-d3522d1392ef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa05c029-1ad5-4f6b-aea6-b1fbce8498a2"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/eab507f0-0a8e-562f-a972-4a8b3ca3a308,GEOMETRYCOLLECTION (POINT (50.738357 5.822679099999999))
7ccfff03-d7a4-5f0a-bf28-f7a77639ea2a,au::105360,au::105358,https://anet.be/record/isaarlh/au::105360/N,LH,Nederlands,True,Graz,Gemeente,Stiermarken,Deelstaat,"[{""resourceId"": ""91ad0b0f-23bf-56c9-8eca-b7b4e1eca4f5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""80044153-55c4-4900-9254-1eefbb8d1b46"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/7ccfff03-d7a4-5f0a-bf28-f7a77639ea2a,GEOMETRYCOLLECTION (POINT (47.070714 15.439504))
37aaa4d8-c4f3-5102-aeac-3d2fc3a07ed8,au::100532,au::100527,https://anet.be/record/isaarlh/au::100532/N,LH,Nederlands,True,Ophasselt,Deelgemeente,Geraardsbergen,Gemeente,"[{""resourceId"": ""5616cabe-67c4-5967-b1ac-e9265ecfab0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd831f4c-c1cd-43fc-acdf-5a539928f121"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/37aaa4d8-c4f3-5102-aeac-3d2fc3a07ed8,GEOMETRYCOLLECTION (POINT (50.82118209999999 3.8913282))
243927e9-61dc-59bf-ad50-f2262805fea0,au::104822,au::104804,https://anet.be/record/isaarlh/au::104822/N,LH,Nederlands,True,Bloemendaal,Gemeente,Noord-Holland,Provincie,"[{""resourceId"": ""1e816e40-5116-5154-99ca-ec250ce2fce5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9eedd611-e1c5-40b2-8292-e8a77e55e121"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/243927e9-61dc-59bf-ad50-f2262805fea0,GEOMETRYCOLLECTION (POINT (52.4049474 4.6201852))
ab893a67-eab8-557e-b311-cea19dde46b1,au::105730,au::105726,https://anet.be/record/isaarlh/au::105730/N,LH,Nederlands,True,Oviedo,Gemeente,Aragon,Regio,"[{""resourceId"": ""71ec0571-832f-53a2-9775-3b9f439720b8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""599ed2c2-ccf3-4ab9-8cbe-d1133b241c12"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ab893a67-eab8-557e-b311-cea19dde46b1,GEOMETRYCOLLECTION (POINT (43.3727052 -5.8437039))
b55bacce-a6ce-5546-8340-c9e9ad07aa27,au::105225,au::105084,https://anet.be/record/isaarlh/au::105225/N,LH,Nederlands,True,Wateringen,Gemeente,Zuid-Holland,Provincie,"[{""resourceId"": ""d76af971-5654-5cb5-8efb-29d5be0ffd0f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8daf913-07fb-4979-8508-f37c097cebe2"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/b55bacce-a6ce-5546-8340-c9e9ad07aa27,GEOMETRYCOLLECTION (POINT (52.02468229999999 4.2741049))
540ca8f2-d820-5f51-be0f-d6d9001e7690,au::100027,au::100023,https://anet.be/record/isaarlh/au::100027/N,LH,Nederlands,True,Cabinda,Gemeente,Angola,Land,"[{""resourceId"": ""469383e0-4286-5571-b03d-9d7657bc6096"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc62dc89-8aff-4fc5-88e0-50e720024c81"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/540ca8f2-d820-5f51-be0f-d6d9001e7690,GEOMETRYCOLLECTION (POINT (-5.570573899999999 12.197583))
db0f24a6-41bd-5afb-bad8-63e9c8176153,au::111266,au::104341,https://anet.be/record/isaarlh/au::111266/N,LH,Nederlands,False,Holwerd,Deelgemeente,Dongeradeel,Gemeente,"[{""resourceId"": ""68734f45-46e9-5a91-b260-0901111a2712"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07dff900-9b2a-4734-b3e0-65cf6e13cc07"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/db0f24a6-41bd-5afb-bad8-63e9c8176153,GEOMETRYCOLLECTION (POINT (53.3683775 5.900537799999999))
ccbd6181-abe0-589f-96fa-277bbcc6e776,au::104967,au::104913,https://anet.be/record/isaarlh/au::104967/N,LH,Nederlands,True,Wierden,Gemeente,Overijssel,Provincie,"[{""resourceId"": ""4dcc5d23-754b-5bfe-8d09-7de8b9de0c5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4147ec78-a1fc-43ae-9bfc-2209460846b0"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ccbd6181-abe0-589f-96fa-277bbcc6e776,GEOMETRYCOLLECTION (POINT (52.3582599 6.593872999999999))
1ab63c6d-b9c0-51da-80c9-22ca3a0f8cb8,au::105675,,https://anet.be/record/isaarlh/au::105675/N,LH,Nederlands,False,Servië-Montenegro,Land,,,,data.digipolis.be/ark:/NAAN/1ab63c6d-b9c0-51da-80c9-22ca3a0f8cb8,
68b5f5b6-99c3-5c96-a41d-d4c152981a57,au::100477,au::100467,https://anet.be/record/isaarlh/au::100477/N,LH,Nederlands,True,Vroenhoven,Deelgemeente,Riemst,Gemeente,"[{""resourceId"": ""7d2a06f1-aa83-5028-bf8b-3c23e70d4315"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3fd7607d-9e63-42ad-89a0-27bea736fd37"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/68b5f5b6-99c3-5c96-a41d-d4c152981a57,GEOMETRYCOLLECTION (POINT (50.82632210000001 5.640030400000001))
645d3967-3a14-5d6d-a1b0-0c6d857752ff,au::106409,au::106276,https://anet.be/record/isaarlh/au::106409/N,LH,Nederlands,True,New York State,Staat,Verenigde Staten van Amerika,Land,"[{""resourceId"": ""874576e5-f17d-544c-b05c-bd7b0ca96b67"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbfff305-86c7-4168-80fa-0b130a273c1a"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/645d3967-3a14-5d6d-a1b0-0c6d857752ff,GEOMETRYCOLLECTION (POINT (43.2994285 -74.21793260000001))
8dadf636-0ba1-5714-a7ba-a7e381ccb1ef,au::104434,au::104395,https://anet.be/record/isaarlh/au::104434/N,LH,Nederlands,True,Ede,Gemeente,Gelderland,Provincie,"[{""resourceId"": ""f77a050e-bed8-5ab3-bf8c-2436e872023e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea09dac5-2cce-4467-9647-41e67048aa12"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/8dadf636-0ba1-5714-a7ba-a7e381ccb1ef,GEOMETRYCOLLECTION (POINT (52.0401675 5.6648594))
ffe47e90-669b-59b5-b9ab-4a96379dd790,au::100924,au::100895,https://anet.be/record/isaarlh/au::100924/N,LH,Nederlands,True,Geetbets,Gemeente,Leuven,Arrondissement,"[{""resourceId"": ""aa4c5bc2-daba-5649-a7eb-9f44fc6106f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc6d97dc-8e0a-4d72-9632-6b9609157b30"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/ffe47e90-669b-59b5-b9ab-4a96379dd790,GEOMETRYCOLLECTION (POINT (50.894268 5.1126993))
c21a49cc-72cb-5d31-aa49-2341accf6cef,au::102919,au::102901,https://anet.be/record/isaarlh/au::102919/N,LH,Nederlands,True,Vernouillet,Gemeente,Yvelines,Departement,"[{""resourceId"": ""1923f74d-1ab3-537f-be50-68dd82217b70"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afd23a38-b3bd-459c-9c0f-0083f21331df"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/c21a49cc-72cb-5d31-aa49-2341accf6cef,GEOMETRYCOLLECTION (POINT (48.973699 1.983023))
947c8900-0c0a-5b92-b135-84f9358ac138,au::101636,au::101627,https://anet.be/record/isaarlh/au::101636/N,LH,Nederlands,True,Viroinval,Gemeente,Philippeville,Arrondissement,"[{""resourceId"": ""a7b15886-bb2e-5a6e-90ce-21ab0fec91fb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""79612a36-ea8a-4c62-9c90-2007a54bcc87"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/947c8900-0c0a-5b92-b135-84f9358ac138,GEOMETRYCOLLECTION (POINT (50.0714722 4.6059942))
0ace714e-da3b-54f8-99cd-3c5f637510fc,au::106059,au::106046,https://anet.be/record/isaarlh/au::106059/N,LH,Nederlands,True,Warwickshire,County,West Midlands,Regio,"[{""resourceId"": ""19bed4ba-760e-5e9d-9a8e-6aba187ba77e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""711546e8-46fb-4add-99ec-50617f90c216"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/0ace714e-da3b-54f8-99cd-3c5f637510fc,GEOMETRYCOLLECTION (POINT (52.2671353 -1.4675216))
9ee335d5-61ac-540b-82e2-aca61f2dfaa1,au::104064,au::104049,https://anet.be/record/isaarlh/au::104064/N,LH,Nederlands,True,Ochamps,Gemeente,Luxemburg,Land,"[{""resourceId"": ""4a851035-f7e9-5595-99b2-a68af5459d2c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e000d8f-e408-437d-b493-12c77ec80dbf"", ""inverseOntologyProperty"": """"}]",data.digipolis.be/ark:/NAAN/9ee335d5-61ac-540b-82e2-aca61f2dfaa1,GEOMETRYCOLLECTION (POINT (49.9249054 5.2775069))
