ResourceID,brocade.id,card,order,title,note,volgnummer
8e97e135-b6f1-5f89-a007-5f649c59f1b3,tg:lhob:375_#1,e22_OtherIdentifiers,1,Filmrol van Leon Elaut,,
cf307c43-0796-5c4c-8796-6c632c21ed36,tg:lhob:530_#1,e22_OtherIdentifiers,1,Portretpenning  J.L. de Belder,,
52ace8a2-be8f-5bed-a769-37d69aba6c88,tg:lhob:99_#1,e22_OtherIdentifiers,1,,Doos 2 / 8-12,
52ace8a2-be8f-5bed-a769-37d69aba6c88,tg:lhob:99_#1,e22_OtherIdentifiers,1,Pennen van Jef Alpaerts,,
bc7c655a-1815-58b4-930f-db0bcaf90bdf,tg:lhob:448_#1,e22_OtherIdentifiers,1,Portretpenning van HH.MM. Koning Albert en Koningin Elisabeth,,
d8a7886f-abc4-5ea5-9175-ed02bba38607,tg:lhob:89_#1,e22_OtherIdentifiers,1,,Doos 1 / 18,
d8a7886f-abc4-5ea5-9175-ed02bba38607,tg:lhob:89_#1,e22_OtherIdentifiers,1,Stempel van Hugo Verriest,,
61162265-b4a6-5904-b615-f4fca87bf1a3,tg:lhob:520_#1,e22_OtherIdentifiers,1,Penning Stad Leuven - Ville de Louvain,,
003a9cb2-fa7d-5885-a932-0a0ca18c5a08,tg:lhob:589_#1,e22_OtherIdentifiers,1,"Penning Palatium Septimum Artis Nostrae Belgicae, 1958",,
0828adcc-f826-5a60-8e82-6e3cf09c2673,tg:lhob:599_#1,e22_OtherIdentifiers,1,Gipsen penning Cultuurraad voor de Nederlandse Cultuurgemeenschap,,
e3b3d191-72a5-571b-991c-aeff6f329a1e,tg:lhob:30_#1,e22_OtherIdentifiers,1,Medaille ter herinnering aan de inhuldiging van het standbeeld van Hendrik Conscience op 13 aug. 1883,,
88a347c9-d256-5249-b4ee-f500923f989c,tg:lhob:42_#1,e22_OtherIdentifiers,1,,oipopipoio,
88a347c9-d256-5249-b4ee-f500923f989c,tg:lhob:42_#1,e22_OtherIdentifiers,1,Kastje met jubileumuitgave van het verzameld werk van Hendrik Conscience,,
cf91eac0-5663-5787-96ea-26418e9a595e,tg:lhob:493_#1,e22_OtherIdentifiers,1,Tamboerijn van August Cornelis,,
080cb135-86af-536d-a8a3-129e3b065f1c,tg:lhob:483_#1,e22_OtherIdentifiers,1,Brombas van Wannes van de Velde,,
4acbc03c-d063-5d6f-a8f8-d5b626262ba9,tg:lhob:552_#1,e22_OtherIdentifiers,1,"Plaquette D.A.S.G. Den Crans aan Ouderman Meester Lode Sebregts, 1981",,
6389fd23-7379-5bd6-987c-87044a03d86f,tg:lhob:542_#1,e22_OtherIdentifiers,1,"Herdenkingsmunt Winston Churchill, 1965",,
dbf92233-fe29-5c68-a684-c56126de31d7,tg:lhob:307_#1,e22_OtherIdentifiers,1,,Doos 13 / 7,
dbf92233-fe29-5c68-a684-c56126de31d7,tg:lhob:307_#1,e22_OtherIdentifiers,1,Bril van Albert Daenens,,
99be967f-2ccf-5929-9179-bc63ded897bf,tg:lhob:317_#1,e22_OtherIdentifiers,1,,Doos 13 / 16,
99be967f-2ccf-5929-9179-bc63ded897bf,tg:lhob:317_#1,e22_OtherIdentifiers,1,Bril van Jos Hendrickx,,
f1fd6ce5-997d-5d59-bce0-dd810743cce2,tg:lhob:109_#1,e22_OtherIdentifiers,1,,,Doos 2 / 33
f1fd6ce5-997d-5d59-bce0-dd810743cce2,tg:lhob:109_#1,e22_OtherIdentifiers,1,Pen van Maurice Gilliams,,
7ae60da8-90c0-50c6-9d62-c7b32a828362,tg:lhob:634_#1,e22_OtherIdentifiers,1,"Speldje Kring der Westvlamingen, Meisjesafdeling, 1916",,
082cc974-4377-5c42-bcd8-d52044ded053,tg:lhob:624_#1,e22_OtherIdentifiers,1,"Penning 'Fonske Sapientiae' - Verbroedering Westvlamingen, Leuven, 22 april 1989.",,
cabff374-34b7-57d1-a26d-0a1c387cfcfd,tg:lhob:222_#1,e22_OtherIdentifiers,1,,Doos 11 / 1,
cabff374-34b7-57d1-a26d-0a1c387cfcfd,tg:lhob:222_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
0638a390-f96c-548d-8aea-9a53aabe97c7,tg:lhob:669_#1,e22_OtherIdentifiers,1,Ereteken Ridder in de Leopoldsorde,,
690d112c-6d32-5b67-a033-956ee9881562,tg:lhob:711_#1,e22_OtherIdentifiers,1,,In verwerking,
690d112c-6d32-5b67-a033-956ee9881562,tg:lhob:711_#1,e22_OtherIdentifiers,1,Bril,,
03e28d9d-9365-5c24-82c7-cd0e9bf57284,tg:lhob:679_#1,e22_OtherIdentifiers,1,"Plaquette Referendum Vlaamse Jeugd- en Kinderboek, 1975",,
74a1ffe3-a669-5dfe-a28d-e4048506d2cd,tg:lhob:701_#1,e22_OtherIdentifiers,1,Stempel Edward Keurvels,,
08efad70-01b5-5f23-8b74-89407a592b93,tg:lhob:144_#1,e22_OtherIdentifiers,1,,Doos 4 / 11,
08efad70-01b5-5f23-8b74-89407a592b93,tg:lhob:144_#1,e22_OtherIdentifiers,1,Perforator van Maurice Gilliams,,
35c153de-e70f-5854-ae37-cd783da16e50,tg:lhob:126_#1,e22_OtherIdentifiers,1,,,Doos 3 / 16
35c153de-e70f-5854-ae37-cd783da16e50,tg:lhob:126_#1,e22_OtherIdentifiers,1,Papierklem Maurice Gilliams,,
610bb8c8-4e55-52be-9ea0-4496623fff7e,tg:lhob:136_#1,e22_OtherIdentifiers,1,,,Doos 4 / 2
610bb8c8-4e55-52be-9ea0-4496623fff7e,tg:lhob:136_#1,e22_OtherIdentifiers,1,Stempel van Fred Raedemaekers,,
330b74c0-2ee0-5d6f-be34-d071c3357935,tg:lhob:415_#1,e22_OtherIdentifiers,1,"Gedenkpenning opening Museum van Schone Kunsten Antwerpen, 1890",,
d65812b4-533e-58ae-ac88-9f2951143020,tg:lhob:405_#1,e22_OtherIdentifiers,1,,,Doos 16
d65812b4-533e-58ae-ac88-9f2951143020,tg:lhob:405_#1,e22_OtherIdentifiers,1,Stempels van Charel Janssens,,
2f000bc7-68f0-5ebf-ac49-286049fd5c8e,tg:lhob:338_#1,e22_OtherIdentifiers,1,,,Doos 14 / 19
2f000bc7-68f0-5ebf-ac49-286049fd5c8e,tg:lhob:338_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
f57e9bfe-adfe-5ea3-bb3f-2039eba61baa,tg:lhob:240_#1,e22_OtherIdentifiers,1,,Doos 11 / 17,
f57e9bfe-adfe-5ea3-bb3f-2039eba61baa,tg:lhob:240_#1,e22_OtherIdentifiers,1,Pijp van Karel van de Woestijne,,
6037badd-179d-5b56-8cee-23cefcf26e1d,tg:lhob:328_#1,e22_OtherIdentifiers,1,,Doos 14 / 9,
6037badd-179d-5b56-8cee-23cefcf26e1d,tg:lhob:328_#1,e22_OtherIdentifiers,1,Bril van Irene Raymakers,,
ac53766c-bfbd-5f16-a33b-236a83fad658,tg:lhob:250_#1,e22_OtherIdentifiers,1,,Doos 11 / 29,
ac53766c-bfbd-5f16-a33b-236a83fad658,tg:lhob:250_#1,e22_OtherIdentifiers,1,Pijp van Jan Verbeeck,,
6ac16d63-b8a3-5b04-893e-5a0fb251a126,tg:lhob:381_#1,e22_OtherIdentifiers,1,,Doos 15 / 23,
6ac16d63-b8a3-5b04-893e-5a0fb251a126,tg:lhob:381_#1,e22_OtherIdentifiers,1,Handtekening stempel van Charel Janssens,,
79c694ba-5cbf-50a6-ad66-cc51159d89a8,tg:lhob:391_#1,e22_OtherIdentifiers,1,,Doos 15 / 39,
79c694ba-5cbf-50a6-ad66-cc51159d89a8,tg:lhob:391_#1,e22_OtherIdentifiers,1,Armband van Charel Janssens,,
c2ab530d-780c-5e31-b899-7127dc4fa015,tg:lhob:92_#1,e22_OtherIdentifiers,1,,Doos 1 / 21,
c2ab530d-780c-5e31-b899-7127dc4fa015,tg:lhob:92_#1,e22_OtherIdentifiers,1,Schrapper van Emanuel Hiel,,
ac59c645-1ea0-5848-86f3-a60eaa262aba,tg:lhob:443_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Koningin Elisabethwedstrijd uitgereikt aan Jef Alpaerts, 1968.",,
015762af-6842-5222-9a6f-a00311f36bc3,tg:lhob:216_#1,e22_OtherIdentifiers,1,Schrijfmachine van Hubert Lampo,,
ef9906bb-39cc-5234-810f-544791430341,tg:lhob:170_#1,e22_OtherIdentifiers,1,,Doos 5 / 10,
ef9906bb-39cc-5234-810f-544791430341,tg:lhob:170_#1,e22_OtherIdentifiers,1,Potlood van Peter Benoit,,
cb689eb9-281e-53b2-9c60-6fca429026dd,tg:lhob:160_#1,e22_OtherIdentifiers,1,,Doos 4 / 1,
cb689eb9-281e-53b2-9c60-6fca429026dd,tg:lhob:160_#1,e22_OtherIdentifiers,1,Stempel van Basiel De Craene,,
3ac7caa3-6843-597b-8e1f-58aaf1b7ff0a,tg:lhob:582_#1,e22_OtherIdentifiers,1,Gulden spoor,,
0e8a1edd-72cc-5b64-bb9a-4f1b94cc15c8,tg:lhob:592_#1,e22_OtherIdentifiers,1,Gulden spoor,,
e369f284-de37-5a72-b7be-f82e47953b9c,tg:lhob:498_#1,e22_OtherIdentifiers,1,Dirigeerstok van Edward Keurvels,,
8533f87d-0c8f-5909-91b9-e3ce4b5953e8,tg:lhob:59_#1,e22_OtherIdentifiers,1,Netsuke (talisman),,
657e9c14-656c-55d8-b773-5bef7ae7a263,tg:lhob:488_#1,e22_OtherIdentifiers,1,Viool van Maurice Gilliams,,
e4bdd3bf-ae98-5044-8bce-39272e279074,tg:lhob:686_#1,e22_OtherIdentifiers,1,Kruis 2de klasse van de Kroonorde (Pruisen),,
f6f71789-f730-5a11-a7d8-5bf1d2d6a71f,tg:lhob:696_#1,e22_OtherIdentifiers,1,"Stempel Nederlandsch Lyrisch Tooneel, bestuur Henry Fontaine en Edward Keurvels, Antwerpen",,
f0563060-0fbb-54e9-9fbc-5e119555a1ba,tg:lhob:112_#1,e22_OtherIdentifiers,1,,,Doos 3 / 2
f0563060-0fbb-54e9-9fbc-5e119555a1ba,tg:lhob:112_#1,e22_OtherIdentifiers,1,Pennen van Basiel de Craene,,
805a4c4d-211c-5c38-8970-501a91b862fc,tg:lhob:102_#1,e22_OtherIdentifiers,1,,,Doos 2 / 17-18
805a4c4d-211c-5c38-8970-501a91b862fc,tg:lhob:102_#1,e22_OtherIdentifiers,1,Pen en potlood van Gabriël Opdebeek,,
13bda192-63de-568c-b1cf-3176f28975c0,tg:lhob:274_#1,e22_OtherIdentifiers,1,,Doos 12 / 5,
13bda192-63de-568c-b1cf-3176f28975c0,tg:lhob:274_#1,e22_OtherIdentifiers,1,Pijp van Charel Janssens,,
b4507eac-97c8-5413-824c-d303c6041abb,tg:lhob:264_#1,e22_OtherIdentifiers,1,,Doos 11 / 44,
b4507eac-97c8-5413-824c-d303c6041abb,tg:lhob:264_#1,e22_OtherIdentifiers,1,Pijp van Gustaaf d'Hondt,,
d9db4c3c-2748-5bfd-b0a6-ce9e08e6593d,tg:lhob:559_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning 90ste verjaardag Lode Sebreghts, Antwerpen, 1996",,
f9fea5e6-c768-5b45-a9e8-e169b19dbdca,tg:lhob:421_#1,e22_OtherIdentifiers,1,"Hanger Feestcomiteit De Vriendenclub, Antwerpen",,
c0226d9d-6082-54cf-aed2-a89462d9bed5,tg:lhob:549_#1,e22_OtherIdentifiers,1,"Gedenkpenning  Feestschieting KB 6M. ""Het leven langs de Schelde"", Antwerpen, 1976",,
c1777f7b-0925-5517-b4c1-7fd274d25d83,tg:lhob:431_#1,e22_OtherIdentifiers,1,"Gedenkpenning Inhuldiging van het Loodswezen te Antwerpen, 1895",,
6c4c37b9-0642-518f-98e1-4e479c52d838,tg:lhob:14_#1,e22_OtherIdentifiers,1,Pijpenetui,,
f8d9fec4-e98a-5955-bb9a-97861f8bdd28,tg:lhob:280_#1,e22_OtherIdentifiers,1,,Doos 12 / 11,
f8d9fec4-e98a-5955-bb9a-97861f8bdd28,tg:lhob:280_#1,e22_OtherIdentifiers,1,Snuifdoos van Adolf Pauwels,,
5d1528ce-dd7a-5d03-b1ad-ab9d9788772f,tg:lhob:662_#1,e22_OtherIdentifiers,1,Burgerlijk ereteken - Laureaat van de arbeid,,
a0851cb0-5e8a-5155-aa3d-939b5419f8c1,tg:lhob:672_#1,e22_OtherIdentifiers,1,Ereteken Commandeur in de Orde van Sint-Gregorius de Grote.,,
475ca4be-59e2-529a-8568-85c646ea12b2,tg:lhob:514_#1,e22_OtherIdentifiers,1,,,D 4813 / 187
590ef479-76ee-5866-9df2-68144f41b085,tg:lhob:229_#1,e22_OtherIdentifiers,1,,Doos 11 / 8,
590ef479-76ee-5866-9df2-68144f41b085,tg:lhob:229_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
64247c66-52e8-559e-b980-70d4b58807ea,tg:lhob:341_#1,e22_OtherIdentifiers,1,,,Doos 14 / 22
64247c66-52e8-559e-b980-70d4b58807ea,tg:lhob:341_#1,e22_OtherIdentifiers,1,Bril van Jan van Beers [Jr.],,
312b3b54-041f-518c-b015-0f05b8e12b65,tg:lhob:239_#1,e22_OtherIdentifiers,1,,Doos 11 / 26,
312b3b54-041f-518c-b015-0f05b8e12b65,tg:lhob:239_#1,e22_OtherIdentifiers,1,Pijp van Hubert Lampo,,
dd421eaf-816d-5c96-b287-de9e30ba1eeb,tg:lhob:333_#1,e22_OtherIdentifiers,1,,Doos 14 / 14,
dd421eaf-816d-5c96-b287-de9e30ba1eeb,tg:lhob:333_#1,e22_OtherIdentifiers,1,Bril van Jef Alpaerts,,
d3c64fba-be4a-549c-90f9-42930efa722b,tg:lhob:323_#1,e22_OtherIdentifiers,1,,Doos 14 / 27,
d3c64fba-be4a-549c-90f9-42930efa722b,tg:lhob:323_#1,e22_OtherIdentifiers,1,Bril van Basiel de Craene,,
74eb7636-6a3b-5270-a017-0139d9dfbb51,tg:lhob:566_#1,e22_OtherIdentifiers,1,Burgerlijk Kruis 1e klasse,,
2acccc59-0c89-5565-b1a7-2d4f98e24e84,tg:lhob:576_#1,e22_OtherIdentifiers,1,"Medaille Rijksuniversiteit Gent, 1976",,
05233652-a044-573e-9b17-f61fbc7de1fd,tg:lhob:600_#1,e22_OtherIdentifiers,1,Plaquette met portret van Herman Teirlinck,,
35209b97-fbdf-591a-b241-1b89a8dea88b,tg:lhob:610_#1,e22_OtherIdentifiers,1,"Plaquette Exposition Internationale Beaux-Arts Bruxelles, 1897",,
d7edfd1c-b349-5ad4-b042-37e960c01f33,tg:lhob:194_#1,e22_OtherIdentifiers,1,,Doos 8 / 3,
d7edfd1c-b349-5ad4-b042-37e960c01f33,tg:lhob:194_#1,e22_OtherIdentifiers,1,inktblotter van Piet en Charel Janssens,,
c1aef33e-d63d-5bec-8110-6240e85e6389,tg:lhob:184_#1,e22_OtherIdentifiers,1,,Doos 7 / 3 - 4,
c1aef33e-d63d-5bec-8110-6240e85e6389,tg:lhob:184_#1,e22_OtherIdentifiers,1,Stempels van Johan Sonneville,,
5f708da5-db2c-5160-a298-9cbdb6dc4b46,tg:lhob:76_#1,e22_OtherIdentifiers,1,,Doos 1 / 8,
5f708da5-db2c-5160-a298-9cbdb6dc4b46,tg:lhob:76_#1,e22_OtherIdentifiers,1,Papiermes van Roger Avermaete,,
31dfa36d-f2d1-5e71-a794-2fc8c579bfd0,tg:lhob:40_#1,e22_OtherIdentifiers,1,,,P 3445 / 104
31dfa36d-f2d1-5e71-a794-2fc8c579bfd0,tg:lhob:40_#1,e22_OtherIdentifiers,1,Zonnebril,,
50ae0b0e-5aef-5966-937f-a2809b5ce320,tg:lhob:491_#1,e22_OtherIdentifiers,1,Dwarsfluit van Pol de Mont,,
4e5e68b4-c94e-5590-934d-4243275ec621,tg:lhob:626_#1,e22_OtherIdentifiers,1,Portretpenning Peter Benoit,,
2205d13a-e529-5202-a0a5-d504f709e6f6,tg:lhob:636_#1,e22_OtherIdentifiers,1,'Onze Vader' Tetterode collectie,,
a8815de7-b0e9-5da1-abd7-3125bf6f33fc,tg:lhob:305_#1,e22_OtherIdentifiers,1,,Doos 13 / 5,
a8815de7-b0e9-5da1-abd7-3125bf6f33fc,tg:lhob:305_#1,e22_OtherIdentifiers,1,Bril van Albert Daenens,,
be5c260b-454e-595f-b680-cbb859044dc9,tg:lhob:540_#1,e22_OtherIdentifiers,1,Penning 'Centanaire Alger',,
7a2466a0-ee36-5d60-84bf-765a9af2d045,tg:lhob:438_#1,e22_OtherIdentifiers,1,"Penning grenswijziging Provincie Antwerpen -Oost-Vlaanderen, wet 19 maart 1923",,
954b1819-908e-5360-a6d5-492043b0b1da,tg:lhob:550_#1,e22_OtherIdentifiers,1,Penning Lierse Schutters-gilde 'Ledo',,
13fcd304-c17f-5b0a-9d55-408f3685b13a,tg:lhob:428_#1,e22_OtherIdentifiers,1,"Gedenkpenning Antwerpens Kunstfeest, 1861",,
d9026c26-1205-5aee-8f6a-babb65f41cba,tg:lhob:522_#1,e22_OtherIdentifiers,1,"Penning 'Toondichter Arthur Verhoeven, 1889 - 1989'",,
5921e5aa-c214-5f6e-88ff-32d7bd3bcc19,tg:lhob:532_#1,e22_OtherIdentifiers,1,"Gedenkpenning Oprichting praalgraf Hendrik Conscience, 1886",,
07df0433-4e96-520f-9843-61df341111de,tg:lhob:377_#1,e22_OtherIdentifiers,1,,Doos 15 / 18,
07df0433-4e96-520f-9843-61df341111de,tg:lhob:377_#1,e22_OtherIdentifiers,1,Stemvork van Hugo van Walden,,
95cd21f5-45f9-57e8-991b-163fd24ee2e6,tg:lhob:367_#1,e22_OtherIdentifiers,1,,,Doos 15 / 9
95cd21f5-45f9-57e8-991b-163fd24ee2e6,tg:lhob:367_#1,e22_OtherIdentifiers,1,Luciferdooshouder van Jef van Hoof,,
c9f7028e-b57f-563c-9411-f6771a793f3a,tg:lhob:169_#1,e22_OtherIdentifiers,1,,Doos 5 / 9,
c9f7028e-b57f-563c-9411-f6771a793f3a,tg:lhob:169_#1,e22_OtherIdentifiers,1,Papierklem van Domien Sleeckx,,
6e9fba6a-2258-5304-b259-44bfc82ef13e,tg:lhob:179_#1,e22_OtherIdentifiers,1,,Doos 6 / 4,
6e9fba6a-2258-5304-b259-44bfc82ef13e,tg:lhob:179_#1,e22_OtherIdentifiers,1,Veer van Karel Lodewijck Ledeganck,,
d42a235e-4121-56ac-afbc-2373d35e11e6,tg:lhob:644_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Liberaal Komiteit der Lentefeesten, Antwerpen",,
e50106ba-6f06-5ef7-8522-bb44cdd05095,tg:lhob:654_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Inhuldiging van het nieuw postkantoor Sint-Niklaas, 1903",,
e8f06c8d-1a61-5e39-8e78-9103f671bccf,tg:lhob:32_#1,e22_OtherIdentifiers,1,Medaille ter herinnering aan de onthulling van het praalgraf van Hendrik Conscience in 1886.,,
cce7120b-7fd4-5e13-a018-e358774d8186,tg:lhob:22_#1,e22_OtherIdentifiers,1,Theofiel Smekens,,
208c20ec-cdb2-5dcd-9114-fd634eabd270,tg:lhob:252_#1,e22_OtherIdentifiers,1,,,Doos 11 / 31
208c20ec-cdb2-5dcd-9114-fd634eabd270,tg:lhob:252_#1,e22_OtherIdentifiers,1,Pijp van Jan de Roek,,
67d2755d-5ab5-56de-8bc2-af96a6e1b631,tg:lhob:242_#1,e22_OtherIdentifiers,1,,Doos 11 / 19,
67d2755d-5ab5-56de-8bc2-af96a6e1b631,tg:lhob:242_#1,e22_OtherIdentifiers,1,Pijp van Karel van de Woestijne,,
1e371b37-7914-5599-bc82-c26b7aa4be4c,tg:lhob:407_#1,e22_OtherIdentifiers,1,Regisseursstoel van Robbe de Hert,,
f176986e-54f6-5582-9538-18a2518c6788,tg:lhob:417_#1,e22_OtherIdentifiers,1,Hanger Vooruitstrevende Liberale Liefdadigheidskring 8ste Wijk.,,
f7db546c-4e14-5a0f-b6aa-ea92b0409e96,tg:lhob:619_#1,e22_OtherIdentifiers,1,Herinneringsmedaille aan de Regeerperiode van Leopold II 1865–1909,,
439d6b1e-9013-564d-a7cd-f3f0e63689c9,tg:lhob:609_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Wereldtentoonstelling Parijs, 1889",,
d0d0a622-5c48-5ac4-9d5d-510269ed5ff1,tg:lhob:134_#1,e22_OtherIdentifiers,1,,,Doos 3 / 28
d0d0a622-5c48-5ac4-9d5d-510269ed5ff1,tg:lhob:134_#1,e22_OtherIdentifiers,1,Stempel van Ger Schmook,,
4037c2ad-7e04-572f-bb58-9f224c98f86c,tg:lhob:124_#1,e22_OtherIdentifiers,1,,,Doos 3 / 14
4037c2ad-7e04-572f-bb58-9f224c98f86c,tg:lhob:124_#1,e22_OtherIdentifiers,1,Stempel van Isidoor Teirlinck,,
4f9fdf57-660f-5ef8-bdaa-91364dbcf9c3,tg:lhob:393_#1,e22_OtherIdentifiers,1,,Doos 15 / 37,
4f9fdf57-660f-5ef8-bdaa-91364dbcf9c3,tg:lhob:393_#1,e22_OtherIdentifiers,1,Voorwerp van Marie-Elisabeth Belpaire,,
ef13556c-cd0d-55c0-9cdd-be20386a7e44,tg:lhob:383_#1,e22_OtherIdentifiers,1,,Doos 15 / 25,
ef13556c-cd0d-55c0-9cdd-be20386a7e44,tg:lhob:383_#1,e22_OtherIdentifiers,1,Sigaretten van August Borms,,
222b67d8-2f21-582b-aca2-6719d6323133,tg:lhob:289_#1,e22_OtherIdentifiers,1,,,Doos 12 / 18
222b67d8-2f21-582b-aca2-6719d6323133,tg:lhob:289_#1,e22_OtherIdentifiers,1,Pijp van Basiel de Craene,,
1643ed84-05be-597d-bd64-efe9939084b8,tg:lhob:299_#1,e22_OtherIdentifiers,1,,Doos 12 / 27,
1643ed84-05be-597d-bd64-efe9939084b8,tg:lhob:299_#1,e22_OtherIdentifiers,1,Pijp van Maurice Gilliams,,
26f7d697-d86c-5c36-974f-7afc73707c20,tg:lhob:156_#1,e22_OtherIdentifiers,1,,Doos 4 / 23,
26f7d697-d86c-5c36-974f-7afc73707c20,tg:lhob:156_#1,e22_OtherIdentifiers,1,Stempel van Basiel De Craene,,
755829a1-01e2-53e8-ad0e-2752e49d5976,tg:lhob:146_#1,e22_OtherIdentifiers,1,,Doos 4 / 13,
755829a1-01e2-53e8-ad0e-2752e49d5976,tg:lhob:146_#1,e22_OtherIdentifiers,1,Papiergewicht van Jan van Nijlen,,
2e18bc34-aad9-5774-be9a-8fcf6690c3d7,tg:lhob:703_#1,e22_OtherIdentifiers,1,Toverlantaarnplaat,,
1aa4cf12-c9de-5edd-8838-41d7ef9a8244,tg:lhob:713_#1,e22_OtherIdentifiers,1,,In verwerking,
1aa4cf12-c9de-5edd-8838-41d7ef9a8244,tg:lhob:713_#1,e22_OtherIdentifiers,1,Glazen flesje 'Mise en bouteille',,
64d0688e-8ac3-56b7-b975-5e686d268283,tg:lhob:475_#1,e22_OtherIdentifiers,1,Dirigeerstok van Edward Keurvels,,
aa6e899e-9549-5aa3-9d69-c64fedfaf8d5,tg:lhob:348_#1,e22_OtherIdentifiers,1,,Doos 14 / 29,
aa6e899e-9549-5aa3-9d69-c64fedfaf8d5,tg:lhob:348_#1,e22_OtherIdentifiers,1,Bril van Basiel de Craene,,
031cd232-b652-5bf9-9c5c-b183565f1443,tg:lhob:230_#1,e22_OtherIdentifiers,1,,Doos 11 / 9,
031cd232-b652-5bf9-9c5c-b183565f1443,tg:lhob:230_#1,e22_OtherIdentifiers,1,Pijp van Frans Masereel,,
4a34ccbb-db21-5a6a-a8e8-5fbf2cf7e22e,tg:lhob:358_#1,e22_OtherIdentifiers,1,,Doos 14 / 38,
4a34ccbb-db21-5a6a-a8e8-5fbf2cf7e22e,tg:lhob:358_#1,e22_OtherIdentifiers,1,Bril van Piet en Charel Janssens,,
77bb60a3-9d4c-5852-b149-538d8bc29118,tg:lhob:220_#1,e22_OtherIdentifiers,1,,,Doos 10 / 1
77bb60a3-9d4c-5852-b149-538d8bc29118,tg:lhob:220_#1,e22_OtherIdentifiers,1,Inktstel van Hendrik Conscience,,
cc961630-404c-5bb6-8547-59fbb8e13109,tg:lhob:637_#1,e22_OtherIdentifiers,1,Bronzen portret van Jan Van Rijswijck,,
558903b8-de1c-596c-81b4-a2380ca8eade,tg:lhob:627_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Verbond der Vlaamsche Tooneelmaatschappijen van Antwerpen aan de Koninklijke kring der Westvlamingen, 1928",,
49c993f7-844d-5953-b5db-b3beb31c8898,tg:lhob:429_#1,e22_OtherIdentifiers,1,Portretpenning van Leopold I en Leopold II,,
04df2b66-08a2-5289-9e11-fda3732a73bf,tg:lhob:551_#1,e22_OtherIdentifiers,1,Penning Ministerie van Openbaar Onderwijs - Expo 58,,
5f147187-e01d-54c0-8c28-cc22be481261,tg:lhob:439_#1,e22_OtherIdentifiers,1,Prijspenning G. Antheunis,,
cc401871-a39a-55f1-a4d2-101884aad18d,tg:lhob:541_#1,e22_OtherIdentifiers,1,"Herdenkingspenning huwelijk van de hertog en hertogin van Brabant, 1853",,
a86a8d6d-9d04-55d2-b3d5-1ff904e90eaf,tg:lhob:304_#1,e22_OtherIdentifiers,1,,Doos 13 / 4,
a86a8d6d-9d04-55d2-b3d5-1ff904e90eaf,tg:lhob:304_#1,e22_OtherIdentifiers,1,Bril van Emmanuel de Bom,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_OtherIdentifiers,1,,Doos 13 / 14,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_OtherIdentifiers,1,Bril van Edward Keurvels,,
e1e7d16f-7117-5b17-bbce-c0a9a5c4b3a7,tg:lhob:490_#1,e22_OtherIdentifiers,1,Bel van Roger Avermaete,,
2424c601-68dd-5168-abae-d5703f713525,tg:lhob:480_#1,e22_OtherIdentifiers,1,Trommel van Lodewijk Mortelmans,,
29b3d20c-5bdb-5c73-9d4f-92c6365fd28a,tg:lhob:23_#1,e22_OtherIdentifiers,1,Theofiel Smekens,,
e1ea4ce8-f962-5d8f-a61f-2fd77de16c5a,tg:lhob:33_#1,e22_OtherIdentifiers,1,Medaille ter herinnering aan de onthulling van het praalgraf van Hendrik Conscience in 1886.,,
87415ebd-830d-56ca-9d79-bb1c05711b4a,tg:lhob:366_#1,e22_OtherIdentifiers,1,,,Doos 15 / 8
87415ebd-830d-56ca-9d79-bb1c05711b4a,tg:lhob:366_#1,e22_OtherIdentifiers,1,Luciferdooshouder van Jef van Hoof,,
51a0c9d2-9203-5879-8c81-aeb7da7f1043,tg:lhob:376_#1,e22_OtherIdentifiers,1,,,Doos 15 / 22
51a0c9d2-9203-5879-8c81-aeb7da7f1043,tg:lhob:376_#1,e22_OtherIdentifiers,1,Bril van Charel Janssens,,
c73c22c2-2875-5756-9795-7b2aaf5fcf4f,tg:lhob:533_#1,e22_OtherIdentifiers,1,"Draagpenning 'Congrès International des Infirmières', Paris - Bruxelles, 1933",,
2275800f-01dd-5f53-9bd6-036aeab835bc,tg:lhob:523_#1,e22_OtherIdentifiers,1,J. Haesaertmedaille voor de Sociologie,,
709b3bfb-2834-5e66-84bd-e2fdc4ad768a,tg:lhob:655_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Jubeljaar Wilfordbooten Festival, Temse, 1907",,
93db8ba9-2c84-58db-b8b5-d1c2914f47f8,tg:lhob:645_#1,e22_OtherIdentifiers,1,"Gelegenheidspenning Vaandelfeest Kring Onder Ons, Antwerpen, 1893",,
80f68d80-e63b-51d1-a064-5402524a7a8f,tg:lhob:168_#1,e22_OtherIdentifiers,1,,,Doos 5 / 8
