ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier
4ea288d5-8987-5034-8adf-637608b76357,tg:lhsc:670,e73_DepictedItems,2,9145a9f6-04fb-585f-905a-9c0264a94574,au::7531,keywords,"dlod={""name"":""Willem Gijssels"",""ark"":""ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574"",""uri"":""/agents/people/87400"",""id"":""au::7531"",""nameWithContext"":[""Bruin de Beer"",""Pick"",""Piet"",""Salamander"",""Salisbury"",""W. Strybits"",""Willy Wielants""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,e73_DepictedItems,2,8439dfe3-863b-51ff-bbfb-20e5c78b016e,au::19734,keywords,"dlod={""name"":""August Vermeylen"",""ark"":""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""uri"":""/agents/people/51320"",""id"":""au::19734"",""nameWithContext"":[""Frits Darène"",""Halieus"",""Frans Heuvels"",""Karl-Christian-Friedrich Krause"",""Victor Lieber"",""A. van der Meere"",""Karel de Visscher""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,e73_DepictedItems,2,131678ae-191f-57e9-b53b-50d5911c6ba2,au::10287,keywords,"dlod={""name"":""Constant de Kinder"",""ark"":""ark:/83110/x0/131678ae-191f-57e9-b53b-50d5911c6ba2"",""uri"":""/agents/people/48824"",""id"":""au::10287"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/131678ae-191f-57e9-b53b-50d5911c6ba2
135dde48-fde5-5082-a586-88de91fc0046,tg:lhsc:718,e73_DepictedItems,2,90a746b5-1056-5cd2-8acd-5edb2c6348f7,au::11959,keywords,"dlod={""name"":""Mark Macken"",""ark"":""ark:/83110/x0/90a746b5-1056-5cd2-8acd-5edb2c6348f7"",""uri"":""/agents/people/68487"",""id"":""au::11959"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/90a746b5-1056-5cd2-8acd-5edb2c6348f7
135dde48-fde5-5082-a586-88de91fc0046,tg:lhsc:718,e73_DepictedItems,3,f0c2783f-77a9-5a18-9906-ecd5eca05557,au::19787,keywords,"dlod={""name"":""Jozef Edward Verschaffelt"",""ark"":""ark:/83110/x0/f0c2783f-77a9-5a18-9906-ecd5eca05557"",""uri"":""/agents/people/51576"",""id"":""au::19787"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0c2783f-77a9-5a18-9906-ecd5eca05557
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,e73_DepictedItems,2,68df6247-a7c7-5e96-8be7-66d9bf4851f8,au::19171,keywords,"dlod={""name"":""Renier van der Velden"",""ark"":""ark:/83110/x0/68df6247-a7c7-5e96-8be7-66d9bf4851f8"",""uri"":""/agents/people/66130"",""id"":""au::19171"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/68df6247-a7c7-5e96-8be7-66d9bf4851f8
ce533c49-8782-56eb-9f9f-bb2cc9ed8f08,tg:lhsc:1386,e73_DepictedItems,1,ac8e79a1-53c8-5949-b8d5-37225ccc6fb4,au::850,keywords,"dlod={""name"":""Roger Avermaete"",""ark"":""ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4"",""uri"":""/agents/people/69767"",""id"":""au::850"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ac8e79a1-53c8-5949-b8d5-37225ccc6fb4
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,e73_DepictedItems,2,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,keywords,"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,e73_DepictedItems,2,e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,au::8849,keywords,"dlod={""name"":""Emanuel Hiel"",""ark"":""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""uri"":""/agents/people/70227"",""id"":""au::8849"",""nameWithContext"":[""G. Hendrikssone""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f
3230cfbd-14fa-5474-99e0-4e24a9c827a5,tg:lhsc:1188,e73_DepictedItems,2,7529f632-86ab-5394-bc53-eeb52721664d,au::7447,keywords,"dlod={""name"":""Guido Gezelle"",""ark"":""ark:/83110/x0/7529f632-86ab-5394-bc53-eeb52721664d"",""uri"":""/agents/people/66453"",""id"":""au::7447"",""nameWithContext"":[""Spoker""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7529f632-86ab-5394-bc53-eeb52721664d
9f875d4f-ad0e-5eb4-ab94-01d977a19f3d,tg:lhsc:458,e73_DepictedItems,2,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,keywords,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,e73_DepictedItems,2,20e69460-aca2-523f-bee2-bfa370ddb82c,au::20034,keywords,"dlod={""name"":""Peter Jozef Visschers"",""ark"":""ark:/83110/x0/20e69460-aca2-523f-bee2-bfa370ddb82c"",""uri"":""/agents/people/61176"",""id"":""au::20034"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20e69460-aca2-523f-bee2-bfa370ddb82c
8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,tg:lhsc:1131,e73_DepictedItems,2,d0854643-9cb8-50ca-85e2-d0ea3e5d7ad4,au::15747,keywords,"dlod={""name"":""Adolphine van Rijswijck-Biemans"",""ark"":""ark:/83110/x0/d0854643-9cb8-50ca-85e2-d0ea3e5d7ad4"",""uri"":""/agents/people/64190"",""id"":""au::15747"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0854643-9cb8-50ca-85e2-d0ea3e5d7ad4
84ccb988-4a72-5044-bf7c-87edddc494b8,tg:lhsc:1247,e73_DepictedItems,2,ddf92c4f-600b-5fe0-afe5-d35b3d66f15b,au::7628,keywords,"dlod={""name"":""Robert Godding"",""ark"":""ark:/83110/x0/ddf92c4f-600b-5fe0-afe5-d35b3d66f15b"",""uri"":""/agents/people/68932"",""id"":""au::7628"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ddf92c4f-600b-5fe0-afe5-d35b3d66f15b
3c3607df-3a80-5329-a342-9851eef7b3e1,tg:lhsc:1257,e73_DepictedItems,2,ddf92c4f-600b-5fe0-afe5-d35b3d66f15b,au::7628,keywords,"dlod={""name"":""Robert Godding"",""ark"":""ark:/83110/x0/ddf92c4f-600b-5fe0-afe5-d35b3d66f15b"",""uri"":""/agents/people/68932"",""id"":""au::7628"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ddf92c4f-600b-5fe0-afe5-d35b3d66f15b
9ec48475-dc2c-5560-91cd-a805973fb943,tg:lhsc:787,e73_DepictedItems,2,c457e2b5-acff-5b36-aab4-ca052c29aa23,au::16269,keywords,"dlod={""name"":""Jan Baptist van Ryswyck"",""ark"":""ark:/83110/x0/c457e2b5-acff-5b36-aab4-ca052c29aa23"",""uri"":""/agents/people/71971"",""id"":""au::16269"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c457e2b5-acff-5b36-aab4-ca052c29aa23
90d0435d-841b-5f6d-bdd3-08aece6d2659,tg:lhsc:923,e73_DepictedItems,2,7113bf60-4d7f-5e59-8211-53151e404e61,au::14861,keywords,"dlod={""name"":""Christopher Plantin"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/68906"",""id"":""au::14861"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
fffe774d-8f3d-5ebf-8655-c0aaf8e8d62b,tg:lhsc:933,e73_DepictedItems,2,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,keywords,"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
cb459b5c-5ed2-5454-bf3c-41c11134cc1b,tg:lhsc:941,e73_DepictedItems,1,31858276-e893-5955-ba54-79e54b55c565,au::3907,keywords,"dlod={""name"":""Frans Claessens"",""ark"":""ark:/83110/x0/31858276-e893-5955-ba54-79e54b55c565"",""uri"":""/agents/people/94304"",""id"":""au::3907"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31858276-e893-5955-ba54-79e54b55c565
12fed4c4-8076-529c-b686-7f2e1e53b127,tg:lhsc:839,e73_DepictedItems,2,e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f,au::8849,keywords,"dlod={""name"":""Emanuel Hiel"",""ark"":""ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f"",""uri"":""/agents/people/70227"",""id"":""au::8849"",""nameWithContext"":[""G. Hendrikssone""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9b2f920-aa5a-5bd1-abfa-8f35a1a8d17f
10be1bf9-91b6-59f1-b88c-1984c34ba8b9,tg:lhsc:951,e73_DepictedItems,1,3185c0db-4cf8-5396-b750-95bb422a7c9e,au::18388,keywords,"dlod={""name"":""Nestor de Tière"",""ark"":""ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e"",""uri"":""/agents/people/72031"",""id"":""au::18388"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3185c0db-4cf8-5396-b750-95bb422a7c9e
60b14266-ffa6-502b-8e9a-70d6b8b3811f,tg:lhsc:829,e73_DepictedItems,2,8439dfe3-863b-51ff-bbfb-20e5c78b016e,au::19734,keywords,"dlod={""name"":""August Vermeylen"",""ark"":""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""uri"":""/agents/people/51320"",""id"":""au::19734"",""nameWithContext"":[""Frits Darène"",""Halieus"",""Frans Heuvels"",""Karl-Christian-Friedrich Krause"",""Victor Lieber"",""A. van der Meere"",""Karel de Visscher""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,e73_DepictedItems,2,235e5734-b8d3-5bdb-96fa-11ba421e4d34,au::11065,keywords,"dlod={""name"":""Gustaaf Laroche"",""ark"":""ark:/83110/x0/235e5734-b8d3-5bdb-96fa-11ba421e4d34"",""uri"":""/agents/people/62683"",""id"":""au::11065"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/235e5734-b8d3-5bdb-96fa-11ba421e4d34
66ec64aa-990e-5a1d-8c38-097336e45e54,tg:lhsc:1143,e73_DepictedItems,1,b54219da-cce8-5975-8006-be4152a608c3,au::10787,keywords,"dlod={""name"":""Frans van Kuyck"",""ark"":""ark:/83110/x0/b54219da-cce8-5975-8006-be4152a608c3"",""uri"":""/agents/people/90098"",""id"":""au::10787"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b54219da-cce8-5975-8006-be4152a608c3
353c748e-7678-56ee-89b3-8f9b99fa1947,tg:lhsc:52,e73_DepictedItems,2,5256f348-6733-5940-baf6-33c6cee2adcc,au::1276,keywords,"dlod={""name"":""Jan van Beers"",""ark"":""ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc"",""uri"":""/agents/people/70239"",""id"":""au::1276"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5256f348-6733-5940-baf6-33c6cee2adcc
1a4bbd06-e389-52f7-b275-d571ef04bd5d,tg:lhsc:1153,e73_DepictedItems,2,83ca7417-0da0-57be-84fe-3cf82c1b14b7,au::12819,keywords,"dlod={""name"":""August Michiels"",""ark"":""ark:/83110/x0/83ca7417-0da0-57be-84fe-3cf82c1b14b7"",""uri"":""/agents/people/87489"",""id"":""au::12819"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/83ca7417-0da0-57be-84fe-3cf82c1b14b7
e24b5dce-b3b2-56b9-9d7a-11b9a5b7c736,tg:lhsc:1082,e73_DepictedItems,2,09f82559-2ce5-5ec0-b4a9-9a072af7ce2d,au::17171,keywords,"dlod={""name"":""Jakob Smits"",""ark"":""ark:/83110/x0/09f82559-2ce5-5ec0-b4a9-9a072af7ce2d"",""uri"":""/agents/people/52062"",""id"":""au::17171"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/09f82559-2ce5-5ec0-b4a9-9a072af7ce2d
e68c69b7-eb93-52a6-915f-c9f07b0b62d7,tg:lhsc:880,e73_DepictedItems,1,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,"dlod={""name"":""Jan van Rijswijck"",""ark"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""uri"":""/agents/people/85397"",""id"":""au::15746"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
cccecc83-ec92-5c21-bf2e-d22869f6b196,tg:lhsc:890,e73_DepictedItems,1,c457e2b5-acff-5b36-aab4-ca052c29aa23,au::16269,keywords,"dlod={""name"":""Jan Baptist van Ryswyck"",""ark"":""ark:/83110/x0/c457e2b5-acff-5b36-aab4-ca052c29aa23"",""uri"":""/agents/people/71971"",""id"":""au::16269"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c457e2b5-acff-5b36-aab4-ca052c29aa23
b491ba1b-af46-514d-9a14-1949d47ad5cc,tg:lhsc:1278,e73_DepictedItems,2,e6117621-dc5e-5630-b3ad-4e248187f062,au::21556,keywords,"dlod={""name"":""Louis de Winter"",""ark"":""ark:/83110/x0/e6117621-dc5e-5630-b3ad-4e248187f062"",""uri"":""/agents/people/64818"",""id"":""au::21556"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e6117621-dc5e-5630-b3ad-4e248187f062
61e2024a-fee3-5b46-9038-5aefcbce3739,tg:lhsc:1310,e73_DepictedItems,2,3b28eea9-793a-518d-b36f-04c049d8468a,au::11584,keywords,"dlod={""name"":""Albert Lilar"",""ark"":""ark:/83110/x0/3b28eea9-793a-518d-b36f-04c049d8468a"",""uri"":""/agents/people/74172"",""id"":""au::11584"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3b28eea9-793a-518d-b36f-04c049d8468a
7eadb68c-d273-510a-b540-3106f6cf9ea7,tg:lhsc:864,e73_DepictedItems,2,3289d7e4-2e2e-5b46-89b4-e8b16e106d79,au::2557,keywords,"dlod={""name"":""Jan Boucherij"",""ark"":""ark:/83110/x0/3289d7e4-2e2e-5b46-89b4-e8b16e106d79"",""uri"":""/agents/people/56261"",""id"":""au::2557"",""nameWithContext"":[""B.J.E. Slachthalle"",""van Uxem""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3289d7e4-2e2e-5b46-89b4-e8b16e106d79
b83b6896-2838-5115-924a-112638ad3fb9,tg:lhsc:874,e73_DepictedItems,2,c693a50b-4f1e-531e-9f68-2356f68ca337,au::16286,keywords,"dlod={""name"":""Maurits Sabbe"",""ark"":""ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337"",""uri"":""/agents/people/66004"",""id"":""au::16286"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c693a50b-4f1e-531e-9f68-2356f68ca337
29ed7968-5a51-5914-9dfd-87c1a64f5449,tg:lhsc:1623,e73_DepictedItems,1,219cf59a-4b41-5357-8f90-60d50aa95065,au::15746,keywords,"dlod={""name"":""Jan van Rijswijck"",""ark"":""ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065"",""uri"":""/agents/people/85397"",""id"":""au::15746"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/219cf59a-4b41-5357-8f90-60d50aa95065
8e380887-3b7b-52e3-9a90-ed0622b19150,tg:lhsc:1066,e73_DepictedItems,2,287afc4c-4fb3-55af-808f-57b2f1a18df6,au::8273,keywords,"dlod={""name"":""Ernest van der Hallen"",""ark"":""ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6"",""uri"":""/agents/people/78195"",""id"":""au::8273"",""nameWithContext"":[""B. van Dael-Grimby"",""Dr. B. Raes"",""J. van den Wijngaerdt"",""F. van de Wijngaert""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/287afc4c-4fb3-55af-808f-57b2f1a18df6
96391bbf-50c9-5989-a1c2-2f0c41d04400,tg:lhsc:1076,e73_DepictedItems,2,c10ac936-7d01-54d9-8040-bb4e744650a1,au::16020,keywords,"dlod={""name"":""Anton Roothaert"",""ark"":""ark:/83110/x0/c10ac936-7d01-54d9-8040-bb4e744650a1"",""uri"":""/agents/people/82056"",""id"":""au::16020"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c10ac936-7d01-54d9-8040-bb4e744650a1
913dd508-74cc-5926-ad25-cde9f6cd86e7,tg:lhsc:669,e73_DepictedItems,2,9145a9f6-04fb-585f-905a-9c0264a94574,au::7531,keywords,"dlod={""name"":""Willem Gijssels"",""ark"":""ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574"",""uri"":""/agents/people/87400"",""id"":""au::7531"",""nameWithContext"":[""Bruin de Beer"",""Pick"",""Piet"",""Salamander"",""Salisbury"",""W. Strybits"",""Willy Wielants""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9145a9f6-04fb-585f-905a-9c0264a94574
57a482a1-6870-56ad-8f3c-d72bbd982c1a,tg:lhsc:711,e73_DepictedItems,2,8a556dc4-a82d-58da-bffa-ab5040b6667c,au::4480,keywords,"dlod={""name"":""Arthur Cornette"",""ark"":""ark:/83110/x0/8a556dc4-a82d-58da-bffa-ab5040b6667c"",""uri"":""/agents/people/93795"",""id"":""au::4480"",""nameWithContext"":[""Homo""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8a556dc4-a82d-58da-bffa-ab5040b6667c
3c6efece-48b3-572c-bdbc-1ffe415a5e7f,tg:lhsc:679,e73_DepictedItems,2,6b182b5c-64a5-5360-86b5-b3738bd8ccbd,au::8789,keywords,"dlod={""name"":""Flor Heuvelmans"",""ark"":""ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd"",""uri"":""/agents/people/79175"",""id"":""au::8789"",""nameWithContext"":[""Knibbelaar"",""Onze Pee""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6b182b5c-64a5-5360-86b5-b3738bd8ccbd
1a734321-cc64-5dfc-95ce-123ac604303e,tg:lhsc:701,e73_DepictedItems,2,2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e,au::9845,keywords,"dlod={""name"":""Jacob Jordaens"",""ark"":""ark:/83110/x0/2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e"",""uri"":""/agents/people/67275"",""id"":""au::9845"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a63f3f2-ca2a-5958-b3b0-ee480a61ae1e
e73c018e-6e80-55b1-9549-12c7c7137260,tg:lhsc:773,e73_DepictedItems,2,b0a94b5a-fcaa-52d8-9393-28e8dd9712ac,au::486,keywords,"dlod={""name"":""Gentil Antheunis"",""ark"":""ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac"",""uri"":""/agents/people/61593"",""id"":""au::486"",""nameWithContext"":[""A. Noël""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0a94b5a-fcaa-52d8-9393-28e8dd9712ac
563e89a4-2590-5e61-9c0f-c8e139c85567,tg:lhsc:763,e73_DepictedItems,2,4ded0c19-0544-5969-a9e6-bb35f133ed3e,au::7862,keywords,"dlod={""name"":""Flor Grammens"",""ark"":""ark:/83110/x0/4ded0c19-0544-5969-a9e6-bb35f133ed3e"",""uri"":""/agents/people/49281"",""id"":""au::7862"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ded0c19-0544-5969-a9e6-bb35f133ed3e
384c2094-ffdb-5e6b-a941-cc233144ea41,tg:lhsc:415,e73_DepictedItems,2,5fe44f3e-b12f-56a8-b6cc-976a8c988e10,au::1539,keywords,"dlod={""name"":""Peter Benoit"",""ark"":""ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10"",""uri"":""/agents/people/57779"",""id"":""au::1539"",""nameWithContext"":[""Pol Arelbeca"",""Bratski"",""Palfi""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5fe44f3e-b12f-56a8-b6cc-976a8c988e10
920260a1-a05e-543e-aa3a-f1bf16fe6fd6,tg:lhsc:405,e73_DepictedItems,2,90bd3a78-0850-5b8a-8772-8c3c53ff862e,au::1281,keywords,"dlod={""name"":""Catharina Beersmans"",""ark"":""ark:/83110/x0/90bd3a78-0850-5b8a-8772-8c3c53ff862e"",""uri"":""/agents/people/62550"",""id"":""au::1281"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/90bd3a78-0850-5b8a-8772-8c3c53ff862e
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,e73_DepictedItems,1,e9604c5f-f176-5e2b-a09f-292ada414e1f,au::3039,keywords,"dlod={""name"":""Staf Bruggen"",""ark"":""ark:/83110/x0/e9604c5f-f176-5e2b-a09f-292ada414e1f"",""uri"":""/agents/people/86593"",""id"":""au::3039"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9604c5f-f176-5e2b-a09f-292ada414e1f
f3851180-1925-5a42-b8c2-7cb3fef20b5f,tg:lhsc:1014,e73_DepictedItems,2,67b78ec4-0a19-5856-99a3-7fdb36d5ef22,au::13075,keywords,"dlod={""name"":""Pol de Mont"",""ark"":""ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22"",""uri"":""/agents/people/69759"",""id"":""au::13075"",""nameWithContext"":[""Janne van Assenede"",""Jan Dingen Dingemans"",""Karl"",""Montsalvat"",""Multafero"",""Nemo"",""Olympio"",""A. Scalde""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22
667e47e6-3f59-51de-8928-2c7c3e92f215,tg:lhsc:2206,e73_DepictedItems,2,53423f5e-5822-5894-b481-04c3de74d675,au::19785,keywords,"dlod={""name"":""Cyriel Verschaeve"",""ark"":""ark:/83110/x0/53423f5e-5822-5894-b481-04c3de74d675"",""uri"":""/agents/people/94090"",""id"":""au::19785"",""nameWithContext"":[""Droevaert"",""J.V.H."",""I. Oorda"",""Peisere"",""Zeemeeuwe""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/53423f5e-5822-5894-b481-04c3de74d675
c0c83a98-314a-59c9-9aa5-13ca5a0f50c9,tg:lhsc:806,e73_DepictedItems,2,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,keywords,"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,e73_DepictedItems,2,ebd00cc4-2119-5474-b6ef-42b56014bfd9,au::4333,keywords,"dlod={""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/68347"",""id"":""au::4333"",""nameWithContext"":[""H. Geweéten""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9
92c7b1ed-8adb-54fb-ac7c-ddd608e2168c,tg:lhsc:1372,e73_DepictedItems,2,456d80df-d047-5804-8876-2c70048d6ef9,au::9297,keywords,"dlod={""name"":""Camille Huysmans"",""ark"":""ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9"",""uri"":""/agents/people/72121"",""id"":""au::9297"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9
7e2245ed-de1f-58b9-be59-5ba00b6ca82f,tg:lhsc:443,e73_DepictedItems,2,6326b41f-fe7f-58a7-a4e7-da7b542045ed,au::3880,keywords,"dlod={""name"":""Ernest Claes"",""ark"":""ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed"",""uri"":""/agents/people/71691"",""id"":""au::3880"",""nameWithContext"":[""G. van Hasselt"",""Vanhasselt""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6326b41f-fe7f-58a7-a4e7-da7b542045ed
c9c88d88-ce72-59bd-bd72-249ea73a4447,tg:lhsc:1193,e73_DepictedItems,2,f36bd6d6-257b-5df0-95af-355b69667a84,au::17200,keywords,"dlod={""name"":""August Snieders"",""ark"":""ark:/83110/x0/f36bd6d6-257b-5df0-95af-355b69667a84"",""uri"":""/agents/people/69618"",""id"":""au::17200"",""nameWithContext"":[""N."",""O-O"",""Wouter Snykens"",""Yours""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f36bd6d6-257b-5df0-95af-355b69667a84
