ResourceID,brocade.id,Archive Brocade ID,card,order,Archive Name,Archive Identifier
33127601-a384-586e-80b2-95fb25d970c9,tg:lhdc:2777,isad:lh:179102,Archives,1,1948,{'url':'https://id.letterenhuis.be/ark:/24970/33127601-a384-586e-80b2-95fb25d970c9'}
332c02b6-4344-5dab-81e4-20f3150cf129,tg:lhhs:1570,isad:lh:86681,Archives,1,7,{'url':'https://id.letterenhuis.be/ark:/24970/332c02b6-4344-5dab-81e4-20f3150cf129'}
332d7cc7-463c-59f1-9f08-78efae3be366,tg:lhbr:266227,isad:lh:132807,Archives,1,Briefwisseling met Fondation Rubens,{'url':'https://id.letterenhuis.be/ark:/24970/332d7cc7-463c-59f1-9f08-78efae3be366'}
3337befb-a5e1-5860-ad7b-f4bf3d3a5b50,tg:lhdc:3604,isad:lh:179318,Archives,1,1967,{'url':'https://id.letterenhuis.be/ark:/24970/3337befb-a5e1-5860-ad7b-f4bf3d3a5b50'}
333f1730-444c-56ab-b7e7-d3d681bb103e,tg:lhdc:3167,isad:lh:179110,Archives,1,1956,{'url':'https://id.letterenhuis.be/ark:/24970/333f1730-444c-56ab-b7e7-d3d681bb103e'}
334219bd-3441-502b-9049-c0f1844eef13,tg:lhbr:292899,isad:lh:177145,Archives,1,Brieven van Marie Gilson,{'url':'https://id.letterenhuis.be/ark:/24970/334219bd-3441-502b-9049-c0f1844eef13'}
335a5fb0-d7a4-5c69-b3d8-3dfe27ddb378,tg:lhdc:3828,isad:lh:179324,Archives,1,1973,{'url':'https://id.letterenhuis.be/ark:/24970/335a5fb0-d7a4-5c69-b3d8-3dfe27ddb378'}
335d3034-0a27-5dc2-93b9-6d534fa0584b,tg:lhhs:18491,isad:lh:152133,Archives,1,Luisterspelen,{'url':'https://id.letterenhuis.be/ark:/24970/335d3034-0a27-5dc2-93b9-6d534fa0584b'}
33643658-a2d8-57a6-bc63-f8ca40dd5363,tg:lhhs:19279,isad:lh:159742,Archives,1,Losse bijdragen,{'url':'https://id.letterenhuis.be/ark:/24970/33643658-a2d8-57a6-bc63-f8ca40dd5363'}
3367dcc7-ec73-55d5-8571-a5f1ffc79973,tg:lhhs:9117,isad:lh:151116,Archives,1,1976 - Peter Paul Rubens,{'url':'https://id.letterenhuis.be/ark:/24970/3367dcc7-ec73-55d5-8571-a5f1ffc79973'}
33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0,tg:lhdc:3556,isad:lh:179317,Archives,1,1966,{'url':'https://id.letterenhuis.be/ark:/24970/33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0'}
33e5ce9b-60cb-5891-8625-b6428e743a5a,tg:lhbr:79881,isad:lh:35057,Archives,1,Brieven van Oscar Jespers,{'url':'https://id.letterenhuis.be/ark:/24970/33e5ce9b-60cb-5891-8625-b6428e743a5a'}
34055ca5-3789-5ea8-a587-5d98a912d610,tg:lhhs:19202,isad:lh:158902,Archives,1,Handschriften van Johannes Arnoldus Daman,{'url':'https://id.letterenhuis.be/ark:/24970/34055ca5-3789-5ea8-a587-5d98a912d610'}
341728a0-289c-552d-b677-e52137f7f37e,tg:lhbr:73833,isad:lh:33244,Archives,1,Brieven van Bruno van Hollebeke,{'url':'https://id.letterenhuis.be/ark:/24970/341728a0-289c-552d-b677-e52137f7f37e'}
3417f204-db48-5aff-bae7-64eef1a9fbb7,tg:lhhs:18852,isad:lh:156029,Archives,1,1966 - Grillige Kathleen,{'url':'https://id.letterenhuis.be/ark:/24970/3417f204-db48-5aff-bae7-64eef1a9fbb7'}
341fd63c-cdee-58cc-9a02-28544d299205,tg:lhbr:166788,isad:lh:32766,Archives,1,20,{'url':'https://id.letterenhuis.be/ark:/24970/341fd63c-cdee-58cc-9a02-28544d299205'}
34385711-1494-5da3-ac7f-33367fad3f8c,tg:lhhs:1458,isad:lh:86639,Archives,1,Handschriften van Johan C.P. Alberts,{'url':'https://id.letterenhuis.be/ark:/24970/34385711-1494-5da3-ac7f-33367fad3f8c'}
344344d4-5c91-5861-91ac-82184128240b,tg:lhdc:3127,isad:lh:179109,Archives,1,1955,{'url':'https://id.letterenhuis.be/ark:/24970/344344d4-5c91-5861-91ac-82184128240b'}
3468febc-3ada-59c0-8fdd-022df8911e85,tg:lhhs:4477,isad:lh:87817,Archives,1,6,{'url':'https://id.letterenhuis.be/ark:/24970/3468febc-3ada-59c0-8fdd-022df8911e85'}
3476b04c-89ac-528a-ba46-cf1fd3cc09c0,tg:lhdc:4704,isad:lh:182250,Archives,1,,{'url':'https://id.letterenhuis.be/ark:/24970/3476b04c-89ac-528a-ba46-cf1fd3cc09c0'}
347a0f53-389a-58e7-9a62-d7727cdd6ceb,tg:lhdc:3039,isad:lh:179107,Archives,1,1953,{'url':'https://id.letterenhuis.be/ark:/24970/347a0f53-389a-58e7-9a62-d7727cdd6ceb'}
34887468-642b-5dff-adda-cc1b509d0cf6,tg:lhhs:3263,isad:lh:87459,Archives,1,Handschriften van Luc Vanhaecke,{'url':'https://id.letterenhuis.be/ark:/24970/34887468-642b-5dff-adda-cc1b509d0cf6'}
348aebeb-3b32-5602-9de1-4ab921cd8734,tg:lhdc:3916,isad:lh:179326,Archives,1,1975,{'url':'https://id.letterenhuis.be/ark:/24970/348aebeb-3b32-5602-9de1-4ab921cd8734'}
34f77e19-6673-5705-8c74-c19b6b553f9b,tg:lhhs:9087,isad:lh:151108,Archives,1,1967 - De reus van Ter Doest,{'url':'https://id.letterenhuis.be/ark:/24970/34f77e19-6673-5705-8c74-c19b6b553f9b'}
351c0874-2676-5203-9e03-991a9febf662,tg:lhbr:122839,isad:lh:52091,Archives,1,Brieven aan Angèle Manteau,{'url':'https://id.letterenhuis.be/ark:/24970/351c0874-2676-5203-9e03-991a9febf662'}
351cb9e3-1d7a-5b73-a488-544996a67495,tg:lhdc:1300,isad:lh:174437,Archives,1,1946,{'url':'https://id.letterenhuis.be/ark:/24970/351cb9e3-1d7a-5b73-a488-544996a67495'}
35315132-6bbc-50fd-855b-24c7ab61e712,tg:lhdc:564,isad:lh:174047,Archives,1,1970,{'url':'https://id.letterenhuis.be/ark:/24970/35315132-6bbc-50fd-855b-24c7ab61e712'}
353496e3-4fef-5fcb-be79-37be09d74cbb,tg:lhbr:286136,isad:lh:129204,Archives,1,Brieven van en aan  Marc Braet ,{'url':'https://id.letterenhuis.be/ark:/24970/353496e3-4fef-5fcb-be79-37be09d74cbb'}
3540045f-7057-5fe3-a083-0861fdc945af,tg:lhhs:10263,isad:lh:90158,Archives,1,10,{'url':'https://id.letterenhuis.be/ark:/24970/3540045f-7057-5fe3-a083-0861fdc945af'}
35879c9b-c5b1-5eee-8c88-87ecfca72412,tg:lhbr:21343,isad:lh:10893,Archives,1,Brieven van Arthur de Bruyne,{'url':'https://id.letterenhuis.be/ark:/24970/35879c9b-c5b1-5eee-8c88-87ecfca72412'}
35b8fc47-fa01-591a-8382-f44482b8618f,tg:lhdc:4207,isad:lh:179655,Archives,1,1976,{'url':'https://id.letterenhuis.be/ark:/24970/35b8fc47-fa01-591a-8382-f44482b8618f'}
35c6b991-6f75-5785-ba89-58b407e91f4f,tg:lhdc:3812,isad:lh:179324,Archives,1,1973,{'url':'https://id.letterenhuis.be/ark:/24970/35c6b991-6f75-5785-ba89-58b407e91f4f'}
35db5de8-86c6-55aa-8c42-941a42ce6ae7,tg:lhdc:4046,isad:lh:179650,Archives,1,1971,{'url':'https://id.letterenhuis.be/ark:/24970/35db5de8-86c6-55aa-8c42-941a42ce6ae7'}
35f2ae41-45eb-5b96-ab17-ad775add73d9,tg:lhdc:898,isad:lh:174437,Archives,1,1946,{'url':'https://id.letterenhuis.be/ark:/24970/35f2ae41-45eb-5b96-ab17-ad775add73d9'}
35f6d5f2-4f61-5eec-8929-68095cc172d2,tg:lhdc:3404,isad:lh:179115,Archives,1,1961,{'url':'https://id.letterenhuis.be/ark:/24970/35f6d5f2-4f61-5eec-8929-68095cc172d2'}
3618ac3b-bf62-598c-a499-69c5ce261041,tg:lhhs:139,isad:lh:86056,Archives,1,Verhalen,{'url':'https://id.letterenhuis.be/ark:/24970/3618ac3b-bf62-598c-a499-69c5ce261041'}
361b0f99-7c53-52bb-98b5-8c9b939d4e11,tg:lhbr:26039,isad:lh:12660,Archives,1,Brieven aan Fernand Blum,{'url':'https://id.letterenhuis.be/ark:/24970/361b0f99-7c53-52bb-98b5-8c9b939d4e11'}
36477a6c-db45-5aa8-8d2e-1ad5a18263eb,tg:lhbr:257080,isad:lh:146948,Archives,1,Brieven van René Govaert,{'url':'https://id.letterenhuis.be/ark:/24970/36477a6c-db45-5aa8-8d2e-1ad5a18263eb'}
366fbcc9-8739-51d5-a692-dd00177312ab,tg:lhhs:8454,isad:lh:163621,Archives,1,1983,{'url':'https://id.letterenhuis.be/ark:/24970/366fbcc9-8739-51d5-a692-dd00177312ab'}
368865c5-5e99-5fd4-bdc8-5ae9233eb55e,tg:lhbr:7627,isad:lh:4831,Archives,1,Brieven van Yvonne Batta:::DIV.1,{'url':'https://id.letterenhuis.be/ark:/24970/368865c5-5e99-5fd4-bdc8-5ae9233eb55e'}
36897cb4-7cb3-5e96-81bc-97dc658c3a88,tg:lhdc:2583,isad:lh:178689,Archives,1,1989,{'url':'https://id.letterenhuis.be/ark:/24970/36897cb4-7cb3-5e96-81bc-97dc658c3a88'}
3698a1a3-0d00-5a10-bd3a-812ed629f918,tg:lhhs:17334,isad:lh:144706,Archives,1,Beschouwend proza,{'url':'https://id.letterenhuis.be/ark:/24970/3698a1a3-0d00-5a10-bd3a-812ed629f918'}
36b94598-3604-5318-8a16-2cf16f578eb6,tg:lhhs:14488,isad:lh:91818,Archives,1,Beschouwend proza / Non-fictie,{'url':'https://id.letterenhuis.be/ark:/24970/36b94598-3604-5318-8a16-2cf16f578eb6'}
3707b062-6917-5540-935d-72169b040d26,tg:lhhs:9814,isad:lh:152231,Archives,1,2002 - Nostalgia revisited,{'url':'https://id.letterenhuis.be/ark:/24970/3707b062-6917-5540-935d-72169b040d26'}
37090424-5f10-5e82-a386-38f228b10466,tg:lhbr:188891,isad:lh:73898,Archives,1,Brieven van Jo de Meester:::MWV.1,{'url':'https://id.letterenhuis.be/ark:/24970/37090424-5f10-5e82-a386-38f228b10466'}
370b2460-e670-54f2-9ba6-f0c725fc9952,tg:lhdc:4552,isad:lh:181360,Archives,1,De paradijsvogels,{'url':'https://id.letterenhuis.be/ark:/24970/370b2460-e670-54f2-9ba6-f0c725fc9952'}
370b8579-3f7f-55e7-941a-f4b9dffe484d,tg:lhhs:19042,isad:lh:156026,Archives,1,1965 - Juliette (vertaling van 'Histoire de Juliette' van Markies de Sade),{'url':'https://id.letterenhuis.be/ark:/24970/370b8579-3f7f-55e7-941a-f4b9dffe484d'}
3716fee8-2935-571d-be1a-8889111ab9bf,tg:lhbr:181219,isad:lh:30040,Archives,1,Brieven van Jan Greshoff,{'url':'https://id.letterenhuis.be/ark:/24970/3716fee8-2935-571d-be1a-8889111ab9bf'}
371b63df-30b7-5ccb-a858-91e835eda636,tg:lhbr:43139,isad:lh:20094,Archives,1,Brieven van Oscar Delecluyse,{'url':'https://id.letterenhuis.be/ark:/24970/371b63df-30b7-5ccb-a858-91e835eda636'}
372e1c19-606a-5e56-a9a3-f369162a34f7,tg:lhhs:18645,isad:lh:155337,Archives,1,Handschriften van Marcel Coole,{'url':'https://id.letterenhuis.be/ark:/24970/372e1c19-606a-5e56-a9a3-f369162a34f7'}
374e1cc2-1b91-54d5-bce7-3c1b7aaf1a26,tg:lhhs:1435,isad:lh:86612,Archives,1,Handschriften van Albe,{'url':'https://id.letterenhuis.be/ark:/24970/374e1cc2-1b91-54d5-bce7-3c1b7aaf1a26'}
37975be4-1b28-508c-994b-3aa1bb98609d,tg:lhdc:2736,isad:lh:179101,Archives,1,1947,{'url':'https://id.letterenhuis.be/ark:/24970/37975be4-1b28-508c-994b-3aa1bb98609d'}
37a69e33-e320-5b82-be28-4747479e3b57,tg:lhdc:3757,isad:lh:179322,Archives,1,1971,{'url':'https://id.letterenhuis.be/ark:/24970/37a69e33-e320-5b82-be28-4747479e3b57'}
37e1e6d9-9319-50b6-9dc2-d646378670e3,tg:lhbr:130412,isad:lh:54710,Archives,1,Brieven van Jan Schepens,{'url':'https://id.letterenhuis.be/ark:/24970/37e1e6d9-9319-50b6-9dc2-d646378670e3'}
37fc4cd3-385f-5793-8b41-46643ae7afe1,tg:lhdc:836,isad:lh:175069,Archives,1,1954,{'url':'https://id.letterenhuis.be/ark:/24970/37fc4cd3-385f-5793-8b41-46643ae7afe1'}
3807ac30-ea21-5ff0-bc11-d59c77ee13f8,tg:lhhs:9906,isad:lh:90033,Archives,1,2,{'url':'https://id.letterenhuis.be/ark:/24970/3807ac30-ea21-5ff0-bc11-d59c77ee13f8'}
3816a108-a06d-5849-bd1b-134fe860a2db,tg:lhhs:20180,isad:lh:86303,Archives,1,1942 - De Charade van Advent,{'url':'https://id.letterenhuis.be/ark:/24970/3816a108-a06d-5849-bd1b-134fe860a2db'}
381eee4f-365c-56ac-9a16-5d4de7c9c131,tg:lhhs:20051,isad:lh:170070,Archives,1,1910 - Landelijk minnespel,{'url':'https://id.letterenhuis.be/ark:/24970/381eee4f-365c-56ac-9a16-5d4de7c9c131'}
3820ccbd-d9f7-5f14-88e4-e8f58f7eed1f,tg:lhdc:2982,isad:lh:179106,Archives,1,1952,{'url':'https://id.letterenhuis.be/ark:/24970/3820ccbd-d9f7-5f14-88e4-e8f58f7eed1f'}
383994e0-a2eb-592c-878e-b2e730d54a27,tg:lhhs:12225,isad:lh:90911,Archives,1,Handschriften van Herman Teirlinck,{'url':'https://id.letterenhuis.be/ark:/24970/383994e0-a2eb-592c-878e-b2e730d54a27'}
385fc22f-9cd5-5323-9b7e-4b74c5b8ff71,tg:lhdc:2215,isad:lh:174448,Archives,1,1959,{'url':'https://id.letterenhuis.be/ark:/24970/385fc22f-9cd5-5323-9b7e-4b74c5b8ff71'}
387e58c7-af2c-5202-89f8-37fa0c417f9c,tg:lhhs:4949,isad:lh:88040,Archives,1,Beschouwend proza / Non-fictie,{'url':'https://id.letterenhuis.be/ark:/24970/387e58c7-af2c-5202-89f8-37fa0c417f9c'}
3889f78c-ab95-5ba5-bda0-64f314728273,tg:lhdc:2624,isad:lh:179099,Archives,1,1945,{'url':'https://id.letterenhuis.be/ark:/24970/3889f78c-ab95-5ba5-bda0-64f314728273'}
38b9768c-0642-5614-87e6-c7fe7d4c9ddf,tg:lhdc:2262,isad:lh:174497,Archives,1,1985,{'url':'https://id.letterenhuis.be/ark:/24970/38b9768c-0642-5614-87e6-c7fe7d4c9ddf'}
38bf6c53-a860-5686-899d-477c3837953f,tg:lhbr:258660,isad:lh:147959,Archives,1,Brieven van Gust de Muynck,{'url':'https://id.letterenhuis.be/ark:/24970/38bf6c53-a860-5686-899d-477c3837953f'}
38ce8c18-9298-59e0-881d-d56de48e2faa,tg:lhbr:240745,isad:lh:36264,Archives,1,Brieven van Insel Verlag [Leipzig (D)],{'url':'https://id.letterenhuis.be/ark:/24970/38ce8c18-9298-59e0-881d-d56de48e2faa'}
38f168ad-e00e-5921-99a2-6c644cf173e7,tg:lhdc:1592,isad:lh:174430,Archives,1,1938,{'url':'https://id.letterenhuis.be/ark:/24970/38f168ad-e00e-5921-99a2-6c644cf173e7'}
38fd399f-2d18-5c20-bfdd-b2dc950b3be5,tg:lhbr:165848,isad:lh:67660,Archives,1,Brieven van Heidebrand,{'url':'https://id.letterenhuis.be/ark:/24970/38fd399f-2d18-5c20-bfdd-b2dc950b3be5'}
39171d05-5676-5651-8597-3ce721320cf2,tg:lhhs:20728,isad:lh:174898,Archives,1,Handschriften,{'url':'https://id.letterenhuis.be/ark:/24970/39171d05-5676-5651-8597-3ce721320cf2'}
3923b975-f2d0-5cec-baff-1d09002bb22e,tg:lhdc:3582,isad:lh:179318,Archives,1,1967,{'url':'https://id.letterenhuis.be/ark:/24970/3923b975-f2d0-5cec-baff-1d09002bb22e'}
394ab3d7-88f6-5698-844b-5350a434a8b8,tg:lhbr:55147,isad:lh:5567,Archives,1,"Boek I, Deel a",{'url':'https://id.letterenhuis.be/ark:/24970/394ab3d7-88f6-5698-844b-5350a434a8b8'}
399076e3-11e8-5954-80e0-91380c6fae95,tg:lhdc:860,isad:lh:175046,Archives,1,Luisterspelen zonder datum,{'url':'https://id.letterenhuis.be/ark:/24970/399076e3-11e8-5954-80e0-91380c6fae95'}
39a703d5-57e2-5207-8f75-282f8d76c7dd,tg:lhdc:2106,isad:lh:174451,Archives,1,1974,{'url':'https://id.letterenhuis.be/ark:/24970/39a703d5-57e2-5207-8f75-282f8d76c7dd'}
39b185f6-8998-5465-9fd7-02ae6f5f3295,tg:lhhs:17898,isad:lh:150668,Archives,1,Losse aantekeningen,{'url':'https://id.letterenhuis.be/ark:/24970/39b185f6-8998-5465-9fd7-02ae6f5f3295'}
39b40876-914b-50ce-b51b-018a0de72c7c,tg:lhhs:945,isad:lh:86305,Archives,1,1947 - Schimmen om een Schemerlamp / Grusz Gott,{'url':'https://id.letterenhuis.be/ark:/24970/39b40876-914b-50ce-b51b-018a0de72c7c'}
39c8ece0-51c6-5be6-b83e-bb34e4eb4faf,tg:lhdc:1750,isad:lh:174446,Archives,1,1957,{'url':'https://id.letterenhuis.be/ark:/24970/39c8ece0-51c6-5be6-b83e-bb34e4eb4faf'}
39c914a3-48d2-5bd9-af43-a2b06e4ec139,tg:lhdc:2409,isad:lh:178687,Archives,1,1987,{'url':'https://id.letterenhuis.be/ark:/24970/39c914a3-48d2-5bd9-af43-a2b06e4ec139'}
39cc17cb-c8bd-557b-aeff-43d13400c4e6,tg:lhhs:16964,isad:lh:131510,Archives,1,Beatrijs,{'url':'https://id.letterenhuis.be/ark:/24970/39cc17cb-c8bd-557b-aeff-43d13400c4e6'}
39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70,tg:lhbr:249564,isad:lh:141894,Archives,1,Brieven van Charles Conrardy,{'url':'https://id.letterenhuis.be/ark:/24970/39e1d1a5-bdc7-5796-9a89-9d09dd5b8b70'}
39f00eef-0d1f-5cba-82e3-59281b5e8c45,tg:lhdc:699,isad:lh:175046,Archives,1,Luisterspelen zonder datum,{'url':'https://id.letterenhuis.be/ark:/24970/39f00eef-0d1f-5cba-82e3-59281b5e8c45'}
39f2ea07-5375-5549-994c-89d4bf09a666,tg:lhhs:20913,isad:lh:175291,Archives,1,Handschriften,{'url':'https://id.letterenhuis.be/ark:/24970/39f2ea07-5375-5549-994c-89d4bf09a666'}
39f4fc8a-2ab4-5726-8555-4676e2388b05,tg:lhbr:24004,isad:lh:2258,Archives,1,Afgelaste Tentoonstelling 4,{'url':'https://id.letterenhuis.be/ark:/24970/39f4fc8a-2ab4-5726-8555-4676e2388b05'}
3a0425f0-856d-53ad-91ef-301da2a5f82a,tg:lhbr:228077,isad:lh:82164,Archives,1,Laszlo Szabo,{'url':'https://id.letterenhuis.be/ark:/24970/3a0425f0-856d-53ad-91ef-301da2a5f82a'}
3a0453d5-e242-5613-add0-b3d841dfcf7c,tg:lhhs:13208,isad:lh:91157,Archives,1,7_1945-1997,{'url':'https://id.letterenhuis.be/ark:/24970/3a0453d5-e242-5613-add0-b3d841dfcf7c'}
3a1c357c-14dd-5218-bc78-341e62e5b02b,tg:lhdc:4318,isad:lh:179639,Archives,1,1961,{'url':'https://id.letterenhuis.be/ark:/24970/3a1c357c-14dd-5218-bc78-341e62e5b02b'}
3a1dd281-53e4-5049-88f8-ee08298b6452,tg:lhhs:6759,isad:lh:88703,Archives,1,Handschriften van Pieter Geert Buckinx,{'url':'https://id.letterenhuis.be/ark:/24970/3a1dd281-53e4-5049-88f8-ee08298b6452'}
3a412454-c197-521d-a49b-9ea334d51db9,tg:lhhs:7324,isad:lh:152646,Archives,1,Teksten over verschillende onderwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/3a412454-c197-521d-a49b-9ea334d51db9'}
3a50597a-84d7-5c1d-8a51-5f079e137204,tg:lhhs:12065,isad:lh:90855,Archives,1,Handschriften van Herman Teirlinck,{'url':'https://id.letterenhuis.be/ark:/24970/3a50597a-84d7-5c1d-8a51-5f079e137204'}
3a6f2edd-79ac-55e0-af79-8458e2d852ab,tg:lhhs:4158,isad:lh:87765,Archives,1,1859 - De kwael des tyds,{'url':'https://id.letterenhuis.be/ark:/24970/3a6f2edd-79ac-55e0-af79-8458e2d852ab'}
3a84d51b-a929-5e6e-bfba-2b6708e90231,tg:lhdc:4135,isad:lh:179655,Archives,1,1976,{'url':'https://id.letterenhuis.be/ark:/24970/3a84d51b-a929-5e6e-bfba-2b6708e90231'}
3a9901ea-3fe6-507c-8c41-35a0c4ee2671,tg:lhdc:1177,isad:lh:174424,Archives,1,1932,{'url':'https://id.letterenhuis.be/ark:/24970/3a9901ea-3fe6-507c-8c41-35a0c4ee2671'}
3a9a8b71-7bea-5036-adb3-b3542ffc62d6,tg:lhhs:13623,isad:lh:91391,Archives,1,(Doos 18) New York archief 1/2,{'url':'https://id.letterenhuis.be/ark:/24970/3a9a8b71-7bea-5036-adb3-b3542ffc62d6'}
3ab9c3ed-1f58-5f30-be97-d98020619611,tg:lhdc:2331,isad:lh:178527,Archives,1,1976,{'url':'https://id.letterenhuis.be/ark:/24970/3ab9c3ed-1f58-5f30-be97-d98020619611'}
3abc035d-d21b-5cb5-bee2-e93ebdf5dbb9,tg:lhbr:127338,isad:lh:53432,Archives,1,Brieven van Georges Albert Rutten,{'url':'https://id.letterenhuis.be/ark:/24970/3abc035d-d21b-5cb5-bee2-e93ebdf5dbb9'}
3abec121-2ddd-5ce4-82c6-2ec61aa5089a,tg:lhdc:1818,isad:lh:174021,Archives,1,1968,{'url':'https://id.letterenhuis.be/ark:/24970/3abec121-2ddd-5ce4-82c6-2ec61aa5089a'}
3ad05b72-8597-5fe3-ab97-806c4c83a28a,tg:lhhs:713,isad:lh:86241,Archives,1,"Doos 4, map D",{'url':'https://id.letterenhuis.be/ark:/24970/3ad05b72-8597-5fe3-ab97-806c4c83a28a'}
3add8859-3cbe-504a-bd63-4252a1127af3,tg:lhdc:1140,isad:lh:174424,Archives,1,1932,{'url':'https://id.letterenhuis.be/ark:/24970/3add8859-3cbe-504a-bd63-4252a1127af3'}
3aebb99b-6fc8-5ac5-bcf4-492c5f66759d,tg:lhbr:45844,isad:lh:21216,Archives,1,Brieven van Hendrik Diddens aan Marcel Polfliet,{'url':'https://id.letterenhuis.be/ark:/24970/3aebb99b-6fc8-5ac5-bcf4-492c5f66759d'}
3afbe55f-14f5-5026-ab23-c1152495f288,tg:lhbr:140340,isad:lh:58381,Archives,1,Brieven aan Vlaamse Toeristenbond,{'url':'https://id.letterenhuis.be/ark:/24970/3afbe55f-14f5-5026-ab23-c1152495f288'}
3b54169d-f91e-5063-901d-a70f648d0ff0,tg:lhdc:2448,isad:lh:178533,Archives,1,1983,{'url':'https://id.letterenhuis.be/ark:/24970/3b54169d-f91e-5063-901d-a70f648d0ff0'}
3b8de5a3-cd13-59ad-8738-994f7977fb20,tg:lhhs:19541,isad:lh:164370,Archives,1,Handschriften van  Lode Conté,{'url':'https://id.letterenhuis.be/ark:/24970/3b8de5a3-cd13-59ad-8738-994f7977fb20'}
3b9a57be-5096-5ed7-9e07-71396ef5f928,tg:lhbr:137787,isad:lh:57404,Archives,1,Brieven van Marcel Stijns,{'url':'https://id.letterenhuis.be/ark:/24970/3b9a57be-5096-5ed7-9e07-71396ef5f928'}
3b9ee359-4698-53eb-8313-6091f9897b43,tg:lhdc:837,isad:lh:175069,Archives,1,1954,{'url':'https://id.letterenhuis.be/ark:/24970/3b9ee359-4698-53eb-8313-6091f9897b43'}
3baf1c18-d62a-5f16-92c0-b28ca22d86da,tg:lhhs:15333,isad:lh:86220,Archives,1,Handschriften van Johan Daisne,{'url':'https://id.letterenhuis.be/ark:/24970/3baf1c18-d62a-5f16-92c0-b28ca22d86da'}
3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a,tg:lhbr:263863,isad:lh:122653,Archives,1,Brieven van  Leen van Dijck ,{'url':'https://id.letterenhuis.be/ark:/24970/3be709c0-3f47-5ab1-8b4d-6ea7bfc6095a'}
3be89d69-c8a1-5540-875d-76e3321a8958,tg:lhbr:196163,isad:lh:74608,Archives,1,1966,{'url':'https://id.letterenhuis.be/ark:/24970/3be89d69-c8a1-5540-875d-76e3321a8958'}
3bebb43b-bd31-51ae-82e3-64a171796a15,tg:lhbr:120107,isad:lh:51023,Archives,1,Brieven van Frans Reinhard aan Theophiel Coopman,{'url':'https://id.letterenhuis.be/ark:/24970/3bebb43b-bd31-51ae-82e3-64a171796a15'}
3bf97998-ed58-5e49-8518-73a68241cfaf,tg:lhdc:1419,isad:lh:174449,Archives,1,1972,{'url':'https://id.letterenhuis.be/ark:/24970/3bf97998-ed58-5e49-8518-73a68241cfaf'}
3c0eb90b-ab0c-5441-954d-9c0f58d9f3f1,tg:lhdc:1253,isad:lh:174273,Archives,1,1939,{'url':'https://id.letterenhuis.be/ark:/24970/3c0eb90b-ab0c-5441-954d-9c0f58d9f3f1'}
3c2327f8-824c-5135-bd14-35a63396efe4,tg:lhhs:8985,isad:lh:154920,Archives,1,Niets dan wat oorlog,{'url':'https://id.letterenhuis.be/ark:/24970/3c2327f8-824c-5135-bd14-35a63396efe4'}
3c29e35b-501d-50ca-bea6-25aa0d1c97a3,tg:lhdc:2672,isad:lh:179100,Archives,1,1946,{'url':'https://id.letterenhuis.be/ark:/24970/3c29e35b-501d-50ca-bea6-25aa0d1c97a3'}
3c431f6d-08f6-5fd9-a61d-b730504ed1c9,tg:lhdc:3078,isad:lh:179108,Archives,1,1954,{'url':'https://id.letterenhuis.be/ark:/24970/3c431f6d-08f6-5fd9-a61d-b730504ed1c9'}
3ca833d8-06ab-57d6-a744-d91a3ddd6c77,tg:lhbr:192435,isad:lh:74274,Archives,1,"Brieven aan Karel Lateur, Elisa Lateur",{'url':'https://id.letterenhuis.be/ark:/24970/3ca833d8-06ab-57d6-a744-d91a3ddd6c77'}
3cfef440-96e3-556f-8e6a-77bd7af57dc9,tg:lhhs:16163,isad:lh:120613,Archives,1,1926 - God aan Zee,{'url':'https://id.letterenhuis.be/ark:/24970/3cfef440-96e3-556f-8e6a-77bd7af57dc9'}
3d063e30-7a83-59c0-9c1d-063a27679721,tg:lhhs:19306,isad:lh:160344,Archives,1,Handschriften van Gabriëlle Demedts,{'url':'https://id.letterenhuis.be/ark:/24970/3d063e30-7a83-59c0-9c1d-063a27679721'}
3d0e7205-6328-5314-8f94-90c9c8766b8b,tg:lhhs:6237,isad:lh:88432,Archives,1,9,{'url':'https://id.letterenhuis.be/ark:/24970/3d0e7205-6328-5314-8f94-90c9c8766b8b'}
3d5276c0-2d1d-57d6-9a21-30c516a472ab,tg:lhbr:207221,isad:lh:76266,Archives,1,Brieven van Hervé Joseph Casier aan Dietsche Warande en Belfort,{'url':'https://id.letterenhuis.be/ark:/24970/3d5276c0-2d1d-57d6-9a21-30c516a472ab'}
3d8f42c1-f115-5855-a740-e230a16ca40d,tg:lhhs:16636,isad:lh:120080,Archives,1,Gelegenheidspoëzie en poëziefragmenten,{'url':'https://id.letterenhuis.be/ark:/24970/3d8f42c1-f115-5855-a740-e230a16ca40d'}
3d9cb064-022c-5a10-a73f-ea5e993cde36,tg:lhhs:4162,isad:lh:87769,Archives,1,1861 - Bella Stock,{'url':'https://id.letterenhuis.be/ark:/24970/3d9cb064-022c-5a10-a73f-ea5e993cde36'}
