ResourceID,brocade.id,card,order,Writing material
1cb04db7-c2ee-5250-aa69-5eb64badd111,tg:lhhs:15523,WritingMaterials,1,Inkt
676d27e1-e3aa-50aa-a43c-0fde622fa961,tg:lhhs:5030,WritingMaterials,1,Inkt
d1c8e7fd-545a-530d-8f43-99c766c0019b,tg:lhhs:18311,WritingMaterials,1,Balpen
06120f48-eb7e-5523-92aa-5ff3948e0049,tg:lhhs:8602,WritingMaterials,1,Inkt
ce2e6568-f32d-591e-b11e-3b745ad62585,tg:lhhs:20397,WritingMaterials,1,Gemengd
1757a2ab-0632-58fc-9f57-5d7cbec08595,tg:lhhs:9910,WritingMaterials,1,Balpen
ca2a309d-a45e-5f44-9365-e3e520fb5a84,tg:lhhs:11999,WritingMaterials,1,Inkt
91728d9f-15c3-5310-aede-4ce302f3d209,tg:lhhs:5460,WritingMaterials,1,Inkt
77294bf6-0d08-5285-a68e-9525f97c02ba,tg:lhhs:18741,WritingMaterials,1,Inkt
9d43254f-1e87-5bd2-87d6-853aae2caa82,tg:lhhs:19853,WritingMaterials,1,Inkt
8535bddc-dbd3-5e53-b834-950963c633ec,tg:lhhs:15489,WritingMaterials,1,Inkt
dd1c0b52-7746-5a37-bda9-d2242f082257,tg:lhhs:19500,WritingMaterials,1,Inkt
27dc56f8-1663-561a-8e46-e8f4e3684b3b,tg:lhhs:11130,WritingMaterials,1,Inkt
9d38ef93-8e4c-5003-acea-7142cd537338,tg:lhhs:4271,WritingMaterials,1,Potlood
0389cb37-ffd0-5bf6-8b38-2bc041e19b90,tg:lhhs:19150,WritingMaterials,1,Inkt
557f834d-5dfd-560c-822d-b0b51d1b2202,tg:lhhs:5899,WritingMaterials,1,Inkt
6bba0ec7-4af8-5078-8b6a-fd8e2574b304,tg:lhhs:3259,WritingMaterials,1,Inkt
dd1ae36a-9147-5e75-884d-622c1f82b02f,tg:lhhs:19347,WritingMaterials,1,Inkt
5c9c2f9c-1b60-5e2a-b588-bd600033ec6a,tg:lhhs:12858,WritingMaterials,1,Inkt
72bb5dbc-c20b-5f02-ba5c-c21d4e761b33,tg:lhhs:8946,WritingMaterials,1,Balpen
6fc4c8ed-01ca-5b58-b6ae-ebb8dad5abdf,tg:lhhs:10865,WritingMaterials,1,Inkt
5001d9f2-6d9c-5765-9e3c-bc06ed85cc02,tg:lhhs:11777,WritingMaterials,1,Inkt
6d8083e6-6b01-5ecc-bcba-6ee17afff80d,tg:lhhs:9654,WritingMaterials,1,Balpen
2902b5cf-692c-59a5-bc85-bcf49721255b,tg:lhhs:20929,WritingMaterials,1,Inkt
b6cc8c1c-ff00-5c72-b3e5-b45a1f103a67,tg:lhhs:18805,WritingMaterials,1,Inkt
1f829f5d-a4ec-5fd4-9c0f-6550031f36b1,tg:lhhs:20883,WritingMaterials,1,Viltstift
f4436af3-3625-5399-875d-934222949527,tg:lhhs:11327,WritingMaterials,1,Inkt
915c109f-1a88-56c0-81d4-893cd339acd9,tg:lhhs:9204,WritingMaterials,1,Balpen
fb461a87-4fc3-5c79-8c4b-f47ee46a1314,tg:lhhs:4436,WritingMaterials,1,Inkt
4b8f550c-1df0-58b6-8c00-812858f589ea,tg:lhhs:18556,WritingMaterials,1,Inkt
d6d6033e-bf78-5e41-bdfb-245067f723f3,tg:lhhs:8045,WritingMaterials,1,Inkt
3dc95c6c-f7ec-5b3d-848c-5f8d3f0428ef,tg:lhhs:17359,WritingMaterials,1,Inkt
e021af4f-5451-5b21-8a08-040b051c6130,tg:lhhs:15364,WritingMaterials,1,Inkt
3f4941e5-ed55-5c9c-abaa-2c32a0c7f5f9,tg:lhhs:4965,WritingMaterials,1,Inkt
611ddbaa-4b4a-5141-9c7c-9a7d5c8ffc1a,tg:lhhs:18106,WritingMaterials,1,Inkt
d84772f9-a1a2-512d-acdf-afe3048273ed,tg:lhhs:8415,WritingMaterials,1,Balpen
3816a108-a06d-5849-bd1b-134fe860a2db,tg:lhhs:20180,WritingMaterials,1,Inkt
f1bb6906-768b-5a9b-bc8a-588e86886a24,tg:lhhs:17709,WritingMaterials,1,Gemengd
96dbfebe-2855-5715-b4f9-9c31bbbc8b1d,tg:lhhs:15734,WritingMaterials,1,Inkt
1470643c-494e-53fc-84c1-fcfee0bca741,tg:lhhs:18413,WritingMaterials,1,Gemengd
82105946-4474-5f52-90c1-2db5da090832,tg:lhhs:20495,WritingMaterials,1,Viltstift
ab57e0e5-50de-5717-9912-a62ad25da500,tg:lhhs:10023,WritingMaterials,1,Inkt
f20a2240-2a8a-5eb8-95f1-2b154abd4441,tg:lhhs:10189,WritingMaterials,1,Inkt
60c8f773-2583-5999-b835-278117446b64,tg:lhhs:15671,WritingMaterials,1,Inkt
f04dc06c-4f1a-5141-8fc3-6edeaba60b02,tg:lhhs:5698,WritingMaterials,1,Balpen
d0065f67-5163-5de8-ae12-9cad88539ec1,tg:lhhs:18043,WritingMaterials,1,Inkt
5f7e6c0d-be49-548b-a7e3-0b65040ca9a8,tg:lhhs:14430,WritingMaterials,1,Inkt
b07e593d-fcf0-5f71-899a-b0542e01c4d7,tg:lhhs:4123,WritingMaterials,1,Inkt
34055ca5-3789-5ea8-a587-5d98a912d610,tg:lhhs:19202,WritingMaterials,1,Inkt
0683252a-d894-510f-a18d-e067db88f4e9,tg:lhhs:10920,WritingMaterials,1,Inkt
bc0d340d-15fa-5ce9-b73b-b8edacd1673b,tg:lhhs:9711,WritingMaterials,1,Balpen
2c605462-b446-5cd9-a7c4-ab791242dc04,tg:lhhs:11798,WritingMaterials,1,Inkt
bba73667-a3cd-5702-a882-06cd7f6554b0,tg:lhhs:4573,WritingMaterials,1,Inkt
40b752ee-eeb8-5991-8f13-1aa526e6daad,tg:lhhs:18940,WritingMaterials,1,Balpen
5e0fabe8-9f4f-5fe8-8664-a27b9edd52b8,tg:lhhs:19652,WritingMaterials,1,Inkt
8ffc9a2a-af62-5d5c-a794-bafd2b7ac897,tg:lhhs:4089,WritingMaterials,1,Inkt
eed4becb-b18f-52fe-955d-584eff5c6229,tg:lhhs:11262,WritingMaterials,1,Inkt
1d2fa8b9-d825-55e6-a04f-440331ccfefb,tg:lhhs:18690,WritingMaterials,1,Inkt
e4ad790e-9d63-5a9e-90df-fa92c9eb9ae4,tg:lhhs:19982,WritingMaterials,1,Gemengd
d973187e-a956-5cb3-b446-559b71eebc01,tg:lhhs:15558,WritingMaterials,1,Inkt
5a2324c4-40b5-57a1-9341-8e44269b61fc,tg:lhhs:17565,WritingMaterials,1,Inkt
5ab2c3ec-7653-5c9b-bcfe-a3802beb4c5d,tg:lhhs:11848,WritingMaterials,1,Inkt
8720393d-73eb-5a82-9353-83a26ae302d7,tg:lhhs:20246,WritingMaterials,1,Inkt
84c053b6-bf55-524c-8fb8-d952ec714bd0,tg:lhhs:19828,WritingMaterials,1,Inkt
bd7b60ef-26d4-5a7d-86b6-b5eb4b5e7cbc,tg:lhhs:19081,WritingMaterials,1,Inkt
c7710d56-e9cf-5c97-af93-b940cc2f078e,tg:lhhs:6667,WritingMaterials,1,Balpen
50ccbc2a-4b61-5106-9398-b5a954a8acfa,tg:lhhs:7975,WritingMaterials,1,Inkt
b7ca0a93-5ab8-5f22-839c-697c5d58e584,tg:lhhs:21007,WritingMaterials,1,Balpen
5f386365-68b3-5780-965f-ef5ae2dac414,tg:lhhs:16374,WritingMaterials,1,Balpen
61f4b2df-a3b7-5637-b6a6-557b4c7bd7ea,tg:lhhs:9068,WritingMaterials,1,Balpen
9a281a07-6c15-5dd3-a27a-9c8b13f2faaa,tg:lhhs:13176,WritingMaterials,1,Inkt
9e5e2ce0-2270-5713-8dea-45412c22367c,tg:lhhs:3465,WritingMaterials,1,Inkt
5868f05c-9261-52fe-b32f-a0d9779f16ec,tg:lhhs:16724,WritingMaterials,1,Inkt
64c4b43a-cef4-515d-b147-0ef87ed6f841,tg:lhhs:14719,WritingMaterials,1,Balpen
08ffbc58-0266-5757-bbaa-de8fdfa1e980,tg:lhhs:17836,WritingMaterials,1,Inkt
cef4367f-d53f-5a44-aed3-53b5989fe1b8,tg:lhhs:13526,WritingMaterials,1,Balpen
04ba9a68-7831-5b28-8f0c-0d3fda2a8f2c,tg:lhhs:9438,WritingMaterials,1,Balpen
787b572d-0416-5324-94df-089f3af2b22d,tg:lhhs:3035,WritingMaterials,1,Inkt
4bc52744-415a-5445-a076-bec5cb8a10d2,tg:lhhs:3520,WritingMaterials,1,Inkt
fb339c71-8c1f-58f3-b57d-e8b5b1ae6b36,tg:lhhs:7830,WritingMaterials,1,Inkt
5239dfee-a66c-5564-840b-bfd0d46f077e,tg:lhhs:16231,WritingMaterials,1,Inkt
973ce132-9960-55d1-a861-325aa1aa308e,tg:lhhs:3170,WritingMaterials,1,Inkt
b4da8662-b9a6-5fd4-86c8-2d682eaf06e0,tg:lhhs:19594,WritingMaterials,1,Inkt
56adf617-3251-55f2-8c61-5bb6ceb8c347,tg:lhhs:16661,WritingMaterials,1,Inkt
34f77e19-6673-5705-8c74-c19b6b553f9b,tg:lhhs:9087,WritingMaterials,1,Balpen
4942b16a-166d-597c-91f9-7a9e762cccff,tg:lhhs:13930,WritingMaterials,1,Inkt
9cd71921-311b-5380-b969-6ce2de55a5f0,tg:lhhs:7133,WritingMaterials,1,Inkt
9e96e83d-0b0f-56cc-b301-b50571443c33,tg:lhhs:20753,WritingMaterials,1,Inkt
8bc5a6db-8df6-55ee-b8b9-3d6c61b2de68,tg:lhhs:17420,WritingMaterials,1,Inkt
cd0e5fa6-cb75-5964-80c4-93bf5dcf71d7,tg:lhhs:7099,WritingMaterials,1,Inkt
e56a9913-dee5-53c2-b985-bf144f4e8574,tg:lhhs:3873,WritingMaterials,1,Inkt
ac982c6e-785b-55c3-91f0-f31a91095660,tg:lhhs:7563,WritingMaterials,1,Inkt
30a2416a-3931-5abc-826f-8ae67592941f,tg:lhhs:12788,WritingMaterials,1,Inkt
e18e5ccc-ecde-5375-9dbc-8de1017b111b,tg:lhhs:8696,WritingMaterials,1,Inkt
7d7eb780-6471-5aae-9f92-fd9f2dff371f,tg:lhhs:20303,WritingMaterials,1,Inkt
b6aded6a-aadd-5fd6-8bb0-3c6648443af7,tg:lhhs:9984,WritingMaterials,1,Inkt
ea20df54-da2c-5bb8-ad61-42f2e769f940,tg:lhhs:14871,WritingMaterials,1,Gemengd
4e46a857-48e9-5b2f-b4f2-f0d2eb3bbdc1,tg:lhhs:15763,WritingMaterials,1,Potlood
d8c3f3f6-ab14-5cac-90f1-66d345509cda,tg:lhhs:5270,WritingMaterials,1,Inkt
4ba4eb02-7e3a-582a-9da9-4ef4720903b7,tg:lhhs:18151,WritingMaterials,1,Inkt
4a11123d-d73e-5c75-b4af-07fd9e475163,tg:lhhs:15299,WritingMaterials,1,Inkt
4671ad08-09b7-5ef7-860c-5e23cbfa61e1,tg:lhhs:8442,WritingMaterials,1,Inkt
3baf1c18-d62a-5f16-92c0-b28ca22d86da,tg:lhhs:15333,WritingMaterials,1,Balpen
3ec13285-99dc-5cbb-8ffe-0f9d49e76688,tg:lhhs:4932,WritingMaterials,1,Inkt
810972bb-2eca-5221-9d30-64ba6845cc4b,tg:lhhs:18501,WritingMaterials,1,Inkt
f62f6d64-64af-5874-a907-6ae7fc6af5ca,tg:lhhs:10131,WritingMaterials,1,Inkt
7bba0ac8-f2cf-579c-9dd1-925b32e4461a,tg:lhhs:8012,WritingMaterials,1,Inkt
f8bab113-0711-5782-9be1-70cf9cdb92eb,tg:lhhs:10998,WritingMaterials,1,Inkt
dbe01263-01bd-551e-91b2-d50d03add99c,tg:lhhs:14172,WritingMaterials,1,Inkt
3417f204-db48-5aff-bae7-64eef1a9fbb7,tg:lhhs:18852,WritingMaterials,1,Balpen
51ecda09-22ce-52f2-8059-0b80e6b7ee57,tg:lhhs:19740,WritingMaterials,1,Inkt
72671214-1ef7-5708-b49d-ebb5e97e224b,tg:lhhs:9253,WritingMaterials,1,Inkt
36b94598-3604-5318-8a16-2cf16f578eb6,tg:lhhs:14488,WritingMaterials,1,Balpen
b9310d77-e197-55c1-8053-8bea706cc1bb,tg:lhhs:11370,WritingMaterials,1,Inkt
b500e4dd-66a1-5472-9e3a-d3bdb14070f2,tg:lhhs:4031,WritingMaterials,1,Inkt
ac3328ce-9052-5c82-b1eb-de0ac02df012,tg:lhhs:19310,WritingMaterials,1,Balpen
6e8c8ea2-e5e8-597d-9fdd-dbd69cfd6e59,tg:lhhs:10832,WritingMaterials,1,Inkt
11faceeb-9f94-577b-b42b-3c6a3c6d1cfb,tg:lhhs:8911,WritingMaterials,1,Balpen
1da53a01-d2fa-5517-ba02-696a5bd00f30,tg:lhhs:9603,WritingMaterials,1,Inkt
fc6af9bf-b225-55f7-b7bf-29c3e729968d,tg:lhhs:2809,WritingMaterials,1,Inkt
93952e38-cc54-5abc-aefc-09c2ae8619fa,tg:lhhs:11235,WritingMaterials,1,Inkt
f58668c0-2941-5217-b5d9-5bf83c0f78e9,tg:lhhs:20991,WritingMaterials,1,Inkt
d7af2c88-74ad-50e2-9d6c-9d37fe3c5d45,tg:lhhs:4524,WritingMaterials,1,Inkt
190d3f8a-3c05-5ca4-ab6b-a25eaac53ce5,tg:lhhs:19255,WritingMaterials,1,Inkt
8f533b93-a32e-5bcb-bc97-635bb3d74b7e,tg:lhhs:10977,WritingMaterials,1,Inkt
6e06236e-56c1-567d-a8a5-c5cdb97c75a0,tg:lhhs:9746,WritingMaterials,1,Inkt
cc215287-b62f-534b-a517-584627b22a79,tg:lhhs:14467,WritingMaterials,1,Inkt
d6ad7294-b8c8-5f83-82f3-78f68e4f1ea6,tg:lhhs:18014,WritingMaterials,1,Potlood
f2db3a0b-0a1c-5f80-97da-d59cf670a1fe,tg:lhhs:20092,WritingMaterials,1,Inkt
f30ac2a3-bd5d-5013-a415-1dad97b87ea7,tg:lhhs:20568,WritingMaterials,1,Viltstift
a2f14224-64a3-5e08-a5b3-c9b628491964,tg:lhhs:15626,WritingMaterials,1,Inkt
cf0eb711-8d81-5e1b-9a2a-0ba02de092ea,tg:lhhs:5335,WritingMaterials,1,Inkt
a837a03f-cd20-5233-ac8e-c139219b48b9,tg:lhhs:18444,WritingMaterials,1,Potlood
062a00f1-ff8b-52a7-8748-0a5131784c1f,tg:lhhs:8157,WritingMaterials,1,Inkt
23cc5cfc-ccdb-5e72-b194-bcb9aa2ca515,tg:lhhs:15276,WritingMaterials,1,Potlood
9d2b04d6-aa59-5205-a856-a149389ce305,tg:lhhs:4877,WritingMaterials,1,Inkt
90e22a85-fd0b-51a8-862d-b6d98e01d9f7,tg:lhhs:7758,WritingMaterials,1,Inkt
981b259b-dea4-5353-91b8-7493d53dfb70,tg:lhhs:3062,WritingMaterials,1,Inkt
00e88c12-8d1b-5d69-8ce4-1c3477c2eb6f,tg:lhhs:7888,WritingMaterials,1,Inkt
4d46d46b-0500-5eb2-9063-714e8a0f901e,tg:lhhs:16773,WritingMaterials,1,Inkt
f8de7994-1b6b-54b1-abfb-4eb04ebfbaa7,tg:lhhs:9195,WritingMaterials,1,Inkt
fae7b3cb-e0cd-5a72-964f-14d2800376ff,tg:lhhs:17861,WritingMaterials,1,Inkt
42162ed8-8695-5e93-bce9-43dd2334a8ce,tg:lhhs:7922,WritingMaterials,1,Inkt
1c4f9193-33b6-5643-b9da-922894f8588a,tg:lhhs:16323,WritingMaterials,1,Balpen
d9f7a9d5-2101-553d-b0e9-51a295444c0c,tg:lhhs:17498,WritingMaterials,1,Gemengd
0694ae4f-5758-5279-80d3-76233fdd83f4,tg:lhhs:18297,WritingMaterials,1,Inkt
ff591d41-5d26-5016-8ba8-03238d497002,tg:lhhs:7471,WritingMaterials,1,Inkt
2e2de163-5588-58fe-a1f1-aeb845bcfb78,tg:lhhs:17162,WritingMaterials,1,Inkt
5fbbeaeb-5245-500d-959e-a8149f0542c3,tg:lhhs:8784,WritingMaterials,1,Inkt
143034ea-7616-5ddb-a056-6fff43e65c36,tg:lhhs:20211,WritingMaterials,1,Inkt
8d08991a-7c4c-5312-915e-8cf3a1835883,tg:lhhs:13988,WritingMaterials,1,Inkt
cb10381e-513a-5a09-865f-98d8a081ebd7,tg:lhhs:7534,WritingMaterials,1,Inkt
4b5d5227-ea6f-56f6-942a-ceae639d22bb,tg:lhhs:20354,WritingMaterials,1,Inkt
900fce30-7498-55e3-870d-1d7bb6bcbffc,tg:lhhs:10218,WritingMaterials,1,Balpen
8a7f4a94-8565-57c0-be1e-7c37b5a875e8,tg:lhhs:2736,WritingMaterials,1,Inkt
442ee084-5b14-5ea0-a096-14a439569e7e,tg:lhhs:18628,WritingMaterials,1,Inkt
57c1ebe1-409d-58f0-a1a5-3a047c9f9b3e,tg:lhhs:3824,WritingMaterials,1,Inkt
90d8b66c-3175-5e1b-b1d5-f2afeaec3d39,tg:lhhs:5159,WritingMaterials,1,Inkt
f86d5ba5-c3cb-5de4-bd8f-e4b1fb94934f,tg:lhhs:19890,WritingMaterials,1,Gemengd
42d035c6-1e06-510c-95e6-8bb7cb401634,tg:lhhs:17477,WritingMaterials,1,Inkt
69606208-b420-5171-826c-da9005ec2e98,tg:lhhs:8291,WritingMaterials,1,Inkt
7a07012a-4253-58c3-a772-b89e78894d09,tg:lhhs:10648,WritingMaterials,1,Inkt
e06bbaba-fc9a-5781-8ebf-54404aa8104c,tg:lhhs:13967,WritingMaterials,1,Inkt
48f1a81d-124c-5c12-83c3-4f04cff1c9a4,tg:lhhs:18278,WritingMaterials,1,Gemengd
b778b869-dcf5-5eea-a548-3d09a82d44af,tg:lhhs:6325,WritingMaterials,1,Inkt
1a63f0aa-640a-5b15-9fd3-38bcd8ad9913,tg:lhhs:4318,WritingMaterials,1,Inkt
3d8f42c1-f115-5855-a740-e230a16ca40d,tg:lhhs:16636,WritingMaterials,1,Inkt
664fabb3-4450-5c2b-b801-a5d520183786,tg:lhhs:15919,WritingMaterials,1,Balpen
0bdac98a-be0e-55b5-820e-6aa53ba389a9,tg:lhhs:17924,WritingMaterials,1,Inkt
6f8599ce-1733-5ff9-b329-92e77e4cce5f,tg:lhhs:19193,WritingMaterials,1,Viltstift
42dfa87e-fe55-5a78-96fd-320b2c36646a,tg:lhhs:7867,WritingMaterials,1,Inkt
e3eb115f-db48-59fe-8698-f0dac97f1d42,tg:lhhs:9480,WritingMaterials,1,Balpen
9fbdb09b-59cd-5906-83b7-f88fd398056c,tg:lhhs:11059,WritingMaterials,1,Inkt
d681553d-f50c-53bc-94a4-a829973230fb,tg:lhhs:19469,WritingMaterials,1,Inkt
efb4d195-2fad-5968-a893-ced46523d688,tg:lhhs:10824,WritingMaterials,1,Inkt
c697d136-3adb-5def-8fa0-fcdb8cc43f74,tg:lhhs:16509,WritingMaterials,1,Inkt
aacf66f2-4a4f-55fa-88bf-853d5bf490ee,tg:lhhs:14534,WritingMaterials,1,Inkt
7e7972ec-3093-5be1-a2aa-a93ec0e0f082,tg:lhhs:9245,WritingMaterials,1,Inkt
768d7cd6-da72-5b3b-8440-a317c48f5f2f,tg:lhhs:19756,WritingMaterials,1,Inkt
3dadef3a-ff1b-5abb-952a-76b71ee51e8c,tg:lhhs:18844,WritingMaterials,1,Balpen
3468febc-3ada-59c0-8fdd-022df8911e85,tg:lhhs:4477,WritingMaterials,1,Inkt
74976ab7-af5a-5170-a5e9-0d97a0bc5e0e,tg:lhhs:16159,WritingMaterials,1,Inkt
ac38123b-d715-5611-ad67-3be5e55d8485,tg:lhhs:10127,WritingMaterials,1,Inkt
dbe98f19-67af-5067-8183-a745e9472237,tg:lhhs:8004,WritingMaterials,1,Inkt
1793d43c-8a47-5ba8-87fc-ba34fd7bf599,tg:lhhs:18517,WritingMaterials,1,Inkt
9acd371f-1520-54b9-be32-fde96a0eafd4,tg:lhhs:6919,WritingMaterials,1,Inkt
d456427e-5a05-589a-a271-7a304b06fbb4,tg:lhhs:15325,WritingMaterials,1,Inkt
2395466b-a0a1-5a1c-a499-f2391323906b,tg:lhhs:18147,WritingMaterials,1,Inkt
5f1cc410-f24a-5959-9723-8275f4daca24,tg:lhhs:15775,WritingMaterials,1,Inkt
4fd4a289-b194-5d1b-841c-1146ea389b3a,tg:lhhs:14867,WritingMaterials,1,Inkt
860c252e-cd8d-5482-9371-94bf4f5909fd,tg:lhhs:4861,WritingMaterials,1,Inkt
7bba2663-7b3c-520a-b866-60d1f8932b16,tg:lhhs:15260,WritingMaterials,1,Inkt
11309c4c-192b-5176-b4bd-a0d58692dec4,tg:lhhs:8141,WritingMaterials,1,Inkt
61ce47cc-e97f-5bd4-b02b-76e20fe9a355,tg:lhhs:10062,WritingMaterials,1,Inkt
0b533194-cc41-55d1-b953-6c9709381795,tg:lhhs:18452,WritingMaterials,1,Potlood
9007bcdf-ac9f-55cf-a68f-ffdcde111f9b,tg:lhhs:5289,WritingMaterials,1,Inkt
84c82bcd-5400-53f6-9c62-b5e2cb1dbd7a,tg:lhhs:5323,WritingMaterials,1,Inkt
b95dfffb-27af-5ae1-9ed8-ca86b2181f58,tg:lhhs:15630,WritingMaterials,1,Inkt
79e3009c-004f-53f9-bc7b-a5ed8424bc82,tg:lhhs:20084,WritingMaterials,1,Inkt
b81f18e7-ba8b-5856-a716-e951030d468b,tg:lhhs:10432,WritingMaterials,1,Viltstift
55ea1686-3822-5307-b501-cd62f5821283,tg:lhhs:18002,WritingMaterials,1,Potlood
3d9cb064-022c-5a10-a73f-ea5e993cde36,tg:lhhs:4162,WritingMaterials,1,Inkt
8939d0f8-99a6-54d0-bc0f-fa4dbb400e48,tg:lhhs:14471,WritingMaterials,1,Inkt
a392a201-4056-5a9e-ae5c-545f59329517,tg:lhhs:10961,WritingMaterials,1,Inkt
c6b681af-267c-58d0-adac-679a71f2065c,tg:lhhs:4498,WritingMaterials,1,Inkt
5caa7392-4ee7-59ca-b2b9-6fb623694b7a,tg:lhhs:19243,WritingMaterials,1,Inkt
83f928a1-928d-518d-bd93-493b828067dd,tg:lhhs:4532,WritingMaterials,1,Inkt
b00b99ba-f15e-5633-8abf-bb622a789c82,tg:lhhs:11223,WritingMaterials,1,Inkt
25d498d0-a4bd-5306-9f10-15b5ec35640e,tg:lhhs:20987,WritingMaterials,1,Balpen
98188aa0-3064-5dc7-9fe8-a35f812de371,tg:lhhs:18901,WritingMaterials,1,Balpen
e02b8047-cd96-5b0c-a0d2-b8adb7e80327,tg:lhhs:15519,WritingMaterials,1,Inkt
948101e2-82de-5603-b307-7130b3a812a0,tg:lhhs:7037,WritingMaterials,1,Balpen
9d55cd64-96b6-5456-9995-8d8ed30f16f8,tg:lhhs:8638,WritingMaterials,1,Inkt
d13b7261-e160-50bb-bec4-129647c64b7f,tg:lhhs:20207,WritingMaterials,1,Inkt
1633164f-1be7-56f5-b552-6d69037bce50,tg:lhhs:17174,WritingMaterials,1,Inkt
cb0afaf0-d91d-5fb0-9bcd-ae68ca05b14d,tg:lhhs:18281,WritingMaterials,1,Balpen
dc1fffc9-9bf6-5d19-ab92-9afaff4abaef,tg:lhhs:7467,WritingMaterials,1,Inkt
c5788e77-4c73-51cc-9762-f2827dd36702,tg:lhhs:3977,WritingMaterials,1,Balpen
b7115450-5f5e-5834-87c9-d44655d10e29,tg:lhhs:19869,WritingMaterials,1,Inkt
d2fd2a63-9ec5-5b7d-9245-0f6cc802859e,tg:lhhs:8268,WritingMaterials,1,Inkt
b795918f-f3c4-588f-a77e-068599f810ec,tg:lhhs:16335,WritingMaterials,1,Inkt
491fe404-b0e3-5eaa-89c3-afd105280938,tg:lhhs:21046,WritingMaterials,1,Inkt
f267290f-a717-5048-a642-5b860d5d976d,tg:lhhs:7934,WritingMaterials,1,Inkt
c33e4966-7d91-5c91-bd21-d16218ac1ee7,tg:lhhs:6626,WritingMaterials,1,Balpen
7c4a1503-b4b9-5d62-afaf-ee658e00749e,tg:lhhs:13137,WritingMaterials,1,Inkt
f27956ad-156c-5c0e-be95-a724c0cf93ee,tg:lhhs:9029,WritingMaterials,1,Balpen
3261e73e-05cf-52cc-8441-d9d02b4ac717,tg:lhhs:14758,WritingMaterials,1,Balpen
79c8726f-7b39-5e05-9b55-1454643b6742,tg:lhhs:16765,WritingMaterials,1,Inkt
dbab4de8-0fa3-5c4c-9bf7-a14bb5ba1c4c,tg:lhhs:9183,WritingMaterials,1,Inkt
edd8a357-4734-5569-98c7-6c311b297625,tg:lhhs:1049,WritingMaterials,1,Potlood
302e8197-8522-5173-aba2-4b51e3551af6,tg:lhhs:3074,WritingMaterials,1,Inkt
a00583e9-5cd5-511b-bf7f-1aab2dbd985d,tg:lhhs:9479,WritingMaterials,1,Balpen
1caa6c06-9bf9-57df-8b6d-d3445681ae5a,tg:lhhs:13567,WritingMaterials,1,Inkt
39b185f6-8998-5465-9fd7-02ae6f5f3295,tg:lhhs:17898,WritingMaterials,1,Inkt
ec57057c-a20e-5730-b1ed-dc9143038881,tg:lhhs:13588,WritingMaterials,1,Inkt
f3361fee-a83a-59b6-9c0f-b038c206d4ce,tg:lhhs:7871,WritingMaterials,1,Inkt
5d1a6769-e629-5e89-9415-7e3c9b1b773d,tg:lhhs:19185,WritingMaterials,1,Inkt
5bcc302f-57b1-5369-bae1-2328fcf8dc51,tg:lhhs:6763,WritingMaterials,1,Inkt
296aac15-db1e-5e21-8acb-fd8989cf3288,tg:lhhs:3131,WritingMaterials,1,Inkt
776bac33-41a2-52d7-b33f-18f2b076d47b,tg:lhhs:13422,WritingMaterials,1,Balpen
d2fb58e4-ebb9-5412-b5a2-26739252d9e8,tg:lhhs:17932,WritingMaterials,1,Inkt
008553ab-b0df-5eee-aae8-7bdcef550d61,tg:lhhs:16620,WritingMaterials,1,Inkt
ad0a78f0-f958-5a29-bee1-8e5d246eccc3,tg:lhhs:7488,WritingMaterials,1,Inkt
a73650cc-d689-56b3-8557-fa912d814ade,tg:lhhs:13971,WritingMaterials,1,Inkt
a910bf47-9338-565a-a0fa-739407be5464,tg:lhbr:282525,WritingMaterials,1,Inkt
91b16930-de8e-55a0-bcfa-b1a417332eff,tg:lhbr:249421,WritingMaterials,1,Inkt
6e488d18-5dca-5839-951a-8f7edb07961c,tg:lhbr:234111,WritingMaterials,1,Inkt
08b5b18b-fa88-5b47-b703-dd3f90bbdbde,tg:lhbr:262771,WritingMaterials,1,Inkt
533c7899-a944-5c32-a6b5-b42e0e17a023,tg:lhbr:280518,WritingMaterials,1,Inkt
4dc44433-fdf8-5104-af44-dba143ac1158,tg:lhbr:182570,WritingMaterials,1,Inkt
3e039b6a-20d7-535c-98aa-aa5272d027ff,tg:lhbr:217671,WritingMaterials,1,Inkt
a6f0cc7f-525c-54ca-8c19-cff781e70aaa,tg:lhbr:212189,WritingMaterials,1,Balpen
44979b56-311b-5569-8f71-d9104804bcc2,tg:lhbr:199296,WritingMaterials,1,Inkt
0468ece6-2199-5325-8741-779497675c16,tg:lhbr:276362,WritingMaterials,1,Inkt
d2362082-f4d5-503c-9c00-ee0dad0764b3,tg:lhbr:238831,WritingMaterials,1,Inkt
e2c34ed6-9c9e-5d27-a15c-7b7f0bed5293,tg:lhbr:291309,WritingMaterials,1,Balpen
ef391897-cfd7-571f-a3a3-8a60d3be975b,tg:lhbr:258230,WritingMaterials,1,Inkt
90751e79-fac7-5169-8bad-90fea2fb6fd7,tg:lhbr:293334,WritingMaterials,1,Inkt
094e2a0c-caba-507f-b810-947b832bf43d,tg:lhbr:186860,WritingMaterials,1,Inkt
42883c45-714a-5d2d-b202-7e387214a590,tg:lhbr:269994,WritingMaterials,1,Balpen
63b36526-6bcb-500b-9a32-f36837625edf,tg:lhbr:225700,WritingMaterials,1,Inkt
48143836-c05e-5382-87fa-da81c50257d6,tg:lhbr:273160,WritingMaterials,1,Inkt
