ResourceID,brocade.id,card,order,Language
96194842-00e2-529d-992b-d6a3f8fcd416,tg:lhdc:1402,Languages,1,Nederlands
72521be5-8f4c-5b58-be13-a2d299d735f2,tg:lhdc:4250,Languages,1,Nederlands
b1e4ced1-ae0e-5b37-90ac-f5b3d7b8ba2f,tg:lhdc:3595,Languages,1,Nederlands
d0926f77-2dc0-5049-bcf0-15137b72a857,tg:lhdc:1052,Languages,1,Nederlands
25cd6aa5-8a72-588a-9959-ac09f9f84d74,tg:lhdc:1547,Languages,1,Nederlands
87f1da4a-cb17-5cf3-9328-8d02ecfe9bbe,tg:lhdc:3080,Languages,1,Nederlands
18b83ebe-c3ff-5595-8ad9-9b0dfde668b0,tg:lhdc:572,Languages,1,Nederlands
d3fd1f3e-60c9-5cfc-a9c7-f7a21a786549,tg:lhdc:4315,Languages,1,Nederlands
fb505a4d-d3ae-51b3-89ec-818f654d48e4,tg:lhdc:2691,Languages,1,Nederlands
fbb4ec42-fed2-5608-b7dd-b82b33148c20,tg:lhdc:3983,Languages,1,Nederlands
911e6df6-de1d-5f4b-9392-8ee4b23aaeca,tg:lhdc:3829,Languages,1,Nederlands
59ff46fb-9bd1-5e8d-b114-b82a9a382a9e,tg:lhdc:1814,Languages,1,Nederlands
fea76f29-d328-546e-97bf-e8087cdf722a,tg:lhdc:821,Languages,1,Nederlands
27ce7152-e5e9-5e02-bdc3-7fb8d06ed74d,tg:lhdc:2015,Languages,1,Nederlands
dbdf3f70-e83a-5066-8b06-010566826523,tg:lhdc:2445,Languages,1,Nederlands
b6ea0571-0c52-5d9e-884a-5a585d5f3d50,tg:lhdc:2916,Languages,1,Nederlands
a8e2bc37-c4e7-587c-8884-461380a9d596,tg:lhdc:1639,Languages,1,Nederlands
3337befb-a5e1-5860-ad7b-f4bf3d3a5b50,tg:lhdc:3604,Languages,1,Nederlands
70587379-f832-5bc6-be4c-9ff28f93ee9f,tg:lhdc:1793,Languages,1,Nederlands
b3ae7215-1651-55ee-b3b1-9b8f23ff3148,tg:lhdc:1269,Languages,1,Nederlands
db009179-c68a-56b2-8ca4-c44984583334,tg:lhdc:4591,Languages,1,Nederlands
a2e88bf2-0132-5914-bb25-fdbf5235b8fb,tg:lhdc:3254,Languages,1,Nederlands
d32808df-5e7e-5c13-a8b7-be90bcf26d83,tg:lhdc:2853,Languages,1,Nederlands
6a40b66c-10ae-58e0-a0f6-97674eb98e30,tg:lhdc:3741,Languages,1,Nederlands
2a78000e-a1b3-58e3-90de-6e15be1ee768,tg:lhdc:4084,Languages,1,Nederlands
dadff22f-59ee-5435-966d-e9f35f1f3f17,tg:lhdc:749,Languages,1,Nederlands
6cebf6e5-17fe-5726-9c01-0411fee81d1c,tg:lhdc:1286,Languages,1,Nederlands
2a2cfc2a-2f8f-5c18-806d-ebcc169ef5ea,tg:lhdc:3311,Languages,1,Nederlands
d0fd1a97-a517-54fb-add1-7864b89860b3,tg:lhdc:319,Languages,1,Nederlands
abf1baf0-391c-5200-a49d-e24ec496f446,tg:lhdc:2150,Languages,1,Nederlands
60436d54-ae37-5111-92ca-8864ea5dbd7a,tg:lhdc:2500,Languages,1,Nederlands
a64a687a-cda9-5e68-a18a-11015fa40359,tg:lhdc:3038,Languages,1,Nederlands
11e216f9-e29a-52aa-a4a6-1fbb9bbb2c22,tg:lhdc:1005,Languages,1,Nederlands
35b8fc47-fa01-591a-8382-f44482b8618f,tg:lhdc:4207,Languages,1,Nederlands
92b1c4f4-5870-55b0-95ab-d70f94f43391,tg:lhdc:3468,Languages,1,Nederlands
207ffe1c-17a5-54ec-8c6a-0d261c85516e,tg:lhdc:1455,Languages,1,Nederlands
642cb27f-9056-5d88-a9cb-3f9d5e760272,tg:lhdc:3192,Languages,1,Nederlands
e4547282-ce2f-5ca4-8043-9f4145e8df9c,tg:lhdc:460,Languages,1,Nederlands
4a0d6998-1332-5d28-ae36-2be756bbea50,tg:lhdc:2629,Languages,1,Nederlands
d3ac75aa-24bd-5fc4-886f-d7adf680c5ee,tg:lhdc:1906,Languages,1,Nederlands
04c13222-befd-5c99-80c5-e16692daf1b9,tg:lhdc:933,Languages,1,Nederlands
47a2d79e-24dc-5e46-b4b5-0bbc403eb0dc,tg:lhdc:899,Languages,1,Nederlands
adfb5270-273c-516a-ae94-0ae3eb8426d2,tg:lhdc:2279,Languages,1,Nederlands
7bb5a5e4-f2c8-52b5-a5ab-fd50d357a0be,tg:lhdc:2783,Languages,1,Nederlands
c48ddc78-d018-53e2-8ff1-ecd5315cd2aa,tg:lhdc:3891,Languages,1,Nederlands
da21f6a4-f843-5844-bc66-01f12fc62f2d,tg:lhdc:2296,Languages,1,Nederlands
15058dcd-bc7f-5a33-9f21-6931d8bb0e16,tg:lhdc:876,Languages,1,Nederlands
584ee87a-1fa4-5f3a-8317-35cbdcc8bd08,tg:lhdc:1843,Languages,1,Nederlands
531ee082-6b5d-5f76-94b6-ab8229903d95,tg:lhdc:4342,Languages,1,Nederlands
69d125f4-9cdb-5fdc-a940-8ce2fe68669f,tg:lhdc:3487,Languages,1,Nederlands
3add8859-3cbe-504a-bd63-4252a1127af3,tg:lhdc:1140,Languages,1,Nederlands
ee3d7a59-3c1f-5bc1-9598-ac9e96b30ff0,tg:lhdc:4712,Languages,1,Nederlands
93523824-f115-53f1-a2ce-25d64f9a2abd,tg:lhdc:525,Languages,1,Nederlands
e3d627a2-1377-5fbe-ba74-ffb0f312d3db,tg:lhdc:1510,Languages,1,Nederlands
7747e9b2-fa88-599d-aba7-3aea3d05fd55,tg:lhdc:2828,Languages,1,Nederlands
a5ae263c-48cc-5814-bfad-f2123beafec3,tg:lhdc:1707,Languages,1,Nederlands
0fb14911-7647-5154-b801-4f6c63796240,tg:lhdc:4505,Languages,1,Nederlands
5280887f-3077-5e94-b8b6-e17e0b172f52,tg:lhdc:732,Languages,1,Nederlands
f75f29b4-3ca0-5d73-b57c-80f553944fdc,tg:lhdc:698,Languages,1,Nederlands
c42cbe8e-b64e-5a21-a964-7e237867e108,tg:lhdc:1357,Languages,1,Nederlands
3820ccbd-d9f7-5f14-88e4-e8f58f7eed1f,tg:lhdc:2982,Languages,1,Nederlands
5ff17402-e08b-53b8-8ca5-80659d6f479f,tg:lhdc:4155,Languages,1,Nederlands
716e7550-40d0-54d0-a2dc-f4325447da1e,tg:lhdc:3690,Languages,1,Nederlands
8b4cc738-dd1b-53ef-aba1-71673f94aa23,tg:lhdc:362,Languages,1,Nederlands
4aefc193-9557-5609-a0fe-e2f49ee4d599,tg:lhdc:2081,Languages,1,Nederlands
ad489e38-dc66-5b8f-82de-0da45f6c3ca4,tg:lhdc:2594,Languages,1,Nederlands
95897161-c1c9-5ea4-82bd-3383246fc6d0,tg:lhdc:3385,Languages,1,Nederlands
19e3889a-45b7-55d8-8b2b-48778f4c9b5f,tg:lhdc:4440,Languages,1,Nederlands
bc5f31e8-5f24-53a7-9096-153462911624,tg:lhdc:677,Languages,1,Nederlands
9aaaf1f0-d174-50c3-9507-b5ae1eb10b90,tg:lhdc:1642,Languages,1,Nederlands
915d55f9-351e-5e51-92ca-1690465768da,tg:lhdc:4010,Languages,1,Nederlands
db4318f2-0115-5a57-bae7-6dcbbfd8fe90,tg:lhdc:1212,Languages,1,Nederlands
27328836-829b-50e8-8794-a211c4a8996f,tg:lhdc:2717,Languages,1,Nederlands
d11a9cf0-ac19-520f-b14f-d4af821b9747,tg:lhdc:3805,Languages,1,Nederlands
ceb0a73f-f78a-5caa-87e6-e4d57b21b56b,tg:lhdc:1838,Languages,1,Nederlands
aa8b6c30-983d-5cfe-8ff7-5a17db54a098,tg:lhdc:1992,Languages,1,Nederlands
014e162a-422b-53a5-a7cc-b31145381672,tg:lhdc:56,Languages,1,Frans
c64c594a-55f8-57e5-8fea-5882e9dcb34b,tg:lhdc:2347,Languages,1,Nederlands
d0858b5a-f13b-5067-baac-3a0dfb8e088b,tg:lhdc:4339,Languages,1,Nederlands
4c8d1247-b1d6-5865-b1b0-ae51b3301845,tg:lhdc:3106,Languages,1,Nederlands
dc80fb45-674f-5079-aabd-deacb5a9033f,tg:lhdc:1091,Languages,1,Nederlands
33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0,tg:lhdc:3556,Languages,1,Nederlands
3ebe6ef7-c874-55a1-a364-e23e8b417610,tg:lhdc:4293,Languages,1,Nederlands
e8c449aa-df31-56ce-9601-a1e938de682a,tg:lhdc:3043,Languages,1,Nederlands
88493e92-ec8a-5a15-88a8-7ed14c5aec2a,tg:lhdc:1584,Languages,1,Nederlands
fc033825-2e30-5b8d-afa8-0049f5e6989e,tg:lhdc:3413,Languages,1,Nederlands
9c683a95-3ab2-54db-9303-7b1bbbfd17fc,tg:lhdc:2652,Languages,1,Nederlands
cd5bd650-0977-5968-be4f-9d465b3d92c5,tg:lhdc:3940,Languages,1,Nederlands
219f548b-05ee-5c7a-b785-1e7ff45701b9,tg:lhdc:948,Languages,1,Nederlands
fdbbd363-696d-5aff-a0de-944f9e649b2f,tg:lhdc:2202,Languages,1,Nederlands
d7a1ca20-b033-5ea7-a14e-3760429a7d72,tg:lhdc:2486,Languages,1,Nederlands
00966f0b-726c-5023-8344-bd8022f11a68,tg:lhdc:4102,Languages,1,Nederlands
aae3c0c2-9df1-5250-a294-5f2352f9e0c0,tg:lhdc:335,Languages,1,Frans
351cb9e3-1d7a-5b73-a488-544996a67495,tg:lhdc:1300,Languages,1,Nederlands
24bc8d63-9348-52b4-b3f8-b3aee8da2be6,tg:lhdc:3297,Languages,1,Nederlands
370b2460-e670-54f2-9ba6-f0c725fc9952,tg:lhdc:4552,Languages,1,Nederlands
39c8ece0-51c6-5be6-b83e-bb34e4eb4faf,tg:lhdc:1750,Languages,1,Nederlands
495cd9df-fda7-5b04-ae3c-fafccbb2f1e5,tg:lhdc:1245,Languages,1,Nederlands
1cc29a22-25fb-541e-8794-911e7ab6560d,tg:lhdc:3278,Languages,1,Nederlands
00624d0c-a9df-5e7d-a560-ada15274c2af,tg:lhdc:2890,Languages,1,Nederlands
d731d4bb-d64b-5477-9239-ff16fc7e7f67,tg:lhdc:4047,Languages,1,Nederlands
1a16d4b8-5974-5488-ae8e-41c5c489e147,tg:lhdc:3782,Languages,1,Nederlands
fe6d3d18-15ce-5f83-81e7-d29cbab7585c,tg:lhdc:270,Languages,1,Nederlands
70c70c32-a5ee-56b1-a8a5-0ee730f30650,tg:lhdc:1615,Languages,1,Nederlands
b5bd19e9-171f-55b7-9c70-925b75122b2a,tg:lhdc:3628,Languages,1,Nederlands
d38e65d8-f699-5b14-bb26-f4ef47499433,tg:lhdc:4417,Languages,1,Nederlands
5a35131b-91d6-5703-a9fe-12becced71da,tg:lhdc:620,Languages,1,Nederlands
4fc2ebbd-5d3f-54c3-8760-d83aae720e07,tg:lhdc:2469,Languages,1,Nederlands
871d46f0-46d7-5776-9eb3-ca7d9bd0def5,tg:lhdc:2193,Languages,1,Nederlands
5320e350-6996-5641-8ddc-51f1cbfe03bb,tg:lhdc:2039,Languages,1,Nederlands
b7f4792d-a2c9-58e4-a8e6-4b02059530a3,tg:lhdc:3501,Languages,1,Nederlands
118167f5-7f60-5330-ab9a-39324ce58d61,tg:lhdc:509,Languages,1,Nederlands
b1536489-323a-5a50-8b76-6c5a8aeeabc9,tg:lhdc:4694,Languages,1,Nederlands
14b19229-fec9-53af-9fb1-14c009533c5f,tg:lhdc:3151,Languages,1,Nederlands
21dc6cd6-0575-5da5-ad3c-1355e33cc386,tg:lhdc:1496,Languages,1,Nederlands
a0d6e1b0-fae3-5867-90b5-95ceab2d6ab6,tg:lhdc:2310,Languages,1,Nederlands
64814b98-8e94-584a-b242-5c3e7455eb1f,tg:lhdc:2740,Languages,1,Nederlands
1148aa74-8845-5037-8314-54e4a72126f3,tg:lhdc:3852,Languages,1,Nederlands
5bd21b39-a5da-5a10-a62b-10b57300de86,tg:lhdc:1880,Languages,1,Nederlands
c7c0a476-1399-5e6f-a06b-d03f660895a2,tg:lhdc:2255,Languages,1,Nederlands
956d34a3-5e22-54ed-94ab-1e4f9a127519,tg:lhdc:2605,Languages,1,Nederlands
c33aca83-100f-506b-893c-7e17c00d74a0,tg:lhdc:3917,Languages,1,Nederlands
d2ead183-ce49-5f0c-b664-377d4cba70bd,tg:lhdc:1183,Languages,1,Nederlands
d4bce977-80d7-57c2-b3f0-b812d82e109a,tg:lhdc:3444,Languages,1,Nederlands
d766fbbc-030c-5bb7-9693-f62378347e71,tg:lhdc:1479,Languages,1,Nederlands
15c78c83-5864-58fc-b610-0ebd0de15852,tg:lhdc:4381,Languages,1,Nederlands
ae29ae34-b740-564f-aa57-c438784ac4ad,tg:lhdc:3014,Languages,1,Nederlands
51febc10-5fe7-5f2b-9322-6591c7a7fac5,tg:lhdc:1029,Languages,1,Nederlands
797d21a3-aa98-5e0f-aee4-02517344cb65,tg:lhdc:1746,Languages,1,Nederlands
dc79e5aa-5879-5e86-92ea-b35c11753c28,tg:lhdc:2869,Languages,1,Nederlands
e67a13f1-753e-58a4-ae80-6c412af40f4f,tg:lhdc:289,Languages,1,Nederlands
e5b1957d-ae1b-5f06-bcce-878d7fa68bec,tg:lhdc:773,Languages,1,Nederlands
b0313b24-c8c5-5111-9220-487dbec6f1d3,tg:lhdc:3281,Languages,1,Nederlands
2f8068b8-3ac8-5773-a8e8-96b85a7b0ec1,tg:lhdc:4544,Languages,1,Nederlands
462c7bbd-25bd-5b3e-a532-97d3a7c57e77,tg:lhdc:1316,Languages,1,Nederlands
c8b4e154-2ddd-5aae-95c2-2a4035e0ac2f,tg:lhdc:323,Languages,1,Nederlands
76c1d1cd-6e1f-5046-ad1e-226afa6e18c7,tg:lhdc:4114,Languages,1,Nederlands
8f5f09db-614a-59ee-acac-c9759afd67b7,tg:lhdc:2490,Languages,1,Nederlands
009280a6-60eb-5510-9ccc-8311dd050679,tg:lhdc:2185,Languages,1,Nederlands
fbd55a57-80cc-509b-978e-38db3cc21941,tg:lhdc:636,Languages,1,Nederlands
84231f2b-b4e9-5307-a75c-be626bbf8779,tg:lhdc:4401,Languages,1,Nederlands
6db71a3f-292f-5861-a747-ba92c7ba6ca7,tg:lhdc:1603,Languages,1,Frans
03121ee9-cc5a-5ae2-a79f-d11a9547c51a,tg:lhdc:266,Languages,1,Frans
319fdbe8-5a9d-5711-8af6-6ae221aa7439,tg:lhdc:4051,Languages,1,Nederlands
5f68f997-453d-589c-8399-4f2af93da4f3,tg:lhdc:3794,Languages,1,Nederlands
fe027137-8834-5633-8ed2-d1340f4458ed,tg:lhdc:2886,Languages,1,Nederlands
3c0eb90b-ab0c-5441-954d-9c0f58d9f3f1,tg:lhdc:1253,Languages,1,Nederlands
883eceea-9523-5de4-9b78-b2ec4d16f2f8,tg:lhdc:1879,Languages,1,Nederlands
f42881d1-e826-5c7e-b69f-d7af67584d55,tg:lhdc:3844,Languages,1,Nederlands
bb760630-2f2a-51b8-bb2d-9137aababf5d,tg:lhdc:2756,Languages,1,Nederlands
9553d137-4bc0-51bc-9ceb-30454b04f2e9,tg:lhdc:2306,Languages,1,Nederlands
4c6e5626-33fd-5f07-a2a3-1bb3faaf9045,tg:lhdc:17,Languages,1,Engels
3f2f50dc-4b70-5f8a-b88b-3ba62a9fc092,tg:lhdc:4378,Languages,1,Nederlands
319291ca-0ec9-5eaf-b7b9-6b11471e0cb0,tg:lhdc:1480,Languages,1,Nederlands
ffe32732-2889-5e97-b65a-ec869d8fb27e,tg:lhdc:4682,Languages,1,Nederlands
03774ee7-73ed-5396-893c-c384171f6768,tg:lhdc:3147,Languages,1,Nederlands
a8dcc3b0-5566-5550-8d4a-c7f637d869c5,tg:lhdc:3517,Languages,1,Nederlands
dfe336e6-046c-535e-8899-da36ed3f84a6,tg:lhdc:3002,Languages,1,Nederlands
c349b381-bce4-5b01-b77f-229b6f37c129,tg:lhdc:3452,Languages,1,Nederlands
4bf891c9-721a-5e1c-ba7b-6463b41bcbd6,tg:lhdc:4397,Languages,1,Nederlands
a3a2ac89-6866-5b61-91a8-21538a773d99,tg:lhdc:1195,Languages,1,Nederlands
5d954d5d-5a29-5488-afdb-50084f6f6e38,tg:lhdc:3901,Languages,1,Nederlands
fe7e671d-11a6-551d-91ed-75b300e4513c,tg:lhdc:2613,Languages,1,Nederlands
a8486c96-13ea-5754-a5f2-7b54500900fa,tg:lhdc:909,Languages,1,Nederlands
d0a2823e-e0c1-5b3d-a0a8-b4660d05cbc6,tg:lhdc:2243,Languages,1,Nederlands
5cfcfdbf-782e-5b86-b1ec-95823f58b1e0,tg:lhdc:1896,Languages,1,Nederlands
c15032ef-2d5b-54f1-bddd-1c687052396b,tg:lhdc:2097,Languages,1,Nederlands
0dd9d55a-58d9-5284-9589-181275a47bfb,tg:lhdc:4143,Languages,1,Nederlands
7b799083-5bad-5fea-9541-9186a90cf406,tg:lhdc:3686,Languages,1,Nederlands
c993ed34-9457-5d7f-a2ad-4b90a0416cf5,tg:lhdc:2994,Languages,1,Nederlands
8827f94a-acde-526f-b038-d76c64ae24be,tg:lhdc:1341,Languages,1,Nederlands
adb5eacf-184f-5853-b2b7-0514ace59e8a,tg:lhdc:724,Languages,1,Nederlands
8bfed621-23a1-58cf-af33-1788e468477b,tg:lhdc:4513,Languages,1,Nederlands
f15ca1f5-8393-52bf-b7bf-b585c496c1f9,tg:lhdc:1711,Languages,1,Nederlands
fab24324-baf2-54a6-a38d-b95f840f21ae,tg:lhdc:3239,Languages,1,Nederlands
7f24791a-0848-50ed-97cb-c24d5972dc09,tg:lhdc:1204,Languages,1,Nederlands
42e980da-5ba3-564d-bc42-c400d395da98,tg:lhdc:4006,Languages,1,Nederlands
c809a7fe-fdbc-560d-995f-a52ba91b3edf,tg:lhdc:3669,Languages,1,Nederlands
86c0023a-a896-5bdf-a54c-28ca03f66706,tg:lhdc:1654,Languages,1,Nederlands
91d3baaf-961b-550e-b365-2d899fa52689,tg:lhdc:661,Languages,1,Nederlands
dd28d98a-cf93-51cc-849e-dea3a049ff4c,tg:lhdc:3393,Languages,1,Nederlands
d919f6f5-c2d0-5f03-8936-d860c4a8de25,tg:lhdc:4456,Languages,1,Nederlands
f899726b-702d-5d63-8dd4-a807d167ad17,tg:lhdc:2428,Languages,1,Nederlands
b8f31952-768e-5f1f-ab79-798ff141276a,tg:lhdc:2078,Languages,1,Nederlands
e14a5d0e-a536-5ab1-92c1-e78531abb8b6,tg:lhdc:2582,Languages,1,Nederlands
6cb84aef-faa2-5c4f-8090-6ce8cc48eed3,tg:lhdc:3540,Languages,1,Nederlands
d5c13c74-5c32-59b3-a0f1-475ba6bbe2a9,tg:lhdc:4285,Languages,1,Nederlands
d2f92351-c631-5c75-947e-d8501c6324df,tg:lhdc:1087,Languages,1,Nederlands
a45cd1a2-057b-578e-a61d-5130b5b7c6e7,tg:lhdc:548,Languages,1,Nederlands
bfc0bfad-c45d-5f77-9fc2-b06d675a4141,tg:lhdc:3110,Languages,1,Nederlands
1f2e677f-8d27-5cb9-84b7-80a6bdb9884e,tg:lhdc:2351,Languages,1,Nederlands
21f2c964-cca0-5333-9105-e2bef4bddb66,tg:lhdc:40,Languages,1,Frans
080fa645-83db-59e6-9202-486458c43c46,tg:lhdc:1984,Languages,1,Nederlands
143f8eeb-4df1-566c-b640-f5a3fb33b7aa,tg:lhdc:3813,Languages,1,Nederlands
5eee2ba1-3fbc-5ee2-b788-9420b1a26b16,tg:lhdc:2701,Languages,1,Nederlands
bfcda2f8-ad20-5024-a882-ab3ee9aea347,tg:lhdc:2214,Languages,1,Nederlands
53d68739-7d74-53e0-b040-709fcf5c42c6,tg:lhdc:3956,Languages,1,Nederlands
e1ca181b-e453-5edf-a6f1-e0f5907d30ee,tg:lhdc:2644,Languages,1,Nederlands
e8082c8b-2767-5375-80ff-8a6a2b35dc4c,tg:lhdc:1438,Languages,1,Nederlands
6322c29b-eaae-577f-a170-413d7e350518,tg:lhdc:3405,Languages,1,Nederlands
38f168ad-e00e-5921-99a2-6c644cf173e7,tg:lhdc:1592,Languages,1,Nederlands
47e8ef38-75fa-5595-882c-ce817943ec37,tg:lhdc:1068,Languages,1,Nederlands
dab3ca5c-a97a-5cf8-9ee8-248e1602dd84,tg:lhdc:3055,Languages,1,Nederlands
04532de2-cefc-51b3-88e5-4ca0b7f35fab,tg:lhdc:3022,Languages,1,Nederlands
2eced46a-e58c-5acc-9246-8dcf9b662098,tg:lhdc:180,Languages,1,Nederlands
30f8b72d-ad53-5b0b-92f7-cab6b4984d9c,tg:lhdc:3472,Languages,1,Nederlands
ad0925a2-93e8-5ab9-887b-877717f91d4a,tg:lhdc:3188,Languages,1,Nederlands
ae6af054-16e3-5b2c-97bd-46197bbbbb7e,tg:lhdc:3921,Languages,1,Nederlands
c342cb15-8766-5d18-8ad0-5ae1e1604a4a,tg:lhdc:2633,Languages,1,Nederlands
c7a932b7-4c58-5b51-a576-3ff626883e4a,tg:lhdc:929,Languages,1,Nederlands
fa6dfd06-47d7-5aa1-9d71-86352a8c671b,tg:lhdc:883,Languages,1,Nederlands
ef85288e-567f-5e0f-b9bf-520eebfada6b,tg:lhdc:2263,Languages,1,Nederlands
6caf0f8e-0623-59ab-abdd-5751eccb335c,tg:lhdc:2799,Languages,1,Nederlands
87f20848-623f-51a7-94f2-84ac1396759e,tg:lhdc:3864,Languages,1,Nederlands
b9870cf8-45a1-5910-8e89-a72ffe7e6d8d,tg:lhdc:1859,Languages,1,Nederlands
5db43eac-5103-5a3a-af84-53353d414209,tg:lhdc:2776,Languages,1,Nederlands
bc257f21-4968-5f67-b57f-818236ea2fe4,tg:lhdc:2326,Languages,1,Nederlands
03fc60eb-4479-57ad-b611-7b9acaa3e50e,tg:lhdc:37,Languages,1,Frans
0788885d-8767-5d06-b4c0-62e3b0451349,tg:lhdc:4358,Languages,1,Nederlands
a1a52200-3f47-5a8a-936c-3d5da52ca650,tg:lhdc:495,Languages,1,Nederlands
333f1730-444c-56ab-b7e7-d3d681bb103e,tg:lhdc:3167,Languages,1,Nederlands
ed20da83-6cd9-5630-b91d-cfe83e3364ff,tg:lhdc:4708,Languages,1,Nederlands
8d716af9-49d1-5357-98c7-79f81209786d,tg:lhdc:3537,Languages,1,Nederlands
c91d6fc5-e19a-5626-b05a-2bd449be8d0c,tg:lhdc:616,Languages,1,Nederlands
43417d03-53a2-5b60-a963-b0f64f1d3333,tg:lhdc:4421,Languages,1,Nederlands
e5531332-e345-5b4f-ab01-49709aab3b01,tg:lhdc:1623,Languages,1,Nederlands
6e9b95f1-e6d4-5a05-99b9-9a9c81fa6662,tg:lhdc:246,Languages,1,Nederlands
2694e202-1546-51d4-81af-ba0fad4ee57b,tg:lhdc:4071,Languages,1,Nederlands
e9bb637e-b126-55af-8a2f-012d46eb376d,tg:lhdc:1789,Languages,1,Nederlands
62636f58-45fd-5ec2-92cc-90a58ab67ba1,tg:lhdc:1273,Languages,1,Nederlands
b084e10a-6d0a-56d9-8d18-f7ed1c996c24,tg:lhdc:1766,Languages,1,Nederlands
841ecc29-996b-58c2-832c-bf9df5b490c6,tg:lhdc:2849,Languages,1,Nederlands
08a66c3d-edf6-50c4-87e0-ea1fdb0c35e6,tg:lhdc:753,Languages,1,Nederlands
fe41c82e-7d4d-5d13-b554-960249b13d9c,tg:lhdc:4564,Languages,1,Nederlands
1a22de9e-9f29-5628-a331-901ce1e76956,tg:lhdc:1336,Languages,1,Nederlands
20d8f33d-376e-5988-a4d3-abf3eba4bbe0,tg:lhdc:303,Languages,1,Nederlands
18198af8-4b26-5b05-b5b7-58eac2c381de,tg:lhdc:4134,Languages,1,Nederlands
16db6021-916c-58ff-a249-7c13d653cbb2,tg:lhdc:2234,Languages,1,Nederlands
42e880cf-e077-5a81-89ff-5a2e194df411,tg:lhdc:3976,Languages,1,Nederlands
ede4761f-ce07-598e-ac9b-0ef07247909a,tg:lhdc:2664,Languages,1,Nederlands
7923c1c6-9d8b-5859-a481-9143d6dcede5,tg:lhdc:3425,Languages,1,Nederlands
a9649206-37cc-501f-ae27-c590c7cda369,tg:lhdc:1418,Languages,1,Nederlands
1eb38a36-677c-5589-b0f2-c9cccc57978d,tg:lhdc:587,Languages,1,Nederlands
a08b060f-0d11-5624-98df-411b29d3f9ef,tg:lhdc:3075,Languages,1,Nederlands
4d635ee4-ca2e-53a7-ad13-307584d9f4ad,tg:lhdc:1048,Languages,1,Nederlands
50d7aa5c-17b5-5edd-b1f8-1d246c81c481,tg:lhdc:3560,Languages,1,Nederlands
94d6e26a-2587-5dfe-8e49-d11b427a8a25,tg:lhdc:568,Languages,1,Nederlands
17618589-8ab4-5617-a0d5-fc1bfbbd0086,tg:lhdc:3130,Languages,1,Nederlands
5a341ffb-7a1c-5343-b8a3-1a950fdbfb7c,tg:lhdc:138,Languages,1,Nederlands
780c889d-5759-5c47-a8a9-859ab60ffda5,tg:lhdc:991,Languages,1,Nederlands
6baf1ebc-1580-5e0c-a22d-4ef281f8b478,tg:lhdc:2371,Languages,1,Nederlands
57f19257-318a-5179-ae44-02084db219e6,tg:lhdc:60,Languages,1,Frans
fa68cf00-31f8-594e-b0eb-a1618c21dbcb,tg:lhdc:3999,Languages,1,Nederlands
279b6971-1d1f-5f4f-8c14-b14252b8432a,tg:lhdc:3833,Languages,1,Nederlands
613bb877-0d72-59d5-a7ea-b2bbd3fbe261,tg:lhdc:2721,Languages,1,Nederlands
b13bb8c3-3e02-5a5d-b89e-b83ac3b8e9da,tg:lhdc:1224,Languages,1,Nederlands
6f3542b3-b1e4-546e-b7c7-a7eb168fe8a2,tg:lhdc:3219,Languages,1,Nederlands
82aaaf57-6c01-5a0d-bb88-133558edbf96,tg:lhdc:4026,Languages,1,Nederlands
5d0382ac-901f-52a6-8378-638bb2b02e87,tg:lhdc:1674,Languages,1,Nederlands
c1c3f32d-4e21-5373-a27d-c19402cb9978,tg:lhdc:3649,Languages,1,Nederlands
609d2b8b-106c-543b-9629-20b0eede02c6,tg:lhdc:641,Languages,1,Nederlands
c08fe1a7-a0ce-5119-95e1-63bdb5e6bccb,tg:lhdc:4476,Languages,1,Nederlands
f5f8005c-e7d2-53eb-98b7-868c2a6c1e94,tg:lhdc:2408,Languages,1,Nederlands
abf4a386-bae1-552b-9548-f838c18045bb,tg:lhdc:2058,Languages,1,Nederlands
664d47a9-0621-5d45-9852-c92979c28a6f,tg:lhdc:354,Languages,1,Nederlands
0efbbbaf-058d-59c3-aeec-532bac11394c,tg:lhdc:4163,Languages,1,Nederlands
497b639d-1a02-531e-af29-5649d344c7cd,tg:lhdc:1361,Languages,1,Nederlands
1c15ed7b-3ba9-5d39-b828-2162c4d8451c,tg:lhdc:4499,Languages,1,Nederlands
69a9376b-2ac3-5fa8-8899-5e4c3b3ea591,tg:lhdc:704,Languages,1,Nederlands
21bdfb5a-c400-5533-bc43-43f2cb364641,tg:lhdc:4533,Languages,1,Nederlands
78125872-bcaa-5694-aabc-bfe6740345c2,tg:lhdc:1731,Languages,1,Nederlands
4a1cec3b-5e44-550f-baf0-9e3bdbb336ce,tg:lhdc:3063,Languages,1,Nederlands
1cf53c35-6acb-5971-b144-1c26dd80165a,tg:lhdc:591,Languages,1,Nederlands
731a75b7-d2fb-5c6e-bd6e-f424db07b515,tg:lhdc:3599,Languages,1,Nederlands
e0a4424a-73ac-5f27-a5a5-2814deca3578,tg:lhdc:3433,Languages,1,Nederlands
3c29e35b-501d-50ca-bea6-25aa0d1c97a3,tg:lhdc:2672,Languages,1,Nederlands
fec0fa41-3fd8-52b3-9b30-09b2c9fa3d42,tg:lhdc:3960,Languages,1,Nederlands
f1b0a574-b0be-5bbb-ac89-e354b76f5f34,tg:lhdc:99,Languages,1,Frans
