ResourceID,card,order,source_field,Description,Description Type,Description Language
e5c7c2d8-5efb-56ad-9653-dc9a9a8f3e85,Descriptions,1,id.desc,"Gegraveerde geelkoperen luciferdooshouder ter herinnering aan het Vlaams Nationaal Zangfeest te Antwerpen.  
Vz. Portret van Jef van Hoof, """"Meester Jef van Hoof / Leider der Vl. Nat. Zangfeesten""""  
Kz. Kathedraal van Antwerpen",descriptive note,Nederlands
31704365-89e5-5c82-91cc-491cecd4899f,Descriptions,1,id.title/subTitle,Maçonniek erelint,descriptive note,Nederlands
9c73caf7-2d7e-526e-89bc-899d59e4b319,Descriptions,1,id.desc,IJzeren speelgoed revolver.,descriptive note,Nederlands
d720f2ab-0ca2-5b01-a678-d3b70cd4067c,Descriptions,1,id.desc,"Zwarte molen uit metaal, met zes uitsparingen voor stempels.
Vier stempels: """"Charles Janssens"""", """"Charles"""", """"Tel. 35 66 30"""" en """"2000 Antwerpen",descriptive note,Nederlands
a94e80f2-7f96-543b-aaa5-838c441028a2,Descriptions,1,id.desc,Glasraam.,descriptive note,Nederlands
662c5c57-f47c-5d4f-8129-bd13e718db6b,Descriptions,1,note.lhdetail,Recto: [Twee handen die een baby ondersteunen met daaronder het logo van de Algemene Diamantbewerkersbond] MEER GELUK WELVAART DOOR 40 UREN ARBEID / POELS ALB. Verso: GEDENKPENNING UITGEREIKT / TER GELEGENHEID VAN DE / WETTELIJKE INVOERING / DER 40 UREN WEEK IN DE / DIAMANTNIJVERHEID OP / 1 APRIL 1937.,detailbeschrijving,Nederlands
42ac0737-ca74-5339-9934-cdd7b8d6ad05,Descriptions,1,id.desc,Houten pijp met een rieten omhulsel rond de ketel. Metalen scharnierdeksel ontbreekt.,descriptive note,Nederlands
4a09f746-ad73-5c9b-bace-e9d1b5c978cd,Descriptions,1,id.title/subTitle,Ontwerp munten van vijf frank,descriptive note,Nederlands
2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,Descriptions,1,id.desc,Zenith 520,descriptive note,Nederlands
5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,Descriptions,1,id.desc,zwart montuur in kunststof met een opberghoes,descriptive note,Nederlands
c644b3f1-3028-5120-b346-3acade491b77,Descriptions,1,id.desc,"Figuratieve meerschuim ketel, portret van Victor Driessens. Gebogen steel. In een opbergdoosje.",descriptive note,Nederlands
8455761a-5b32-5f88-ad7c-bda6640e385b,Descriptions,1,id.desc,Twee vulpennen in een rechthoekige pennendoos,descriptive note,Nederlands
31847841-bb2b-54fa-940f-7afb537ec881,Descriptions,1,note.lhdetail,"Recto: [Profiel van koningin Elizabeth II naar rechts]. Rondschrift: • ELIZABETH II, DEI GRATIA REGINA F • D •  / 1965. Verso: [Profiel van Winston Churchill naar rechts]. Recht langs de rand: CHURCHILL.",detailbeschrijving,Nederlands
eca6027f-672d-5e12-a169-8362dba0d361,Descriptions,1,id.desc,Regisseursstoel in hout en canvas,descriptive note,Nederlands
7467b8ba-a37b-5e66-8982-b4f4f241880c,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: STAD ANTWERPEN. Verso: [Onderaan een tak van een eik en een lauriertak].  GEMEENTERAADSLID / MR / J. VAN RIJSWIJCK / 1881.
",detailbeschrijving,Nederlands
ac3e0496-793d-5528-868a-a613328cbb05,Descriptions,1,id.desc,"Toneelattribuut, armband met stenen in een juwelendoosje.",descriptive note,Nederlands
38d219e6-0832-563c-9df7-067513768aac,Descriptions,1,id.desc,IJzeren montuur met ovaalvormige glazen en gebogen veren.,descriptive note,Nederlands
6c94970c-7ee2-5e68-b204-d1f711f51a21,Descriptions,1,note.lhdetail,Recto: [Een open lauwerkrans]. In het middenveld: VERENIGING / VAN / VLAAMSE / LETTERKUNDIGEN. Verso: AAN / MAURICE GILLIAMS / 75 JAAR / 20-7-75.,detailbeschrijving,Nederlands
604037e8-8a7e-5a12-88e4-08d91e1d670a,Descriptions,1,id.desc,"Metalen plaat met bovenaan een papierklem, """"De Sikkel - Antwerpen Tel. (03) 39.36.51/54",descriptive note,Nederlands
42dd7f4e-25ce-5fe4-98ba-1ea51546f714,Descriptions,1,id.desc,Abstracte figuur,descriptive note,Nederlands
f9387c4e-f416-5df1-b28c-41b12f01c527,Descriptions,1,note.lhdetail,Recto: [Een gekroonde vrouwenfiguur (de maagd van Antwerpen) neemt een gevleugelde vrouwenfiguur (met palet en hamer) bij de hand en leidt haar de stadspoort binnen]. Onderaan: WELKOM. Links in kleine letters: LEOPOLD WIENER. Verso: [Centraal staat er een stierenkop boven een wapenschild met het stadswapen van Antwerpen en drie kleinere schildjes (het wapen van de Sint Lucasgilde). Het wapen is omgeven door een wimpel met de tekst: WT JONSTEN VERZAEMT]. Rondom langs de rand: ANTWERPENS KUNSTFEEST / XVIII.XIX.XX. OOGST. M.DCCC.LXI.,detailbeschrijving,Nederlands
b7494824-f9c1-555a-afd3-085bf3e50470,Descriptions,1,note.lhdetail,"Stervormige, goudkleurige badge met stralen in reliëf. Recto: [Centraal een blauw Maltezer kruis met daarop een blauwe cirkel. Op de cirkel een gekroonde goudkleurige papegaai met gespreide vleugels en een rood, geslepen steentje als oog. De papegaai heeft een Bourgondische vuurslag in zijn klauwen]. Verso: [Goudkleurig, stervormig plaatje met speld]. MMTR. LODE SEBREGTS / GROOT LINT NR. 4 / 24 NOVEMBER 2001.",detailbeschrijving,Nederlands
49e645bb-7866-5b89-bdac-460a59910a13,Descriptions,1,id.desc,"Bril met metalen montuur, ronde brilglazen en krulveren.",descriptive note,Nederlands
33a45644-c571-515d-a4cd-feeca33a7fe3,Descriptions,1,id.desc,Ronde tafel - onderdeel van de originele meubelset uit de werkruimte van Herman Teirlinck.,descriptive note,Nederlands
33a45644-c571-515d-a4cd-feeca33a7fe3,Descriptions,1,id.title/subTitle,Ronde tafel,descriptive note,Nederlands
33a45644-c571-515d-a4cd-feeca33a7fe3,Descriptions,1,note.lhdetail,"Ronde tafel met wortelfineer en zes zwart gelakte houten poten.
Tafelblad met golvingen in de bladrand.

",detailbeschrijving,Nederlands
6d425f5c-8a61-528b-9729-49eadb09a0ee,Descriptions,1,note.lhdetail,Recto: [Centraal staat het gebouw van het Loodswezen]. Tekst bovenaan: LOODSWEZEN en onderaan: 1895 & JUL. BAETES. Verso: [Onderaan kleine afbeelding van een anker]. Tekst centraal INHULDIGING / VAN HET / LOODSWEZEN / EN DE / HONDERSTE - / - WATERPERSKRAAN / 14 JULI. Tekst rondom: FANFAREN EN BOND DER BELANGHEBBENDEN VAN DOKKEN EN KAAIEN. Met draagoog.,detailbeschrijving,Nederlands
2b60201f-7e64-5135-878c-695602738bbb,Descriptions,1,id.desc,Gom in plastic houder,descriptive note,Nederlands
0c459f16-b40b-5759-b2b3-fd609254b37d,Descriptions,1,note.lhdetail,"Ridder in de Orde van de Poolster (Zweden) / ‘Kungliga Nordstjärneorden’. Achtpuntig gouden Maltezer kruis met wit geëmailleerde armen. Op de acht punten kleine gouden balletjes. Tussen de armen van het kruis vier open gouden kronen. Centraal een donkerblauw medaillon met een witte vijfpuntige ster en daarboven het het Latijnse mottto ‘Nescit Occasum’ in gouden letters. Als verhoging een gouden ongevoerde beugelkroon. + doosje
",detailbeschrijving,Nederlands
fd68364e-cf0a-5c30-b2c2-e8aaad5cd5e7,Descriptions,1,id.desc,Twee borsteltjes: een ronde penseel en een kleine brede borstel.,descriptive note,Nederlands
67dda1a6-bd99-55f8-8fc1-f162041f546a,Descriptions,1,note.lhdetail,Plaquette. Recto: [Portret van Prof.dr. J. Haesaert naar links]. Onderaan: PROF.DR. J. HAESAERT / VAST SECRETARIS 1944-1961. Verso: KONINKLIJKE / VLAAMSE ACADEMIE / VOOR WETENSCHAP- / PEN LETTEREN EN / SCHONE KUNSTEN / VAN BELGIË / J. HAESAERTMEDAILLE / VOOR DE SOCIOLOGIE.,detailbeschrijving,Nederlands
9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,Descriptions,1,id.desc,"Metalen montuur zonder glazen, in een kartonnen brillenkoker.",descriptive note,Nederlands
345f2c6a-9e96-5fa8-b0a2-69dd060061ba,Descriptions,1,note.lhdetail,Recto: [Zittende muze met lier]. Verso: [Parelrand]. In het middenveld: EREPENNING / VAN / SABAM / AAN / MARIUS DE JONG  / 14 AUGUSTUS 1961.,detailbeschrijving,Nederlands
444b421f-dd8b-5951-b2b0-97238442630c,Descriptions,1,id.desc,Zes inktpennen,descriptive note,Nederlands
ec431d10-ae90-574a-bfa2-08dd5fa8b079,Descriptions,1,note.lhdetail,Krans van twee verzilverde palmtakken aan een ponceaurood lint met witte strepen langs de rand.,detailbeschrijving,Nederlands
d98dab43-aa10-5505-a523-d4eda8ae7f11,Descriptions,1,id.desc,"Geelkoperen montuur, in een brillendoosje.",descriptive note,Nederlands
d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,Descriptions,1,id.desc,Tabakspijp met een meerschuim ketel en een rechte amberkleurige steel in een houten opbergdoosje.,descriptive note,Nederlands
9ca98929-13cf-5371-bd45-831394bbf1a5,Descriptions,1,id.desc,Tabakspijp met een bruyère ketel en een rechte steel in een lederen hoes met knipsluiting. Fabrikant: Dunhill.,descriptive note,Nederlands
7e55f663-7c61-552f-b884-d2eed74de44d,Descriptions,1,note.lhdetail,Recto: [Buste Peter Benoit] Tekst rondom:  PETER BENOIT. Links onderaan: ALF. MAUQUOY. Verso: [Herdenkingsmonument Peter Benoit]. 1834-1934 / PETER BENOIT / STAD / ANTWERPEN.,detailbeschrijving,Nederlands
1cf726b5-8db7-5c0c-bd9e-662639410d3c,Descriptions,1,id.desc,Montuurloze neusknijper in een brillendoos met scharnierdeksel.,descriptive note,Nederlands
43afe695-5501-574d-a174-bb552e3e116b,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Buste van August Snieders]. Boven langs de rand: 1825 - DR AUGUST SNIEDERS – 1925. Signatuur links: ALFONS MAUQUOY. Verso: [Bovenaan een burcht met twee vlaggen met een hand op. Links een brandende toorts en lauriertakken. Centraal een open boek en een lauwerkrans. Rechts een inktpot met een veer]. Boven langs de rand: STAD ANTWERPEN BESTENDIG FESTIVAL.,detailbeschrijving,Nederlands
685c94bb-f485-5187-bbff-a0a0a5d194e8,Descriptions,1,id.desc,Pijp met een bruyère ketel en een rechte steel,descriptive note,Nederlands
87af7525-a00e-500b-a735-69ded74ebf52,Descriptions,1,id.desc,Initialen E.C. in een bloemenkrans,descriptive note,Nederlands
85c020c6-314c-5e9f-ad3e-e7aed7f791e6,Descriptions,1,note.lhdetail,Recto: [Profiel van Henri Leys]. Rondschrift: EXPOSITION UNIVERSELLE DE PARIS 1867 / BARON H. LEYS. Onder de halsafsnede: LEOPOLD WIENER. Verso: [Centraal Sint-Lucas gezeten op een liggende stier. Op zijn schoot ligt een open boek en met zijn rechterhand houdt hij een veer vast. In de achtergrond staat er een tafel waarop enkele boeken en een rol liggen en is er een raam met zicht op daken]. Tekst rondom: HOMMAGE DU CERCLE  ART. LITT. ET SCIENT. D'ANVERS / 1868. Signatuur onder afbeelding: L. WIENER D’APRES LEYS.,detailbeschrijving,Nederlands
86d860c1-a438-58fe-9372-451f72f450ff,Descriptions,1,note.lhdetail,Een wit geëmailleerd kruis met vijf armen en tien punten en een groen geëmailleerde lauwerkrans als verhoging. Ponceaurood lint met rozet. Tussen de armen van het kruis stralen. Centraal op het kruis een blauw medaillon.  Recto medaillon:  [Een beugelkroon].  Verso medaillon: [Het koninklijke monogram van Leopold II].,detailbeschrijving,Nederlands
f5f1348d-4e09-51f7-a815-6ca4ecce38df,Descriptions,1,id.desc,"Twee brillen in een brillendoos met scharnierdeksel. Een geelkoperen neusknijper zonder glazen met rechte verende brug, en een geelkoperen bril met veren en getinte glazen.",descriptive note,Nederlands
0d59cead-0e6a-5456-a01f-2fd1c1f91b63,Descriptions,1,id.desc,Zitbank - onderdeel van de originele meubelset uit de werkruimte van Herman Teirlinck.,descriptive note,Nederlands
0d59cead-0e6a-5456-a01f-2fd1c1f91b63,Descriptions,1,id.title/subTitle,Zitbank,descriptive note,Nederlands
0d59cead-0e6a-5456-a01f-2fd1c1f91b63,Descriptions,1,note.lhdetail,"Zitbank met onderstel in wortelfineer en zwart gelakte poten. 

",detailbeschrijving,Nederlands
d19db6ee-0d5a-50b3-90d3-000bd329e296,Descriptions,1,id.desc,Pijp uit bruine pijpaarde,descriptive note,Nederlands
9cbaa13b-e9db-58a6-b8e5-47ddb6b420f6,Descriptions,1,note.lhdetail,Ereteken Officier in de Orde van Groothertog Gediminas van Litouwen (4de klasse),detailbeschrijving,Nederlands
0312d5f8-4dca-5be3-839e-4083377f4cab,Descriptions,1,note.lhdetail,Recto: [Centraal een gekroond wapenschild met een klimmende leeuw en vijf sterren]. Rondschrift: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP. Initialen rechts onderaan: AP. Verso: MAURICE GILLIAMS / LETTERKUNDIGE / 20 JULI 1980.,detailbeschrijving,Nederlands
45f29949-22e4-531c-b065-fe437fc2ecce,Descriptions,1,id.desc,"Zeshoekige inktstel uit keramiek, bestaande uit een onderstel en een uitneembare inktpot met deksel. Blauw en zwart met gele decoraties. Bovenaan werden twee uitsparingen voorzien voor pennen.",descriptive note,Nederlands
51a452cc-2dfd-5229-b4b6-c3b27a49db3b,Descriptions,1,id.desc,"Gevoerd pennendoosje van het merk Waterman, de pen ontbreekt. Hiermee werd """"le siècle des Gueux"""" geschreven.   
Uit het Georges Eekhoud kabinet.",descriptive note,Nederlands
ce01ad80-70c0-5626-acb2-e0fd4e5d8ff1,Descriptions,1,id.desc,"Blokfluit gemaakt uit donker hout met als opschrift """"Goldon Solist"""".",descriptive note,Nederlands
45406206-0771-5e33-9fe7-37e0f7e592c3,Descriptions,1,note.lhdetail,Met decoratief draagoog. Recto: [Het wapenschild van de gemeente Reet binnen een parelrand. Onderaan twee gestrikte lauriertakken]. Bovenaan buiten de parelrand: GEMEENTE REETH. Signatuur rechts onderaan: ED. GRIELENS. ANTW. Verso: [Lauwerkrans]. Langs de rand: KONINKLIJKE HARMONIE STE CECILIA / 1770 – 1895. In het middenveld van de lauwerkrans: JUBELFEEST / VAN 9 & 23 / JUNI 1895 / VAN HAAR / 125 JAAR / BESTAAN.,detailbeschrijving,Nederlands
95a78d68-6920-50a7-bc1e-866675ad86f5,Descriptions,1,id.desc,Florale motieven in reliëf,descriptive note,Nederlands
16d7e048-6a4f-5a59-8516-d4c371883b04,Descriptions,1,note.lhdetail,"Stervormige badge met stralen in reliëf. Recto: [Centraal een blauw Maltezer kruis met daarop een blauwe cirkel. Op de cirkel een gekroonde goudkleurige papegaai met gespreide vleugels en een rood, geslepen steentje als oog. De papegaai heeft een Bourgondische vuurslag in zijn klauwen]. Verso: [Goudkleurig plaatje met speld]. NOBELE ORDE / VAN DE / PAPEGAAI / GROOTOFFICIER / N° 2.",detailbeschrijving,Nederlands
a0f976f2-a3f6-5ceb-a2ce-2a5e3d26a5a6,Descriptions,1,note.lhdetail,Recto: [ Op de voorgrond schuift een bakker brood in een oven en op de achtergrond kneedt een man deeg in een trog] Rechts in kleine letters: Huguenin. Verso: [Een staande vrouwenfiguur houdt met de rechterhand een schild vast en met de linkerhand een lauwertak omhoog]. Tekst rechts van de figuur: INTERNATIONALE BAKKERIJTENTOONSTELLING / ANTWERPEN 1924. Onder in kleine letters: Huguenin.,detailbeschrijving,Nederlands
198bc04a-78a6-5339-8b8b-4caf523069af,Descriptions,1,id.desc,In een rechthoekig doosje met een afbeelding van een ruiter in reliëf op het deksel,descriptive note,Nederlands
582a01ef-5506-51d2-aea9-14cef9f037ec,Descriptions,1,note.lhdetail,Onderscheiding met een onregelmatige vorm en een draagoog aan een rood/zwart lint met 7 strepen. In relief en op een achtergrond met stippen: een Bourgondisch kruis tussen de benen van een Maltezerkruis. Centraal een cirkelvormige inzet met het monogram van Leopold II. Voor- en keerzijde zijn identiek.,detailbeschrijving,Nederlands
7053f956-b38e-5665-9d1c-2f0331347ec9,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. M. VERMEIREN. Verso: [Centrale afbeelding van een vaandelstok en vaandel met daarop de tekst: VLAGGENFEEST / STAD ANTWERPEN / 18 OOGST]. Onder het vaandel staat het jaartal 1895 geflankeerd door de initialen M. en V. Met decoratief draagoog.",detailbeschrijving,Nederlands
cd54c091-7319-5f1b-be7b-7f125c03b86b,Descriptions,1,note.lhdetail,Recto: [Een gekroond wapenschild waarop een klimmende leeuw omgeven door vijf sterren staat]. Tekst rondom: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP.  Rechts onderaan het monogram van Albert Poels: AP.  Verso: GER SCHMOOK  / 12 JULI 1978 / PIONIER VAN HET BIBLIOTHEEKWERK IN VLAANDEREN.,detailbeschrijving,Nederlands
84cddee6-b304-598a-83ce-ad5cb9b92c12,Descriptions,1,note.lhdetail,"In lederen pochette. Recto:[ Links een ambachtsman gezeten op een aambeeld, rechts een allegorisch vrouwenfiguur gezeten in een boom. De vrouw houdt met haar rechterhand een lauwerkrans boven het hoofd van de man. Rondom beide figuren allerlei kunst-, nijverheid- en handelsattributen zoals een tandwiel, olielamp, schilderspalet en hamer… Onder de figuren is het tentoonstellingsterrein, de Eiffeltoren en een stralende opgaande zon te zien]. Langs de rand bovenaan: EXPOSITION UNIVERSELLE. Boven de opgaande zon: 1889. Op lint rechts van de vrouw: PAX. Signatuur onderaan: LOVIS BOTÉE. Verso:[Bovenaan een stralende ster. Centraal zit een gevleugelde vrouwenfiguur op een tak van een eikenboom. Ze blaast op een bazuin en haar linkerarm rust op een buste van het Franse nationale symbool Marianne. Onderaan een cartouche en lauriertakken]. Links: RÉPUBLIQUE / FRANÇAISE. In cartouche: DE SEYN / VERHOUGSTRAETE. Signatuur rechts: LOVIS BOTÉE. Op de rand: BRONZE.",detailbeschrijving,Nederlands
5a5021d7-b4eb-5be4-bda5-b729383dfc93,Descriptions,1,id.desc,Tabakspijp met een bruyère ketel en een rechte steel.,descriptive note,Nederlands
6001aad0-7445-51cf-b8b9-c4f37b450c5d,Descriptions,1,note.lhdetail,"LEOPOLD WIENER, Medaille ter herinnering aan de Volkshulde aan Hendrik Conscience in 1881.  Brons, d. 60 mm, gesign. op de vz., langs de onderrand LEOP.  WIENER.  
Vz. in een pareirand, kop van H. Conscience in profiel naar rechts.
Kz. langs de rand, twee lauwertakken, onderaan gestrikt; tussen de toppen van de takken, drie sterren.  In het veld: AAN / HENDRIK / CONSCIENCE / ZNE / TAALGENOOTEN / 1881.
",detailbeschrijving,Nederlands
80c176d5-76af-5408-b773-293ff0dd60a5,Descriptions,1,id.desc,"Laatste schuifpotlood van Peter Benoit, gebruikt tijdens de laatste maanden dat hij componeerde.",descriptive note,Nederlands
36dfc5af-f0fe-57bf-943f-4561ebc411c7,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Het stadhuis van Leuven]. Links en rechts langs de rand: VILLE DE LOUVAIN. Verso: [Een open lauwerkrans met bovenaan het stadswapen van Leuven].,detailbeschrijving,Nederlands
32446758-f41f-588b-96b2-8b998a5e9d4b,Descriptions,1,id.desc,Zilveren medaillon (ongemerkt) met een geschilderd miniatuur portret van Hendrika van Beers-Mertens. In een textiele zakje.,descriptive note,Nederlands
a9b43901-6dde-5806-a385-b446784abce8,Descriptions,1,note.lhdetail,Een rood geëmailleerd gouden achtpuntig kruis met gouden ballen op de acht punten en een groen geëmailleerde lauwerkrans als verhoging.  Het lint is rood en heeft links en rechts een gele streep. Centraal op het kruis een blauw medaillon. Recto medaillon:  [Paus Gregorius I met een duif boven zijn rechterschouder]. Rondschrift op gouden band: ST. GREGORIUS MAGNUS. Verso medaillon: Centraal op blauwe achtergrond: M D / C C C / XXXI. Rondschrift op gouden band: PRO DEO ET PRINCIPE.,detailbeschrijving,Nederlands
4a8f8f16-cfdf-5c58-9732-35cb89d2cd73,Descriptions,1,id.desc,Houten pijp met lange smalle steel,descriptive note,Nederlands
4e734535-cb36-5267-95ec-c47c9e542fd4,Descriptions,1,id.desc,"Gegraveerde geelkoperen luciferdooshouder ter herinnering aan het Vlaams Nationaal Zangfeest te Antwerpen.  
Vz. Portret van Jef van Hoof, """"Meester Jef van Hoof / Leider der Vl. Nat. Zangfeesten""""  
Kz. Kathedraal van Antwerpen",descriptive note,Nederlands
648d423d-a033-58f4-9751-fe50eea40467,Descriptions,1,id.desc,Zilveren pillendoos van Maurice Gilliams,descriptive note,Nederlands
fa1c69db-2ee0-5b8f-b6b8-cb3bc069ffbd,Descriptions,1,note.lhdetail,"Met draagoog. Rechthoekig met afgeronde bovenzijde. Recto: [Staande vrouwenfiguur met beide armen in de lucht. In haar rechterhand houdt ze een vlaggenstok met een grote vlag. Links aan haar voeten staat een wapenschild met een haar, rechts een wapenschild met een leeuw]. Onderaan: 1830 - 1930. Signatuur rechts langs de rand: J. WITTERWULGHE. Verso: [De perroen van Luik met onderaan zes vlaggen]. VILLE DE LIÈGE  / 1830 – 1930 / CORTEGE DES / DRAPEAUX. Onderaan monogram: JW.",detailbeschrijving,Nederlands
c571dfb3-77ca-5912-b84c-bd60bed483d8,Descriptions,1,id.desc,Goudkleurig metaal en kunststoffen montuur. In een lederen brillenzakje met knipsluiting.,descriptive note,Nederlands
ec260e66-10ae-5dfc-b2b5-32ec41e3a995,Descriptions,1,note.lhdetail,Recto: [bustes van koningin Elisabeth en koning Albert I] LL. MM. ALBERT ELISABETH / BAETES. Verso: AVANT QUON / ANÉANTISSE NOTRE / ARMEE / IL FAUT QUON ME MARCHE / SUR LE CORPS / VOORALEER MIJN / LEGER TE VERNIETIGEN ZAL / MEN OVER MIJN LICHAAM / MOETEN TRAPPEN / ALBERT / POUR LA CROIX ROUGE / VOOR HET ROODE KRUIS / 1914.,detailbeschrijving,Nederlands
f21fbbdb-26bb-591e-9398-6124a4668718,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder. Rondom het wapenschild een bloemenkrans en onderaan een kader omgeven door bladeren]. Bovenaan: ANTWERPEN. Onderaan binnen kader: S.P.Q.A. Verso: [Een lauriertak (links), een eikentak (rechts) en enkele sierelementen rondom een cirkelvormig tekstvlak]. In tekstvlak: KON. KRING DER / WESTVLAMINGEN / - 1938 -.",detailbeschrijving,Nederlands
878376c8-056e-5d6d-b0de-1f65d45905c9,Descriptions,1,id.desc,Sigarenhouder in een houten opbergdoosje met stoffen binnenvoering. Zilveren (ongemerkt) band met plantmotieven.,descriptive note,Nederlands
e548aa1e-4b19-505c-9aa0-1a564d99f098,Descriptions,1,id.desc,verguld montuur (10k merkteken) in een brillendoos met scharnierdeksel.,descriptive note,Nederlands
1b1f8a2a-c808-5715-826a-c2223ab3fedd,Descriptions,1,note.lhdetail,Miniatuur Ridder in de Kroonorde,detailbeschrijving,Nederlands
26fa1cda-3bb5-58fb-81bc-7b049e1e9a2e,Descriptions,1,id.desc,Geel kartonnen sigarettendoosje met propaganda voor Dr. A Borms als voorman van de Vlaamse beweging. Met één sigaret.,descriptive note,Nederlands
f5fb8982-6320-5ad9-83b8-330917c18bd4,Descriptions,1,id.desc,Set van twee fauteuils - onderdeel van de originele meubelset uit de werkruimte van Herman Teirlinck.,descriptive note,Nederlands
f5fb8982-6320-5ad9-83b8-330917c18bd4,Descriptions,1,id.title/subTitle,Set van twee fauteuils,descriptive note,Nederlands
f5fb8982-6320-5ad9-83b8-330917c18bd4,Descriptions,1,note.lhdetail,"Set van twee stoffen fauteuils met onderstel in wortelfineer en zwart gelakte poten. 

",detailbeschrijving,Nederlands
dad4adfb-5ce5-5b87-9fe1-020352a12f6a,Descriptions,1,id.desc,Speelpop op een paard.,descriptive note,Nederlands
c2e2d8c0-0eb7-5385-b1d4-dc1ad36e8222,Descriptions,1,note.lhdetail,"M(ICHEL) VERMEIREN, Medaille ter herinnering aan de onthulling van het praalgraf van Hendrik Conscience in 1886.  

Brons, verhoogde rand, d. 52 mm, gesign. op de vz., in de schouderafsnede en op de kz. in de afsnede, M. VERMEIREN. 

Vz. randschr.  HENDRIK CONSCIENCE / 181 2-1883.  Halve buste in profiel naar rechts. 

Kz. randschr.  PRAALGRAF.  DOOR ZIJNE VEREERDERS OPGERICHT. 19 SEPTEMBER 1886.  In het veld, verkleind model van het praalgraf, in de afsnede gesign.  F. JORIS. 

Dezelfde medaille bestaat ook in zilver.
",detailbeschrijving,Nederlands
a6997db7-dfc2-5414-b2da-501b4a799b87,Descriptions,1,id.desc,Klein bronzen belletje.,descriptive note,Nederlands
5c05dc28-3f90-51ed-9553-7ae652309d48,Descriptions,1,id.desc,Metalen montuur met ronde glazen en krulveren.,descriptive note,Nederlands
a4eaf841-6cd4-58a4-91cf-cea23a2fdc39,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van Barelona met een vleermuis bovenop de kroon. Rond het wapenschild allerlei attributen uit de wereld van de kunst, agricultuur, industrie en handel. Rondom het geheel een decoratieve rand met bogen en insecten met vleugels & cerci]. Rondschrift: AYUNTAMIENTO CONSTITUCIONAL / BARCELONA. Signatuur links: SOLÁ Y CAMATS G. Signatuur rechts: CASTELLS. Verso: [Een lauwerkrans bestaande uit een lauriertak (links) en een eikentak (rechts)]. Rondschrift: CUARTA EXPOSICIÓN DE BELLAS ARTES É INDUSTRIAS ARTÍSTICAS / 1898. In het middenveld van de lauwerkrans: CHARLES MERTENS.",detailbeschrijving,Nederlands
d4d060ff-a609-5e25-90c7-d159e7e61105,Descriptions,1,id.desc,Houten pijp met lange oplopende steel en gebogen mondstuk in kunststof.,descriptive note,Nederlands
f9b0453d-2afb-5fa0-b6ef-d8b66b52476c,Descriptions,1,note.lhdetail,Recto: [Een gekroonde vrouwenfiguur (de maagd van Antwerpen) neemt een gevleugelde vrouwenfiguur (met palet en hamer) bij de hand en leidt haar de stadspoort binnen]. Onderaan: WELKOM. Links in kleine letters: LEOPOLD WIENER. Verso: [Centraal staat er een stierenkop boven een wapenschild met het stadswapen van Antwerpen en drie kleinere schildjes (het wapen van de Sint Lucasgilde). Het wapen is omgeven door een wimpel met de tekst: WT JONSTEN VERZAEMT]. Rondom langs de rand: ANTWERPENS KUNSTFEEST / XVIII.XIX.XX. OOGST. M.DCCC.LXI.,detailbeschrijving,Nederlands
f8fb498f-ffd0-5b1b-9b30-d55e2becf366,Descriptions,1,note.lhdetail,Gulden spoor,detailbeschrijving,Nederlands
0d05e880-ea32-51ea-934b-ed5b401fcbfe,Descriptions,1,id.desc,Stempel en stempelkussen in een blikken doosje.,descriptive note,Nederlands
0d05e880-ea32-51ea-934b-ed5b401fcbfe,Descriptions,1,note.lhdetail,"In het blikken doosje: een stempel met de handtekening van E. Keurvels, een stempelkussen en een betalingsbewijs van graveur F. Baetes;
Reçu de _Madame Keurvels E._ / la somme de / _vijftien franken_ / pour montant de m facture __handteeken met doos en ink__
Anvers, le _22 july 1916_

  
",detailbeschrijving,Nederlands
21ef8231-2324-53e8-92df-a86af468c875,Descriptions,1,id.desc,"Rood marokijnen kaft met """"Musique"""" in gouden letters op de voorzijde.",descriptive note,Nederlands
