Brocade ID,ResourceID,card,order,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type
tg:lhps:4322,09f40c2e-1df2-58a3-8b54-c7b170936b39,ISAAR_Relations,1,au::23103,{'url': 'https://anet.be/record/isaarlh/au::23103'},dr,Organisatie,Drukkerij en Publiciteit Bernaerts,Drukker
tg:lhps:4322,09f40c2e-1df2-58a3-8b54-c7b170936b39,ISAAR_Relations,2,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},kw,Organisatie,Koninklijke Nederlandse Schouwburg,Trefwoord
tg:lhps:4322,09f40c2e-1df2-58a3-8b54-c7b170936b39,ISAAR_Relations,3,au::5592,{'url': 'https://anet.be/record/isaarlh/au::5592'},kw,Persoon,Joris Diels,Trefwoord
tg:lhps:4322,09f40c2e-1df2-58a3-8b54-c7b170936b39,ISAAR_Relations,4,au::9638,{'url': 'https://anet.be/record/isaarlh/au::9638'},kw,Persoon,Magda Janssens,Trefwoord
tg:lhps:30694,89f3dcce-3397-5a28-b4fc-d06d6b59937a,ISAAR_Relations,1,au::47768,{'url': 'https://anet.be/record/isaarlh/au::47768'},dr,Organisatie,Eug. Kauch,Drukker
tg:lhps:30694,89f3dcce-3397-5a28-b4fc-d06d6b59937a,ISAAR_Relations,2,au::16748,{'url': 'https://anet.be/record/isaarlh/au::16748'},kw,Persoon,Jan de Schuyter,Trefwoord
tg:lhps:31986,d28a4317-2a24-5711-b84f-189f934bfec8,ISAAR_Relations,1,au::20846,{'url': 'https://anet.be/record/isaarlh/au::20846'},kw,Organisatie,Vrije Universiteit te Brussel,Trefwoord
tg:lhps:56442,4370d7f9-c370-589b-b059-aae8fc7c7a10,ISAAR_Relations,1,au::4942,{'url': 'https://anet.be/record/isaarlh/au::4942'},kw,Algemeen,Dans,Trefwoord
tg:lhps:51387,e21d423a-efe7-5b3a-a8c5-97264db74a6d,ISAAR_Relations,1,au::12395,{'url': 'https://anet.be/record/isaarlh/au::12395'},ds,Persoon,Broeder Maximinus,Ontwerper
tg:lhps:51387,e21d423a-efe7-5b3a-a8c5-97264db74a6d,ISAAR_Relations,2,au::46449,{'url': 'https://anet.be/record/isaarlh/au::46449'},dr,Organisatie,Vakschool H.Hart,Drukker
tg:lhps:51387,e21d423a-efe7-5b3a-a8c5-97264db74a6d,ISAAR_Relations,3,au::19127,{'url': 'https://anet.be/record/isaarlh/au::19127'},kw,Persoon,Anton van de Velde,Trefwoord
tg:lhps:51387,e21d423a-efe7-5b3a-a8c5-97264db74a6d,ISAAR_Relations,4,au::7462,{'url': 'https://anet.be/record/isaarlh/au::7462'},kw,Persoon,Michel de Ghelderode,Trefwoord
tg:lhps:51387,e21d423a-efe7-5b3a-a8c5-97264db74a6d,ISAAR_Relations,5,au::5778,{'url': 'https://anet.be/record/isaarlh/au::5778'},kw,Persoon,Willem Doevenspeck,Trefwoord
tg:lhps:60823,3549d04d-c9bf-5c76-af36-7358c72b210b,ISAAR_Relations,1,au::25762,{'url': 'https://anet.be/record/isaarlh/au::25762'},dr,Organisatie,Bernaerts [Antwerpen],Drukker
tg:lhps:60823,3549d04d-c9bf-5c76-af36-7358c72b210b,ISAAR_Relations,2,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},kw,Organisatie,Koninklijke Vlaamse Opera,Trefwoord
tg:lhps:60823,3549d04d-c9bf-5c76-af36-7358c72b210b,ISAAR_Relations,3,au::17603,{'url': 'https://anet.be/record/isaarlh/au::17603'},kw,Persoon,Jef Sterkens,Trefwoord
tg:lhps:15923,01519233-60b4-58a8-a125-2be613562bd2,ISAAR_Relations,1,au::44744,{'url': 'https://anet.be/record/isaarlh/au::44744'},dr,Organisatie,F. Tytgat,Drukker
tg:lhps:15923,01519233-60b4-58a8-a125-2be613562bd2,ISAAR_Relations,2,au::756,{'url': 'https://anet.be/record/isaarlh/au::756'},kw,Organisatie,Artium,Trefwoord
tg:lhps:44886,674c33c8-b618-55b2-8790-59ef869bcbbe,ISAAR_Relations,1,au::7526,{'url': 'https://anet.be/record/isaarlh/au::7526'},kw,Persoon,Marnix Gijsen,Trefwoord
tg:lhps:44886,674c33c8-b618-55b2-8790-59ef869bcbbe,ISAAR_Relations,2,au::7083,{'url': 'https://anet.be/record/isaarlh/au::7083'},kw,Persoon,Marc Galle,Trefwoord
tg:lhps:45794,ac8f6d72-e94a-5287-96d5-81dfa5cf4f4a,ISAAR_Relations,1,au::10228,{'url': 'https://anet.be/record/isaarlh/au::10228'},kw,Persoon,Jozef Kets,Trefwoord
tg:lhps:45794,ac8f6d72-e94a-5287-96d5-81dfa5cf4f4a,ISAAR_Relations,2,au::6319,{'url': 'https://anet.be/record/isaarlh/au::6319'},kw,Organisatie,'t Elzenveld [Socio-Kultureel- en Congrescentrum],Trefwoord
tg:lhps:115,7f2c2dbc-1244-51ec-b800-845b8bd1e182,ISAAR_Relations,1,au::20710:2:N,{'url': 'https://anet.be/record/isaarlh/au::20710:2:N'},dr,,,Drukker
tg:lhps:115,7f2c2dbc-1244-51ec-b800-845b8bd1e182,ISAAR_Relations,2,au::100141,{'url': 'https://anet.be/record/isaarlh/au::100141'},kw,Plaatsen,Antwerpen,Trefwoord
tg:lhps:42051,75ba8450-57fe-520c-9ef0-0137a16b6e79,ISAAR_Relations,1,au::58721,{'url': 'https://anet.be/record/isaarlh/au::58721'},ds,Organisatie,Monsieur Moiré,Ontwerper
tg:lhps:42051,75ba8450-57fe-520c-9ef0-0137a16b6e79,ISAAR_Relations,2,au::48222,{'url': 'https://anet.be/record/isaarlh/au::48222'},kw,Organisatie,Antwerpen Open,Trefwoord
tg:lhps:14631,845684cc-bccc-5149-bdbd-cd06364a73ec,ISAAR_Relations,1,au::7074,{'url': 'https://anet.be/record/isaarlh/au::7074'},kw,Algemeen,Galerijen,Trefwoord
tg:lhps:9510,42cb7fc4-8b6d-5433-9b36-fde85b32a851,ISAAR_Relations,1,au::23103,{'url': 'https://anet.be/record/isaarlh/au::23103'},dr,Organisatie,Drukkerij en Publiciteit Bernaerts,Drukker
tg:lhps:9510,42cb7fc4-8b6d-5433-9b36-fde85b32a851,ISAAR_Relations,2,au::13064,{'url': 'https://anet.be/record/isaarlh/au::13064'},kw,Persoon,August Monet,Trefwoord
tg:lhps:9510,42cb7fc4-8b6d-5433-9b36-fde85b32a851,ISAAR_Relations,3,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},kw,Organisatie,Koninklijke Nederlandse Schouwburg,Trefwoord
tg:lhps:40596,fabec2d0-b40b-5feb-a103-d6a1ff76e740,ISAAR_Relations,1,au::19823,{'url': 'https://anet.be/record/isaarlh/au::19823'},kw,Persoon,Jack Verstappen,Trefwoord
tg:lhps:47253,4ed48270-88cd-5b02-bf58-f888f6cd2a6f,ISAAR_Relations,1,au::14116:3:N,{'url': 'https://anet.be/record/isaarlh/au::14116:3:N'},kw,,,Trefwoord
tg:lhps:11433,d1a62063-4c3c-5a13-908b-069332130b45,ISAAR_Relations,1,au::17519,{'url': 'https://anet.be/record/isaarlh/au::17519'},kw,Organisatie,Stedelijk Onderwijs,Trefwoord
tg:lhps:21085,ea71ef29-4e53-5d5f-8927-0c47b4e4a06f,ISAAR_Relations,1,au::44623,{'url': 'https://anet.be/record/isaarlh/au::44623'},dr,Organisatie,Omega,Drukker
tg:lhps:21085,ea71ef29-4e53-5d5f-8927-0c47b4e4a06f,ISAAR_Relations,2,au::10063,{'url': 'https://anet.be/record/isaarlh/au::10063'},kw,Organisatie,Katholieke Vlaamse Hogeschooluitbreiding,Trefwoord
tg:lhps:26740,dd6ea3b1-3815-55dc-949b-45c8ef188275,ISAAR_Relations,1,au::14122,{'url': 'https://anet.be/record/isaarlh/au::14122'},kw,Organisatie,Opera voor Vlaanderen,Trefwoord
tg:lhps:26740,dd6ea3b1-3815-55dc-949b-45c8ef188275,ISAAR_Relations,2,au::2917,{'url': 'https://anet.be/record/isaarlh/au::2917'},kw,Persoon,Silveer van den Broeck,Trefwoord
tg:lhps:26740,dd6ea3b1-3815-55dc-949b-45c8ef188275,ISAAR_Relations,3,au::11152,{'url': 'https://anet.be/record/isaarlh/au::11152'},kw,Persoon,André Leclair,Trefwoord
tg:lhps:26740,dd6ea3b1-3815-55dc-949b-45c8ef188275,ISAAR_Relations,4,au::14511,{'url': 'https://anet.be/record/isaarlh/au::14511'},kw,Persoon,Mimi Peetermans,Trefwoord
tg:lhps:26740,dd6ea3b1-3815-55dc-949b-45c8ef188275,ISAAR_Relations,5,au::10457,{'url': 'https://anet.be/record/isaarlh/au::10457'},kw,Organisatie,Koninklijk Ballet van Vlaanderen,Trefwoord
tg:lhps:53640,46df63b0-c81a-513a-8384-224aaa935a69,ISAAR_Relations,1,au::5763,{'url': 'https://anet.be/record/isaarlh/au::5763'},ds,Persoon,Hartwig Dobbertin,Ontwerper
tg:lhps:53640,46df63b0-c81a-513a-8384-224aaa935a69,ISAAR_Relations,2,au::47141,{'url': 'https://anet.be/record/isaarlh/au::47141'},kw,Persoon,Piet Piryns,Trefwoord
tg:lhps:53640,46df63b0-c81a-513a-8384-224aaa935a69,ISAAR_Relations,3,au::18101,{'url': 'https://anet.be/record/isaarlh/au::18101'},kw,Organisatie,Teater Leguit,Trefwoord
tg:lhps:54185,dff2513e-ed0f-525d-ba85-aab0066e4c05,ISAAR_Relations,1,au::15479,{'url': 'https://anet.be/record/isaarlh/au::15479'},kw,Persoon,Roger Raveel,Trefwoord
tg:lhps:19003,9bb06fec-b028-507c-9148-ecc0e274e0b1,ISAAR_Relations,1,au::15550,{'url': 'https://anet.be/record/isaarlh/au::15550'},kw,Organisatie,Reizend Volkstheater,Trefwoord
tg:lhps:19003,9bb06fec-b028-507c-9148-ecc0e274e0b1,ISAAR_Relations,2,au::16227,{'url': 'https://anet.be/record/isaarlh/au::16227'},kw,Persoon,Karel Ruyssinck,Trefwoord
tg:lhps:19003,9bb06fec-b028-507c-9148-ecc0e274e0b1,ISAAR_Relations,3,au::16468,{'url': 'https://anet.be/record/isaarlh/au::16468'},kw,Persoon,Jef Scheirs,Trefwoord
tg:lhps:19003,9bb06fec-b028-507c-9148-ecc0e274e0b1,ISAAR_Relations,4,au::9520,{'url': 'https://anet.be/record/isaarlh/au::9520'},kw,Persoon,Rik Jacobs,Trefwoord
tg:lhps:32353,d50e4fdd-d7ec-57e4-a6c1-e8d8a68d86d1,ISAAR_Relations,1,au::59445,{'url': 'https://anet.be/record/isaarlh/au::59445'},ds,Persoon,G.C. Parker,Ontwerper
tg:lhps:32353,d50e4fdd-d7ec-57e4-a6c1-e8d8a68d86d1,ISAAR_Relations,2,au::61025,{'url': 'https://anet.be/record/isaarlh/au::61025'},kw,Algemeen,"Reclame (periodieken, USA)",Trefwoord
tg:lhps:1120,cdfcc38c-908f-55b6-945c-9d393386d5bd,ISAAR_Relations,1,au::1077,{'url': 'https://anet.be/record/isaarlh/au::1077'},kw,Organisatie,Bank Brussel Lambert,Trefwoord
tg:lhps:1120,cdfcc38c-908f-55b6-945c-9d393386d5bd,ISAAR_Relations,2,au::4082,{'url': 'https://anet.be/record/isaarlh/au::4082'},kw,Persoon,Jan Cobbaert,Trefwoord
tg:lhps:52952,b22a74d4-a9b3-5902-968f-a08de63a6c0c,ISAAR_Relations,1,au::6781,{'url': 'https://anet.be/record/isaarlh/au::6781'},kw,Algemeen,Flamenco,Trefwoord
tg:lhps:52952,b22a74d4-a9b3-5902-968f-a08de63a6c0c,ISAAR_Relations,2,au::19161,{'url': 'https://anet.be/record/isaarlh/au::19161'},kw,Persoon,Wannes van de Velde,Trefwoord
tg:lhps:52952,b22a74d4-a9b3-5902-968f-a08de63a6c0c,ISAAR_Relations,3,au::49981,{'url': 'https://anet.be/record/isaarlh/au::49981'},kw,Persoon,Ana Ramon,Trefwoord
tg:lhps:5860,c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,ISAAR_Relations,1,au::14475,{'url': 'https://anet.be/record/isaarlh/au::14475'},ds,Persoon,Marc Payot,Ontwerper
tg:lhps:5860,c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,ISAAR_Relations,2,au::13548,{'url': 'https://anet.be/record/isaarlh/au::13548'},kw,Organisatie,Het Nederlands Kamertoneel,Trefwoord
tg:lhps:5860,c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,ISAAR_Relations,3,au::874,{'url': 'https://anet.be/record/isaarlh/au::874'},kw,Persoon,Cas Baas,Trefwoord
tg:lhps:56012,9a2408c2-3046-596d-8df9-3f792bda4506,ISAAR_Relations,1,au::48815,{'url': 'https://anet.be/record/isaarlh/au::48815'},kw,Organisatie,Toneelgezelschap luxemburg,Trefwoord
tg:lhps:61361,94f14439-41fb-5c14-80f8-bdca19ca90b1,ISAAR_Relations,1,au::19672,{'url': 'https://anet.be/record/isaarlh/au::19672'},dr,Organisatie,Jos Vermaut,Drukker
tg:lhps:61361,94f14439-41fb-5c14-80f8-bdca19ca90b1,ISAAR_Relations,2,au::13991,{'url': 'https://anet.be/record/isaarlh/au::13991'},kw,Algemeen,Onderwijs,Trefwoord
tg:lhps:4772,a950357c-6766-5cc6-bcef-ac46fe06dad1,ISAAR_Relations,1,au::5126,{'url': 'https://anet.be/record/isaarlh/au::5126'},ds,Persoon,Hugo Dekempeneer,Ontwerper
tg:lhps:4772,a950357c-6766-5cc6-bcef-ac46fe06dad1,ISAAR_Relations,2,au::20710:2:N,{'url': 'https://anet.be/record/isaarlh/au::20710:2:N'},dr,,,Drukker
tg:lhps:4772,a950357c-6766-5cc6-bcef-ac46fe06dad1,ISAAR_Relations,3,au::18422,{'url': 'https://anet.be/record/isaarlh/au::18422'},kw,Persoon,Walter Tillemans,Trefwoord
tg:lhps:4772,a950357c-6766-5cc6-bcef-ac46fe06dad1,ISAAR_Relations,4,au::2216,{'url': 'https://anet.be/record/isaarlh/au::2216'},kw,Persoon,John Bogaerts,Trefwoord
tg:lhps:4772,a950357c-6766-5cc6-bcef-ac46fe06dad1,ISAAR_Relations,5,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},kw,Organisatie,Koninklijke Nederlandse Schouwburg,Trefwoord
tg:lhps:11599,42a9ceee-db08-524e-888f-a65336c7dd8e,ISAAR_Relations,1,au::55393,{'url': 'https://anet.be/record/isaarlh/au::55393'},ds,Persoon,Michel de Goeye,Ontwerper
tg:lhps:11599,42a9ceee-db08-524e-888f-a65336c7dd8e,ISAAR_Relations,2,au::44455,{'url': 'https://anet.be/record/isaarlh/au::44455'},dr,Organisatie,J.-E. Goossens,Drukker
tg:lhps:11599,42a9ceee-db08-524e-888f-a65336c7dd8e,ISAAR_Relations,3,au::100102,{'url': 'https://anet.be/record/isaarlh/au::100102'},kw,Plaatsen,België,Trefwoord
tg:lhps:14261,15350112-aa45-50d4-a8b0-7b969d1f9dd2,ISAAR_Relations,1,au::10345,{'url': 'https://anet.be/record/isaarlh/au::10345'},kw,Algemeen,Kleinkunst,Trefwoord
tg:lhps:14261,15350112-aa45-50d4-a8b0-7b969d1f9dd2,ISAAR_Relations,2,au::7434,{'url': 'https://anet.be/record/isaarlh/au::7434'},kw,Persoon,Jan Geysen,Trefwoord
tg:lhps:42401,b8bd4475-3eda-5ed3-bc0f-2187478abd39,ISAAR_Relations,1,au::20710,{'url': 'https://anet.be/record/isaarlh/au::20710'},dr,Organisatie,Mercurius,Drukker
tg:lhps:42401,b8bd4475-3eda-5ed3-bc0f-2187478abd39,ISAAR_Relations,2,au::17525,{'url': 'https://anet.be/record/isaarlh/au::17525'},kw,Organisatie,Stedelijke Openbare Bibliotheken,Trefwoord
tg:lhps:545,12f8f731-12b0-5c79-810b-3c9891063470,ISAAR_Relations,1,au::44490,{'url': 'https://anet.be/record/isaarlh/au::44490'},dr,Organisatie,J. Heylen-Andries,Drukker
tg:lhps:545,12f8f731-12b0-5c79-810b-3c9891063470,ISAAR_Relations,2,au::26010,{'url': 'https://anet.be/record/isaarlh/au::26010'},kw,Organisatie,Antwerpen [Haven],Trefwoord
tg:lhps:545,12f8f731-12b0-5c79-810b-3c9891063470,ISAAR_Relations,3,au::44349,{'url': 'https://anet.be/record/isaarlh/au::44349'},kw,Algemeen,Antwerpen [Gemeenteraadsverkiezingen],Trefwoord
tg:lhps:545,12f8f731-12b0-5c79-810b-3c9891063470,ISAAR_Relations,4,au::784,{'url': 'https://anet.be/record/isaarlh/au::784'},kw,Organisatie,Association Libérale et Constitutionnelle d'Anvers,Trefwoord
tg:lhps:545,12f8f731-12b0-5c79-810b-3c9891063470,ISAAR_Relations,5,au::8566,{'url': 'https://anet.be/record/isaarlh/au::8566'},kw,Organisatie,Help U Zelve,Trefwoord
tg:lhps:23112,9557ff8e-6c52-5916-9d5a-31a8f206c542,ISAAR_Relations,1,au::10468,{'url': 'https://anet.be/record/isaarlh/au::10468'},kw,Organisatie,Koninklijk Museum voor Midden-Afrika,Trefwoord
tg:lhps:15889,fb43455d-4ae5-59c5-ad89-c648a8d383b3,ISAAR_Relations,1,au::8030,{'url': 'https://anet.be/record/isaarlh/au::8030'},kw,Organisatie,De Groote Witte Arend,Trefwoord
tg:lhps:15889,fb43455d-4ae5-59c5-ad89-c648a8d383b3,ISAAR_Relations,2,au::106,{'url': 'https://anet.be/record/isaarlh/au::106'},kw,Organisatie,Adagio [Muziekver.],Trefwoord
tg:lhps:46911,73f3d447-f17f-5d04-83df-6717e2293885,ISAAR_Relations,1,au::12742,{'url': 'https://anet.be/record/isaarlh/au::12742'},kw,Organisatie,Meulenhoff,Trefwoord
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,1,au::11866,{'url': 'https://anet.be/record/isaarlh/au::11866'},ds,Persoon,Simone Lutgen,Ontwerper
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,2,au::23103,{'url': 'https://anet.be/record/isaarlh/au::23103'},dr,Organisatie,Drukkerij en Publiciteit Bernaerts,Drukker
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,3,au::12179,{'url': 'https://anet.be/record/isaarlh/au::12179'},kw,Persoon,Robert Marcel,Trefwoord
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,4,au::1697,{'url': 'https://anet.be/record/isaarlh/au::1697'},kw,Persoon,René Bertal,Trefwoord
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,5,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},kw,Organisatie,Koninklijke Nederlandse Schouwburg,Trefwoord
tg:lhps:9140,99c83ccc-938a-5090-be7b-e66d6cd911d6,ISAAR_Relations,6,au::5199,{'url': 'https://anet.be/record/isaarlh/au::5199'},kw,Persoon,Edward Deleu,Trefwoord
tg:lhps:47603,b590e07b-187e-54a1-8232-4b7040da498b,ISAAR_Relations,1,au::10260,{'url': 'https://anet.be/record/isaarlh/au::10260'},kw,Persoon,Raoul de Keyser,Trefwoord
tg:lhps:32703,bfa8146b-2811-58b3-be5a-1dcf21b4030c,ISAAR_Relations,1,au::58759,{'url': 'https://anet.be/record/isaarlh/au::58759'},ds,Persoon,Edmund Edel,Ontwerper
tg:lhps:32703,bfa8146b-2811-58b3-be5a-1dcf21b4030c,ISAAR_Relations,2,au::108162,{'url': 'https://anet.be/record/isaarlh/au::108162'},dr,Organisatie,Hollerbaum & Schmidt,Drukker
tg:lhps:32703,bfa8146b-2811-58b3-be5a-1dcf21b4030c,ISAAR_Relations,3,au::61028,{'url': 'https://anet.be/record/isaarlh/au::61028'},kw,Algemeen,Reclame (sterke dranken),Trefwoord
tg:lhps:19453,a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,ISAAR_Relations,1,au::45169,{'url': 'https://anet.be/record/isaarlh/au::45169'},ds,Persoon,Jan Hassink,Ontwerper
tg:lhps:19453,a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,ISAAR_Relations,2,au::17413,{'url': 'https://anet.be/record/isaarlh/au::17413'},kw,Algemeen,Sport [Algemeen],Trefwoord
tg:lhps:19453,a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,ISAAR_Relations,3,au::44219,{'url': 'https://anet.be/record/isaarlh/au::44219'},kw,Organisatie,Rubenspaleis,Trefwoord
tg:lhps:1570,21e78341-cbb0-50e8-8519-4acbedf326c9,ISAAR_Relations,1,au::13668,{'url': 'https://anet.be/record/isaarlh/au::13668'},kw,Organisatie,De Nevelvlek,Trefwoord
tg:lhps:1570,21e78341-cbb0-50e8-8519-4acbedf326c9,ISAAR_Relations,2,au::15715,{'url': 'https://anet.be/record/isaarlh/au::15715'},kw,Persoon,Lode Rigouts,Trefwoord
tg:lhps:1570,21e78341-cbb0-50e8-8519-4acbedf326c9,ISAAR_Relations,3,au::4358,{'url': 'https://anet.be/record/isaarlh/au::4358'},kw,Persoon,Marcel Coole,Trefwoord
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,1,au::2216,{'url': 'https://anet.be/record/isaarlh/au::2216'},ds,Persoon,John Bogaerts,Ontwerper
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,2,au::23103,{'url': 'https://anet.be/record/isaarlh/au::23103'},dr,Organisatie,Drukkerij en Publiciteit Bernaerts,Drukker
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,3,au::20749,{'url': 'https://anet.be/record/isaarlh/au::20749'},kw,Persoon,Georges van Vrekhem,Trefwoord
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,4,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},kw,Organisatie,Koninklijke Nederlandse Schouwburg,Trefwoord
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,5,au::45637,{'url': 'https://anet.be/record/isaarlh/au::45637'},kw,Persoon,Paul Anrieu,Trefwoord
tg:lhps:4288,6f145c38-6002-54ea-af17-e5021e97f8f0,ISAAR_Relations,6,au::4677,{'url': 'https://anet.be/record/isaarlh/au::4677'},kw,Persoon,Fernand Crommelynck,Trefwoord
tg:lhps:53210,d736eded-e754-5d39-9810-b1d84e525c57,ISAAR_Relations,1,au::44808,{'url': 'https://anet.be/record/isaarlh/au::44808'},dr,Organisatie,Du Caju,Drukker
tg:lhps:53210,d736eded-e754-5d39-9810-b1d84e525c57,ISAAR_Relations,2,au::1903,{'url': 'https://anet.be/record/isaarlh/au::1903'},kw,Persoon,Jean Bilquin,Trefwoord
tg:lhps:60989,58c59795-9dc1-5960-9057-22deef1e6357,ISAAR_Relations,1,au::25762,{'url': 'https://anet.be/record/isaarlh/au::25762'},dr,Organisatie,Bernaerts [Antwerpen],Drukker
tg:lhps:60989,58c59795-9dc1-5960-9057-22deef1e6357,ISAAR_Relations,2,au::10542,{'url': 'https://anet.be/record/isaarlh/au::10542'},kw,Organisatie,Koninklijke Vlaamse Opera,Trefwoord
tg:lhps:60989,58c59795-9dc1-5960-9057-22deef1e6357,ISAAR_Relations,3,au::2492,{'url': 'https://anet.be/record/isaarlh/au::2492'},kw,Persoon,Flor Bosmans,Trefwoord
tg:lhps:60989,58c59795-9dc1-5960-9057-22deef1e6357,ISAAR_Relations,4,au::1503,{'url': 'https://anet.be/record/isaarlh/au::1503'},kw,Persoon,Octavie Belloy,Trefwoord
tg:lhps:60989,58c59795-9dc1-5960-9057-22deef1e6357,ISAAR_Relations,5,au::3933,{'url': 'https://anet.be/record/isaarlh/au::3933'},kw,Persoon,Clara Clairbert,Trefwoord
tg:lhps:33811,4458f750-a282-52e0-a12f-5ec14d8bab61,ISAAR_Relations,1,au::6691,{'url': 'https://anet.be/record/isaarlh/au::6691'},ds,Persoon,Julien t' Felt,Ontwerper
tg:lhps:33811,4458f750-a282-52e0-a12f-5ec14d8bab61,ISAAR_Relations,2,au::14407,{'url': 'https://anet.be/record/isaarlh/au::14407'},dr,Organisatie,Patria,Drukker
tg:lhps:33811,4458f750-a282-52e0-a12f-5ec14d8bab61,ISAAR_Relations,3,au::45996,{'url': 'https://anet.be/record/isaarlh/au::45996'},dr,Organisatie,Delplace & Koch,Drukker
tg:lhps:33811,4458f750-a282-52e0-a12f-5ec14d8bab61,ISAAR_Relations,4,au::44270,{'url': 'https://anet.be/record/isaarlh/au::44270'},kw,Organisatie,Antwerpen [Gemeentefeesten],Trefwoord
tg:lhps:11576,6afad95c-df5f-5e06-afe3-a13277a60fa8,ISAAR_Relations,1,au::7116,{'url': 'https://anet.be/record/isaarlh/au::7116'},ds,Persoon,Frederik Garrels,Ontwerper
tg:lhps:11576,6afad95c-df5f-5e06-afe3-a13277a60fa8,ISAAR_Relations,2,au::32821,{'url': 'https://anet.be/record/isaarlh/au::32821'},kw,Algemeen,Technisch onderwijs,Trefwoord
tg:lhps:47316,e31d4138-33fe-5bec-9db5-a418a06a5853,ISAAR_Relations,1,au::107735,{'url': 'https://anet.be/record/isaarlh/au::107735'},kw,Organisatie,Theater aan de Stroom,Trefwoord
tg:lhps:9455,583fc3b3-d0de-5a15-9d8c-2751bd89871b,ISAAR_Relations,1,au::47723,{'url': 'https://anet.be/record/isaarlh/au::47723'},dr,Organisatie,Vve Ferd. Larcier,Drukker
tg:lhps:9455,583fc3b3-d0de-5a15-9d8c-2751bd89871b,ISAAR_Relations,2,au::13295,{'url': 'https://anet.be/record/isaarlh/au::13295'},kw,Organisatie,Le Musée du Livre,Trefwoord
tg:lhps:9455,583fc3b3-d0de-5a15-9d8c-2751bd89871b,ISAAR_Relations,3,au::101189,{'url': 'https://anet.be/record/isaarlh/au::101189'},kw,Plaatsen,Oostende,Trefwoord
tg:lhps:9455,583fc3b3-d0de-5a15-9d8c-2751bd89871b,ISAAR_Relations,4,au::18150,{'url': 'https://anet.be/record/isaarlh/au::18150'},kw,Andere,Tentoonstellingen Boek- en Bibliotheekwezen,Trefwoord
tg:lhps:27917,2d189109-ee43-5273-ad60-f004fbe972dd,ISAAR_Relations,1,au::58517,{'url': 'https://anet.be/record/isaarlh/au::58517'},ds,Persoon,Sylvie Svanberg,Ontwerper
tg:lhps:27917,2d189109-ee43-5273-ad60-f004fbe972dd,ISAAR_Relations,2,au::14118,{'url': 'https://anet.be/record/isaarlh/au::14118'},kw,Organisatie,Openluchttheater Rivierenhof,Trefwoord
tg:lhps:27917,2d189109-ee43-5273-ad60-f004fbe972dd,ISAAR_Relations,3,au::58501,{'url': 'https://anet.be/record/isaarlh/au::58501'},kw,Organisatie,Prospekta - Culturele affichewedstrijd 2005-2006,Trefwoord
tg:lhps:27917,2d189109-ee43-5273-ad60-f004fbe972dd,ISAAR_Relations,4,au::9255,{'url': 'https://anet.be/record/isaarlh/au::9255'},kw,Tijdschrift,Humo,Trefwoord
tg:lhps:26605,fbd1dc2a-a7e2-5fb6-96c7-eab80a99e049,ISAAR_Relations,1,au::58429,{'url': 'https://anet.be/record/isaarlh/au::58429'},kw,Organisatie,Louisiana Museum for Modern Art,Trefwoord
tg:lhps:59308,13ef44e3-64be-5a15-ac8c-d8f8328afb9b,ISAAR_Relations,1,au::13368,{'url': 'https://anet.be/record/isaarlh/au::13368'},kw,Algemeen,Muziek,Trefwoord
tg:lhps:51738,21bddd4f-abc4-5e9f-a6bf-c3c643f88491,ISAAR_Relations,1,au::5149,{'url': 'https://anet.be/record/isaarlh/au::5149'},kw,Persoon,Louis Joseph Jean Delacenserie,Trefwoord
tg:lhps:51738,21bddd4f-abc4-5e9f-a6bf-c3c643f88491,ISAAR_Relations,2,au::100141,{'url': 'https://anet.be/record/isaarlh/au::100141'},kw,Plaatsen,Antwerpen,Trefwoord
