brocade.id,Change History Identifier,Change History Date,Change History User,Change History Description,Change History Activity,card,ResourceID
tg:mpmph:14,13891894,2020-10-01 17:27:36 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13891895,2020-10-01 17:27:36 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13891899,2020-10-01 17:27:36 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13891902,2020-10-01 17:27:53 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,13891903,2020-10-01 17:27:53 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14106659,2020-12-04 09:59:58 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14437146,2021-04-16 05:01:46 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14437155,2021-04-16 07:08:05 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14441093,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14443886,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14446679,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14450291,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,14453084,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15343274,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15346153,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15348957,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15351750,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15354813,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15357660,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15398470,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15401263,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15404056,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15407358,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:14,15470573,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,177dc347-eab9-5aa9-9bed-bcc55aa5c471
tg:mpmph:15,,2020-09-25 17:57:23 +0000 UTC,egacoms,,Creatie,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884094,2020-09-25 17:57:23 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884095,2020-09-25 17:57:23 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884096,2020-09-25 17:57:23 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884100,2020-09-25 17:57:23 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884103,2020-09-25 17:57:29 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13884104,2020-09-25 17:57:29 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891920,2020-10-01 17:30:01 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891921,2020-10-01 17:30:01 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891922,2020-10-01 17:30:01 +0000 UTC,egacoms,Bewerken van de kenmerken,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891929,2020-10-01 17:46:30 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891930,2020-10-01 17:46:30 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891935,2020-10-01 17:46:30 +0000 UTC,egacoms,Bewerken van de ISAAR relaties,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891938,2020-10-01 17:46:56 +0000 UTC,egacoms,Bewerken van de identificatie,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,13891939,2020-10-01 17:46:56 +0000 UTC,egacoms,Bewerken van de items,edit,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14106660,2020-12-04 09:59:58 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14118331,2020-12-11 11:04:59 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14118467,2020-12-11 11:05:46 +0000 UTC,jtegenbo,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14437147,2021-04-16 05:01:46 +0000 UTC,usystem,Bewerken van de illustraties,dams,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14437156,2021-04-16 07:08:05 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14441094,2021-04-16 11:31:59 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14443887,2021-04-16 11:33:40 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14446680,2021-04-16 11:34:41 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14450292,2021-04-16 15:40:06 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14453085,2021-04-16 15:40:30 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,14499853,2021-05-10 16:37:57 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15343275,2021-12-02 13:06:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15346154,2021-12-02 13:49:42 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15348958,2021-12-02 13:56:52 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15351751,2021-12-02 14:09:53 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15354814,2021-12-02 14:29:03 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15357661,2021-12-02 14:31:09 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15398471,2021-12-15 15:14:27 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15401264,2021-12-15 15:16:07 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15404057,2021-12-15 15:18:34 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15407359,2021-12-16 10:51:21 +0000 UTC,jrobert,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
tg:mpmph:15,15470574,2022-01-07 10:35:11 +0000 UTC,egacoms,Markering als gecontroleerd,,e73_Transaction_history_df,b779d048-874d-5380-96a7-853bb262031e
