ResourceID,brocade.id,card,order,source_field,Description,Description Language,Description Type
c4c251f0-92eb-5194-abef-c9620d4f2192,tg:lhob:150,Descriptions,1,id.desc,"Initialen """"D.C.",Nederlands,
45457980-fea2-5514-9e35-4226a03026cd,tg:lhob:500,Descriptions,1,id.desc,Dirigeerstok van hout met metalen ringen.,Nederlands,
0805a40b-7603-5691-9bdb-2db9257c9fa1,tg:lhob:629,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Het gekroonde wapenschild van Oostende met een zeemeerman (links) en een zeemeermin (rechts) als schildhouders. De zeemeerman houdt een zwaard vast en de zeemeermin een spiegel. Onder het schild: de boeg van een bootje, twee gekruiste roeispanen en riet]. Bovenaan langs de rand: OSTENDE. Verso: [Centraal een cartouche met aan de linkerzijde een engeltje. Rechts leunt een staande vrouwenfiguur in een lang gewaad op de cartouche. In haar rechterhand houdt de vrouw enkele laurier- en palmtakken en in haar linkerhand houdt ze een bazuin vast]. In het midden van de cartouche: FÊTE INTERNATIONALE / DES / DRAPEAUX / 4 JUIN 1922 / 1R PRIX.",Nederlands,
65f54b1d-c8a8-5f2c-9dc9-dbf409aefd09,tg:lhob:279,Descriptions,1,id.desc,"Figuratieve ketel uit meerschuim in de vorm van een nar met luit, in een houten doosje. Gebogen steel.",Nederlands,
b8afcb4f-5eaf-51fa-a596-63ac0c2adcd6,tg:lhob:296,Descriptions,1,id.desc,Drie instrumenten in een plastic hoesje. Fabrikant: Chacom.,Nederlands,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,Descriptions,1,id.desc,"Derde Landjuweel uitgeloofd door Zijne Majesteit den Koning, 1926",Nederlands,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,Descriptions,1,note.lhdetail,"Zilveren beker met deksel en vier ivoren amuletten.
In het veld van het voorste ivoren amulet: DERDE LANDJUWEEL / UITGELOOFD / DOOR / ZIJNE MAJESTEIT DEN KONING / 1926.
",Nederlands,
d0ac0298-3a56-5dae-93ec-fb8586cac684,tg:lhob:146,Descriptions,1,id.desc,Granieten kubus,Nederlands,
e1374b69-f39c-5d93-9ce0-19ab21cfd845,tg:lhob:280,Descriptions,1,id.desc,"Uit schildpad, met scharnierdeksel",Nederlands,
bf22732e-9980-5ef8-8bbc-2084af072577,tg:lhob:404,Descriptions,1,id.desc,"Schakelketting met een hanger in de vorm van een halve maan, gedecoreerd met florale motieven.",Nederlands,
21003aa0-627f-5371-9da3-4d8a050ac4cc,tg:lhob:111,Descriptions,1,id.desc,"Rechthoekige houten pennendoos met leerimitatie. Oorspronkelijke inhoud ontbreekt, huidige inhoud bestaande uit een stuk houtskool, een papierklem en een pen.",Nederlands,
0eacb309-0eea-575a-9882-69edee6dcb91,tg:lhob:541,Descriptions,1,note.lhdetail,Recto: [Binnen een dubbele parelrand het profiel van Leopold I naar links]. Rondschrift tussen de twee parelranden: LEOPOLD PREMIER ROI DES BELGES / 1853. Verso: [Binnen een parelrand de profielen van de hertog en hertogin van Brabant naar rechts]. Rondschrift: L.L. PH. M. V. DUC DE BRABANT M.H.A. DUCHESSE DE BRABANT / 21 22 AOÛT.  Onder de halsafsnede van de hertog: LEOP. WIENER.,Nederlands,
4c8a9047-cfed-5b6f-8c50-6cc251612839,tg:lhob:392,Descriptions,1,id.desc,"Olie die gebrand heeft voor 't H. Aanschijn in 't huis van m. Dupont, te Bours",Nederlands,
a0f21350-691e-542a-9522-1c1d462895f2,tg:lhob:668,Descriptions,1,note.lhdetail,Wit geëmailleerd Maltezer kruis opgehangen aan een koningskroon en ponceaurood lint. Tussen de armen van het kruis groen geëmailleerde bladeren van een eikentak (links) en een lauriertak (rechts). Centraal op het kruis een medaillon. Recto: [Binnen een gouden parelrand een gouden leeuw op een achtergrond van zwart email. Rondom binnen een gouden parelrand het rondschrift ‘L’UNION FAIT LA FORCE’ op achtergrond van rood email]. Verso: [Binnen een gouden parelrand een goud monogram met een dubbele R en L op een achtergrond van zwart email. Rondom binnen een gouden parelrand een decoratieve rand met palm op achtergrond van rood email].,Nederlands,
dc472710-8a9a-5090-a40d-74f694fbec1f,tg:lhob:238,Descriptions,1,id.desc,Pijp met een rechte zwarte steel en een kop uit bruyèrehout.,Nederlands,
b07fea49-9c66-5452-82d8-fa8ae8753072,tg:lhob:687,Descriptions,1,note.lhdetail,"Wit geëmailleerd Maltezer kruis opgehangen aan een koningskroon en een lichtblauw lint met een witte streep aan weerszijden. Tussen de armen van het kruis een krans van groen geëmailleerde bladeren bestaande uit een eikentak (links) en een lauriertak (rechts). Centraal op het kruis een medaillon. Recto medaillon: [Centraal een icoon van Jezus. Rondom het rondschrift ‘Η ΔΕΞΙΑ ΣΟΥ ΧΕΙΡ ΚΥΡΙΕ ΔΕΔΟΞΑΣΤΑΙ ΕΝ ΙΣΧΥΙ ‘op een achtergrond van blauw email]. Verso medaillon: [Een wit geëmailleerd kruis en het rondschrift: Η ΕΝ ΑΡΓΕΙ Δ´ ΕΘΝΙΚΗ ΤΩΝ ΕΛΛΗΝΩΝ ΣΥΝΕΛΕΥΣΙΣ / ΑΩΚΘ´, beiden op een achtergrond van blauw email].",Nederlands,
91f52600-dd4d-581b-9fc5-95ce8382136b,tg:lhob:393,Descriptions,1,id.desc,Bolvormig gewicht,Nederlands,
99971970-cd59-5bea-9018-9da7addd5df3,tg:lhob:669,Descriptions,1,note.lhdetail,Wit geëmailleerd Maltezer kruis opgehangen aan een koningskroon en paars lint. Tussen de armen van het kruis groen geëmailleerde bladeren van een lauriertak (links) en een eikentak (rechts). Centraal op het kruis een medaillon. Recto: [Binnen een gouden parelrand een gouden leeuw op een achtergrond van zwart email. Rondom binnen een gouden parelrand het rondschrift ‘L’UNION FAIT LA FORCE’ op achtergrond van rood email]. Verso: [Binnen een gouden parelrand een goud monogram met een dubbele R en L op een achtergrond van zwart email. Rondom binnen een gouden parelrand een decoratieve rand met palm op achtergrond van rood email].,Nederlands,
7db9392a-b61a-54d1-baa5-01402bb3c3c2,tg:lhob:239,Descriptions,1,id.desc,Bruyère ketel en een steel uit acryl. Fabrikant: Butz-Choquin.,Nederlands,
0e5b4474-c4fc-5c95-be67-4581dfa24d7d,tg:lhob:686,Descriptions,1,note.lhdetail,Vierarmig wit geëmailleerd kruis met centraal een medaillon. Recto medaillon: [Een gouden beugelkroon een gouden achtergrond binnen een blauwe ring met gouden letters en een siermotief onderaan]. Op blauwe ring: GOTT MIT UNS. Verso medaillon: [Het gouden koninklijke monogram van Wilhelm I een gouden achtergrond binnen een blauwe ring met gouden letters]. Op blauwe ring: DEN 18 OCTOBER / 1861.,Nederlands,
c1ec09b3-4403-5951-8a75-9ea33de742ae,tg:lhob:405,Descriptions,1,id.desc,"Kartonnen doos met op het etiket """"letters & cijfers"""". Stempels en stempelhouders.",Nederlands,
5f557926-25a7-52a1-b283-2494e25a258f,tg:lhob:110,Descriptions,1,id.desc,Vulpen,Nederlands,
5bdf03ee-6079-52b7-929e-406219366c62,tg:lhob:540,Descriptions,1,note.lhdetail,"Zeshoekige penning. Recto: [Centraal een vruchtdragende palmboom geflankeerd door twee staande figuren. Links een man met een tulband in een lang gewaad die reikt naar de vruchten van de palmboom. Rechts een staande boer met een handploeg en een tros vruchten in zijn rechterhand. Onderaan aan de voet van de palmboom een liggende maansikkel]. Signatuur onder de palmboom: H. DROPSY. Verso: [Zicht op havenstad Algiers, met enkele schepen op de voorgrond]. Bovenaan langs de rand: •ALGER•. Onderaan langs de rand: •CENTENAIRE•.",Nederlands,
b7afbe19-8afd-5b57-b1c5-77a14ae549c3,tg:lhob:281,Descriptions,1,id.desc,Figuratieve bruyère ketel in de vorm van een vrouwhoofd met hoofddeksel. Gebogen steel.,Nederlands,
67a2d57d-38ad-5c12-857c-f1fa93080862,tg:lhob:517,Descriptions,1,note.lhdetail,"Recto: [Profiel van vrouwenhoofd met in de haren elementen van de havenindustrie, een Erlenmeyer, een diamant en een schip]. Tekst onderaan langs de rand: PROVINCIE ANTWERPEN. Rechts in kleine letters: PANHUYZEN. Verso: PREMIE / BEELDHOUWKUNST / 1981 / PATRICK VAN HOEYDONCK.",Nederlands,
bee1fb81-3b0f-587b-8264-45bb4cb6d0ad,tg:lhob:147,Descriptions,1,id.desc,"Van zijn vader, Ivon de Mont",Nederlands,
b31c9fec-9caf-5db1-bfbb-ed06d7c8efc3,tg:lhob:628,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Een gevleugelde vrouwenfiguur gezeten op een globe tussen de wolken. Ze houdt een lauwertak in haar rechterhand en een brandende, stralende toorts in haar linkerhand]. Rondschrift: INTERNATIONALE GASTENTOONSTELLING / ANTWERPEN. Verso: [Lauwerkrans]. In het middenveld: EXPOSITION INTERNATIONALE / DU GAZ.",Nederlands,
8ae6f6c2-6493-57b1-9fc8-08b3b23cedb8,tg:lhob:297,Descriptions,1,id.desc,"Pijp uit pijpaarde, in reliëf """"Noël Lyon Déposé"""". In een textiele zakje.",Nederlands,
d4272d7c-0b49-5df9-8ef6-fe611cd726e4,tg:lhob:444,Descriptions,1,note.lhdetail,Recto: [Zittende vrouw met harp]. Verso: ARTI VOCALI / AAN / MR FLOR ALPAERTS / 1920 - 1930. Met draagoog.,Nederlands,
b51fbb3c-e7da-554f-8e84-ca9e4e121aaf,tg:lhob:151,Descriptions,1,id.desc,"Initialen """"A D",Nederlands,
052145bb-04c1-58a1-bc9a-a6cad1145258,tg:lhob:501,Descriptions,1,id.desc,Dirigeerstok van hout.,Nederlands,
c6e822b7-876b-5030-acaf-1604685aba95,tg:lhob:385,Descriptions,1,id.desc,Zwarte papieren waaier beschilderd met gele bloemen.,Nederlands,
9be4f437-2a23-58d6-9279-8a47b052bfaf,tg:lhob:690,Descriptions,1,note.lhdetail,Hanger met decoratief draagoog.,Nederlands,
f7a43474-4cc6-537d-9e49-2b293d8bd09a,tg:lhob:413,Descriptions,1,id.desc,Speelpop met witte krullen en wit gewaad,Nederlands,
7c866e93-8b53-5927-88ed-b4f5a1482846,tg:lhob:556,Descriptions,1,note.lhdetail,"Recto: [Van boven naar onder: een tranende vogel, een hand, een schip met drie masten en golven]. Links langs de rand: SCHEIDING DER / NEDERLANDEN. Rechts langs de rand: D.A.S.G. DEN CRANS / 1585 – 1985. Rechts onderaan een monogram met de letters JP. Verso: [Een krans met zes rozen rondom een kruisboog, twee gekruiste buksen en twee krukkenkruisen. Onder de kruisboog twee munttekens].",Nederlands,
59d33f40-92ae-5770-99c0-ae4869d5fcbb,tg:lhob:106,Descriptions,1,id.desc,Vier inktpennen,Nederlands,
996562ab-7336-5ae0-aa82-88e74ac3c714,tg:lhob:311,Descriptions,1,id.desc,"Metalen montuur met schildpad, ronde glazen en gekrulde veren.",Nederlands,
11565e80-bcba-55e2-b8bb-6a36f784cbe9,tg:lhob:254,Descriptions,1,id.desc,Tabakspijp met een bruyère ketel en een rechte steel. fabrikant: Chacom.,Nederlands,
c06a8b1b-742e-53ab-a0b3-a4cbf7ff9b3b,tg:lhob:604,Descriptions,1,note.lhdetail,"[Goudkleurig wapenschild van de Provincie Antwerpen in plexiglas] aangeboden aan de Heer Ger Schmook door de Bestendige Deputatie van de Raad van Antwerpen, Antwerpen, 21 maart 1967.",Nederlands,
e908082e-52a4-5ecc-9309-2f0c99e9c5ac,tg:lhob:25,Descriptions,1,note.lhdetail,"Draagpenning van de *Koninglyke Maetschappy van Schoone Kunsten en Letteren* uit Gent uitgereikt aan Hendrik Conscience ter gelegenheid van het verschijnen van *In 't Wonderjaer* in 1837. Verguld zilver, vlakke middenplaat omsloten door zware geprofileerde rand, ongesign.  
Vz. randschr., gegraveerd: KONINGL. MAETSCHAPPY VAN SCHOONE KUNSTEN EN LETTEREN / TE GENT. In het veld gegraveerd, een schrijvende putto, omringd door literaire symbolen, de titel *In 't Wonderjaer* is gegraveerd op een opengeslagen boek.  
Kz. in het veld, eveneens gegraveerd: AEN / DEN HR H. CONSCIENCE / SCHRYVER / VAN IN 'T WONDERJAER / [sierfilet] / M D CCC X X X V I I. Daaronder twee gekruiste palmtakjes.  
De penning is voorzien van een aangehecht oog met draagring",Nederlands,
01fcf987-aae1-5c65-b6df-aee3f3d3ccce,tg:lhob:192,Descriptions,1,id.desc,"Groene pennenbak, onderverdeeld in vier vakken.",Nederlands,
794d80cc-95e7-56be-b3be-db2821d1b92a,tg:lhob:653,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Het gekroonde wapenschild van Rupelmonde]. Bovenaan langs de rand: RUPELMONDE. Verso: [Een krans van muziekinstrumenten en een open boek met bovenaan het gekroonde wapenschild van België en de leuze: L’UNION FAIT LA FORCE]. Tekst middenveld: FESTIVAL / 29 JULI / 1906 / INHULDIGING / BUURTSPOORWEG.,Nederlands,
931d0ea2-7c1c-59ca-a071-26de559e7ea8,tg:lhob:203,Descriptions,1,id.desc,"Handvat uit kurk, voorzien van een opening om een pen te bevestigen. Hiermee kon de Craene schrijven ondanks schrijverskrampen.",Nederlands,
832f66ed-88a0-51e6-ae90-4a250dcaa89a,tg:lhob:72,Descriptions,1,id.desc,Initialen en lijnmotieven in reliëf,Nederlands,
b1b379a0-4435-5cd6-96e0-f82ea0698440,tg:lhob:595,Descriptions,1,note.lhdetail,Onderscheiding met een onregelmatige vorm en een draagoog aan een rood/zwart lint met 7 strepen. In relief en op een achtergrond met stippen: een Bourgondisch kruis tussen de benen van een Maltezerkruis. Centraal een cirkelvormige inzet met het monogram van Leopold II. Voor- en keerzijde zijn identiek.,Nederlands,
4931b31f-08a9-5a33-8806-33105b52299e,tg:lhob:350,Descriptions,1,id.desc,"Metalen montuur met ovaalvormige brilglazen en krulveren, in een kartonnen brilkoker.",Nederlands,
e23288ee-aaa0-55b6-a9dc-96ef68bc2b6d,tg:lhob:700,Descriptions,1,id.desc,Witte kleipijp,Nederlands,
e23288ee-aaa0-55b6-a9dc-96ef68bc2b6d,tg:lhob:700,Descriptions,1,note.lhdetail,"Kleipijp met kleine zigzag versiering in relief op de steel.
  
",Nederlands,
9150ed52-52fe-57b2-ae8d-fc7ced1a57c1,tg:lhob:645,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: STAD ANTWERPEN. Signatuur onderaan: ED. GRIELENS. Verso: [Lauwerkrans]. Tekst middenveld: KRING / ONDER ONS / VAANDELFEEST / 17 SEPTEMBER / 1893.",Nederlands,
2e1e71bb-9c3b-51d5-97ba-d96e3817933b,tg:lhob:429,Descriptions,1,note.lhdetail,"Recto: [Naar rechts gedraaide bustes van Leopold I en Leopold II]. Links: LEOPOLD I en rechts: LEOPOLD II.  Onder de buste van Leopold II: L. DUPUIS FECIT. Verso: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: STAD ANTWERPEN. Onderaan: F. BAETES FEC.",Nederlands,
18a65b7e-9471-5949-94ff-6b66d51eecf3,tg:lhob:583,Descriptions,1,note.lhdetail,Terracotta reliëf met de spreuk 'WT JONSTEN VERSAEMT'.,Nederlands,
0df1342b-a227-57fc-8aa6-c679fdac8fe8,tg:lhob:307,Descriptions,1,id.desc,IJzeren montuur met ovaalvormige glazen en plooibare veren.,Nederlands,
e0a684be-4e70-5d03-9269-74d27cda3588,tg:lhob:612,Descriptions,1,note.lhdetail,"Rechthoekig met afgeronde bovenzijde. Recto: [Centraal een gezeten vrouwenfiguur op een troon. De vrouw houdt met haar linkerarm een lauriertakje voor zich uit. Links zit een gevleugelde vrouwenfiguur met een bazuin op de leuning van de troon. Op de achtergrond is een grote vlag met een stralende zon zichtbaar. Links en rechts onderaan enkele laurier- en eikentakken]. Bovenaan langs de rand: REPUBLICA ARGENTINA. Onderaan: 1810 25 DE MAYO 1910. Signatuur onderaan: E. DE LA CARCOVA. Verso: [Links bovenaan een zittend, naakt meisje dat een vaas versiert. Bovenaan rechts enkele bomen. Onderaan links een distel en rechts een rozentak. Tussen de distel en de rozentak een decoratief kader]. Onder het meisje met de vaas: EXPOSICION / INTERNACIONAL / DE / ARTE. Onderaan:  BUENOS-AIRES. Signatuur: E. DE LA CARCOVA. Op de rand: BRONZE.",Nederlands,
1522fb40-e86a-5a0c-b9b6-51e80bab9202,tg:lhob:242,Descriptions,1,id.desc,Pijp met een bruyère ketel en een rechte steel. Het mondstuk werd bevestigd met een zilverkleurig busje.,Nederlands,
0bc17f47-d226-57ef-a470-77674e754ae6,tg:lhob:33,Descriptions,1,note.lhdetail,"M(ICHEL) VERMEIREN, Medaille ter herinnering aan de onthulling van het praalgraf van Hendrik Conscience in 1886.  Brons, verhoogde rand, d. 52 mm, gesign. op de vz., in de schouderafsnede en op de kz. in de afsnede, M. VERMEIREN.
Vz. randschr.  HENDRIK CONSCIENCE / 181 2-1883.  Halve buste in profiel naar rechts.
Kz. randschr.  PRAALGRAF.  DOOR ZIJNE VEREERDERS OPGERICHT. 19 SEPTEMBER 1886.  In het veld, verkleind model van het praalgraf, in de afsnede gesign.  F. JORIS.
Dezelfde medaille bestaat ook in zilver.
",Nederlands,
45e7055e-6590-5f44-99a7-266c28a80e11,tg:lhob:491,Descriptions,1,id.desc,"Dwarsfluit van zwart hout met ivoren ringen, een metalen klep en met twee extra tussenstukken. De dwarsfluit werd gemaakt aan het begin van de negentiende eeuw door Nicolas Winnen.",Nederlands,
e3aecdd4-c237-578b-a82d-5a6028b15912,tg:lhob:184,Descriptions,1,id.desc,"Twee metalen drukplaten. """"Roger van de Velde - recht op antwoord"""" en """"UsP Uitgeverij Sonneville press - Korrespondentie-adres: postbus 1 - Brugge 1 - tel. 050/36467 * Postrekening 52.58.51",Nederlands,
11996fd8-5ae8-5d16-a70e-ece01d224110,tg:lhob:409,Descriptions,1,id.desc,Speelpop met slaapmuts en rode sjaal.,Nederlands,
8d0c1488-7eb6-54f0-bf0d-09953175cac9,tg:lhob:44,Descriptions,1,id.desc,"Schrijfmachine van Marnix Gijsen in een met leer bekleed koffertje. Op de zijkant een sticker van de Norddeutscher Lloyd met de naam Goris en de naam van het schip Europa, afvaart Cherbourg naar New York, kamer 332.",Nederlands,
a43371f8-3cd4-553d-b0bf-7bd8c6551d98,tg:lhob:235,Descriptions,1,id.desc,"Kop uit bruyèrehout en kunststoffen golvende steel.  
Cha-Cha T.V. pijp.",Nederlands,
e966495f-c9e1-5fc0-a91c-9bebc329e56c,tg:lhob:665,Descriptions,1,note.lhdetail,Miniatuur Ridder in de Leopoldsorde,Nederlands,
11685648-8e1e-5273-90da-80fce8a310e2,tg:lhob:370,Descriptions,1,id.desc,"Duits kaartenspel meegenomen door de zeventienjarige Lode Sebregts uit de kazerne Begijnenvest Antwerpen, nadat de Duitsers vluchtten.",Nederlands,
9e467cf2-532f-5f14-a60c-b4c7970f5835,tg:lhob:720,Descriptions,1,id.desc,Set van drie stoelen - onderdeel van de originele meubelset uit de werkruimte van Herman Teirlinck.,Nederlands,
9e467cf2-532f-5f14-a60c-b4c7970f5835,tg:lhob:720,Descriptions,1,note.lhdetail,"Set van drie stoelen met wortelfineer en zwart gelakte details. Slechts een van de stoelen heeft armleuningen. Deze stoel heeft iets andere afmetingen; nl.:
H = 104 cm / B = 68,5 cm / D = 50 cm.

",Nederlands,
9e5b3831-26c7-51a3-8540-ef2de9857671,tg:lhob:632,Descriptions,1,note.lhdetail,"Recto: [Centraal de buste van Edward Moretus, rechts het wapenschild van de familie Moretus]. Links van de buste: JONKER / EDWARD. Rechts van de buste: MORETUS. Op de bustafsnede: ARTHUR DUPONT. Verso: OP TWAALF JUNI 1926 / HERDACHT ANTWERPENS / MAGISTRAAT DE VYFTIGSTE / VERJARING VAN DE INRICHTING / DER / PLANTYNSCHE AARTSDRUKKERY / TOT OPENBAAR MUSEUM / 37E BESTENDIG FESTIVAL.",Nederlands,
58dcba6e-aa07-5f45-b343-aec8655eff90,tg:lhob:327,Descriptions,1,id.desc,"Ijzeren montuur en ovaalvormige glazen, met plooibare veren. In een kartonnen brillenkoker.",Nederlands,
bbed8364-c078-57dd-bc7b-bec9ad3be94e,tg:lhob:448,Descriptions,1,note.lhdetail,Recto: Bustes van Koning Albert en Koningin Elisabeth met rondom HH.MM. DE KONING EN DE KONINGIN DER BELGEN. Verso: HH.MM / KONING ALBERT / EN / KONINGIN ELISABETH / DEDEN / HUNNE PLECHTIGE INTREDE TE ANTWERPEN / DEN 14N AUGUSTUS / 1912.,Nederlands,
3971c9bc-2e36-58a9-86f3-09084647bf74,tg:lhob:274,Descriptions,1,id.desc,"Pijp met een porseleinen ketel, beschilderd met herten in een landschap. Bovenaan bevindt zich een metalen scharnierdeksel. Onvolledig, de steel ontbreekt.",Nederlands,
6326e099-7e01-51a2-b231-624f1d2815b7,tg:lhob:624,Descriptions,1,note.lhdetail,Recto: [Centraal het stadbeeld ‘Het Fonske’ met de omtrek van het Stadhuis van Leuven op de achtergrond]. Bovenaan langs de rand: FONSKE SAPIENTIAE – BRON DER WIJSHEID. Onderaan: LEUVEN. Verso: [Open lauwerkrans].,Nederlands,
377a79d9-9f98-5c73-b273-7eb0e2602385,tg:lhob:331,Descriptions,1,id.desc,"Bril met metalen montuur, ronde brilglazen en krulveren. In een zwarte kartonnen brillenkoker.",Nederlands,
6d861e9f-2463-5419-bebe-20cb1bd83805,tg:lhob:389,Descriptions,1,id.desc,Houten buste met beweegbare tong.,Nederlands,
9786a775-50d3-5b3f-ab6b-92b54432dfe4,tg:lhob:673,Descriptions,1,note.lhdetail,Een wit geëmailleerd kruis met vijf armen en tien punten en een groen geëmailleerde lauwerkrans als verhoging. Ponceaurood lint met rozet. Tussen de armen van het kruis gouden stralen. Centraal op het kruis een blauw medaillon.  Recto medaillon:  [Een gouden beugelkroon].  Verso medaillon: [Het koninklijke monogram van Leopold II].,Nederlands,
9684c488-8ba9-5dfa-b7ce-c9edf15c17b4,tg:lhob:223,Descriptions,1,id.desc,Pijp uit pijpaarde van Scouflaire à Onnaing,Nederlands,
eb07e0d8-9c7f-5054-acf8-f195c103b995,tg:lhob:366,Descriptions,1,id.desc,"Gegraveerde geelkoperen luciferdooshouder ter herinnering aan het Vlaams Nationaal Zangfeest te Antwerpen.  
Vz. Portret van Jef van Hoof, """"Meester Jef van Hoof / Leider der Vl. Nat. Zangfeesten""""  
Kz. Kathedraal van Antwerpen",Nederlands,
0abbb864-a72f-5827-bc94-3da0b5ff30af,tg:lhob:29,Descriptions,1,note.lhdetail,"FLORIS DE CUYPER, Medaille ter herinnering aan de Consciencefeesten van 1912.  Brons zonder opstaande rand, d. 64 mm, gesign. en gedat., in onderkast op de vz. links achter de hals FLORIS / DE CUYPER 1 1912, en op dezelfde wijze op de kz. tegen de rand links maar zonder datering.
Vz. randschr. 181 2. HENDRIK CONSCIENCE. 1912. Halve buste 3/4 naar rechts.
Kz. randschr.  STAD ANTWERPEN.  In het veld, het volledige stadswapen.
Sommige ex. hebben een aangehecht boloog met draagring.
",Nederlands,
5a6dff4c-165a-5847-8442-0d713c84e54f,tg:lhob:521,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Links een staande vrouwenfiguur in een lang gewaad, in haar rechterarm ligt een palmtak en met haar linkerhand houdt ze een laurierlak voor zich uit. Links op de achtergrond een zuil. Rechts onderaan enkele vaandels en vlaggen]. Verso: [Centraal een cirkel met decoratieve parelrand en fleurs-de-lis. Rondom een krans van muziekinstrumenten, vlaggen, lauwertakken en een open boek]. In het middenveld: HARMONIE FEDERATION / POSTALE / SOUVENIR / DE L'INAUGURATION / DU / DRAPEAU / BRUXELLES • 2 • 9 • 1923.",Nederlands,
2394b8f9-5649-5c7b-aca1-338472ca21aa,tg:lhob:608,Descriptions,1,note.lhdetail,"Recto: [Buste (naar links) van een vrouw met een driemaster en een druivelaarkrans op het hoofd. Rechts het gekroonde wapenschild van Bordeaux. Onder de buste een ligt naakte vrouw met een waterkruik tussen riet]. Links langs de rand: BVRDIGALA. Signatuur rechts: A. RIVET. Verso: [Een naakte, zittende vrouwenfiguur met een veer in de rechterhand en een groot boek op haar schoot. Links op de achtergrond is het ‘Monument aux Girondins’ zichtbaar en rechts de ‘Place de la Bourse’ van Bordeaux. Links van de vrouw ligt een bazuin. Onderaan een cartouche en een lauriertak]. Bovenaan: XIIIE EXPOSITION DE BORDEAVX 1895 / SOCIÉTÉ PHILOMATIQVE. Signatuur links: A. RIVET. Op de rand: BRONZE.",Nederlands,
dcdb4665-fc35-54fd-891c-8264c382dc77,tg:lhob:258,Descriptions,1,id.desc,Tabakspijp met een bruyère ketel en een rechte steel van Chacom.,Nederlands,
0d0b68e6-bf4c-51bd-9c68-49c8d28ca7f8,tg:lhob:576,Descriptions,1,note.lhdetail,"Recto: [Het wapenschild van de Rijksuniversiteit Gent]. Onderaan langs de rand: INTERVTRVMQVE. Verso: [Trappen, zuilen en fronton van de Aula van de universiteit]. Onderaan: SIGILL. MAI. ACAD. / GANDAVENSIS / DR. G. SCHMOOK / 20 - 4 – 1976. Signatuur rechts naast trappen: EM. POETOU. Op de rand: FONSON.
",Nederlands,
a82c1619-d126-5182-9c07-72a2be25ae0e,tg:lhob:126,Descriptions,1,id.desc,Papierklem in de vorm van een wasspeld.,Nederlands,
b920250f-639d-5a4c-983d-5dd5673e9b3b,tg:lhob:433,Descriptions,1,note.lhdetail,Recto: [Centraal staat het wapenschild van Brabant geflankeerd door 2 leeuwen onder een gekroond baldakijn. Onder het schild hangt een lint met de leuze: L'UNION FAIT LA FORCE. Boven het baldakijn zijn er 2 speren met de vlag van België en 9 speren met de wapens van de (oorspronkelijke) provincies van België afgebeeld]. Rondom: KONINKRIJK BELGIE / PROVINCIE ANTWERPEN / M. VERMEIREN. Verso: ONDER / DE / REGEERING / Z.M.LEOPOLD II  / KONING DER BELGEN / BEZOEKT / Z.M. NASSERDIN / SJAH VAN PERZIË / DE STAD / ANTWERPEN / XXII-XXVI JUNI / MDCCCLXXXIX.,Nederlands,
9dd2c8f4-51b0-502c-aad1-9454632f03ec,tg:lhob:599,Descriptions,1,note.lhdetail,Recto: [Onder een laag groen glazuur: een gekroond wapenschild waarop een klimmende leeuw omgeven door vijf sterren staat]. Tekst rondom: CULTUURRAAD VOOR DE NEDERLANDSE CULTUURGEMEENSCHAP.  Verso: ophangoog.,Nederlands,
d2e28564-2a8e-5597-b149-67a050d08044,tg:lhob:130,Descriptions,1,id.desc,"Vijf linialen, waarvan één lat in een beschermhoes",Nederlands,
11a66dca-0449-543d-99fb-2c818ca194f6,tg:lhob:560,Descriptions,1,note.lhdetail,Recto: [Centraal binnen een opstaande rand een cartouche met daarin een ooievaar met een slang in zijn bek. Langs de rand links en rechts telkens zeven sterretjes]. Bovenaan langs de rand: DE SINT BERNARDUSGEZELLEN. Onderaan langs de rand: ABDIJ BORNEM. Initialen rechts: JP.,Nederlands,
2dfa96ce-cdd0-540e-9414-9630bb04ca23,tg:lhob:425,Descriptions,1,note.lhdetail,"Recto: [Links onderaan zit een naakte, bebaarde man met een roeispaan in de linkerhand (Neptunus). Aan de rechterzijde staat een vrouwenfiguur die een kaart vasthoudt. Op de achtergrond is de Schelde zichtbaar.] Tekst bovenaan: DE SCHELDE. Tekst onderaan: S LANDS WELVAART. Links in kleine letters: JOSUË DUPON. Verso: [Zicht op de rede van Antwerpen met links op de voorgrond een schip en rechts de kathedraaltoren]. Tekst bovenaan: ANTWERPEN. Tekst onderaan: TEN JARE 1927 / WERD TUSSCHEN / STAAT EN STAD / BESLOTEN TOT AFSTAND / DER / NOORDERGRONDEN. Rechts in kleine letters de initialen J.D.",Nederlands,
