ResourceID,brocade.id,card,order,source_field,source_code,Colour
a82c1619-d126-5182-9c07-72a2be25ae0e,tg:lhob:126,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kgr,green (color)
a82c1619-d126-5182-9c07-72a2be25ae0e,tg:lhob:126,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
51bcdd84-ad82-5039-b142-824707838573,tg:lhob:91,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbe,beige (color)
9dd2c8f4-51b0-502c-aad1-9454632f03ec,tg:lhob:599,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kgr,green (color)
a027141a-ffad-5620-adb4-ce7b4525cf5f,tg:lhob:68,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kbr,brown (color)
a027141a-ffad-5620-adb4-ce7b4525cf5f,tg:lhob:68,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
f8aa0bd6-8ce0-551d-a9f2-424088bfa502,tg:lhob:615,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzi,silver (color)
bf488e8e-0d36-5e38-8c12-df9cc968fa9f,tg:lhob:357,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
85978d7b-a992-52ce-a165-7bd6e6b09f83,tg:lhob:642,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
c8b0a311-f508-576c-b881-12fdd3e2a6af,tg:lhob:592,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
70c17f3d-cfb3-5cc3-af04-39a6961934a9,tg:lhob:654,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kdr,brown (color)
47c9c471-93df-5247-9c57-13e72cfd9573,tg:lhob:59,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kgr,green (color)
47c9c471-93df-5247-9c57-13e72cfd9573,tg:lhob:59,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
bf302503-a541-5fed-a50f-7123481b1627,tg:lhob:101,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kwt,white (color)
eeac6e45-6bfb-5ca3-8789-1efbe8266630,tg:lhob:228,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kzw,black (color)
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kge,yellow (color)
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kwt,white (color)
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
adf00675-7459-5b65-93e8-7a85cdeda73d,tg:lhob:639,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
5efdc0a4-9c5e-5742-a112-9e8ccca70b6f,tg:lhob:117,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kdr,brown (color)
db112985-9e58-5bbf-aba9-51cb55ff8b65,tg:lhob:567,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
add0edc2-02fb-5d28-ada2-36ebcd0daff4,tg:lhob:658,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
48203733-f5a9-5ce1-9bd8-c81a3257697f,tg:lhob:571,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzi,silver (color)
1fe25073-d6f1-504e-8853-687a484be611,tg:lhob:121,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kor,gold (color)
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
e902c14a-31d2-5c7d-94d7-a900aa85cf82,tg:lhob:176,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kwt,white (color)
cd2cecf7-1d21-5a4b-abaf-509763524502,tg:lhob:674,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
81a6ead5-2a03-5b0e-b422-861aa7c52945,tg:lhob:224,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kdr,brown (color)
84fe284b-bb3b-5415-89a7-4940cf6d2074,tg:lhob:361,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
04b685dd-c0cd-5de3-87d3-acab01e92070,tg:lhob:336,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
460b6cab-88cf-5354-9af8-5d9f96c8715a,tg:lhob:42,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kzw,black (color)
1f68222a-eb92-5fad-92d0-f3e3dd78933f,tg:lhob:233,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
2eed1caa-65a3-544a-aa66-fdce85d5e48d,tg:lhob:321,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
d347822e-a9be-5b09-beaa-6007f82f6712,tg:lhob:360,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzi,silver (color)
b552b3c8-3c49-5c0d-b859-afdf3ee6731b,tg:lhob:78,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
1dd15763-2ce8-5cc5-bd48-802e88ffafc8,tg:lhob:659,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
0b9ba119-2a3b-515d-bcf0-dbf2af49d480,tg:lhob:136,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
c66c86ef-afc6-56fb-a7ce-bf6c8c756735,tg:lhob:589,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzi,silver (color)
c838a14c-9b24-55ae-88ac-7df1f45f5f1d,tg:lhob:161,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kdr,brown (color)
e229b2a0-434b-5070-88a5-e22a548c9c95,tg:lhob:248,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kdr,brown (color)
345b8ffb-6c11-5792-9217-b8442f0ded75,tg:lhob:638,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kge,yellow (color)
57ec2f5a-2f2f-5493-9edd-7a7f25d3d91f,tg:lhob:157,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kzw,black (color)
8222d346-b85e-5693-8389-20883d5dec2d,tg:lhob:229,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
d5ba803a-54ed-50e6-8a44-fe5116b72023,tg:lhob:679,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzi,silver (color)
48732279-78f4-5bb6-8d30-195e5cd119a5,tg:lhob:696,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kzw,black (color)
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kzw,black (color)
87c30b91-7890-5972-b6d8-f02fa26d6616,tg:lhob:317,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
e77c188c-c9cb-50b0-9f38-63405daf1047,tg:lhob:602,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
39db8cd6-f2b9-56b7-9799-37bb42b8cd9e,tg:lhob:655,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
29adc635-f31a-5dd6-8c11-25a8d4fd1693,tg:lhob:74,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kiw,ivory (color)
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Colours,1,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,kzw,black (color)
faea45fc-e078-50ba-9b57-06daa28e97be,tg:lhob:356,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
5d4c3a0a-40b6-508e-8b59-fddec3e44740,tg:lhob:643,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
2721a866-3579-56f3-a811-af323551c412,tg:lhob:62,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kbr,brown (color)
d17d86bf-224e-53c6-be69-ea3bb4c6e0d3,tg:lhob:301,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
9d5f15c3-4fdc-5863-b366-b2d3fecd9b73,tg:lhob:614,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kor,gold (color)
c0bdfe98-aca7-5c98-8490-dcf6db968f5e,tg:lhob:244,Colours,1,kenmerken/lhmateriaalob.lhmateriaalkleurob,kwt,white (color)
c51130d7-eff4-5fc8-80d5-926020c83fe7,tg:lhsc:729,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
76d1d594-7daa-5788-b714-b5e906c49376,tg:lhsc:683,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
4581f726-f3be-55e0-9df3-a7421168cf88,tg:lhsc:6935,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbs,bronze (color)
964cc9f8-c6fb-5e05-be6f-a69ec8f45f88,tg:lhsc:816,Colours,1,kenmerken/lhtechbasissc.lhkleur,koj,orange (color)
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
41b4a25e-fb9e-5f1c-898b-5cf330d4ad97,tg:lhsc:1120,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
c57d3dff-ca95-5c7a-a70c-0715b04bad2c,tg:lhsc:1065,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
edc8c733-dcfd-5003-b0f8-e0983ef6b059,tg:lhsc:953,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
544acddc-3fe4-5e0d-b9d3-5229b7329e99,tg:lhsc:791,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kiw,ivory (color)
c109e1c8-3c8c-5d08-ab95-85b87e1decba,tg:lhsc:1177,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
45f7e0df-8b29-5eb8-9067-5079ce728265,tg:lhsc:904,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kge,yellow (color)
67c5f24b-ffab-5b5d-82d4-1c9e129a3fa8,tg:lhsc:1198,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
1609b2cf-5d7d-50bc-ab15-5385e12df4b2,tg:lhsc:457,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kzw,black (color)
1906ee6d-eb81-5292-bc07-6bc13cd7780d,tg:lhsc:9402,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
0e60bd6c-c9d5-570a-a65a-f17bbf834784,tg:lhsc:1032,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
ae836d71-5e59-5462-9c05-31c088dd28c5,tg:lhsc:768,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
8952ee98-4a3b-5e5a-b709-53a2465da5a3,tg:lhsc:9382,Colours,1,kenmerken/lhtechbasissc.lhkleur,kjs,gray (color)
182ca4c1-d8d4-5c27-b488-5a278e6359b5,tg:lhsc:1248,Colours,1,kenmerken/lhtechbasissc.lhkleur,kzw,black (color)
9cd28d8b-e349-53a4-888a-51527624ee2c,tg:lhsc:1161,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
07a46c3b-de09-57ad-8c5e-fd8103ee16f1,tg:lhsc:1024,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kkg,ocher (color)
5e98834f-3e94-5421-8842-854d1dc7cd02,tg:lhsc:9414,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
b7f2caf3-61ca-5ff6-aeb6-ba624f2d1f9a,tg:lhsc:441,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kro,red (color)
3d901fed-7929-52c6-946f-3713c156d696,tg:lhsc:912,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kor,gold (color)
0a58669d-1ba2-52ac-9f85-7ad38b554934,tg:lhsc:5749,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
6106ae53-85b6-574d-b2c2-fcdb66051e39,tg:lhsc:695,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
f638ca16-0b48-5df0-a70f-55b77f5ac68f,tg:lhsc:1136,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
70c446d3-7c58-5155-943f-1f5109682d87,tg:lhsc:800,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
0132a4ce-d78f-5f35-b607-75a7bd6d5179,tg:lhsc:945,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
a6e2381c-7847-51ec-af1b-da3f0c6ce595,tg:lhsc:416,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kzw,black (color)
808f6a8e-e8b3-5272-a4d3-07ea073480fc,tg:lhsc:744,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kge,yellow (color)
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
2b75ada6-e734-5be7-9f1d-ec90bed3d2ce,tg:lhsc:1008,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
0d0abb06-6f3e-5ed8-addd-8e4396c56dd4,tg:lhsc:656,Colours,1,kenmerken/lhtechbasissc.lhkleur,kgr,green (color)
14d909f9-f9e2-52ad-93a6-20afa4c66ccc,tg:lhsc:1663,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
a9999e80-86bb-5659-b8e9-cf1a0a3ef478,tg:lhsc:1233,Colours,1,kenmerken/lhtechbasissc.lhkleur,kjs,gray (color)
f10ae43d-3c9f-57d0-972f-43c70008852a,tg:lhsc:986,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
622b9854-6c6e-5282-b19d-0eb5b713714a,tg:lhsc:1225,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
24236459-de9f-5836-9965-002498b3f1da,tg:lhsc:1360,Colours,1,kenmerken/lhtechbasissc.lhkleur,koj,orange (color)
bb80b3ad-5cad-57c7-8d5b-36c316548c15,tg:lhsc:1049,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kdr,brown (color)
e15c628e-1951-5349-883b-97281b4f0f0d,tg:lhsc:1272,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
2960ca11-a297-5f0b-89d8-3fd2a096d7bb,tg:lhsc:752,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kge,yellow (color)
0e8cdc59-e3ab-5136-bd77-1ac8061a372e,tg:lhsc:928,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
7542ff82-f437-53b0-acef-cf6d725c7c3a,tg:lhsc:882,Colours,1,kenmerken/lhtechaanvsc.lhkleur,krz,pink (color)
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kdr,brown (color)
b60312ae-da6e-5831-8667-510ba90aeeac,tg:lhsc:4284,Colours,1,kenmerken/lhtechbasissc.lhkleur,kdr,brown (color)
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbj,blue (color)
9d79a9d4-411d-5b27-aac4-0302636d8963,tg:lhsc:1069,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kzw,black (color)
c9388868-c4ea-5856-b123-781750c66400,tg:lhsc:1205,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
c13afe10-7532-593f-95c4-cfc653be71ae,tg:lhsc:660,Colours,1,kenmerken/lhtechbasissc.lhkleur,koj,orange (color)
e37d4762-892d-513a-a790-92f2788323b5,tg:lhsc:1194,Colours,1,kenmerken/lhtechbasissc.lhkleur,kzw,black (color)
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
0fc4f0fc-34ad-573a-bc01-95e09fc66aeb,tg:lhsc:772,Colours,1,kenmerken/lhtechbasissc.lhkleur,kge,yellow (color)
bca5796d-c9e2-5288-9c72-d44a8ae69b22,tg:lhsc:1317,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
6700bfba-adf7-5e59-95a5-da0bcf944967,tg:lhsc:1182,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
759d19fb-e417-57c3-a2fa-0ab28366902f,tg:lhsc:9418,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
c0d57123-76e8-5bdf-8ba2-6316df8c6dde,tg:lhsc:764,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
9ac729ab-ac98-534f-9e11-6cc050c2a6d4,tg:lhsc:9361,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbr,brown (color)
32ddf113-070c-5531-9648-aead630b3ee3,tg:lhsc:1244,Colours,1,kenmerken/lhtechbasissc.lhkleur,kgr,green (color)
eaaa48a6-6a26-59a1-916d-772c2b80f496,tg:lhsc:57,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
00e7c800-363d-5867-af7e-9bdc361c7afc,tg:lhsc:1090,Colours,1,kenmerken/lhtechbasissc.lhkleur,kjs,gray (color)
316fc5d3-8a6d-5fd3-bf20-ba48dac12a8a,tg:lhsc:949,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbr,brown (color)
26cf34e8-e591-5d63-8a04-7cfa081a0df7,tg:lhsc:1706,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbe,beige (color)
da6a8a09-1549-53d6-aa43-1129a453d599,tg:lhsc:5745,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
709ec64a-d132-511e-bd37-e375573e8cab,tg:lhsc:676,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kzi,silver (color)
566b6dae-d6dc-50ac-9f6b-4a0b276833af,tg:lhsc:1004,Colours,1,kenmerken/lhtechbasissc.lhkleur,krz,pink (color)
8fc8dce5-273f-5de5-9cd3-c3e9397fa794,tg:lhsc:932,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kdr,brown (color)
d25950a4-c384-5da6-8f90-d0ede88f318d,tg:lhsc:898,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
49519ffb-b53b-5b89-aacf-f0bc73d08d5f,tg:lhsc:1268,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,Colours,1,kenmerken/lhtechbasissc.lhkleur,krz,pink (color)
eb97cc67-7be6-5473-ab54-9e969a5e5c94,tg:lhsc:436,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
0696742d-5e1c-545a-bd45-738d6e6cf49f,tg:lhsc:1116,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
20301903-0f38-521a-8cb9-6c171fe4fa1c,tg:lhsc:7168,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbr,brown (color)
56aba1da-5446-57bd-9cb5-ea2a168b96f1,tg:lhsc:820,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgw,cream (color)
78e3e9ec-dae0-5c67-87cb-726da4cfe4e8,tg:lhsc:1680,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbs,bronze (color)
7a8537c1-811e-59b1-a45b-66dbe2bf0eb7,tg:lhsc:1045,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
f274465b-973d-5922-94d1-6a60a08d7223,tg:lhsc:420,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
3da08481-996d-5afc-9c2b-b1ea76778381,tg:lhsc:973,Colours,1,kenmerken/lhtechbasissc.lhkleur,kjs,gray (color)
8fdf8474-2373-58d8-9bbd-d6c5c69c2609,tg:lhsc:836,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
af090183-c4af-5662-980e-db628df336e1,tg:lhsc:1100,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
a47ebf97-6553-526f-8696-a9ebe963d8ce,tg:lhsc:1229,Colours,1,kenmerken/lhtechbasissc.lhkleur,kjs,gray (color)
4ff424d2-788b-5235-be14-72a3b15aed5a,tg:lhsc:924,Colours,1,kenmerken/lhtechbasissc.lhkleur,koj,orange (color)
50de1b1c-fd0b-5939-b233-8501d31b1892,tg:lhsc:1157,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
cbd2481d-117d-546c-bb2d-0893c6221e90,tg:lhsc:7201,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
140332d8-540d-5f5a-82d9-0a9dd88a28b5,tg:lhsc:925,Colours,1,kenmerken/lhtechbasissc.lhkleur,kro,red (color)
9bca796d-d097-5cbc-90ae-fad5dbac754f,tg:lhsc:1013,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbr,brown (color)
93b1ea5d-ae08-5399-91da-d5bcbdc38854,tg:lhsc:1156,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
6482f096-93b7-5fb5-ae7c-5f5e55f3cf6f,tg:lhsc:1228,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
59e3e934-84c3-5a9a-8bd8-9a6d8930a0f4,tg:lhsc:708,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
654a386e-8f5a-57aa-98ef-e84baeb4a6f0,tg:lhsc:1697,Colours,1,kenmerken/lhtechaanvsc.lhkleur,koj,orange (color)
79d41cc8-8f3f-5faf-8f91-2ad5e8519529,tg:lhsc:1044,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
8cea0bfb-6eda-5775-8706-87a03b90e258,tg:lhsc:421,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kge,yellow (color)
97266e1b-adb6-5c69-8066-a61deb75a2ed,tg:lhsc:972,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
b280bb93-05b9-5efb-a0a9-87ce67dbbaa6,tg:lhsc:964,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kge,yellow (color)
e367e8fe-0c41-5f66-b94e-3a7445d2f8b0,tg:lhsc:437,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
43d6d2d8-eb22-54d0-9059-bb0e6e9c0b44,tg:lhsc:1117,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
b4c89bf5-3336-51b8-a397-1391534d0b00,tg:lhsc:821,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kdr,brown (color)
5ee6317a-e6d4-5b70-ba5b-7e6886cdf61c,tg:lhsc:1269,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
30a135b2-595b-541c-a22d-b36bdd57b0b4,tg:lhsc:749,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
13d321d2-0025-5dd3-8bc9-61db88a89da5,tg:lhsc:1005,Colours,1,kenmerken/lhtechbasissc.lhkleur,krz,pink (color)
fffe774d-8f3d-5ebf-8655-c0aaf8e8d62b,tg:lhsc:933,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kro,red (color)
55f5ae27-4cbf-553f-9d31-3578043305a8,tg:lhsc:899,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
56384416-34f9-5bf3-a1a2-5095ec2f8671,tg:lhsc:1140,Colours,1,kenmerken/lhtechbasissc.lhkleur,kbr,brown (color)
d068c2ab-8765-5d10-a12f-3770d2db0889,tg:lhsc:732,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
d527e737-4350-5e0c-99d7-b694473708fc,tg:lhsc:698,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbe,beige (color)
c91561a6-01b8-5882-b449-e2db188037e0,tg:lhsc:1357,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kgr,green (color)
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbr,brown (color)
964913f8-1a8a-54a7-ac9e-b49cc785dd65,tg:lhsc:3385,Colours,1,kenmerken/lhtechbasissc.lhkleur,kwt,white (color)
b9540762-a028-5a52-a2fd-6b457bdbd7a6,tg:lhsc:677,Colours,1,kenmerken/lhtechaanvsc.lhkleur,kbs,bronze (color)
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,Colours,1,kenmerken/lhtechbasissc.lhkleur,kgw,cream (color)
