ResourceID,brocade.id,card,order,ire.isaar.uuid,Textual ISAAR Brocade ID,Textual Actor Role,Textual Actor Widget,Textual Actor Identifier
07bb1ea9-3a82-5bb9-9644-04093495a319,tg:lhph:52682,TextualContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
deebc22f-fb5f-540e-aa09-ad9bbc929639,tg:lhph:52378,TextualContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
ab7343c5-3a66-5f03-8682-312cb9341570,tg:lhph:31656,TextualContent,1,4c5da3b0-a0bf-5768-98eb-dcbae64041a6,au::10213,photographers,"dlod={""name"":""Willy Kessels"",""ark"":""ark:/83110/x0/4c5da3b0-a0bf-5768-98eb-dcbae64041a6"",""uri"":""/agents/people/47846"",""id"":""au::10213"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c5da3b0-a0bf-5768-98eb-dcbae64041a6
d7565c2b-39f0-5ce0-b444-1ce69665823f,tg:lhph:36193,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
27ec2153-e30d-5741-aaef-6b5fc440e17d,tg:lhph:2425,TextualContent,1,eadb88f0-7462-5867-9310-ce84662dbf05,au::3713,photographers,"dlod={""name"":""Marc Cels"",""ark"":""ark:/83110/x0/eadb88f0-7462-5867-9310-ce84662dbf05"",""uri"":""/agents/people/65897"",""id"":""au::3713"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eadb88f0-7462-5867-9310-ce84662dbf05
2a827234-97f9-536c-901d-140927740463,tg:lhph:39266,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
abcd21d5-f7c2-506d-b683-d246c3b2bddc,tg:lhph:25245,TextualContent,1,3e87abf2-ce76-540d-b277-ee8127caa920,au::54617,photographers,"dlod={""name"":""A. Matthysen"",""ark"":""ark:/83110/x0/3e87abf2-ce76-540d-b277-ee8127caa920"",""uri"":""/agents/people/61118"",""id"":""au::54617"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3e87abf2-ce76-540d-b277-ee8127caa920
89d11f54-742b-56d8-8f1c-6eb671745bba,tg:lhph:41807,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
716f4991-4c83-52f5-a08a-cd8c486a0ece,tg:lhph:19280,TextualContent,1,94a133de-d4f5-51e2-a5dd-3185cb62bb12,au::53944,photographers,"dlod={""name"":""Jean van der Haegen"",""ark"":""ark:/83110/x0/94a133de-d4f5-51e2-a5dd-3185cb62bb12"",""uri"":""/agents/people/89976"",""id"":""au::53944"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/94a133de-d4f5-51e2-a5dd-3185cb62bb12
92ef99f2-bb64-517f-9dda-5bdca3fd3c0f,tg:lhph:30417,TextualContent,1,260a15a4-2629-53c6-b364-e2314532b865,au::21684,photographers,"dlod={""name"":""Mary van de Wouwer"",""ark"":""ark:/83110/x0/260a15a4-2629-53c6-b364-e2314532b865"",""uri"":""/agents/people/87595"",""id"":""au::21684"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/260a15a4-2629-53c6-b364-e2314532b865
e812b9ef-dae9-5057-b9a5-057035009b4b,tg:lhph:1659,TextualContent,1,440c1752-6831-56e0-8958-a6c67adb2ff0,au::46849,photographers,"dlod={""name"":""Roland Minnaert"",""ark"":""ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0"",""uri"":""/agents/people/88290"",""id"":""au::46849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/440c1752-6831-56e0-8958-a6c67adb2ff0
97a8e76c-3a6f-579a-8a9b-5899db05bd6f,tg:lhph:51104,TextualContent,1,9aae011a-bbf9-59db-abdd-c83330288815,au::53209,photographers,"dlod={""name"":""Rikkes Voss"",""ark"":""ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815"",""uri"":""/agents/people/60851"",""id"":""au::53209"",""nameWithContext"":[""Jos Vossius""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815
5a24e0b5-d528-5bf5-887c-ab284473d6b3,tg:lhph:26039,TextualContent,1,d0008866-6fe3-53a0-b822-9d9646615c48,au::46966,photographers,"dlod={""name"":""Anton Hardy"",""ark"":""ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48"",""uri"":""/agents/people/72241"",""id"":""au::46966"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d0008866-6fe3-53a0-b822-9d9646615c48
dda3da6f-aab4-5833-8c9d-91f729be0ce9,tg:lhph:45517,TextualContent,1,5155d256-436c-594e-8377-6a45bf5d535f,au::52793,photographers,"dlod={""name"":""A. Verbeeck \u0026 Co"",""ark"":""ark:/83110/x0/5155d256-436c-594e-8377-6a45bf5d535f"",""uri"":""/agents/corporate_entities/23392"",""id"":""au::52793"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5155d256-436c-594e-8377-6a45bf5d535f
cdae1c5c-c15d-5243-acbf-1a4341dd2c73,tg:lhph:14518,TextualContent,1,e4bde7df-3dcf-5a85-b10a-db7570380bf5,au::54464,photographers,"dlod={""name"":""Charles de Wilde"",""ark"":""ark:/83110/x0/e4bde7df-3dcf-5a85-b10a-db7570380bf5"",""uri"":""/agents/people/84861"",""id"":""au::54464"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e4bde7df-3dcf-5a85-b10a-db7570380bf5
dc330a55-f2d1-5db5-90a4-2dbed892bcaa,tg:lhph:42378,TextualContent,1,9e4fb263-433b-5e0a-aa0a-331d6f588d59,au::56145,photographers,"dlod={""name"":""Chris Straetling"",""ark"":""ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59"",""uri"":""/agents/people/58645"",""id"":""au::56145"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e4fb263-433b-5e0a-aa0a-331d6f588d59
7a40369d-5268-5a25-8879-63443649f7d1,tg:lhph:32580,TextualContent,1,3875920c-ad7e-5f77-adf6-09e76c430d2c,au::47870,photographers,"dlod={""name"":""Henry"",""ark"":""ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c"",""uri"":""/agents/people/82311"",""id"":""au::47870"",""nameWithContext"":[""Atelier Henry"",""Photographie Henry""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c
ba5d25b6-86ee-53ca-a22d-228d4e2b8e32,tg:lhph:6036,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
2568ef3c-1413-5195-b426-7f3b9286720a,tg:lhph:37278,TextualContent,1,6799a57b-8021-591f-8d26-223717d92810,au::57189,photographers,"dlod={""name"":""Nicolaï Kossikoff"",""ark"":""ark:/83110/x0/6799a57b-8021-591f-8d26-223717d92810"",""uri"":""/agents/people/84931"",""id"":""au::57189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6799a57b-8021-591f-8d26-223717d92810
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,tg:lhph:48775,TextualContent,1,db4933b2-5278-59c6-a9fb-0858fc9e6aec,au::108625,photographers,"dlod={""name"":""Lisbeth Aerens-Verwest"",""ark"":""ark:/83110/x0/db4933b2-5278-59c6-a9fb-0858fc9e6aec"",""uri"":""/agents/people/92017"",""id"":""au::108625"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/db4933b2-5278-59c6-a9fb-0858fc9e6aec
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,tg:lhph:48775,TextualContent,2,8abb65e9-5361-5278-9d0a-5fb15e98cd9e,au::28751,photographers,"dlod={""name"":""Raymond Limbosch"",""ark"":""ark:/83110/x0/8abb65e9-5361-5278-9d0a-5fb15e98cd9e"",""uri"":""/agents/people/65457"",""id"":""au::28751"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8abb65e9-5361-5278-9d0a-5fb15e98cd9e
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,tg:lhph:48775,TextualContent,3,4e2c4a9b-6529-5499-bb92-c194d4197983,au::3783,photographers,"dlod={""name"":""Gerard Ceunis"",""ark"":""ark:/83110/x0/4e2c4a9b-6529-5499-bb92-c194d4197983"",""uri"":""/agents/people/70242"",""id"":""au::3783"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4e2c4a9b-6529-5499-bb92-c194d4197983
b0ebe127-f4fa-53c0-b6ce-f79762cbc1e3,tg:lhph:48775,TextualContent,4,c80bb716-4bff-5a14-956d-244797c42801,au::27432,photographers,"dlod={""name"":""Lize Ceunis-van Damme"",""ark"":""ark:/83110/x0/c80bb716-4bff-5a14-956d-244797c42801"",""uri"":""/agents/people/76567"",""id"":""au::27432"",""nameWithContext"":[""Lize van Damme""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c80bb716-4bff-5a14-956d-244797c42801
7e013f25-53d5-5f2c-a13a-be7d9f43d3ea,tg:lhph:53569,TextualContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
bf8f57e1-ec37-516f-95a5-f43df8f3cc01,tg:lhph:51554,TextualContent,1,9aae011a-bbf9-59db-abdd-c83330288815,au::53209,photographers,"dlod={""name"":""Rikkes Voss"",""ark"":""ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815"",""uri"":""/agents/people/60851"",""id"":""au::53209"",""nameWithContext"":[""Jos Vossius""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9aae011a-bbf9-59db-abdd-c83330288815
c22eb894-3ffe-56f9-97cd-5de4787d610e,tg:lhph:36890,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
7b72b775-1519-594a-bd4e-3cbd480cf267,tg:lhph:45147,TextualContent,1,a9ddc339-1c93-5d90-90a7-41c92e170f3a,au::47956,photographers,"dlod={""name"":""Joseph Dupont"",""ark"":""ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a"",""uri"":""/agents/people/66132"",""id"":""au::47956"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a9ddc339-1c93-5d90-90a7-41c92e170f3a
eee6eef3-e11e-5c69-b7bd-bc461a011bb8,tg:lhph:38477,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
103aba94-cf25-58e9-aa08-7800f26dfd14,tg:lhph:43990,TextualContent,1,64d4ea7a-6a5b-5634-963f-14f5082f795f,au::54041,photographers,"dlod={""name"":""Rensing Photo-Presse"",""ark"":""ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f"",""uri"":""/agents/corporate_entities/25148"",""id"":""au::54041"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/64d4ea7a-6a5b-5634-963f-14f5082f795f
b67d9a9c-209c-55b7-8a2d-72d5074b17af,tg:lhph:10808,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
52bbc28e-871e-5d9b-9829-3c9d81445473,tg:lhph:23391,TextualContent,1,41964bb0-95dc-5a0e-b4ef-66707b3d0b2e,au::57426,photographers,"dlod={""name"":""Constantin Boon"",""ark"":""ark:/83110/x0/41964bb0-95dc-5a0e-b4ef-66707b3d0b2e"",""uri"":""/agents/people/62803"",""id"":""au::57426"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41964bb0-95dc-5a0e-b4ef-66707b3d0b2e
6af651f8-b146-5db0-a931-29b0357e13ca,tg:lhph:26469,TextualContent,1,643f9be6-fba5-5a89-93c0-9cfd6414b24b,au::53823,photographers,"dlod={""name"":""G. Rentmeesters"",""ark"":""ark:/83110/x0/643f9be6-fba5-5a89-93c0-9cfd6414b24b"",""uri"":""/agents/people/84412"",""id"":""au::53823"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/643f9be6-fba5-5a89-93c0-9cfd6414b24b
2473b3b7-102c-5e24-8089-f900026b7836,tg:lhph:31085,TextualContent,1,814b537c-c8de-5931-99ba-40445e546e7e,au::53368,photographers,"dlod={""name"":""Photographie Artistique"",""ark"":""ark:/83110/x0/814b537c-c8de-5931-99ba-40445e546e7e"",""uri"":""/agents/corporate_entities/19700"",""id"":""au::53368"",""nameWithContext"":[""Phototypie Anversoise""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/814b537c-c8de-5931-99ba-40445e546e7e
b0ada7f6-40ce-55ee-a417-e80a9015712b,tg:lhph:36740,TextualContent,1,c2ba527a-8054-582d-bcee-e96a28feae5e,au::16291,photographers,"dlod={""name"":""Edmond Sacré"",""ark"":""ark:/83110/x0/c2ba527a-8054-582d-bcee-e96a28feae5e"",""uri"":""/agents/people/80840"",""id"":""au::16291"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c2ba527a-8054-582d-bcee-e96a28feae5e
e11c3cf5-e98e-5649-9c83-eeace75a3c20,tg:lhph:816,TextualContent,1,ec8e8bb4-25fa-56a7-b4db-307def7621d7,au::13243,photographers,"dlod={""name"":""Walter de Mulder"",""ark"":""ark:/83110/x0/ec8e8bb4-25fa-56a7-b4db-307def7621d7"",""uri"":""/agents/people/87447"",""id"":""au::13243"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ec8e8bb4-25fa-56a7-b4db-307def7621d7
6975c7dc-0270-5606-89ef-966e3756df9e,tg:lhph:10222,TextualContent,1,23bec98b-6703-528a-8468-297e883a9413,au::14947,photographers,"dlod={""name"":""Jos Polak"",""ark"":""ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413"",""uri"":""/agents/people/91038"",""id"":""au::14947"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/23bec98b-6703-528a-8468-297e883a9413
cfe87bef-20bb-5086-a5d2-de1d0adc145b,tg:lhph:8301,TextualContent,1,8080023c-757f-5ca9-b3a8-1481a677e7a3,au::53121,photographers,"dlod={""name"":""Photo Halleux"",""ark"":""ark:/83110/x0/8080023c-757f-5ca9-b3a8-1481a677e7a3"",""uri"":""/agents/corporate_entities/21764"",""id"":""au::53121"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8080023c-757f-5ca9-b3a8-1481a677e7a3
560afe5e-149e-57ab-8d34-da3e4dd2f7df,tg:lhph:20694,TextualContent,1,9ee3d126-145c-5f9f-b4b3-1ae0a620db91,au::10815,photographers,"dlod={""name"":""Het Laatste Nieuws"",""ark"":""ark:/83110/x0/9ee3d126-145c-5f9f-b4b3-1ae0a620db91"",""uri"":""/agents/corporate_entities/27899"",""id"":""au::10815"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9ee3d126-145c-5f9f-b4b3-1ae0a620db91
bc37462d-cebe-56be-bad8-210fdab78e33,tg:lhph:52051,TextualContent,1,a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0,au::7327,photographers,"dlod={""name"":""Nestor Gerard"",""ark"":""ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0"",""uri"":""/agents/people/68507"",""id"":""au::7327"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a3cc2a72-6c3e-52b8-bb67-a77b9a5a78f0
3b8c5eda-22e6-5d27-8bf6-e8351448375f,tg:lhph:33542,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
682f4276-3a62-522f-af08-0e51db763ebd,tg:lhph:1989,TextualContent,1,24f00dd1-f6c5-5339-b1a2-0ed8de76d037,au::14741,photographers,"dlod={""name"":""Paule Colfs"",""ark"":""ark:/83110/x0/24f00dd1-f6c5-5339-b1a2-0ed8de76d037"",""uri"":""/agents/people/83087"",""id"":""au::14741"",""nameWithContext"":[""Paule Pia""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/24f00dd1-f6c5-5339-b1a2-0ed8de76d037
58a9ed17-748f-51ae-8fdc-3f79abd149aa,tg:lhph:5163,TextualContent,1,3121c1fe-df5b-55bf-ae37-339d39a8d71c,au::9612,photographers,"dlod={""name"":""Bernard Janssens"",""ark"":""ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c"",""uri"":""/agents/people/67555"",""id"":""au::9612"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3121c1fe-df5b-55bf-ae37-339d39a8d71c
28c8d686-716c-53ab-aa65-b81349d44e23,tg:lhph:36310,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
05e9e0a5-ae61-55be-843b-5cce1e70b359,tg:lhph:46012,TextualContent,1,22671380-f352-5810-8a99-640376bafb7a,au::54546,photographers,"dlod={""name"":""Gust Bussens"",""ark"":""ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a"",""uri"":""/agents/people/63397"",""id"":""au::54546"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/22671380-f352-5810-8a99-640376bafb7a
1c0a6045-8420-58ac-85df-93f8e08427f1,tg:lhph:33112,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
6b6df98f-b8b1-5ada-8972-c30d18ce7872,tg:lhph:37151,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
aa57f453-4aac-5258-ab86-f94a31484068,tg:lhph:45794,TextualContent,1,de1feef5-1554-5c9a-80a6-ce87f3ba38a9,au::1087,photographers,"dlod={""name"":""Edgar Barbaix"",""ark"":""ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9"",""uri"":""/agents/people/91713"",""id"":""au::1087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9
15cddc2a-3e0f-534d-b665-6aedb28b5bc0,tg:lhph:42051,TextualContent,1,2c5b5f93-1a26-53ec-843c-3802db39c9ea,au::18070,photographers,"dlod={""name"":""Filip Tas"",""ark"":""ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea"",""uri"":""/agents/people/67466"",""id"":""au::18070"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2c5b5f93-1a26-53ec-843c-3802db39c9ea
6c6763a4-ac0c-5352-810c-f8627fda87fa,tg:lhph:14631,TextualContent,1,0a1ba59a-09ec-5f9a-bd6d-5ea762716d80,au::37961,photographers,"dlod={""name"":""Jan de Roover"",""ark"":""ark:/83110/x0/0a1ba59a-09ec-5f9a-bd6d-5ea762716d80"",""uri"":""/agents/people/82553"",""id"":""au::37961"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0a1ba59a-09ec-5f9a-bd6d-5ea762716d80
9fbcee27-c647-51ba-8e9b-f160ffd3dbe1,tg:lhph:9510,TextualContent,1,de1feef5-1554-5c9a-80a6-ce87f3ba38a9,au::1087,photographers,"dlod={""name"":""Edgar Barbaix"",""ark"":""ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9"",""uri"":""/agents/people/91713"",""id"":""au::1087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9
5bfb34aa-4e55-5109-bbcd-7eccff6c9043,tg:lhph:40596,TextualContent,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122
8e5beeed-8b8a-5d06-a0fa-ebc9b8fff27d,tg:lhph:52952,TextualContent,1,247e719e-494a-57ff-9807-6ae2f352503b,au::17799,photographers,"dlod={""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/50222"",""id"":""au::17799"",""nameWithContext"":[""Frank Lateur""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b
58a2e5d1-5b78-5a3c-bb31-239b06ff32c0,tg:lhph:42401,TextualContent,1,f55a8be2-4c95-54e5-9485-65955a7fe2ef,au::10491,photographers,"dlod={""name"":""Koninklijke Bibliotheek van België"",""ark"":""ark:/83110/x0/f55a8be2-4c95-54e5-9485-65955a7fe2ef"",""uri"":""/agents/corporate_entities/20093"",""id"":""au::10491"",""nameWithContext"":[""Albertina"",""KBR""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f55a8be2-4c95-54e5-9485-65955a7fe2ef
50a1cb5f-86c4-5264-8089-cae25b7170e6,tg:lhph:46911,TextualContent,1,ecd24650-d187-55e7-aeb4-c5f4e923e535,au::19222,photographers,"dlod={""name"":""Arthur Verbeeck-De Swerdt"",""ark"":""ark:/83110/x0/ecd24650-d187-55e7-aeb4-c5f4e923e535"",""uri"":""/agents/people/93387"",""id"":""au::19222"",""nameWithContext"":[""Arthur Verbeeck""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ecd24650-d187-55e7-aeb4-c5f4e923e535
3eeed6ca-b12d-5a86-82a8-8c4a6538d100,tg:lhph:9140,TextualContent,1,34ec6c01-5c25-5f39-8e7d-c09d91111453,au::1458,photographers,"dlod={""name"":""Belgische Radio en Televisie"",""ark"":""ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453"",""uri"":""/agents/corporate_entities/24716"",""id"":""au::1458"",""nameWithContext"":[""BRT"",""BRTN"",""VRT"",""Belgisch Nationaal Instituut voor Radio-Omroep"",""NIR"",""BNRO""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/34ec6c01-5c25-5f39-8e7d-c09d91111453
