brocade.id,Legacy Information Code,Legacy Information Value,dataset,card,Legacy Information Type,ResourceID
tg:lhps:53092,d:lh:261545,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53092.tif,lhps,e73_LegacyImages,image high resolution,aec678e3-80a9-512d-b86f-2e07d934ff2d
tg:lhps:531,d:lh:185104,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_531.jpg,lhps,e73_LegacyImages,image high resolution,48ecbae1-f053-5044-938a-c5952d2a5933
tg:lhps:53107,d:lh:261567,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53107.tif,lhps,e73_LegacyImages,image high resolution,ee57aadb-4da6-5355-b802-140094c807d9
tg:lhps:53117,d:lh:262665,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53117.tif,lhps,e73_LegacyImages,image high resolution,eefc045a-e3b1-5608-8530-b0713be05bdd
tg:lhps:53138,d:lh:262744,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53138.tif,lhps,e73_LegacyImages,image high resolution,fae2eba0-b6ff-56c4-b99b-50154c4558a0
tg:lhps:53143,d:lh:262716,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53143.tif,lhps,e73_LegacyImages,image high resolution,5c95efff-bffd-5d8d-bdd4-901b1bac8a6f
tg:lhps:53153,d:lh:262826,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53153.tif,lhps,e73_LegacyImages,image high resolution,d1b6941b-3a65-53ac-a54e-7fb9fd648d94
tg:lhps:5316,d:lh:214250,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5316.tif,lhps,e73_LegacyImages,image high resolution,2ba4f05a-6792-5f53-9369-a437d94fc279
tg:lhps:53165,d:lh:262885,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53165.tif,lhps,e73_LegacyImages,image high resolution,2e491320-0a42-5f42-8237-42dc7bae2a91
tg:lhps:53203,d:lh:262894,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53203.tif,lhps,e73_LegacyImages,image high resolution,7b8502ac-a918-5168-a647-15470b4490f9
tg:lhps:53213,d:lh:262250,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53213.tif,lhps,e73_LegacyImages,image high resolution,1f3f0c66-0427-5bc5-8817-49ace3a9714a
tg:lhps:53225,d:lh:262221,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53225.tif,lhps,e73_LegacyImages,image high resolution,e8408545-da1b-5131-9e18-f781b1df2879
tg:lhps:53235,d:lh:262267,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53235.tif,lhps,e73_LegacyImages,image high resolution,6fbef094-e82e-5a1b-a2b2-c7e0a66444db
tg:lhps:53261,d:lh:261988,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53261.tif,lhps,e73_LegacyImages,image high resolution,0ccd7cde-c17d-53cf-bb94-682eef6dbc97
tg:lhps:53271,d:lh:261972,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53271.tif,lhps,e73_LegacyImages,image high resolution,f125863a-f55f-5b4b-aafd-9fbc4c6d556b
tg:lhps:53285,d:lh:262051,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53285.tif,lhps,e73_LegacyImages,image high resolution,36f459d1-8bc9-5bde-9771-90704ab462f5
tg:lhps:5329,d:lh:218465,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5329.tif,lhps,e73_LegacyImages,image high resolution,080c0f4c-65ef-5261-b4a3-365cad81d9f6
tg:lhps:53295,d:lh:262011,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53295.tif,lhps,e73_LegacyImages,image high resolution,8cf49153-5144-5390-a0f9-8090a5ecefe0
tg:lhps:53309,d:lh:262252,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53309.tif,lhps,e73_LegacyImages,image high resolution,271ce5f4-e4c3-5eb8-99bc-1f8c12fd697e
tg:lhps:53319,d:lh:262785,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53319.tif,lhps,e73_LegacyImages,image high resolution,ee6ab3a9-a9df-5b19-aa2d-eacc34888dac
tg:lhps:53326,d:lh:262585,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53326.tif,lhps,e73_LegacyImages,image high resolution,ffbb464d-1956-5e87-978d-0dfc6146469d
tg:lhps:53336,d:lh:262702,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53336.tif,lhps,e73_LegacyImages,image high resolution,6f5bcfbc-7811-50fc-9f3e-afdc2e2c6559
tg:lhps:53344,d:lh:262837,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53344.tif,lhps,e73_LegacyImages,image high resolution,c47686ae-adaa-5cef-8a7f-8e2d76965329
tg:lhps:53354,d:lh:263365,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53354.tif,lhps,e73_LegacyImages,image high resolution,d6bd3d36-f0f5-5919-bc12-2e3a10407789
tg:lhps:5339,d:lh:204798,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5339.tif,lhps,e73_LegacyImages,image high resolution,83201074-4a4a-57ce-850c-b58fe74ff18e
tg:lhps:53424,d:lh:263403,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53424.tif,lhps,e73_LegacyImages,image high resolution,a30db79e-60cf-529b-ac20-c0c030a2d1cb
tg:lhps:53434,d:lh:263342,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53434.tif,lhps,e73_LegacyImages,image high resolution,fc99bb99-11ac-5914-9cc2-1c198e796faa
tg:lhps:53446,d:lh:263631,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53446.tif,lhps,e73_LegacyImages,image high resolution,83b82bfa-eeb6-5647-98c8-a2f07555e15b
tg:lhps:53456,d:lh:263684,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53456.tif,lhps,e73_LegacyImages,image high resolution,fbc2399d-9280-5d1d-9567-f184974f3e7b
tg:lhps:53460,d:lh:263687,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53460.tif,lhps,e73_LegacyImages,image high resolution,a5429788-d840-5a13-ab33-8bbeb8161cf6
tg:lhps:53469,d:lh:263660,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53469.tif,lhps,e73_LegacyImages,image high resolution,f9d2f88e-5ec6-5119-8767-e3b296859a76
tg:lhps:53470,d:lh:263662,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53470.tif,lhps,e73_LegacyImages,image high resolution,84bfd3ca-1c77-55d4-83e6-bed776ada219
tg:lhps:53479,d:lh:263658,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53479.tif,lhps,e73_LegacyImages,image high resolution,096f5c97-dae5-5b7a-a0fb-7b5526981950
tg:lhps:53501,d:lh:263987,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53501.tif,lhps,e73_LegacyImages,image high resolution,78ac8876-a249-59bf-95a7-10f7111414ff
tg:lhps:53508,d:lh:271147,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53508.tif,lhps,e73_LegacyImages,image high resolution,4b73f552-4f42-5587-b4bf-ec77fd01b093
tg:lhps:53511,d:lh:263766,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53511.tif,lhps,e73_LegacyImages,image high resolution,7fb5543a-1450-5c0c-bc79-03ab69c5cf5b
tg:lhps:53518,d:lh:263755,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53518.tif,lhps,e73_LegacyImages,image high resolution,7a18c452-e51a-5ffa-bef2-c2583a08f7cc
tg:lhps:53563,d:lh:264054,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53563.tif,lhps,e73_LegacyImages,image high resolution,9d64317e-8595-5b81-8d75-95f0594fd115
tg:lhps:53573,d:lh:264013,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53573.tif,lhps,e73_LegacyImages,image high resolution,c485051c-45e1-5423-98ab-c6e833305823
tg:lhps:53587,d:lh:263896,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53587.tif,lhps,e73_LegacyImages,image high resolution,2457677e-69f0-5b19-b36a-5468cd1a2e18
tg:lhps:53597,d:lh:264387,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53597.tif,lhps,e73_LegacyImages,image high resolution,2d161f2d-533b-50e9-b189-3e2f6e527969
tg:lhps:53605,d:lh:264459,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53605.tif,lhps,e73_LegacyImages,image high resolution,419a8597-b160-52ad-8b2e-252825b11882
tg:lhps:53615,d:lh:264486,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53615.tif,lhps,e73_LegacyImages,image high resolution,542c7a75-15a2-5e4f-903b-e77d3e10289a
tg:lhps:5364,d:lh:186573,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5364.jpg,lhps,e73_LegacyImages,image high resolution,2f8a1f9c-a005-5d3c-bbe1-b94ead031fad
tg:lhps:53648,d:lh:264478,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53648.tif,lhps,e73_LegacyImages,image high resolution,e687e282-a255-56d7-af29-37a73121a3de
tg:lhps:53658,d:lh:265039,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53658.tif,lhps,e73_LegacyImages,image high resolution,50f5ffc5-ecc8-5e2f-8f6c-6a1955bc515a
tg:lhps:53667,d:lh:265073,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53667.tif,lhps,e73_LegacyImages,image high resolution,a5c9bf8a-3e9d-51ff-9e5e-59e334579818
tg:lhps:53677,d:lh:264551,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53677.tif,lhps,e73_LegacyImages,image high resolution,cf5b2698-dd36-5237-aa53-e5de350b603d
tg:lhps:53683,d:lh:264534,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53683.tif,lhps,e73_LegacyImages,image high resolution,a36f4d24-0fa9-50d8-abf7-4f9fd66ad416
tg:lhps:53706,d:lh:265046,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53706.tif,lhps,e73_LegacyImages,image high resolution,499eb2a9-1bfa-5afb-a872-0797749c0e33
tg:lhps:53716,d:lh:265421,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53716.tif,lhps,e73_LegacyImages,image high resolution,830d84c5-56a4-5251-9e48-acac510da487
tg:lhps:53720,d:lh:265350,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53720.tif,lhps,e73_LegacyImages,image high resolution,d27d961d-4813-5667-86a2-454d0fc61980
tg:lhps:53730,d:lh:265390,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53730.tif,lhps,e73_LegacyImages,image high resolution,5aecf1d8-3f29-56ab-8b98-99f2adf36406
tg:lhps:5374,d:lh:187409,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5374.jpg,lhps,e73_LegacyImages,image high resolution,52edf173-8626-5569-bb21-06273fb46adb
tg:lhps:53742,d:lh:265439,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53742.tif,lhps,e73_LegacyImages,image high resolution,5bf97f4b-93a9-524f-acc6-deb90e7776eb
tg:lhps:53752,d:lh:265367,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53752.tif,lhps,e73_LegacyImages,image high resolution,95a09209-f30c-5d65-ad7b-56317cbbc074
tg:lhps:53789,d:lh:265755,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53789.tif,lhps,e73_LegacyImages,image high resolution,650fcb00-ff63-50d2-b5a2-5ccbd07fcafc
tg:lhps:53799,d:lh:265804,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53799.tif,lhps,e73_LegacyImages,image high resolution,04714ef6-cc9b-5503-a103-53d22810cbb3
tg:lhps:5380,d:lh:192562,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5380.jpg,lhps,e73_LegacyImages,image high resolution,509e8e83-f714-5c69-baef-d0254a61f767
tg:lhps:53808,d:lh:265821,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53808.tif,lhps,e73_LegacyImages,image high resolution,7c02c45b-578e-5b03-aa64-69b2247e6bbd
tg:lhps:53811,d:lh:265767,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53811.tif,lhps,e73_LegacyImages,image high resolution,56e49179-d2f4-5dce-9032-deef489e9567
tg:lhps:53818,d:lh:265774,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53818.tif,lhps,e73_LegacyImages,image high resolution,e956f71c-8471-5c3f-a374-9dc771bf7b82
tg:lhps:53827,d:lh:265793,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53827.tif,lhps,e73_LegacyImages,image high resolution,851f699e-6aca-56b4-9e27-b1155abd6b02
tg:lhps:53837,d:lh:265737,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53837.tif,lhps,e73_LegacyImages,image high resolution,165cb575-856a-51aa-81ef-9031139733a8
tg:lhps:53845,d:lh:265749,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53845.tif,lhps,e73_LegacyImages,image high resolution,fc8f5b84-54f4-5265-9501-077929d0a799
tg:lhps:53855,d:lh:265701,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53855.tif,lhps,e73_LegacyImages,image high resolution,fe6b0f49-43cd-52a9-afd8-6d950a6e2b0d
tg:lhps:53863,d:lh:265722,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53863.tif,lhps,e73_LegacyImages,image high resolution,c7b42109-1964-5c90-bbf1-330ba3907152
tg:lhps:53873,d:lh:266320,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53873.tif,lhps,e73_LegacyImages,image high resolution,330bb340-2762-5279-bfae-def9bcdc4c72
tg:lhps:5390,d:lh:215497,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_5390.jpg,lhps,e73_LegacyImages,image high resolution,ebbbe28b-4df1-5af8-aae9-1587dcbaa25f
tg:lhps:53902,d:lh:266167,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53902.tif,lhps,e73_LegacyImages,image high resolution,439d0615-981f-5cf0-a74b-d9fb062b29d8
tg:lhps:53912,d:lh:266557,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53912.tif,lhps,e73_LegacyImages,image high resolution,ab3a5913-5af8-5072-9750-5128850ab998
tg:lhps:53960,d:lh:266332,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53960.tif,lhps,e73_LegacyImages,image high resolution,f68cd1e8-f4ef-5c90-9613-eb68bc7d7918
tg:lhps:53969,d:lh:266331,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53969.tif,lhps,e73_LegacyImages,image high resolution,2067e316-d956-5f58-b865-0b23fe25c217
tg:lhps:53970,d:lh:266198,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53970.tif,lhps,e73_LegacyImages,image high resolution,ddeef7a3-33df-5ea1-991a-9ea3d45695e9
tg:lhps:53979,d:lh:266189,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53979.tif,lhps,e73_LegacyImages,image high resolution,5c109722-bac2-590f-93ff-acc924eb277a
tg:lhps:53984,d:lh:266174,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53984.tif,lhps,e73_LegacyImages,image high resolution,c48a1543-11bb-592b-b7ff-03c70406078a
tg:lhps:53994,d:lh:266236,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/53_/tg_lhps_53994.tif,lhps,e73_LegacyImages,image high resolution,3ab8673e-1731-5f98-a0c8-e9c6598a5d1e
tg:lhps:55000,d:lh:277810,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55000.tif,lhps,e73_LegacyImages,image high resolution,28c5ec01-5da2-5879-82f0-6f22e02db6e4
tg:lhps:55010,d:lh:277734,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55010.tif,lhps,e73_LegacyImages,image high resolution,2673c940-4a40-527c-b70f-c01e182509a7
tg:lhps:55044,d:lh:278531,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55044.tif,lhps,e73_LegacyImages,image high resolution,293ff1e4-09e8-565f-8bc3-3c027ad846b7
tg:lhps:55054,d:lh:278599,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55054.tif,lhps,e73_LegacyImages,image high resolution,bebb987b-7202-595b-8172-2f35349dc14e
tg:lhps:55062,d:lh:279885,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55062.tif,lhps,e73_LegacyImages,image high resolution,0924ae28-a8d5-5aca-98a7-6150089021d6
tg:lhps:55072,d:lh:279944,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55072.tif,lhps,e73_LegacyImages,image high resolution,a9d2d5ef-c988-5a62-a275-644df5e54195
tg:lhps:55086,d:lh:279906,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55086.tif,lhps,e73_LegacyImages,image high resolution,9b5d6b5e-fd06-59f3-9dd5-4d819e77e7f4
tg:lhps:55096,d:lh:279396,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55096.tif,lhps,e73_LegacyImages,image high resolution,7545371f-e8f7-56f8-9ad5-5ffb32ddec99
tg:lhps:55125,d:lh:279488,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55125.tif,lhps,e73_LegacyImages,image high resolution,14f4048d-6574-55d2-b245-acb2e492bead
tg:lhps:55135,d:lh:280285,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55135.tif,lhps,e73_LegacyImages,image high resolution,530e01ec-7166-5849-bad1-64e9de0ec104
tg:lhps:55147,d:lh:280251,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55147.tif,lhps,e73_LegacyImages,image high resolution,1a644c92-6402-5977-8305-9260d00ced00
tg:lhps:55157,d:lh:280273,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55157.tif,lhps,e73_LegacyImages,image high resolution,3d05e15b-be78-570e-913b-e19adbc72ada
tg:lhps:55168,d:lh:282538,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55168.tif,lhps,e73_LegacyImages,image high resolution,dc25a6c4-076d-5a55-b5b2-3a8fc3232ac6
tg:lhps:55178,d:lh:282610,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55178.tif,lhps,e73_LegacyImages,image high resolution,ba1571ac-22da-59ab-acad-2effb9028a96
tg:lhps:55185,d:lh:282568,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55185.tif,lhps,e73_LegacyImages,image high resolution,65074093-05ac-5218-b1b2-d57746a1732b
tg:lhps:55195,d:lh:282585,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55195.tif,lhps,e73_LegacyImages,image high resolution,3ff8a412-7e31-5472-817d-e0ea5d1bdc32
tg:lhps:5521,d:lh:191002,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_5521.tif,lhps,e73_LegacyImages,image high resolution,80962eb7-f6a8-535f-a7be-626693a87c9d
tg:lhps:55221,d:lh:282727,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55221.tif,lhps,e73_LegacyImages,image high resolution,e1c1a302-1507-51b8-850c-22e2ddb97720
tg:lhps:55231,d:lh:283058,file://antwerpen.local/Depot/CSArchief/7_LH/7_01_collectie/7_01_01_gedigitaliseerd/7_01_01_01_affiches/5_/55_/tg_lhps_55231.tif,lhps,e73_LegacyImages,image high resolution,0815982e-64ad-5b8a-8cf8-2db338d24dc0
