ResourceID,brocade.id,card,order,ire.isaar.uuid,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier
3f34a84c-e2f6-5c08-9eb3-7a2bc7242a9a,tg:lhps:45297,e73_OriginalBrocade,1,7a333914-5323-54fb-a96e-ae8fcea54ecf,au::9199,keywords,"dlod={""name"":""Huis Hellemans"",""ark"":""ark:/83110/x0/7a333914-5323-54fb-a96e-ae8fcea54ecf"",""uri"":""/agents/corporate_entities/19946"",""id"":""au::9199"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7a333914-5323-54fb-a96e-ae8fcea54ecf
7d939956-5ba9-55f4-9927-a14dd6f5da16,tg:lhps:1403,e73_OriginalBrocade,1,4ab4d332-d5c3-5ec9-8d14-bc1f6748f5e8,au::4316,keywords,"dlod={""name"":""René de Coninck"",""ark"":""ark:/83110/x0/4ab4d332-d5c3-5ec9-8d14-bc1f6748f5e8"",""uri"":""/agents/people/93352"",""id"":""au::4316"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4ab4d332-d5c3-5ec9-8d14-bc1f6748f5e8
5a40f117-b649-5775-893e-19edaa14b540,tg:lhps:11442,e73_OriginalBrocade,2,279c4e41-9d04-5d91-8ce0-b4c1af546b56,au::13550,keywords,"dlod={""name"":""Nederlands Letterkundig Museum en Documentatiecentrum"",""ark"":""ark:/83110/x0/279c4e41-9d04-5d91-8ce0-b4c1af546b56"",""uri"":""/agents/corporate_entities/18300"",""id"":""au::13550"",""nameWithContext"":[""NLMD"",""LM"",""Letterkundig Museum"",""Kinderboekenmuseum""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/279c4e41-9d04-5d91-8ce0-b4c1af546b56
5a40f117-b649-5775-893e-19edaa14b540,tg:lhps:11442,e73_OriginalBrocade,3,5893c73a-1daa-5761-af45-3aa6c8094e35,au::7067,keywords,"dlod={""name"":""Galerij Rivierenhof"",""ark"":""ark:/83110/x0/5893c73a-1daa-5761-af45-3aa6c8094e35"",""uri"":""/agents/corporate_entities/23248"",""id"":""au::7067"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5893c73a-1daa-5761-af45-3aa6c8094e35
b745518c-df3e-581d-a993-97cfb5127992,tg:lhps:21339,e73_OriginalBrocade,1,d2e2a077-ee27-589f-aa61-969a421b1ffd,au::18733,keywords,"dlod={""name"":""Universitaire Instelling Antwerpen"",""ark"":""ark:/83110/x0/d2e2a077-ee27-589f-aa61-969a421b1ffd"",""uri"":""/agents/corporate_entities/15896"",""id"":""au::18733"",""nameWithContext"":[""UIA""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d2e2a077-ee27-589f-aa61-969a421b1ffd
56395b34-9943-5b8f-90b3-8c59a5f4f58f,tg:lhps:33758,e73_OriginalBrocade,1,ab6e98b2-ae65-57c6-b4d7-a78ead0b5886,au::14051,keywords,,
2ad9dc9c-96c5-55d8-a5d8-9bf27556c6d5,tg:lhps:60852,e73_OriginalBrocade,2,b7f49eb2-e26f-59f8-944c-4f4c55174cd6,au::10542,keywords,"dlod={""name"":""Koninklijke Vlaamse Opera"",""ark"":""ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6"",""uri"":""/agents/corporate_entities/22988"",""id"":""au::10542"",""nameWithContext"":[""KVO"",""Nederlandsch Lyrisch Tooneel""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b7f49eb2-e26f-59f8-944c-4f4c55174cd6
2ad9dc9c-96c5-55d8-a5d8-9bf27556c6d5,tg:lhps:60852,e73_OriginalBrocade,3,c71ee32c-f77b-5890-b7c3-fddda4145aee,au::2492,keywords,"dlod={""name"":""Flor Bosmans"",""ark"":""ark:/83110/x0/c71ee32c-f77b-5890-b7c3-fddda4145aee"",""uri"":""/agents/people/59068"",""id"":""au::2492"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c71ee32c-f77b-5890-b7c3-fddda4145aee
2ad9dc9c-96c5-55d8-a5d8-9bf27556c6d5,tg:lhps:60852,e73_OriginalBrocade,4,b88f63e4-d6c9-575b-b6d1-346edf84b3ea,au::1293,keywords,"dlod={""name"":""Theo Beets"",""ark"":""ark:/83110/x0/b88f63e4-d6c9-575b-b6d1-346edf84b3ea"",""uri"":""/agents/people/52351"",""id"":""au::1293"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b88f63e4-d6c9-575b-b6d1-346edf84b3ea
2ad9dc9c-96c5-55d8-a5d8-9bf27556c6d5,tg:lhps:60852,e73_OriginalBrocade,5,afec16fa-035c-58e3-bf13-78facb8ca8d1,au::10582,keywords,"dlod={""name"":""Sonia Korty"",""ark"":""ark:/83110/x0/afec16fa-035c-58e3-bf13-78facb8ca8d1"",""uri"":""/agents/people/60712"",""id"":""au::10582"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/afec16fa-035c-58e3-bf13-78facb8ca8d1
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,e73_OriginalBrocade,2,8c0152c9-c15c-5708-8413-fd3e953cfa1d,au::3841,keywords,"dlod={""name"":""Christelijke Volkspartij"",""ark"":""ark:/83110/x0/8c0152c9-c15c-5708-8413-fd3e953cfa1d"",""uri"":""/agents/corporate_entities/25025"",""id"":""au::3841"",""nameWithContext"":[""CVP"",""Christen-Democratisch \u0026 Vlaams"",""CD\u0026V""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8c0152c9-c15c-5708-8413-fd3e953cfa1d
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,e73_OriginalBrocade,3,160e55c6-0daa-5657-8a25-864aa3aa50e7,au::44349,keywords,,
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,e73_OriginalBrocade,4,260ed7f7-949b-5ab6-b9d3-0a7c35ce4eee,au::44358,keywords,,
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,e73_OriginalBrocade,5,456d80df-d047-5804-8876-2c70048d6ef9,au::9297,keywords,"dlod={""name"":""Camille Huysmans"",""ark"":""ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9"",""uri"":""/agents/people/72121"",""id"":""au::9297"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/456d80df-d047-5804-8876-2c70048d6ef9
98da9e98-d22d-58f0-94da-a53584d3724a,tg:lhps:10148,e73_OriginalBrocade,2,a94dcbdb-fdc3-5c88-ba66-25253ae62c74,au::10520,keywords,"dlod={""name"":""Koninklijke Opera Gent"",""ark"":""ark:/83110/x0/a94dcbdb-fdc3-5c88-ba66-25253ae62c74"",""uri"":""/agents/corporate_entities/21410"",""id"":""au::10520"",""nameWithContext"":[""KOG""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a94dcbdb-fdc3-5c88-ba66-25253ae62c74
53d556f5-5f96-55a5-9ab9-2038d56d588e,tg:lhps:20633,e73_OriginalBrocade,1,1236a2ba-ba9a-5937-b6a7-f743031d893e,au::20594,keywords,"dlod={""name"":""Volksunie"",""ark"":""ark:/83110/x0/1236a2ba-ba9a-5937-b6a7-f743031d893e"",""uri"":""/agents/corporate_entities/24538"",""id"":""au::20594"",""nameWithContext"":[""VU"",""VU\u0026ID""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1236a2ba-ba9a-5937-b6a7-f743031d893e
53d556f5-5f96-55a5-9ab9-2038d56d588e,tg:lhps:20633,e73_OriginalBrocade,2,be92e044-1fa1-56db-bc09-c1836673968e,au::7657,keywords,"dlod={""name"":""Hector Goemans"",""ark"":""ark:/83110/x0/be92e044-1fa1-56db-bc09-c1836673968e"",""uri"":""/agents/people/47375"",""id"":""au::7657"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/be92e044-1fa1-56db-bc09-c1836673968e
6a52d95b-60e4-53b0-810d-2bbf88855b8e,tg:lhps:58505,e73_OriginalBrocade,1,b76f3fb9-5751-53d6-ac2d-9ff85970f67c,au::6698,keywords,"dlod={""name"":""Will Ferdy"",""ark"":""ark:/83110/x0/b76f3fb9-5751-53d6-ac2d-9ff85970f67c"",""uri"":""/agents/people/72872"",""id"":""au::6698"",""nameWithContext"":[""Werner Ferdinande""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b76f3fb9-5751-53d6-ac2d-9ff85970f67c
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,3,9cff3a39-a52b-5d74-ad86-4eaa63807216,au::13458,keywords,"dlod={""name"":""Nationaal Toneel van België"",""ark"":""ark:/83110/x0/9cff3a39-a52b-5d74-ad86-4eaa63807216"",""uri"":""/agents/corporate_entities/18936"",""id"":""au::13458"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9cff3a39-a52b-5d74-ad86-4eaa63807216
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,4,62e3f359-d561-5664-970a-ec3f08ed40a5,au::18955,keywords,"dlod={""name"":""Gaston Vandermeulen"",""ark"":""ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5"",""uri"":""/agents/people/83904"",""id"":""au::18955"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/62e3f359-d561-5664-970a-ec3f08ed40a5
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,5,0b939d98-855a-5295-87fa-14c29c88361b,au::22381,keywords,"dlod={""name"":""Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b"",""uri"":""/agents/corporate_entities/18019"",""id"":""au::22381"",""nameWithContext"":[""KNS""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0b939d98-855a-5295-87fa-14c29c88361b
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,6,8ecfa541-b467-5c31-a7de-56869d950f3b,au::2744,keywords,"dlod={""name"":""Jan van den Brande"",""ark"":""ark:/83110/x0/8ecfa541-b467-5c31-a7de-56869d950f3b"",""uri"":""/agents/people/94269"",""id"":""au::2744"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8ecfa541-b467-5c31-a7de-56869d950f3b
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,7,d095f38f-b80d-57cc-96ad-04d0820b5be9,au::326,keywords,"dlod={""name"":""Gella Allaert"",""ark"":""ark:/83110/x0/d095f38f-b80d-57cc-96ad-04d0820b5be9"",""uri"":""/agents/people/63955"",""id"":""au::326"",""nameWithContext"":[""Angèle Allaert""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d095f38f-b80d-57cc-96ad-04d0820b5be9
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,8,29fb4619-90b9-5df6-8994-af18b9c1c870,au::5199,keywords,"dlod={""name"":""Edward Deleu"",""ark"":""ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870"",""uri"":""/agents/people/76658"",""id"":""au::5199"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/29fb4619-90b9-5df6-8994-af18b9c1c870
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,e73_OriginalBrocade,9,9ae26c5d-979c-5415-a411-b716f5d3f609,au::8609,keywords,"dlod={""name"":""Marcel Hendrickx"",""ark"":""ark:/83110/x0/9ae26c5d-979c-5415-a411-b716f5d3f609"",""uri"":""/agents/people/61921"",""id"":""au::8609"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9ae26c5d-979c-5415-a411-b716f5d3f609
602b2613-15ad-57f7-95db-6835ee0fea4a,tg:lhps:17897,e73_OriginalBrocade,2,3baab886-e6c9-5810-a613-7a8740f73465,au::57740,keywords,"dlod={""name"":""Factor 44"",""ark"":""ark:/83110/x0/3baab886-e6c9-5810-a613-7a8740f73465"",""uri"":""/agents/corporate_entities/26470"",""id"":""au::57740"",""nameWithContext"":[""Bureau Gruzemayer""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3baab886-e6c9-5810-a613-7a8740f73465
fa74085b-84a6-5bf7-954f-f9c3b8c858a7,tg:lhps:14264,e73_OriginalBrocade,1,31bd6aca-958d-52b5-8382-7f1f1f7e6194,au::7074,keywords,,
a4dc565e-820c-5b7d-9284-ea6e501bc104,tg:lhps:18385,e73_OriginalBrocade,1,ce281446-ff01-5aa3-9f4c-dadf7095bcbd,au::4272,keywords,"dlod={""name"":""Etienne le Compte"",""ark"":""ark:/83110/x0/ce281446-ff01-5aa3-9f4c-dadf7095bcbd"",""uri"":""/agents/people/85236"",""id"":""au::4272"",""nameWithContext"":[""Piet Berkenhof"",""Ells"",""Manten"",""Lode Stevenberg""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce281446-ff01-5aa3-9f4c-dadf7095bcbd
60516348-4b61-5848-91e0-23e0459aa144,tg:lhps:46085,e73_OriginalBrocade,1,b80fa0aa-0b91-5650-a857-83735b6fa6bd,au::1771,keywords,"dlod={""name"":""Beursschouwburg"",""ark"":""ark:/83110/x0/b80fa0aa-0b91-5650-a857-83735b6fa6bd"",""uri"":""/agents/corporate_entities/26475"",""id"":""au::1771"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b80fa0aa-0b91-5650-a857-83735b6fa6bd
60516348-4b61-5848-91e0-23e0459aa144,tg:lhps:46085,e73_OriginalBrocade,2,38abbfb8-f9a0-5a15-bb00-9e8aea9e6517,au::107343,keywords,"dlod={""name"":""Cobra Power of Print 2010"",""ark"":""ark:/83110/x0/38abbfb8-f9a0-5a15-bb00-9e8aea9e6517"",""uri"":""/agents/corporate_entities/17509"",""id"":""au::107343"",""nameWithContext"":[""Prospekta - Culturele Affichewedstrijd 2009-2010""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/38abbfb8-f9a0-5a15-bb00-9e8aea9e6517
61db1b97-27d7-5c37-b478-d81695dbf111,tg:lhps:2611,e73_OriginalBrocade,1,ba61f0c7-f0ab-5740-b112-f9ea04072660,au::45041,keywords,"dlod={""name"":""Marijke Pyl"",""ark"":""ark:/83110/x0/ba61f0c7-f0ab-5740-b112-f9ea04072660"",""uri"":""/agents/people/82298"",""id"":""au::45041"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ba61f0c7-f0ab-5740-b112-f9ea04072660
61db1b97-27d7-5c37-b478-d81695dbf111,tg:lhps:2611,e73_OriginalBrocade,2,183cd731-8cdd-5dd4-ae13-7ce8fcca7ff8,au::7057,keywords,"dlod={""name"":""Galerij Brabo"",""ark"":""ark:/83110/x0/183cd731-8cdd-5dd4-ae13-7ce8fcca7ff8"",""uri"":""/agents/corporate_entities/19970"",""id"":""au::7057"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/183cd731-8cdd-5dd4-ae13-7ce8fcca7ff8
eea68e53-0a85-513a-b68e-dfde707d0c24,tg:lhps:932,e73_OriginalBrocade,2,a153420f-a2a5-5a6f-93d1-25919a598aab,au::10464,keywords,"dlod={""name"":""Koninklijk Jeugdtheater Antwerpen"",""ark"":""ark:/83110/x0/a153420f-a2a5-5a6f-93d1-25919a598aab"",""uri"":""/agents/corporate_entities/24315"",""id"":""au::10464"",""nameWithContext"":[""KJT"",""Het Paleis""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a153420f-a2a5-5a6f-93d1-25919a598aab
eea68e53-0a85-513a-b68e-dfde707d0c24,tg:lhps:932,e73_OriginalBrocade,3,297bf5ad-f96e-5b0b-955c-d6ba941206f6,au::12852,keywords,"dlod={""name"":""Middagen van de Poëzie"",""ark"":""ark:/83110/x0/297bf5ad-f96e-5b0b-955c-d6ba941206f6"",""uri"":""/agents/corporate_entities/28155"",""id"":""au::12852"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/297bf5ad-f96e-5b0b-955c-d6ba941206f6
eea68e53-0a85-513a-b68e-dfde707d0c24,tg:lhps:932,e73_OriginalBrocade,4,aea29e7e-af15-5736-aeac-10a08d50d53f,au::3176,keywords,"dlod={""name"":""Pieter Geert Buckinx"",""ark"":""ark:/83110/x0/aea29e7e-af15-5736-aeac-10a08d50d53f"",""uri"":""/agents/people/48230"",""id"":""au::3176"",""nameWithContext"":[""Piet de Beuk""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/aea29e7e-af15-5736-aeac-10a08d50d53f
054b2566-2020-570c-8f46-7c18c29f4d5e,tg:lhps:17076,e73_OriginalBrocade,2,9a15745f-397a-585f-9d6a-b07a92f898fc,au::7313,keywords,"dlod={""name"":""Gentse Feesten"",""ark"":""ark:/83110/x0/9a15745f-397a-585f-9d6a-b07a92f898fc"",""uri"":""/agents/corporate_entities/23909"",""id"":""au::7313"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9a15745f-397a-585f-9d6a-b07a92f898fc
8d81cd99-01d5-5284-a35d-3eb4c68ae4dc,tg:lhps:52831,e73_OriginalBrocade,1,d5282c70-f348-55e7-8692-6074bc86a69e,au::16900,keywords,"dlod={""name"":""William Shakespeare"",""ark"":""ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e"",""uri"":""/agents/people/83716"",""id"":""au::16900"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d5282c70-f348-55e7-8692-6074bc86a69e
35fa3535-a075-5034-ac56-3b107dd8b88d,tg:lhps:49376,e73_OriginalBrocade,2,14881ff3-119d-526a-84c5-6fc3f5a73a44,au::44437,keywords,"dlod={""name"":""Antwerpen [Toerisme]"",""ark"":""ark:/83110/x0/14881ff3-119d-526a-84c5-6fc3f5a73a44"",""uri"":""/agents/corporate_entities/20633"",""id"":""au::44437"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/14881ff3-119d-526a-84c5-6fc3f5a73a44
35fa3535-a075-5034-ac56-3b107dd8b88d,tg:lhps:49376,e73_OriginalBrocade,3,5927afe4-19c2-538f-a314-1e71faea09a3,au::16152,keywords,"dlod={""name"":""Rubenshuis"",""ark"":""ark:/83110/x0/5927afe4-19c2-538f-a314-1e71faea09a3"",""uri"":""/agents/corporate_entities/16354"",""id"":""au::16152"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5927afe4-19c2-538f-a314-1e71faea09a3
35fa3535-a075-5034-ac56-3b107dd8b88d,tg:lhps:49376,e73_OriginalBrocade,4,81ac4db9-1e25-55a3-9b28-97c03f96b4ab,au::100141,keywords,,
dfa6faea-9449-52cc-a071-db08d630344e,tg:lhps:7037,e73_OriginalBrocade,1,43fc7e89-1dff-5bb4-8695-b2ccdf84f1dc,au::11906,keywords,"dlod={""name"":""Claude Lyr"",""ark"":""ark:/83110/x0/43fc7e89-1dff-5bb4-8695-b2ccdf84f1dc"",""uri"":""/agents/people/55157"",""id"":""au::11906"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/43fc7e89-1dff-5bb4-8695-b2ccdf84f1dc
dfa6faea-9449-52cc-a071-db08d630344e,tg:lhps:7037,e73_OriginalBrocade,2,ca4ed80f-4399-5a5d-8632-dfedd46f6ff4,au::15454,keywords,"dlod={""name"":""Jean Ransy"",""ark"":""ark:/83110/x0/ca4ed80f-4399-5a5d-8632-dfedd46f6ff4"",""uri"":""/agents/people/78332"",""id"":""au::15454"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ca4ed80f-4399-5a5d-8632-dfedd46f6ff4
dfa6faea-9449-52cc-a071-db08d630344e,tg:lhps:7037,e73_OriginalBrocade,3,c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058,au::17047,keywords,"dlod={""name"":""Rik Slabbinck"",""ark"":""ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058"",""uri"":""/agents/people/50111"",""id"":""au::17047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058
dfa6faea-9449-52cc-a071-db08d630344e,tg:lhps:7037,e73_OriginalBrocade,4,fbedc556-a9be-5a7b-a52e-19eab2a64440,au::3491,keywords,"dlod={""name"":""Gustave Camus"",""ark"":""ark:/83110/x0/fbedc556-a9be-5a7b-a52e-19eab2a64440"",""uri"":""/agents/people/64329"",""id"":""au::3491"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fbedc556-a9be-5a7b-a52e-19eab2a64440
c0699751-2f45-5d2e-8de3-a542e5e07e8c,tg:lhps:31040,e73_OriginalBrocade,1,5accbc20-fc8e-5808-a3dc-f82407c77bcf,au::17931,keywords,"dlod={""name"":""Michiel de Swaen"",""ark"":""ark:/83110/x0/5accbc20-fc8e-5808-a3dc-f82407c77bcf"",""uri"":""/agents/people/92222"",""id"":""au::17931"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5accbc20-fc8e-5808-a3dc-f82407c77bcf
b08d3fa6-16d9-5939-9c52-90eacce0275d,tg:lhps:23421,e73_OriginalBrocade,2,96b4e14d-110b-560e-b4a8-baa39d4a43e2,au::10469,keywords,"dlod={""name"":""Koninklijk Museum voor Schone Kunsten [Antwerpen]"",""ark"":""ark:/83110/x0/96b4e14d-110b-560e-b4a8-baa39d4a43e2"",""uri"":""/agents/corporate_entities/23059"",""id"":""au::10469"",""nameWithContext"":[""KMSKA""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/96b4e14d-110b-560e-b4a8-baa39d4a43e2
b08d3fa6-16d9-5939-9c52-90eacce0275d,tg:lhps:23421,e73_OriginalBrocade,3,662a79e3-e96d-5e11-ad7a-5eb0864138d8,au::11139,keywords,"dlod={""name"":""Louis Lebeer"",""ark"":""ark:/83110/x0/662a79e3-e96d-5e11-ad7a-5eb0864138d8"",""uri"":""/agents/people/67717"",""id"":""au::11139"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/662a79e3-e96d-5e11-ad7a-5eb0864138d8
39ae8df0-862f-5930-9f29-a0c2a54c5417,tg:lhps:33620,e73_OriginalBrocade,3,c9b6fb17-85fe-50ec-9668-dfc0564b1a72,au::61028,keywords,,
b33ca5e3-65a9-56d8-ac20-42762d207e88,tg:lhps:21241,e73_OriginalBrocade,2,f5a2bd47-90b7-5542-87e5-7f62ec6493c9,au::20589,keywords,"dlod={""name"":""Volksschouwburg"",""ark"":""ark:/83110/x0/f5a2bd47-90b7-5542-87e5-7f62ec6493c9"",""uri"":""/agents/corporate_entities/27155"",""id"":""au::20589"",""nameWithContext"":[""Volkstheater"",""Volksschouwburg 'Alhambra'""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f5a2bd47-90b7-5542-87e5-7f62ec6493c9
b33ca5e3-65a9-56d8-ac20-42762d207e88,tg:lhps:21241,e73_OriginalBrocade,3,a5d28313-2e98-5838-b599-53a7a800bc3a,au::6832,keywords,"dlod={""name"":""Folies-Bergère"",""ark"":""ark:/83110/x0/a5d28313-2e98-5838-b599-53a7a800bc3a"",""uri"":""/agents/corporate_entities/19006"",""id"":""au::6832"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/a5d28313-2e98-5838-b599-53a7a800bc3a
b33ca5e3-65a9-56d8-ac20-42762d207e88,tg:lhps:21241,e73_OriginalBrocade,4,f14c49fb-d46b-5a2c-b791-d78ab2d3b545,au::9215,keywords,"dlod={""name"":""Emiel Hullebroeck"",""ark"":""ark:/83110/x0/f14c49fb-d46b-5a2c-b791-d78ab2d3b545"",""uri"":""/agents/people/82989"",""id"":""au::9215"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f14c49fb-d46b-5a2c-b791-d78ab2d3b545
9acab69d-3f4b-5688-a2ce-6da987f65e78,tg:lhps:59177,e73_OriginalBrocade,1,d6aa4ed8-afc8-5d37-a090-66f75d77edd9,au::48607,keywords,"dlod={""name"":""Hoger Instituut voor Architectuur en Sierkunsten Sint-Lucas Gent"",""ark"":""ark:/83110/x0/d6aa4ed8-afc8-5d37-a090-66f75d77edd9"",""uri"":""/agents/corporate_entities/24698"",""id"":""au::48607"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d6aa4ed8-afc8-5d37-a090-66f75d77edd9
4815692d-1024-53e1-9e5f-2947c5d4881e,tg:lhps:5657,e73_OriginalBrocade,1,64458574-c3c7-5565-943e-bf5b4ef537f4,au::13330,keywords,"dlod={""name"":""Museum voor Schone Kunsten [Gent]"",""ark"":""ark:/83110/x0/64458574-c3c7-5565-943e-bf5b4ef537f4"",""uri"":""/agents/corporate_entities/22086"",""id"":""au::13330"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/64458574-c3c7-5565-943e-bf5b4ef537f4
4815692d-1024-53e1-9e5f-2947c5d4881e,tg:lhps:5657,e73_OriginalBrocade,2,05228929-5731-50e1-a1fd-de2fd3669ec1,au::18149,keywords,"dlod={""name"":""Tentoonstellingen Belgische Kunst"",""ark"":""ark:/83110/x0/05228929-5731-50e1-a1fd-de2fd3669ec1"",""uri"":""/agents/corporate_entities/15835"",""id"":""au::18149"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/05228929-5731-50e1-a1fd-de2fd3669ec1
4815692d-1024-53e1-9e5f-2947c5d4881e,tg:lhps:5657,e73_OriginalBrocade,3,3fa9a51b-fd1f-5c47-abb3-ad62123b7827,au::45037,keywords,,
039b6263-5697-529a-a35b-fdaf92bf73b2,tg:lhps:15616,e73_OriginalBrocade,2,e9e03d90-2597-5f20-b1e0-1e8f73d6ba1a,au::8405,keywords,"dlod={""name"":""Hasselts A Capella Koor"",""ark"":""ark:/83110/x0/e9e03d90-2597-5f20-b1e0-1e8f73d6ba1a"",""uri"":""/agents/corporate_entities/14910"",""id"":""au::8405"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9e03d90-2597-5f20-b1e0-1e8f73d6ba1a
f8521ecd-49bf-516f-9b9f-1cbf7cb5794b,tg:lhps:55877,e73_OriginalBrocade,1,f3588cfe-f8d8-5942-ba54-b6671f9e8f92,au::18141,keywords,,
f8521ecd-49bf-516f-9b9f-1cbf7cb5794b,tg:lhps:55877,e73_OriginalBrocade,2,4afcc038-0aad-5064-b5cb-b02220422ff3,au::4277,keywords,,
