card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer
e22_Items,1,tg:lhps:21251_#1,215095/23,H 905 / A,c76c6d4f-f463-58fe-aec6-318b284a957c,c76c6d4f-f463-58fe-aec6-318b284a957c,tg:lhps:21251_#1,,,,
e22_Items,1,tg:lhps:33630_#1,225272/1526,AV.14.6.1459,5b013ee2-0079-5d3d-b1ae-72bc7038d2b1,5b013ee2-0079-5d3d-b1ae-72bc7038d2b1,tg:lhps:33630_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:10020_#1,185001,O 33745 / A,2aba941e-9ac8-58a7-9710-6ee517f911e5,2aba941e-9ac8-58a7-9710-6ee517f911e5,tg:lhps:10020_#1,tr:lh:7284,,,
e22_Items,2,tg:lhps:29201_#2,225261/668,NN 19 / A,cf2e87fc-c6fb-5eba-97ae-d8d39cddb609,cf2e87fc-c6fb-5eba-97ae-d8d39cddb609,tg:lhps:29201_#2,tr:lh:9937,,,
e22_Items,1,tg:lhps:55867_#1,,TT 42 / A,dab59174-85b8-5a8f-b922-930bd9a67667,dab59174-85b8-5a8f-b922-930bd9a67667,tg:lhps:55867_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:56294_#1,,GG 85 / A,b1050371-0f13-5924-8083-0d7853f97818,b1050371-0f13-5924-8083-0d7853f97818,tg:lhps:56294_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:24477_#1,225253/32,M 161 / A,b379c199-02d8-573b-94e8-6644ac10db5a,b379c199-02d8-573b-94e8-6644ac10db5a,tg:lhps:24477_#1,,,,
e22_Items,1,tg:lhps:46095_#1,225289/988,KK 10 / A,2fa5c200-de4b-5b7e-9d11-2960deb43174,2fa5c200-de4b-5b7e-9d11-2960deb43174,tg:lhps:46095_#1,,,,
e22_Items,1,tg:lhps:26217_#1,225255/611,N 426 / A,b587bba2-f174-57cb-9213-ae9a0b5e98bb,b587bba2-f174-57cb-9213-ae9a0b5e98bb,tg:lhps:26217_#1,,,,
e22_Items,1,tg:lhps:922_#1,134094,B 923 / A (LH.23),b09707ab-0087-54ab-80f8-babb1ac154a6,b09707ab-0087-54ab-80f8-babb1ac154a6,tg:lhps:922_#1,,,,
e22_Items,1,tg:lhps:2601_#1,182450,GG 7 / A,09a5db97-c44b-5fb6-9c15-bf30a1122d56,09a5db97-c44b-5fb6-9c15-bf30a1122d56,tg:lhps:2601_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:12640_#1,213214,B 55115 / A,23b4a78f-a88b-5cbb-9ea6-cb914bf8c821,23b4a78f-a88b-5cbb-9ea6-cb914bf8c821,tg:lhps:12640_#1,tr:lh:7634,,,
e22_Items,1,tg:lhps:18395_#1,107772/2,C 338662 / A,8bb686f8-fbe1-5e21-a98d-c20888f4c563,8bb686f8-fbe1-5e21-a98d-c20888f4c563,tg:lhps:18395_#1,tr:lh:5480,isad:lh:92654,,
e22_Items,1,tg:lhps:52821_#1,,A 3885 / A,c14ca467-f514-5e3b-938e-425513366832,c14ca467-f514-5e3b-938e-425513366832,tg:lhps:52821_#1,,,,
e22_Items,1,tg:lhps:23431_#1,225212/1654,O 3369 / A (CM657),bc20258b-8982-530e-b00f-7f483b00f38d,bc20258b-8982-530e-b00f-7f483b00f38d,tg:lhps:23431_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,2,tg:lhps:62526_#2,,MM 70 / A,3a1c7ec9-347a-5ed5-943b-5dcf1a4d4b77,3a1c7ec9-347a-5ed5-943b-5dcf1a4d4b77,tg:lhps:62526_#2,tr:lh:140424,,,
e22_Items,1,tg:lhps:31050_#1,225263/960,S 991 / A,e1827596-c008-5ca0-b20e-ff567b44fad2,e1827596-c008-5ca0-b20e-ff567b44fad2,tg:lhps:31050_#1,,,,
e22_Items,1,tg:lhps:49366_#1,225212/162,P 322 / A,b1e47a3c-3d95-563d-b1e8-35c3e27da950,b1e47a3c-3d95-563d-b1e8-35c3e27da950,tg:lhps:49366_#1,tr:lh:7875,,,
e22_Items,1,tg:lhps:7027_#1,182478,S 6268 / A,0974f112-96c9-585f-9eb4-27da91aceac6,0974f112-96c9-585f-9eb4-27da91aceac6,tg:lhps:7027_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:17066_#1,216802,FF 98 / A,4d4f6cab-5d3b-58d2-a116-76569510e79e,4d4f6cab-5d3b-58d2-a116-76569510e79e,tg:lhps:17066_#1,,,,
e22_Items,1,tg:lhps:22606_#1,225212/1305,O 3369 / A (CM 308),541df448-d659-5adb-962b-66727dc2961f,541df448-d659-5adb-962b-66727dc2961f,tg:lhps:22606_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:30267_#1,225263/376,R 86 / A,d6619392-4b1a-585d-9841-f36f052e06af,d6619392-4b1a-585d-9841-f36f052e06af,tg:lhps:30267_#1,,,,
e22_Items,1,tg:lhps:33894_#1,225272/2161,AV.38.5.10.102,9e49c25c-7ade-5a9a-bcb1-01e76f0ece3f,9e49c25c-7ade-5a9a-bcb1-01e76f0ece3f,tg:lhps:33894_#1,,isad:lh:92750,,
e22_Items,1,tg:lhps:48151_#1,,J 416 / A,6f41114c-b2ce-5740-91b4-b54198646a0e,6f41114c-b2ce-5740-91b4-b54198646a0e,tg:lhps:48151_#1,tr:lh:9770,isad:lh:104289,,
e22_Items,1,tg:lhps:42484_#1,225279/290,B 906 / A,083a70b7-253e-5eaa-922e-639f7f5e391c,083a70b7-253e-5eaa-922e-639f7f5e391c,tg:lhps:42484_#1,,,,
e22_Items,1,tg:lhps:16251_#1,216071,B 3899 / A,86b770ca-dca5-5990-bce5-897694689f19,86b770ca-dca5-5990-bce5-897694689f19,tg:lhps:16251_#1,,,,
e22_Items,1,tg:lhps:35441_#1,225272/2768,AV.93.2.241,4ba1c09d-d66e-5031-ab2e-0d68fdd2356b,4ba1c09d-d66e-5031-ab2e-0d68fdd2356b,tg:lhps:35441_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:27020_#1,225212/3945,O 3369 / A (CM2947),43511295-1296-503c-9a16-8ee5d7f7135f,43511295-1296-503c-9a16-8ee5d7f7135f,tg:lhps:27020_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:3436_#1,137137/22,Y 952 / A,1f98b26d-729f-54ca-bf04-736677bad9f4,1f98b26d-729f-54ca-bf04-736677bad9f4,tg:lhps:3436_#1,tr:lh:5863,isad:lh:92178,,
e22_Items,1,tg:lhps:44851_#1,225272/3166,AV.94.6.48,d99c460c-f204-5148-b3cb-067ca5417994,d99c460c-f204-5148-b3cb-067ca5417994,tg:lhps:44851_#1,,,,
e22_Items,1,tg:lhps:61294_#1,,KK 45 / A,2b7bee14-0620-5dfe-bcb0-1c0262fc43c7,2b7bee14-0620-5dfe-bcb0-1c0262fc43c7,tg:lhps:61294_#1,tr:lh:97975,isad:lh:163930,,
e22_Items,1,tg:lhps:62867_#1,,K 1607 / A,c34723cf-e3d5-5697-9ca6-b5c1306aae76,c34723cf-e3d5-5697-9ca6-b5c1306aae76,tg:lhps:62867_#1,,isad:lh:182934,,
e22_Items,1,tg:lhps:13477_#1,214013,S 4687 / A,ccf5fd18-bc9d-525f-8ab9-acf584054d59,ccf5fd18-bc9d-525f-8ab9-acf584054d59,tg:lhps:13477_#1,tr:lh:7632,,,
e22_Items,3,tg:lhps:17920_#3,225025,S 7329 / A,1e79ffd1-05b3-58bb-89c7-318ef64ea500,1e79ffd1-05b3-58bb-89c7-318ef64ea500,tg:lhps:17920_#3,,,,
e22_Items,1,tg:lhps:11217_#1,200301/10,"I 11 / A (LK V,3)",7c1dcf95-bf18-566f-8bb4-b01255a2398e,7c1dcf95-bf18-566f-8bb4-b01255a2398e,tg:lhps:11217_#1,tr:lh:7705,isad:lh:92249,,
e22_Items,2,tg:lhps:12298_#2,225272/2841,AV.93.9.52,151d531a-6f5d-586e-bcc5-ac332baaf32e,151d531a-6f5d-586e-bcc5-ac332baaf32e,tg:lhps:12298_#2,,isad:lh:92220,,
e22_Items,1,tg:lhps:786_#1,60250/36,B 435 / A,b17de4db-0fa1-547f-b7f4-2fa73bc993a8,b17de4db-0fa1-547f-b7f4-2fa73bc993a8,tg:lhps:786_#1,,,,
e22_Items,1,tg:lhps:1256_#1,233048,C 337725 / A (LH.161),c7dc84bd-751b-5c46-bb7b-390b8ee2cfc2,c7dc84bd-751b-5c46-bb7b-390b8ee2cfc2,tg:lhps:1256_#1,,,,
e22_Items,1,tg:lhps:25640_#1,225255/418,M 9679407 / A,240a9761-a5d5-5855-8ff5-06d199496b42,240a9761-a5d5-5855-8ff5-06d199496b42,tg:lhps:25640_#1,,,,
e22_Items,1,tg:lhps:14431_#1,214863/1-4,"S 626525 / A (LK XI,8)",5ae3654d-f36e-5835-a104-83a9900df6f4,5ae3654d-f36e-5835-a104-83a9900df6f4,tg:lhps:14431_#1,tr:lh:7632,,,
e22_Items,1,tg:lhps:58350_#1,,T 19656 / A,459b435e-a2fa-5851-aaa5-ba052ecd0eaa,459b435e-a2fa-5851-aaa5-ba052ecd0eaa,tg:lhps:58350_#1,tr:lh:139765,isad:lh:140015,,
e22_Items,1,tg:lhps:20066_#1,215059,F 108 / A,fc8859ad-5cf6-5e48-a0a8-d301a9a7273a,fc8859ad-5cf6-5e48-a0a8-d301a9a7273a,tg:lhps:20066_#1,,,,
e22_Items,1,tg:lhps:32407_#1,225272/317,"AV.14.6.317 (LK VII,4)",13942f5f-e38f-578a-8b91-514243d6b56d,13942f5f-e38f-578a-8b91-514243d6b56d,tg:lhps:32407_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:43817_#1,225286/52,E 4152 / A,91d6137d-54e7-5f74-83f7-b1553108d213,91d6137d-54e7-5f74-83f7-b1553108d213,tg:lhps:43817_#1,,,,
e22_Items,1,tg:lhps:52685_#1,,BB 177 / A,024f2890-740d-54b6-94a0-16d45bc39970,024f2890-740d-54b6-94a0-16d45bc39970,tg:lhps:52685_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:26452_#1,225212/3525,O 3369 / A (CM2527),60e41c1c-18f0-5a77-aaeb-554a619a5c1c,60e41c1c-18f0-5a77-aaeb-554a619a5c1c,tg:lhps:26452_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:2044_#1,238359,"E 4152 / A (LK IV,10)",220d19d8-2682-59fe-a4d9-46222530d2ef,220d19d8-2682-59fe-a4d9-46222530d2ef,tg:lhps:2044_#1,,,,
e22_Items,1,tg:lhps:57842_#1,,F 221 / A,bbab89a6-b709-5648-b1ae-7f9c3e4e4ab0,bbab89a6-b709-5648-b1ae-7f9c3e4e4ab0,tg:lhps:57842_#1,,isad:lh:136084,Uit F 221 / 10,
e22_Items,1,tg:lhps:8591_#1,92544,"O 393 / A (GF) (LK I,2) (LK II,6)",1da949bd-7198-5b45-a0c0-5036b0933197,1da949bd-7198-5b45-a0c0-5036b0933197,tg:lhps:8591_#1,tr:lh:4749,,,
e22_Items,1,tg:lhps:16329_#1,216151,B 445 / A,86c9956d-cd16-5b0d-85b8-36b08a452bd7,86c9956d-cd16-5b0d-85b8-36b08a452bd7,tg:lhps:16329_#1,,,,
e22_Items,1,tg:lhps:6368_#1,110830/9,P 545 / A,c23a5dba-dd5c-5c21-89f6-4c3d101bcf73,c23a5dba-dd5c-5c21-89f6-4c3d101bcf73,tg:lhps:6368_#1,tr:lh:5565,isad:lh:92393,,
e22_Items,1,tg:lhps:48029_#1,,JJ 19 / A,28f93fac-f980-5604-a23f-317c429bb3f4,28f93fac-f980-5604-a23f-317c429bb3f4,tg:lhps:48029_#1,tr:lh:9300,isad:lh:166298,,
e22_Items,1,tg:lhps:12005_#1,200848/239-240,"BB 112 / A (LK IV,6)",5cef6994-8208-51b7-9d5a-af3e2f32ed7a,5cef6994-8208-51b7-9d5a-af3e2f32ed7a,tg:lhps:12005_#1,tr:lh:7748,isad:lh:92667,,
e22_Items,3,tg:lhps:8273_#3,238124,V 77 / A,de762709-acc3-510a-96fc-e05e84e3df0e,de762709-acc3-510a-96fc-e05e84e3df0e,tg:lhps:8273_#3,,,,
e22_Items,1,tg:lhps:23274_#1,225236/42a,L 219 / A,c24e4632-242e-5f8b-bd11-7df770cc6493,c24e4632-242e-5f8b-bd11-7df770cc6493,tg:lhps:23274_#1,,,,
e22_Items,2,tg:lhps:62363_#2,,MM 70 / A,aa763f0e-f41e-5711-91df-609b8e46a8c3,aa763f0e-f41e-5711-91df-609b8e46a8c3,tg:lhps:62363_#2,tr:lh:140424,,,
e22_Items,1,tg:lhps:31615_#1,225267/460,S 282 / A (CS 396),7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,7d0bc9e5-d7d2-575e-8d5a-57077e7e6674,tg:lhps:31615_#1,tr:lh:9936,isad:lh:92208,,
e22_Items,1,tg:lhps:20887_#1,215086/32,H 4055 / A,37e9ac3f-0329-552e-b540-3653cf7e0ee1,37e9ac3f-0329-552e-b540-3653cf7e0ee1,tg:lhps:20887_#1,,,,
e22_Items,2,tg:lhps:23808_#2,225261/641,V 75457 / A (VM641),9d6297fc-6adb-59a4-9f01-1bbd196be60b,9d6297fc-6adb-59a4-9f01-1bbd196be60b,tg:lhps:23808_#2,tr:lh:9937,isad:lh:92204,,
e22_Items,1,tg:lhps:49523_#1,225293/485,P 625 / A,0052e414-f8a2-52b1-8b71-4d188bde897a,0052e414-f8a2-52b1-8b71-4d188bde897a,tg:lhps:49523_#1,,,,
e22_Items,1,tg:lhps:7662_#1,182499,T 2836 / A,3d141eb7-8b23-567c-8f52-3712f0663f70,3d141eb7-8b23-567c-8f52-3712f0663f70,tg:lhps:7662_#1,tr:lh:7019,,,
e22_Items,1,tg:lhps:51497_#1,225295/22,T 161226 / A,5e9daf9f-1286-5e0a-a25c-d5d416c57ae0,5e9daf9f-1286-5e0a-a25c-d5d416c57ae0,tg:lhps:51497_#1,,,,
e22_Items,1,tg:lhps:27158_#1,225212/4082,O 3369 / A (CM3084),b427024e-7158-5ed3-aea2-2e2ec64c88fa,b427024e-7158-5ed3-aea2-2e2ec64c88fa,tg:lhps:27158_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:35539_#1,225272/2806,AV.93.9.2,49861e35-eb77-5ece-9076-578ab06ceb72,49861e35-eb77-5ece-9076-578ab06ceb72,tg:lhps:35539_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:44929_#1,225212/962,GG 61 / A,9fba239e-f14d-50f7-a0e6-3bb300f55278,9fba239e-f14d-50f7-a0e6-3bb300f55278,tg:lhps:44929_#1,tr:lh:7875,,,
e22_Items,1,tg:lhps:17623_#1,217240,T 3639 / A,b428f8f9-9b6f-550f-8d75-a85839b20627,b428f8f9-9b6f-550f-8d75-a85839b20627,tg:lhps:17623_#1,,,,
e22_Items,1,tg:lhps:25738_#1,225255/500,M 96798 / A,105a6147-a70d-58dc-bba7-782de26cd950,105a6147-a70d-58dc-bba7-782de26cd950,tg:lhps:25738_#1,,,,
e22_Items,1,tg:lhps:15043_#1,215551,K 9885 / A,afd35a9f-a181-5d61-8bba-66d93e0d4a19,afd35a9f-a181-5d61-8bba-66d93e0d4a19,tg:lhps:15043_#1,,,,
e22_Items,1,tg:lhps:59722_#1,,F 277 / A,c0c09aeb-6da2-5c41-b73c-667925974678,c0c09aeb-6da2-5c41-b73c-667925974678,tg:lhps:59722_#1,tr:lh:139969,,,
e22_Items,1,tg:lhps:5002_#1,233133,P 19597 / A,ceaada62-feaf-5334-8467-9a743a468896,ceaada62-feaf-5334-8467-9a743a468896,tg:lhps:5002_#1,,,,
e22_Items,1,tg:lhps:21414_#1,215098/36,I 5577 / A,3c25cca8-e0b6-5c56-a4c8-7579d1a7190e,3c25cca8-e0b6-5c56-a4c8-7579d1a7190e,tg:lhps:21414_#1,,,,
e22_Items,1,tg:lhps:33075_#1,225272/997,AV.14.6.938,80ebd816-bfcd-55ad-8bc1-e44d07722c5a,80ebd816-bfcd-55ad-8bc1-e44d07722c5a,tg:lhps:33075_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:50804_#1,225294/325,SS 89 / A,1875e6dc-7fff-5c59-a0b3-8678d5a1ddbc,1875e6dc-7fff-5c59-a0b3-8678d5a1ddbc,tg:lhps:50804_#1,,,,
e22_Items,1,tg:lhps:41696_#1,225276/200,A 357 / A,483a7a96-1c1d-56d0-84ad-af3f3c5786f5,483a7a96-1c1d-56d0-84ad-af3f3c5786f5,tg:lhps:41696_#1,,,,
e22_Items,1,tg:lhps:62086_#1,,S 87152 / A,9f1de1de-343b-5adc-9fc8-b4017707a07e,9f1de1de-343b-5adc-9fc8-b4017707a07e,tg:lhps:62086_#1,,isad:lh:166655,,
e22_Items,1,tg:lhps:58228_#1,,K 476 / A,85a58363-5908-5723-aac2-e1ea12661d78,85a58363-5908-5723-aac2-e1ea12661d78,tg:lhps:58228_#1,,,,
e22_Items,1,tg:lhps:19943_#1,215056/13,E 446 / A,88991a94-a89f-5c6e-b26a-6c939372fbeb,88991a94-a89f-5c6e-b26a-6c939372fbeb,tg:lhps:19943_#1,,,,
e22_Items,1,tg:lhps:10665_#1,185603,PP 40 / A,4d2d5e60-2094-5b86-8955-95399592da9d,4d2d5e60-2094-5b86-8955-95399592da9d,tg:lhps:10665_#1,tr:lh:7284,,,
e22_Items,1,tg:lhps:36653_#1,225272/1806,AV.5937,32c9cb29-2559-5bf5-b61c-c466ee7c461c,32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,,isad:lh:92876,,
e22_Items,1,tg:lhps:24232_#1,225212/2241,O 3369 / A (CM1244),6269b02e-52ba-5385-82c4-8b53a9855cb3,6269b02e-52ba-5385-82c4-8b53a9855cb3,tg:lhps:24232_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:14549_#1,214985,"AA 93 / A (LK IV,2)",e04c2ce6-9eca-5538-8c94-b720a5f883c7,e04c2ce6-9eca-5538-8c94-b720a5f883c7,tg:lhps:14549_#1,,,,
e22_Items,1,tg:lhps:9902_#1,184898,O 33745 / A,b5080963-43af-5b35-b23d-d14c227853af,b5080963-43af-5b35-b23d-d14c227853af,tg:lhps:9902_#1,tr:lh:7284,,,
e22_Items,1,tg:lhps:25650_#1,225255/423,M 96796 / A,0a46ddde-035d-5810-9388-f7ba52fc23a9,0a46ddde-035d-5810-9388-f7ba52fc23a9,tg:lhps:25650_#1,,,,
e22_Items,1,tg:lhps:796_#1,237999/1,B 435 / A,f2176c67-7ec4-5bc1-95b6-e77cb2f943d2,f2176c67-7ec4-5bc1-95b6-e77cb2f943d2,tg:lhps:796_#1,,,,
e22_Items,1,tg:lhps:1246_#1,55908,C 33773 / A,4a9765d1-6b17-582f-a5a0-7aeaeb5e720f,4a9765d1-6b17-582f-a5a0-7aeaeb5e720f,tg:lhps:1246_#1,,,,
e22_Items,1,tg:lhps:11207_#1,200301/2,"I 11 / A (LK V,3)",5c20c89e-7e26-5b96-b712-c7e77ccc3a8e,5c20c89e-7e26-5b96-b712-c7e77ccc3a8e,tg:lhps:11207_#1,tr:lh:7705,isad:lh:92249,,
e22_Items,2,tg:lhps:50310_#2,216829/196,R 8051 / A,94ba45bf-ee06-5733-b6c1-75d04e1ffd19,94ba45bf-ee06-5733-b6c1-75d04e1ffd19,tg:lhps:50310_#2,,,,
e22_Items,1,tg:lhps:32417_#1,225272/327,"AV.14.6.327 (LK VII,5)",01f1b6c4-6563-55df-895f-ec6667c3d0a6,01f1b6c4-6563-55df-895f-ec6667c3d0a6,tg:lhps:32417_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:20076_#1,215060/1,F 131 / A,bf1c7dca-433d-5bb5-bb30-fb63370563e6,bf1c7dca-433d-5bb5-bb30-fb63370563e6,tg:lhps:20076_#1,,,,
e22_Items,1,tg:lhps:58340_#1,,JJ 19 / A,14b2fdf4-81aa-5f9a-b8ca-de6690539471,14b2fdf4-81aa-5f9a-b8ca-de6690539471,tg:lhps:58340_#1,tr:lh:139765,isad:lh:140015,,
e22_Items,1,tg:lhps:4460_#1,237662,S 4685 / A,aea72f50-e70f-5265-9a9c-663109ac1e2a,aea72f50-e70f-5265-9a9c-663109ac1e2a,tg:lhps:4460_#1,,,,
e22_Items,1,tg:lhps:43807_#1,225286/49,E 335 / A,63e8316a-fc59-582b-a366-629deaaaeb40,63e8316a-fc59-582b-a366-629deaaaeb40,tg:lhps:43807_#1,,,,
e22_Items,1,tg:lhps:52695_#1,,G 1195 / A,dc1a4979-21c2-58be-bc05-cd23e887a94a,dc1a4979-21c2-58be-bc05-cd23e887a94a,tg:lhps:52695_#1,tr:lh:110342,,,
e22_Items,1,tg:lhps:14421_#1,214855,G 2165 / A,f3a8934b-57b6-54b7-8b2d-aa5d8afbb403,f3a8934b-57b6-54b7-8b2d-aa5d8afbb403,tg:lhps:14421_#1,tr:lh:7632,,,
e22_Items,1,tg:lhps:16241_#1,216061,B 3458 / A,aa8fac8a-0b95-50af-ba1a-6dbb67c153a4,aa8fac8a-0b95-50af-ba1a-6dbb67c153a4,tg:lhps:16241_#1,,,,
e22_Items,1,tg:lhps:48141_#1,225292/209,MM 6 / A,97a57910-31b1-57c0-8f65-27b159f0bb04,97a57910-31b1-57c0-8f65-27b159f0bb04,tg:lhps:48141_#1,,,,
e22_Items,1,tg:lhps:6200_#1,237069,O 296 / A,ad669ecc-31c6-54e2-a961-2b20c11382eb,ad669ecc-31c6-54e2-a961-2b20c11382eb,tg:lhps:6200_#1,,,,
e22_Items,2,tg:lhps:21699_#2,122390,T 3435 / A,93022f3b-cb5a-5a9f-b731-85046cde758b,93022f3b-cb5a-5a9f-b731-85046cde758b,tg:lhps:21699_#2,tr:lh:5827,isad:lh:92374,,
e22_Items,1,tg:lhps:30277_#1,225263/386,R 861 / A,f5e15b85-04d8-52bb-9845-e32717dad980,f5e15b85-04d8-52bb-9845-e32717dad980,tg:lhps:30277_#1,,,,
e22_Items,1,tg:lhps:22616_#1,225229/7,K 225 / A,0ceb7c70-8192-562e-9849-c177fc11359d,0ceb7c70-8192-562e-9849-c177fc11359d,tg:lhps:22616_#1,,,,
e22_Items,1,tg:lhps:33884_#1,225272/2151,AV.38.5.10.92,0f8ee47d-8972-5254-b4d3-5f1ec05fab95,0f8ee47d-8972-5254-b4d3-5f1ec05fab95,tg:lhps:33884_#1,,isad:lh:92750,,
e22_Items,1,tg:lhps:42494_#1,220474/7,B 9074 / A,9cec9048-98e9-5edd-9b85-440d2d0ec026,9cec9048-98e9-5edd-9b85-440d2d0ec026,tg:lhps:42494_#1,,,,
e22_Items,1,tg:lhps:61284_#1,,O 265 / A,9b027d72-031e-58a6-b37e-2b2ec23d1fdb,9b027d72-031e-58a6-b37e-2b2ec23d1fdb,tg:lhps:61284_#1,tr:lh:97975,isad:lh:163930,,
e22_Items,1,tg:lhps:62877_#1,,MM 72 / A,29f5bdef-3c75-5b65-acdb-1d035e301cbe,29f5bdef-3c75-5b65-acdb-1d035e301cbe,tg:lhps:62877_#1,,isad:lh:182916,,
e22_Items,1,tg:lhps:13467_#1,214003,S 4687 / A,c1c26163-9e6a-5c2d-8fd4-4f21a94f0f92,c1c26163-9e6a-5c2d-8fd4-4f21a94f0f92,tg:lhps:13467_#1,tr:lh:7632,,,
e22_Items,1,tg:lhps:3426_#1,225261/783,V 75457 / A (VM783),2ab0074f-c16e-52dc-bc17-b6ad2d245636,2ab0074f-c16e-52dc-bc17-b6ad2d245636,tg:lhps:3426_#1,tr:lh:9937,isad:lh:92204,,
e22_Items,1,tg:lhps:27030_#1,225212/3955,O 3369 / A (CM2957),319fba53-a9ec-590a-8444-4deeac7910ca,319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:35451_#1,225272/2770,AV.93.2.244,ea3f46be-c712-518e-91a8-01295b43597c,ea3f46be-c712-518e-91a8-01295b43597c,tg:lhps:35451_#1,,isad:lh:92220,,
e22_Items,1,tg:lhps:44841_#1,225272/3156,AV.94.6.24,7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,7f731b30-f2a6-5eb2-81c2-f16ab22b9bdc,tg:lhps:44841_#1,,,,
e22_Items,1,tg:lhps:33065_#1,225272/990,AV.14.6.931,d0f63b7a-6a9b-5ab2-9f2c-c5c1d274e059,d0f63b7a-6a9b-5ab2-9f2c-c5c1d274e059,tg:lhps:33065_#1,,isad:lh:92873,,
e22_Items,1,tg:lhps:21404_#1,215098/27,I 5577 / A,4a76c0c4-8b43-58b1-b302-d3df7e97629a,4a76c0c4-8b43-58b1-b302-d3df7e97629a,tg:lhps:21404_#1,,,,
e22_Items,1,tg:lhps:59732_#1,,F 277 / A,06ad82a9-7871-5826-81b7-74e6eb7baf73,06ad82a9-7871-5826-81b7-74e6eb7baf73,tg:lhps:59732_#1,tr:lh:139969,,,
e22_Items,1,tg:lhps:5012_#1,236150,P 19597 / A,4a20171b-78cd-5332-9b3b-a11b89c22b47,4a20171b-78cd-5332-9b3b-a11b89c22b47,tg:lhps:5012_#1,,,,
e22_Items,1,tg:lhps:50814_#1,216829/551,SS 89 / A,e7874b24-be85-5095-b9d4-0ffbcfd1782a,e7874b24-be85-5095-b9d4-0ffbcfd1782a,tg:lhps:50814_#1,,,,
e22_Items,1,tg:lhps:41686_#1,225276/193,A 357 / A,301707f8-cf52-52c6-9122-fbaa9e52a6fd,301707f8-cf52-52c6-9122-fbaa9e52a6fd,tg:lhps:41686_#1,,,,
e22_Items,1,tg:lhps:25728_#1,225255/491,M 96798 / A,91c0d1d4-aa29-5734-a6f2-5ae9d9f8cb10,91c0d1d4-aa29-5734-a6f2-5ae9d9f8cb10,tg:lhps:25728_#1,,,,
e22_Items,1,tg:lhps:15053_#1,215561,K 9885 / A,a7514573-ffd2-5fb9-b0c6-914beff8c734,a7514573-ffd2-5fb9-b0c6-914beff8c734,tg:lhps:15053_#1,,,,
e22_Items,1,tg:lhps:24222_#1,225212/2231,O 3369 / A (CM1234),9c3400e9-5656-5547-bd8b-cb7666b02e31,9c3400e9-5656-5547-bd8b-cb7666b02e31,tg:lhps:24222_#1,tr:lh:7875,isad:lh:92200,,
e22_Items,1,tg:lhps:36643_#1,225272/1795,AV.5927,1d602980-f488-55ea-a6b0-a2a591184c73,1d602980-f488-55ea-a6b0-a2a591184c73,tg:lhps:36643_#1,,isad:lh:92876,,
e22_Items,1,tg:lhps:9912_#1,184741,P 19597 / A,225c9cf9-b742-5bfd-8fad-df0255684ba2,225c9cf9-b742-5bfd-8fad-df0255684ba2,tg:lhps:9912_#1,tr:lh:7284,,,
e22_Items,1,tg:lhps:14559_#1,214995,C 20401 / A,6d1b9f57-b3e4-5bc3-8d59-c0c7e01e418a,6d1b9f57-b3e4-5bc3-8d59-c0c7e01e418a,tg:lhps:14559_#1,,,,
e22_Items,1,tg:lhps:19953_#1,215057/2,E 4468 / A,cc79bb35-229f-5fe5-ae81-89d58b3a818b,cc79bb35-229f-5fe5-ae81-89d58b3a818b,tg:lhps:19953_#1,,,,
e22_Items,1,tg:lhps:4518_#1,176787,S 4685 / A,41c0b5ed-54fb-5761-aa2f-ba04b76f9dc9,41c0b5ed-54fb-5761-aa2f-ba04b76f9dc9,tg:lhps:4518_#1,tr:lh:7010,,,
e22_Items,1,tg:lhps:62096_#1,,S 87152 / A,7fd20463-c121-5197-b941-046002038232,7fd20463-c121-5197-b941-046002038232,tg:lhps:62096_#1,,isad:lh:166655,,
