ResourceID,brocade.id,card,order,place_note,place_type,place_language,place_au_code,json
44672c5a-bd6a-51e9-9637-76a86f95fb4a,tg:lhps:59369,Places,1,,,,au::100659,"dlod={""name"":""Mariakerke (Gent)"",""ark"":""ark:/83110/x0/b69ad89b-73f8-5b23-9f4a-a37c906635c6"",""uri"":""/subjects/14670"",""id"":""au::100659"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
15eacc2d-b444-55a0-8293-b406bc8e14d8,tg:lhps:5449,Places,1,Antwerpen,remarks,Nederlands,,
c9e56ba4-45ea-53db-8d1c-8ddfddf47ce0,tg:lhps:49168,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
13614a6e-6abf-52fb-9989-9d16d68a3b92,tg:lhps:7229,Places,1,Berchem,remarks,Nederlands,,
cdb82d81-93c9-54bc-9350-84c85399d39e,tg:lhps:19491,Places,1,Rotselaar,remarks,Nederlands,,
3f16a3dd-c093-570f-85ad-eecbcaf6459c,tg:lhps:40432,Places,1,Gent,remarks,Nederlands,,
20745bd5-db4d-5443-95b9-f768932a6f13,tg:lhps:13144,Places,1,Antwerpen,remarks,Nederlands,,
24959589-e746-53e8-a278-a0bb7556a633,tg:lhps:3105,Places,1,Antwerpen,remarks,Nederlands,,
f8a70532-6573-5d20-a9ed-eed9f7644ae6,tg:lhps:27513,Places,1,,,,au::102219,"dlod={""name"":""Duisburg (Düsseldorf District)"",""ark"":""ark:/83110/x0/ad2d2b17-9ec2-558d-8057-2e94740e2c4b"",""uri"":""/subjects/9479"",""id"":""au::102219"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b2213334-8555-5aad-9a57-4ad8f4492502,tg:lhps:17268,Places,1,Boechout,remarks,Nederlands,,
ffddd1c0-b792-570a-8f87-d680988cba40,tg:lhps:47791,Places,1,,,,au::100147,"dlod={""name"":""Deurne (Antwerpen)"",""ark"":""ark:/83110/x0/ccd46476-7f11-50d0-a26c-2b09d8f2efd2"",""uri"":""/subjects/8931"",""id"":""au::100147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7aca8080-2e50-5608-9d80-3cd5c926b8e1,tg:lhps:56903,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
5da69ebe-b704-5f9c-8925-2095b1c694e5,tg:lhps:26019,Places,1,Parijs,remarks,Nederlands,,
3192cfb3-9bfe-5ce9-ab46-95b5e0d11148,tg:lhps:1480,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
a8d5e485-e297-501b-b623-36e02c4b202b,tg:lhps:16762,Places,1,De Haan,remarks,Nederlands,,
8ea3ba7e-b6c3-5429-ac0b-3e4ab36289f3,tg:lhps:45868,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
095f1303-ac5a-543b-be64-c3a893e2f5cb,tg:lhps:6723,Places,1,Antwerpen,remarks,Nederlands,,
5552c787-41b0-50d3-8613-f90904f2c0eb,tg:lhps:48462,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9f091e7a-77ee-5755-b7c1-a5efe1a70052,tg:lhps:30754,Places,1,Antwerpen,remarks,Nederlands,,
163153dd-2826-5925-8085-bbc430f589a7,tg:lhps:22335,Places,1,Amsterdam,remarks,Nederlands,,
24ab0681-eb65-595b-8786-2f5a0925512c,tg:lhps:24701,Places,1,Münster,remarks,Nederlands,,
8531613d-62fc-56b3-8a81-30f188e72e31,tg:lhps:44583,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
653da6db-6829-51f5-9d3e-93872db79d2f,tg:lhps:49989,Places,1,,,,au::100339,"dlod={""name"":""Hasselt (DUBBEL)"",""ark"":""ark:/83110/x0/cce1a344-f134-5bd6-9234-8b6656bf8c83"",""uri"":""/subjects/14557"",""id"":""au::100339"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
34949819-86a0-5b8a-b936-37a04cc21707,tg:lhps:10356,Places,1,Antwerpen,remarks,Nederlands,,
186e297b-ebe1-5cdc-92f8-dd243ebbfb0d,tg:lhps:21127,Places,1,Dûren,remarks,Nederlands,,
7a47cabf-f59b-5a34-9bdd-4044d63c11b9,tg:lhps:5531,Places,1,Antwerpen,remarks,Nederlands,,
bda8fb09-6bf1-5a44-a641-0f21a755dab9,tg:lhps:59211,Places,1,,,,au::100614,"dlod={""name"":""Eeklo (Arrondissement Eeklo)"",""ark"":""ark:/83110/x0/54812a15-b5dd-5d15-974b-bfea70541d92"",""uri"":""/subjects/8829"",""id"":""au::100614"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7d4e54e9-c70a-5789-93a7-a52c6577bf3e,tg:lhps:42956,Places,1,Antwerpen,remarks,Nederlands,,
30da4b67-f87c-5193-beaf-8091c2297355,tg:lhps:45089,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7f823048-87f6-536e-a997-d6b829537130,tg:lhps:15570,Places,1,Brugge,remarks,Nederlands,,
10bd1753-01b6-5e80-8ee2-a5f8cee54da5,tg:lhps:17310,Places,1,Antwerpen,remarks,Nederlands,,
99342d87-17f4-5b5a-b7c5-37f10bd7b8a5,tg:lhps:55288,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6e67b01d-e074-5b84-9f56-13f88511fa85,tg:lhps:7351,Places,1,Gentbrugge,remarks,Nederlands,,
f2bfedb2-1ac7-5775-970b-8c36dc7f8217,tg:lhps:49010,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bb1d2dfa-fd4f-5b11-8fe8-bbdf92cb974a,tg:lhps:31326,Places,1,Antwerpen,remarks,Nederlands,,
3f1b0dee-3c66-57f4-b2f4-9dc597192f75,tg:lhps:23747,Places,1,Rotterdam,remarks,Nederlands,,
a7d84f55-7098-581b-b91d-05f563d5a2fb,tg:lhps:29292,Places,1,Antwerpen,remarks,Nederlands,,
afa412f8-be5d-54da-95de-5d58e0b2680f,tg:lhps:12536,Places,1,Antwerpen,remarks,Nederlands,,
dfc68919-c018-50a3-bb12-babb42186333,tg:lhps:28798,Places,1,Brussel,remarks,Nederlands,,
ca9ac3da-0850-5563-97b0-1d8fcf205d1c,tg:lhps:2577,Places,1,Antwerpen,remarks,Nederlands,,
7d83de10-6905-5094-8184-779654eaf517,tg:lhps:26161,Places,1,Brussel,remarks,Nederlands,,
aa234421-d095-5503-8077-c0dd5a1d0924,tg:lhps:34500,Places,1,,,,au::101023,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/13393"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9013bbba-6723-5593-993b-6461b3bb7c1d,tg:lhps:54782,Places,1,,,,au::101151,"dlod={""name"":""Menen (Kortrijk)"",""ark"":""ark:/83110/x0/30bace39-fb6e-5866-9412-ac33771e15a3"",""uri"":""/subjects/11615"",""id"":""au::101151"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9831821c-3af7-5478-bb91-3451d19b9e6b,tg:lhps:45910,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
8b60a626-70e3-53e7-96ce-18788ca9f1f8,tg:lhps:27503,Places,1,,,,au::102206,"dlod={""name"":""Bonn (Kreisfreie Stadt Bonn)"",""ark"":""ark:/83110/x0/06165ee9-35c0-53f2-827e-b5d3e3b7dced"",""uri"":""/subjects/8892"",""id"":""au::102206"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
19f32522-59fe-5f10-93eb-d4523752c71f,tg:lhps:3115,Places,1,Antwerpen,remarks,Nederlands,,
ce413a4b-cde3-5463-adc3-e2d7e92d00a5,tg:lhps:47781,Places,1,,,,au::100147,"dlod={""name"":""Deurne (Antwerpen)"",""ark"":""ark:/83110/x0/ccd46476-7f11-50d0-a26c-2b09d8f2efd2"",""uri"":""/subjects/8931"",""id"":""au::100147"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c271e3b1-5f01-5566-bddc-a64f18bb6ea4,tg:lhps:56913,Places,1,,,,au::101189,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/14080"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
6be9c5a0-c841-5580-bb79-56c4f7007d55,tg:lhps:17278,Places,1,Antwerpen,remarks,Nederlands,,
27fce069-b306-56c7-b3bd-991c91673d72,tg:lhps:19481,Places,1,Schoten,remarks,Nederlands,,
d396da8f-7dcc-57ab-9c84-6a75ebecacff,tg:lhps:49178,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
69a91d9a-7cae-5e99-960f-d587cf543e25,tg:lhps:7239,Places,1,Gent(?),remarks,Nederlands,,
85452aa1-4da2-506b-abfd-bc6c3a56ce57,tg:lhps:13154,Places,1,Antwerpen,remarks,Nederlands,,
c94bd4e3-7b1b-5ffd-9a8f-5db8e73d6d3e,tg:lhps:22325,Places,1,Marseille,remarks,Nederlands,,
9a0b5167-568b-5f4e-a0b5-aef2f2e1b041,tg:lhps:30744,Places,1,Antwerpen,remarks,Nederlands,,
e88e1f10-16df-5c81-9a18-9927006847bb,tg:lhps:48472,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2e0ec596-766c-5149-a350-800e4006aec5,tg:lhps:26009,Places,1,Parijs,remarks,Nederlands,,
5c5cf4fe-8a0d-559d-a864-57a7ff8e7968,tg:lhps:140,Places,1,Antwerpen,remarks,Nederlands,,
5557682e-0649-5689-8ca5-48fbb438b891,tg:lhps:45878,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
bb92e507-2a6a-5655-b012-89af13a4fafa,tg:lhps:16772,Places,1,Brussel,remarks,Nederlands,,
c124dee3-4459-54ce-9831-f71d4fa383eb,tg:lhps:24669,Places,1,Leverkussen,remarks,Nederlands,,
6ce15d75-cc89-5a31-ac79-68713c87bf19,tg:lhps:14112,Places,1,Leuven,remarks,Nederlands,,
5e4da48f-2405-5b38-b996-511ab236f4ec,tg:lhps:4153,Places,1,Antwerpen,remarks,Nederlands,,
fb656e7e-0327-55ff-b5d1-4a21d148fd79,tg:lhps:58673,Places,1,,,,au::101043,"dlod={""name"":""Knokke-Heist (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/b9f44405-bbe6-5ed8-a654-1f159c4124a5"",""uri"":""/subjects/11175"",""id"":""au::101043"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
f77fc494-ef77-5ee0-bac3-a5fc50b1bf34,tg:lhps:20545,Places,1,Brussel,remarks,Nederlands,,
42fb6418-ffc8-5649-9687-5e07f687c436,tg:lhps:51955,Places,1,,,,au::100182,"dlod={""name"":""Niel (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/770763fd-82d1-5456-945e-64e028d63bc3"",""uri"":""/subjects/13060"",""id"":""au::100182"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d9219a40-c6ba-574e-a41c-bcd44f2b830b,tg:lhps:59379,Places,1,,,,au::100105,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/11477"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d5726c39-cee8-5c78-bafe-3a85df9b58fe,tg:lhps:5459,Places,1,Antwerpen,remarks,Nederlands,,
1f7d89d6-8d20-5746-b6cf-2905b5b13090,tg:lhps:18812,Places,1,Aalst,remarks,Nederlands,,
4295c6fe-7ef4-5675-a117-e790ca169d23,tg:lhps:1775,Places,1,Antwerpen,remarks,Nederlands,,
e98db3a1-e50b-5cb2-9b28-bac7560f4215,tg:lhps:26990,Places,1,Kaiserslautern,remarks,Nederlands,,
3b27c69d-2d2a-5152-acfa-9dd2d97be34d,tg:lhps:5979,Places,1,Antwerpen,remarks,Nederlands,,
e8c4c065-758e-5fd5-ab10-489a1e5a9f76,tg:lhps:25363,Places,1,Mechelen,remarks,Nederlands,,
34300099-1d56-5f79-babc-75572565b9aa,tg:lhps:15418,Places,1,Brussel,remarks,Nederlands,,
c7e60103-8b1b-55e2-914b-919380156780,tg:lhps:57580,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
26e9da1f-3933-5289-ba6d-066e39249e27,tg:lhps:8853,Places,1,Deurne,remarks,Nederlands,,
026c83bb-c6bb-5206-a02c-dc5d747b17ae,tg:lhps:23757,Places,1,Rotterdam,remarks,Nederlands,,
b5fe5961-e156-5443-85e2-30ba4cddf890,tg:lhps:31336,Places,1,Antwerpen,remarks,Nederlands,,
83b41129-f8cb-55d5-8043-dcf93a4417b2,tg:lhps:7341,Places,1,Antwerpen,remarks,Nederlands,,
87c15ec9-945a-5951-8619-f3f71eaa17fc,tg:lhps:49000,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
167d0715-cc50-586a-854b-4f4ac30f3d7b,tg:lhps:29282,Places,1,Brussel,remarks,Nederlands,,
8f44f0f2-49ed-515f-877f-dbf0fb4b3eb2,tg:lhps:55298,Places,1,,,,au::100654,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
e406e168-f4d6-59d4-a8d0-aab77ceadb44,tg:lhps:17300,Places,1,Leuven,remarks,Nederlands,,
52d716f8-5e76-50ca-b31c-77dd869f3a79,tg:lhps:34510,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
511c298b-d355-5d32-aaf4-6b474eb1e885,tg:lhps:26171,Places,1,Antwerpen,remarks,Nederlands,,
84b764ce-bf30-5d2c-8073-f3d33d523f39,tg:lhps:2567,Places,1,St.Josse-ten-Noode-Schaerbeek,remarks,Nederlands,,
97ee8148-ea92-5ebc-8f8c-46a4f514e15f,tg:lhps:12526,Places,1,Brussel,remarks,Nederlands,,
4cee10bc-d968-53ee-8f3a-dac90332c0c8,tg:lhps:28788,Places,1,Antwerpen,remarks,Nederlands,,
0662a72d-8962-5124-aa0b-546c1e42163d,tg:lhps:49999,Places,1,,,,au::100339,"dlod={""name"":""Hasselt (DUBBEL)"",""ark"":""ark:/83110/x0/cce1a344-f134-5bd6-9234-8b6656bf8c83"",""uri"":""/subjects/14557"",""id"":""au::100339"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
871f25e1-552b-5b5c-a5e5-0725ab79eb3d,tg:lhps:15282,Places,1,Brussel,remarks,Nederlands,,
0e8a76ae-f4a0-5f79-87ed-50274a10dfc3,tg:lhps:43630,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
13a9f4c3-cdb3-550e-b095-4ce388a7a473,tg:lhps:10346,Places,1,Antwerpen,remarks,Nederlands,,
3522f67f-5f1b-565d-bd80-f607de30d273,tg:lhps:24711,Places,1,Essen (Duitsland); Otterlo,remarks,Nederlands,,
0bc48139-b9c6-5772-a07d-076e855080c9,tg:lhps:44593,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b7d01793-158a-52d9-81dc-4f79cc68c9d7,tg:lhps:15560,Places,1,Oudergem,remarks,Nederlands,,
138b2a28-ddd2-5298-bbc8-f12f66b71701,tg:lhps:8357,Places,1,Antwerpen,remarks,Nederlands,,
6228c398-9c45-5138-8b09-c16dc4794b25,tg:lhps:45099,Places,1,,,,au::102110,"dlod={""name"":""Offenbach (Offenbach am Main)"",""ark"":""ark:/83110/x0/09084a07-7d85-5860-bad0-affabc21e032"",""uri"":""/subjects/14277"",""id"":""au::102110"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
80962eb7-f6a8-535f-a7be-626693a87c9d,tg:lhps:5521,Places,1,Deurne,remarks,Nederlands,,
656a13a1-2cbd-5abf-8f22-30a2b224acec,tg:lhps:59201,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3b0b2181-ccda-51b4-9548-2721916fdf93,tg:lhps:21137,Places,1,Antwerpen,remarks,Nederlands,,
b0c93740-99b1-5e02-bce6-75721faf451c,tg:lhps:33556,Places,1,Parijs,remarks,Nederlands,,
bebcf4d0-4e4e-50e4-a897-8cdd5b83c2b9,tg:lhps:42946,Places,1,Antwerpen,remarks,Nederlands,,
ef7eaaa5-49c6-5a56-ba91-6bbd4635f90c,tg:lhps:16404,Places,1,Sint-Niklaas,remarks,Nederlands,,
98f6b398-c7ca-5a0c-892a-1560ba25243d,tg:lhps:2769,Places,1,Turnhout,remarks,Nederlands,,
a921f180-69fb-580b-99b4-998b999294ef,tg:lhps:12728,Places,1,Gent,remarks,Nederlands,,
33d9b436-58c3-5d24-8833-9f58afb9219f,tg:lhps:28586,Places,1,Antwerpen,remarks,Nederlands,,
ffcf6ecd-5a32-58dd-956e-5aa993c1a389,tg:lhps:41822,Places,1,Antwerpen,remarks,Nederlands,,
aaa45019-7203-5af4-b9a7-368e0e77cece,tg:lhps:48704,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
d568a0b5-2b40-5ad0-b853-931e7d4de583,tg:lhps:18881,Places,1,Antwerpen,remarks,Nederlands,,
13fa97d3-44d0-5ad0-b16b-c1101fbc616a,tg:lhps:6445,Places,1,Tielt,remarks,Nederlands,,
fcf8bac1-64ce-50dc-8103-9df02a2f8fe2,tg:lhps:59996,Places,1,,,,au::100654,"dlod={""name"":""Gent (Arrondissement Gent)"",""ark"":""ark:/83110/x0/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2"",""uri"":""/subjects/14530"",""id"":""au::100654"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
69b1e083-b9f2-5754-acf6-86a056b1dd66,tg:lhps:30432,Places,1,,,,au::105187,"dlod={""name"":""Rotterdam (Zuid-Holland)"",""ark"":""ark:/83110/x0/2ee58405-b913-5a67-b00b-69b58b4ab0d9"",""uri"":""/subjects/9450"",""id"":""au::105187"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
b1307828-7918-56d1-83db-cbbb93e32534,tg:lhps:22053,Places,1,Antwerpen,remarks,Nederlands,,
398a214f-27c6-5034-bd7e-781dea3e2a69,tg:lhps:13222,Places,1,Gent,remarks,Nederlands,,
7f65e3ea-64f8-565f-add4-50fa5b33a1e0,tg:lhps:52949,Places,1,,,,au::101043,"dlod={""name"":""Knokke-Heist (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/b9f44405-bbe6-5ed8-a654-1f159c4124a5"",""uri"":""/subjects/11175"",""id"":""au::101043"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3ea845d8-0ad5-519e-8762-b09ac688829f,tg:lhps:23559,Places,1,Stuttgart,remarks,Nederlands,,
46a9b130-7a79-5933-a002-3f3bc3427ddc,tg:lhps:31138,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
7545371f-e8f7-56f8-9ad5-5ffb32ddec99,tg:lhps:55096,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
c1130fc5-3131-54da-8f88-a9e97affc96d,tg:lhps:3263,Places,1,Antwerpen,remarks,Nederlands,,
678aeab8-36dd-5d25-8e6d-c104e96d6793,tg:lhps:27675,Places,1,,,,au::102849,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/14911"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
2e4c054c-8930-5ea2-bde6-4d67314e316b,tg:lhps:46864,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3f34a84c-e2f6-5c08-9eb3-7a2bc7242a9a,tg:lhps:45297,Places,1,,,,au::100164,"dlod={""name"":""Edegem (Antwerpen)"",""ark"":""ark:/83110/x0/343756c3-8a9b-5da5-8fd4-649d62e0b8ec"",""uri"":""/subjects/11367"",""id"":""au::100164"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
dbf580af-203f-59e0-bf38-d217c3100123,tg:lhps:25015,Places,1,Kopenhagen,remarks,Nederlands,,
7d939956-5ba9-55f4-9927-a14dd6f5da16,tg:lhps:1403,Places,1,Sint-Martens-Latem,remarks,Nederlands,,
5a40f117-b649-5775-893e-19edaa14b540,tg:lhps:11442,Places,1,Deurne,remarks,Nederlands,,
b745518c-df3e-581d-a993-97cfb5127992,tg:lhps:21339,Places,1,Antwerpen,remarks,Nederlands,,
2ad9dc9c-96c5-55d8-a5d8-9bf27556c6d5,tg:lhps:60852,Places,1,,,,au::100141,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/12682"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
3bac87fe-d8fd-5e60-b8c2-5095bec27eb3,tg:lhps:29915,Places,1,Antwerpen,remarks,Nederlands,,
98da9e98-d22d-58f0-94da-a53584d3724a,tg:lhps:10148,Places,1,Gent,remarks,Nederlands,,
6a52d95b-60e4-53b0-810d-2bbf88855b8e,tg:lhps:58505,Places,1,,,,au::101189,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/14080"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}"
9458deac-3111-5fbe-9fb8-299e51747a1b,tg:lhps:4225,Places,1,Antwerpen,remarks,Nederlands,,
602b2613-15ad-57f7-95db-6835ee0fea4a,tg:lhps:17897,Places,1,Antwerpen,remarks,Nederlands,,
