ResourceID,brocade.id,card,order,source_field,Production Time Span Source Note
22f23a21-9c2e-547c-9cb4-55ef0cef1c1d,tg:lhps:23811,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19891108
8835c8a7-c7e3-58a6-ac55-5a7bb713db39,tg:lhps:22703,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001116
8835c8a7-c7e3-58a6-ac55-5a7bb713db39,tg:lhps:22703,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00001118
1e62e9ea-4acd-568c-8c4c-48578ac60d60,tg:lhps:9843,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19240112
1e62e9ea-4acd-568c-8c4c-48578ac60d60,tg:lhps:9843,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19240113
b10899cc-6a98-56b7-bb7c-85f2216073b9,tg:lhps:27501,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19610704
b10899cc-6a98-56b7-bb7c-85f2216073b9,tg:lhps:27501,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19610813
2a552c91-6b66-5030-9462-b9fe50a1ae83,tg:lhps:11960,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19951207
b0103511-0414-53c2-8891-a575d5a55d90,tg:lhps:10672,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540926
b0103511-0414-53c2-8891-a575d5a55d90,tg:lhps:10672,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19541003
d07792e8-c7e5-5eec-8583-0b6d5368a762,tg:lhps:8751,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19560720
d07792e8-c7e5-5eec-8583-0b6d5368a762,tg:lhps:8751,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19560909
186ab599-edcc-5940-94c0-aaffe3085f05,tg:lhps:5499,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830910
186ab599-edcc-5940-94c0-aaffe3085f05,tg:lhps:5499,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19831030
7884c7f3-c597-5b6e-bff7-b9ff8addd100,tg:lhps:18242,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19231014
2a85d178-0d10-5ba4-a7c5-d1632ba906d0,tg:lhps:52401,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20020420
2a85d178-0d10-5ba4-a7c5-d1632ba906d0,tg:lhps:52401,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20030602
4cb96ef5-7164-517a-af1b-fa03501d3645,tg:lhps:61731,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19721028
4cb96ef5-7164-517a-af1b-fa03501d3645,tg:lhps:61731,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19721029
09f40c2e-1df2-58a3-8b54-c7b170936b39,tg:lhps:4322,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19350412
89f3dcce-3397-5a28-b4fc-d06d6b59937a,tg:lhps:30694,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000824
89f3dcce-3397-5a28-b4fc-d06d6b59937a,tg:lhps:30694,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000829
d28a4317-2a24-5711-b84f-189f934bfec8,tg:lhps:31986,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900922
4370d7f9-c370-589b-b059-aae8fc7c7a10,tg:lhps:56442,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001011
e21d423a-efe7-5b3a-a8c5-97264db74a6d,tg:lhps:51387,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000128
e21d423a-efe7-5b3a-a8c5-97264db74a6d,tg:lhps:51387,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000204
3549d04d-c9bf-5c76-af36-7358c72b210b,tg:lhps:60823,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19370130
3549d04d-c9bf-5c76-af36-7358c72b210b,tg:lhps:60823,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19370207
01519233-60b4-58a8-a125-2be613562bd2,tg:lhps:15923,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19611223
01519233-60b4-58a8-a125-2be613562bd2,tg:lhps:15923,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19620105
635fa354-8d44-5fcb-889e-e321298eb062,tg:lhps:24287,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19621106
635fa354-8d44-5fcb-889e-e321298eb062,tg:lhps:24287,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19621124
674c33c8-b618-55b2-8790-59ef869bcbbe,tg:lhps:44886,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19840514
ac8f6d72-e94a-5287-96d5-81dfa5cf4f4a,tg:lhps:45794,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19961122
ac8f6d72-e94a-5287-96d5-81dfa5cf4f4a,tg:lhps:45794,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19961222
7f2c2dbc-1244-51ec-b800-845b8bd1e182,tg:lhps:115,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19650700
75ba8450-57fe-520c-9ef0-0137a16b6e79,tg:lhps:42051,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20100706
75ba8450-57fe-520c-9ef0-0137a16b6e79,tg:lhps:42051,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20100829
845684cc-bccc-5149-bdbd-cd06364a73ec,tg:lhps:14631,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19721221
845684cc-bccc-5149-bdbd-cd06364a73ec,tg:lhps:14631,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19730117
42cb7fc4-8b6d-5433-9b36-fde85b32a851,tg:lhps:9510,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19450630
fabec2d0-b40b-5feb-a103-d6a1ff76e740,tg:lhps:40596,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900000
4ed48270-88cd-5b02-bf58-f888f6cd2a6f,tg:lhps:47253,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20120526
4ed48270-88cd-5b02-bf58-f888f6cd2a6f,tg:lhps:47253,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20120527
dd6ea3b1-3815-55dc-949b-45c8ef188275,tg:lhps:26740,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19850301
dd6ea3b1-3815-55dc-949b-45c8ef188275,tg:lhps:26740,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19850324
46df63b0-c81a-513a-8384-224aaa935a69,tg:lhps:53640,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19840405
46df63b0-c81a-513a-8384-224aaa935a69,tg:lhps:53640,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19840415
dff2513e-ed0f-525d-ba85-aab0066e4c05,tg:lhps:54185,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19940701
dff2513e-ed0f-525d-ba85-aab0066e4c05,tg:lhps:54185,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19940705
9bb06fec-b028-507c-9148-ecc0e274e0b1,tg:lhps:19003,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19531118
d50e4fdd-d7ec-57e4-a6c1-e8d8a68d86d1,tg:lhps:32353,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
cdfcc38c-908f-55b6-945c-9d393386d5bd,tg:lhps:1120,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900605
cdfcc38c-908f-55b6-945c-9d393386d5bd,tg:lhps:1120,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19900622
b22a74d4-a9b3-5902-968f-a08de63a6c0c,tg:lhps:52952,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19990602
c62ebeae-cc5e-5cf9-86d3-f6df0fc21469,tg:lhps:5860,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19670803
a950357c-6766-5cc6-bcef-ac46fe06dad1,tg:lhps:4772,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19710226
a950357c-6766-5cc6-bcef-ac46fe06dad1,tg:lhps:4772,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19710315
42a9ceee-db08-524e-888f-a65336c7dd8e,tg:lhps:11599,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19260000
15350112-aa45-50d4-a8b0-7b969d1f9dd2,tg:lhps:14261,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19671216
15350112-aa45-50d4-a8b0-7b969d1f9dd2,tg:lhps:14261,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19671216
12f8f731-12b0-5c79-810b-3c9891063470,tg:lhps:545,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
9557ff8e-6c52-5916-9d5a-31a8f206c542,tg:lhps:23112,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19870523
9557ff8e-6c52-5916-9d5a-31a8f206c542,tg:lhps:23112,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19870921
fb43455d-4ae5-59c5-ad89-c648a8d383b3,tg:lhps:15889,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19811023
fb43455d-4ae5-59c5-ad89-c648a8d383b3,tg:lhps:15889,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19811023
930c9f95-0e78-5c6d-9c93-13510632e9ae,tg:lhps:26310,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19850400
930c9f95-0e78-5c6d-9c93-13510632e9ae,tg:lhps:26310,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19850500
99c83ccc-938a-5090-be7b-e66d6cd911d6,tg:lhps:9140,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19540508
99c83ccc-938a-5090-be7b-e66d6cd911d6,tg:lhps:9140,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19540513
b590e07b-187e-54a1-8232-4b7040da498b,tg:lhps:47603,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20110324
b590e07b-187e-54a1-8232-4b7040da498b,tg:lhps:47603,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20110711
bfa8146b-2811-58b3-be5a-1dcf21b4030c,tg:lhps:32703,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
a2801c9f-2cce-54d5-b8dc-2c187c1c3b47,tg:lhps:19453,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280911
21e78341-cbb0-50e8-8519-4acbedf326c9,tg:lhps:1570,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19531114
6f145c38-6002-54ea-af17-e5021e97f8f0,tg:lhps:4288,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19671007
6f145c38-6002-54ea-af17-e5021e97f8f0,tg:lhps:4288,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19671023
d736eded-e754-5d39-9810-b1d84e525c57,tg:lhps:53210,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19900915
d736eded-e754-5d39-9810-b1d84e525c57,tg:lhps:53210,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19901014
58c59795-9dc1-5960-9057-22deef1e6357,tg:lhps:60989,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19340127
58c59795-9dc1-5960-9057-22deef1e6357,tg:lhps:60989,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19340201
4458f750-a282-52e0-a12f-5ec14d8bab61,tg:lhps:33811,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19200000
e31d4138-33fe-5bec-9db5-a418a06a5853,tg:lhps:47316,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20130110
e31d4138-33fe-5bec-9db5-a418a06a5853,tg:lhps:47316,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20130113
583fc3b3-d0de-5a15-9d8c-2751bd89871b,tg:lhps:9455,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19060700
583fc3b3-d0de-5a15-9d8c-2751bd89871b,tg:lhps:9455,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19060900
2d189109-ee43-5273-ad60-f004fbe972dd,tg:lhps:27917,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20060729
fbd1dc2a-a7e2-5fb6-96c7-eab80a99e049,tg:lhps:26605,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19751011
fbd1dc2a-a7e2-5fb6-96c7-eab80a99e049,tg:lhps:26605,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19760104
13ef44e3-64be-5a15-ac8c-d8f8328afb9b,tg:lhps:59308,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001030
63e23592-805e-5b01-aef6-122e7ee109ee,tg:lhps:24638,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19801129
63e23592-805e-5b01-aef6-122e7ee109ee,tg:lhps:24638,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19810125
21bddd4f-abc4-5e9f-a6bf-c3c643f88491,tg:lhps:51738,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860426
d63a11ba-0aac-55d3-a303-600a1626d9a1,tg:lhps:53705,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830303
8d63fa76-762e-5ae7-9fc5-a7c2c85f5c63,tg:lhps:1065,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19460000
e26d97bb-0529-5acc-9f84-cd1fbe4d24e2,tg:lhps:3058,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860523
e26d97bb-0529-5acc-9f84-cd1fbe4d24e2,tg:lhps:3058,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19860706
e22b039e-3e93-5eb5-88c8-d68c0ac5182e,tg:lhps:32216,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19100000
703ff8ee-0789-5698-9a8e-224694c3c2c9,tg:lhps:19146,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19791122
703ff8ee-0789-5698-9a8e-224694c3c2c9,tg:lhps:19146,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19791223
3eb8c6b3-8904-5807-a919-faec159483dd,tg:lhps:48519,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19980417
3eb8c6b3-8904-5807-a919-faec159483dd,tg:lhps:48519,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19980823
0c3195d7-e8a8-56cf-927d-a3176274ab7c,tg:lhps:4267,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19601013
0c3195d7-e8a8-56cf-927d-a3176274ab7c,tg:lhps:4267,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19601024
4a6b6623-3bcd-5483-aa01-5ce7a40423cd,tg:lhps:35029,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19811106
4a6b6623-3bcd-5483-aa01-5ce7a40423cd,tg:lhps:35029,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19811111
26e38b69-db86-52d3-8fdc-824c27047a8e,tg:lhps:61674,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20191109
26e38b69-db86-52d3-8fdc-824c27047a8e,tg:lhps:61674,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20200112
932c3b4e-183b-5624-a127-9aac189a8cad,tg:lhps:60966,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19300225
932c3b4e-183b-5624-a127-9aac189a8cad,tg:lhps:60966,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19300304
e49e5ac5-0876-5432-8373-8a6f44cfe0b5,tg:lhps:56507,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591010
e49e5ac5-0876-5432-8373-8a6f44cfe0b5,tg:lhps:56507,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19591018
2bd339a9-9d82-5e2b-bb9f-97e44c288456,tg:lhps:23407,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830304
2bd339a9-9d82-5e2b-bb9f-97e44c288456,tg:lhps:23407,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19830508
7327f309-2f93-55e1-b1a7-6bdc44878f75,tg:lhps:15866,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19880509
7327f309-2f93-55e1-b1a7-6bdc44878f75,tg:lhps:15866,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19880708
4074f334-b1ee-56d5-bdbb-81d6bd77eb3e,tg:lhps:14774,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19800509
4074f334-b1ee-56d5-bdbb-81d6bd77eb3e,tg:lhps:14774,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19800622
0bfd1888-2802-5bce-9800-a0e7123a6c61,tg:lhps:42114,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20030524
26cf21d5-7635-53d9-b8ba-5edc5632c694,tg:lhps:16749,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19761119
26cf21d5-7635-53d9-b8ba-5edc5632c694,tg:lhps:16749,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19770103
31e74943-f037-5a32-8d3b-ecf414aa8fd8,tg:lhps:40129,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
088047d7-be82-5be7-ac81-382b091ee488,tg:lhps:44869,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19870329
088047d7-be82-5be7-ac81-382b091ee488,tg:lhps:44869,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19870510
b74b4609-6f4b-509f-abfc-7c23696152d5,tg:lhps:26255,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19580130
b0ca671f-09ce-53d0-8355-9dc3344c687d,tg:lhps:24268,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19650417
66f5bd7c-5a6e-55d6-ab94-73be615e2a6d,tg:lhps:59758,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20181013
81dc3252-af3e-5f41-9542-f2d867d73018,tg:lhps:21590,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19700213
81dc3252-af3e-5f41-9542-f2d867d73018,tg:lhps:21590,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19700302
c85dfc39-ac22-5d06-a17a-574a9d36a9e2,tg:lhps:46854,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20000216
d8b1c39e-6437-54ee-9a85-57e3e8e20e70,tg:lhps:47746,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19811017
d8b1c39e-6437-54ee-9a85-57e3e8e20e70,tg:lhps:47746,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19820117
5648e5a2-670c-55c1-b8f0-17d2026c51a1,tg:lhps:9005,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830430
5648e5a2-670c-55c1-b8f0-17d2026c51a1,tg:lhps:9005,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19830522
2ee35098-cf77-522f-8707-609bed7e7926,tg:lhps:40083,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000117
2ee35098-cf77-522f-8707-609bed7e7926,tg:lhps:40083,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000126
0003d4d6-d63a-5e10-8a03-181a8456af86,tg:lhps:1435,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19121215
89e8b664-7861-5cf2-aacf-5b0a27503712,tg:lhps:19516,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860308
89e8b664-7861-5cf2-aacf-5b0a27503712,tg:lhps:19516,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19860405
063022ad-ccaa-5274-b08f-237dd0c2ca44,tg:lhps:32646,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,18980000
37083042-c86d-56b3-b55e-ef15f9661a53,tg:lhps:3408,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19280213
d368e43d-a47f-58de-86fb-a25a6bd39880,tg:lhps:51368,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19941110
d368e43d-a47f-58de-86fb-a25a6bd39880,tg:lhps:51368,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19941112
7c744239-0d58-557a-9b14-e414ac45b64c,tg:lhps:33954,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19000000
186ab135-9389-52d8-b119-f559f5be750d,tg:lhps:54490,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19890219
8b8f8554-73d5-503d-ab43-ca27f6421338,tg:lhps:31969,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920303
8b8f8554-73d5-503d-ab43-ca27f6421338,tg:lhps:31969,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19920305
595cb60f-847f-5e7e-90f9-5de744bb54d0,tg:lhps:53355,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19891012
595cb60f-847f-5e7e-90f9-5de744bb54d0,tg:lhps:53355,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19891014
d065f3f6-6a50-5b56-8ce6-20801bfda8a1,tg:lhps:51692,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000324
d065f3f6-6a50-5b56-8ce6-20801bfda8a1,tg:lhps:51692,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00000327
80861429-4c33-5f16-bbf2-16c568196543,tg:lhps:7918,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19261111
3c08d51f-6cfb-5182-b89e-25ada5956984,tg:lhps:5925,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19860103
3c08d51f-6cfb-5182-b89e-25ada5956984,tg:lhps:5925,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19860118
f6b7321d-8302-5b70-9442-73432c0167dd,tg:lhps:56157,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19940605
f6b7321d-8302-5b70-9442-73432c0167dd,tg:lhps:56157,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19940612
10d49733-5ca1-56df-b748-2f8a64ec6e81,tg:lhps:35479,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19920325
f2aeca88-b4dd-5137-a566-7ceaf60b4cdc,tg:lhps:4637,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19530328
f2aeca88-b4dd-5137-a566-7ceaf60b4cdc,tg:lhps:4637,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19530402
4c9f011d-910d-5d51-92bf-65ffff0fca77,tg:lhps:48149,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19941112
4c9f011d-910d-5d51-92bf-65ffff0fca77,tg:lhps:48149,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19941114
afa0e099-14f7-524d-b671-71e8a47e9250,tg:lhps:61224,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19440720
afa0e099-14f7-524d-b671-71e8a47e9250,tg:lhps:61224,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19440727
cd0489e7-1a5b-56eb-bb6f-16411249718e,tg:lhps:50980,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19980107
cd0489e7-1a5b-56eb-bb6f-16411249718e,tg:lhps:50980,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19980201
8589ce9f-eb51-550d-9146-918b914ca8f2,tg:lhps:25880,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001012
1eb71ea6-d9fe-58d0-97c6-2852f35b8e6b,tg:lhps:400,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19591116
1eb71ea6-d9fe-58d0-97c6-2852f35b8e6b,tg:lhps:400,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19591128
5bee07f1-2f7d-5ccc-bbc0-c779451d502a,tg:lhps:42544,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19940709
5bee07f1-2f7d-5ccc-bbc0-c779451d502a,tg:lhps:42544,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19940710
a45d4e1c-c6bb-5538-a6e5-8640dc35ea65,tg:lhps:14324,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19801101
a45d4e1c-c6bb-5538-a6e5-8640dc35ea65,tg:lhps:14324,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19801111
93ced721-c819-507d-ba67-33e0d884e09e,tg:lhps:40579,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
1c2b8559-019e-5404-95f4-288787836563,tg:lhps:16319,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19820528
1c2b8559-019e-5404-95f4-288787836563,tg:lhps:16319,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19820917
c46dab40-d1af-513c-ad53-793db6ed1508,tg:lhps:45281,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19950114
c46dab40-d1af-513c-ad53-793db6ed1508,tg:lhps:45281,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19950205
9e9abfb8-3e38-5ed8-b9c4-3cc4062edc48,tg:lhps:23057,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00001215
9e9abfb8-3e38-5ed8-b9c4-3cc4062edc48,tg:lhps:23057,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,00001222
887a366d-c4e9-5c23-b835-2efec809711a,tg:lhps:24792,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19380305
bbad4661-0bf2-5280-8741-bd439a4d631a,tg:lhps:8244,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,00000000
389aafe0-e522-5cdd-aac4-a39f27e67a78,tg:lhps:46507,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20110217
389aafe0-e522-5cdd-aac4-a39f27e67a78,tg:lhps:46507,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20110220
a121b96e-7457-5280-b3c8-a80741787a2b,tg:lhps:10367,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19221116
a121b96e-7457-5280-b3c8-a80741787a2b,tg:lhps:10367,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19221119
bac5d5d0-4be4-5025-8177-7163200e2363,tg:lhps:25029,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19830607
bac5d5d0-4be4-5025-8177-7163200e2363,tg:lhps:25029,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19830712
d7acc2c5-649c-57ae-b244-a7a8086ae395,tg:lhps:27014,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19840125
d7acc2c5-649c-57ae-b244-a7a8086ae395,tg:lhps:27014,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19840331
4ca3ede1-58f1-5c89-922c-c7cc2989d5a0,tg:lhps:1966,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19771210
4ca3ede1-58f1-5c89-922c-c7cc2989d5a0,tg:lhps:1966,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19771231
d3cc62be-26a4-5348-8e6e-77ed4777ada4,tg:lhps:52114,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,20041009
d3cc62be-26a4-5348-8e6e-77ed4777ada4,tg:lhps:52114,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,20041205
eaf0f147-534c-580d-a7a5-47c832fdea4c,tg:lhps:50129,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19950727
eaf0f147-534c-580d-a7a5-47c832fdea4c,tg:lhps:50129,ProductionTimeSpanSourceNotes,1,id/date.creationdate/so,19950824
805eb0c1-df12-5e0f-b02a-40e8b2d71889,tg:lhps:19845,ProductionTimeSpanSourceNotes,0,id/date.creationdate/so,19531006
