ResourceID,brocade.id,card,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language
7148450f-2c5b-52d9-9369-2d1f7c53dc68,tg:mpmak:46,ProductionTimeSpans,1756-07-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
ea3f473d-e14c-56db-ac62-6715fda69c6d,tg:mpmak:166,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
e1de6875-3670-51a2-8cf9-6d799baa1330,tg:mpmak:189,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
98eea8f6-c4de-5f50-bb11-0a1b7b8dc83b,tg:mpmak:218,ProductionTimeSpans,1670-11-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
49b757ca-3855-508a-bcf6-db28729f809c,tg:mpmak:69,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60fca594-adb6-5b88-ba57-cfa947278320,tg:mpmak:131,ProductionTimeSpans,1664-12-31,datum na,nan,nan,nan,nan,nan,nan,nan,nan
461ccabb-60ef-5a33-a0a1-7e7f0b7e5d43,tg:mpmak:86,ProductionTimeSpans,1660,circa,nan,nan,nan,nan,nan,nan,nan,nan
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,ProductionTimeSpans,1663-09-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,ProductionTimeSpans,1873-11-17,nan,nan,nan,nan,nan,nan,nan,nan,nan
1881442d-5902-5473-8e7e-b5f3b680782a,tg:mpmak:259,ProductionTimeSpans,1669-04-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,ProductionTimeSpans,1555,reconstructie,1556,reconstructie,nan,nan,nan,nan,nan,nan
f2c25d59-5a0e-52c5-b4cf-686f86f67261,tg:mpmak:170,ProductionTimeSpans,1634-06-17,datum na,nan,nan,nan,nan,nan,nan,nan,nan
9db14626-047b-5887-9f8e-9b455b83aad0,tg:mpmak:222,ProductionTimeSpans,1555-05-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
d50ee4cb-6651-5557-acce-2d595c5b4a1c,tg:mpmak:53,ProductionTimeSpans,1570,circa,nan,nan,nan,nan,nan,nan,nan,nan
a3f6ecf4-3726-51a9-bcfc-8e9a35706147,tg:mpmak:275,ProductionTimeSpans,1741-06-11,datum na,nan,nan,nan,nan,nan,nan,nan,nan
8fac1496-0279-5820-ae9f-1ca11fd4ac36,tg:mpmak:330,ProductionTimeSpans,1689-01-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
fcf4ae2b-8e8d-5d5b-ae84-fd9c535aefc4,tg:mpmak:263,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
dd34547b-589a-5009-afec-5dcf9ca4e7e5,tg:mpmak:326,ProductionTimeSpans,1687-05-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
e46111bf-cbf9-5281-bf1c-ca0513af1ecb,tg:mpmak:12,ProductionTimeSpans,1592-04-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
fc21541f-a5b7-5a46-85e0-cc539a873f78,tg:mpmak:234,ProductionTimeSpans,1604-10-17,nan,1604-12-17,nan,nan,nan,nan,nan,nan,nan
46406d70-531f-5e36-b16d-32c373cc71dd,tg:mpmak:45,ProductionTimeSpans,1764-11-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,ProductionTimeSpans,1600,centuries,1700,centuries,nan,nan,nan,nan,nan,nan
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,ProductionTimeSpans,1641-05-03,datum na,nan,nan,nan,nan,nan,nan,nan,nan
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionTimeSpans,1734-09-11,nan,nan,nan,nan,nan,nan,nan,nan,nan
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,ProductionTimeSpans,1610,circa,nan,nan,nan,nan,nan,nan,nan,nan
304f6493-7f33-5c48-88e1-a0071ed22d39,tg:mpmak:351,ProductionTimeSpans,1615-11-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
70cc1a27-3b03-56c4-b083-d22cdb40e79c,tg:mpmak:214,ProductionTimeSpans,1669-04-03,datum na,nan,nan,nan,nan,nan,nan,nan,nan
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,ProductionTimeSpans,1609-01-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
63df3ae3-d2de-5da4-a3d9-ff071fc9c1ba,tg:mpmak:347,ProductionTimeSpans,1737-06-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
6367bb70-e0bf-5b47-b9b4-4068ab744e6c,tg:mpmak:202,ProductionTimeSpans,1636-07-03,datum na,nan,nan,nan,nan,nan,nan,nan,nan
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,tg:mpmak:24,ProductionTimeSpans,1570,circa,nan,nan,nan,nan,nan,nan,nan,nan
c3772d5a-9caa-56af-a9c3-3eff0699b645,tg:mpmak:193,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
623dd63c-e26e-55d7-87c4-338d87093cab,tg:mpmak:310,ProductionTimeSpans,1642-10-24,datum na,nan,nan,nan,nan,nan,nan,nan,nan
ae1b3d96-ce9e-56d5-9b19-8669b9bb0b84,tg:mpmak:255,ProductionTimeSpans,1652-04-30,nan,nan,nan,nan,nan,nan,nan,nan,nan
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,ProductionTimeSpans,nan,datum na,1682-10-06,nan,nan,nan,nan,nan,nan,nan
0535cd5a-8508-5633-9ed8-fcb7734e5423,tg:mpmak:150,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b6283bf7-ef32-55e6-ab11-946b0a31fa38,tg:mpmak:279,ProductionTimeSpans,1758-12-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,ProductionTimeSpans,1639-04-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,ProductionTimeSpans,1665-11-18,datum na,nan,nan,nan,nan,nan,nan,nan,nan
19737f0b-bfb9-540e-ad6e-be624d3d480b,tg:mpmak:280,ProductionTimeSpans,1645-06-24,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac72dd9a-73a7-5567-9190-5ba65edc39d0,tg:mpmak:49,ProductionTimeSpans,1570,circa,nan,nan,nan,nan,nan,nan,nan,nan
38c190df-eb02-5a5c-a9ba-a012d9850743,tg:mpmak:111,ProductionTimeSpans,nan,circa,nan,nan,nan,nan,nan,nan,nan,nan
a73d1617-68f4-51e6-9cce-d930b26bf3e7,tg:mpmak:238,ProductionTimeSpans,1707-05-13,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce47e5f7-56e0-563f-902a-9c8363e6c193,tg:mpmak:239,ProductionTimeSpans,1707-05-13,nan,nan,nan,nan,nan,nan,nan,nan,nan
e7176069-c946-5bfb-a88b-b43b4b0b64da,tg:mpmak:48,ProductionTimeSpans,1573-07-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,ProductionTimeSpans,1683-08-21,nan,nan,nan,nan,nan,nan,nan,nan,nan
b56d499f-8ab6-5605-b1f1-e494d979fb63,tg:mpmak:281,ProductionTimeSpans,1673-08-25,nan,nan,nan,nan,nan,nan,nan,nan,nan
7a5672ea-4e3a-53d3-8fed-0a2eb6bbab44,tg:mpmak:147,ProductionTimeSpans,1667-02-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
e3c2fd80-7f3f-5856-86e7-f3a62ab65c99,tg:mpmak:278,ProductionTimeSpans,1766-08-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,ProductionTimeSpans,1652-05-29,datum na,nan,nan,nan,nan,nan,nan,nan,nan
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,ProductionTimeSpans,1667-01-06,datum na,nan,nan,nan,nan,nan,nan,nan,nan
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,ProductionTimeSpans,1669-08-13,datum na,nan,nan,nan,nan,nan,nan,nan,nan
8f3120fc-19f9-508d-b595-011936ba8380,tg:mpmak:311,ProductionTimeSpans,1644-04-01,datum na,nan,nan,nan,nan,nan,nan,nan,nan
384702b3-f2cb-5384-8228-6a2d56d9f88a,tg:mpmak:254,ProductionTimeSpans,1601-05-14,nan,1601-05-30,nan,nan,nan,nan,nan,nan,nan
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,ProductionTimeSpans,1570,reconstructie,1572,reconstructie,nan,nan,nan,nan,nan,nan
806f8195-199c-598a-8da6-599fc058858e,tg:mpmak:192,ProductionTimeSpans,1656-01-21,datum na,nan,nan,nan,nan,nan,nan,nan,nan
a9a0f113-2c5a-58ba-9d65-9bef8aa3a9df,tg:mpmak:346,ProductionTimeSpans,1667-12-06,nan,nan,nan,nan,nan,nan,nan,nan,nan
ed7ddb61-11da-5693-b503-ccf22244ec16,tg:mpmak:203,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
6b2b5f77-d852-5193-8d8d-05696a203ba5,tg:mpmak:72,ProductionTimeSpans,1590-01-06,nan,1590-04-20,nan,nan,nan,nan,nan,nan,nan
4cc6e957-af47-5a9a-ac9f-3f57a9185c31,tg:mpmak:350,ProductionTimeSpans,1593,nan,nan,nan,nan,nan,nan,nan,nan,nan
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,tg:mpmak:215,ProductionTimeSpans,1671-09-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
f5c179b2-516c-5c58-94d2-3c229e4c8c29,tg:mpmak:64,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0e55c946-56fc-57f7-800b-51fcf5b7ff2b,tg:mpmak:307,ProductionTimeSpans,1600-04-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
88dac751-9023-5f4c-b3b2-7ca8282b8855,tg:mpmak:242,ProductionTimeSpans,1733-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
46ebb84d-e773-5947-9551-f1fea91b10fe,tg:mpmak:33,ProductionTimeSpans,1600,centuries,1700,centuries,nan,nan,nan,nan,nan,nan
2ad4c1fa-8ad9-5187-9783-daa84f34bafb,tg:mpmak:184,ProductionTimeSpans,1638-12-31,datum na,nan,nan,nan,nan,nan,nan,nan,nan
8551d554-e49f-5cd2-bcf7-e2ee6354e2cf,tg:mpmak:44,ProductionTimeSpans,1750-02-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
86a4a758-4d7d-50f8-8bc2-b5ec8d5b169f,tg:mpmak:235,ProductionTimeSpans,1606-05-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
6a36ab81-9442-5a8c-a694-37940cd30173,tg:mpmak:13,ProductionTimeSpans,1591-05-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
d3f470c7-3a62-5ef2-badd-09000c133eee,tg:mpmak:262,ProductionTimeSpans,1775-09-28,nan,nan,nan,nan,nan,nan,nan,nan,nan
db9dd6fc-84e4-5cda-ada6-f44c52283e79,tg:mpmak:327,ProductionTimeSpans,1687-07-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
ab2614b9-7fe3-56a0-9c21-e19d4e04ed05,tg:mpmak:274,ProductionTimeSpans,1742,nan,nan,nan,nan,nan,nan,nan,nan,nan
a5f01d2b-5917-5bd5-89c2-8ebd4c5e1f3e,tg:mpmak:331,ProductionTimeSpans,1653-04-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
190ec66d-6bf1-57a7-a01e-1d30dffbb8ed,tg:mpmak:52,ProductionTimeSpans,1570,circa,nan,nan,nan,nan,nan,nan,nan,nan
0cad9f75-d711-50d7-bc82-e732f4934b9b,tg:mpmak:223,ProductionTimeSpans,1605-12-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,ProductionTimeSpans,1751-01-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
92e2f92a-9f6c-595d-b32d-6d05167747f4,tg:mpmak:171,ProductionTimeSpans,1634-06-17,datum na,nan,nan,nan,nan,nan,nan,nan,nan
5751d0c2-df53-5d72-bb05-c6a2470e9afd,tg:mpmak:258,ProductionTimeSpans,1662-07-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
cc1ce48f-50dd-5c75-b6e6-b0067a80d473,tg:mpmak:126,ProductionTimeSpans,1662-12-22,datum na,nan,nan,nan,nan,nan,nan,nan,nan
a733e498-0d9f-5884-87fc-68a2a6e0943a,tg:mpmak:91,ProductionTimeSpans,1873-01-22,nan,nan,nan,nan,nan,nan,nan,nan,nan
2710272f-0932-541c-99a7-97b1d34cc378,tg:mpmak:68,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47cf333b-c8b7-5007-bffd-1cac013f988e,tg:mpmak:130,ProductionTimeSpans,1664-01-11,datum na,nan,nan,nan,nan,nan,nan,nan,nan
ec26d06d-411a-514f-867d-712b9bdf9532,tg:mpmak:87,ProductionTimeSpans,1563-11-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
9fda81e9-b4d7-51b9-a9c1-b69ac9ee4b9f,tg:mpmak:167,ProductionTimeSpans,1642-01-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
db60acd0-4fa3-584f-894c-6d0a828d2098,tg:mpmak:188,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49378a0a-2619-5dbd-a108-29fc6540440c,tg:mpmak:34,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
1cc0f223-edd2-56d9-a312-ddca9a46476b,tg:mpmak:183,ProductionTimeSpans,1639-03-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
8ef821da-d11d-5397-868d-7114c5bd311e,tg:mpmak:300,ProductionTimeSpans,1655-05-04,datum na,nan,nan,nan,nan,nan,nan,nan,nan
40d900ea-9c6c-5589-97fa-ed518d3af2cc,tg:mpmak:245,ProductionTimeSpans,1675-12-28,nan,1676-01-15,nan,nan,nan,nan,nan,nan,nan
44a08216-abdd-5360-b18b-6d184364d9d3,tg:mpmak:63,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6c9a3b6b-ddd3-594c-bb98-8f5a90a55333,tg:mpmak:357,ProductionTimeSpans,1663-12-18,nan,nan,nan,nan,nan,nan,nan,nan,nan
7f313a7b-8908-5715-a298-e4bb13353465,tg:mpmak:212,ProductionTimeSpans,1671-09-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
82ef7be7-8e9c-55cf-a0ff-9474f12230d5,tg:mpmak:75,ProductionTimeSpans,1773-02-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
a1a7cc33-bad6-5d62-a3c8-eed539625630,tg:mpmak:341,ProductionTimeSpans,1667-04-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
9aa2b57b-785c-54bd-8cbc-e34831bf903b,tg:mpmak:204,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
2b35c8d5-d0e5-510f-aac3-6fab69a6842d,tg:mpmak:195,ProductionTimeSpans,1656-04-25,reconstructie,nan,nan,Arch. 498 fol. 143 rechts,production date note,Nederlands,nan,nan,nan
3f795fa8-cc5d-5283-b74a-0c34a482ecb5,tg:mpmak:316,ProductionTimeSpans,1643-07-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac146845-12fe-55b1-9a37-11950e554f2a,tg:mpmak:253,ProductionTimeSpans,1594-05-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5fed3d1c-3758-54a7-9a95-f9fa5c7c671f,tg:mpmak:59,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3567426e-85da-51f2-90f1-203e03078b84,tg:mpmak:101,ProductionTimeSpans,1870-06-27,nan,nan,nan,nan,nan,nan,nan,nan,nan
6bb2aaf6-0507-5916-926d-0508e8cc2321,tg:mpmak:228,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331184aa-7241-54df-a5a2-855105e81c1c,tg:mpmak:156,ProductionTimeSpans,1674-12-29,datum na,nan,nan,nan,nan,nan,nan,nan,nan
f9e26d3c-37f9-5c6e-8a04-cf5f32ae278c,tg:mpmak:290,ProductionTimeSpans,1610-06-25,datum na,nan,nan,nan,nan,nan,nan,nan,nan
301a244a-7da1-5132-8326-287a7034ae8c,tg:mpmak:18,ProductionTimeSpans,1674-04-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
353c5c9d-cc97-5ce9-a412-e299be9186c2,tg:mpmak:140,ProductionTimeSpans,1669-01-12,datum na,nan,nan,nan,nan,nan,nan,nan,nan
17929a17-9a68-5a3b-ae82-5e6ea8e22681,tg:mpmak:269,ProductionTimeSpans,1727-08-25,nan,nan,nan,nan,nan,nan,nan,nan,nan
db800c7a-f282-55f4-b9f6-7eb65a63e95d,tg:mpmak:286,ProductionTimeSpans,1763-08-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
90723a45-ac70-5075-acf5-6d6de111b164,tg:mpmak:249,ProductionTimeSpans,1660,circa,nan,nan,nan,nan,nan,nan,nan,nan
3906361b-e3e2-54d1-b0f2-dc134a472714,tg:mpmak:38,ProductionTimeSpans,1665-04-10,nan,nan,nan,nan,nan,nan,nan,nan,nan
89efcf60-ec42-5d6b-a967-f29e208e8aa5,tg:mpmak:160,ProductionTimeSpans,1671,circa,nan,nan,nan,nan,nan,nan,nan,nan
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,tg:mpmak:137,ProductionTimeSpans,1670-04-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,ProductionTimeSpans,1639-11-08,datum na,nan,nan,nan,nan,nan,nan,nan,nan
36a3d200-ee4b-5857-96a2-edbae7510816,tg:mpmak:208,ProductionTimeSpans,nan,centuries,nan,nan,nan,nan,nan,nan,nan,nan
4bcd8c83-b31e-5038-81d3-e761e4dc3293,tg:mpmak:121,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
f5c777c2-b746-58c7-b637-0d43faaa684c,tg:mpmak:96,ProductionTimeSpans,1871-05-09,nan,nan,nan,nan,nan,nan,nan,nan,nan
10bb1e3e-f96f-5ae2-854e-465b1430584d,tg:mpmak:176,ProductionTimeSpans,1629-02-10,datum na,nan,nan,nan,nan,nan,nan,nan,nan
1a27a405-4f9b-5aae-88e4-36a7769e6661,tg:mpmak:199,ProductionTimeSpans,1633-02-17,nan,nan,nan,nan,nan,nan,nan,nan,nan
0e3d92c0-d950-5219-8f34-214124603e7e,tg:mpmak:224,ProductionTimeSpans,1607-08-03,nan,1607-08-16,nan,nan,nan,nan,nan,nan,nan
5a36c39f-3aa0-54ae-8150-d5970e7813fd,tg:mpmak:55,ProductionTimeSpans,1674-03-10,nan,1674-06-27,nan,Datum van de laatste dansles,production date note,Nederlands,Datum van de kwitantie,production date note,Nederlands
d168c7f0-4512-5103-bdea-c9fe32aec1dc,tg:mpmak:273,ProductionTimeSpans,1740-05-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
737fcb23-f90b-5f64-9b1d-aa54b4107424,tg:mpmak:336,ProductionTimeSpans,1660-07-28,nan,1662-07-18,nan,nan,nan,nan,nan,nan,nan
3e0c6bf1-30bb-5838-9613-cefee765d9fd,tg:mpmak:265,ProductionTimeSpans,1759-05-26,nan,nan,nan,nan,nan,nan,nan,nan,nan
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,tg:mpmak:320,ProductionTimeSpans,1685-08-31,nan,nan,nan,nan,nan,nan,nan,nan,nan
4e89f0ad-1e85-5728-9c29-505c186e7e3a,tg:mpmak:232,ProductionTimeSpans,1622-08-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
4273c440-cdfe-501d-8c83-ff13c44d9749,tg:mpmak:43,ProductionTimeSpans,1758-07-04,nan,nan,nan,nan,nan,nan,nan,nan,nan
2e586fb1-9fac-5e5b-916c-f9a014fd31ef,tg:mpmak:42,ProductionTimeSpans,1745-06-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
ca8f2c8a-fb64-54bf-8f9e-6fd074c85afb,tg:mpmak:233,ProductionTimeSpans,1633,datum na,nan,nan,nan,nan,nan,nan,nan,nan
99003766-9415-5d2b-98e7-d79b7807c2bb,tg:mpmak:15,ProductionTimeSpans,1703-03-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
c6639cbf-e5cc-59e4-878e-a4e663509ddf,tg:mpmak:264,ProductionTimeSpans,nan,datum na,nan,nan,nan,nan,nan,nan,nan,nan
d93b8ab1-4828-51a0-8c3f-57b95c7ad281,tg:mpmak:321,ProductionTimeSpans,1692-10-09,datum voor,nan,nan,nan,nan,nan,nan,nan,nan
63d5195a-beaf-59c1-9f6e-2c25a0193b69,tg:mpmak:272,ProductionTimeSpans,1719-08-12,circa,nan,nan,nan,nan,nan,nan,nan,nan
1a165255-ed21-5e9b-9272-dab7bc7ac3cd,tg:mpmak:337,ProductionTimeSpans,1662-08-23,nan,nan,nan,nan,nan,nan,nan,nan,nan
379e2914-fbe7-5981-8ed6-44b9d69bca9f,tg:mpmak:54,ProductionTimeSpans,1570,circa,nan,nan,nan,nan,nan,nan,nan,nan
ecc8a14b-d4cd-573e-b6be-b229505ada0e,tg:mpmak:225,ProductionTimeSpans,1640-07-19,nan,nan,nan,nan,nan,nan,nan,nan,nan
749b8421-fd73-568b-8618-aa24cd5c47d6,tg:mpmak:177,ProductionTimeSpans,1650-07-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
0271fa34-0f33-5df4-b297-36053f62a2cc,tg:mpmak:198,ProductionTimeSpans,1643-02-04,datum na,nan,nan,nan,nan,nan,nan,nan,nan
f15d7c4f-8a07-5f42-afad-192df19c4fe7,tg:mpmak:78,ProductionTimeSpans,1582,circa,nan,nan,nan,nan,nan,nan,nan,nan
37dd6344-9543-5f34-ad03-51cf572ac425,tg:mpmak:120,ProductionTimeSpans,1655,datum na,nan,nan,nan,nan,nan,nan,nan,nan
4e4ed183-0d91-5347-b7b6-af35db18d3ff,tg:mpmak:97,ProductionTimeSpans,1872-05-20,nan,nan,nan,nan,nan,nan,nan,nan,nan
b5b729c5-f218-5453-a79f-84afbfdda2bb,tg:mpmak:209,ProductionTimeSpans,1655-07-29,nan,nan,nan,nan,nan,nan,nan,nan,nan
ccf78873-9ef3-5cc0-b244-0ac80ca716ec,tg:mpmak:136,ProductionTimeSpans,1668-04-27,datum na,nan,nan,nan,nan,nan,nan,nan,nan
1f6cb453-1415-58f6-b857-980d4e2162d5,tg:mpmak:81,ProductionTimeSpans,1608,circa,nan,nan,Vervliet 1959,production date note,Nederlands,nan,nan,nan
7caf88d8-505f-5e17-b3e4-d76ca8756972,tg:mpmak:5,ProductionTimeSpans,1569-09-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,ProductionTimeSpans,1600,circa,nan,nan,nan,nan,nan,nan,nan,nan
0f493084-ee4f-58b2-bcf5-89415d331ea9,tg:mpmak:161,ProductionTimeSpans,1622-12-12,nan,nan,nan,nan,nan,nan,nan,nan,nan
a7883cad-f341-55a6-8b7d-fa865422c14a,tg:mpmak:248,ProductionTimeSpans,1781-08-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5bb7db1b-2f7e-5773-9d19-e898649120e3,tg:mpmak:116,ProductionTimeSpans,1679-04-29,nan,1684-10-23,nan,nan,nan,nan,nan,nan,nan
fbbb976b-2ac4-5588-b133-cfd3aef4cd9f,tg:mpmak:268,ProductionTimeSpans,1680-02-02,nan,nan,nan,nan,nan,nan,nan,nan,nan
ffeb9537-c30b-519c-aa02-7cf01ff40174,tg:mpmak:287,ProductionTimeSpans,1765-01-08,nan,nan,nan,nan,nan,nan,nan,nan,nan
c8b7f424-4a03-5982-af2c-209424b68d8e,tg:mpmak:19,ProductionTimeSpans,1695-04-21,nan,nan,nan,nan,nan,nan,nan,nan,nan
35734f5f-fb78-5e2f-9bee-923239680429,tg:mpmak:141,ProductionTimeSpans,1663-09-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
bb9657ac-9605-5fd4-b8f5-e7af1ea137e9,tg:mpmak:291,ProductionTimeSpans,1625-02-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
f6cc28f9-c611-5012-9107-9f1bdcff895b,tg:mpmak:157,ProductionTimeSpans,1668-06-09,datum na,nan,nan,nan,nan,nan,nan,nan,nan
3512e83d-bc6c-528f-8220-8f1a87fdfa2a,tg:mpmak:229,ProductionTimeSpans,1619-01-16,nan,nan,nan,nan,nan,nan,nan,nan,nan
dfbd677e-359d-5d05-a162-145a67551673,tg:mpmak:58,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
09036f08-b9e0-5440-859a-5427d5339352,tg:mpmak:100,ProductionTimeSpans,1871-08-07,nan,nan,nan,nan,nan,nan,nan,nan,nan
3c65eeee-cddb-579f-b9c6-4659d09b03b9,tg:mpmak:317,ProductionTimeSpans,1645-06-20,datum na,nan,nan,nan,nan,nan,nan,nan,nan
7ae3bd55-bc69-5501-8db8-8962eedaeb84,tg:mpmak:252,ProductionTimeSpans,1543-11-05,nan,nan,nan,nan,nan,nan,nan,nan,nan
9522f95a-69b1-581e-9cd5-8c0e9fc9e028,tg:mpmak:23,ProductionTimeSpans,1567,circa,1568,circa,nan,nan,nan,nan,nan,nan
62a11643-e270-5164-b4f0-06dbe706d8bc,tg:mpmak:194,ProductionTimeSpans,1655-12-25,nan,nan,nan,nan,nan,nan,nan,nan,nan
fd2fe967-9ed5-57dc-b177-f4d3a08249d8,tg:mpmak:340,ProductionTimeSpans,1667,reconstructie,nan,nan,nan,nan,nan,nan,nan,nan
2244ef42-1524-538b-ba31-f797579e2abb,tg:mpmak:205,ProductionTimeSpans,1654-09-15,nan,1655-03-15,nan,nan,nan,nan,nan,nan,nan
c4ed521c-f86c-53e5-8184-4ec043a2e193,tg:mpmak:74,ProductionTimeSpans,1613-03-01,nan,nan,nan,nan,nan,nan,nan,nan,nan
794a2bcb-507f-5a1b-a6f0-d6dfa6a83b6d,tg:mpmak:356,ProductionTimeSpans,1706-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan
ca08ab1b-02d5-544c-b24c-49929bf99852,tg:mpmak:213,ProductionTimeSpans,1671-09-14,nan,nan,nan,nan,nan,nan,nan,nan,nan
e5345a9c-c26d-5f23-954b-0b469c6a7e05,tg:mpmak:62,ProductionTimeSpans,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5e5a3696-0971-5048-b844-9b6dc85ef769,tg:mpmak:301,ProductionTimeSpans,1649-11-17,datum na,nan,nan,nan,nan,nan,nan,nan,nan
