brocade.id,ResourceID,card,order,Archive Note,Archive Note
tg:rubgr:3126,77698190-8e30-5718-950a-567d1f21b2b9,Items,1,AFG_090_046,isad:rub:3018
tg:rubgr:4749,a2e59cf9-9a0b-5ccf-a096-958afb5be59e,Items,1,AFG_128_049,isad:rub:3050
tg:rubgr:3576,3e30086f-05d2-5325-ad99-b991d0d51a80,Items,1,AFG_097_022,isad:rub:3021
tg:rubgr:5271,4229e117-98f4-536e-a828-cb3050a60dda,Items,1,AFG_145_001,isad:rub:3068
tg:rubgr:4899,61c35d51-f3c1-5e2a-8320-5f256f7b117f,Items,1,AFG_136_027,isad:rub:3058
tg:rubgr:4933,8fd7a28b-687f-5936-afbb-609fdfde5cea,Items,1,AFG_136_061,isad:rub:3058
tg:rubgr:4460,57cd7876-8884-5909-9bd0-cbafcf8601cf,Items,1,AFG_113_024,isad:rub:3034
tg:rubgr:1398,c651bea7-e6c7-5a5f-b2f3-c4df55e6f3cc,Items,1,AFG_038_004,isad:rub:2968
tg:rubgr:657,25f6fa2a-3a66-5b66-99c6-a4b0e74c462c,Items,1,AFG_015_014,isad:rub:2945
tg:rubgr:1662,82d5c969-1555-5f0c-a7e1-1202dcb32324,Items,1,AFG_045_018,isad:rub:2975
tg:rubgr:4030,6ba74ba8-42f4-5598-95b9-9634803d05a3,Items,1,AFG_106_015,isad:rub:3027
tg:rubgr:207,caeb4bb4-281f-5359-b999-6ac23e820bb2,Items,1,AFG_004_020,isad:rub:2934
tg:rubgr:1232,b7596fc7-3e2c-54fd-aa1d-b9647dccda75,Items,1,AFG_029_041,isad:rub:2959
tg:rubgr:2808,f8dfe50b-ee8d-53a2-87ea-5cdd90a6c972,Items,1,AFG_086_066,isad:rub:3016
tg:rubgr:1727,0f05cf4a-9af2-518d-adca-5fdcee8f82bd,Items,1,AFG_046_030,isad:rub:2976
tg:rubgr:4525,a24824e6-0bb8-5b0c-a7e6-c3ab16c5baa2,Items,1,AFG_116_012,isad:rub:3037
tg:rubgr:712,59543e29-d5ae-5c71-9f1a-aa337d87649a,Items,1,AFG_017_005,isad:rub:2947
tg:rubgr:1377,d7838960-3e19-5347-ab8d-e3e568685653,Items,1,AFG_037_013,isad:rub:2967
tg:rubgr:4175,7c95e83d-c636-5a3e-b5c3-2d50791da5d5,Items,1,AFG_109_055,isad:rub:3030
tg:rubgr:342,69828783-a488-51d2-b526-e50e4540fcee,Items,1,AFG_006_056,isad:rub:2936
tg:rubgr:5334,6086165b-db69-5e56-abd1-b416f45dc660,Items,1,AFG_145_064,isad:rub:3068
tg:rubgr:4876,6dc8b25b-90f2-5ab8-bf02-4073a7dcb099,Items,1,AFG_136_004,isad:rub:3058
tg:rubgr:2275,ea58ae57-3beb-5687-a3c3-7dde4b31653c,Items,1,AFG_071_004,isad:rub:3001
tg:rubgr:895,1239fa8f-f774-5d9a-8893-f61e6800766d,Items,1,AFG_020_008,isad:rub:2950
tg:rubgr:2625,aa6416d4-8fd5-5f8a-b5f2-488535743d03,Items,1,AFG_084_039,isad:rub:3014
tg:rubgr:3937,9a68f5ea-781c-5e42-bd4d-dc038976c95c,Items,1,AFG_102_052,isad:rub:3023
tg:rubgr:1459,4dd6ab03-854d-51b1-b056-1ca63b07f069,Items,1,AFG_038_065,isad:rub:2968
tg:rubgr:3464,2a4c0c0f-8f81-53c1-98e5-d24e76d01841,Items,1,AFG_094_028,isad:rub:3020
tg:rubgr:196,92aed983-2282-50c2-aa79-5e009a4b3a18,Items,1,AFG_004_009,isad:rub:2934
tg:rubgr:1009,d192eb58-3eb5-5562-a14d-e049cfbca03f,Items,1,AFG_022_042,isad:rub:2952
tg:rubgr:3034,e12acc61-8486-5d5c-b9d4-c959ecd7bc5c,Items,1,AFG_089_034,isad:rub:3018
tg:rubgr:3521,dc902c96-77b7-5956-8617-808350ae17ea,Items,1,AFG_095_006,isad:rub:3021
tg:rubgr:529,0364ee62-46d6-5fe7-9623-5380e1407909,Items,1,AFG_010_044,isad:rub:2940
tg:rubgr:3171,b697cbe2-0775-59ae-a1d0-4ecbcaca385b,Items,1,AFG_090_091,isad:rub:3018
tg:rubgr:483,fcb47ef0-1ab4-5843-afb6-9206dbb3e7f9,Items,1,AFG_009_072,isad:rub:2939
tg:rubgr:179,7ad9e225-a8f2-5c48-a589-d217c7fe1728,Items,1,AFG_003_107,isad:rub:2933
tg:rubgr:21,3b48c57a-a39b-5f73-aab5-4eb6fa8008b7,Items,1,AFG_001_021,isad:rub:2930
tg:rubgr:2330,8e5e5a5a-a537-5f9d-9f80-dc3f1962f0b5,Items,1,AFG_077_014,isad:rub:3007
tg:rubgr:2760,313ac667-afb3-563e-8580-8ff0fbf69e4e,Items,1,AFG_086_018,isad:rub:3016
tg:rubgr:3872,b15accbb-a87c-5a67-a85a-979a407eb7c2,Items,1,AFG_101_024,isad:rub:3022
tg:rubgr:3258,66008fef-0977-5d52-9e0c-8a1d7692734b,Items,1,AFG_091_062,isad:rub:3018
tg:rubgr:1265,9f93b756-e091-59ef-a8e8-8591e95b8244,Items,1,AFG_033_003,isad:rub:2963
tg:rubgr:4067,45e0b206-c3eb-5276-9f33-40847d4c47a6,Items,1,AFG_106_052,isad:rub:3027
tg:rubgr:250,244e3376-1538-5cfc-a3ca-9db3af75fb7f,Items,1,AFG_005_014,isad:rub:2935
tg:rubgr:3608,cc1dee5c-7f67-51af-ba1a-349fa79d58b0,Items,1,AFG_097_054,isad:rub:3021
tg:rubgr:1635,324d18d3-4408-5e21-ab6e-fd7db15e3d88,Items,1,AFG_044_036,isad:rub:2974
tg:rubgr:4437,e50cca26-1028-5c2d-ae2b-f63252ba79aa,Items,1,AFG_113_001,isad:rub:3034
tg:rubgr:600,068049f9-6e80-5709-aeb8-1b28d77a3fe1,Items,1,AFG_013_003,isad:rub:2943
tg:rubgr:2449,248d5f2d-8536-5454-89b3-c599363e62ab,Items,1,AFG_082_022,isad:rub:3012
tg:rubgr:4964,2a7795e5-cf97-5b2a-aa7a-f7eda5aa4dfb,Items,1,AFG_136_092,isad:rub:3058
tg:rubgr:2019,9b7e0a9b-c127-5d17-b09a-400c3504ab0d,Items,1,AFG_055_050,isad:rub:2985
tg:rubgr:5226,8e88a66a-9daa-5091-97a2-31104badd019,Items,1,AFG_144_010,isad:rub:3066
tg:rubgr:4821,c544ebd0-11fe-58cf-ae00-c4ccbbcb3d96,Items,1,AFG_134_005,isad:rub:3056
tg:rubgr:4122,5b51a760-4077-58f8-b0d9-b56b6760fd91,Items,1,AFG_109_002,isad:rub:3030
tg:rubgr:315,cab46d39-ff0f-5987-a9bb-2312aa4f757a,Items,1,AFG_006_029,isad:rub:2936
tg:rubgr:1320,9f27c1ad-1ab1-54f9-8d28-1801a3ed6afe,Items,1,AFG_034_035,isad:rub:2964
tg:rubgr:4572,bd9e128c-3d59-5507-b3d6-52d2a9293bc4,Items,1,AFG_117_008,isad:rub:3038
tg:rubgr:745,340562d8-69c3-5a28-9651-00cfb5309d53,Items,1,AFG_017_038,isad:rub:2947
tg:rubgr:1770,42c4f857-578a-5bd1-8bcc-1bd0285a8f9e,Items,1,AFG_046_073,isad:rub:2976
tg:rubgr:4088,bcbac4e2-7303-5105-ab7b-9689e2a0a364,Items,1,AFG_108_009,isad:rub:3029
tg:rubgr:1567,09dc1e3c-8d94-544c-af52-4c3b4a2ab9a8,Items,1,AFG_042_019,isad:rub:2972
tg:rubgr:4765,6491de82-e2aa-5555-b559-9846f19dec57,Items,1,AFG_129_001,isad:rub:3051
tg:rubgr:552,8591edd5-0238-5b2a-a198-a253619170d8,Items,1,AFG_011_011,isad:rub:2941
tg:rubgr:1137,503add66-2ac0-5885-b3ef-fbc7523052f5,Items,1,AFG_024_019,isad:rub:2954
tg:rubgr:4335,9c87a5ee-cc0c-5a34-9056-991329e2526a,Items,1,AFG_111_130,isad:rub:3032
tg:rubgr:102,ea709561-77da-5fae-9617-18f33341ca8f,Items,1,AFG_003_030,isad:rub:2933
tg:rubgr:5174,966d5644-138e-51d8-95f9-606d0d72b9f0,Items,1,AFG_143_053,isad:rub:3065
tg:rubgr:1834,90f31254-4fdd-5348-99b3-ddb1e37ded8c,Items,1,AFG_049_007,isad:rub:2979
tg:rubgr:3809,58d3a8a0-bf44-56e8-b9dd-e16066ccc2e0,Items,1,AFG_099_047,isad:rub:3021
tg:rubgr:801,a454bd40-ba69-5dad-a980-84d55e4ecd28,Items,1,AFG_017_094,isad:rub:2947
tg:rubgr:5031,1e8fdb8a-a643-5f86-b132-4d766bbe4ba7,Items,1,AFG_139_011,isad:rub:3061
tg:rubgr:944,f6535adc-959d-574c-b306-4d7ad5417b12,Items,1,AFG_021_028,isad:rub:2951
tg:rubgr:1971,4543f5c5-8056-5659-a90e-ad89e9c5bce1,Items,1,AFG_055_002,isad:rub:2985
tg:rubgr:4620,b619940e-13cb-5dd9-ba00-2be193e92793,Items,1,AFG_119_001,isad:rub:3040
tg:rubgr:417,b4b1d0f7-3486-5dac-805c-f5e3836b278c,Items,1,AFG_009_006,isad:rub:2939
tg:rubgr:1422,2d9c3957-c393-5e7a-853b-bdfe381d6690,Items,1,AFG_038_028,isad:rub:2968
tg:rubgr:4270,31254fbf-b325-5a0c-b4c8-3561fe4c049e,Items,1,AFG_111_065,isad:rub:3032
tg:rubgr:1588,74d09ef1-59a7-555b-a350-867cb0a83617,Items,1,AFG_043_009,isad:rub:2973
tg:rubgr:1072,7eead5a0-8169-55eb-b7b3-1da791a210d8,Items,1,AFG_023_020,isad:rub:2953
tg:rubgr:2577,16efc67f-124a-530c-b828-2d56a75d7263,Items,1,AFG_083_127,isad:rub:3013
tg:rubgr:5318,c0334dc1-e0c8-5773-afe5-db1169ae0bc2,Items,1,AFG_145_048,isad:rub:3068
tg:rubgr:2127,6d5756cd-74ac-5c26-a3c1-02bce129a466,Items,1,AFG_058_041,isad:rub:2988
tg:rubgr:4159,b326d96e-409e-5f6f-94e6-4d0c7467067a,Items,1,AFG_109_039,isad:rub:3030
tg:rubgr:3366,26f2c5ff-8c7c-5a70-a4fe-d25e7973c1bc,Items,1,AFG_093_029,isad:rub:3019
tg:rubgr:694,af6674d4-6a5f-5c8d-a1c7-6bb127d2272c,Items,1,AFG_016_027,isad:rub:2946
tg:rubgr:4509,aab9c72b-1561-59fe-859d-c9650247208d,Items,1,AFG_115_025,isad:rub:3036
tg:rubgr:2824,7631bf35-0f61-594b-b7f1-bca54d563b46,Items,1,AFG_086_082,isad:rub:3016
tg:rubgr:3736,39666c14-df24-55a9-b438-a79ac0692014,Items,1,AFG_098_044,isad:rub:3021
tg:rubgr:3223,d9a9847e-9373-5aa3-90dc-0d2fca55edc7,Items,1,AFG_091_027,isad:rub:3018
tg:rubgr:2961,ccce4899-558c-562d-a508-e9d0b60b3b4e,Items,1,AFG_086_219,isad:rub:3016
tg:rubgr:3673,5543b28f-c047-51d2-a860-fa9425c04f04,Items,1,AFG_097_119,isad:rub:3021
tg:rubgr:381,c2cb500c-c26e-578b-85ee-645cf8cd2688,Items,1,AFG_007_030,isad:rub:2937
tg:rubgr:3389,df3facf0-800b-5a3f-8bf2-d13da174eef7,Items,1,AFG_093_052,isad:rub:3019
tg:rubgr:2432,22292a2d-27b0-529f-8b30-7cbcb86d78ea,Items,1,AFG_082_005,isad:rub:3012
tg:rubgr:2062,d1baff79-f320-51b9-ba5b-ea42cf01bdd8,Items,1,AFG_056_006,isad:rub:2986
tg:rubgr:2598,f29442b7-1841-5b95-bb48-04c1796d4f76,Items,1,AFG_084_012,isad:rub:3014
tg:rubgr:856,aa667d69-da4d-5e87-bccd-7b718d5152b4,Items,1,AFG_019_027,isad:rub:2949
tg:rubgr:5089,cc9b562b-6c2c-5e5d-86e5-9939a4680fed,Items,1,AFG_142_006,isad:rub:3064
tg:rubgr:1863,8bafc422-f58b-52b1-9b8a-b5e0fadb8e17,Items,1,AFG_050_016,isad:rub:2980
tg:rubgr:5123,4fa0a22d-48fe-57f0-ad7b-29fbfe971e7b,Items,1,AFG_143_002,isad:rub:3065
tg:rubgr:4362,88f9befb-e400-5209-a4ac-31e5912345da,Items,1,AFG_111_157,isad:rub:3032
tg:rubgr:155,ca0ad15b-61a0-52ce-abc7-77a238497947,Items,1,AFG_003_083,isad:rub:2933
tg:rubgr:1160,ff49b8ca-619b-5bd5-8d17-00d4e59e7cf2,Items,1,AFG_026_006,isad:rub:2956
tg:rubgr:4698,692ab5c8-34cb-5da7-8d5e-8c5a6d953594,Items,1,AFG_127_002,isad:rub:3049
tg:rubgr:4732,e4b00dc0-fc68-59f7-a523-8343d20673d9,Items,1,AFG_128_032,isad:rub:3050
tg:rubgr:505,b6d4b6bf-e850-5f06-938c-3bf08e974e98,Items,1,AFG_010_020,isad:rub:2940
tg:rubgr:1530,88f3a3ca-3a22-53c7-900b-b74f29824a2e,Items,1,AFG_041_004,isad:rub:2971
tg:rubgr:1025,544ec7e0-fe5c-5d27-9279-4c05533939a0,Items,1,AFG_022_058,isad:rub:2952
tg:rubgr:3018,a3415bb2-a83b-52e9-b360-9e1906758616,Items,1,AFG_089_018,isad:rub:3018
tg:rubgr:4227,45729b5b-ab94-55aa-a5a7-930448054f7b,Items,1,AFG_111_022,isad:rub:3032
tg:rubgr:1475,113dff26-397c-5cbb-b134-8c88127047a0,Items,1,AFG_038_081,isad:rub:2968
tg:rubgr:3448,ea6159dd-54e8-5e7d-be65-e7d728c54d0a,Items,1,AFG_094_012,isad:rub:3020
tg:rubgr:4677,a36a7166-eb5b-5662-ac83-802a712ec1ec,Items,1,AFG_122_015,isad:rub:3044
tg:rubgr:440,a5c234c2-d997-50c6-992a-3a94d33ceb59,Items,1,AFG_009_029,isad:rub:2939
tg:rubgr:2609,9efc6ff0-dfa5-543b-b8aa-1440446c47e8,Items,1,AFG_084_023,isad:rub:3014
tg:rubgr:1926,307f99a0-858f-5a5c-94d1-82579b212e3f,Items,1,AFG_054_017,isad:rub:2984
tg:rubgr:913,19099a9d-d387-5576-81c3-f544d20bdec8,Items,1,AFG_020_026,isad:rub:2950
tg:rubgr:2259,78f7ea5f-c2e3-5b50-ad87-dd5f1a6af11f,Items,1,AFG_070_001,isad:rub:3000
tg:rubgr:5066,a5345286-0444-5d57-a625-8b207034b970,Items,1,AFG_141_004,isad:rub:3063
tg:rubgr:2873,68b85def-2185-5ce7-a0f6-2f89feb99cc9,Items,1,AFG_086_131,isad:rub:3016
tg:rubgr:3761,8f130dda-cf09-5ca4-9dc0-5114a141d3b8,Items,1,AFG_098_069,isad:rub:3021
tg:rubgr:293,ac4455d2-8e25-5a09-831e-d80785d79692,Items,1,AFG_006_007,isad:rub:2936
tg:rubgr:769,15b34440-2016-5476-ad90-517d01a6a8fc,Items,1,AFG_017_062,isad:rub:2947
tg:rubgr:3331,1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,Items,1,AFG_092_061,isad:rub:3018
tg:rubgr:339,3de74b36-92bb-54c6-bd99-289508c0a97c,Items,1,AFG_006_053,isad:rub:2936
tg:rubgr:2170,5e2dc3b5-e2c6-5420-b76e-7a127c575956,Items,1,AFG_061_002,isad:rub:2991
tg:rubgr:2520,a768bbee-d345-5ffa-bdc4-e891688582e6,Items,1,AFG_083_070,isad:rub:3013
tg:rubgr:2035,21738f6d-1682-55e5-9e61-9531f7533875,Items,1,AFG_055_066,isad:rub:2985
tg:rubgr:4948,39e20fea-7e06-5780-a507-b746926eecf2,Items,1,AFG_136_076,isad:rub:3058
tg:rubgr:2465,9ad78b68-65c5-5329-a72c-b5735283b74b,Items,1,AFG_083_015,isad:rub:3013
tg:rubgr:2936,9a2d188d-9f71-543c-b3c9-9a9090a385ea,Items,1,AFG_086_194,isad:rub:3016
tg:rubgr:3624,f9df6b49-60a9-5b83-a9e9-ba7bb6c80c5a,Items,1,AFG_097_070,isad:rub:3021
tg:rubgr:1619,dd52644f-7a9e-5c7e-95ee-39f930759740,Items,1,AFG_044_020,isad:rub:2974
tg:rubgr:3274,762d5ed7-9411-53ca-b6cc-4494f89af8c9,Items,1,AFG_092_004,isad:rub:3018
tg:rubgr:1249,a2728d8b-acb5-56bc-af44-7d7cb39c1007,Items,1,AFG_030_013,isad:rub:2960
tg:rubgr:786,a8844ef0-dd62-591f-b6e2-d7f2e3e03184,Items,1,AFG_017_079,isad:rub:2947
tg:rubgr:1526,2e1fa378-60b0-5b7e-a525-cf8149cde094,Items,1,AFG_040_016,isad:rub:2970
tg:rubgr:513,21b52e38-23da-5a10-af23-2ca04ce3c645,Items,1,AFG_010_028,isad:rub:2940
tg:rubgr:4724,072ecafe-493b-50cb-ad07-769bca78b03a,Items,1,AFG_128_024,isad:rub:3050
tg:rubgr:1176,601ad48b-5714-5f69-a8b2-f4fe761973a3,Items,1,AFG_027_014,isad:rub:2957
tg:rubgr:143,babc702c-bbf3-5af2-93cd-99b1230e99cd,Items,1,AFG_003_071,isad:rub:2933
tg:rubgr:4374,12bbc5fc-ecc8-55b7-b4fe-62f1fb059253,Items,1,AFG_111_169,isad:rub:3032
tg:rubgr:5135,db38613f-619c-5e94-a492-1d2832fa10f2,Items,1,AFG_143_014,isad:rub:3065
tg:rubgr:3848,75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,Items,1,AFG_100_024,isad:rub:3021
tg:rubgr:1875,e91e3912-0d81-517d-a8f7-fe8fb59276bc,Items,1,AFG_050_028,isad:rub:2980
tg:rubgr:840,f471950d-9479-57a2-ae10-7ce3ab772639,Items,1,AFG_019_011,isad:rub:2949
tg:rubgr:5070,a9f1e800-a66f-559f-9eca-f38f44a6ecec,Items,1,AFG_141_008,isad:rub:3063
tg:rubgr:905,24381c4e-b5da-54be-9682-3feb674233ab,Items,1,AFG_020_018,isad:rub:2950
tg:rubgr:1930,27110534-975f-593c-9d60-ed2d5a294de0,Items,1,AFG_054_021,isad:rub:2984
tg:rubgr:456,536e5448-74ea-53f3-a468-c92e7ac6e39e,Items,1,AFG_009_045,isad:rub:2939
tg:rubgr:4661,baf2ad8d-1419-58c4-8346-df539430454e,Items,1,AFG_121_029,isad:rub:3042
tg:rubgr:1199,61fafe70-494b-5c1f-8a9d-6cfefae2c2a0,Items,1,AFG_029_008,isad:rub:2959
tg:rubgr:1463,38e61076-c3b2-50d7-94d2-39f140d94cd8,Items,1,AFG_038_069,isad:rub:2968
tg:rubgr:4231,62f9797f-6cc9-5b12-8342-356ea59bd505,Items,1,AFG_111_026,isad:rub:3032
tg:rubgr:1033,95596b20-0d10-5a9d-b5d1-831133bc27da,Items,1,AFG_022_066,isad:rub:2952
tg:rubgr:2536,24f28a2d-e212-5549-a807-5375a1751cea,Items,1,AFG_083_086,isad:rub:3013
tg:rubgr:2166,23b4c1d3-4e3e-5a71-b189-6b026e45c57b,Items,1,AFG_060_008,isad:rub:2990
tg:rubgr:4118,cbc0b704-ddac-5af0-a589-817f24fe60e4,Items,1,AFG_108_039,isad:rub:3029
tg:rubgr:3327,7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,Items,1,AFG_092_057,isad:rub:3018
tg:rubgr:4548,39f4782c-0c7c-53cc-8d1f-4854e71e8121,Items,1,AFG_116_035,isad:rub:3037
tg:rubgr:285,3284df85-3d3e-525e-824d-3b5458cfdc71,Items,1,AFG_005_049,isad:rub:2935
tg:rubgr:3777,21152ea5-5cbc-5a95-9aa1-e7594918b123,Items,1,AFG_099_015,isad:rub:3021
tg:rubgr:2865,effb65e5-025a-58d3-ae2d-ec564e9bfbe4,Items,1,AFG_086_123,isad:rub:3016
tg:rubgr:790,3e0da625-02d8-56df-8589-fdeb49a339d6,Items,1,AFG_017_083,isad:rub:2947
tg:rubgr:3262,297fe69e-ccb7-5b44-9625-036e18809883,Items,1,AFG_091_066,isad:rub:3018
tg:rubgr:3798,99c1ac50-3c4a-50a0-a2de-d9d173815b51,Items,1,AFG_099_036,isad:rub:3021
tg:rubgr:3632,33ceddd6-aacd-5c94-953f-a7f7bea3b9fe,Items,1,AFG_097_078,isad:rub:3021
tg:rubgr:2920,f5dcf22a-91b2-5209-a13a-2165fda401a3,Items,1,AFG_086_178,isad:rub:3016
tg:rubgr:2473,58f9dad5-aefb-51a1-84df-029f4c261146,Items,1,AFG_083_023,isad:rub:3013
tg:rubgr:2189,2b42041e-fa5d-5a03-b391-c5b23a05fbea,Items,1,AFG_063_005,isad:rub:2993
tg:rubgr:2023,9cee4ae3-383c-5a41-875a-1fe90a33aa2a,Items,1,AFG_055_054,isad:rub:2985
tg:rubgr:817,82fa29d7-2c29-50e4-9612-27c3c7c0a5fd,Items,1,AFG_018_006,isad:rub:2948
tg:rubgr:1822,1948b8b1-4945-5509-bcbf-9c3005eb00f7,Items,1,AFG_048_001,isad:rub:2978
tg:rubgr:1988,eed36d67-1c16-58e8-ab16-a573050459ae,Items,1,AFG_055_019,isad:rub:2985
tg:rubgr:5162,5e4b5c33-49e8-55d4-9800-407a38454ca4,Items,1,AFG_143_041,isad:rub:3065
tg:rubgr:114,ca91ea26-bfff-5961-b894-6c9ee193d370,Items,1,AFG_003_042,isad:rub:2933
tg:rubgr:4323,1bfd422b-a965-5329-80ec-6b9c115326a0,Items,1,AFG_111_118,isad:rub:3032
tg:rubgr:1121,8843b4e7-bd7f-5a44-af26-c6aaf9a6bda8,Items,1,AFG_024_003,isad:rub:2954
tg:rubgr:544,b5d318c1-92cc-529c-b8bf-5fc95b85f822,Items,1,AFG_011_003,isad:rub:2941
tg:rubgr:4773,4be9794c-7606-5427-92b3-6e6d080d739a,Items,1,AFG_129_009,isad:rub:3051
tg:rubgr:1571,f73514f1-de28-5280-8ecc-9c1fbde601b3,Items,1,AFG_042_023,isad:rub:2972
tg:rubgr:4289,40189370-01c3-5982-aeec-5434c24c8238,Items,1,AFG_111_084,isad:rub:3032
tg:rubgr:3059,2abdd3d5-1967-5aae-8a6b-faabb470c5e4,Items,1,AFG_089_059,isad:rub:3018
tg:rubgr:1064,554fbee3-13b6-57bb-917a-21005ddbaa19,Items,1,AFG_023_012,isad:rub:2953
tg:rubgr:4266,bc8ad971-ce20-5948-98ef-d2e7055ed81e,Items,1,AFG_111_061,isad:rub:3032
tg:rubgr:3409,3a2b7875-8f40-5c68-87de-0307c664820c,Items,1,AFG_093_072,isad:rub:3019
tg:rubgr:1434,0d40d70f-dcb7-5aa0-9130-341347366766,Items,1,AFG_038_040,isad:rub:2968
tg:rubgr:401,238d536a-8d56-5627-b033-0f79ff860437,Items,1,AFG_008_020,isad:rub:2938
tg:rubgr:4636,8dbaed49-e966-53af-b746-86e1ca343f28,Items,1,AFG_121_004,isad:rub:3042
tg:rubgr:1967,f2502373-1d2b-59a8-b7ba-cb832b6ddd94,Items,1,AFG_054_058,isad:rub:2984
tg:rubgr:2648,d45e258c-a093-57fe-af30-ab959cb9fe33,Items,1,AFG_084_062,isad:rub:3014
tg:rubgr:952,b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,Items,1,AFG_021_036,isad:rub:2951
tg:rubgr:2218,beb9e1ee-b31c-5f57-b279-ceb5d9592e46,Items,1,AFG_067_006,isad:rub:2997
tg:rubgr:5027,b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,Items,1,AFG_139_007,isad:rub:3061
tg:rubgr:3720,92db1678-975b-550e-a9da-c7cdcd19d76b,Items,1,AFG_098_028,isad:rub:3021
tg:rubgr:2832,ae42dde8-2922-5eb6-9ce4-92965163d2da,Items,1,AFG_086_090,isad:rub:3016
tg:rubgr:728,c0c2274e-bdab-58ea-bcad-e2a8504ee50f,Items,1,AFG_017_021,isad:rub:2947
tg:rubgr:682,d49da1c6-23a5-5e19-806c-00b4cdf6766c,Items,1,AFG_016_015,isad:rub:2946
tg:rubgr:3370,b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,Items,1,AFG_093_033,isad:rub:3019
tg:rubgr:2998,9a8a8e81-ad78-5586-8f6e-cbedc83cf5b4,Items,1,AFG_088_019,isad:rub:3018
tg:rubgr:378,37dfb7e8-1907-56a3-8523-c1184e5e3a0a,Items,1,AFG_007_027,isad:rub:2937
tg:rubgr:2131,a6478a6f-a779-5a4d-84f6-1f1140798741,Items,1,AFG_058_045,isad:rub:2988
tg:rubgr:2561,17fad3cb-2606-5932-990c-7c298181d17f,Items,1,AFG_083_111,isad:rub:3013
tg:rubgr:2074,98f5ae4c-2f9f-570a-8f3a-6a308772306f,Items,1,AFG_057_001,isad:rub:2987
tg:rubgr:4909,670a1c0d-d10a-5782-bcaa-70a03520362a,Items,1,AFG_136_037,isad:rub:3058
tg:rubgr:2424,1975b94b-819b-56a6-9c63-a99209cc61ff,Items,1,AFG_081_009,isad:rub:3011
tg:rubgr:397,a4a2e583-c2cb-51dd-a8c1-c354c90ec334,Items,1,AFG_008_016,isad:rub:2938
tg:rubgr:1658,a29f8fc0-70a4-5d23-9b3b-7ab23335e64e,Items,1,AFG_045_014,isad:rub:2975
tg:rubgr:3665,eb416dbc-d5c1-56d1-a803-55f3e137ff8b,Items,1,AFG_097_111,isad:rub:3021
tg:rubgr:2977,39f69ac4-ae30-58a4-a1e7-24ca4b1482d7,Items,1,AFG_087_004,isad:rub:3017
tg:rubgr:1208,69d232b3-13c8-5fc9-851a-11c177c05a56,Items,1,AFG_029_017,isad:rub:2959
tg:rubgr:3235,a2b89459-2931-5e9f-91d6-8f49d4ff2127,Items,1,AFG_091_039,isad:rub:3018
tg:rubgr:1983,a9028518-2aaf-5400-b55b-dcf1bf5e5dcd,Items,1,AFG_055_014,isad:rub:2985
tg:rubgr:5169,9345cabd-9602-5f0c-a008-6bc91c50f8b4,Items,1,AFG_143_048,isad:rub:3065
tg:rubgr:2356,01c8e252-0dd6-595d-bf6d-27747e0a3e2f,Items,1,AFG_077_040,isad:rub:3007
tg:rubgr:47,fc8641b6-cb75-59e4-a1b5-51bbbba7bbea,Items,1,AFG_001_047,isad:rub:2930
tg:rubgr:1829,7b5aa8ad-842f-5c39-b419-9439cfff82bd,Items,1,AFG_049_002,isad:rub:2979
tg:rubgr:3814,782f0599-c88f-532c-948c-e07754a9bc1f,Items,1,AFG_099_052,isad:rub:3021
tg:rubgr:2706,3dce4ff7-1002-543e-9a3e-3b351c72ef62,Items,1,AFG_085_019,isad:rub:3015
tg:rubgr:4778,96bb315c-0e42-59ad-97bc-bc7a996d51b9,Items,1,AFG_129_014,isad:rub:3051
tg:rubgr:1080,e0493894-8a68-5856-902d-beb9a3959e33,Items,1,AFG_023_028,isad:rub:2953
tg:rubgr:4282,5ab569bc-9b04-53e2-848d-60fc453b963d,Items,1,AFG_111_077,isad:rub:3032
tg:rubgr:3547,f507558f-d0b0-52cd-80aa-c4e8f494db71,Items,1,AFG_095_032,isad:rub:3021
tg:rubgr:4328,7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,Items,1,AFG_111_123,isad:rub:3032
tg:rubgr:3117,0d295c35-13a2-5bde-b4c5-1172e1fb212e,Items,1,AFG_090_037,isad:rub:3018
tg:rubgr:3402,2dbd966d-6a33-5ca1-8f03-5e064659fc13,Items,1,AFG_093_065,isad:rub:3019
tg:rubgr:3052,eeec635f-d3a4-555f-8720-fa6b6892d9fb,Items,1,AFG_089_052,isad:rub:3018
tg:rubgr:4797,dbe89c66-0159-59de-b6fa-2773876f800f,Items,1,AFG_132_003,isad:rub:3054
tg:rubgr:1595,776a940d-f065-5343-a405-72db0d447066,Items,1,AFG_043_016,isad:rub:2973
tg:rubgr:2213,6de255fa-0203-59f8-8483-ef76f82cc0af,Items,1,AFG_067_001,isad:rub:2997
tg:rubgr:3951,96e2526f-723b-5922-9cf1-ff6383ee189b,Items,1,AFG_102_066,isad:rub:3023
tg:rubgr:5186,f0f0794a-de68-5bd3-99a6-98fafe7da399,Items,1,AFG_143_065,isad:rub:3065
