ResourceID,brocade.id,card,order,Related Dossier
af6674d4-6a5f-5c8d-a1c7-6bb127d2272c,tg:rubgr:694,RelatedDossiers,1,AFG_016
aab9c72b-1561-59fe-859d-c9650247208d,tg:rubgr:4509,RelatedDossiers,1,AFG_115
7631bf35-0f61-594b-b7f1-bca54d563b46,tg:rubgr:2824,RelatedDossiers,1,AFG_086
39666c14-df24-55a9-b438-a79ac0692014,tg:rubgr:3736,RelatedDossiers,1,AFG_098
d9a9847e-9373-5aa3-90dc-0d2fca55edc7,tg:rubgr:3223,RelatedDossiers,1,AFG_091
ccce4899-558c-562d-a508-e9d0b60b3b4e,tg:rubgr:2961,RelatedDossiers,1,AFG_086
5543b28f-c047-51d2-a860-fa9425c04f04,tg:rubgr:3673,RelatedDossiers,1,AFG_097
c2cb500c-c26e-578b-85ee-645cf8cd2688,tg:rubgr:381,RelatedDossiers,1,AFG_007
df3facf0-800b-5a3f-8bf2-d13da174eef7,tg:rubgr:3389,RelatedDossiers,1,AFG_093
22292a2d-27b0-529f-8b30-7cbcb86d78ea,tg:rubgr:2432,RelatedDossiers,1,AFG_082
d1baff79-f320-51b9-ba5b-ea42cf01bdd8,tg:rubgr:2062,RelatedDossiers,1,AFG_056
f29442b7-1841-5b95-bb48-04c1796d4f76,tg:rubgr:2598,RelatedDossiers,1,AFG_084
aa667d69-da4d-5e87-bccd-7b718d5152b4,tg:rubgr:856,RelatedDossiers,1,AFG_019
cc9b562b-6c2c-5e5d-86e5-9939a4680fed,tg:rubgr:5089,RelatedDossiers,1,AFG_142
8bafc422-f58b-52b1-9b8a-b5e0fadb8e17,tg:rubgr:1863,RelatedDossiers,1,AFG_050
4fa0a22d-48fe-57f0-ad7b-29fbfe971e7b,tg:rubgr:5123,RelatedDossiers,1,AFG_143
4fa0a22d-48fe-57f0-ad7b-29fbfe971e7b,tg:rubgr:5123,RelatedDossiers,2,AFG_021
88f9befb-e400-5209-a4ac-31e5912345da,tg:rubgr:4362,RelatedDossiers,1,AFG_111
88f9befb-e400-5209-a4ac-31e5912345da,tg:rubgr:4362,RelatedDossiers,2,AFG_008
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,RelatedDossiers,1,AFG_003
ff49b8ca-619b-5bd5-8d17-00d4e59e7cf2,tg:rubgr:1160,RelatedDossiers,1,AFG_026
692ab5c8-34cb-5da7-8d5e-8c5a6d953594,tg:rubgr:4698,RelatedDossiers,1,AFG_127
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,RelatedDossiers,1,AFG_128
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,RelatedDossiers,2,AFG_001
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,RelatedDossiers,3,AFG_050
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,RelatedDossiers,4,AFG_054
e4b00dc0-fc68-59f7-a523-8343d20673d9,tg:rubgr:4732,RelatedDossiers,5,AFG_065
b6d4b6bf-e850-5f06-938c-3bf08e974e98,tg:rubgr:505,RelatedDossiers,1,AFG_010
88f3a3ca-3a22-53c7-900b-b74f29824a2e,tg:rubgr:1530,RelatedDossiers,1,AFG_041
544ec7e0-fe5c-5d27-9279-4c05533939a0,tg:rubgr:1025,RelatedDossiers,1,AFG_022
a3415bb2-a83b-52e9-b360-9e1906758616,tg:rubgr:3018,RelatedDossiers,1,AFG_089
45729b5b-ab94-55aa-a5a7-930448054f7b,tg:rubgr:4227,RelatedDossiers,1,AFG_111
45729b5b-ab94-55aa-a5a7-930448054f7b,tg:rubgr:4227,RelatedDossiers,2,AFG_046
113dff26-397c-5cbb-b134-8c88127047a0,tg:rubgr:1475,RelatedDossiers,1,AFG_038
ea6159dd-54e8-5e7d-be65-e7d728c54d0a,tg:rubgr:3448,RelatedDossiers,1,AFG_094
a36a7166-eb5b-5662-ac83-802a712ec1ec,tg:rubgr:4677,RelatedDossiers,1,AFG_122
a36a7166-eb5b-5662-ac83-802a712ec1ec,tg:rubgr:4677,RelatedDossiers,2,AFG_038
a5c234c2-d997-50c6-992a-3a94d33ceb59,tg:rubgr:440,RelatedDossiers,1,AFG_009
9efc6ff0-dfa5-543b-b8aa-1440446c47e8,tg:rubgr:2609,RelatedDossiers,1,AFG_084
307f99a0-858f-5a5c-94d1-82579b212e3f,tg:rubgr:1926,RelatedDossiers,1,AFG_054
19099a9d-d387-5576-81c3-f544d20bdec8,tg:rubgr:913,RelatedDossiers,1,AFG_020
78f7ea5f-c2e3-5b50-ad87-dd5f1a6af11f,tg:rubgr:2259,RelatedDossiers,1,AFG_070
a5345286-0444-5d57-a625-8b207034b970,tg:rubgr:5066,RelatedDossiers,1,AFG_141
68b85def-2185-5ce7-a0f6-2f89feb99cc9,tg:rubgr:2873,RelatedDossiers,1,AFG_086
8f130dda-cf09-5ca4-9dc0-5114a141d3b8,tg:rubgr:3761,RelatedDossiers,1,AFG_098
ac4455d2-8e25-5a09-831e-d80785d79692,tg:rubgr:293,RelatedDossiers,1,AFG_006
15b34440-2016-5476-ad90-517d01a6a8fc,tg:rubgr:769,RelatedDossiers,1,AFG_017
1ce3f284-d86f-56d5-a3ac-7153ed52ebc1,tg:rubgr:3331,RelatedDossiers,1,AFG_092
3de74b36-92bb-54c6-bd99-289508c0a97c,tg:rubgr:339,RelatedDossiers,1,AFG_006
5e2dc3b5-e2c6-5420-b76e-7a127c575956,tg:rubgr:2170,RelatedDossiers,1,AFG_061
a768bbee-d345-5ffa-bdc4-e891688582e6,tg:rubgr:2520,RelatedDossiers,1,AFG_083
21738f6d-1682-55e5-9e61-9531f7533875,tg:rubgr:2035,RelatedDossiers,1,AFG_055
39e20fea-7e06-5780-a507-b746926eecf2,tg:rubgr:4948,RelatedDossiers,1,AFG_136
9ad78b68-65c5-5329-a72c-b5735283b74b,tg:rubgr:2465,RelatedDossiers,1,AFG_083
9a2d188d-9f71-543c-b3c9-9a9090a385ea,tg:rubgr:2936,RelatedDossiers,1,AFG_086
f9df6b49-60a9-5b83-a9e9-ba7bb6c80c5a,tg:rubgr:3624,RelatedDossiers,1,AFG_097
dd52644f-7a9e-5c7e-95ee-39f930759740,tg:rubgr:1619,RelatedDossiers,1,AFG_044
762d5ed7-9411-53ca-b6cc-4494f89af8c9,tg:rubgr:3274,RelatedDossiers,1,AFG_092
a2728d8b-acb5-56bc-af44-7d7cb39c1007,tg:rubgr:1249,RelatedDossiers,1,AFG_030
a8844ef0-dd62-591f-b6e2-d7f2e3e03184,tg:rubgr:786,RelatedDossiers,1,AFG_017
2e1fa378-60b0-5b7e-a525-cf8149cde094,tg:rubgr:1526,RelatedDossiers,1,AFG_040
21b52e38-23da-5a10-af23-2ca04ce3c645,tg:rubgr:513,RelatedDossiers,1,AFG_010
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,RelatedDossiers,1,AFG_128
601ad48b-5714-5f69-a8b2-f4fe761973a3,tg:rubgr:1176,RelatedDossiers,1,AFG_027
babc702c-bbf3-5af2-93cd-99b1230e99cd,tg:rubgr:143,RelatedDossiers,1,AFG_003
12bbc5fc-ecc8-55b7-b4fe-62f1fb059253,tg:rubgr:4374,RelatedDossiers,1,AFG_111
12bbc5fc-ecc8-55b7-b4fe-62f1fb059253,tg:rubgr:4374,RelatedDossiers,2,AFG_007
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,RelatedDossiers,1,AFG_143
db38613f-619c-5e94-a492-1d2832fa10f2,tg:rubgr:5135,RelatedDossiers,2,AFG_021
75cb7d52-2f7e-54d0-bfb9-bdab1bd82664,tg:rubgr:3848,RelatedDossiers,1,AFG_100
e91e3912-0d81-517d-a8f7-fe8fb59276bc,tg:rubgr:1875,RelatedDossiers,1,AFG_050
f471950d-9479-57a2-ae10-7ce3ab772639,tg:rubgr:840,RelatedDossiers,1,AFG_019
a9f1e800-a66f-559f-9eca-f38f44a6ecec,tg:rubgr:5070,RelatedDossiers,1,AFG_141
24381c4e-b5da-54be-9682-3feb674233ab,tg:rubgr:905,RelatedDossiers,1,AFG_020
27110534-975f-593c-9d60-ed2d5a294de0,tg:rubgr:1930,RelatedDossiers,1,AFG_054
536e5448-74ea-53f3-a468-c92e7ac6e39e,tg:rubgr:456,RelatedDossiers,1,AFG_009
baf2ad8d-1419-58c4-8346-df539430454e,tg:rubgr:4661,RelatedDossiers,1,AFG_121
61fafe70-494b-5c1f-8a9d-6cfefae2c2a0,tg:rubgr:1199,RelatedDossiers,1,AFG_029
38e61076-c3b2-50d7-94d2-39f140d94cd8,tg:rubgr:1463,RelatedDossiers,1,AFG_038
62f9797f-6cc9-5b12-8342-356ea59bd505,tg:rubgr:4231,RelatedDossiers,1,AFG_111
95596b20-0d10-5a9d-b5d1-831133bc27da,tg:rubgr:1033,RelatedDossiers,1,AFG_022
24f28a2d-e212-5549-a807-5375a1751cea,tg:rubgr:2536,RelatedDossiers,1,AFG_083
23b4c1d3-4e3e-5a71-b189-6b026e45c57b,tg:rubgr:2166,RelatedDossiers,1,AFG_060
cbc0b704-ddac-5af0-a589-817f24fe60e4,tg:rubgr:4118,RelatedDossiers,1,AFG_108
7b452e3d-81b9-5daf-80bf-7c7f9d4c5d71,tg:rubgr:3327,RelatedDossiers,1,AFG_092
39f4782c-0c7c-53cc-8d1f-4854e71e8121,tg:rubgr:4548,RelatedDossiers,1,AFG_116
3284df85-3d3e-525e-824d-3b5458cfdc71,tg:rubgr:285,RelatedDossiers,1,AFG_005
21152ea5-5cbc-5a95-9aa1-e7594918b123,tg:rubgr:3777,RelatedDossiers,1,AFG_099
effb65e5-025a-58d3-ae2d-ec564e9bfbe4,tg:rubgr:2865,RelatedDossiers,1,AFG_086
3e0da625-02d8-56df-8589-fdeb49a339d6,tg:rubgr:790,RelatedDossiers,1,AFG_017
3e0da625-02d8-56df-8589-fdeb49a339d6,tg:rubgr:790,RelatedDossiers,2,AFG_016
297fe69e-ccb7-5b44-9625-036e18809883,tg:rubgr:3262,RelatedDossiers,1,AFG_091
99c1ac50-3c4a-50a0-a2de-d9d173815b51,tg:rubgr:3798,RelatedDossiers,1,AFG_099
33ceddd6-aacd-5c94-953f-a7f7bea3b9fe,tg:rubgr:3632,RelatedDossiers,1,AFG_097
f5dcf22a-91b2-5209-a13a-2165fda401a3,tg:rubgr:2920,RelatedDossiers,1,AFG_086
58f9dad5-aefb-51a1-84df-029f4c261146,tg:rubgr:2473,RelatedDossiers,1,AFG_083
2b42041e-fa5d-5a03-b391-c5b23a05fbea,tg:rubgr:2189,RelatedDossiers,1,AFG_063
9cee4ae3-383c-5a41-875a-1fe90a33aa2a,tg:rubgr:2023,RelatedDossiers,1,AFG_055
82fa29d7-2c29-50e4-9612-27c3c7c0a5fd,tg:rubgr:817,RelatedDossiers,1,AFG_018
1948b8b1-4945-5509-bcbf-9c3005eb00f7,tg:rubgr:1822,RelatedDossiers,1,AFG_048
eed36d67-1c16-58e8-ab16-a573050459ae,tg:rubgr:1988,RelatedDossiers,1,AFG_055
5e4b5c33-49e8-55d4-9800-407a38454ca4,tg:rubgr:5162,RelatedDossiers,1,AFG_143
ca91ea26-bfff-5961-b894-6c9ee193d370,tg:rubgr:114,RelatedDossiers,1,AFG_003
1bfd422b-a965-5329-80ec-6b9c115326a0,tg:rubgr:4323,RelatedDossiers,1,AFG_111
8843b4e7-bd7f-5a44-af26-c6aaf9a6bda8,tg:rubgr:1121,RelatedDossiers,1,AFG_024
b5d318c1-92cc-529c-b8bf-5fc95b85f822,tg:rubgr:544,RelatedDossiers,1,AFG_011
4be9794c-7606-5427-92b3-6e6d080d739a,tg:rubgr:4773,RelatedDossiers,1,AFG_129
4be9794c-7606-5427-92b3-6e6d080d739a,tg:rubgr:4773,RelatedDossiers,2,AFG_125
f73514f1-de28-5280-8ecc-9c1fbde601b3,tg:rubgr:1571,RelatedDossiers,1,AFG_042
40189370-01c3-5982-aeec-5434c24c8238,tg:rubgr:4289,RelatedDossiers,1,AFG_111
2abdd3d5-1967-5aae-8a6b-faabb470c5e4,tg:rubgr:3059,RelatedDossiers,1,AFG_089
554fbee3-13b6-57bb-917a-21005ddbaa19,tg:rubgr:1064,RelatedDossiers,1,AFG_023
bc8ad971-ce20-5948-98ef-d2e7055ed81e,tg:rubgr:4266,RelatedDossiers,1,AFG_111
3a2b7875-8f40-5c68-87de-0307c664820c,tg:rubgr:3409,RelatedDossiers,1,AFG_093
0d40d70f-dcb7-5aa0-9130-341347366766,tg:rubgr:1434,RelatedDossiers,1,AFG_038
238d536a-8d56-5627-b033-0f79ff860437,tg:rubgr:401,RelatedDossiers,1,AFG_008
8dbaed49-e966-53af-b746-86e1ca343f28,tg:rubgr:4636,RelatedDossiers,1,AFG_121
f2502373-1d2b-59a8-b7ba-cb832b6ddd94,tg:rubgr:1967,RelatedDossiers,1,AFG_054
d45e258c-a093-57fe-af30-ab959cb9fe33,tg:rubgr:2648,RelatedDossiers,1,AFG_084
b0eb9d3f-7fd9-59d2-a258-45e2ae12157b,tg:rubgr:952,RelatedDossiers,1,AFG_021
beb9e1ee-b31c-5f57-b279-ceb5d9592e46,tg:rubgr:2218,RelatedDossiers,1,AFG_067
b289c2fd-eda6-5ff4-9cf4-c55f1ac726ae,tg:rubgr:5027,RelatedDossiers,1,AFG_139
92db1678-975b-550e-a9da-c7cdcd19d76b,tg:rubgr:3720,RelatedDossiers,1,AFG_098
ae42dde8-2922-5eb6-9ce4-92965163d2da,tg:rubgr:2832,RelatedDossiers,1,AFG_086
c0c2274e-bdab-58ea-bcad-e2a8504ee50f,tg:rubgr:728,RelatedDossiers,1,AFG_017
d49da1c6-23a5-5e19-806c-00b4cdf6766c,tg:rubgr:682,RelatedDossiers,1,AFG_016
b5ae5c1d-16b4-5bbc-934d-39b21ae29bba,tg:rubgr:3370,RelatedDossiers,1,AFG_093
9a8a8e81-ad78-5586-8f6e-cbedc83cf5b4,tg:rubgr:2998,RelatedDossiers,1,AFG_088
37dfb7e8-1907-56a3-8523-c1184e5e3a0a,tg:rubgr:378,RelatedDossiers,1,AFG_007
a6478a6f-a779-5a4d-84f6-1f1140798741,tg:rubgr:2131,RelatedDossiers,1,AFG_058
17fad3cb-2606-5932-990c-7c298181d17f,tg:rubgr:2561,RelatedDossiers,1,AFG_083
98f5ae4c-2f9f-570a-8f3a-6a308772306f,tg:rubgr:2074,RelatedDossiers,1,AFG_057
670a1c0d-d10a-5782-bcaa-70a03520362a,tg:rubgr:4909,RelatedDossiers,1,AFG_136
1975b94b-819b-56a6-9c63-a99209cc61ff,tg:rubgr:2424,RelatedDossiers,1,AFG_081
a4a2e583-c2cb-51dd-a8c1-c354c90ec334,tg:rubgr:397,RelatedDossiers,1,AFG_008
a29f8fc0-70a4-5d23-9b3b-7ab23335e64e,tg:rubgr:1658,RelatedDossiers,1,AFG_045
eb416dbc-d5c1-56d1-a803-55f3e137ff8b,tg:rubgr:3665,RelatedDossiers,1,AFG_097
39f69ac4-ae30-58a4-a1e7-24ca4b1482d7,tg:rubgr:2977,RelatedDossiers,1,AFG_087
69d232b3-13c8-5fc9-851a-11c177c05a56,tg:rubgr:1208,RelatedDossiers,1,AFG_029
a2b89459-2931-5e9f-91d6-8f49d4ff2127,tg:rubgr:3235,RelatedDossiers,1,AFG_091
a9028518-2aaf-5400-b55b-dcf1bf5e5dcd,tg:rubgr:1983,RelatedDossiers,1,AFG_055
9345cabd-9602-5f0c-a008-6bc91c50f8b4,tg:rubgr:5169,RelatedDossiers,1,AFG_143
01c8e252-0dd6-595d-bf6d-27747e0a3e2f,tg:rubgr:2356,RelatedDossiers,1,AFG_077
fc8641b6-cb75-59e4-a1b5-51bbbba7bbea,tg:rubgr:47,RelatedDossiers,1,AFG_001
7b5aa8ad-842f-5c39-b419-9439cfff82bd,tg:rubgr:1829,RelatedDossiers,1,AFG_049
782f0599-c88f-532c-948c-e07754a9bc1f,tg:rubgr:3814,RelatedDossiers,1,AFG_099
3dce4ff7-1002-543e-9a3e-3b351c72ef62,tg:rubgr:2706,RelatedDossiers,1,AFG_085
96bb315c-0e42-59ad-97bc-bc7a996d51b9,tg:rubgr:4778,RelatedDossiers,1,AFG_129
96bb315c-0e42-59ad-97bc-bc7a996d51b9,tg:rubgr:4778,RelatedDossiers,2,AFG_125
e0493894-8a68-5856-902d-beb9a3959e33,tg:rubgr:1080,RelatedDossiers,1,AFG_023
5ab569bc-9b04-53e2-848d-60fc453b963d,tg:rubgr:4282,RelatedDossiers,1,AFG_111
f507558f-d0b0-52cd-80aa-c4e8f494db71,tg:rubgr:3547,RelatedDossiers,1,AFG_095
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,RelatedDossiers,1,AFG_111
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,RelatedDossiers,2,AFG_031
7d5f4a04-0c29-56ee-a264-a93db8a3f1ab,tg:rubgr:4328,RelatedDossiers,3,AFG_070
0d295c35-13a2-5bde-b4c5-1172e1fb212e,tg:rubgr:3117,RelatedDossiers,1,AFG_090
2dbd966d-6a33-5ca1-8f03-5e064659fc13,tg:rubgr:3402,RelatedDossiers,1,AFG_093
eeec635f-d3a4-555f-8720-fa6b6892d9fb,tg:rubgr:3052,RelatedDossiers,1,AFG_089
dbe89c66-0159-59de-b6fa-2773876f800f,tg:rubgr:4797,RelatedDossiers,1,AFG_132
776a940d-f065-5343-a405-72db0d447066,tg:rubgr:1595,RelatedDossiers,1,AFG_043
6de255fa-0203-59f8-8483-ef76f82cc0af,tg:rubgr:2213,RelatedDossiers,1,AFG_067
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,RelatedDossiers,1,AFG_102
96e2526f-723b-5922-9cf1-ff6383ee189b,tg:rubgr:3951,RelatedDossiers,2,AFG_019
f0f0794a-de68-5bd3-99a6-98fafe7da399,tg:rubgr:5186,RelatedDossiers,1,AFG_143
bf0080a3-19d7-5d04-a2e0-761bbc229834,tg:rubgr:2643,RelatedDossiers,1,AFG_084
d05169d8-0e11-5a6c-8d7c-c204b4325fd2,tg:rubgr:959,RelatedDossiers,1,AFG_021
a04c345b-4a10-5df6-9294-7bf403319ae3,tg:rubgr:689,RelatedDossiers,1,AFG_016
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,RelatedDossiers,1,AFG_034
d98658b8-6509-5381-a4fe-0e3fd4e18f82,tg:rubgr:1346,RelatedDossiers,2,AFG_035
cb45fe6c-5db4-5d57-b563-9a67a08252cb,tg:rubgr:3681,RelatedDossiers,1,AFG_097
e4bd6076-a798-57b6-ac8a-51eb0b78c255,tg:rubgr:4144,RelatedDossiers,1,AFG_109
9ee38983-2e1c-55e2-bbb6-727b403e19bc,tg:rubgr:2993,RelatedDossiers,1,AFG_088
e2b41fca-584b-5f66-9bd2-77f5102a6369,tg:rubgr:373,RelatedDossiers,1,AFG_007
d490ba4b-b2a0-586b-b8ed-b5dd1a7e885e,tg:rubgr:1716,RelatedDossiers,1,AFG_046
bc97c240-75c8-5dd7-937c-bc4c97b4d346,tg:rubgr:2839,RelatedDossiers,1,AFG_086
555abf99-6315-50d5-86ae-f1fef61c6abf,tg:rubgr:4514,RelatedDossiers,1,AFG_116
00cacee7-b0a3-57d9-b89e-29393b97a1ce,tg:rubgr:723,RelatedDossiers,1,AFG_017
2b582c6b-7372-54c4-a362-4e1197ea5586,tg:rubgr:2090,RelatedDossiers,1,AFG_058
e64de584-1917-5515-a666-614d70aad106,tg:rubgr:4847,RelatedDossiers,1,AFG_134
9c6ec606-08a0-5bdf-a857-86bb113bf396,tg:rubgr:5305,RelatedDossiers,1,AFG_145
4a7ff30e-2a75-5a6b-9963-598db01ac81d,tg:rubgr:4902,RelatedDossiers,1,AFG_136
14859b3f-1d1a-587d-b1c8-84dfa9030e4a,tg:rubgr:2585,RelatedDossiers,1,AFG_083
ba732a59-bc20-50de-993d-63e71b9c33a9,tg:rubgr:5240,RelatedDossiers,1,AFG_144
87ed84d1-3c68-54ab-9317-5629bcb6b4b7,tg:rubgr:4001,RelatedDossiers,1,AFG_104
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,RelatedDossiers,1,AFG_004
0a04126c-969d-5f4e-8e3d-f208daa05584,tg:rubgr:236,RelatedDossiers,2,AFG_020
d3a976e2-2420-5163-a393-0accec7edc94,tg:rubgr:1203,RelatedDossiers,1,AFG_029
e4b165cf-1a9d-5850-8460-97d155d701ef,tg:rubgr:4451,RelatedDossiers,1,AFG_113
18912f86-8fc3-571e-ae90-a90942fe563c,tg:rubgr:3394,RelatedDossiers,1,AFG_093
3d6b6404-fe6f-5b0f-9207-13e021f9828c,tg:rubgr:666,RelatedDossiers,1,AFG_015
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,RelatedDossiers,1,AFG_045
7d23caf8-7c57-507d-87b9-3624bbe17e55,tg:rubgr:3140,RelatedDossiers,1,AFG_090
722aa5c5-adbe-54f9-aff0-7a4b7cb1a2ab,tg:rubgr:4685,RelatedDossiers,1,AFG_124
d81c710e-19da-5985-b2f3-b5f6b4cd707b,tg:rubgr:148,RelatedDossiers,1,AFG_003
eff228a7-ced6-56d7-bc04-f134b20a3648,tg:rubgr:1487,RelatedDossiers,1,AFG_039
0628536d-8ccd-509d-b6d0-134856cd55f4,tg:rubgr:3510,RelatedDossiers,1,AFG_094
6af010fc-dfba-5818-b250-e03cab10e63d,tg:rubgr:518,RelatedDossiers,1,AFG_010
eaa17bcb-2953-5dbe-ab5f-889736213d71,tg:rubgr:3843,RelatedDossiers,1,AFG_100
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,RelatedDossiers,1,AFG_142
49ed39af-90ed-5210-be41-fa2c298e088e,tg:rubgr:5094,RelatedDossiers,2,AFG_005
eae3567b-5fac-5668-9712-a9c4755adfe1,tg:rubgr:2751,RelatedDossiers,1,AFG_086
5c925377-dc50-505b-bbe4-e7d501d35009,tg:rubgr:2301,RelatedDossiers,1,AFG_076
49619962-6762-5d08-a69f-f5f403e72d5c,tg:rubgr:10,RelatedDossiers,1,AFG_001
e973611a-edda-556d-94a3-088a0486b8c3,tg:rubgr:3906,RelatedDossiers,1,AFG_102
d0d97662-579f-5d74-ba59-6d37984ae4ad,tg:rubgr:2614,RelatedDossiers,1,AFG_084
e9d27897-13f4-5b89-bd72-8737b988ba99,tg:rubgr:1891,RelatedDossiers,1,AFG_052
e9d27897-13f4-5b89-bd72-8737b988ba99,tg:rubgr:1891,RelatedDossiers,2,AFG_005
ced9be7d-d5a0-5ff4-9a00-5ce49ad9ad5a,tg:rubgr:2244,RelatedDossiers,1,AFG_069
ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,tg:rubgr:1038,RelatedDossiers,1,AFG_022
1cb6bf14-ca43-5b29-9f8c-65266089e889,tg:rubgr:3005,RelatedDossiers,1,AFG_089
1ca34071-372b-5326-a6aa-8edee1070044,tg:rubgr:1192,RelatedDossiers,1,AFG_029
4fa7fc0a-cda3-570d-83d0-987419ec1e10,tg:rubgr:1468,RelatedDossiers,1,AFG_038
d75df19d-f939-59bb-9aae-8d0e25f1b92c,tg:rubgr:4390,RelatedDossiers,1,AFG_111
d75df19d-f939-59bb-9aae-8d0e25f1b92c,tg:rubgr:4390,RelatedDossiers,2,AFG_039
07501748-8cda-5070-ab93-c4bd984e788d,tg:rubgr:3455,RelatedDossiers,1,AFG_094
4008d6f9-d4a0-5ef2-a53d-9ce695327a4d,tg:rubgr:2497,RelatedDossiers,1,AFG_083
9e0d8ef0-a63b-5da7-8819-13798a67297d,tg:rubgr:5352,RelatedDossiers,1,AFG_145
e7d32e2c-fb9e-5fe8-98eb-89e6538c2f91,tg:rubgr:4810,RelatedDossiers,1,AFG_132
0deb1cee-f2f7-5a04-8a8c-afe02d11e9c8,tg:rubgr:4543,RelatedDossiers,1,AFG_116
469600e1-ea20-5d29-add9-986955571c9c,tg:rubgr:3286,RelatedDossiers,1,AFG_092
502bea89-ad9a-525f-a7f9-9b9d18f86253,tg:rubgr:774,RelatedDossiers,1,AFG_017
146ab5e1-161e-5a23-b9c9-6c0c8b5b8f73,tg:rubgr:1741,RelatedDossiers,1,AFG_046
dd1a68f0-5624-53a1-9aed-91eb44d747df,tg:rubgr:4113,RelatedDossiers,1,AFG_108
9b27b108-c363-52c9-b5fe-9c2b58cdf97f,tg:rubgr:324,RelatedDossiers,1,AFG_006
b66dee50-91d9-590f-904d-92c28c3d4dee,tg:rubgr:1311,RelatedDossiers,1,AFG_034
986b29a8-2842-54fa-b490-5b68534c1a4e,tg:rubgr:3639,RelatedDossiers,1,AFG_097
6ba81628-8ba5-5721-8582-92f553722235,tg:rubgr:1604,RelatedDossiers,1,AFG_044
741eaf5a-ce56-52e3-8f50-44036ec0e512,tg:rubgr:4406,RelatedDossiers,1,AFG_112
23f0adbc-f25d-5598-88e3-2f2e306010d1,tg:rubgr:631,RelatedDossiers,1,AFG_014
f7b7576d-cecb-5983-8096-b345e9aa8b57,tg:rubgr:3269,RelatedDossiers,1,AFG_091
d6a29515-b36b-5fd2-a639-b134f95bd2b5,tg:rubgr:1254,RelatedDossiers,1,AFG_032
5c9fae6f-2718-58ca-bcfe-c825f51fc4aa,tg:rubgr:3793,RelatedDossiers,1,AFG_099
e0700bc7-189a-5154-9f47-fd6083ca3700,tg:rubgr:4056,RelatedDossiers,1,AFG_106
e0700bc7-189a-5154-9f47-fd6083ca3700,tg:rubgr:4056,RelatedDossiers,2,AFG_128
499042b4-070c-5c72-815e-e16089217f1f,tg:rubgr:2881,RelatedDossiers,1,AFG_086
1d36fc0f-bea7-5e72-8399-2e391cd1f67e,tg:rubgr:261,RelatedDossiers,1,AFG_005
be59412e-96ff-5b84-b0ef-7585e9aa2119,tg:rubgr:2028,RelatedDossiers,1,AFG_055
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,RelatedDossiers,1,AFG_144
59b8098c-8fbd-5c5f-91e6-655d69d11919,tg:rubgr:5217,RelatedDossiers,2,AFG_011
e85b9bac-3916-5885-9bb7-d249a1149a13,tg:rubgr:2478,RelatedDossiers,1,AFG_083
dc0a7d2a-057a-5574-a5ff-8b6c93e99569,tg:rubgr:2182,RelatedDossiers,1,AFG_062
0dd8819e-6f78-523e-bd62-d9ff15e9c318,tg:rubgr:4955,RelatedDossiers,1,AFG_136
fbca7d4c-e599-5f46-90c4-07e105c050d3,tg:rubgr:5128,RelatedDossiers,1,AFG_143
99bfa22e-3078-53b7-81cf-9a1742817766,tg:rubgr:2317,RelatedDossiers,1,AFG_077
037bd687-c3c5-5e16-bd34-8cd0bec6d847,tg:rubgr:5082,RelatedDossiers,1,AFG_141
7b58e6d9-81a2-5c1f-96e2-d5c8b96b4732,tg:rubgr:2747,RelatedDossiers,1,AFG_086
1c0e1ee2-d1f3-5f58-8541-7aa4f34c21bf,tg:rubgr:3855,RelatedDossiers,1,AFG_101
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,RelatedDossiers,1,AFG_050
94a74f00-fc0e-5eab-a297-107e559de209,tg:rubgr:1868,RelatedDossiers,2,AFG_017
0e0b317c-b6b5-5c6f-b434-2841151b266c,tg:rubgr:4739,RelatedDossiers,1,AFG_128
3fe07183-aab8-515e-b9e9-cc9ca0f837c6,tg:rubgr:3506,RelatedDossiers,1,AFG_094
eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,tg:rubgr:4369,RelatedDossiers,1,AFG_111
eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,tg:rubgr:4369,RelatedDossiers,2,AFG_045
0cf1fd44-5cb2-530e-9702-642422672d74,tg:rubgr:1491,RelatedDossiers,1,AFG_039
