ResourceID,brocade.id,card,order,source_field,source_code,Condition State Note,Condition State Notes Language,Condition State Notes Type
d03c5d9d-1ee7-5004-8ec5-25857f91b0ba,tg:lhaq:8606,Conditions,2,note.lhconditie,Het karton heeft kreuken en het is in verschillende plaatsen gescheurd.,Het karton heeft kreuken en het is in verschillende plaatsen gescheurd.,Nederlands,condition/examination description
84c167a7-c177-5378-a2b8-bfa45cd301be,tg:lhaq:5464,Conditions,3,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
24755bf4-3b7a-5da5-9824-b4de7ffa5264,tg:lhaq:9017,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
7fe47df2-b25c-57de-86ba-3eeeb1dc802f,tg:lhaq:7265,Conditions,3,note.lhconditie,Goed. Op karton geplakt.,Goed. Op karton geplakt.,Nederlands,condition/examination description
f888e53c-7b7f-5eda-ac95-aa2b051f5318,tg:lhaq:6862,Conditions,2,note.lhconditie,"26/06/2006: Goed, licht vergeeld.","26/06/2006: Goed, licht vergeeld.",Nederlands,condition/examination description
7e523bd0-3e26-5b79-99c7-a53ae1773935,tg:lhaq:9040,Conditions,1,note.lhconditie,Het papier is licht verkleurd.,Het papier is licht verkleurd.,Nederlands,condition/examination description
36f3dcad-6f02-5d12-8170-5e0300fa6812,tg:lhaq:9105,Conditions,1,note.lhconditie,20/02/2009: Matig. Vergeeld.,20/02/2009: Matig. Vergeeld.,Nederlands,condition/examination description
e7858449-4aee-5a7d-a8e5-c74ce6be6213,tg:lhaq:8981,Conditions,3,note.lhconditie,Het karton is aan de boven-  en rechterkant zwaar verkleurd.,Het karton is aan de boven-  en rechterkant zwaar verkleurd.,Nederlands,condition/examination description
47c481ca-f61f-5261-8694-71437a1c175a,tg:lhaq:9056,Conditions,1,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
541c9f03-c2fe-5019-9dcb-2245672283f7,tg:lhaq:9406,Conditions,3,note.lhconditie,Aan de rand van de linkerzijde lichtgrijs verfvlekje.,Aan de rand van de linkerzijde lichtgrijs verfvlekje.,Nederlands,condition/examination description
b6b4cfbd-6905-57de-ac1c-2292644fea94,tg:lhaq:9113,Conditions,2,note.lhconditie,19/03/2009: Goed.,19/03/2009: Goed.,Nederlands,condition/examination description
250a083b-0501-568b-ba75-d10a9ecc254b,tg:lhaq:8702,Conditions,2,note.lhconditie,Het papier vertoont beschadigingen  aan de achterzijde bovenaan  veroorzaakt door kleefband.,Het papier vertoont beschadigingen  aan de achterzijde bovenaan  veroorzaakt door kleefband.,Nederlands,condition/examination description
51827a5f-fa12-5f05-b709-5ad480ca03d3,tg:lhaq:9001,Conditions,2,note.lhconditie,Het papier is verkleurd.,Het papier is verkleurd.,Nederlands,condition/examination description
bd725bc4-04f3-583c-820c-474b514bd0cd,tg:lhaq:8755,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
5e644e9b-8c42-5a09-a11c-7398fcab3cf6,tg:lhaq:8885,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
73645e8d-0cfa-5513-b2a7-3248bad2f5ca,tg:lhaq:8539,Conditions,2,note.lhconditie,Het papier heeft een hoek aan de bovenkant afgescheurd en het heeft een kreuk aan de onderkant.,Het papier heeft een hoek aan de bovenkant afgescheurd en het heeft een kreuk aan de onderkant.,Nederlands,condition/examination description
568f3d0b-4704-536e-b444-6859685cef68,tg:lhaq:8884,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
6bead15e-dd1f-5a41-ab64-2fbe3d534e87,tg:lhaq:8538,Conditions,3,note.lhconditie,Het papier heeft scheurtjes aan de boven en onderkant.,Het papier heeft scheurtjes aan de boven en onderkant.,Nederlands,condition/examination description
c40e1612-6ab9-555a-9a9e-4e36572dfc08,tg:lhaq:9000,Conditions,2,note.lhconditie,Het papier is verkleurd en aan de hoekjes zijn stukjes afgescheurd.,Het papier is verkleurd en aan de hoekjes zijn stukjes afgescheurd.,Nederlands,condition/examination description
7fbcfbdf-b237-518f-8195-8a01ecf5725e,tg:lhaq:5473,Conditions,3,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
132c4bbc-5c0b-5e3c-95e6-1ec56cead60a,tg:lhaq:8754,Conditions,2,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
0ee3ddaa-8669-555b-9582-a69cdb5dfd5e,tg:lhaq:9407,Conditions,1,note.lhconditie,Een lichtgrijs verfvlekje onderaan de tekening.,Een lichtgrijs verfvlekje onderaan de tekening.,Nederlands,condition/examination description
9afff349-6522-5a2c-82aa-1226e52fbf68,tg:lhaq:8980,Conditions,2,note.lhconditie,"Het karton is aan de boven-, onder- en rechterkant zwaar verkleurd.","Het karton is aan de boven-, onder- en rechterkant zwaar verkleurd.",Nederlands,condition/examination description
60475ccc-04ee-5b3a-b323-7f314400376e,tg:lhaq:4018,Conditions,2,note.lhconditie,07/10/2004: goed.,07/10/2004: goed.,Nederlands,condition/examination description
b1708db9-32f9-5100-93ec-0a909770692d,tg:lhaq:7634,Conditions,1,note.lhconditie,Blad losgekomen.,Blad losgekomen.,Nederlands,condition/examination description
8b97c304-4c0e-5500-93f2-ad9ff4574784,tg:lhaq:7264,Conditions,3,note.lhconditie,Goed. Op karton geplakt.,Goed. Op karton geplakt.,Nederlands,condition/examination description
daa20835-817f-53b4-8e89-e2e74665579a,tg:lhaq:8607,Conditions,1,note.lhconditie,Het papier heeft kreuken.,Het papier heeft kreuken.,Nederlands,condition/examination description
a33f04e3-91d8-5209-a394-3733e8794a55,tg:lhaq:5465,Conditions,3,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
627b6916-d114-5336-9386-194ba10730b9,tg:lhaq:9016,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
98c7c3a7-7c41-5589-9c1e-980f131d6f9b,tg:lhaq:8312,Conditions,1,note.lhconditie,Het papier is op verschillende plaatsen beschadigd,Het papier is op verschillende plaatsen beschadigd,Nederlands,condition/examination description
bdb11b7f-213a-514d-ab0d-e016e2590aec,tg:lhaq:8555,Conditions,2,note.lhconditie,Het papier heeft scheurtjes en een kreuk aan de onderkant.,Het papier heeft scheurtjes en een kreuk aan de onderkant.,Nederlands,condition/examination description
1bd81542-9cf4-5758-a665-09bce0f8be95,tg:lhaq:8739,Conditions,1,note.lhconditie,Het papier is aan de bovenkant licht verkleurd.,Het papier is aan de bovenkant licht verkleurd.,Nederlands,condition/examination description
e13bb90a-b811-590b-84f8-0e4b43e9cf0e,tg:lhaq:9313,Conditions,2,note.lhconditie,"15/03/2010: Vuil, de tekening is bedekt met een doorzichtig plastic afdekvel, bevestiging van het afdekvel door middel van nietjes.","15/03/2010: Vuil, de tekening is bedekt met een doorzichtig plastic afdekvel, bevestiging van het afdekvel door middel van nietjes.",Nederlands,condition/examination description
a4d1b039-9547-59da-a319-20bf527b48cf,tg:lhaq:8851,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
013710cb-d49e-5a5f-80fe-abf6d2d5027c,tg:lhaq:7618,Conditions,2,note.lhconditie,"Redelijk, randen oneven.","Redelijk, randen oneven.",Nederlands,condition/examination description
2ade8736-f14f-5c80-b19f-111bfcd41e28,tg:lhaq:8914,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de borden beschadigd.,Het papier is licht verkleurd en het is aan de borden beschadigd.,Nederlands,condition/examination description
eaca50e9-a2b1-5fb8-a0ee-01f5852b8d42,tg:lhaq:4608,Conditions,2,note.lhconditie,20/12/2004: Zonder fout.,20/12/2004: Zonder fout.,Nederlands,condition/examination description
bc87f8bc-ec6e-5916-8b52-9b4bf540188b,tg:lhaq:8781,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft kreuken en scheurtjes.,Het papier is licht verkleurd en het heeft kreuken en scheurtjes.,Nederlands,condition/examination description
64bbc520-c97a-50bf-853b-393b9931e47c,tg:lhaq:8847,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
8c4b88a2-ca96-52f8-bd39-fafcc69bbb5e,tg:lhaq:8902,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft scheurtjes.,Het papier is licht verkleurd en het heeft scheurtjes.,Nederlands,condition/examination description
c3fb1960-cda0-544d-87a9-872a18b8132a,tg:lhaq:9240,Conditions,2,note.lhconditie,04-12-2009: Goed.,04-12-2009: Goed.,Nederlands,condition/examination description
68123689-8b5a-5acc-bb90-ae0cd0b4d7a7,tg:lhaq:2660,Conditions,2,note.lhconditie,goed,goed,Nederlands,condition/examination description
6a090e5c-ddbd-56da-93b0-a451477d0cb4,tg:lhaq:8543,Conditions,2,note.lhconditie,Het papier heeft een scheurtje aan de linkerzijde.,Het papier heeft een scheurtje aan de linkerzijde.,Nederlands,condition/examination description
334956c1-a4ae-5bdf-ad74-55271b46deb8,tg:lhaq:8685,Conditions,2,note.lhconditie,Het papier heeft scheurtjes aan de bovenkant.,Het papier heeft scheurtjes aan de bovenkant.,Nederlands,condition/examination description
f6719b9e-0549-55cf-b98a-680c18ff2393,tg:lhaq:4794,Conditions,1,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
283028be-5ff9-51a8-9511-211f0eadf24b,tg:lhaq:9149,Conditions,3,note.lhconditie,08/05/2009: Goed. Vergeeld. Oppervlaktevuil.,08/05/2009: Goed. Vergeeld. Oppervlaktevuil.,Nederlands,condition/examination description
ff5b8a2b-0541-5c68-98e4-7232143f53fa,tg:lhaq:6316,Conditions,2,note.lhconditie,26/10/2005: Zonder fout.,26/10/2005: Zonder fout.,Nederlands,condition/examination description
05cff2be-6049-5bfc-87ec-bc1128f1d5e9,tg:lhaq:8758,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
d72a6e09-2d1a-58c2-9479-957afbdeca74,tg:lhaq:8922,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de bovenkant beschadigd.,Het papier is licht verkleurd en het is aan de bovenkant beschadigd.,Nederlands,condition/examination description
5f1a4891-8920-5094-b4c7-7f94ebdfd622,tg:lhaq:6896,Conditions,2,note.lhconditie,In een passe-partout gekleefd,In een passe-partout gekleefd,Nederlands,condition/examination description
242181e7-0708-56ba-9d31-b48239ffc3eb,tg:lhaq:8534,Conditions,2,note.lhconditie,Het papier heeft kreuken in verschillende plaatsen.,Het papier heeft kreuken in verschillende plaatsen.,Nederlands,condition/examination description
1879f4d9-f72a-5cf1-a0a0-68ae14beaca2,tg:lhaq:2928,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
7c5ba750-3364-503f-b498-e061f83bfd5d,tg:lhaq:8563,Conditions,2,note.lhconditie,Het papier heeft een kreuk en gaatjes in de linkerzijde.,Het papier heeft een kreuk en gaatjes in de linkerzijde.,Nederlands,condition/examination description
0191284f-6168-591e-9e37-f70090fcf035,tg:lhaq:3010,Conditions,2,note.lhconditie,goed,goed,Nederlands,condition/examination description
d94736a9-678f-5490-8532-1a2d26565537,tg:lhaq:7546,Conditions,1,note.lhconditie,02/07 goed.,02/07 goed.,Nederlands,condition/examination description
d6852c9e-2fcf-5c73-8359-c36a856124aa,tg:lhaq:8963,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
c2ee3067-4fbb-5aa7-a8bf-b4e1ef0cc7d0,tg:lhaq:8575,Conditions,3,note.lhconditie,Het papier heeft kreuken en een gaatje in de linker bovenkant.,Het papier heeft kreuken en een gaatje in de linker bovenkant.,Nederlands,condition/examination description
63d1b81b-19c8-5e4d-b4dc-8b7441c32a1e,tg:lhaq:5469,Conditions,3,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
9efc5577-e9d2-5763-a51b-31b6cc395976,tg:lhaq:7268,Conditions,3,note.lhconditie,"Goed. Ooit in kader, kleine beschadigingen op achterzijde ( verholpen).","Goed. Ooit in kader, kleine beschadigingen op achterzijde ( verholpen).",Nederlands,condition/examination description
703dd598-70db-5c68-a0ff-463a1e9b7b63,tg:lhaq:8934,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de randen beschadigd.,Het papier is licht verkleurd en het is aan de randen beschadigd.,Nederlands,condition/examination description
40d4ff2a-dae5-5293-85b2-f643be1c03b9,tg:lhaq:8559,Conditions,3,note.lhconditie,Het papier heeft scheurtjes aan de linker en rechterzijde.,Het papier heeft scheurtjes aan de linker en rechterzijde.,Nederlands,condition/examination description
66744cba-505a-5f64-b80f-e24e13b342c7,tg:lhaq:9173,Conditions,3,note.lhconditie,"04/08/2009: Vuil, vergeeld.","04/08/2009: Vuil, vergeeld.",Nederlands,condition/examination description
3ff4bcc1-5b0a-522e-9ebc-8aab1ecdcb8c,tg:lhaq:8762,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
fdd9149a-7b0b-5487-a0c4-aaeaf725c88a,tg:lhaq:8918,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de randen beschadigd.,Het papier is licht verkleurd en het is aan de randen beschadigd.,Nederlands,condition/examination description
41347576-53fe-56a4-be3b-14568fb64208,tg:lhaq:9020,Conditions,1,note.lhconditie,Het papier heeft kreuken.,Het papier heeft kreuken.,Nederlands,condition/examination description
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,tg:lhaq:1693,Conditions,2,note.lhconditie,goed 17/09/2003,goed 17/09/2003,Nederlands,condition/examination description
4e9cb0a0-dbe8-5743-94f5-25f72b81f000,tg:lhaq:2791,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
c4e0f8cb-5530-59b7-9d96-c189b5844ba2,tg:lhaq:8959,Conditions,1,note.lhconditie,Het papier heeft scheurtjes aan de linkeronderkant.,Het papier heeft scheurtjes aan de linkeronderkant.,Nederlands,condition/examination description
de8f3d53-d375-51ff-890b-bea852a2fd86,tg:lhaq:9139,Conditions,1,note.lhconditie,"22/04/2009: Goed, opgekleefd op niet zuurvrij papieren schutblad.","22/04/2009: Goed, opgekleefd op niet zuurvrij papieren schutblad.",Nederlands,condition/examination description
7860a8d8-c205-5aad-b9f6-d7cee92db317,tg:lhaq:2630,Conditions,2,note.lhconditie,goed,goed,Nederlands,condition/examination description
e004247f-f95d-5c83-a5bf-6039a6ea2753,tg:lhaq:8544,Conditions,2,note.lhconditie,Het papier heeft een kreuk  aan de onderkant.,Het papier heeft een kreuk  aan de onderkant.,Nederlands,condition/examination description
38edd6fe-5698-5fc4-8b35-2037a9750255,tg:lhaq:4567,Conditions,1,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
920005f9-77a4-5727-9179-89c6861194e6,tg:lhaq:8790,Conditions,2,note.lhconditie,Het papier is aan de kanten licht verkleurd en een stuk aan de onderzijde is afgescheurd.,Het papier is aan de kanten licht verkleurd en een stuk aan de onderzijde is afgescheurd.,Nederlands,condition/examination description
30b76391-6d6a-5ef0-9190-df02628afb33,tg:lhaq:7259,Conditions,3,note.lhconditie,Goed. Op karton geplakt.,Goed. Op karton geplakt.,Nederlands,condition/examination description
8074251d-4328-5f9f-84e4-9d32611eeaf8,tg:lhaq:8769,Conditions,2,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises en het vertoont beschadigingen aan alle zijden veroorzaakt door kleefband.,Het papier heeft kreuken en gaatjes van punaises en het vertoont beschadigingen aan alle zijden veroorzaakt door kleefband.,Nederlands,condition/examination description
b22cbc9b-5fe2-53c1-8e79-be1d067f8006,tg:lhaq:6848,Conditions,2,note.lhconditie,"Schimmelvlekken, duimspijkergaatjes in de hoeken","Schimmelvlekken, duimspijkergaatjes in de hoeken",Nederlands,condition/examination description
e21d7750-6df2-5448-a023-630d895c816c,tg:lhaq:8856,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
8e247824-39a0-56a3-88c8-12d80c3f720e,tg:lhaq:5360,Conditions,2,note.lhconditie,Goed,Goed,Nederlands,condition/examination description
700e6618-9f1a-59e0-9f3d-b9e207756b2a,tg:lhaq:8552,Conditions,2,note.lhconditie,Het papier heeft scheurtjes aan de onderkant.,Het papier heeft scheurtjes aan de onderkant.,Nederlands,condition/examination description
46cdbd2e-ba9d-5091-9106-710cbd0f3461,tg:lhaq:2919,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
62290aac-7406-5010-8033-eb55770204f2,tg:lhaq:8745,Conditions,2,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
f7b5e399-8be6-5994-bc22-7437005b4229,tg:lhaq:7263,Conditions,3,note.lhconditie,Goed. Op karton geplakt.,Goed. Op karton geplakt.,Nederlands,condition/examination description
edb26410-5349-5799-a1a7-056303eb6223,tg:lhaq:2962,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
705c2f61-4e81-571e-9cdd-5f3fe57b94ea,tg:lhaq:8895,Conditions,2,note.lhconditie,Het papier is licht verkleurd.,Het papier is licht verkleurd.,Nederlands,condition/examination description
0c1bf03a-c86e-5281-b9bd-49367bb31efa,tg:lhaq:9416,Conditions,4,note.lhconditie,De bovenrand en rechterzijrand zijn licht gerafeld.,De bovenrand en rechterzijrand zijn licht gerafeld.,Nederlands,condition/examination description
6783521e-5bc3-5a9f-b8e1-3cc1fe1bb927,tg:lhaq:8968,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
e0460b3f-426a-5852-8554-bb993abf2f73,tg:lhaq:9050,Conditions,1,note.lhconditie,Het papier is licht verkleurd.,Het papier is licht verkleurd.,Nederlands,condition/examination description
908cd1ff-68d3-55f4-8534-d438f62dcc5c,tg:lhaq:9400,Conditions,5,note.lhconditie,Vuile vegen in de rand van de passe partout.,Vuile vegen in de rand van de passe partout.,Nederlands,condition/examination description
c3640162-bd88-5c50-90ec-49feccfd4870,tg:lhaq:8704,Conditions,2,note.lhconditie,Het papier heeft kreuken en scheurtjes.,Het papier heeft kreuken en scheurtjes.,Nederlands,condition/examination description
59522048-6630-5b56-bfd9-e61bf746411a,tg:lhaq:5566,Conditions,1,note.lhconditie,Matig.,Matig.,Nederlands,condition/examination description
64fb5afa-b17a-514b-a7a8-3f8843eef6c7,tg:lhaq:8991,Conditions,2,note.lhconditie,Het karton is verkleurd.,Het karton is verkleurd.,Nederlands,condition/examination description
ea5f6b36-2c8f-5df9-8f4e-b6c6e9b090c7,tg:lhaq:9379,Conditions,1,note.lhconditie,Bovenaan : blad licht gekarteld .,Bovenaan : blad licht gekarteld .,Nederlands,condition/examination description
3e569199-056d-5011-91af-0e19f5bc7892,tg:lhaq:5474,Conditions,3,note.lhconditie,Matig,Matig,Nederlands,condition/examination description
429ca9fd-987d-5bb5-ba34-32f7a70dcf15,tg:lhaq:9007,Conditions,2,note.lhconditie,Het papier is verkleurd en aan de linkerkant zijn stukjes afgescheurd.,Het papier is verkleurd en aan de linkerkant zijn stukjes afgescheurd.,Nederlands,condition/examination description
55b3ddfc-a6a1-5146-a622-d00ba2d355f5,tg:lhaq:8753,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
785b8974-b683-59e6-a151-be31f7c475c8,tg:lhaq:8883,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Het papier is licht verkleurd en het heeft gaatjes van punaises.,Nederlands,condition/examination description
c92d07e3-b4b2-5503-92e2-d97e28bca65a,tg:lhaq:8929,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de randen beschadigd.,Het papier is licht verkleurd en het is aan de randen beschadigd.,Nederlands,condition/examination description
f7a70639-885d-539a-b237-096c42edd951,tg:lhaq:7347,Conditions,2,note.lhconditie,redelijk.,redelijk.,Nederlands,condition/examination description
8a1adb80-fb4f-521e-adf6-4b3182d01e44,tg:lhaq:9135,Conditions,1,note.lhconditie,"22/04/2009: Goed, opgekleefd op niet zuurvrij papieren schutblad.","22/04/2009: Goed, opgekleefd op niet zuurvrij papieren schutblad.",Nederlands,condition/examination description
ce841cc0-60da-5de8-8990-ba0870aa11e1,tg:lhaq:9070,Conditions,2,note.lhconditie,04/02/2009: Goed.,04/02/2009: Goed.,Nederlands,condition/examination description
52a16f7d-1448-51e7-a14f-8e725a5777d8,tg:lhaq:1694,Conditions,2,note.lhconditie,goed 17/09/2003,goed 17/09/2003,Nederlands,condition/examination description
31a25906-8381-5da0-93b8-1d3ae9066c4b,tg:lhaq:5511,Conditions,1,note.lhconditie,Matig.,Matig.,Nederlands,condition/examination description
68874087-f5be-53d8-ab03-3a32c86a3055,tg:lhaq:8765,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises en het vertoont beschadigingen aan de boven- en onderzijde veroorzaakt door kleefband.,Het papier heeft kreuken en gaatjes van punaises en het vertoont beschadigingen aan de boven- en onderzijde veroorzaakt door kleefband.,Nederlands,condition/examination description
7ae22369-f131-5d3c-9242-91019ab47664,tg:lhaq:9031,Conditions,2,note.lhconditie,Aan de bovenkant van het papier is een stuk afgescheurd.,Aan de bovenkant van het papier is een stuk afgescheurd.,Nederlands,condition/examination description
00fd72de-8b97-5b60-b3f5-af24595c1d71,tg:lhaq:4068,Conditions,1,note.lhconditie,matig,matig,Nederlands,condition/examination description
aa3be9ff-6d80-522a-8484-36ad5283d917,tg:lhaq:8899,Conditions,2,note.lhconditie,Het papier is licht verkleurd en stukjes van de linkerkant en onderkant zijn afgescheurd.,Het papier is licht verkleurd en stukjes van de linkerkant en onderkant zijn afgescheurd.,Nederlands,condition/examination description
a000cc9e-3f28-5e94-8a6a-454323f37c62,tg:lhaq:9271,Conditions,2,note.lhconditie,"10/02/2010: Goed. vergeeld, oppervlaktevuil.","10/02/2010: Goed. vergeeld, oppervlaktevuil.",Nederlands,condition/examination description
251fdbd9-6514-5de8-98fc-4eb223cd014e,tg:lhaq:8933,Conditions,3,note.lhconditie,Het papier is licht verkleurd en het is aan de randen beschadigd.,Het papier is licht verkleurd en het is aan de randen beschadigd.,Nederlands,condition/examination description
a10033bc-8eee-57c4-b66b-d13132a33d52,tg:lhaq:6887,Conditions,2,note.lhconditie,In een passe-partout gekleefd,In een passe-partout gekleefd,Nederlands,condition/examination description
e6d33ccb-e03e-593c-b9aa-65ce73fb9b7a,tg:lhaq:8876,Conditions,1,note.lhconditie,Een groot stuk papier aan de rechterkant is afgesneden.,Een groot stuk papier aan de rechterkant is afgesneden.,Nederlands,condition/examination description
d0e31b00-6184-5f54-818f-2050313e40cd,tg:lhaq:8749,Conditions,3,note.lhconditie,Het papier heeft kreuken en gaatjes van punaises.,Het papier heeft kreuken en gaatjes van punaises.,Nederlands,condition/examination description
d47103e8-e595-536e-9adf-20e993dcc9bf,tg:lhaq:8067,Conditions,2,note.lhconditie,02/08/2007: goed.,02/08/2007: goed.,Nederlands,condition/examination description
4c79870d-3162-5db0-8ae9-3ace54a8554d,tg:lhaq:8964,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
ff6409c2-f4a8-5870-9d24-a4df39a5aed1,tg:lhaq:9363,Conditions,1,note.lhconditie,"06/10/2010: oppervlaktevuil, verbruining.","06/10/2010: oppervlaktevuil, verbruining.",Nederlands,condition/examination description
51532399-b17e-5939-bba1-110993f357a4,tg:lhaq:1753,Conditions,2,note.lhconditie,Papier in slechte toestand.,Papier in slechte toestand.,Nederlands,condition/examination description
691d8750-2a4f-598e-ba36-5419563ef13e,tg:lhaq:8572,Conditions,3,note.lhconditie,Het papier heeft kreuken en scheurtjes.,Het papier heeft kreuken en scheurtjes.,Nederlands,condition/examination description
072ab442-1283-5a15-be6c-551daab57526,tg:lhaq:8972,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
983c56db-45da-57a4-abbf-4459bb7d5804,tg:lhaq:8071,Conditions,1,note.lhconditie,3/08/2007: Goed.,3/08/2007: Goed.,Nederlands,condition/examination description
a6b4f824-f3e4-52d0-aba9-68086964e88c,tg:lhaq:8564,Conditions,2,note.lhconditie,Het papier heeft kreuken en gaatjes in de linkerzijde.,Het papier heeft kreuken en gaatjes in de linkerzijde.,Nederlands,condition/examination description
18b725d6-d09e-5e10-b626-63bcf0110102,tg:lhaq:8837,Conditions,2,note.lhconditie,Het papier is  aan de kanten licht verkleurd.,Het papier is  aan de kanten licht verkleurd.,Nederlands,condition/examination description
5cefb186-2116-5264-9e29-1f0dfc334436,tg:lhaq:8925,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de boorden beschadigd.,Het papier is licht verkleurd en het is aan de boorden beschadigd.,Nederlands,condition/examination description
05074748-061c-58bd-a419-c48de97af16f,tg:lhaq:9288,Conditions,2,note.lhconditie,"11/02/2010: Goed. vergeeld, oppervlaktevuil.","11/02/2010: Goed. vergeeld, oppervlaktevuil.",Nederlands,condition/examination description
10cba0ea-28a7-57bc-a240-9378953d3c21,tg:lhaq:8533,Conditions,2,note.lhconditie,Het papier heeft scheurtjes aan de linkerkant en aan de rechterkant is een hoek afgescheurd.,Het papier heeft scheurtjes aan de linkerkant en aan de rechterkant is een hoek afgescheurd.,Nederlands,condition/examination description
fd164bc6-f0b2-55ba-bd3d-208c01a24b72,tg:lhaq:6890,Conditions,2,note.lhconditie,In een passe-partout gekleefd,In een passe-partout gekleefd,Nederlands,condition/examination description
316e6d09-d2e7-5ef5-b2d4-cc47d9d3473d,tg:lhaq:8924,Conditions,2,note.lhconditie,Het papier is licht verkleurd en het is aan de boorden beschadigd.,Het papier is licht verkleurd en het is aan de boorden beschadigd.,Nederlands,condition/examination description
976f8177-daf0-5700-86dd-bd5fd04fe743,tg:lhaq:8973,Conditions,2,note.lhconditie,Het papier heeft gaatjes van punaises.,Het papier heeft gaatjes van punaises.,Nederlands,condition/examination description
94f80fce-a837-5506-8e8e-0eb92fe2340f,tg:lhaq:8070,Conditions,1,note.lhconditie,"3/08/2007: Goed, oppervlakte vuil.","3/08/2007: Goed, oppervlakte vuil.",Nederlands,condition/examination description
16f551c6-4372-5bc3-9182-cad91e94045c,tg:lhaq:8565,Conditions,2,note.lhconditie,"Het papier heeft kreuken aan de onderzijde, en het heeft gaatjes in de linker bovenkant.","Het papier heeft kreuken aan de onderzijde, en het heeft gaatjes in de linker bovenkant.",Nederlands,condition/examination description
1162347d-940f-5294-99a6-9aae1eb51d87,tg:lhaq:8836,Conditions,2,note.lhconditie,Het papier is  aan de kanten licht verkleurd.,Het papier is  aan de kanten licht verkleurd.,Nederlands,condition/examination description
