ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Note
1a7e55cd-2be3-5005-8650-241517ea14de,tg:lhpr:3541_#2,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Een ets en een potloodtekening op papier,Een ets en een potloodtekening op papier
c7275d63-6456-5675-975b-af7875635b27,tg:lhpr:9534_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
7c5d6e72-594a-5e64-a566-aa47f5170014,tg:lhpr:9546_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
c6667bd7-28f6-5c69-85f2-5a465d760610,tg:lhpr:11806_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd.,Ingekleurd.
468de07b-4720-5b6e-8b1d-a4d2982f4ecf,tg:lhpr:1585_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,drukexemplaar,drukexemplaar
6cf4c208-5499-5c17-95a4-eb0c7138cd96,tg:lhpr:9497_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
7a3d1a9d-7261-5dee-9824-41dbfb9227c9,tg:lhpr:12409_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Veelkleurig.,Veelkleurig.
091a3537-3187-5612-8994-67da1504835e,tg:lhpr:9487_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
4686f82d-0f32-5c08-8fa0-c0a4f2ac658e,tg:lhpr:9408_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Kleurendruk op wit papier.,Kleurendruk op wit papier.
7a91b3fc-24c0-509c-aacb-280af29f868d,tg:lhpr:9512_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
92d273d1-11fb-5eab-ac5a-b7cc83bfae16,tg:lhpr:9502_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
0cf3548d-d2e7-59cd-8960-6b8f60223a3a,tg:lhpr:9437_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
8fdf6c41-7e71-53de-8717-fa3cbd573c68,tg:lhpr:9427_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Mechanische afdruk van een pentekening in zwart wit.,Mechanische afdruk van een pentekening in zwart wit.
37741ec2-e80a-5e17-8794-450e3353991b,tg:lhpr:9262_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk in kleur, van pentekening.","Mechanische afdruk in kleur, van pentekening."
274e644c-5861-57f3-9404-1c52e937de9f,tg:lhpr:11025_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Driekleurendruk,Driekleurendruk
a9a6fbaa-bee1-5d15-a5b5-bd67e7c0fff5,tg:lhpr:9455_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
055e0670-5b9d-5905-a9dc-ef35fffd57e3,tg:lhpr:9409_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Druk op wit papier.,Druk op wit papier.
9ee3e4dd-158e-5be9-9b0c-9f3dd6988b07,tg:lhpr:3648_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Afdruk van postkaartje op papier,Afdruk van postkaartje op papier
dbada86e-ace3-54aa-bd8e-3ade9af83699,tg:lhpr:12642_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,1570(b) gedrukt op lichtblauw papier,1570(b) gedrukt op lichtblauw papier
358cf114-0d2c-599a-86df-e3b63ac894ee,tg:lhpr:9503_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
461ff2d7-40f5-520c-b428-74ff3980cbc8,tg:lhpr:9513_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
1d9f4746-457b-58b0-928d-4081c7ce1ef6,tg:lhpr:9259_#2,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk in kleur, van pentekening.","Mechanische afdruk in kleur, van pentekening."
54253a16-e020-5e2b-9fc3-cdf74fde2727,tg:lhpr:9436_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
cb1142ed-dc91-5a43-8e48-255c2ea7a436,tg:lhpr:9454_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
c671f9f6-f593-5378-aba0-0a33b4dea624,tg:lhpr:12236_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,reliëfstempel,reliëfstempel
65c4a8f0-c61b-5fe5-b303-de44ecb9edb0,tg:lhpr:12038_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd.,Ingekleurd.
baf60017-42a5-5d79-bbf2-9e25072f0e77,tg:lhpr:9462_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
48529dfd-8553-55da-8e8d-2968e6fccd2c,tg:lhpr:12584_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Veelkleurig.,Veelkleurig.
2265177c-1412-5353-99c4-9b7dc4a95cba,tg:lhpr:9472_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
406ed8e1-deca-5bcc-a7ec-24419648038a,tg:lhpr:113_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,drukwerk,drukwerk
4fa41fff-d05a-5f2e-ab7e-4ae1687503ed,tg:lhpr:4193_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,cliche - afdruk van litcho op papier,cliche - afdruk van litcho op papier
f0871fa3-0d34-5bd2-849b-6f2330998732,tg:lhpr:11891_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,bijna fotografische weergave als cliché naar ets.,bijna fotografische weergave als cliché naar ets.
a3cd6b93-d982-51bb-9c83-02ae4079fe22,tg:lhpr:12104_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,purper en zwart gekleurd.,purper en zwart gekleurd.
f5ca2f6c-42e7-5b14-a646-84e2bf9a5026,tg:lhpr:9525_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
84d590d7-1bad-5873-b29e-5bb89e4e02f5,tg:lhpr:9535_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
949587f8-8c8f-5d56-923e-110d1b185e92,tg:lhpr:3402_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,ets,ets
e566505e-09c6-5ccd-9ffa-d4b9084bef59,tg:lhpr:9486_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
85a9b363-3536-5f66-8424-37f83f07f12f,tg:lhpr:9496_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
6b172510-39ab-5db7-993a-0a73ddf411e0,tg:lhpr:9547_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
4237270e-72f5-58c3-a0a1-6848feca9e40,tg:lhpr:9448_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
355648ac-b565-532f-87be-781ba3753f3e,tg:lhpr:9530_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
0ee1e146-d2ce-51d0-a665-6b51125d5f1f,tg:lhpr:9458_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
baa9f386-68c5-56bb-92dd-eb6667e5efcf,tg:lhpr:9520_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
e9782a0d-e88c-5e78-831c-f1fa2a651d06,tg:lhpr:12904_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Loodsnede,Loodsnede
00f37b86-740e-5b1e-94c8-b5a1d73b3d6b,tg:lhpr:4529_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Kopie van afdruk van een houtsnede,Kopie van afdruk van een houtsnede
c47a6cdf-b3cd-5f27-a62f-f5e8bbf21877,tg:lhpr:12330_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Simili-foto in lichtbruine kleur.,Simili-foto in lichtbruine kleur.
f4dccc2c-7307-5539-9398-eb94afb5b4ac,tg:lhpr:9493_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
f7d574cf-f1e8-5741-945e-3aa57503a6df,tg:lhpr:9483_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
9daed996-5f3a-5a26-8d39-6673c40f28ba,tg:lhpr:11802_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd.,Ingekleurd.
b40e33ac-ea63-5c28-ac21-6439c43f99b3,tg:lhpr:9467_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
a3e5dcc7-6ca5-5cab-a728-c53e626ba4a9,tg:lhpr:9250_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Gemengde techniek.,Gemengde techniek.
f6038fb2-8a05-575b-ac1c-0fc5616a46f5,tg:lhpr:4574_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Reproductie van prent (ets): scan of fotokopie.,Reproductie van prent (ets): scan of fotokopie.
73cabf1b-c5dd-58f8-b844-4d6e5dbac5a8,tg:lhpr:3522_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"zegel, zwart inkt op papier","zegel, zwart inkt op papier"
cb54408f-f883-5b72-82f4-a609f0e0858e,tg:lhpr:10559_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Heliografie op velijnpapier,Heliografie op velijnpapier
fa29dffc-d9cf-5654-a1e4-0c04268f7381,tg:lhpr:2445_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Lithografie op reproduktie,Lithografie op reproduktie
d8e4ea9e-56f5-5e03-a111-15dbc8427494,tg:lhpr:4542_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Kopie van afdruk van een houtsnede,Kopie van afdruk van een houtsnede
c0fb7972-b685-54c2-9316-4f6bb9eab006,tg:lhpr:120_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Reproductie naar litho,Reproductie naar litho
945ba943-9ec4-5bea-b788-4525e20b6f06,tg:lhpr:9433_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
59b0ed74-b420-5239-8bd4-b1ee49e2c72d,tg:lhpr:9423_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
27cb383b-24f7-5182-876d-f9fb6b19d79a,tg:lhpr:9451_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
576e3ce1-f3aa-5c5c-ad4e-0e7462ea86fe,tg:lhpr:9529_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
f315ef23-c2cb-577f-96d4-457158aa498f,tg:lhpr:9259_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk in kleur, van pentekening.","Mechanische afdruk in kleur, van pentekening."
a785dc21-73ea-57b6-8538-25e5df4ec617,tg:lhpr:12459_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,reproductie,reproductie
fa72d8c1-6dfd-50aa-81df-bf3ed538184a,tg:lhpr:12002_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,rastervorming in het beeld.,rastervorming in het beeld.
8dee0106-7008-5139-9c3d-44ffcf99864e,tg:lhpr:9516_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
2bc73a7d-6ba5-50f5-8021-11ef54ef8d15,tg:lhpr:9506_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
d3616c3c-aeb3-591a-a174-304b1ca6cfa3,tg:lhpr:12598_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd met de hand.,Ingekleurd met de hand.
0cee6ea3-1601-5492-8da4-b2dabc9e207b,tg:lhpr:9432_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
f67fdfd1-647d-5941-9bf7-73b7aa1bacdd,tg:lhpr:12154_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,fotocliché-druk.,fotocliché-druk.
5f25ad62-c5d9-55c1-8edb-15f10003f81b,tg:lhpr:9440_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
62f482ac-0625-52bb-ba95-92c27385b753,tg:lhpr:9528_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
327a538a-2a3d-5de1-bbb1-de69ff18b4dc,tg:lhpr:9450_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
f4692659-fb29-57eb-9856-011e948d4251,tg:lhpr:12095_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,foto-zink techniek,foto-zink techniek
417be343-8f33-5b8b-982b-d3daf5f1d6a5,tg:lhpr:9982_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,galvanoglyphie op papier,galvanoglyphie op papier
f5cd3b70-0ab5-5baf-9501-dc1aca0bbf18,tg:lhpr:9262_#2,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk in kleur, van pentekening.","Mechanische afdruk in kleur, van pentekening."
7977229f-494f-501e-bb4c-95e7b54f0875,tg:lhpr:9258_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk in kleur, van pentekening.","Mechanische afdruk in kleur, van pentekening."
f0b99370-2d90-5088-8ad7-ae1900ebc0b0,tg:lhpr:9507_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
4ca2cbc9-f67d-5c9a-9153-609a84a30b52,tg:lhpr:9517_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
4cb7486e-8f49-5544-a2e1-c36340735e84,tg:lhpr:12343_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Veelkleurig.,Veelkleurig.
66bd3c1f-2b16-5dab-ae92-7d71137f2c23,tg:lhpr:9459_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
78855c8a-7d3a-563c-b973-05fb5e3df161,tg:lhpr:9531_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
90700e01-b376-5c61-8dc2-ae0ed616bc32,tg:lhpr:9449_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
1173b578-dd26-5469-9366-1197d3fe4960,tg:lhpr:12915_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Plastiekgravure,Plastiekgravure
a719ddab-565d-50b5-b4fc-125d689d9503,tg:lhpr:12905_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Loodsnede,Loodsnede
6ba585d1-7f8c-517e-9f6d-1b2f165e145b,tg:lhpr:9543_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
04157d38-c495-5dd2-a530-7acb459ff971,tg:lhpr:9482_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
0659923d-d532-525e-84c8-89a0927ca623,tg:lhpr:9492_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
522d036a-9a7f-544e-b0e3-9da72b524f8f,tg:lhpr:12602_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Veelkleurig.,Veelkleurig.
a6c940a5-09a8-5ae4-b69f-3363ddc09a12,tg:lhpr:9466_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
8918edba-1cfd-5a0a-9d0f-e4fbf7e15308,tg:lhpr:3541_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Een ets en een potloodtekening op papier,Een ets en een potloodtekening op papier
68cb99d7-f6b6-5037-8c22-74227c3b4a71,tg:lhpr:10770_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,drukwerk,drukwerk
c23a536c-3d1c-5925-9a67-03734e7d4401,tg:lhpr:12110_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Ingekleurd.,Ingekleurd.
d1ba0826-2bbc-53e6-a267-7ad6cac9fefc,tg:lhpr:6428_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,ets,ets
4aef9fcc-4ec3-50db-a661-8795c391bbc1,tg:lhpr:1585_#2,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,drukexemplaar,drukexemplaar
0f0a6cb1-7ebd-58a5-9d11-837b4d30aab8,tg:lhpr:4187_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Afdruk van tekening op papier,Afdruk van tekening op papier
ff0002e4-8330-50de-9a3c-49fff5117ade,tg:lhpr:9452_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
f1bbd24b-697d-53b5-8c8e-ea5a092a7b68,tg:lhpr:9442_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
db59fc6e-5e11-54d6-9496-a1f9abbef1f0,tg:lhpr:9265_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Mechanische afdruk van pentekening.,Mechanische afdruk van pentekening.
4613b98e-2ec0-5ffc-aa09-1a80febc26a1,tg:lhpr:9548_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
fb090e5d-72d8-5ebd-ad3d-72db26f60535,tg:lhpr:9430_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
84137abb-f41d-5c43-97e9-465c85084edd,tg:lhpr:10079_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Porceleinkaart,Porceleinkaart
4559d943-b6a2-5c4b-a5cf-500140feeb58,tg:lhpr:9489_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
0148b64b-4970-5aaa-ab63-c4256009a345,tg:lhpr:9515_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
03a0c150-a71c-50db-9b03-ca898aa14994,tg:lhpr:9505_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
51f92d2c-1c45-5332-9b32-624f1aae265f,tg:lhpr:11979_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,bijna fotografische weergave als clichédruk.,bijna fotografische weergave als clichédruk.
3d86d564-b809-5ee7-8bdc-103a3ceaa0a6,tg:lhpr:9541_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Mechanische afdruk van een pentekening in zwart.,Mechanische afdruk van een pentekening in zwart.
b8631a82-0748-52a2-8f70-9880365a7e89,tg:lhpr:9439_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
b4292eb7-5356-5add-9b6b-cff5361def8c,tg:lhpr:10940_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Camaiue,Camaiue
0d9caa45-725a-51da-a06c-b9e94adbde33,tg:lhpr:12045_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,bijna fotografische weergave als clichédruk.,bijna fotografische weergave als clichédruk.
71e2f28f-f42a-57e6-8d50-3005201b4219,tg:lhpr:9490_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
6fb3210a-b286-54f5-9d91-e0d9ae24712a,tg:lhpr:4019_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Litho 46/50,Litho 46/50
deecdc8b-8eb8-504d-9c1c-7657b0ec3c7d,tg:lhpr:3404_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,ets,ets
c2f12e55-844e-5202-9bdb-24306333ba1d,tg:lhpr:12907_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Loodsnede,Loodsnede
bd255f31-65b7-5a05-9b2c-5ce8b2592825,tg:lhpr:9533_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
8fd60bb1-dd7d-5cb8-b1a4-e3df5d86094d,tg:lhpr:11887_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,bijna fotografische weergave als clichédruk.,bijna fotografische weergave als clichédruk.
f73bf61b-e06b-5eb8-a1cb-487cb857d9fb,tg:lhpr:9464_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening in zwart, bijgewerkt met witte verf."
61ae8e12-b03c-5462-b17f-ba535af35efa,tg:lhpr:1610_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,Reprografie van origineel,Reprografie van origineel
d5b7a9bf-0030-5868-a200-41ddd403c2bc,tg:lhpr:3108_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,mechanische afdruk van pentekening.,mechanische afdruk van pentekening.
7fb3ecd5-5570-5459-beac-c70bf2d1be7c,tg:lhpr:9481_#1,e22_ProductionTechniqueNote,1,kenmerken.lhtechvrijic,"Mechanische afdruk van een pentekening, bijgewerkt met witte verf.","Mechanische afdruk van een pentekening, bijgewerkt met witte verf."
