ResourceID,brocade.id,card,order,note,title,volgnummer
bf9d134e-fe1f-5417-b45d-687d694a4ccf,tg:lhpr:517_#1,e22_OtherIdentifiers,1,rechts onderaan gesigneerd,,
05259c9b-a445-5957-a6ec-66d559445aac,tg:lhpr:9537_#1,e22_OtherIdentifiers,1,,,CC 174 / 1
05259c9b-a445-5957-a6ec-66d559445aac,tg:lhpr:9537_#1,e22_OtherIdentifiers,1,,"""Het is heel lang geleden..""",
a390907d-6d7c-59d8-bd9a-afabf138ddcb,tg:lhpr:2480_#1,e22_OtherIdentifiers,1,Het hangend groen stuk is kunstgras van plastiek. Het Gedicht is van Jooris Roeland.,,
a390907d-6d7c-59d8-bd9a-afabf138ddcb,tg:lhpr:2480_#1,e22_OtherIdentifiers,1,,Ontwerp voor een drogende was.,
ceb3758b-d617-5ce8-a962-5add7106b276,tg:lhpr:8155_#1,e22_OtherIdentifiers,1,,Vue de la Ville de Bruxelles prise des Hauteurs de St. Gilles,
af114167-ee12-59df-9b44-27680f708237,tg:lhpr:9527_#1,e22_OtherIdentifiers,1,,,CC 174 / 1
af114167-ee12-59df-9b44-27680f708237,tg:lhpr:9527_#1,e22_OtherIdentifiers,1,,"""En toen hij wou trouwen""",
c177b56d-fdb9-5224-821f-72a5b4621797,tg:lhpr:9729_#1,e22_OtherIdentifiers,1,,De gierigaard 4,
f42c4776-7c12-5077-a093-fe1631650d29,tg:lhpr:9651_#1,e22_OtherIdentifiers,1,,De arme edelman 3,
cf859918-0f72-5201-b846-80b469a045ea,tg:lhpr:9739_#1,e22_OtherIdentifiers,1,,Het goudland 3,
8157656f-8245-5e46-9fb0-1f9b757e7c07,tg:lhpr:9641_#1,e22_OtherIdentifiers,1,,100. Couple,
b6399bad-6ff8-591a-b835-78fe255a071c,tg:lhpr:10926_#1,e22_OtherIdentifiers,1,,,O 203 / 413
b6399bad-6ff8-591a-b835-78fe255a071c,tg:lhpr:10926_#1,e22_OtherIdentifiers,1,,Ex Libris van Alfons van de Wiele,
899a9631-c58e-5ea2-945d-a6a9c1534ee7,tg:lhpr:9299_#2,e22_OtherIdentifiers,2,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
61f5bb16-34a0-545c-a035-ceff27704b37,tg:lhpr:4597_#1,e22_OtherIdentifiers,1,"Houtsnede uit tijdschrift ""Bijvoegsel kunst"" N3, 1930",,
61f5bb16-34a0-545c-a035-ceff27704b37,tg:lhpr:4597_#1,e22_OtherIdentifiers,1,,Figuur,
92ed8b92-268f-5bdb-b66e-a6436189bf4d,tg:lhpr:12903_#1,e22_OtherIdentifiers,1,,Nieuwjaarsgrafiek-wensen '58 door Jos Noreille,
b1bece6d-e116-5958-aa3f-d2661e48f89c,tg:lhpr:12913_#1,e22_OtherIdentifiers,1,,Ex libris voor Albert Setola door Albert Setola,
8ac3a156-b8d0-59cb-a8da-c12a3a85525c,tg:lhpr:9790_#1,e22_OtherIdentifiers,1,,De kerels van Vlaanderen 1,
abd2c515-bc94-5eba-941a-87ff9af439ee,tg:lhpr:3245_#1,e22_OtherIdentifiers,1,**Publicatie** 1. Ontwerp van de map (inschrijvingsnummer: 53006/1). 2. Verbeterde proefdruk van de inleiding van Ary Delen (inschrijvingsnummers: 53006/2a-2c). 3. Handschrift van de colofon (inschrijvingsnummer: 53006/22).,,
40f370ad-2f08-5fde-b09d-cc98f80d33c5,tg:lhpr:5671_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 19, 12-05-1921, p. 1.",,
efbf0ecf-9f61-5efe-b7be-8fde70158a67,tg:lhpr:10016_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 7,
b6dea4f4-5e5e-584e-a6d2-58c9acb39cfa,tg:lhpr:9780_#1,e22_OtherIdentifiers,1,,Houten Clara 3,
0002d93b-9ee7-51b0-879f-828ceeb12284,tg:lhpr:5661_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 18, 05-05-1921, p. 1.",,
3df01051-1a90-5b3b-8b5f-5b30d9124c82,tg:lhpr:10006_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 40,
e69511ae-29ed-572c-a2c1-3ae3d0684219,tg:lhpr:4456_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.187",,
9359ab51-899a-5ae2-8ba9-49b7db23e3c6,tg:lhpr:9924_#1,e22_OtherIdentifiers,1,,Klederdrachten 5,
85656aba-a522-59ad-8b5a-48f3c443ee2a,tg:lhpr:3568_#1,e22_OtherIdentifiers,1,twee exemplaren,,
5455a122-ad73-5444-99ed-25bb471a94c7,tg:lhpr:2893_#1,e22_OtherIdentifiers,1,"Uit de tien Vlaamse koppen, Maurits Lambreghts en Victor Delhez, Antwerpen 1922.",,
aa480b85-4914-5806-890a-a11863415c48,tg:lhpr:4446_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
p.130.

Exemplaar uit het maandblad _Kunst_, Gent, 1930, nr.6",,
aa480b85-4914-5806-890a-a11863415c48,tg:lhpr:4446_#1,e22_OtherIdentifiers,1,,Slaet op den trommele...,
56bc0fff-979d-58e0-829d-01879a596990,tg:lhpr:9934_#1,e22_OtherIdentifiers,1,,De wapensmid en zijn zoon 5,
dc815bb6-608f-516e-8b85-4e45eac50281,tg:lhpr:2551_#1,e22_OtherIdentifiers,1,Tekst op achterzijde.,,
2b0899dd-83e0-59db-8963-e6d466dd9322,tg:lhpr:10370_#1,e22_OtherIdentifiers,1,,Sarabande uit de 5' cellosuite van Bach,
c5d8cca9-946b-5010-934e-121d5d53b061,tg:lhpr:10218_#1,e22_OtherIdentifiers,1,,Kalender voor Maison Winnepenninckx,
e196bda5-f765-5098-8fbc-d1b342c5aac2,tg:lhpr:4290_#2,e22_OtherIdentifiers,2,"**Publikatie:** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine
roman met één personage en zeven instrumenten zijnde een volledige slagwerk
batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 60.

Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op
Hollands papier.",,
41097458-3690-5fd8-a2eb-0393f95f63d5,tg:lhpr:3133_#1,e22_OtherIdentifiers,1,"**Publicatie** Nahon, Alice - Dupray, Sophia [vert.] - Herckenrath, Antoon [ill.], _Quelques poêmes d'Alice Nahon_. Antwerpen: J.E. Buschmann, (1937), p. 32.",,
41097458-3690-5fd8-a2eb-0393f95f63d5,tg:lhpr:3133_#1,e22_OtherIdentifiers,1,,Le Soir,
943b2e4a-73a1-55c6-9b1d-8717e1637cee,tg:lhpr:10360_#1,e22_OtherIdentifiers,1,,Menu-ontwerp 4,
b76c9a5e-5ac0-5f9b-a0a9-30caf45fcb7c,tg:lhpr:8094_#1,e22_OtherIdentifiers,1,"Illustratie uit Charles de Costers: ""La Légende d' Ulenspiegel. (I pagina 121)",,
b76c9a5e-5ac0-5f9b-a0a9-30caf45fcb7c,tg:lhpr:8094_#1,e22_OtherIdentifiers,1,,Claes stak een lanteerne aan en men zag hem de trap opgaan....,
b76c9a5e-5ac0-5f9b-a0a9-30caf45fcb7c,tg:lhpr:8094_#1,e22_OtherIdentifiers,2,,"Claes Alluma une lanterne, et on le vit, monter 'l escalier....",
cdbc02fa-3e2e-522b-99f9-96f93d735248,tg:lhpr:4337_#1,e22_OtherIdentifiers,1,,Huys dryhoek,
cfbca109-1191-56b9-8af4-7ff25aa647c9,tg:lhpr:10122_#1,e22_OtherIdentifiers,1,,"Eugeen Stroobant, driekwartportret.",
9ae6c868-9111-54ff-baa3-33db18f77a11,tg:lhpr:12742_#1,e22_OtherIdentifiers,1,,Ex libris voor J.G.M door Zelma Blakely,
6421ca99-e5d9-5c8d-9b69-a58e580c566f,tg:lhpr:12752_#1,e22_OtherIdentifiers,1,,Ex libris voor J.G Dreyfus door Joan Hassall,
04f6573f-0512-5fd1-a145-4564d8920055,tg:lhpr:10132_#1,e22_OtherIdentifiers,1,,Mejuffer Lerclerc,
4f8a555c-0de8-5667-a76d-24ce4d560de5,tg:lhpr:9968_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 6,
d268c7c4-caab-5a36-b55a-86edce35c2dc,tg:lhpr:3524_#1,e22_OtherIdentifiers,1,"De prent maakt deel uit van een zevendelige reeks en is bestemd als
boekillustrarie.

Uitgegeven in Catalogus ""Van Plaat tot prent"" van tentoonstelling, Antwerpen,
juli 1982.",,
d268c7c4-caab-5a36-b55a-86edce35c2dc,tg:lhpr:3524_#1,e22_OtherIdentifiers,1,,Notre Dame des Menuisiers,
9bd815be-d321-597c-b621-92e8c03d3a96,tg:lhpr:9810_#1,e22_OtherIdentifiers,1,,De koopman van Antwerpen 6,
cd697e1d-f0b1-5972-b21a-b1202e8ac604,tg:lhpr:6312_#1,e22_OtherIdentifiers,1,D 4813 / 265,,
cd697e1d-f0b1-5972-b21a-b1202e8ac604,tg:lhpr:6312_#1,e22_OtherIdentifiers,1,,Sterrekind,
9c98f398-561f-59bd-bf84-1a133808e180,tg:lhpr:9978_#1,e22_OtherIdentifiers,1,,De Vlaemsche School 14,
324176bd-2ab2-588d-a48a-c8ce17a90812,tg:lhpr:9800_#1,e22_OtherIdentifiers,1,,De keus des harten 3,
7acb7d57-1de3-5a56-94d9-0656d5930e24,tg:lhpr:9397_#1,e22_OtherIdentifiers,1,,De Yperse Lakenhalle.,
84df45ea-ad38-5217-bfc4-d5fb72a7b186,tg:lhpr:10569_#1,e22_OtherIdentifiers,1,preciosa,,
84df45ea-ad38-5217-bfc4-d5fb72a7b186,tg:lhpr:10569_#1,e22_OtherIdentifiers,1,,Konijntjesgenoegen,
e78bb365-6728-5c93-9ae4-99a3a8630c66,tg:lhpr:2220_#1,e22_OtherIdentifiers,1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 89.",,
8e55a170-3852-51b1-974d-6e9bc8df391e,tg:lhpr:6631_#1,e22_OtherIdentifiers,1,,Winterlandschap met windmolen,
c49010b2-b035-541f-9fce-ab02ae251385,tg:lhpr:10244_#1,e22_OtherIdentifiers,1,,De inquisiteur,
66b5654d-fe27-5402-a3c4-abaefed3cb0c,tg:lhpr:3007_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002,
Linosneden nr. 67",,
66b5654d-fe27-5402-a3c4-abaefed3cb0c,tg:lhpr:3007_#1,e22_OtherIdentifiers,1,,Straatmuzikanten.,
4878b5d4-7b00-5cfb-b2c5-da434b85d28c,tg:lhpr:10254_#1,e22_OtherIdentifiers,1,,Pamphlet-lino / lino pamphletaire 9,
bd6dc1fd-ed79-5f48-af9a-294c005bba60,tg:lhpr:9299_#3,e22_OtherIdentifiers,3,"De afbeelding is geïnspireerd op een foto van G. Hermans, Antwerpen en verschenen als bijlage bij De Kleine Gazet, 8 ste jg., 1886-87, nr 5, 10 oktober 1886.",,
ecbfb29a-4927-577b-b9fe-74e84bc0be7c,tg:lhpr:6688_#1,e22_OtherIdentifiers,1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 51. Eén van vijf proefdrukken (3a-3e) naast elkaar gedrukt op een langwerpig stuk papier.",,
b60ce1fe-a7d1-59b9-835b-a0bfad842548,tg:lhpr:9403_#1,e22_OtherIdentifiers,1,Kopergravure gemaakt naar aanleiding van het overlijden van André Gastmans. De prent werd gedrukt op het overlijdensbericht.,,
b60ce1fe-a7d1-59b9-835b-a0bfad842548,tg:lhpr:9403_#1,e22_OtherIdentifiers,1,,In memoriam Andre Gastmans.,
2383af88-1ca9-54c2-9079-40f0eb205ab8,tg:lhpr:8109_#1,e22_OtherIdentifiers,1,"Illustratie uit Charles de Costers: ""La Légende d' Ulenspiegel. (I pagina 85)",,
2383af88-1ca9-54c2-9079-40f0eb205ab8,tg:lhpr:8109_#1,e22_OtherIdentifiers,1,,"""Houd hem tegen,"" riep Spelle....",
2383af88-1ca9-54c2-9079-40f0eb205ab8,tg:lhpr:8109_#1,e22_OtherIdentifiers,2,,"""Arrêtez-le,"" cria Spelle....",
4e3d0653-5bdd-5821-8189-358870a84b11,tg:lhpr:6698_#1,e22_OtherIdentifiers,1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 39. Eén van vijf proefdrukken (5a-5e) naast elkaar gedrukt op een langwerpig stuk papier. Inschrijvingsnummer: asterix (*) is vervangen door d.",,
1c1d3f75-5d7f-56d0-a569-a749c0c55e12,tg:lhpr:9413_#1,e22_OtherIdentifiers,1,,"Cyriel Buysse, driekwartportret.",
a9c21b4e-8ae9-5beb-8153-4ccb60ec47ab,tg:lhpr:6496_#1,e22_OtherIdentifiers,1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 150.",,
c8ff591d-0fc0-544b-be6a-69aa57cc3a20,tg:lhpr:9765_#1,e22_OtherIdentifiers,1,,Graef Hugo van Craenhove (1845) 11,
cc4f22db-177b-514e-8ddf-6d69a1390852,tg:lhpr:5694_#1,e22_OtherIdentifiers,1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 8, 24-02-1921, p. 1.",,
34d88f29-3cfa-583b-ac6d-7720628f9c96,tg:lhpr:6486_#1,e22_OtherIdentifiers,1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 96.",,
ac528ec2-e3b3-5121-ada8-30cd83d8c6cc,tg:lhpr:9775_#1,e22_OtherIdentifiers,1,,Graef Hugo van Craenhove (1845) 20,
34674a47-c1ee-5e19-8455-d1f689b285f6,tg:lhpr:12837_#1,e22_OtherIdentifiers,1,,Ex libris voor Paula de Schutter door Piet Janssens,
725d2b4f-1802-5713-b54f-80ebdec405e4,tg:lhpr:12827_#1,e22_OtherIdentifiers,1,,Ex libris voor E. Van Zuilen door Georges Comhaire,
6d763cc7-c078-56a0-8723-21d644bde97c,tg:lhpr:3487_#1,e22_OtherIdentifiers,1,"Gepubliceerd in _Lijmen_, Amsterdam, Wereldbibliotheek, 1932 (heruitgegegeven
door P.N. van Kampen in 1938), en in _Lijmen gevolgd door het Been_, Manteau,
1943, p. 57",,
6d763cc7-c078-56a0-8723-21d644bde97c,tg:lhpr:3487_#1,e22_OtherIdentifiers,2,,Illustratie voor Lijmen van Willem Elsschot,
199bf467-45cb-56e6-ae90-ab301360715d,tg:lhpr:12845_#1,e22_OtherIdentifiers,1,,Ex libris voor G.C. De Bruyne door Piet Janssens,
6d8f19b3-b59a-5757-b2c4-81b3d4e6a278,tg:lhpr:2804_#1,e22_OtherIdentifiers,1,"Acht illustraties, droge-naaldetsen van J.van Ael, voor_ ""Goddelijke
Verbeelding""_ verschenen in N.V. Standaard-Boekhandel, 1943, 77p.",,
f2647f6e-4265-5b42-a78e-02810decac95,tg:lhpr:10081_#1,e22_OtherIdentifiers,1,,Diploma van het Antwerpsch kruidkundig genootschap,
0499f7a2-f472-5a91-93ed-3d963ac342ec,tg:lhpr:4294_#1,e22_OtherIdentifiers,1,"**Publicatie** Roelants, Maurice - Ramah [ill.], _De jazz-speler: kleine roman met één personage en zeven instrumenten zijnde een volledige slagwerk batterij_. Brussel: A.A.M. Stols, 1928, 64 p. T.o. p. 39. Proefdruk, deel van de suite bij één van de 6 of 35 genummerde exemplaren op Hollands papier.",,
cb6c690e-26de-5da0-99f9-8e8aa4eced57,tg:lhpr:12799_#1,e22_OtherIdentifiers,1,,Ex libris voor J. Meeus door A. Herckenrath,
124a136a-f9cf-528f-b3a3-73d896de44d0,tg:lhpr:9707_#1,e22_OtherIdentifiers,1,,De burgers van Darlingen 7,
67cdf1ee-3340-5eba-8b54-1aba3d893800,tg:lhpr:10860_#1,e22_OtherIdentifiers,1,,,D 4813 / 301
62b06e20-7369-577b-b9f0-0b77b46a4d34,tg:lhpr:8365_#1,e22_OtherIdentifiers,1,Uitgave van J.J. van Brederode.,,
110f9eb5-1249-5656-9eb0-2395b7d4adbb,tg:lhpr:7096_#1,e22_OtherIdentifiers,1,"**Publicatie** Toussaint van Boelaere, Fernand Victor - Minne, Joris [ill.], _Jeugd._ Brussel: De Vrienden van het Boek, 1935, 65 p., p. 55. **Opmerking:** Van deze uitgave werden 100 exemplaren gedrukt onder toezicht van _Frantz Alofs_, de aanleiding was de 60ste verjaardag van de schrijver.",,
001145d1-cbe0-5f6f-8940-f74db23ae0cf,tg:lhpr:10091_#1,e22_OtherIdentifiers,1,,Diploma der Heilige Familie Tilburg (Parochie Korvel),
0cd83e44-d494-51e2-a1c0-f41371981a36,tg:lhpr:12789_#1,e22_OtherIdentifiers,1,,Ex libris voor Jan De Belder door A. Herckenrath,
4dbc0924-51e9-5f12-a5d2-a4bdfe8cfc42,tg:lhpr:10870_#1,e22_OtherIdentifiers,1,,,D 4813 / 154
0812f107-2838-59ba-9165-536b9cc422dc,tg:lhpr:9717_#1,e22_OtherIdentifiers,1,,Everard t'Serclaes 3,
dc5062f4-5474-50f1-b9ee-335071058ef9,tg:lhpr:9519_#1,e22_OtherIdentifiers,1,,,CC 174 / 5
dc5062f4-5474-50f1-b9ee-335071058ef9,tg:lhpr:9519_#1,e22_OtherIdentifiers,1,,"""...werd er besloten dien keer twee varkens te laten slachten...""",
2eeb2a80-1d7b-51c5-aa23-e7c2203365d6,tg:lhpr:8013_#1,e22_OtherIdentifiers,1,"**Publikatie:** Timmermans, Felix [ill.], _Pallieter-Kalender voor 1926_.
Antwerpen-Amsterdam: De Sikkel-Em. Querido, [1925], p. 2.

Tussen 1926 en 1933 maakte Felix Timmermans elk jaar een kalender, de
steendrukken werden door kloosterzusters met de hand ingekleurd, behalve de
kalender voor 1932 die volledig gelithografeerd werd.

1926: _Pallieter kalenderr voor 1926._

1927: _Pallieter kalenderr voor 1927._

1928: _Pallieter kalenderr voor 1928._

1929: _Het stadje. Pallieter kalender voor 1929._

1930: _Het landschap. Pallieter kalender voor het jaar MCMXXX._

1931: _Franciscus kalender voor het jaar MCMXXXI._

1932: _Verhalenkalender voor 1932._

1933: _Landelijk leven. Pallieter kalender voor het jaar MCMXXXIII._

Het _Letterenhuis_ bezit een exemplaar van elk van deze kalenders.",,
2975bdc6-3f03-5ce7-bdae-b2fc2a7bbb67,tg:lhpr:9461_#1,e22_OtherIdentifiers,1,,,CC 174 / 9
2975bdc6-3f03-5ce7-bdae-b2fc2a7bbb67,tg:lhpr:9461_#1,e22_OtherIdentifiers,1,,"""Green pastures, of met Mark Twain de Mississippi op""",
bea99471-01de-5b5b-b7da-9b3c563eab0a,tg:lhpr:9509_#1,e22_OtherIdentifiers,1,,,CC 174 / 5
bea99471-01de-5b5b-b7da-9b3c563eab0a,tg:lhpr:9509_#1,e22_OtherIdentifiers,1,,"""...de vlam van de lamp flapte zwart omhoog...""",
4236cb34-0a24-5f6c-b60e-7dda78965caf,tg:lhpr:9471_#1,e22_OtherIdentifiers,1,,,CC 174 / 9
4236cb34-0a24-5f6c-b60e-7dda78965caf,tg:lhpr:9471_#1,e22_OtherIdentifiers,1,,"""De foor op het strand""",
41aadbdd-2c5e-5623-a124-665e5f9dcd7f,tg:lhpr:6782_#1,e22_OtherIdentifiers,1,"D 4813 / 110  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 14. Genummerd exemplaar, 29/35.",,
75502567-a859-51d8-9f1a-1e78858dfea5,tg:lhpr:9234_#1,e22_OtherIdentifiers,1,"**Publicatie** Mussche, Achilles - Cantré, Jozef [ill.], _Aan de voet van het belfort_. Antwerpen: De Sikkel, 1950.",,
35b14009-1121-58d1-8ac6-0fb3b8f36b31,tg:lhpr:10226_#1,e22_OtherIdentifiers,1,,Reclame voor auto-tours,
035ceb05-1b22-5e36-a5d4-9348d5d88aab,tg:lhpr:3620_#1,e22_OtherIdentifiers,1,"Deze map met tien houtsneden is de eerste die door ""De Bladen voor de Grafiek""
werd uitgegeven.

Houtsneden zijn rechtstreeks van de originele blokken gedrukt.",,
a20a43bb-3ab8-5939-aed3-6c72ccdbc5e8,tg:lhpr:10473_#1,e22_OtherIdentifiers,1,,De Olewagen sage Plaat V - Boer knielt bij zijn dode dochter,
d5d88f35-ec2f-572b-bbe1-181f39d2a6de,tg:lhpr:2252_#1,e22_OtherIdentifiers,1,"Vermoedelijke artiest = Dirk Jurriaan Sluyter

Gedateerd : rond midden 19e eeuw.

Zie ook : F. Van der Linden : ""De grafische technieken"", uitg. 'de Bilt', 1980
(p.115).",,
34b93050-19e8-554d-bd7e-5e5484ecba80,tg:lhpr:8599_#1,e22_OtherIdentifiers,1,De zeefdruk werd als nieuwjaarswens voor het jaar 2000 door Guy Vandenbrande aan het Letterenhuis geschonken.,,
72004338-0603-58b8-983e-c5f8b7eec2cc,tg:lhpr:9872_#1,e22_OtherIdentifiers,1,,Simon Turchi 6,
3d193168-8370-502d-83f6-d12adf48d78d,tg:lhpr:4510_#1,e22_OtherIdentifiers,1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
125

Blokboek gesneden en in eigen beheer in enkele getekende exemplaren gedrukt in
1924",,
b0b30b5d-b43a-56c9-8f14-e0de8a704a1d,tg:lhpr:6370_#1,e22_OtherIdentifiers,1,"In een kunstfarde ( 35 x 26 ) met opschrift "" sei xilografie coloniali di G. Rondini "". Schutblad met een korte tekst in het Italiaans, getekend Eduardo Gimenes.",,
b0b30b5d-b43a-56c9-8f14-e0de8a704a1d,tg:lhpr:6370_#1,e22_OtherIdentifiers,3,,Somalia - Un Capo,
bce2e121-253d-593f-91cb-3faec6c28b6e,tg:lhpr:9862_#1,e22_OtherIdentifiers,1,,Schandevrees 4,
9a10b994-bb77-5420-8140-e72ada0fbadc,tg:lhpr:4468_#1,e22_OtherIdentifiers,1,,Eerste plaat voor een studie over de angst.,
d284d536-7736-5cab-9d97-e3afe6f0eca5,tg:lhpr:10705_#1,e22_OtherIdentifiers,1,,The Next Call nr. 5,
8c67a1af-e41d-5676-8925-78d2497786d6,tg:lhpr:10038_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 29,
42fb71c4-8c33-5315-b82c-051d524c4541,tg:lhpr:12720_#1,e22_OtherIdentifiers,1,,"Illustratie uit ""Jaakske met zijn fluitje"" door Jozef Cantré",
78021c52-c409-5609-9478-3e28096691ef,tg:lhpr:10140_#1,e22_OtherIdentifiers,1,,Leonardus Marius,
4120d970-074b-5ac1-9f90-b26560bd7eeb,tg:lhpr:10028_#1,e22_OtherIdentifiers,1,,De leeuw van Vlaenderen 19,
d937f845-cf11-59c0-8d7e-3a5725e5e00f,tg:lhpr:10150_#1,e22_OtherIdentifiers,1,,"Sint Jeroon, patroon van Noordwijk",
824a5ba0-e460-5325-b7ec-92f500f6e8bb,tg:lhpr:12730_#1,e22_OtherIdentifiers,1,,Ex libris voor Paul Alleman door Désiré Acket,
2b0ee051-39ea-5140-b9a0-608434e8572b,tg:lhpr:9622_#1,e22_OtherIdentifiers,1,,80. Illustration II,
dd5b6163-8139-5a82-b1fb-2a63419748fa,tg:lhpr:2785_#1,e22_OtherIdentifiers,1,"Gepubliceerd in: Karel van de Woestijne;_ ""Romeo, of: De minnaar der liefde""_
Amsterdam, Wereldbibliotheek, 1941, pag. 37",,
dd5b6163-8139-5a82-b1fb-2a63419748fa,tg:lhpr:2785_#1,e22_OtherIdentifiers,1,,"Romeo, of: De minnaar der liefde",
92aa037d-06d9-5b2f-bd08-9d6bb9acd805,tg:lhpr:9632_#1,e22_OtherIdentifiers,1,,91. Compotier et guitare,
e0b1a731-29c5-5c9c-8a78-54968f97c2bd,tg:lhpr:12970_#1,e22_OtherIdentifiers,1,,Ex libris voor Frans Schittecat door Frank-Ivo,
96c27fce-7839-5fd9-8d7e-57818a66b023,tg:lhpr:12808_#1,e22_OtherIdentifiers,1,,Gelegenheidsgrafiek door Maarten de Jong,
90985fe7-54b8-5925-8fad-726edb72cab0,tg:lhpr:9896_#1,e22_OtherIdentifiers,1,,Het yzeren graf 5,
feaf5f29-6890-59e7-aa5d-3d704a66deec,tg:lhpr:12960_#1,e22_OtherIdentifiers,1,,Ex libris voor Joke Van den Brandt door Frank-Ivo,
9e8d162c-f06d-51e5-805b-bd1d7aac5947,tg:lhpr:12818_#1,e22_OtherIdentifiers,1,,Gelegenheidsgrafiek voor Riet en Frans Van der Wee door Frans Van der Wee,
e0f659a7-25ba-560c-b1de-20965924c7cd,tg:lhpr:9886_#1,e22_OtherIdentifiers,1,,Eene verwarde zaak 2,
d9fda8d5-a4e2-55a2-9e4a-5fb8bd42c8b5,tg:lhpr:9311_#1,e22_OtherIdentifiers,1,"Steendruk door Y. Langermeersch, Brugge.",,
d9fda8d5-a4e2-55a2-9e4a-5fb8bd42c8b5,tg:lhpr:9311_#1,e22_OtherIdentifiers,1,,Hulde aan onze Volkshelden Jan Breydel en Pieter De Coninc.,
723ce361-0a03-5d3a-9675-1733c163a5e5,tg:lhpr:6803_#1,e22_OtherIdentifiers,1,"**Publikatie:** Immerseel, van, Frans, _Vlaamse Koppen 1° reeks. Linos door
Frans van Immerseel_. S.l.: Joe English Gilde, 1930 (2de uitgave).",,
e9fd2bdf-01a6-5893-8067-b6b5c51cd5bb,tg:lhpr:9301_#1,e22_OtherIdentifiers,1,,,Planex GT / C
e9fd2bdf-01a6-5893-8067-b6b5c51cd5bb,tg:lhpr:9301_#1,e22_OtherIdentifiers,1,"De ets werd opgenomen in het derde deel van Jacob van Artevelde, p. 228-246;
tegenover p. 247.

Ets door J. Hemeleer.",,
b9786f85-006b-5714-9c4f-3dee6d1e1c6c,tg:lhpr:1351_#2,e22_OtherIdentifiers,2,"Met opdracht aan Alfons Mertens en Emma Loose, 10.10.1896",,
031d6633-37e2-5951-912d-13305c8fee72,tg:lhpr:9544_#1,e22_OtherIdentifiers,1,,,CC 174 / 1
031d6633-37e2-5951-912d-13305c8fee72,tg:lhpr:9544_#1,e22_OtherIdentifiers,1,,"""Guldentop""",
a4acfaaf-e58b-5da8-be3c-cc02a615da8b,tg:lhpr:3081_#1,e22_OtherIdentifiers,1,Druk van een tekening van E. Du Jardin naar een beeldhouwwerk van J. Van Arendonck.,,
e2728897-2d1e-52a6-ae35-dbc04520695b,tg:lhpr:10556_#1,e22_OtherIdentifiers,1,,,R 462 / 1308
e2728897-2d1e-52a6-ae35-dbc04520695b,tg:lhpr:10556_#1,e22_OtherIdentifiers,1,,Omslagontwerp Sélection (2),
097278e5-2f94-5d69-a5a2-8b38a5cce94c,tg:lhpr:10303_#1,e22_OtherIdentifiers,1,,Vlaamse leeuw boycot Hitler,
1248f8e3-381f-59b8-976f-75061e22092b,tg:lhpr:6776_#1,e22_OtherIdentifiers,1,"D 4813 / 116  Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,
32d08593-0656-55ad-a23c-8f77371ab7a3,tg:lhpr:9485_#1,e22_OtherIdentifiers,1,,,CC 174 / 5
