ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
fd4b07fe-4d67-5554-8bbb-85d66d8f6da7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000391,referentienummer,False
fd4b07fe-4d67-5554-8bbb-85d66d8f6da7,e73_LegacyInformation,1,brocade.id,tg:lhaq:8763,brocade id,False
fd4b07fe-4d67-5554-8bbb-85d66d8f6da7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8763/N,brocade url,False
a4dfa483-609a-5d78-b506-19b9f51fadf4,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000615,referentienummer,False
a4dfa483-609a-5d78-b506-19b9f51fadf4,e73_LegacyInformation,1,brocade.id,tg:lhaq:9279,brocade id,False
a4dfa483-609a-5d78-b506-19b9f51fadf4,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9279/N,brocade url,False
0f633b29-fd17-5e80-9cf5-a0d271042edf,e73_LegacyInformation,1,if.rawcontent,Inventaris Karel Verlatschenking K.V. 029c,commentaar gebruiker,False
0f633b29-fd17-5e80-9cf5-a0d271042edf,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000177,referentienummer,False
0f633b29-fd17-5e80-9cf5-a0d271042edf,e73_LegacyInformation,1,brocade.id,tg:lhaq:7304,brocade id,False
0f633b29-fd17-5e80-9cf5-a0d271042edf,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:7304/N,brocade url,False
bb524cb6-ed81-546e-a22e-26957d99f5ff,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000102,referentienummer,False
bb524cb6-ed81-546e-a22e-26957d99f5ff,e73_LegacyInformation,1,brocade.id,tg:lhaq:5564,brocade id,False
bb524cb6-ed81-546e-a22e-26957d99f5ff,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5564/N,brocade url,False
ed0b409a-5f2c-52dd-bd3e-85460365196b,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000415,referentienummer,False
ed0b409a-5f2c-52dd-bd3e-85460365196b,e73_LegacyInformation,1,brocade.id,tg:lhaq:8816,brocade id,False
ed0b409a-5f2c-52dd-bd3e-85460365196b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8816/N,brocade url,False
abe3df38-6a08-51c3-8286-3e76e16930e5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000257,referentienummer,False
abe3df38-6a08-51c3-8286-3e76e16930e5,e73_LegacyInformation,1,brocade.id,tg:lhaq:8391,brocade id,False
abe3df38-6a08-51c3-8286-3e76e16930e5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8391/N,brocade url,False
9100b2e5-1f9b-5979-b0d3-f6509385a69a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000247,referentienummer,False
9100b2e5-1f9b-5979-b0d3-f6509385a69a,e73_LegacyInformation,1,brocade.id,tg:lhaq:8381,brocade id,False
9100b2e5-1f9b-5979-b0d3-f6509385a69a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8381/N,brocade url,False
af74bc64-856a-5007-af41-74d7568c58c6,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000007,referentienummer,False
af74bc64-856a-5007-af41-74d7568c58c6,e73_LegacyInformation,1,brocade.id,tg:lhaq:1446,brocade id,False
af74bc64-856a-5007-af41-74d7568c58c6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:1446/N,brocade url,False
73d2cae0-5edd-52d8-8b57-2ea236b69acd,e73_LegacyInformation,2,note.lhherkomst,"<p>In album (23,5 x 29, donkerblauw met zwarte rug, op voorkant restanten van een opgekleeft hart. 59937/2</p>
",herkomst,False
73d2cae0-5edd-52d8-8b57-2ea236b69acd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000198,referentienummer,False
73d2cae0-5edd-52d8-8b57-2ea236b69acd,e73_LegacyInformation,1,brocade.id,tg:lhaq:7637,brocade id,False
73d2cae0-5edd-52d8-8b57-2ea236b69acd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:7637/N,brocade url,False
4402b862-8185-50ce-a227-ce7e540c8105,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8874i,commentaar gebruiker,False
4402b862-8185-50ce-a227-ce7e540c8105,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 04-08-2000.</p>
",herkomst,False
4402b862-8185-50ce-a227-ce7e540c8105,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000453,referentienummer,False
4402b862-8185-50ce-a227-ce7e540c8105,e73_LegacyInformation,1,brocade.id,tg:lhaq:8874,brocade id,False
4402b862-8185-50ce-a227-ce7e540c8105,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8874/N,brocade url,False
bd8c137f-d376-50ea-8a95-93a0f45fef96,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8864i,commentaar gebruiker,False
bd8c137f-d376-50ea-8a95-93a0f45fef96,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 04-08-2000.</p>
",herkomst,False
bd8c137f-d376-50ea-8a95-93a0f45fef96,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000443,referentienummer,False
bd8c137f-d376-50ea-8a95-93a0f45fef96,e73_LegacyInformation,1,brocade.id,tg:lhaq:8864,brocade id,False
bd8c137f-d376-50ea-8a95-93a0f45fef96,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8864/N,brocade url,False
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,e73_LegacyInformation,3,note.lhherkomst,"<p>Schenking van Mevrouw Joris Diels (tweede vrouw van Joris Diels uit Den Haag).</p>
",herkomst,False
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000008,referentienummer,False
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,e73_LegacyInformation,1,brocade.id,tg:lhaq:1693,brocade id,False
82e9dacf-64c4-5b0b-ae73-0c2af4fe0f8a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:1693/N,brocade url,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8679i,commentaar gebruiker,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 29-02-1952.</p>
",herkomst,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000342,referentienummer,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,e73_LegacyInformation,1,brocade.id,tg:lhaq:8679,brocade id,False
e9b2a80c-720e-5fb9-88c6-7dca2e80d611,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8679/N,brocade url,False
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8701i ,commentaar gebruiker,False
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 30-10-1974.</p>
",herkomst,False
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000362,referentienummer,False
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,e73_LegacyInformation,1,brocade.id,tg:lhaq:8701,brocade id,False
ad5c1b15-cbb0-5f7d-9c70-a39fac1fd4a3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8701/N,brocade url,False
ff6409c2-f4a8-5870-9d24-a4df39a5aed1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000621,referentienummer,False
ff6409c2-f4a8-5870-9d24-a4df39a5aed1,e73_LegacyInformation,1,brocade.id,tg:lhaq:9363,brocade id,False
ff6409c2-f4a8-5870-9d24-a4df39a5aed1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9363/N,brocade url,False
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8669i,commentaar gebruiker,False
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 29-02-1952.</p>
",herkomst,False
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000332,referentienummer,False
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,e73_LegacyInformation,1,brocade.id,tg:lhaq:8669,brocade id,False
fc5e6bc5-2950-5588-91ec-2b26f32a8cf1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8669/N,brocade url,False
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9015i,commentaar gebruiker,False
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000561,referentienummer,False
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,e73_LegacyInformation,1,brocade.id,tg:lhaq:9015,brocade id,False
c1eff2ce-f8c0-5545-aa94-d41ac188d6a0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9015/N,brocade url,False
56e6263a-af53-574e-ae41-5addeaf522f7,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9005i,commentaar gebruiker,False
56e6263a-af53-574e-ae41-5addeaf522f7,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
56e6263a-af53-574e-ae41-5addeaf522f7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000551,referentienummer,False
56e6263a-af53-574e-ae41-5addeaf522f7,e73_LegacyInformation,1,brocade.id,tg:lhaq:9005,brocade id,False
56e6263a-af53-574e-ae41-5addeaf522f7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9005/N,brocade url,False
73645e8d-0cfa-5513-b2a7-3248bad2f5ca,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 30-06-06</p>
",herkomst,False
73645e8d-0cfa-5513-b2a7-3248bad2f5ca,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000282,referentienummer,False
73645e8d-0cfa-5513-b2a7-3248bad2f5ca,e73_LegacyInformation,1,brocade.id,tg:lhaq:8539,brocade id,False
73645e8d-0cfa-5513-b2a7-3248bad2f5ca,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8539/N,brocade url,False
67cc776d-eded-52ef-9013-f8d16406c585,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9033i,commentaar gebruiker,False
67cc776d-eded-52ef-9013-f8d16406c585,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
67cc776d-eded-52ef-9013-f8d16406c585,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000576,referentienummer,False
67cc776d-eded-52ef-9013-f8d16406c585,e73_LegacyInformation,1,brocade.id,tg:lhaq:9033,brocade id,False
67cc776d-eded-52ef-9013-f8d16406c585,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9033/N,brocade url,False
61087a33-20be-5a97-b65d-82f418a0d555,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9023i,commentaar gebruiker,False
61087a33-20be-5a97-b65d-82f418a0d555,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
61087a33-20be-5a97-b65d-82f418a0d555,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000569,referentienummer,False
61087a33-20be-5a97-b65d-82f418a0d555,e73_LegacyInformation,1,brocade.id,tg:lhaq:9023,brocade id,False
61087a33-20be-5a97-b65d-82f418a0d555,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9023/N,brocade url,False
823461b2-0712-56a4-8ed4-be9310e7baa7,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8993i,commentaar gebruiker,False
823461b2-0712-56a4-8ed4-be9310e7baa7,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
823461b2-0712-56a4-8ed4-be9310e7baa7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000539,referentienummer,False
823461b2-0712-56a4-8ed4-be9310e7baa7,e73_LegacyInformation,1,brocade.id,tg:lhaq:8993,brocade id,False
823461b2-0712-56a4-8ed4-be9310e7baa7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8993/N,brocade url,False
7c3ef653-3e2d-56d1-9291-af47968b2403,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8983i,commentaar gebruiker,False
7c3ef653-3e2d-56d1-9291-af47968b2403,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
7c3ef653-3e2d-56d1-9291-af47968b2403,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000533,referentienummer,False
7c3ef653-3e2d-56d1-9291-af47968b2403,e73_LegacyInformation,1,brocade.id,tg:lhaq:8983,brocade id,False
7c3ef653-3e2d-56d1-9291-af47968b2403,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8983/N,brocade url,False
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000132,referentienummer,False
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,e73_LegacyInformation,1,brocade.id,tg:lhaq:6847,brocade id,False
8977eddf-762b-5d0b-91dc-10b43a4ff8ea,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:6847/N,brocade url,False
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8852i,commentaar gebruiker,False
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 04-08-2000.</p>
",herkomst,False
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000432,referentienummer,False
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,e73_LegacyInformation,1,brocade.id,tg:lhaq:8852,brocade id,False
bff89cd7-3f52-50e1-9c7c-20b6b11a4852,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8852/N,brocade url,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8842i,commentaar gebruiker,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 04-08-2000.</p>
",herkomst,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000424,referentienummer,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,e73_LegacyInformation,1,brocade.id,tg:lhaq:8842,brocade id,False
145c5f0a-bb6c-52ca-b04e-873c5c0615b5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8842/N,brocade url,False
977c1be7-d310-596c-adf3-46f76e4317a7,e73_LegacyInformation,2,note.lhherkomst,"<p>03-09-1989</p>
",herkomst,False
977c1be7-d310-596c-adf3-46f76e4317a7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000001,referentienummer,False
977c1be7-d310-596c-adf3-46f76e4317a7,e73_LegacyInformation,1,brocade.id,tg:lhaq:20,brocade id,False
977c1be7-d310-596c-adf3-46f76e4317a7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:20/N,brocade url,False
aecb7cf0-898b-5c05-aee7-225cee683a74,e73_LegacyInformation,3,note.lhherkomst,"<p>Mevr.Van Mieghem</p>
",herkomst,False
aecb7cf0-898b-5c05-aee7-225cee683a74,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000032,referentienummer,False
aecb7cf0-898b-5c05-aee7-225cee683a74,e73_LegacyInformation,1,brocade.id,tg:lhaq:2662,brocade id,False
aecb7cf0-898b-5c05-aee7-225cee683a74,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:2662/N,brocade url,False
7b8d1576-0d4b-579c-8947-8b61f5393224,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000081,referentienummer,False
7b8d1576-0d4b-579c-8947-8b61f5393224,e73_LegacyInformation,1,brocade.id,tg:lhaq:5317,brocade id,False
7b8d1576-0d4b-579c-8947-8b61f5393224,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5317/N,brocade url,False
abf69d90-6d70-571b-923d-a88c72a51a44,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8684i ,commentaar gebruiker,False
abf69d90-6d70-571b-923d-a88c72a51a44,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 29-02-1952.</p>
",herkomst,False
abf69d90-6d70-571b-923d-a88c72a51a44,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000347,referentienummer,False
abf69d90-6d70-571b-923d-a88c72a51a44,e73_LegacyInformation,1,brocade.id,tg:lhaq:8684,brocade id,False
abf69d90-6d70-571b-923d-a88c72a51a44,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8684/N,brocade url,False
1bb35759-f04d-5457-b1ee-822fb0140dc4,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8694i  ,commentaar gebruiker,False
1bb35759-f04d-5457-b1ee-822fb0140dc4,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 30-10-1974.</p>
",herkomst,False
1bb35759-f04d-5457-b1ee-822fb0140dc4,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000355,referentienummer,False
1bb35759-f04d-5457-b1ee-822fb0140dc4,e73_LegacyInformation,1,brocade.id,tg:lhaq:8694,brocade id,False
1bb35759-f04d-5457-b1ee-822fb0140dc4,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8694/N,brocade url,False
10db77c9-1279-5239-a35c-aeb2946ad690,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8958i,commentaar gebruiker,False
10db77c9-1279-5239-a35c-aeb2946ad690,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
10db77c9-1279-5239-a35c-aeb2946ad690,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000515,referentienummer,False
10db77c9-1279-5239-a35c-aeb2946ad690,e73_LegacyInformation,1,brocade.id,tg:lhaq:8958,brocade id,False
10db77c9-1279-5239-a35c-aeb2946ad690,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8958/N,brocade url,False
62290aac-7406-5010-8033-eb55770204f2,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8745i,commentaar gebruiker,False
62290aac-7406-5010-8033-eb55770204f2,e73_LegacyInformation,3,note.lhherkomst,"<p>Niet ingeschreven gevonden.</p>
",herkomst,False
62290aac-7406-5010-8033-eb55770204f2,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000373,referentienummer,False
62290aac-7406-5010-8033-eb55770204f2,e73_LegacyInformation,1,brocade.id,tg:lhaq:8745,brocade id,False
62290aac-7406-5010-8033-eb55770204f2,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8745/N,brocade url,False
bd725bc4-04f3-583c-820c-474b514bd0cd,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8755i,commentaar gebruiker,False
bd725bc4-04f3-583c-820c-474b514bd0cd,e73_LegacyInformation,4,note.lhherkomst,"<p>Niet ingeschreven gevonden.</p>
",herkomst,False
bd725bc4-04f3-583c-820c-474b514bd0cd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000383,referentienummer,False
bd725bc4-04f3-583c-820c-474b514bd0cd,e73_LegacyInformation,1,brocade.id,tg:lhaq:8755,brocade id,False
bd725bc4-04f3-583c-820c-474b514bd0cd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8755/N,brocade url,False
ab777730-2811-54ab-92e6-bdf8a56d3bdb,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8889i,commentaar gebruiker,False
ab777730-2811-54ab-92e6-bdf8a56d3bdb,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 04-08-2000.</p>
",herkomst,False
ab777730-2811-54ab-92e6-bdf8a56d3bdb,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000467,referentienummer,False
ab777730-2811-54ab-92e6-bdf8a56d3bdb,e73_LegacyInformation,1,brocade.id,tg:lhaq:8889,brocade id,False
ab777730-2811-54ab-92e6-bdf8a56d3bdb,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8889/N,brocade url,False
aa3be9ff-6d80-522a-8484-36ad5283d917,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8899i,commentaar gebruiker,False
aa3be9ff-6d80-522a-8484-36ad5283d917,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
aa3be9ff-6d80-522a-8484-36ad5283d917,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000474,referentienummer,False
aa3be9ff-6d80-522a-8484-36ad5283d917,e73_LegacyInformation,1,brocade.id,tg:lhaq:8899,brocade id,False
aa3be9ff-6d80-522a-8484-36ad5283d917,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8899/N,brocade url,False
22ee8826-ff80-52cc-aa8e-db89439de95a,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 9051i,commentaar gebruiker,False
22ee8826-ff80-52cc-aa8e-db89439de95a,e73_LegacyInformation,4,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
22ee8826-ff80-52cc-aa8e-db89439de95a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000582,referentienummer,False
22ee8826-ff80-52cc-aa8e-db89439de95a,e73_LegacyInformation,1,brocade.id,tg:lhaq:9051,brocade id,False
22ee8826-ff80-52cc-aa8e-db89439de95a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9051/N,brocade url,False
de8f3d53-d375-51ff-890b-bea852a2fd86,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000603,referentienummer,False
de8f3d53-d375-51ff-890b-bea852a2fd86,e73_LegacyInformation,1,brocade.id,tg:lhaq:9139,brocade id,False
de8f3d53-d375-51ff-890b-bea852a2fd86,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:9139/N,brocade url,False
849bb1ac-a70e-5e7e-888f-d01bf56da95f,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8915i,commentaar gebruiker,False
849bb1ac-a70e-5e7e-888f-d01bf56da95f,e73_LegacyInformation,4,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
849bb1ac-a70e-5e7e-888f-d01bf56da95f,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000490,referentienummer,False
849bb1ac-a70e-5e7e-888f-d01bf56da95f,e73_LegacyInformation,1,brocade.id,tg:lhaq:8915,brocade id,False
849bb1ac-a70e-5e7e-888f-d01bf56da95f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8915/N,brocade url,False
9504b07e-dcd1-52a6-8365-de2f3038a0f3,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000089,referentienummer,False
9504b07e-dcd1-52a6-8365-de2f3038a0f3,e73_LegacyInformation,1,brocade.id,tg:lhaq:5467,brocade id,False
9504b07e-dcd1-52a6-8365-de2f3038a0f3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:5467/N,brocade url,False
573aad13-28d3-5ae7-b56f-e5fc3694f72e,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8905i,commentaar gebruiker,False
573aad13-28d3-5ae7-b56f-e5fc3694f72e,e73_LegacyInformation,2,note.lhherkomst,"<p>Ingeschreven op 07-08-2000.</p>
",herkomst,False
573aad13-28d3-5ae7-b56f-e5fc3694f72e,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000480,referentienummer,False
573aad13-28d3-5ae7-b56f-e5fc3694f72e,e73_LegacyInformation,1,brocade.id,tg:lhaq:8905,brocade id,False
573aad13-28d3-5ae7-b56f-e5fc3694f72e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:8905/N,brocade url,False
bd724132-645c-5a8e-ab0c-10736f25948a,e73_LegacyInformation,2,note.lhherkomst,"<p>G. Vaes, 28-01-1975</p>
",herkomst,False
bd724132-645c-5a8e-ab0c-10736f25948a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000159,referentienummer,False
bd724132-645c-5a8e-ab0c-10736f25948a,e73_LegacyInformation,1,brocade.id,tg:lhaq:6900,brocade id,False
bd724132-645c-5a8e-ab0c-10736f25948a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:6900/N,brocade url,False
e09b7768-f2dc-5619-b69b-9172738c42cd,e73_LegacyInformation,1,note.lhherkomst,"<p>N.i.g., 12-08-1982</p>
",herkomst,False
e09b7768-f2dc-5619-b69b-9172738c42cd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000143,referentienummer,False
e09b7768-f2dc-5619-b69b-9172738c42cd,e73_LegacyInformation,1,brocade.id,tg:lhaq:6878,brocade id,False
e09b7768-f2dc-5619-b69b-9172738c42cd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhaq:6878/N,brocade url,False
40251589-d63c-558e-becc-1ef216174bfd,e73_LegacyInformation,1,if.rawcontent,ICONOGRAFIE/ 8670i,commentaar gebruiker,False
40251589-d63c-558e-becc-1ef216174bfd,e73_LegacyInformation,3,note.lhherkomst,"<p>Ingeschreven op 29-02-1952.</p>
",herkomst,False
40251589-d63c-558e-becc-1ef216174bfd,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/aq/000000333,referentienummer,False
40251589-d63c-558e-becc-1ef216174bfd,e73_LegacyInformation,1,brocade.id,tg:lhaq:8670,brocade id,False
