ResourceID,brocade.id,card,source_date,Restriction Type
90bab23d-40b0-54ea-8be3-b38572333209,tg:lhpr:3325_#1,e22_UsageRestrictions,1982-uu-uu,permission required
f961e34f-f5a2-58ff-900f-ed88e3d023ce,tg:lhpr:6503_#1,e22_UsageRestrictions,1964-uu-uu,permission required
1dc4879f-6749-5494-8983-2c119e5c5513,tg:lhpr:5669_#1,e22_UsageRestrictions,1921-10-13,permission required
1c37af03-9f62-5dd0-aa17-1b42bd29422a,tg:lhpr:9788_#1,e22_UsageRestrictions,1860-uu-uu,open
c4d1f597-aec2-56fe-8d60-1b11416b7297,tg:lhpr:12716_#1,e22_UsageRestrictions,1927-uu-uu,permission required
4361fac8-468d-527c-8151-a21932087300,tg:lhpr:8282_#1,e22_UsageRestrictions,1917-uu-uu,permission required
03849377-7db5-5fc3-b0e9-84034d5f52ea,tg:lhpr:2757_#1,e22_UsageRestrictions,1896-uu-uu,permission required
db6aee2c-87ee-53c7-9b93-0e2ee5996a42,tg:lhpr:10176_#1,e22_UsageRestrictions,1871-uu-uu,open
05fec82e-ccb8-5b79-ac58-e61e99c5e4ef,tg:lhpr:5711_#1,e22_UsageRestrictions,1920-uu-uu,permission required
f55a9542-5d94-5dfa-af4a-b4ee5f79079e,tg:lhpr:12518_#1,e22_UsageRestrictions,1950-uu-uu,permission required
56648077-8884-5b6c-9c38-a09cc4cd7e93,tg:lhpr:9586_#1,e22_UsageRestrictions,1978-uu-uu,permission required
e948a8df-fab8-55b1-ba9a-50432e35d527,tg:lhpr:11672_#1,e22_UsageRestrictions,1939-uu-uu,permission required
2d6eb3f8-c96b-53d1-91e8-b10a0ae89198,tg:lhpr:10378_#1,e22_UsageRestrictions,1984-uu-uu,permission required
8375146e-a08b-538b-956b-4b866bc9dd61,tg:lhpr:10200_#1,e22_UsageRestrictions,1884-uu-uu,open
c7933659-1a19-5f29-a397-9373e32c8297,tg:lhpr:10368_#1,e22_UsageRestrictions,1982-uu-uu,permission required
2a8963d9-2965-5ac0-b2b2-73dda88513c1,tg:lhpr:12508_#1,e22_UsageRestrictions,1945-uu-uu,permission required
8f294cac-ba41-587b-abb3-4edba06a0fa2,tg:lhpr:9596_#1,e22_UsageRestrictions,1978-uu-uu,permission required
2947fbe2-1a51-5e31-bcc4-407ebb547305,tg:lhpr:10210_#1,e22_UsageRestrictions,1933-uu-uu,permission required
055e63f9-2fb7-57ee-8efa-b046d854d4ec,tg:lhpr:12470_#1,e22_UsageRestrictions,1948-uu-uu,permission required
27d94086-a6f0-50b3-b71a-9882bf65ebc3,tg:lhpr:2431_#1,e22_UsageRestrictions,1975-02-uu,permission required
4ee9d19e-1a83-55b4-b1d0-f4572ed54ec1,tg:lhpr:3606_#1,e22_UsageRestrictions,1978-uu-uu,permission required
9cd81d74-a30a-513e-bcec-6c9ad1026ec4,tg:lhpr:11027_#1,e22_UsageRestrictions,1945-uu-uu,permission required
2f5b4ee6-234c-546b-985f-bc0c949fb1a9,tg:lhpr:12235_#1,e22_UsageRestrictions,1947-uu-uu,permission required
8f79e988-3476-5214-97d6-0c24472c0aec,tg:lhpr:1887_#1,e22_UsageRestrictions,1934-02-16,permission required
400341c4-a7b6-55ba-bd8f-6ec0d2ef51f5,tg:lhpr:7452_#1,e22_UsageRestrictions,1921-uu-uu,permission required
c58b5e58-76d2-5858-8b5f-59719ca17711,tg:lhpr:10455_#1,e22_UsageRestrictions,1921-uu-uu,permission required
123cf412-b49f-5517-808b-11e1e0769a62,tg:lhpr:3616_#1,e22_UsageRestrictions,1970-uu-uu,permission required
b1353847-cb4d-5a3c-8125-12e8a936e277,tg:lhpr:10445_#1,e22_UsageRestrictions,1970-uu-uu,permission required
8764ed99-7db2-5569-8c56-89e277a44eb0,tg:lhpr:12225_#1,e22_UsageRestrictions,1947-uu-uu,permission required
749e7893-674c-52b4-ad62-8df46e4961fa,tg:lhpr:9447_#1,e22_UsageRestrictions,1941-uu-uu,permission required
bfd64508-5dc7-5e99-98dd-223fc40acba3,tg:lhpr:9457_#1,e22_UsageRestrictions,1941-uu-uu,permission required
3c929483-e005-5833-9e88-6ce2cc28a8c4,tg:lhpr:2488_#1,e22_UsageRestrictions,1929-10-04,permission required
02e84b8c-08b2-56b0-bea0-31fcd1db97e3,tg:lhpr:10594_#1,e22_UsageRestrictions,1926-uu-uu,permission required
008ee4c7-74a3-558b-a2d3-78e01378d37a,tg:lhpr:11907_#1,e22_UsageRestrictions,1946-uu-uu,permission required
ca3c81d3-c4b2-5708-b9c9-d088eee354d6,tg:lhpr:11917_#1,e22_UsageRestrictions,1946-uu-uu,permission required
56604c10-069b-5788-b150-f34cfe5b4211,tg:lhpr:10584_#1,e22_UsageRestrictions,1946-uu-uu,permission required
b18f3758-1314-5a1f-8810-523c581f35d6,tg:lhpr:12092_#1,e22_UsageRestrictions,1946-uu-uu,permission required
4c8ced09-20a6-5575-a829-ab8a20c3f4cc,tg:lhpr:9995_#1,e22_UsageRestrictions,1857-uu-uu,open
b096a8b5-0f60-536b-9ce6-f07cd5f20577,tg:lhpr:2832_#1,e22_UsageRestrictions,1892-uu-uu,open
cfaa52b0-2ce1-5e86-9333-2f917f378324,tg:lhpr:9985_#1,e22_UsageRestrictions,1856-uu-uu,open
a12e13df-e490-5f6c-a46f-b71821e22ea0,tg:lhpr:12082_#1,e22_UsageRestrictions,1936-uu-uu,permission required
2d620a9d-8e44-548d-8ebd-69db664963e7,tg:lhpr:12863_#1,e22_UsageRestrictions,1960-uu-uu,permission required
d2d07139-58a8-5caf-8790-3d34fa65b5de,tg:lhpr:11290_#1,e22_UsageRestrictions,1924-uu-uu,permission required
848fdffd-e71d-5420-9a22-1f62a3de5286,tg:lhpr:6297_#1,e22_UsageRestrictions,1949-uu-uu,permission required
57c15e3c-5d7b-55af-a5ca-7781bff7a907,tg:lhpr:9659_#1,e22_UsageRestrictions,1872-uu-uu,open
11a0139f-0ffc-5eee-bbf1-4b9433a2918d,tg:lhpr:9721_#1,e22_UsageRestrictions,1876-uu-uu,open
13ab992b-4658-57c5-a851-f13e9c741791,tg:lhpr:9649_#1,e22_UsageRestrictions,1851-uu-uu,open
cfb4825c-c93e-5461-b1ea-eac7151f4b60,tg:lhpr:9731_#1,e22_UsageRestrictions,1872-uu-uu,open
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_UsageRestrictions,1868-05-24,open
b529b57d-0f83-542b-a710-3e81272b9182,tg:lhpr:9743_#1,e22_UsageRestrictions,1862-uu-uu,open
9b460aa5-fc3e-5fba-b016-f4dcf872ee58,tg:lhpr:9753_#1,e22_UsageRestrictions,1919-uu-uu,permission required
67de18a5-e353-555e-b35a-5fc91d3ee608,tg:lhpr:3286_#1,e22_UsageRestrictions,1970-uu-uu,permission required
e13df845-1859-5251-835f-399d5b1ee284,tg:lhpr:10834_#1,e22_UsageRestrictions,1970-uu-uu,permission required
7b69f490-56cc-5a3c-978c-ce72b7cb5099,tg:lhpr:4485_#1,e22_UsageRestrictions,1921-uu-uu,permission required
dfdef521-e23d-52ce-b9df-2e22fe3cd343,tg:lhpr:10680_#1,e22_UsageRestrictions,1983-uu-uu,permission required
2a10393a-24ea-552b-b6ca-b43130cbe22b,tg:lhpr:12198_#1,e22_UsageRestrictions,1941-uu-uu,permission required
0de41d25-76b8-5ad9-a728-3367ea8e2bfc,tg:lhpr:12801_#1,e22_UsageRestrictions,1955-uu-uu,permission required
07a35076-9c5d-58e1-85a2-48a42c35ecdf,tg:lhpr:4495_#1,e22_UsageRestrictions,1925-uu-uu,permission required
26aa5813-c9a9-542e-8258-382e4ee8e5d3,tg:lhpr:11965_#1,e22_UsageRestrictions,1947-uu-uu,permission required
9dcb63df-7fe3-5c7b-9e01-4d15a970abab,tg:lhpr:5391_#1,e22_UsageRestrictions,1940-uu-uu,permission required
d9bdd4b4-547c-559e-a8cf-45b4cb90ab4f,tg:lhpr:6962_#1,e22_UsageRestrictions,1848-uu-uu,open
2372c8f3-70f3-5cf2-946d-dc8846fb9f61,tg:lhpr:11184_#1,e22_UsageRestrictions,1945-uu-uu,permission required
2e03f5e7-4e73-53dc-8f67-aa2878333a06,tg:lhpr:5381_#1,e22_UsageRestrictions,1940-uu-uu,permission required
240942e4-0333-5d8c-ae4c-509dc3ae4883,tg:lhpr:12386_#1,e22_UsageRestrictions,1948-uu-uu,permission required
d65f1775-fed1-531e-9ee8-c003622a5a73,tg:lhpr:11194_#1,e22_UsageRestrictions,1943-uu-uu,permission required
7cdbd228-2dee-53b0-9ec6-7b1acd030550,tg:lhpr:7499_#1,e22_UsageRestrictions,1935-uu-uu,permission required
5b280e94-8da3-545e-ab7c-587d1a1dcd72,tg:lhpr:9260_#1,e22_UsageRestrictions,1868-uu-uu,open
d274a6ff-551b-53ce-80ad-358b449034eb,tg:lhpr:3901_#1,e22_UsageRestrictions,1960-uu-uu,permission required
122ea968-9369-599d-a8c7-f8f38b535821,tg:lhpr:9435_#1,e22_UsageRestrictions,1940-uu-uu,permission required
148ab370-9395-52f2-93f7-29f4fd31e3dd,tg:lhpr:11045_#1,e22_UsageRestrictions,1941-uu-uu,permission required
af35bf96-5665-5c4d-ae8e-03fc699ad461,tg:lhpr:10437_#1,e22_UsageRestrictions,1941-uu-uu,permission required
0b596ba3-a655-5c4b-bffc-c5ee901beb24,tg:lhpr:11055_#1,e22_UsageRestrictions,1942-uu-uu,permission required
d2e6ff45-aa20-5429-826b-17c44cb4f509,tg:lhpr:10427_#1,e22_UsageRestrictions,1978-uu-uu,permission required
1c40f93d-0a3c-5d0e-b0e1-d2b0ed92bdb1,tg:lhpr:11610_#1,e22_UsageRestrictions,1946-uu-uu,permission required
1a07691c-ddc3-5443-8871-fc4cc1b07cf7,tg:lhpr:10262_#1,e22_UsageRestrictions,1928-uu-uu,permission required
7a1c4f96-5aa5-5e9c-bdc4-594a8f6bd4cf,tg:lhpr:8196_#1,e22_UsageRestrictions,1922-01-uu,permission required
4d5b64ae-217c-571e-a531-d63c4d5a3192,tg:lhpr:12412_#1,e22_UsageRestrictions,1948-uu-uu,permission required
35d14fa1-328f-56b7-b4f2-34826c643d4b,tg:lhpr:2453_#1,e22_UsageRestrictions,1893-uu-uu,permission required
0d118daa-2da0-5408-ab30-24d3964694cf,tg:lhpr:8186_#1,e22_UsageRestrictions,1921-uu-uu,permission required
78e7985f-5717-57c5-a40b-97a8ab02869e,tg:lhpr:1739_#1,e22_UsageRestrictions,1921-uu-uu,permission required
558d0ce3-bf2e-57b9-af58-e25b5710243d,tg:lhpr:10272_#1,e22_UsageRestrictions,1927-uu-uu,permission required
4c8db09f-0c74-5c22-8a11-9c2be269b59c,tg:lhpr:9682_#1,e22_UsageRestrictions,1861-uu-uu,open
c805f55a-bc28-5b7e-ab1c-cf1db7325112,tg:lhpr:7103_#1,e22_UsageRestrictions,1923-uu-uu,permission required
0461c063-b814-52cf-a079-e6853880b5ec,tg:lhpr:12764_#1,e22_UsageRestrictions,1948-uu-uu,permission required
8ef33e78-1d77-5303-97ca-87f6168fd1c7,tg:lhpr:10104_#1,e22_UsageRestrictions,1875-uu-uu,open
1433b179-626a-5a6a-bcb8-f546b8a9fcb1,tg:lhpr:4301_#1,e22_UsageRestrictions,1929-uu-uu,permission required
a60cad08-39c5-5c58-ae5f-c5b62b8605ac,tg:lhpr:9692_#1,e22_UsageRestrictions,1866-uu-uu,open
37cf7aa6-9bdf-51cf-9c7e-600c5c6474fb,tg:lhpr:10114_#1,e22_UsageRestrictions,1882-uu-uu,open
2070b87a-1144-5105-a4f3-eab4eb1c1746,tg:lhpr:12774_#1,e22_UsageRestrictions,1955-uu-uu,permission required
92e568de-411f-5c7c-82c5-1b123f74f56e,tg:lhpr:6324_#1,e22_UsageRestrictions,1968-uu-uu,permission required
57e4bfe8-56a1-5a60-94fb-9e506b0fa035,tg:lhpr:12049_#1,e22_UsageRestrictions,1943-uu-uu,permission required
d7838223-a860-5ccc-9b78-f8cdc2f0a9c8,tg:lhpr:4544_#1,e22_UsageRestrictions,1920-uu-uu,permission required
033a5f08-74ff-58f0-a9c5-ace3ef186654,tg:lhpr:10629_#1,e22_UsageRestrictions,1920-uu-uu,permission required
8d61755b-2d24-5dee-b344-2eb0ac10e9df,tg:lhpr:6820_#2,e22_UsageRestrictions,1976-10-09,permission required
3ca7fae3-ed6d-59b8-bcc9-a63b4f67bfd4,tg:lhpr:12131_#1,e22_UsageRestrictions,1935-uu-uu,permission required
8da6d20f-7d62-5c1d-b236-de3fba6f2c88,tg:lhpr:9836_#1,e22_UsageRestrictions,1864-uu-uu,open
0852ff69-c765-5c0a-9c7b-4e94c95d0227,tg:lhpr:10751_#1,e22_UsageRestrictions,1919-10-19,permission required
5959acf0-c221-587c-8a03-cb01189e3854,tg:lhpr:10639_#1,e22_UsageRestrictions,1919-10-19,permission required
3bf50890-eaf0-5729-bbbe-d2bf43f37278,tg:lhpr:2981_#1,e22_UsageRestrictions,1913-07-uu,permission required
1b627c92-f7c7-5946-89c6-dfd653b6ed01,tg:lhpr:6334_#1,e22_UsageRestrictions,1968-uu-uu,permission required
b581efd7-895b-54ef-bd15-7126218dd590,tg:lhpr:12059_#1,e22_UsageRestrictions,1944-uu-uu,permission required
6332717f-1d61-51f6-b41e-353bfdfd495a,tg:lhpr:9826_#1,e22_UsageRestrictions,1859-uu-uu,open
da08a2f7-4c3c-50d8-a8f2-976742180f30,tg:lhpr:11933_#1,e22_UsageRestrictions,1927-uu-uu,permission required
6afed7e9-d22a-51eb-aeb2-ecac35b8b504,tg:lhpr:9236_#1,e22_UsageRestrictions,1950-uu-uu,permission required
1ad3f19d-f8e8-53f3-acd7-bafa2ada6030,tg:lhpr:6627_#3,e22_UsageRestrictions,1968-uu-uu,permission required
30f570f6-d611-54df-9739-97169a6f20c1,tg:lhpr:4098_#1,e22_UsageRestrictions,1880-uu-uu,open
8d2c5659-bad8-5835-bb73-6f004ba66340,tg:lhpr:6780_#1,e22_UsageRestrictions,1931-uu-uu,permission required
1a81d9bc-cbe1-5cc7-afbe-3de13afb4532,tg:lhpr:8179_#1,e22_UsageRestrictions,1919-uu-uu,permission required
9fd0bd45-5c55-525f-ae70-1f3ee2b31b30,tg:lhpr:5582_#1,e22_UsageRestrictions,1859-01-uu,open
4026c639-704f-5d23-a5a6-503878424ee8,tg:lhpr:3957_#1,e22_UsageRestrictions,1925-uu-uu,permission required
b1764c17-ef8a-5d70-89f4-e4c6dce87ccc,tg:lhpr:12585_#1,e22_UsageRestrictions,1947-uu-uu,permission required
22715e74-e658-53aa-b6dd-da8085a17a4c,tg:lhpr:11797_#1,e22_UsageRestrictions,1946-uu-uu,permission required
d969f0d7-2e4a-589f-9b47-e77f3d85fdcb,tg:lhpr:6790_#1,e22_UsageRestrictions,1850-uu-uu,open
653afa0b-d500-517b-ab4d-90323a65f872,tg:lhpr:9463_#1,e22_UsageRestrictions,1942-uu-uu,permission required
3e001be2-5e1f-575d-8db9-0b4e9880d00f,tg:lhpr:10093_#1,e22_UsageRestrictions,1864-uu-uu,open
97e8b586-4d89-5fed-9123-d66be78003b4,tg:lhpr:10771_#3,e22_UsageRestrictions,1912-uu-uu,permission required
10785515-2d66-5efc-b70c-71629cce1064,tg:lhpr:11599_#1,e22_UsageRestrictions,1945-uu-uu,permission required
3e77d9d5-fe33-514b-84ef-8b2c28db5edf,tg:lhpr:8367_#1,e22_UsageRestrictions,1850-uu-uu,open
a385adc6-a22f-5e43-858e-1006b9a5460f,tg:lhpr:9715_#1,e22_UsageRestrictions,1874-uu-uu,open
4517d0e0-a758-548c-8cb3-64fef11c6e2b,tg:lhpr:10083_#1,e22_UsageRestrictions,1861-uu-uu,open
03e879b7-c0a7-5142-8746-b3a67b908939,tg:lhpr:11589_#1,e22_UsageRestrictions,1946-uu-uu,permission required
c14e0ac0-3b7a-5f2c-b811-9fc9ab05f93f,tg:lhpr:10862_#1,e22_UsageRestrictions,1954-uu-uu,permission required
d25c1206-b8b2-5ad3-9377-67f38c246e5c,tg:lhpr:9705_#1,e22_UsageRestrictions,1861-uu-uu,open
0a858e7d-c172-50be-98d1-a415f7932a10,tg:lhpr:4296_#1,e22_UsageRestrictions,1928-uu-uu,permission required
ae04629d-3c8c-5ade-a0c6-8846c5bc239b,tg:lhpr:1724_#4,e22_UsageRestrictions,1852-uu-uu,open
62db1e85-6f95-5fea-aa82-7209351902cd,tg:lhpr:3485_#1,e22_UsageRestrictions,1932-uu-uu,permission required
239229f4-86a2-5fe6-93f5-075e8e539ebe,tg:lhpr:11520_#1,e22_UsageRestrictions,1945-uu-uu,permission required
dd80bcf5-8234-5f89-9144-fab4c92022f6,tg:lhpr:4347_#1,e22_UsageRestrictions,1922-uu-uu,permission required
23965c2c-f28f-5d24-af22-a7cef5c1caa2,tg:lhpr:3279_#1,e22_UsageRestrictions,1979-uu-uu,permission required
e3aa61cf-4e8c-5cb2-a1d5-8703345345b9,tg:lhpr:11458_#1,e22_UsageRestrictions,1929-uu-uu,permission required
d2e7820a-d525-59d7-a682-a69ccfb14a9b,tg:lhpr:2496_#2,e22_UsageRestrictions,1933-uu-uu,permission required
35cbb37f-105b-5714-8780-497f7ab99b87,tg:lhpr:10152_#1,e22_UsageRestrictions,1860-uu-uu,open
62e4ef38-a19d-50eb-91ff-9db3ed40823c,tg:lhpr:11530_#1,e22_UsageRestrictions,1945-uu-uu,permission required
bf8cae36-5e0c-519d-be94-6c665b9a6617,tg:lhpr:11448_#1,e22_UsageRestrictions,1939-uu-uu,permission required
e1bfe022-c7ad-5844-bc19-031e3f56b9c3,tg:lhpr:10142_#1,e22_UsageRestrictions,1857-uu-uu,open
04f1633e-2589-5de9-8989-eaf88a6b71e7,tg:lhpr:2763_#1,e22_UsageRestrictions,1889-uu-uu,open
ae386154-71d4-539b-90a2-3f06c42634b9,tg:lhpr:12722_#1,e22_UsageRestrictions,1921-uu-uu,permission required
1451de70-4d84-508a-b525-976363aecbf2,tg:lhpr:3269_#1,e22_UsageRestrictions,1955-uu-uu,permission required
44f86c2b-f84d-521b-a366-9435e1e3381e,tg:lhpr:6372_#1,e22_UsageRestrictions,1932-uu-uu,permission required
e3a02717-12c0-5a0d-8e79-defe9de692e0,tg:lhpr:1334_#1,e22_UsageRestrictions,1928-uu-uu,permission required
665ee658-4537-55ee-87ae-ef7bd80e5b48,tg:lhpr:9918_#1,e22_UsageRestrictions,1848-uu-uu,open
60a5f6ad-97e0-52a8-b270-0946a63a6917,tg:lhpr:4512_#1,e22_UsageRestrictions,1924-uu-uu,permission required
cf7017f5-3c86-5b1b-b9e1-155f92400850,tg:lhpr:12167_#1,e22_UsageRestrictions,1931-uu-uu,permission required
5a540c8c-7a5d-59a0-9cb2-38d8347a62cd,tg:lhpr:9860_#1,e22_UsageRestrictions,1875-uu-uu,open
d6ceea51-07e1-5208-a029-38d38eb52d25,tg:lhpr:11365_#1,e22_UsageRestrictions,1941-uu-uu,permission required
0d6a2217-77f9-5966-94c2-cb88ca3533f5,tg:lhpr:4502_#1,e22_UsageRestrictions,1924-uu-uu,permission required
acbd2033-d0a1-505e-91d4-645f9440f8ab,tg:lhpr:9908_#1,e22_UsageRestrictions,1843-uu-uu,open
b9b36782-ffe2-5ccf-b408-dc7f0d52ffbc,tg:lhpr:5991_#1,e22_UsageRestrictions,1983-uu-uu,permission required
a6f8b159-b8e7-5b7d-90da-8bbcb5536330,tg:lhpr:9870_#1,e22_UsageRestrictions,1859-uu-uu,open
70cbe3cf-253c-530d-ba46-d51dee2cfe46,tg:lhpr:10717_#1,e22_UsageRestrictions,1917-05-02,permission required
1c6dc12c-eb38-5af5-9538-3b886db6c983,tg:lhpr:10519_#1,e22_UsageRestrictions,1961-uu-uu,permission required
e0f3449c-64dc-5dfa-b934-7a9008a3383c,tg:lhpr:11013_#1,e22_UsageRestrictions,1928-uu-uu,permission required
b0d87dd7-0a47-5340-bc84-76ae22f07234,tg:lhpr:2240_#1,e22_UsageRestrictions,1888-uu-uu,open
6f8fc10d-b30b-5de9-90fb-0ebe11419a6a,tg:lhpr:3622_#1,e22_UsageRestrictions,1965-uu-uu,permission required
19334b5d-48c8-5aeb-8c67-5c7adfbf9e57,tg:lhpr:10509_#1,e22_UsageRestrictions,1965-uu-uu,permission required
70e27c07-3960-5bb4-994d-173ba8ebc1c5,tg:lhpr:11003_#1,e22_UsageRestrictions,1949-uu-uu,permission required
31dda4fa-3133-5cfd-8a8d-b4716f65f706,tg:lhpr:10471_#1,e22_UsageRestrictions,1949-uu-uu,permission required
1e7f4cc5-1eb5-5242-a13d-b634fb16f8e9,tg:lhpr:2415_#1,e22_UsageRestrictions,1902-uu-uu,permission required
d92b78b5-c8f5-5d32-95ef-ca1d0bc3a1d0,tg:lhpr:11656_#1,e22_UsageRestrictions,1936-uu-uu,permission required
4259ec25-011a-5201-8c7b-41e3f98b8d74,tg:lhpr:6623_#1,e22_UsageRestrictions,1949-uu-uu,permission required
290660e8-9784-505c-ba94-ba259d88eab4,tg:lhpr:11624_#1,e22_UsageRestrictions,1941-uu-uu,permission required
9286336b-99fa-5e0d-86c6-a082ab771cd9,tg:lhpr:12436_#1,e22_UsageRestrictions,1949-uu-uu,permission required
d9765fba-75f1-586e-b488-dcaadbbb152e,tg:lhpr:10256_#1,e22_UsageRestrictions,1926-uu-uu,permission required
c6fdcd03-d9f3-5e76-b7bf-e069c1c1075a,tg:lhpr:10246_#1,e22_UsageRestrictions,1919-uu-uu,permission required
24e2032e-ace4-58c0-a175-2e23d2183476,tg:lhpr:11071_#1,e22_UsageRestrictions,1944-uu-uu,permission required
42e31e1c-89a9-5f5c-a27d-6f300f1cdfe8,tg:lhpr:12263_#1,e22_UsageRestrictions,1946-uu-uu,permission required
b77c17e4-c12e-5243-8055-115bab74394a,tg:lhpr:10403_#1,e22_UsageRestrictions,1946-uu-uu,permission required
d43002c5-ad3d-5661-8c07-41203fc6bd07,tg:lhpr:11109_#1,e22_UsageRestrictions,1950-uu-uu,permission required
fd5f06ad-a979-5a71-a562-b0782af83a9f,tg:lhpr:10413_#1,e22_UsageRestrictions,1998-04-26,permission required
b144e13d-dc27-5949-9abb-317d0bb6d4d3,tg:lhpr:11119_#1,e22_UsageRestrictions,1950-uu-uu,permission required
19439c39-612c-544e-8a07-eb30261ef004,tg:lhpr:11880_#1,e22_UsageRestrictions,1941-uu-uu,permission required
ff6fec3d-c65f-5305-b4ee-161cac393201,tg:lhpr:6310_#1,e22_UsageRestrictions,1979-uu-uu,permission required
4225a265-5d0e-5fcc-b066-cb30206736a0,tg:lhpr:3536_#1,e22_UsageRestrictions,1897-uu-uu,permission required
c6496d82-4dd0-5042-a9f6-18d8f1d6c477,tg:lhpr:4408_#1,e22_UsageRestrictions,1921-uu-uu,permission required
be4ae116-e03e-576e-9aca-b114ec72b4ac,tg:lhpr:10765_#1,e22_UsageRestrictions,1921-uu-uu,permission required
6e48db49-ee58-5d1e-b843-61d33cd63317,tg:lhpr:9802_#1,e22_UsageRestrictions,1872-uu-uu,open
8c73a52f-7e1f-572d-9f95-c8252cc7af29,tg:lhpr:12105_#1,e22_UsageRestrictions,1947-uu-uu,permission required
d3483bb2-37f3-53e0-bcae-00f6a7978084,tg:lhpr:3526_#1,e22_UsageRestrictions,1923-uu-uu,permission required
53ed82d3-a2ce-5bcd-ac13-df963c3436b4,tg:lhpr:11307_#1,e22_UsageRestrictions,1942-uu-uu,permission required
bc97889f-3795-5c35-a90e-5ed5190ec90c,tg:lhpr:6804_#2,e22_UsageRestrictions,1930-uu-uu,permission required
317d2f6a-2cd3-5b93-b391-22123310dabf,tg:lhpr:12115_#1,e22_UsageRestrictions,1947-uu-uu,permission required
2fa24982-24bf-5796-a6c8-2f89d46edbc1,tg:lhpr:9812_#1,e22_UsageRestrictions,1863-uu-uu,open
c29ae043-a57f-5e0b-8779-1a7ea70af8db,tg:lhpr:4418_#1,e22_UsageRestrictions,1930-uu-uu,permission required
2c6687a7-c4a3-56ed-a465-8f6807cddd26,tg:lhpr:10775_#1,e22_UsageRestrictions,1930-uu-uu,permission required
79bee9a8-38aa-5271-b511-68485b6e042f,tg:lhpr:11542_#1,e22_UsageRestrictions,1946-uu-uu,permission required
d0a6c369-ffae-5d46-8c13-6d272d170d54,tg:lhpr:10048_#1,e22_UsageRestrictions,1851-uu-uu,open
5a5ac257-3640-5b16-87fc-0d85c72a5fa8,tg:lhpr:10130_#1,e22_UsageRestrictions,1852-uu-uu,open
9ee43362-8116-5a42-a840-6f684b9abcda,tg:lhpr:12638_#1,e22_UsageRestrictions,1936-uu-uu,permission required
cc07be87-cd52-5aa3-9752-5fa0a52c7a0a,tg:lhpr:10058_#1,e22_UsageRestrictions,1851-uu-uu,open
e1e793f8-e83f-58f1-8b3d-8b680b7133e5,tg:lhpr:10120_#1,e22_UsageRestrictions,1861-uu-uu,open
c875a9dc-9e16-5fa6-94f1-aefce865a9f6,tg:lhpr:2864_#1,e22_UsageRestrictions,1928-uu-uu,permission required
a313103d-5a60-5280-97ce-f502e0509057,tg:lhpr:12825_#1,e22_UsageRestrictions,1956-uu-uu,permission required
2be86d93-1aa4-5fb5-b93f-86c9e11bad7f,tg:lhpr:12835_#1,e22_UsageRestrictions,1959-uu-uu,permission required
b8710562-2991-5dca-99fd-f7bbec7736ca,tg:lhpr:10968_#1,e22_UsageRestrictions,1945-uu-uu,permission required
8f4cdcfe-941f-5dc8-893f-b56621577544,tg:lhpr:5696_#1,e22_UsageRestrictions,1922-09-30,permission required
3cb19929-5656-5a60-818b-a279f9782525,tg:lhpr:9777_#1,e22_UsageRestrictions,1842-uu-uu,open
46bbeac3-f04b-5ee7-a539-de20d5009c73,tg:lhpr:10810_#1,e22_UsageRestrictions,1940-uu-uu,permission required
12904062-f36e-56fa-80e7-2af91002cbab,tg:lhpr:6484_#1,e22_UsageRestrictions,1964-uu-uu,permission required
f40b317e-230a-528d-95a6-a0c91956c7ca,tg:lhpr:10189_#1,e22_UsageRestrictions,1878-uu-uu,open
c7cc92d8-3611-56c3-a903-2913794d80bf,tg:lhpr:5686_#1,e22_UsageRestrictions,1921-05-05,permission required
5a00470b-bc2a-5599-bbbf-6cba7465c5cd,tg:lhpr:10978_#1,e22_UsageRestrictions,1941-07-28,permission required
35dc219b-b684-52b9-8514-c78d0a3d087d,tg:lhpr:10199_#1,e22_UsageRestrictions,1883-uu-uu,open
82718a69-390b-5b37-93dc-bad63f40f676,tg:lhpr:11493_#1,e22_UsageRestrictions,1945-uu-uu,permission required
07c677ff-79d9-56a9-a495-43fca8f98979,tg:lhpr:10800_#1,e22_UsageRestrictions,1945-uu-uu,permission required
983d3247-718a-5508-b7c6-6ef99ac2d532,tg:lhpr:6494_#1,e22_UsageRestrictions,1964-uu-uu,permission required
d696c076-f4f3-559b-9830-513b2992d5be,tg:lhpr:10397_#1,e22_UsageRestrictions,1988-uu-uu,permission required
3924f36b-f3ae-5b23-b189-64c7a42ee660,tg:lhpr:3925_#1,e22_UsageRestrictions,1921-uu-uu,permission required
0a2ab2af-8ff5-522d-89ab-c041c27a3838,tg:lhpr:9569_#1,e22_UsageRestrictions,1978-uu-uu,permission required
fb70bc34-c174-5573-9861-7b27b9eb070e,tg:lhpr:9579_#1,e22_UsageRestrictions,1978-uu-uu,permission required
b6c1e58b-a08a-5fe8-8255-c784f135ed8a,tg:lhpr:10387_#1,e22_UsageRestrictions,1982-uu-uu,permission required
fe5aa498-a441-5f29-87e5-db57c6fd1dcf,tg:lhpr:6956_#1,e22_UsageRestrictions,1848-uu-uu,open
5c16b37a-b891-5cc4-b3f8-f3e8c8d3e0a0,tg:lhpr:11951_#1,e22_UsageRestrictions,1945-uu-uu,permission required
