ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Note,Copyright Note Type,Copyright Note Language,Copyright Type
8ac5560e-158b-5834-b5ff-175923fbbb81,tg:lhpr:10436,e73_Copyrights,1935-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c5cf7841-1659-5c53-b7a1-b21bff722ada,tg:lhpr:2217,e73_Copyrights,1875-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
07d6649a-18af-5cca-8728-9bce8549db26,tg:lhpr:12256,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
129bc5fc-8231-525b-acac-1d2f6e27c860,tg:lhpr:11044,e73_Copyrights,1942-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
306fbe44-209b-51c8-b00f-baaa286140e8,tg:lhpr:9827,e73_Copyrights,1859-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
0803bcc9-0777-5987-8731-f7ec3783800f,tg:lhpr:2980,e73_Copyrights,1922-03-12,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
730183be-4d7b-54e1-ae9e-a7ccf241c482,tg:lhpr:10638,e73_Copyrights,1922-03-12,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6dc62edd-b163-569d-a5f4-14ae1ab43a45,tg:lhpr:12058,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
73a56bb1-3a84-5812-917d-207184de7ac2,tg:lhpr:6335,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c01aef86-6fce-5e75-92b2-5a5aa41eaa3b,tg:lhpr:10750,e73_Copyrights,1919-07-19,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5e0b3e99-1743-5abe-b715-3830c299ccdc,tg:lhpr:9837,e73_Copyrights,1864-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
d95b0bfa-4fa2-5b83-82c3-3e7145503abd,tg:lhpr:12048,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b235e119-1a51-5c3e-9b70-c8e1e8bda37e,tg:lhpr:6325,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6be2c588-0db1-550b-b00b-987abae868ac,tg:lhpr:10628,e73_Copyrights,1968-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cf7595dc-d77e-5f17-aa7e-52a3119d931a,tg:lhpr:10115,e73_Copyrights,1871-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
f806510a-1557-59ed-ad8c-bfaf40d4203f,tg:lhpr:12775,e73_Copyrights,1955-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9fc7457e-4a5d-5e31-ac83-a577aa6778d0,tg:lhpr:11567,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7d0bcf3e-c57e-5193-9cfc-abaa88cc5179,tg:lhpr:9693,e73_Copyrights,1866-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
b3eec179-263c-567c-941f-a51adc814856,tg:lhpr:12765,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8d4c699d-89fe-5a0f-a800-b6c11f4eafb8,tg:lhpr:7102,e73_Copyrights,1925-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
aa576217-cd92-5f07-8654-7019b12519a2,tg:lhpr:10105,e73_Copyrights,1876-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
7604673d-4172-5480-a7a3-37b8ffb30c1e,tg:lhpr:9683,e73_Copyrights,1861-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
e98c299e-7fec-55c3-b9fe-0dea0f6e59e4,tg:lhpr:1536,e73_Copyrights,1947-06-16,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0b80e5c1-75ae-5d71-a5a5-e569e24788d9,tg:lhpr:12199,e73_Copyrights,1942-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e54add92-1693-5ecd-9442-59801bac01ad,tg:lhpr:12800,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2e8e3827-68c0-54a2-ace0-4635ccc3f3ae,tg:lhpr:10681,e73_Copyrights,1983-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3759baaa-bc6c-5db1-a09a-df15c4c2331c,tg:lhpr:4484,e73_Copyrights,1941-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
29d5c204-89d8-5cb1-85bb-10c06cef73de,tg:lhpr:12810,e73_Copyrights,1939-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
272d9474-c965-56c3-9110-11e76f9c92c8,tg:lhpr:10691,e73_Copyrights,1995-06-26,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8fe80746-ce6b-5985-b99e-b611fcab11fe,tg:lhpr:3287,e73_Copyrights,1969-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
af2301b3-96d8-56bd-90f0-0d8ea5784b4d,tg:lhpr:9752,e73_Copyrights,1919-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
d6632696-e798-5bd6-bb8c-b5580816524b,tg:lhpr:9742,e73_Copyrights,1862-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
cfa81f82-4a3c-501e-b195-0880a858d049,tg:lhpr:10825,e73_Copyrights,1862-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
42717156-0776-50a9-b072-f29f0d4d1b30,tg:lhpr:1781,e73_Copyrights,1916-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b53c0aa6-9792-5d2a-9e54-8084a94b2a50,tg:lhpr:9434,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
fe49c3f0-b08b-504a-8d05-9a1f8b13103c,tg:lhpr:9261,e73_Copyrights,1868-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
0a3b7e5b-826a-58aa-8918-a7245a3382e1,tg:lhpr:7498,e73_Copyrights,1935-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6dd4f5b6-360f-50ea-8c10-dc03e4bef297,tg:lhpr:5380,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2c69882e-7487-54a5-9f35-913347aaa741,tg:lhpr:11964,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
51ffab1c-6089-5afa-9287-809359a2035c,tg:lhpr:12397,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
448edbcb-8a1c-5fab-bf1f-cf22030f9df0,tg:lhpr:9309,e73_Copyrights,1938-08-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5a0466a0-ff80-5478-95f3-c637cc293515,tg:lhpr:6699,e73_Copyrights,1931-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
080cd943-0ed3-5754-95f8-03fbcaa41ada,tg:lhpr:10394,e73_Copyrights,2006-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8a126d20-ca99-5cc5-9732-c384de3dd6c5,tg:lhpr:10384,e73_Copyrights,1974-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
bad4851d-3c26-56c2-85d2-41793983bb5b,tg:lhpr:6689,e73_Copyrights,1931-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c7f4f29d-a486-5169-8e4c-1646f6101405,tg:lhpr:3792,e73_Copyrights,1951-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4d7f26d9-2330-57ad-a422-187b000a5f94,tg:lhpr:11952,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
aea75451-56ff-528a-b29b-45241e69ebdd,tg:lhpr:3782,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c61c3d98-b4b9-558c-bff3-d875b64b3ff3,tg:lhpr:1903,e73_Copyrights,1912-07-11,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ab2a25d4-0514-56aa-9930-1157905255cc,tg:lhpr:11942,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c1ffb1d4-751c-595c-bb45-4908d569e930,tg:lhpr:2867,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
dee0e73b-a874-5dfd-baf5-5b61c3e4fd24,tg:lhpr:12826,e73_Copyrights,1956-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
65360dca-73ce-5298-831c-504b6f418d5f,tg:lhpr:12836,e73_Copyrights,1959-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e85c88d3-ba74-5510-a01f-673b1357d61e,tg:lhpr:2877,e73_Copyrights,1988-01-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a805e314-3e4b-5b48-9919-5bedd3686ab3,tg:lhpr:9774,e73_Copyrights,1844-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
523ecd15-8bfc-5002-80d2-148a44c470d0,tg:lhpr:10813,e73_Copyrights,1844-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
7174a7a4-8f03-5db0-ac44-8a851252a098,tg:lhpr:6487,e73_Copyrights,1964-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0befaff4-cbb5-59c6-924a-adc882d441a9,tg:lhpr:5695,e73_Copyrights,1922-09-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e32d72f8-285b-505f-b565-93dd679c071d,tg:lhpr:12692,e73_Copyrights,1922-09-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
994daea8-7538-5f21-a799-ff7ec7013ddb,tg:lhpr:10803,e73_Copyrights,1922-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
206a7983-b483-513f-bfa1-b39b65dd4f21,tg:lhpr:9764,e73_Copyrights,1844-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
6991ab9d-2014-5465-8e87-31523d63fb8d,tg:lhpr:6497,e73_Copyrights,1964-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e10c9943-ad8d-56a7-8148-8cd5f23474b9,tg:lhpr:11490,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a696d8c9-030f-5e1c-85c9-dfa438014a60,tg:lhpr:12106,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a932b875-b1f7-54a7-9450-94fc854d54f4,tg:lhpr:9198,e73_Copyrights,2007-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
76c477ad-28ed-5198-a2b8-d203aae243e2,tg:lhpr:5101,e73_Copyrights,1975-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ce2d06d0-91ce-53e6-8025-766832116e4f,tg:lhpr:10766,e73_Copyrights,1873-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
4e85ee72-f048-504c-8406-8cd29d28a42c,tg:lhpr:9801,e73_Copyrights,1873-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
3f047730-b89b-5d7c-ab8f-d1a58a60728d,tg:lhpr:6313,e73_Copyrights,1982-11-18,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
37ebab8a-a193-5f1d-bf42-e988263a1052,tg:lhpr:11314,e73_Copyrights,1917-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ee9aef27-e056-51fb-809c-9a7631e16eab,tg:lhpr:9979,e73_Copyrights,1855-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
e78e3c14-7b1b-55d8-b974-b0727c226962,tg:lhpr:9811,e73_Copyrights,1863-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
5e43a04c-8ed6-5736-80f3-53978f08a0d5,tg:lhpr:10776,e73_Copyrights,1863-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
ed47d216-a1af-5ed2-9ff7-f36f96052ec2,tg:lhpr:12116,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
b20995c3-cb14-5edd-84f8-d6c1c14b23c2,tg:lhpr:11304,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
6fbd4822-3883-519a-9faf-4db964aecaaf,tg:lhpr:9969,e73_Copyrights,1855-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
018583a5-b2b6-5441-b457-631c9aca0f54,tg:lhpr:6303,e73_Copyrights,1930-07-30,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
23ee1f32-9e83-5719-8bcd-18835548bd66,tg:lhpr:3525,e73_Copyrights,1923-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
42bb2afe-e8bb-52d4-a015-c4c40f87548f,tg:lhpr:11439,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7743aa8c-5268-5787-b60b-1b4392079293,tg:lhpr:10133,e73_Copyrights,1853-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
9bed86b0-8d53-5722-a1df-c4d1e70e7149,tg:lhpr:6546,e73_Copyrights,1920-07-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
52023970-325d-5036-a4e4-f88df44b9839,tg:lhpr:11541,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
a93ba31d-10f9-5269-acab-76a1982512d3,tg:lhpr:11429,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
3ce762d0-dbb0-52b9-b8b9-bb03bd248bf3,tg:lhpr:10123,e73_Copyrights,1851-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
36201d1c-0f0b-5599-ae8e-f92d525fc09e,tg:lhpr:4336,e73_Copyrights,1937-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ea518a64-122a-5f02-9c38-be9f49b9ea7b,tg:lhpr:10255,e73_Copyrights,1926-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c3929dfe-833f-5bd4-8ad7-aed1a9771311,tg:lhpr:12435,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e867480d-7f54-5415-8440-d27a83e8ad87,tg:lhpr:11627,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
7108dc2a-c2ce-54a7-9dfe-62eb50184757,tg:lhpr:2464,e73_Copyrights,1883-05-14,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
37962f4e-7559-5f7f-8a44-f0f74aae3a2f,tg:lhpr:10245,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8fb82cfb-33f4-5dec-9b5e-06f420b8da23,tg:lhpr:11637,e73_Copyrights,1939-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
01197f5d-79c9-5e86-8637-30b14573ffb5,tg:lhpr:10400,e73_Copyrights,1939-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9b7d7361-b919-52b0-a858-bd889580d907,tg:lhpr:11893,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4fc02afc-6ff5-5a1a-8838-d9850fe0bf03,tg:lhpr:12260,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2cf163e3-8c4d-570b-9744-38c28714e7ba,tg:lhpr:10578,e73_Copyrights,2017-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
204b5327-9287-5f5e-934b-6b42c758e581,tg:lhpr:12318,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
68df1821-d598-5c08-a219-9006ed5e86ae,tg:lhpr:10410,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
cde5c1f6-2b07-51e0-825c-2f5bb610c99a,tg:lhpr:9396,e73_Copyrights,1980-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2eb41c4e-c19c-5a0c-bf42-062ea3a0723a,tg:lhpr:10568,e73_Copyrights,1980-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
dd745c86-e2ac-509a-81e1-00ff2e8238f5,tg:lhpr:11989,e73_Copyrights,1941-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
94ec578e-d4ed-5bf5-b8fa-0b198846cc7a,tg:lhpr:11010,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2c78ddd2-4601-5b28-b55f-a8e690a407b6,tg:lhpr:10472,e73_Copyrights,1948-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ae78add0-8107-5471-816c-c08488154d99,tg:lhpr:11178,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ade7f8ff-379e-5912-abd6-206bb96809b5,tg:lhpr:12212,e73_Copyrights,1947-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ccf0c673-4ce9-519d-9f64-36d4e9da1fc5,tg:lhpr:8786,e73_Copyrights,1915-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1902351b-33df-5a37-801c-d2f820f30a17,tg:lhpr:11000,e73_Copyrights,1949-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
aa61a80f-fb89-5fa1-bef3-7633dc155e19,tg:lhpr:3621,e73_Copyrights,1964-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c8bb1ca3-fefb-5ab6-8033-2d8723f1c1ac,tg:lhpr:11999,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
8f15ac95-dee0-53f5-b638-747fa75be246,tg:lhpr:10237,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f7a21a8f-169e-5167-af7a-7e59923a5cd8,tg:lhpr:3895,e73_Copyrights,1960-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
300b7043-87a8-57da-a89d-3b8e5a28d97b,tg:lhpr:10151,e73_Copyrights,1860-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
1807b534-79b2-5253-8ce2-16b1e7da8196,tg:lhpr:11523,e73_Copyrights,1945-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c7c82dfb-8b97-5328-941a-231a8acf9a64,tg:lhpr:4344,e73_Copyrights,1922-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
5c4163fa-5a0e-5d22-aa10-f5bdae3aea18,tg:lhpr:10029,e73_Copyrights,1851-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
e221a114-71c4-5c4b-b30d-18f096c43301,tg:lhpr:12721,e73_Copyrights,1921-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e9419509-f24b-5e89-aa32-dc78afa1a197,tg:lhpr:10141,e73_Copyrights,1856-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
0b3d8f52-db51-5431-a449-5013196149aa,tg:lhpr:12659,e73_Copyrights,1949-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
010c35a1-8e60-56ea-aa9a-86a38ce8d363,tg:lhpr:11533,e73_Copyrights,1943-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9b1c91a6-864f-58a5-94b4-0cb1668f82c7,tg:lhpr:10039,e73_Copyrights,1851-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
3f012e74-d5ac-5a72-ab5a-6106aa0bc7d0,tg:lhpr:10704,e73_Copyrights,1923-09-22,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
69d33f00-5111-5724-844c-b7aa334c9701,tg:lhpr:4469,e73_Copyrights,1941-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ee3e50ee-0ba4-57f8-8255-c53628b2ceaa,tg:lhpr:9863,e73_Copyrights,1878-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
f88bb250-b1d1-5560-a5f7-acaf277eed1e,tg:lhpr:12164,e73_Copyrights,1944-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
4518e75f-d815-563b-94ca-156ca2bcf013,tg:lhpr:4511,e73_Copyrights,1924-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
396268ca-94ad-5bb2-92e2-b112718abac8,tg:lhpr:6371,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
da4ef3f9-b1c6-518e-a1c8-8d24b9690b67,tg:lhpr:5982,e73_Copyrights,1939-01-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
079cd396-4d2c-5971-bb86-a96c23e6d2ef,tg:lhpr:12174,e73_Copyrights,1904-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Known Copyright
b5e95dbd-1ea3-517b-949d-417531abc510,tg:lhpr:2135,e73_Copyrights,1822-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
52f3e796-796b-5e97-a981-771476381cd5,tg:lhpr:9873,e73_Copyrights,1859-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
5047a86e-35b3-5688-b57e-07c1edde4e74,tg:lhpr:10714,e73_Copyrights,1917-05-04,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
091b6927-734a-5af3-b86b-87b828036068,tg:lhpr:5992,e73_Copyrights,1983-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
27ae517f-665a-501e-8a3c-7656587276a7,tg:lhpr:11366,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
f6ebbfbd-d335-5893-bec0-8273ec856d9c,tg:lhpr:4501,e73_Copyrights,1940-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
59eef75b-2cf9-5a85-af42-20e4b54a269a,tg:lhpr:9716,e73_Copyrights,1874-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
7ae0ab4c-0018-5b02-a32e-c7641ea3126c,tg:lhpr:10871,e73_Copyrights,1988-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
0ba26fbf-5dd1-5a8f-8b39-5e46cbe6e5a6,tg:lhpr:12788,e73_Copyrights,1951-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
ace8fb09-6b9f-55cc-b188-c405f9f91a58,tg:lhpr:10909,e73_Copyrights,1983-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
dd52d130-789d-5c46-96f5-30a9983b1a4f,tg:lhpr:10090,e73_Copyrights,1862-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
b8417321-1adf-5c53-a969-e65ff7a056ed,tg:lhpr:4295,e73_Copyrights,1928-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2d24a703-30de-5293-970b-4569c9b37bc1,tg:lhpr:10861,e73_Copyrights,1986-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
94dc901e-1239-5e80-816d-6875568946de,tg:lhpr:9706,e73_Copyrights,1861-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
a594ab81-72e1-5ab5-be3a-bc84486e408a,tg:lhpr:12798,e73_Copyrights,1954-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
c5e407bf-5e33-5321-99ee-14a7f9b3c2ee,tg:lhpr:10080,e73_Copyrights,1859-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
d19eaf70-890c-50c6-904b-85e5316b5d88,tg:lhpr:10919,e73_Copyrights,1859-05-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,No Copyright - Public Domain Mark 1.0
1e1810b9-fe5c-56f9-84b5-c953aeb50c80,tg:lhpr:9143,e73_Copyrights,1933-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9a47eea4-d105-5255-a7f8-09e0c9e45808,tg:lhpr:2805,e73_Copyrights,1977-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
2182c4d8-e474-5a32-8fbd-c9d2651c71f0,tg:lhpr:12844,e73_Copyrights,1961-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
e66f319e-528d-5f45-8ed4-6e6679e8879b,tg:lhpr:3486,e73_Copyrights,1932-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
1f49ab0e-2cdb-5acc-b043-af01bf36c338,tg:lhpr:11848,e73_Copyrights,1946-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
9ff33d3f-7eb4-59f1-a857-ecc20835516c,tg:lhpr:11930,e73_Copyrights,1938-uu-uu,2022-03-15,Set at migration from Brocade,remarks,Nederlands,In Copyright
