ResourceID,brocade.id,card,order,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Artistic Actor Widget,Creation Actor Identifier
067a3fce-90fd-5c87-a2ad-ac5f33d109d0,tg:lhpa:9537,ImmaterialContent,1,5631c335-5dec-5283-a47e-108abb1c1253,au::19754,artists (visual artists),"dlod={""name"":""Eric Verpaele"",""ark"":""ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253"",""uri"":""/agents/people/66066"",""id"":""au::19754"",""nameWithContext"":[""Eriek Verpale""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253
5733b5a2-36f8-5c46-baea-8bbe8e82a6a7,tg:lhpa:132,ImmaterialContent,1,3875920c-ad7e-5f77-adf6-09e76c430d2c,au::47870,artists (visual artists),"dlod={""name"":""Henry"",""ark"":""ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c"",""uri"":""/agents/people/82311"",""id"":""au::47870"",""nameWithContext"":[""Atelier Henry"",""Photographie Henry""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/3875920c-ad7e-5f77-adf6-09e76c430d2c
a93afbe4-4ba9-54bd-90d0-d577890c1814,tg:lhpa:562,ImmaterialContent,1,b2cd6385-acca-5f2d-a934-9cb6d0295144,au::21044,artists (visual artists),"dlod={""name"":""Gustaaf Wappers"",""ark"":""ark:/83110/x0/b2cd6385-acca-5f2d-a934-9cb6d0295144"",""uri"":""/agents/people/69203"",""id"":""au::21044"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b2cd6385-acca-5f2d-a934-9cb6d0295144
2e06a0af-30ac-5295-82f4-e9e50bb4697d,tg:lhpa:9608,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
157e604d-332d-59f9-8cea-3fba9d1758be,tg:lhpa:348,ImmaterialContent,1,c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058,au::17047,artists (visual artists),"dlod={""name"":""Rik Slabbinck"",""ark"":""ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058"",""uri"":""/agents/people/50111"",""id"":""au::17047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058
b3376d46-c0a5-524f-b173-3bb07787afa3,tg:lhpa:9464,ImmaterialContent,1,5e2afab8-404e-5849-9e83-a43bb22c6ee2,au::14181,artists (visual artists),"dlod={""name"":""Alfred Ost"",""ark"":""ark:/83110/x0/5e2afab8-404e-5849-9e83-a43bb22c6ee2"",""uri"":""/agents/people/48790"",""id"":""au::14181"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e2afab8-404e-5849-9e83-a43bb22c6ee2
03d17502-164c-5608-8c12-5b72feb1e07b,tg:lhpa:574,ImmaterialContent,1,e1afa22d-5afa-524d-9b2e-f5946641658b,au::54513,artists (visual artists),"dlod={""name"":""Herman Bultiauw"",""ark"":""ark:/83110/x0/e1afa22d-5afa-524d-9b2e-f5946641658b"",""uri"":""/agents/people/48103"",""id"":""au::54513"",""nameWithContext"":[""Herman Bultiau""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1afa22d-5afa-524d-9b2e-f5946641658b
adc02400-7769-503c-b848-ad114f2e13d1,tg:lhpa:9521,ImmaterialContent,1,5631c335-5dec-5283-a47e-108abb1c1253,au::19754,artists (visual artists),"dlod={""name"":""Eric Verpaele"",""ark"":""ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253"",""uri"":""/agents/people/66066"",""id"":""au::19754"",""nameWithContext"":[""Eriek Verpale""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253
9b24a0f7-4be4-5e4b-aa5d-35473e501054,tg:lhpa:9433,ImmaterialContent,1,0d723b97-1bfb-5bc9-91b3-df574b51124e,au::4408,artists (visual artists),"dlod={""name"":""Martha van Coppenolle"",""ark"":""ark:/83110/x0/0d723b97-1bfb-5bc9-91b3-df574b51124e"",""uri"":""/agents/people/67742"",""id"":""au::4408"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0d723b97-1bfb-5bc9-91b3-df574b51124e
96d45285-5f20-57ec-9649-89052535e91a,tg:lhpa:9599,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
80bf83e2-71ed-5535-bd2b-75baad5bfaed,tg:lhpa:489,ImmaterialContent,1,4e9c8d3a-c0c1-5c26-9776-38eef9615870,au::51511,artists (visual artists),"dlod={""name"":""Charles Nauwelaers"",""ark"":""ark:/83110/x0/4e9c8d3a-c0c1-5c26-9776-38eef9615870"",""uri"":""/agents/people/93408"",""id"":""au::51511"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4e9c8d3a-c0c1-5c26-9776-38eef9615870
08b51d96-3dc6-5c24-93dc-1301377752f1,tg:lhpa:9576,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
fdd4c0ee-6735-5902-83d5-42d4d5da1179,tg:lhpa:173,ImmaterialContent,1,ce91d143-823b-5628-8b31-99380d8ca98e,au::1103,artists (visual artists),"dlod={""name"":""Adriaan Jacob Barnouw"",""ark"":""ark:/83110/x0/ce91d143-823b-5628-8b31-99380d8ca98e"",""uri"":""/agents/people/54968"",""id"":""au::1103"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce91d143-823b-5628-8b31-99380d8ca98e
df4db111-9479-5b5e-99e6-da26fbf3b80b,tg:lhpa:5555,ImmaterialContent,1,e12a7e1f-126b-528e-9acf-5483f20aeb92,au::10624,artists (visual artists),"dlod={""name"":""Claude Krijgelmans"",""ark"":""ark:/83110/x0/e12a7e1f-126b-528e-9acf-5483f20aeb92"",""uri"":""/agents/people/71213"",""id"":""au::10624"",""nameWithContext"":[""Elman"",""Jug me Bash"",""Karel Elleveest""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e12a7e1f-126b-528e-9acf-5483f20aeb92
82ae041a-1a06-5f07-85d4-cd8a593369c8,tg:lhpa:9825,ImmaterialContent,1,b54d32f1-d486-537c-87ec-5279ba359cd0,au::13400,artists (visual artists),"dlod={""name"":""Frans Victor Nackaerts"",""ark"":""ark:/83110/x0/b54d32f1-d486-537c-87ec-5279ba359cd0"",""uri"":""/agents/people/62115"",""id"":""au::13400"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b54d32f1-d486-537c-87ec-5279ba359cd0
d87afbaa-f5d0-53b5-92ae-95f70e3ffa68,tg:lhpa:364,ImmaterialContent,1,8c48f5de-508b-5b31-98b5-726cacf6c11f,au::14130,artists (visual artists),"dlod={""name"":""Isidoor Opsomer"",""ark"":""ark:/83110/x0/8c48f5de-508b-5b31-98b5-726cacf6c11f"",""uri"":""/agents/people/93207"",""id"":""au::14130"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8c48f5de-508b-5b31-98b5-726cacf6c11f
78f72917-22da-51c6-8999-c79bd971cfe8,tg:lhpa:9761,ImmaterialContent,1,84b45f2b-6ae6-55f1-99c6-0d8405fb605f,au::111317,artists (visual artists),"dlod={""name"":""François Gos"",""ark"":""ark:/83110/x0/84b45f2b-6ae6-55f1-99c6-0d8405fb605f"",""uri"":""/agents/people/80637"",""id"":""au::111317"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/84b45f2b-6ae6-55f1-99c6-0d8405fb605f
516e20f2-ff68-50f4-a6e9-c817e9a45fc3,tg:lhpa:9624,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
062ea58b-645e-514b-b7dc-14f1f41b7e76,tg:lhpa:221,ImmaterialContent,1,c03a9820-4e65-59cd-9331-597097e6f613,au::13597,artists (visual artists),"dlod={""name"":""Jules Neerman"",""ark"":""ark:/83110/x0/c03a9820-4e65-59cd-9331-597097e6f613"",""uri"":""/agents/people/51196"",""id"":""au::13597"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c03a9820-4e65-59cd-9331-597097e6f613
3899bb12-6453-571c-a78e-f0764b956a67,tg:lhpa:558,ImmaterialContent,1,2230e9b3-5875-55ca-abc4-841ea8add560,au::18423,artists (visual artists),"dlod={""name"":""Jos Tilleux"",""ark"":""ark:/83110/x0/2230e9b3-5875-55ca-abc4-841ea8add560"",""uri"":""/agents/people/80803"",""id"":""au::18423"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2230e9b3-5875-55ca-abc4-841ea8add560
aa0050d9-7854-50d8-94d2-39254924d828,tg:lhpa:50,ImmaterialContent,1,ae17af28-de0c-5ece-b001-8a6954abc028,au::23657,artists (visual artists),"dlod={""name"":""Edmond Lambrichs"",""ark"":""ark:/83110/x0/ae17af28-de0c-5ece-b001-8a6954abc028"",""uri"":""/agents/people/84207"",""id"":""au::23657"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ae17af28-de0c-5ece-b001-8a6954abc028
9c12e59d-b2e2-525c-8074-5700ad4cf857,tg:lhpa:9448,ImmaterialContent,1,0d723b97-1bfb-5bc9-91b3-df574b51124e,au::4408,artists (visual artists),"dlod={""name"":""Martha van Coppenolle"",""ark"":""ark:/83110/x0/0d723b97-1bfb-5bc9-91b3-df574b51124e"",""uri"":""/agents/people/67742"",""id"":""au::4408"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0d723b97-1bfb-5bc9-91b3-df574b51124e
48b32195-70d4-58ec-b6ed-27a94c417cd7,tg:lhpa:9736,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
7468aebb-cac4-5df6-a3d9-eef567d36f76,tg:lhpa:333,ImmaterialContent,1,59f7dfbb-5524-58fc-b7fa-c6e552fd4fe6,au::31124,artists (visual artists),"dlod={""name"":""F. Peeters"",""ark"":""ark:/83110/x0/59f7dfbb-5524-58fc-b7fa-c6e552fd4fe6"",""uri"":""/agents/people/82576"",""id"":""au::31124"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59f7dfbb-5524-58fc-b7fa-c6e552fd4fe6
a9a8d6e9-ce1b-586f-8a1c-510680d570b0,tg:lhpa:299,ImmaterialContent,1,0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1,au::51512,artists (visual artists),"dlod={""name"":""Nicolaas van den Eeden"",""ark"":""ark:/83110/x0/0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1"",""uri"":""/agents/people/93629"",""id"":""au::51512"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0f34f437-0b8d-56d2-8b9c-6dfd8cdb70b1
3ef234ca-4f1f-5a36-ab35-99c96d6c316d,tg:lhpa:276,ImmaterialContent,1,41894904-7afe-5067-a66d-0db523e9d98d,au::12646,artists (visual artists),"dlod={""name"":""Charles Mertens"",""ark"":""ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d"",""uri"":""/agents/people/84540"",""id"":""au::12646"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/41894904-7afe-5067-a66d-0db523e9d98d
c1e9c076-b7d2-58d3-b341-a660e169dc57,tg:lhpa:9673,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
0c377856-f93f-5cae-b9db-823f3efad52d,tg:lhpa:626,ImmaterialContent,1,59f6c22b-52f3-5344-9ac7-086fb8ee0983,au::9280,artists (visual artists),"dlod={""name"":""Frans Huygelen"",""ark"":""ark:/83110/x0/59f6c22b-52f3-5344-9ac7-086fb8ee0983"",""uri"":""/agents/people/71495"",""id"":""au::9280"",""nameWithContext"":[""F. Hendrik""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/59f6c22b-52f3-5344-9ac7-086fb8ee0983
60ec995e-243e-5763-a3af-0b8e09614c2a,tg:lhpa:325,ImmaterialContent,1,c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058,au::17047,artists (visual artists),"dlod={""name"":""Rik Slabbinck"",""ark"":""ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058"",""uri"":""/agents/people/50111"",""id"":""au::17047"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c2f9388b-3ad4-5dd7-a9ff-b8ff3b871058
38c10fe2-28a5-5515-abcc-0f874bc9fd90,tg:lhpa:9720,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
f5a98888-81b3-5baf-a77d-55ee456f2d2d,tg:lhpa:630,ImmaterialContent,1,b9d1ffa1-2d47-538a-a1de-8a2eaca4dc7f,au::8801,artists (visual artists),"dlod={""name"":""Gerard van der Heijden"",""ark"":""ark:/83110/x0/b9d1ffa1-2d47-538a-a1de-8a2eaca4dc7f"",""uri"":""/agents/people/79160"",""id"":""au::8801"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b9d1ffa1-2d47-538a-a1de-8a2eaca4dc7f
a8be6736-7433-5d8b-a16d-ed3df818e3fc,tg:lhpa:9665,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
579f7f18-8e4d-5796-8dc6-395525c0b966,tg:lhpa:260,ImmaterialContent,1,6b42144a-1b98-50c8-9be5-5582c3ac93b1,au::16949,artists (visual artists),"dlod={""name"":""Jan Frans Simons"",""ark"":""ark:/83110/x0/6b42144a-1b98-50c8-9be5-5582c3ac93b1"",""uri"":""/agents/people/75491"",""id"":""au::16949"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6b42144a-1b98-50c8-9be5-5582c3ac93b1
f86eb075-ee36-5f11-b467-23226e8316d6,tg:lhpa:149,ImmaterialContent,1,94b2df4e-5c67-5884-8927-041323c32355,au::15310,artists (visual artists),"dlod={""name"":""Jan van Puyenbroeck"",""ark"":""ark:/83110/x0/94b2df4e-5c67-5884-8927-041323c32355"",""uri"":""/agents/people/94000"",""id"":""au::15310"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/94b2df4e-5c67-5884-8927-041323c32355
579b6468-e6f8-59c2-b4e8-0d303e90386f,tg:lhpa:9777,ImmaterialContent,1,985d42be-e035-5be4-8f0b-4fa261488133,au::16021,artists (visual artists),"dlod={""name"":""Adriaan de Roover"",""ark"":""ark:/83110/x0/985d42be-e035-5be4-8f0b-4fa261488133"",""uri"":""/agents/people/55260"",""id"":""au::16021"",""nameWithContext"":[""Felix Adriaan Arnold de Rooy""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/985d42be-e035-5be4-8f0b-4fa261488133
8c5726d7-a6f4-5d40-87e8-075db9084b8b,tg:lhpa:372,ImmaterialContent,1,c987d600-4bab-5bec-b1cd-e1bd6a2b39d5,au::21016,artists (visual artists),"dlod={""name"":""Gerard Walschap"",""ark"":""ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5"",""uri"":""/agents/people/53528"",""id"":""au::21016"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c987d600-4bab-5bec-b1cd-e1bd6a2b39d5
5e902960-6d52-5218-8485-fb34ba49e9e1,tg:lhpa:237,ImmaterialContent,1,5b73f345-0b68-505b-9d2a-523c22abaed5,au::11157,artists (visual artists),"dlod={""name"":""René Leclercq"",""ark"":""ark:/83110/x0/5b73f345-0b68-505b-9d2a-523c22abaed5"",""uri"":""/agents/people/72124"",""id"":""au::11157"",""nameWithContext"":[""René Pin""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5b73f345-0b68-505b-9d2a-523c22abaed5
1ad0a389-673a-5a59-b2f6-03e5be401d87,tg:lhpa:9632,ImmaterialContent,1,42fe575e-9968-52e8-92e5-49821cf415fa,au::108338,artists (visual artists),"dlod={""name"":""Lies van Gasse"",""ark"":""ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa"",""uri"":""/agents/people/63735"",""id"":""au::108338"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/42fe575e-9968-52e8-92e5-49821cf415fa
a45f7ac2-e5cd-50d3-8365-5965f0221528,tg:lhpa:9798,ImmaterialContent,1,0bd7d97f-ad51-5a16-a005-4682477e6dfd,au::18561,artists (visual artists),"dlod={""name"":""Leonardo Torfs"",""ark"":""ark:/83110/x0/0bd7d97f-ad51-5a16-a005-4682477e6dfd"",""uri"":""/agents/people/67419"",""id"":""au::18561"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/0bd7d97f-ad51-5a16-a005-4682477e6dfd
6160ad2f-23c6-58fa-8fbd-ab061ab6d057,tg:lhpa:46,ImmaterialContent,1,53d8c6ff-a45d-5151-9a46-b0b428e3ebbf,au::17487,artists (visual artists),"dlod={""name"":""Frans van der Stappen"",""ark"":""ark:/83110/x0/53d8c6ff-a45d-5151-9a46-b0b428e3ebbf"",""uri"":""/agents/people/81532"",""id"":""au::17487"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/53d8c6ff-a45d-5151-9a46-b0b428e3ebbf
5365729d-bcaa-5455-a26d-860c86c3f6be,tg:lhpa:6415,ImmaterialContent,1,9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1,au::19214,artists (visual artists),"dlod={""name"":""Herman Verbaere"",""ark"":""ark:/83110/x0/9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1"",""uri"":""/agents/people/74950"",""id"":""au::19214"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b0d14e6-80a8-52c7-9ed3-a4bb2a39bdb1
57525b10-22ad-541e-9c1b-4634b2e5c3cd,tg:lhpa:166,ImmaterialContent,1,6b42144a-1b98-50c8-9be5-5582c3ac93b1,au::16949,artists (visual artists),"dlod={""name"":""Jan Frans Simons"",""ark"":""ark:/83110/x0/6b42144a-1b98-50c8-9be5-5582c3ac93b1"",""uri"":""/agents/people/75491"",""id"":""au::16949"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/6b42144a-1b98-50c8-9be5-5582c3ac93b1
01b1dfde-feaa-5f23-bf1b-f89c222cd943,tg:lhpa:9563,ImmaterialContent,1,5631c335-5dec-5283-a47e-108abb1c1253,au::19754,artists (visual artists),"dlod={""name"":""Eric Verpaele"",""ark"":""ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253"",""uri"":""/agents/people/66066"",""id"":""au::19754"",""nameWithContext"":[""Eriek Verpale""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253
c2b48d2a-e103-5460-a979-420e4b328492,tg:lhpa:473,ImmaterialContent,1,ce281446-ff01-5aa3-9f4c-dadf7095bcbd,au::4272,artists (visual artists),"dlod={""name"":""Etienne le Compte"",""ark"":""ark:/83110/x0/ce281446-ff01-5aa3-9f4c-dadf7095bcbd"",""uri"":""/agents/people/85236"",""id"":""au::4272"",""nameWithContext"":[""Piet Berkenhof"",""Ells"",""Manten"",""Lode Stevenberg""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ce281446-ff01-5aa3-9f4c-dadf7095bcbd
a52124f5-53a4-57e9-86b6-545d15fbd709,tg:lhpa:218,ImmaterialContent,1,2b67ed02-a643-54ea-960f-6524425f0c69,au::1153,artists (visual artists),"dlod={""name"":""Willem Battaille"",""ark"":""ark:/83110/x0/2b67ed02-a643-54ea-960f-6524425f0c69"",""uri"":""/agents/people/66841"",""id"":""au::1153"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2b67ed02-a643-54ea-960f-6524425f0c69
c4a727b6-ecc1-57bd-8c15-2e0e1fbd84ae,tg:lhpa:69,ImmaterialContent,1,8c90c4cd-d633-5d0b-ba66-9dfc0edb03d6,au::2922,artists (visual artists),"dlod={""name"":""Herman Broeckaert"",""ark"":""ark:/83110/x0/8c90c4cd-d633-5d0b-ba66-9dfc0edb03d6"",""uri"":""/agents/people/69351"",""id"":""au::2922"",""nameWithContext"":[""Liber van der Schelden""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8c90c4cd-d633-5d0b-ba66-9dfc0edb03d6
7da8386a-fc57-5102-85a5-7c7f02b6d45c,tg:lhpa:9534,ImmaterialContent,1,5631c335-5dec-5283-a47e-108abb1c1253,au::19754,artists (visual artists),"dlod={""name"":""Eric Verpaele"",""ark"":""ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253"",""uri"":""/agents/people/66066"",""id"":""au::19754"",""nameWithContext"":[""Eriek Verpale""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5631c335-5dec-5283-a47e-108abb1c1253
83d6a171-b097-585a-8231-b5d418ba9056,tg:lhpa:131,ImmaterialContent,1,c15cb60a-ed40-5a2e-bf13-0642132e72cc,au::6430,artists (visual artists),"dlod={""name"":""Leon van Essche"",""ark"":""ark:/83110/x0/c15cb60a-ed40-5a2e-bf13-0642132e72cc"",""uri"":""/agents/people/78919"",""id"":""au::6430"",""nameWithContext"":[""Ido Mertens""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c15cb60a-ed40-5a2e-bf13-0642132e72cc
7bae50c2-d458-5b5b-a1fd-29454a0ea807,tg:lhpa:9471,ImmaterialContent,1,5e2afab8-404e-5849-9e83-a43bb22c6ee2,au::14181,artists (visual artists),"dlod={""name"":""Alfred Ost"",""ark"":""ark:/83110/x0/5e2afab8-404e-5849-9e83-a43bb22c6ee2"",""uri"":""/agents/people/48790"",""id"":""au::14181"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5e2afab8-404e-5849-9e83-a43bb22c6ee2
67c51155-8df8-58d6-ac79-a6c1af5019ab,tg:lhpa:86,ImmaterialContent,1,4e2c4a9b-6529-5499-bb92-c194d4197983,au::3783,artists (visual artists),"dlod={""name"":""Gerard Ceunis"",""ark"":""ark:/83110/x0/4e2c4a9b-6529-5499-bb92-c194d4197983"",""uri"":""/agents/people/70242"",""id"":""au::3783"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4e2c4a9b-6529-5499-bb92-c194d4197983
e7020591-c20e-5629-a69c-c5860075169e,tg:lhpa:9488,ImmaterialContent,1,60ada378-ed2f-5ff7-a4b4-339e8e1df5b3,au::17961,artists (visual artists),"dlod={""name"":""Gilbert Swimberghe"",""ark"":""ark:/83110/x0/60ada378-ed2f-5ff7-a4b4-339e8e1df5b3"",""uri"":""/agents/people/50013"",""id"":""au::17961"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/60ada378-ed2f-5ff7-a4b4-339e8e1df5b3
eedad4d0-cfd1-5490-a9f1-bf1b42eafe19,tg:lhpa:577,ImmaterialContent,1,afd83194-5ff9-5f55-8329-4c691519db1c,au::3397,artists (visual artists),"dlod={""name"":""Jozef Callaerts"",""ark"":""ark:/83110/x0/afd83194-5ff9-5f55-8329-4c691519db1c"",""uri"":""/agents/people/65657"",""id"":""au::3397"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/afd83194-5ff9-5f55-8329-4c691519db1c
bfc238dc-270f-54cc-999c-90a9774565f6,tg:lhpa:127,ImmaterialContent,1,e2ac0fa3-2611-5001-a877-aa12bd38e469,au::2214,artists (visual artists),"dlod={""name"":""Jan Bogaerts"",""ark"":""ark:/83110/x0/e2ac0fa3-2611-5001-a877-aa12bd38e469"",""uri"":""/agents/people/50440"",""id"":""au::2214"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e2ac0fa3-2611-5001-a877-aa12bd38e469
