card,order,dataset,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Source Note,Warehouse Location (begin),Volgnummer,Warehouse Location (end)
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10149_#1,,isad:lh:126060,D 89 / I (Map 6),bd3a2abc-a7a4-5058-b5cb-771dcf6b7938,bd3a2abc-a7a4-5058-b5cb-771dcf6b7938,tg:lhpr:10149_#1,,,,
e22_Items,1,lhpr,tr:lh:6951,tg:lhpr:3368_#1,173449/1,isad:lh:96483,D 16013 / I,2c3d1ec8-bee9-58d3-ac1d-5a1f2efd873e,2c3d1ec8-bee9-58d3-ac1d-5a1f2efd873e,tg:lhpr:3368_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10043_#1,,isad:lh:125820,D 89 / I (Map 3),03f6a28a-bd79-50b8-bb2a-f59bf72fb598,03f6a28a-bd79-50b8-bb2a-f59bf72fb598,tg:lhpr:10043_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:5624_#1,87059,,H 5252 / I,b9891e65-6d8d-5466-8390-ed4544837d72,b9891e65-6d8d-5466-8390-ed4544837d72,tg:lhpr:5624_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10053_#1,,isad:lh:125820,D 89 / I (Map 3),4add6bba-c6a1-59b6-af63-92e6b4eb612b,4add6bba-c6a1-59b6-af63-92e6b4eb612b,tg:lhpr:10053_#1,,,,
e22_Items,2,lhpr,tr:lh:9596,tg:lhpr:2597_#2,,isad:lh:176501,"Planex GP / IX, 5",577ef2bd-bdb6-5a90-981d-c6acb493fcc3,577ef2bd-bdb6-5a90-981d-c6acb493fcc3,tg:lhpr:2597_#2,"Met opdracht van Willem Gijssels aan Theo Huet, dd. 11 juli 1939",,,
e22_Items,1,lhpr,tr:lh:5873,tg:lhpr:4246_#1,126957/4,isad:lh:96470,P 5792 / I,040b65fe-bb75-54f2-bb90-2da475b79151,040b65fe-bb75-54f2-bb90-2da475b79151,tg:lhpr:4246_#1,,,,
e22_Items,1,lhpr,tr:lh:4768,tg:lhpr:1460_#1,93664,isad:lh:96258,Planex KP / B 365,0a4e1ef1-ab33-5b5a-a860-d984591189a5,0a4e1ef1-ab33-5b5a-a860-d984591189a5,tg:lhpr:1460_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9971_#1,,isad:lh:125810,D 89 / I (Map 4),adbbcd82-466f-5027-b152-df2f84ef787e,adbbcd82-466f-5027-b152-df2f84ef787e,tg:lhpr:9971_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9809_#1,,isad:lh:125526,D 89 / I (Map 2),840aa5b3-10f6-5e39-b623-34cffbe876eb,840aa5b3-10f6-5e39-b623-34cffbe876eb,tg:lhpr:9809_#1,,,,
e22_Items,1,lhpr,tr:lh:4674,tg:lhpr:4403_#1,89056/21,isad:lh:96489,S 932 / I (Doos 1),26563c42-ecd7-56d5-afd8-508b7d1322ba,26563c42-ecd7-56d5-afd8-508b7d1322ba,tg:lhpr:4403_#1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
176",,,
e22_Items,1,lhpr,tr:lh:9968,tg:lhpr:5109_#1,105736/6,,V 34257 / I,088e2a2d-bf88-5c2d-9dc8-455975c9b1bc,088e2a2d-bf88-5c2d-9dc8-455975c9b1bc,tg:lhpr:5109_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9961_#1,,isad:lh:125809,D 89 / I (Map 4),f41ec02b-fc46-523a-b8de-2f304ef597b0,f41ec02b-fc46-523a-b8de-2f304ef597b0,tg:lhpr:9961_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2027_#1,1085,,Planex KP / G 272,60edc107-e3e3-5427-b5e2-863ee7a6166f,60edc107-e3e3-5427-b5e2-863ee7a6166f,tg:lhpr:2027_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9819_#1,,isad:lh:125576,D 89 / I (Map 1),65a94d94-8ba4-5ad3-8b7b-73de3d054aa2,65a94d94-8ba4-5ad3-8b7b-73de3d054aa2,tg:lhpr:9819_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10570_#1,,,,4c5462d7-2478-5af0-bf93-1a63aec41c33,4c5462d7-2478-5af0-bf93-1a63aec41c33,tg:lhpr:10570_#1,preciosa,V2 F,,
e22_Items,1,lhpr,,tg:lhpr:10408_#1,,isad:lh:128179,G 21795 / I,d1ab9dc4-7807-5ff2-bcf1-ad8374840bc7,d1ab9dc4-7807-5ff2-bcf1-ad8374840bc7,tg:lhpr:10408_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2229_#1,27381/264,,Planex KP / S 725,2440943c-460e-5886-bdaf-9c5bbd56ae9b,2440943c-460e-5886-bdaf-9c5bbd56ae9b,tg:lhpr:2229_#1,Prent gemaakt door Pierre Jean Baptiste van Reeth.,,,
e22_Items,1,lhpr,,tg:lhpr:3723_#1,196161/3,isad:lh:96510,V0 M,068cdeb4-6e32-59a7-b43a-315f7640eb96,068cdeb4-6e32-59a7-b43a-315f7640eb96,tg:lhpr:3723_#1,Zes etsen van Robert Wuytack waarbij Claude van de Berge en Anton van Wilderode  gedichten schreven,,,
e22_Items,1,lhpr,,tg:lhpr:10560_#1,,isad:lh:136302,GG 308 / I (Doos 1),ffcb9406-9391-5ccc-9d7f-d0c6975a8d9d,ffcb9406-9391-5ccc-9d7f-d0c6975a8d9d,tg:lhpr:10560_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10418_#1,,isad:lh:128179,G 21795 / I,f760582d-0bc9-5467-88c4-e90fe9d9225a,f760582d-0bc9-5467-88c4-e90fe9d9225a,tg:lhpr:10418_#1,,,,
e22_Items,1,lhpr,tr:lh:2126,tg:lhpr:3997_#1,40246/2,isad:lh:96365,M 762 / I,2b1bf62f-f67d-5e68-897d-6a8ac6b027d7,2b1bf62f-f67d-5e68-897d-6a8ac6b027d7,tg:lhpr:3997_#1,"Uitgevers De Vos & Van Der Groen

Gekleurd door Pol de Mont",,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10325_#1,47124/33,isad:lh:127153,D 1175 / I (Doos 9),ed4e7c61-5695-5c01-bd53-a07fa8c9c616,ed4e7c61-5695-5c01-bd53-a07fa8c9c616,tg:lhpr:10325_#1,,,,
e22_Items,1,lhpr,tr:lh:5716,tg:lhpr:6750_#1,115879/14,isad:lh:96614,Planex GT / G 1169,7d65496b-7383-546a-bc46-00dc8186b3d7,7d65496b-7383-546a-bc46-00dc8186b3d7,tg:lhpr:6750_#1,,,,
e22_Items,1,lhpr,tr:lh:294,tg:lhpr:2514_#1,7456,,"Planex GP / IX, 3",2c810147-968b-5ec8-9a4e-4025155bef69,2c810147-968b-5ec8-9a4e-4025155bef69,tg:lhpr:2514_#1,,,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10335_#1,47441/81,isad:lh:127165,D 1175 / I (Doos 9),86d414aa-232d-5172-af40-0e156d4e09bc,86d414aa-232d-5172-af40-0e156d4e09bc,tg:lhpr:10335_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:4058_#1,103207/5,,N 2374 / I,1a615f82-fcf4-5d6e-8eb7-c8b3dd79f9f4,1a615f82-fcf4-5d6e-8eb7-c8b3dd79f9f4,tg:lhpr:4058_#1,Lith. van J.E. Goossens,,,
e22_Items,1,lhpr,tr:lh:5716,tg:lhpr:6740_#1,115879/3,isad:lh:96614,Planex GT / G 1169,06c7ee32-424d-54eb-8ae4-2b44e8dedd92,06c7ee32-424d-54eb-8ae4-2b44e8dedd92,tg:lhpr:6740_#1,,,,
e22_Items,1,lhpr,tr:lh:5514,tg:lhpr:3166_#1,108575/6,isad:lh:96252,B 46716 / I,ee8536f1-2b41-53fa-aa96-07a2d88ae84e,ee8536f1-2b41-53fa-aa96-07a2d88ae84e,tg:lhpr:3166_#1,,,,
e22_Items,1,lhpr,tr:lh:5726,tg:lhpr:2290_#1,115980,,Planex KP / M 358271,0ad9d4cf-f29b-51a2-a950-b4bd25d134b5,0ad9d4cf-f29b-51a2-a950-b4bd25d134b5,tg:lhpr:2290_#1,"Artiest = Van Brespinxt(?)

de la Cour = Drukker(?)",,,
e22_Items,4,lhpr,,tg:lhpr:2741_#4,54787,,Planex GP / P 346,031be3f0-227c-5452-861a-3e6d68367945,031be3f0-227c-5452-861a-3e6d68367945,tg:lhpr:2741_#4,(3)De houtsnede: twee exemplaren met hetzelfde inschrijvingsnummer.,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9562_#1,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),3470c839-1ac6-54e9-a7cf-24a94989b2b1,3470c839-1ac6-54e9-a7cf-24a94989b2b1,tg:lhpr:9562_#1,,,,
e22_Items,1,lhpr,tr:lh:1299,tg:lhpr:6691_#1,22028/4a,isad:lh:96340,Planex GT / D 8756,228d5b46-2958-58f4-9dec-2bf331ac1a7e,228d5b46-2958-58f4-9dec-2bf331ac1a7e,tg:lhpr:6691_#1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 43. Eén van vier proefdrukken (4a-4d) naast elkaar gedrukt op een langwerpig stuk papier.",,,
e22_Items,1,lhpr,tr:lh:6702,tg:lhpr:8110_#1,166357/8,isad:lh:96383,E 1493 / I,1c0da584-df12-5b40-a331-e6ccdbd98567,1c0da584-df12-5b40-a331-e6ccdbd98567,tg:lhpr:8110_#1,"Illustratie uit Charles de Costers: ""La Légende d' Ulenspiegel. (I pagina 133)",,,
e22_Items,1,lhpr,tr:lh:6247,tg:lhpr:3856_#1,144931,,L 6147 / I,fce86302-efd4-504e-b4fd-18feed192fe5,fce86302-efd4-504e-b4fd-18feed192fe5,tg:lhpr:3856_#1,,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9572_#1,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),c77c24c3-ffd1-53c8-8498-63b4ceacebdf,c77c24c3-ffd1-53c8-8498-63b4ceacebdf,tg:lhpr:9572_#1,,,,
e22_Items,1,lhpr,tr:lh:1299,tg:lhpr:6681_#1,22028/2a,isad:lh:96340,Planex GT / D 8756,0b2366ae-36d0-54c7-82be-38ec9ce5649d,0b2366ae-36d0-54c7-82be-38ec9ce5649d,tg:lhpr:6681_#1,"**Publicatie** Lauwerys, Jozef, _Gids voor Hoogstraten_. Hoogstraten: s.n., 1935 (1ste uitg. 1931), p. 55. Eén van vijf proefdrukken (2a-2e) naast elkaar gedrukt op een langwerpig stuk papier.",,,
e22_Items,1,lhpr,,tg:lhpr:3846_#1,200703,,KT Lucas van Uden / I,257904eb-def3-5fd4-b7e8-6449caa481f3,257904eb-def3-5fd4-b7e8-6449caa481f3,tg:lhpr:3846_#1,,,,
e22_Items,1,lhpr,tr:lh:6702,tg:lhpr:8100_#1,166357/2,isad:lh:96383,E 1493 / I,12b24f0c-9b43-5619-a1f6-6fc327a3d0b7,12b24f0c-9b43-5619-a1f6-6fc327a3d0b7,tg:lhpr:8100_#1,"Illustratie uit Charles de Costers: ""La Légende d' Ulenspiegel. (I pagina 17)",,,
e22_Items,1,lhpr,tr:lh:1173,tg:lhpr:4397_#1,20274/3,isad:lh:96267,S 225 / I,353121e3-8b32-523a-8603-4458518994a3,353121e3-8b32-523a-8603-4458518994a3,tg:lhpr:4397_#1,,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9604_#1,,isad:lh:123823,J 3354 / I (Floris Jespers Etsen II),e6ffe2c7-5ff8-5caf-80a3-cb0f640a51dd,e6ffe2c7-5ff8-5caf-80a3-cb0f640a51dd,tg:lhpr:9604_#1,,,,
e22_Items,2,lhpr,,tg:lhpr:2446_#2,75279,,"Planex GP / IX, 1",dfe72e47-3891-5468-b795-7930cfb19a05,dfe72e47-3891-5468-b795-7930cfb19a05,tg:lhpr:2446_#2,(1) Proefdruk.,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10182_#1,,isad:lh:126234,D 89 / I (Map 6),4a05457c-3f50-51c0-86d3-e853e93b5273,4a05457c-3f50-51c0-86d3-e853e93b5273,tg:lhpr:10182_#1,,,,
e22_Items,2,lhpr,tr:lh:2432,tg:lhpr:10267_#2,47442/175,isad:lh:127006,D 1175 / I (Doos 3),965ebdbd-8c87-5153-986b-4cdd7f34a240,965ebdbd-8c87-5153-986b-4cdd7f34a240,tg:lhpr:10267_#2,Genummerd rechtsboven: 3,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9614_#1,,isad:lh:123823,J 3354 / I (Floris Jespers Etsen II),dd27c0a1-d427-54d5-bb4b-3995353f3e48,dd27c0a1-d427-54d5-bb4b-3995353f3e48,tg:lhpr:9614_#1,,,,
e22_Items,1,lhpr,tr:lh:4674,tg:lhpr:4387_#1,89056/15,isad:lh:96489,S 932 / I (Doos 1),bdd240f4-6942-5f55-a588-bd27c6191007,bdd240f4-6942-5f55-a588-bd27c6191007,tg:lhpr:4387_#1,"Lode Raskin, _Henri van Straten 1892-1944. Oeuvrecatalogus_, Pandora, 2002, p.
188.

Op kleiner formaar (11,5 x 8) gepubliceerd in: Aart van der leeuw, _Sint
Veit_, Amsterdam, Wereldbibliotheek, 1931.",,,
e22_Items,1,lhpr,,tg:lhpr:109_#1,34139,,"Planex GP / IX, 1",2e3f2ff1-be82-5d8c-a65e-0395b4413ee0,2e3f2ff1-be82-5d8c-a65e-0395b4413ee0,tg:lhpr:109_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10192_#1,,isad:lh:126246,D 89 / I (Map 6),8ab9124c-5463-50cc-89fb-10642958e27c,8ab9124c-5463-50cc-89fb-10642958e27c,tg:lhpr:10192_#1,,,,
e22_Items,1,lhpr,tr:lh:4134,tg:lhpr:5951_#1,80314,isad:lh:96597,D 4813 / I (Doos 1),c58f5b3b-45df-5cb2-bb83-dbcaf21cee49,c58f5b3b-45df-5cb2-bb83-dbcaf21cee49,tg:lhpr:5951_#1,,,,
e22_Items,1,lhpr,tr:lh:9920,tg:lhpr:3584_#1,147308/2,isad:lh:96502,F 3555 / I,c609ce59-870e-5f7a-84c7-cd154d32f61d,c609ce59-870e-5f7a-84c7-cd154d32f61d,tg:lhpr:3584_#1,,,,
e22_Items,1,lhpr,tr:lh:5793,tg:lhpr:4526_#1,120266/2,isad:lh:96504,S 595 / I,f9739c37-d6fa-566c-846c-ab25d521e49f,f9739c37-d6fa-566c-846c-ab25d521e49f,tg:lhpr:4526_#1,,,,
e22_Items,1,lhpr,tr:lh:5362,tg:lhpr:3560_#1,105333/2,isad:lh:96445,G 605 / I,f53a4aee-6948-54e4-9071-58a29dd7c8cb,f53a4aee-6948-54e4-9071-58a29dd7c8cb,tg:lhpr:3560_#1,"**Publicatie** Woestijne, van de, Karel, Gorus, Jacques [ill.] _Verhalen._ Antwerpen: Standaard, 1944, p. 65.",,,
e22_Items,1,lhpr,tr:lh:6843,tg:lhpr:6346_#1,169072/23,isad:lh:96601,D 4813 / I (Doos 6),6e4eb183-0827-5ea3-a0ea-27665a16ebf5,6e4eb183-0827-5ea3-a0ea-27665a16ebf5,tg:lhpr:6346_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9854_#1,,isad:lh:125644,D 89 / I (Map 2),e2ce13f0-e2e9-5492-9455-e605095a5c49,e2ce13f0-e2e9-5492-9455-e605095a5c49,tg:lhpr:9854_#1,,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10733_#1,195117/1,,"O 393 / I (Planex GT/ VI,1)",f64b4b8a-8b08-565c-ad56-afde3bf2d60d,f64b4b8a-8b08-565c-ad56-afde3bf2d60d,tg:lhpr:10733_#1,,,,
e22_Items,1,lhpr,tr:lh:5485,tg:lhpr:3570_#1,107982/a,isad:lh:96358,F 148 / I,8e21eb27-ec90-5503-b84a-1455cd022486,8e21eb27-ec90-5503-b84a-1455cd022486,tg:lhpr:3570_#1,,,,
e22_Items,1,lhpr,tr:lh:1492,tg:lhpr:2102_#1,27253,,SC 46 C 2,d851c0c5-8549-5f79-99bf-b18cdff83667,d851c0c5-8549-5f79-99bf-b18cdff83667,tg:lhpr:2102_#1,,,,
e22_Items,1,lhpr,tr:lh:7337,tg:lhpr:10723_#1,195117/9,,"O 393 / I (Planex GT/ VI,1)",6d7919cf-9b8a-5672-bfec-70e413c88dde,6d7919cf-9b8a-5672-bfec-70e413c88dde,tg:lhpr:10723_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9844_#1,,isad:lh:125610,D 89 / I (Map 2),8d202f38-a7dd-5bd3-8ad9-75fc63b0c9ef,8d202f38-a7dd-5bd3-8ad9-75fc63b0c9ef,tg:lhpr:9844_#1,,,,
e22_Items,1,lhpr,tr:lh:4767,tg:lhpr:6513_#1,92948,isad:lh:96275,Planex GT / B 165,3f1bc3c2-e6e9-5174-a158-1a6952eb98d2,3f1bc3c2-e6e9-5174-a158-1a6952eb98d2,tg:lhpr:6513_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10166_#1,,isad:lh:126074,D 89 / I (Map 6),03aa3f31-c386-5853-85f8-5dd64d5d8d14,03aa3f31-c386-5853-85f8-5dd64d5d8d14,tg:lhpr:10166_#1,,,,
e22_Items,1,lhpr,tr:lh:2143,tg:lhpr:5701_#1,40430/2,,M 546 / I (Doos II),89ab017a-d4ca-5e11-808b-44885e2d57a9,89ab017a-d4ca-5e11-808b-44885e2d57a9,tg:lhpr:5701_#1,"**Publicatie:** _De Ploeg_. 4de jaargang, nr. 39, 30-09-1922, p. 1.",,,
e22_Items,1,lhpr,tr:lh:2059,tg:lhpr:7161_#1,38711/16,isad:lh:96637,R 1457 / I (Doos 3),e3f8d2f6-4224-5abc-9905-39b703db1088,e3f8d2f6-4224-5abc-9905-39b703db1088,tg:lhpr:7161_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9798_#1,,isad:lh:125518,D 89 / I (Map 2),da4a42e1-51f0-53ed-b498-667a64a1dc5a,da4a42e1-51f0-53ed-b498-667a64a1dc5a,tg:lhpr:9798_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:3325_#1,129032,isad:lh:96371,C 3843 / I,90bab23d-40b0-54ea-8be3-b38572333209,90bab23d-40b0-54ea-8be3-b38572333209,tg:lhpr:3325_#1,,,,
e22_Items,1,lhpr,tr:lh:7596,tg:lhpr:6503_#1,198561/30,,Planex GP / BB 590 (map 2),f961e34f-f5a2-58ff-900f-ed88e3d023ce,f961e34f-f5a2-58ff-900f-ed88e3d023ce,tg:lhpr:6503_#1,"**Publikatie: **Claes, Ernest, _De Witte_. Amsterdam: Wereldbibliotheek, 1964,
ill., p. 184.",,,
e22_Items,1,lhpr,tr:lh:4200,tg:lhpr:5669_#1,81203/10,isad:lh:96591,M 546 / I (Doos I),1dc4879f-6749-5494-8983-2c119e5c5513,1dc4879f-6749-5494-8983-2c119e5c5513,tg:lhpr:5669_#1,"**Publicatie** _De Ploeg_. 3de jaargang, nr. 41, 13-10-1921, p. 1.",,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9788_#1,,isad:lh:125511,D 89 / I (Map I),1c37af03-9f62-5dd0-aa17-1b42bd29422a,1c37af03-9f62-5dd0-aa17-1b42bd29422a,tg:lhpr:9788_#1,,,,
e22_Items,1,lhpr,tr:lh:4358,tg:lhpr:8282_#1,84349/2,,Planex GT / R 1627,4361fac8-468d-527c-8151-a21932087300,4361fac8-468d-527c-8151-a21932087300,tg:lhpr:8282_#1,,,,
e22_Items,1,lhpr,tr:lh:1202,tg:lhpr:2757_#1,20503,,"Planex GP / X, 1",03849377-7db5-5fc3-b0e9-84034d5f52ea,03849377-7db5-5fc3-b0e9-84034d5f52ea,tg:lhpr:2757_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10176_#1,,isad:lh:126081,D 89 / I (Map 6),db6aee2c-87ee-53c7-9b93-0e2ee5996a42,db6aee2c-87ee-53c7-9b93-0e2ee5996a42,tg:lhpr:10176_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:5711_#1,234900,,M 546 / I (Doos II),05fec82e-ccb8-5b79-ac58-e61e99c5e4ef,05fec82e-ccb8-5b79-ac58-e61e99c5e4ef,tg:lhpr:5711_#1,,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9586_#1,,isad:lh:123717,J 3354 / I (Floris Jespers Etsen I),56648077-8884-5b6c-9c38-a09cc4cd7e93,56648077-8884-5b6c-9c38-a09cc4cd7e93,tg:lhpr:9586_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10378_#1,,isad:lh:128179,G 21795 / I,2d6eb3f8-c96b-53d1-91e8-b10a0ae89198,2d6eb3f8-c96b-53d1-91e8-b10a0ae89198,tg:lhpr:10378_#1,,,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:10200_#1,,isad:lh:126256,D 89 / I (Map 6),8375146e-a08b-538b-956b-4b866bc9dd61,8375146e-a08b-538b-956b-4b866bc9dd61,tg:lhpr:10200_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10368_#1,,isad:lh:128179,Planex GT / R 4361,c7933659-1a19-5f29-a397-9373e32c8297,c7933659-1a19-5f29-a397-9373e32c8297,tg:lhpr:10368_#1,,,,
e22_Items,1,lhpr,tr:lh:6356,tg:lhpr:2549_#1,146176,isad:lh:96263,"Planex GP / IX, 4",5f7d6d98-a9ee-545d-8d5b-637e29aa2b88,5f7d6d98-a9ee-545d-8d5b-637e29aa2b88,tg:lhpr:2549_#1,,,,
e22_Items,1,lhpr,tr:lh:103964,tg:lhpr:9596_#1,,isad:lh:123823,J 3354 / I (Floris Jespers Etsen II),8f294cac-ba41-587b-abb3-4edba06a0fa2,8f294cac-ba41-587b-abb3-4edba06a0fa2,tg:lhpr:9596_#1,,,,
e22_Items,1,lhpr,tr:lh:2432,tg:lhpr:10210_#1,,isad:lh:126865,D 1175 / I (Doos 1),2947fbe2-1a51-5e31-bcc4-407ebb547305,2947fbe2-1a51-5e31-bcc4-407ebb547305,tg:lhpr:10210_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:2431_#1,234510,,SC 52 C 1,27d94086-a6f0-50b3-b71a-9882bf65ebc3,27d94086-a6f0-50b3-b71a-9882bf65ebc3,tg:lhpr:2431_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:3606_#1,105725/2,isad:lh:96292,G 1805 / I,4ee9d19e-1a83-55b4-b1d0-f4572ed54ec1,4ee9d19e-1a83-55b4-b1d0-f4572ed54ec1,tg:lhpr:3606_#1,,,,
e22_Items,1,lhpr,tr:lh:2400,tg:lhpr:1887_#1,46169/A,isad:lh:96313,Planex KP / D 716,8f79e988-3476-5214-97d6-0c24472c0aec,8f79e988-3476-5214-97d6-0c24472c0aec,tg:lhpr:1887_#1,Artiest = J. Brouwers,,,
e22_Items,1,lhpr,tr:lh:2790,tg:lhpr:7452_#1,57660/2b,,C 1483 / I,400341c4-a7b6-55ba-bd8f-6ec0d2ef51f5,400341c4-a7b6-55ba-bd8f-6ec0d2ef51f5,tg:lhpr:7452_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10455_#1,,isad:lh:128179,Planex GT / B 9732,c58b5e58-76d2-5858-8b5f-59719ca17711,c58b5e58-76d2-5858-8b5f-59719ca17711,tg:lhpr:10455_#1,,,,
e22_Items,1,lhpr,tr:lh:6278,tg:lhpr:3616_#1,147909/2A,isad:lh:96476,G 885 / I,123cf412-b49f-5517-808b-11e1e0769a62,123cf412-b49f-5517-808b-11e1e0769a62,tg:lhpr:3616_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10445_#1,,isad:lh:128179,G 21795 / I,b1353847-cb4d-5a3c-8125-12e8a936e277,b1353847-cb4d-5a3c-8125-12e8a936e277,tg:lhpr:10445_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:1897_#1,27381/109,,Planex KP / D 7985,3562c6a0-dad7-51f0-98fc-c1e33d18e28d,3562c6a0-dad7-51f0-98fc-c1e33d18e28d,tg:lhpr:1897_#1,Artiest = J. brouwers,,,
e22_Items,1,lhpr,,tg:lhpr:9447_#1,,isad:lh:120507,,749e7893-674c-52b4-ad62-8df46e4961fa,749e7893-674c-52b4-ad62-8df46e4961fa,tg:lhpr:9447_#1,,,CC 174 / 8,
e22_Items,1,lhpr,tr:lh:1590,tg:lhpr:2498_#1,28602/3,isad:lh:96261,"Planex GP / IX, 3",25839777-a437-5794-b24a-819942fc74d2,25839777-a437-5794-b24a-819942fc74d2,tg:lhpr:2498_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:9457_#1,,isad:lh:120507,,bfd64508-5dc7-5e99-98dd-223fc40acba3,bfd64508-5dc7-5e99-98dd-223fc40acba3,tg:lhpr:9457_#1,,,CC 174 / 8,
e22_Items,1,lhpr,,tg:lhpr:2488_#1,138949,isad:lh:96413,SC 53 E 1,3c929483-e005-5833-9e88-6ce2cc28a8c4,3c929483-e005-5833-9e88-6ce2cc28a8c4,tg:lhpr:2488_#1,,,,
e22_Items,1,lhpr,tr:lh:4148,tg:lhpr:10594_#1,,isad:lh:138980,C 1483/I,02e84b8c-08b2-56b0-bea0-31fcd1db97e3,02e84b8c-08b2-56b0-bea0-31fcd1db97e3,tg:lhpr:10594_#1,,,,
e22_Items,2,lhpr,tr:lh:1762,tg:lhpr:2050_#2,32442,,Planex KP / G 3625,4a4bea00-951f-5b16-85c7-56543660b255,4a4bea00-951f-5b16-85c7-56543660b255,tg:lhpr:2050_#2,,,,
e22_Items,1,lhpr,,tg:lhpr:8660_#1,75745,,Planex GT / Y 455,b0da8709-a4c4-5f94-bf55-d8d90178be60,b0da8709-a4c4-5f94-bf55-d8d90178be60,tg:lhpr:8660_#1,,,,
e22_Items,1,lhpr,,tg:lhpr:10584_#1,,,,56604c10-069b-5788-b150-f34cfe5b4211,56604c10-069b-5788-b150-f34cfe5b4211,tg:lhpr:10584_#1,preciosa,V2 F,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9995_#1,,isad:lh:125817,D 89 / I (Map 5),4c8ced09-20a6-5575-a829-ab8a20c3f4cc,4c8ced09-20a6-5575-a829-ab8a20c3f4cc,tg:lhpr:9995_#1,,,,
e22_Items,1,lhpr,tr:lh:2936,tg:lhpr:2832_#1,59296/111,isad:lh:96302,"Planex GP / X, 2",b096a8b5-0f60-536b-9ce6-f07cd5f20577,b096a8b5-0f60-536b-9ce6-f07cd5f20577,tg:lhpr:2832_#1,,,,
e22_Items,2,lhpr,tr:lh:2007,tg:lhpr:2326_#2,37304/25,isad:lh:96261,Planex KP / M 762,39dd4dd4-f2e9-54de-a419-d69448d31270,39dd4dd4-f2e9-54de-a419-d69448d31270,tg:lhpr:2326_#2,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,
e22_Items,1,lhpr,tr:lh:1217,tg:lhpr:9985_#1,,isad:lh:125817,D 89 / I (Map 5),cfaa52b0-2ce1-5e86-9333-2f917f378324,cfaa52b0-2ce1-5e86-9333-2f917f378324,tg:lhpr:9985_#1,,,,
e22_Items,1,lhpr,tr:lh:4270,tg:lhpr:6297_#1,82790,isad:lh:161180,D 4813 / I (Doos (5),848fdffd-e71d-5420-9a22-1f62a3de5286,848fdffd-e71d-5420-9a22-1f62a3de5286,tg:lhpr:6297_#1,,,,
