ResourceID,brocade.id,card,order,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role
5faa1eb2-5d3a-59c5-94c7-41873d211d30,tg:rubhs:24,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
e51eb822-e3e2-5a4f-a122-78a38f179bd6,tg:rubhs:193,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
d1e5fdae-1c99-5051-bcd6-eeb10544c27b,tg:rubhs:107,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
b0d8c4ac-9577-5f33-be38-1f3fc5fa4a1b,tg:rubhs:150,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
c841b542-4e43-53f0-8620-d3dfc17dfd6f,tg:rubhs:146,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
75047aef-c244-5ec3-847e-32db85f0a72f,tg:rubhs:49,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
269cd29b-9b7e-5d01-bac2-e53aa005792a,tg:rubhs:111,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
bb73f2d7-05b4-5c90-b428-1ff2e1dac739,tg:rubhs:48,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
b3f40f5e-25d3-57f8-b1be-193b5b5afa07,tg:rubhs:110,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
e19d6016-6de8-52f7-89c6-abd31b37120f,tg:rubhs:147,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
cd73145f-4b0e-5d51-95ca-e8133f93cbee,tg:rubhs:151,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
e3f76a05-f91c-5ead-b6b6-19aaf05b4722,tg:rubhs:106,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
b94c9251-d3a4-532f-ba4e-470c528dc483,tg:rubhs:25,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
710de3b2-01c6-5757-b609-34bde322a124,tg:rubhs:203,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
07aa31db-cafd-5a95-8d34-e1a31ef66bad,tg:rubhs:72,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
35c29247-ff60-5792-ae69-d95c4b40aa5a,tg:rubhs:215,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
06091ed7-7f00-5c87-b75d-bc3c42d422c1,tg:rubhs:64,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
73e0688a-2baa-5062-b858-447b0ca453cc,tg:rubhs:33,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
9bf33f5e-af29-5d24-9ccd-c31c35e18a45,tg:rubhs:184,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
2c26cff8-3a61-521f-803e-bc4524c3f5c6,tg:rubhs:44,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
54d52cfc-258c-568a-9bd5-3eba376d5ded,tg:rubhs:13,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
7070f9cc-d99a-5d50-a5e8-313604832c73,tg:rubhs:52,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
ea4966cf-ff6f-59e2-b617-9ef3a577e04f,tg:rubhs:29,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
98ea238d-43b8-531c-ac18-c215f018db56,tg:rubhs:171,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
fbfdb4db-8642-5512-b87f-c16b54471bd9,tg:rubhs:126,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
f9fad658-00a4-524b-bd89-6029367758dc,tg:rubhs:91,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
3250f9ad-7a2f-5f76-bd96-2bb4d3abcea5,tg:rubhs:68,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
e415c72d-c912-5ca4-b4c4-13d35818ba50,tg:rubhs:130,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
c8de16ec-31f2-5b12-9718-450e360a0516,tg:rubhs:87,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
362d2b3f-ff1e-5ef1-b7ab-4e44f28a893d,tg:rubhs:219,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f'},au::16015,Max Rooses,Auteur
b374fac0-f650-535b-89e5-3c27efdb5bfb,tg:rubhs:167,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
82b8de86-ff89-5b6f-a7d1-5c037ea34a11,tg:rubhs:34,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
49892431-bc2a-50f8-96c0-ccb9f4b359cf,tg:rubhs:183,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
4e37693b-e937-5536-ad55-9c21d86cee53,tg:rubhs:63,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
bf1ea677-dc81-5e11-997c-658e291849eb,tg:rubhs:75,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
63470bbd-1ac7-5b2c-a570-6ccf1abf7c7b,tg:rubhs:204,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
da5d40cc-feda-5437-be6f-2898179f56c8,tg:rubhs:22,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
35420d49-1920-5358-a302-f91893728def,tg:rubhs:195,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
3f377f02-e7c5-5b6e-992c-aef5050aa0d4,tg:rubhs:59,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
64e24d91-5997-55c1-92cf-9666e5a8e1b4,tg:rubhs:101,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
66ee24ad-bccd-555b-bda2-3fd81b481e90,tg:rubhs:156,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
87474395-b13a-597b-821b-be7ae3d6d461,tg:rubhs:18,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
65b839f9-12bc-57af-9d30-e6f61655a6d9,tg:rubhs:117,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
71627245-8df3-5bfa-a9ff-5dd5f397f28d,tg:rubhs:38,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
6c774a55-ac69-59f8-93a0-b1be0c7a230d,tg:rubhs:137,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
ebc83518-f60b-5f0c-b64c-80c6387a73d0,tg:rubhs:80,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
a928c7a8-04c3-5484-9d94-e11d0e2c2f4b,tg:rubhs:208,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
f3c7e972-bd15-5ea5-a80f-88f304395901,tg:rubhs:79,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
9bad62a0-8708-586c-af29-72c95b19d67d,tg:rubhs:121,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
ec73332b-329b-53aa-9605-2b7ab293c964,tg:rubhs:96,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
58f9caae-36f5-5268-95c3-6b6008397d6b,tg:rubhs:176,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
b459deaa-ca58-5669-aa67-8ba057c13a8e,tg:rubhs:199,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
162d1564-e5ba-56ec-b3b4-ef157376760e,tg:rubhs:55,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
6cb7ea80-d572-507a-96ae-037c5456fab9,tg:rubhs:14,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
1f383322-e8b4-573b-86ee-bc6813d2abbd,tg:rubhs:43,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
f796fdf7-8d51-535e-842d-58981ff831bd,tg:rubhs:42,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
62d47886-01c6-526e-8bb0-9edb3250b286,tg:rubhs:15,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
7c8bfada-027d-59c3-a98b-721d66367ea8,tg:rubhs:54,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
8f7639cb-98ff-5006-aaf5-f02dd8d29b35,tg:rubhs:177,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
16b14bac-f4f7-5c30-8175-7c001926a264,tg:rubhs:198,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
a5efeb61-b101-58a6-89dd-4e0f5ebc0e0b,tg:rubhs:78,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
be7a0d92-7297-5e93-a370-d2702df1c042,tg:rubhs:120,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
3a0f4383-2dc1-507e-badf-09bf52c28b5f,tg:rubhs:97,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
3baa811e-a310-587f-bb59-d0447c53d0e7,tg:rubhs:209,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
afcbab71-31c7-506c-b51b-433c89feac93,tg:rubhs:136,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
51b168ce-729d-54c0-a9ce-7b6a533a96b6,tg:rubhs:81,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
b60f8b49-fe75-52a5-9c7d-6b7ebc8bb095,tg:rubhs:5,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
8dbee85f-5fa3-5a90-9213-400b10872b48,tg:rubhs:39,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
91ee98a4-3d3a-5ddf-b8fe-2c74ed627849,tg:rubhs:116,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
cecae92a-7ba7-5736-aedd-5bb257ebc095,tg:rubhs:19,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
6df0a930-ab2d-5f2c-9379-39ba8439b92e,tg:rubhs:141,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,tg:rubhs:157,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
7c6f8d0d-b144-5810-a5fa-599e8c9c5cce,tg:rubhs:58,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
3aed7578-560b-5a55-b79a-491492b5e8ae,tg:rubhs:100,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
18455cb0-af81-5990-8c2f-9be2d557f2df,tg:rubhs:23,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
bf0f985e-b085-5f46-bdf2-050b8a2c7638,tg:rubhs:194,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
5e2ac8ce-bc6f-5923-bc03-5c33df7689ff,tg:rubhs:205,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
f6809f2c-1600-5325-bdd0-74bd2281af3e,tg:rubhs:74,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
127afc38-d546-52da-9db8-2043726f5b2c,tg:rubhs:213,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
845bc693-2538-5d6d-9e00-26cf91dec288,tg:rubhs:62,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
a6f753c8-f1e2-57f2-bcd7-0745988c4e23,tg:rubhs:9,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
d4dcf6bd-130c-51db-839f-e92b544d2111,tg:rubhs:35,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
f6eaf4a4-b89f-5a65-9a05-3f251d69e2da,tg:rubhs:182,ProductionActors,1,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur
