ResourceID,brocade.id,card,order,id/place.place,Production Place ID,Production Place Identifier,Production Place Name
29e1e71f-b40a-544c-8eda-5211248c5baf,tg:rubhs:84,Places,8,"[{'value': 'au::103853', 'uuid': '00012cfd-e72c-5158-8b98-a2d2acc34141'}]",au::103853,https://id.rubenianum.be//ark:/86530/00012cfd-e72c-5158-8b98-a2d2acc34141,Venetië
29e1e71f-b40a-544c-8eda-5211248c5baf,tg:rubhs:84,Places,9,"[{'value': 'au::103855', 'uuid': 'c83663f4-61e1-5ed5-996f-1dbfc889bd27'}]",au::103855,https://id.rubenianum.be//ark:/86530/c83663f4-61e1-5ed5-996f-1dbfc889bd27,Verona
f4f61012-e6e6-53f0-87aa-1af53cde29a3,tg:rubhs:133,Places,1,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,https://id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,1,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,10,"[{'value': 'au::102068', 'uuid': '6c0bffe6-967c-5b50-b901-b2f146a4a2ed'}]",au::102068,https://id.rubenianum.be//ark:/86530/6c0bffe6-967c-5b50-b901-b2f146a4a2ed,Potsdam
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,11,"[{'value': 'au::105146', 'uuid': '94037dda-5d7d-55a2-9bad-3d42397c0d3c'}]",au::105146,https://id.rubenianum.be//ark:/86530/94037dda-5d7d-55a2-9bad-3d42397c0d3c,Leiden
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,12,"[{'value': 'au::103433', 'uuid': '04900890-700f-5c1d-9180-2bbad51fb05b'}]",au::103433,https://id.rubenianum.be//ark:/86530/04900890-700f-5c1d-9180-2bbad51fb05b,Boedapest
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,13,"[{'value': 'au::102925', 'uuid': '1d2033c4-d940-5760-aaa8-a02bda8904f2'}]",au::102925,https://id.rubenianum.be//ark:/86530/1d2033c4-d940-5760-aaa8-a02bda8904f2,Narbonne
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,14,"[{'value': 'au::101140', 'uuid': '939c6b0a-0ca6-5d2a-b0d5-74502883d5da'}]",au::101140,https://id.rubenianum.be//ark:/86530/939c6b0a-0ca6-5d2a-b0d5-74502883d5da,Kortrijk
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,15,"[{'value': 'au::101893', 'uuid': '0db63870-fce9-50ec-8869-632b487a9a0a'}]",au::101893,https://id.rubenianum.be//ark:/86530/0db63870-fce9-50ec-8869-632b487a9a0a,Kopenhagen
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,16,"[{'value': 'au::101023', 'uuid': 'a27575bb-282d-5cfe-9356-05a49b29067f'}]",au::101023,https://id.rubenianum.be//ark:/86530/a27575bb-282d-5cfe-9356-05a49b29067f,Brugge
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,17,"[{'value': 'au::101114', 'uuid': '35d89fe7-4e48-5aee-9cb0-5e0059c9f477'}]",au::101114,https://id.rubenianum.be//ark:/86530/35d89fe7-4e48-5aee-9cb0-5e0059c9f477,Poperinge
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,18,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,19,"[{'value': 'au::106158', 'uuid': '4d4299c2-6c5b-5b2b-a186-d51cbb671a46'}]",au::106158,https://id.rubenianum.be//ark:/86530/4d4299c2-6c5b-5b2b-a186-d51cbb671a46,Oxford
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,2,"[{'value': 'au::105014', 'uuid': 'da1bbcd7-05bc-5976-9109-e78ad57f587e'}]",au::105014,https://id.rubenianum.be//ark:/86530/da1bbcd7-05bc-5976-9109-e78ad57f587e,Utrecht
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,20,"[{'value': 'au::102247', 'uuid': 'b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc'}]",au::102247,https://id.rubenianum.be//ark:/86530/b05af1d5-fb9e-5ec8-b2d1-b80d5a3f09fc,Keulen
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,21,"[{'value': 'au::100231', 'uuid': '8edb9f04-ad85-5c4a-aa2c-b4e509be84f2'}]",au::100231,https://id.rubenianum.be//ark:/86530/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2,Mechelen
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,22,"[{'value': 'au::106233', 'uuid': 'f6716ea4-5070-5414-8643-09c8e4efcf22'}]",au::106233,https://id.rubenianum.be//ark:/86530/f6716ea4-5070-5414-8643-09c8e4efcf22,Glasgow
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,3,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,https://id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,4,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,5,"[{'value': 'au::103314', 'uuid': '9846966d-5584-5ae8-9336-fa98b73c6864'}]",au::103314,https://id.rubenianum.be//ark:/86530/9846966d-5584-5ae8-9336-fa98b73c6864,Grenoble
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,6,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,7,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,8,"[{'value': 'au::102357', 'uuid': '5a437276-7536-5644-85a5-2c982638778e'}]",au::102357,https://id.rubenianum.be//ark:/86530/5a437276-7536-5644-85a5-2c982638778e,Dresden
5a984b56-7518-5567-bd45-9da5759b06b6,tg:rubhs:113,Places,9,"[{'value': 'au::104840', 'uuid': '07da369f-17bd-5896-af3a-b8514f58dee8'}]",au::104840,https://id.rubenianum.be//ark:/86530/07da369f-17bd-5896-af3a-b8514f58dee8,Haarlem
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,1,"[{'value': 'au::102097', 'uuid': 'f08815cf-8f4c-514d-88a7-eeae2348f974'}]",au::102097,https://id.rubenianum.be//ark:/86530/f08815cf-8f4c-514d-88a7-eeae2348f974,Kassel
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,2,"[{'value': 'au::101945', 'uuid': 'f5619117-e7a9-5ff2-afd8-5c78c856ec45'}]",au::101945,https://id.rubenianum.be//ark:/86530/f5619117-e7a9-5ff2-afd8-5c78c856ec45,Konstanz
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,3,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,4,"[{'value': 'au::100147', 'uuid': 'ccd46476-7f11-50d0-a26c-2b09d8f2efd2'}]",au::100147,https://id.rubenianum.be//ark:/86530/ccd46476-7f11-50d0-a26c-2b09d8f2efd2,Deurne
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,5,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,https://id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München
5c8aa656-79a3-5339-a7bd-e3b4e3e25278,tg:rubhs:144,Places,6,"[{'value': 'au::100231', 'uuid': '8edb9f04-ad85-5c4a-aa2c-b4e509be84f2'}]",au::100231,https://id.rubenianum.be//ark:/86530/8edb9f04-ad85-5c4a-aa2c-b4e509be84f2,Mechelen
1b921760-1f17-5fe5-be95-642c417b73b3,tg:rubhs:105,Places,1,"[{'value': 'au::103801', 'uuid': '22f72d9a-52d6-5f81-9df8-1d3d5da92731'}]",au::103801,https://id.rubenianum.be//ark:/86530/22f72d9a-52d6-5f81-9df8-1d3d5da92731,Florence
5e546408-f4a9-5c7c-b046-f311a42a1621,tg:rubhs:26,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
cf683190-a7ff-54ab-94ad-351d3e2c72d7,tg:rubhs:71,Places,1,"[{'value': 'au::105187', 'uuid': '2ee58405-b913-5a67-b00b-69b58b4ab0d9'}]",au::105187,https://id.rubenianum.be//ark:/86530/2ee58405-b913-5a67-b00b-69b58b4ab0d9,Rotterdam
da1c9379-7cb1-59a3-90a7-41c1bea975a7,tg:rubhs:88,Places,1,"[{'value': 'au::106158', 'uuid': '4d4299c2-6c5b-5b2b-a186-d51cbb671a46'}]",au::106158,https://id.rubenianum.be//ark:/86530/4d4299c2-6c5b-5b2b-a186-d51cbb671a46,Oxford
da1c9379-7cb1-59a3-90a7-41c1bea975a7,tg:rubhs:88,Places,2,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
da1c9379-7cb1-59a3-90a7-41c1bea975a7,tg:rubhs:88,Places,3,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
da1c9379-7cb1-59a3-90a7-41c1bea975a7,tg:rubhs:88,Places,4,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
7c564919-563f-5ffe-8f08-ff864b9ef5bc,tg:rubhs:67,Places,1,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,https://id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam
d60d1eb6-875d-5f23-bdec-058b08a2a51f,tg:rubhs:30,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,tg:rubhs:31,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,2,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,3,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,4,"[{'value': 'au::103088', 'uuid': '8559f378-e576-5c55-8772-63fcc0b5a763'}]",au::103088,https://id.rubenianum.be//ark:/86530/8559f378-e576-5c55-8772-63fcc0b5a763,Rijsel
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,5,"[{'value': 'au::103125', 'uuid': '7d9694dd-754d-5299-82a4-0097dad77082'}]",au::103125,https://id.rubenianum.be//ark:/86530/7d9694dd-754d-5299-82a4-0097dad77082,Sint-Omaars
b48683ed-abdc-5508-8aca-77356550fa87,tg:rubhs:89,Places,6,"[{'value': 'au::103117', 'uuid': '6b4fe00d-d51f-5450-95a3-0cba064d2306'}]",au::103117,https://id.rubenianum.be//ark:/86530/6b4fe00d-d51f-5450-95a3-0cba064d2306,Calais
14d1116b-2ddd-539c-b4d5-26e75caa949a,tg:rubhs:66,Places,1,"[{'value': 'au::105472', 'uuid': 'a0ec5676-e78f-5336-b2f7-ef49694e2dbb'}]",au::105472,https://id.rubenianum.be//ark:/86530/a0ec5676-e78f-5336-b2f7-ef49694e2dbb,Warschau
fee4fe75-5144-5479-aa2a-9993063d1ef1,tg:rubhs:217,Places,1,"[{'value': 'au::6111', 'uuid': '74430b3a-282d-5013-b777-363c2b882eaa'}]",au::6111,https://id.rubenianum.be//ark:/86530/74430b3a-282d-5013-b777-363c2b882eaa,Prudens van Duyse
2ec5806d-fe4a-5658-b15a-06d1729d4739,tg:rubhs:70,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
2ec5806d-fe4a-5658-b15a-06d1729d4739,tg:rubhs:70,Places,2,"[{'value': 'au::105014', 'uuid': 'da1bbcd7-05bc-5976-9109-e78ad57f587e'}]",au::105014,https://id.rubenianum.be//ark:/86530/da1bbcd7-05bc-5976-9109-e78ad57f587e,Utrecht
f021c1e0-9333-510e-9096-13d86932f25e,tg:rubhs:27,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
199f5750-a618-50c1-ba0d-721fb9481c1c,tg:rubhs:153,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,Places,2,"[{'value': 'au::106728', 'uuid': '58ee2c31-f4f6-552f-9efa-d7f9907d7afb'}]",au::106728,https://id.rubenianum.be//ark:/86530/58ee2c31-f4f6-552f-9efa-d7f9907d7afb,Zurich
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,Places,3,"[{'value': 'au::106727', 'uuid': '08f1b9aa-2503-5481-8b8f-dccfae2eda8b'}]",au::106727,https://id.rubenianum.be//ark:/86530/08f1b9aa-2503-5481-8b8f-dccfae2eda8b,Winterthur
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,Places,4,"[{'value': 'au::106648', 'uuid': '347b7148-f3c2-5372-9f5a-b08d516f77e7'}]",au::106648,https://id.rubenianum.be//ark:/86530/347b7148-f3c2-5372-9f5a-b08d516f77e7,Luzern
fffc2c31-2f2e-5bd7-ad05-e3595d32b8d8,tg:rubhs:145,Places,5,"[{'value': 'au::102021', 'uuid': 'efe60995-1c12-53de-94b6-6bc27fb3ff73'}]",au::102021,https://id.rubenianum.be//ark:/86530/efe60995-1c12-53de-94b6-6bc27fb3ff73,Neustadt
9ac28c25-1d8b-5ba0-b870-ef99f4b9c766,tg:rubhs:112,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,Places,1,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,https://id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,Places,2,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,Places,3,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
77cac798-fb3f-5eff-ac49-d1d279f2408f,tg:rubhs:85,Places,4,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
da18148f-d2af-5bae-8550-df807cde96ef,tg:rubhs:132,Places,1,"[{'value': 'au::102357', 'uuid': '5a437276-7536-5644-85a5-2c982638778e'}]",au::102357,https://id.rubenianum.be//ark:/86530/5a437276-7536-5644-85a5-2c982638778e,Dresden
1c10d76a-7a30-5a5b-8337-268acd0ae9f1,tg:rubhs:108,Places,1,"[{'value': 'au::102018', 'uuid': '8ec95506-7f81-5c3c-b061-9aa8478ebe4b'}]",au::102018,https://id.rubenianum.be//ark:/86530/8ec95506-7f81-5c3c-b061-9aa8478ebe4b,München
1c10d76a-7a30-5a5b-8337-268acd0ae9f1,tg:rubhs:108,Places,2,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
1c10d76a-7a30-5a5b-8337-268acd0ae9f1,tg:rubhs:108,Places,3,"[{'value': 'au::105989', 'uuid': 'c445a8f1-54a6-5659-82c0-354a23caeeba'}]",au::105989,https://id.rubenianum.be//ark:/86530/c445a8f1-54a6-5659-82c0-354a23caeeba,Cambridge
32e6c074-a962-5c6c-ab3a-f8a43c6ca89f,tg:rubhs:50,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
f4cde989-f1ee-5c80-8adf-8eb25786a428,tg:rubhs:11,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
60652640-6649-5c96-84e5-d8915306a9d1,tg:rubhs:46,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
599fb696-e6eb-5a9c-bad6-4dcaaa6bc579,tg:rubhs:69,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
be795ee8-2916-5f62-9883-e994bf6d7a66,tg:rubhs:131,Places,1,"[{'value': 'au::105203', 'uuid': 'f7a1eaca-157e-5e81-a2b3-2edf08020b5d'}]",au::105203,https://id.rubenianum.be//ark:/86530/f7a1eaca-157e-5e81-a2b3-2edf08020b5d,'s-Gravenhage
be795ee8-2916-5f62-9883-e994bf6d7a66,tg:rubhs:131,Places,2,"[{'value': 'au::106421', 'uuid': '1610f937-6357-5afe-8c71-2ed19cd1c8d4'}]",au::106421,https://id.rubenianum.be//ark:/86530/1610f937-6357-5afe-8c71-2ed19cd1c8d4,New York City
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,1,"[{'value': 'au::102744', 'uuid': '1787fd87-56b5-5206-b9c2-fedbd43f9d32'}]",au::102744,https://id.rubenianum.be//ark:/86530/1787fd87-56b5-5206-b9c2-fedbd43f9d32,Besançon
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,10,"[{'value': 'au::106176', 'uuid': 'd6b21ff5-bfde-55c2-8497-c4f837ef2590'}]",au::106176,https://id.rubenianum.be//ark:/86530/d6b21ff5-bfde-55c2-8497-c4f837ef2590,Bristol
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,11,"[{'value': 'au::102977', 'uuid': '0dbd515f-95fe-55b4-a118-9f9ef91073d4'}]",au::102977,https://id.rubenianum.be//ark:/86530/0dbd515f-95fe-55b4-a118-9f9ef91073d4,Nancy
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,2,"[{'value': 'au::102849', 'uuid': '826b2ba0-7ecc-592c-877e-efeef61aeecb'}]",au::102849,https://id.rubenianum.be//ark:/86530/826b2ba0-7ecc-592c-877e-efeef61aeecb,Parijs
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,3,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,4,"[{'value': 'au::106174', 'uuid': '486079d6-5db9-5814-9df6-0f1667fde2f1'}]",au::106174,https://id.rubenianum.be//ark:/86530/486079d6-5db9-5814-9df6-0f1667fde2f1,Bath
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,5,"[{'value': 'au::103726', 'uuid': 'a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5'}]",au::103726,https://id.rubenianum.be//ark:/86530/a2c4f6ba-4a68-580c-a5b2-546e0a3c51d5,Mantua
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,6,"[{'value': 'au::102730', 'uuid': '440cc66d-5ca6-5238-927b-6b1de02ceb42'}]",au::102730,https://id.rubenianum.be//ark:/86530/440cc66d-5ca6-5238-927b-6b1de02ceb42,Straatsburg
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,7,"[{'value': 'au::102977', 'uuid': '0dbd515f-95fe-55b4-a118-9f9ef91073d4'}]",au::102977,https://id.rubenianum.be//ark:/86530/0dbd515f-95fe-55b4-a118-9f9ef91073d4,Nancy
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,8,"[{'value': 'au::106603', 'uuid': '7d690bf1-e8e0-5de9-9603-56fad282a65d'}]",au::106603,https://id.rubenianum.be//ark:/86530/7d690bf1-e8e0-5de9-9603-56fad282a65d,Bazel
e3892281-ff12-5fbb-af35-1c31ea5db980,tg:rubhs:86,Places,9,"[{'value': 'au::102583', 'uuid': 'a69152dc-648c-5a3a-8cb5-9f70b473dfcb'}]",au::102583,https://id.rubenianum.be//ark:/86530/a69152dc-648c-5a3a-8cb5-9f70b473dfcb,Dijon
b8dc72da-ef79-56ae-83a1-392fe8d16013,tg:rubhs:28,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
03322c74-e03a-5d1f-beac-0b05e87d0a1f,tg:rubhs:12,Places,1,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,https://id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn
b2d6e750-f8ac-5088-bd1f-f73776d665e5,tg:rubhs:45,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
b5da3516-de0b-58ee-ac85-45fdf878d635,tg:rubhs:32,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,Places,1,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,https://id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,Places,2,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",au::100141,https://id.rubenianum.be//ark:/86530/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,Antwerpen
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,Places,3,"[{'value': 'au::100105', 'uuid': '99596b2b-2b42-50f2-8ec3-d578638b6d71'}]",au::100105,https://id.rubenianum.be//ark:/86530/99596b2b-2b42-50f2-8ec3-d578638b6d71,Brussel
d43eb5ca-58dd-59c7-9a3b-6f79751297c9,tg:rubhs:65,Places,4,"[{'value': 'au::100266', 'uuid': '3a873463-f933-51c1-962a-db62e7066f51'}]",au::100266,https://id.rubenianum.be//ark:/86530/3a873463-f933-51c1-962a-db62e7066f51,Geel
458021ac-32d3-5dd9-91b6-8c165064acdf,tg:rubhs:214,Places,1,"[{'value': 'au::102989', 'uuid': 'd5eafadb-58ae-5686-a8b1-ea8b7dee3fb9'}]",au::102989,https://id.rubenianum.be//ark:/86530/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,Metz
